@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10645 numeric
@attribute 10891 numeric
@attribute 1147 numeric
@attribute 126129 numeric
@attribute 1374 numeric
@attribute 181 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2180 numeric
@attribute 2181 numeric
@attribute 2182 numeric
@attribute 23205 numeric
@attribute 23305 numeric
@attribute 2475 numeric
@attribute 2538 numeric
@attribute 32 numeric
@attribute 3551 numeric
@attribute 3717 numeric
@attribute 3952 numeric
@attribute 3953 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4852 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 51094 numeric
@attribute 51422 numeric
@attribute 51703 numeric
@attribute 53632 numeric
@attribute 5443 numeric
@attribute 5465 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5571 numeric
@attribute 5588 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5781 numeric
@attribute 57818 numeric
@attribute 5970 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6513 numeric
@attribute 6517 numeric
@attribute 6774 numeric
@attribute 6794 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 79602 numeric
@attribute 81616 numeric
@attribute 84254 numeric
@attribute 8471 numeric
@attribute 8517 numeric
@attribute 8660 numeric
@attribute 8717 numeric
@attribute 9021 numeric
@attribute 9370 numeric
@attribute 948 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5676,0.6389,-0.0852,1.3304,3e-04,0.6935,0.1283,0.54,0.6814,1.1156,0.6637,0.9399,-0.0057,0.111,0.6633,-0.0596,0.3064,0.7748,0.976,-0.0861,0.2688,1.1005,2.0611,0.6785,0.5578,0.0054,-0.0606,0.3409,1.4307,0.2758,1.536,0.0352,0.2996,0.3412,1.0369,-0.1372,1.0951,0.7879,1.2472,0.8472,1.1692,0.9096,-0.012,0.4262,-0.085,1.2245,0.5704,0.5995,0.5762,-0.059,1.2392,0.5207,0.191,1.253,0.2112,0.8308,-0.047,0.1727,-0.22,0.326,0.5716,0.8987,0.564,-0.0644,1.1662,Control
A12,0.3938,0.3439,0.0032,0.8268,0.0555,0.4284,0.1995,0.3955,0.4581,1.0662,0.7237,0.522,-0.0533,0.1229,0.6272,-0.0686,0.0667,0.759,0.4637,-0.011,0.3159,1.0527,1.6799,0.5195,0.5451,0.1048,-0.1099,0.1674,1.6899,0.2845,1.2018,0.2113,0.2857,0.0775,0.9635,-0.0052,0.6947,0.6974,0.9322,0.5483,0.7211,0.8992,-0.0032,0.2625,0.0558,0.8238,0.3863,0.49,0.6086,-0.081,0.947,0.2369,0.098,0.7701,0.0257,0.4843,-0.0721,0.1063,-0.3022,0.1215,0.268,0.4595,0.0893,0.0588,0.9789,Control
B01,0.7023,0.5613,-0.0173,1.2599,-0.0819,0.7533,0.0981,0.3916,0.6181,1.502,1.0326,0.9653,-0.0431,0.283,0.8853,0.0564,0.3786,0.984,0.9815,-0.028,0.4744,1.5169,2.5332,0.5498,0.7521,-0.1416,-0.0626,0.1742,1.7837,0.3942,1.2854,0.158,0.0269,0.2839,1.3561,-0.1949,0.8896,1.0119,1.0545,0.813,1.4726,1.1077,-0.027,0.5709,-0.0777,1.2082,0.3795,0.8528,0.6849,-0.2768,1.228,0.3162,0.2251,0.9503,-0.0187,0.7548,-0.0058,0.1382,-0.5132,0.0231,0.3348,0.7401,0.5217,0.1183,1.5161,Control
B02,0.5192,0.8016,-0.1006,1.2798,-0.0429,0.8931,0.2871,0.6693,0.8367,1.6313,1.0054,0.9407,-0.0103,0.3003,0.9693,-0.0465,0.3354,1.1073,0.9702,-0.0075,0.4937,1.4394,3.0801,1.023,1.0167,0.0088,-0.0993,0.3615,2.05,0.3889,1.5482,0.1558,0.2748,0.3331,1.4225,-0.1082,1.1753,1.1102,1.2759,0.7981,1.2781,1.2259,-0.0273,0.4835,-0.0838,1.5865,0.6502,1.1479,0.8507,-0.0992,1.4313,0.674,0.432,1.3405,0.2386,0.8674,-0.0821,0.2223,-0.1776,0.3715,0.5585,1.2098,1.0861,0.003,1.6666,Control
B03,0.6398,0.7328,-0.0047,1.2715,-0.0054,0.7253,0.2659,0.5703,0.6643,1.6782,1.0355,0.9773,-0.0838,0.2673,0.9023,0.0356,0.3152,1.0527,1.0222,-0.0771,0.2685,1.4822,2.6611,0.75,0.8863,-0.0807,-0.1066,0.2708,1.8028,0.3234,1.4725,0.0757,0.175,0.3049,1.4035,-0.1542,1.109,1.1086,1.1473,0.7688,1.2859,1.1588,-0.0395,0.5476,-0.0339,1.4088,0.5473,0.9472,0.7203,-0.165,1.3534,0.5515,0.1665,1.2131,0.1446,0.7505,-0.0343,0.213,-0.3215,0.1943,0.4749,1.1574,0.961,-0.0139,1.8234,BRCACancer
B04,1.008,0.7327,-0.0825,1.0648,-0.0672,0.7268,0.1668,0.5203,0.647,1.3001,0.9633,1.1029,-0.0997,0.166,1.0325,-0.0897,0.2999,1.3054,1.3224,-0.0111,0.4966,1.6554,1.6784,0.631,0.6309,-0.02,-0.1416,0.2266,1.6458,0.6993,1.2829,0.1428,0.1278,0.4194,1.4156,-0.0864,0.7294,1.0427,0.9301,1.0365,1.159,1.1528,-0.0128,0.6444,-0.1193,1.1378,0.7011,0.8447,0.6561,-0.1301,1.332,0.4805,0.3252,1.1789,0.1822,0.906,-0.0493,0.184,-0.2789,0.1092,0.3932,0.7032,0.2495,0.0594,1.7564,BRCACancer
B05,0.537,0.6274,-0.0316,1.014,-0.0661,0.7448,0.2933,0.443,0.7198,1.2487,0.8647,0.7883,-0.1167,0.1526,0.8083,-0.1329,0.1257,0.875,0.8028,-0.1319,0.2992,1.2575,2.6321,0.8762,0.8222,-0.0097,-0.1364,0.2595,1.6468,0.3474,1.3761,0.1309,0.382,0.2944,1.1871,-0.0575,0.8295,0.7903,0.9893,0.7728,1.0395,0.96,0.0035,0.3925,-0.0487,1.3013,0.5899,0.7195,0.6198,-0.1442,1.2394,0.4368,0.3702,1.1022,0.118,0.7369,-0.0975,0.2719,-0.3323,0.0503,0.5559,0.7135,0.2551,-0.0451,0.7283,BRCACancer
B06,0.4838,0.3,0.1175,1.0869,-0.1973,0.2781,0.1297,0.1783,0.3886,1.2735,0.9132,0.712,-0.2007,0.165,0.6961,0.0811,0.1384,0.8773,0.7458,0.0143,0.2387,1.1971,1.5065,0.3146,0.4997,-0.0183,-0.2507,0.0691,1.4188,0.2179,1.1896,0.1567,-0.0811,0.1601,1.1372,-0.0598,0.7173,0.9419,0.8676,0.605,0.9915,0.8689,0.0677,0.4255,0.0343,0.8403,0.2885,0.6777,0.4997,-0.42,1.0958,0.1385,0.0857,0.8445,-0.1504,0.6248,-0.0408,0.0411,-0.5018,-0.1238,0.0922,0.4773,-0.0019,0.0289,1.2202,BRCACancer
B07,0.6255,0.7375,-0.0414,1.466,-0.0348,0.8386,0.2597,0.6313,0.7869,1.5287,1.0016,1.014,-0.0602,0.2254,0.9697,-0.1178,0.4198,1.23,1.1777,-0.0059,0.5447,1.4782,2.1472,0.8608,0.8417,-0.0171,-0.1927,0.392,2.0033,0.4245,1.6927,0.1749,0.2696,0.3568,1.5265,-0.0671,1.1484,1.1303,1.3058,1.0014,1.4248,1.2841,-0.0073,0.4486,-0.0423,1.4289,0.58,1.2324,0.8903,-0.1395,1.4368,0.6321,0.1955,1.4527,0.2491,0.9043,-0.1117,0.2775,-0.2258,0.2316,0.3846,1.2127,0.4935,-0.0708,1.8151,BRCACancer
B08,0.3527,0.7876,-0.1089,1.4125,0.0205,0.8016,0.3145,0.6407,0.7274,1.2521,0.7534,0.9163,0.0494,0.2221,0.7078,-0.0215,0.2569,0.8827,0.9417,-0.1327,0.4963,1.1937,1.9421,0.8947,0.681,0.0296,-0.0736,0.3413,1.8181,0.2672,1.4758,0.0585,0.2452,0.3128,1.1557,-0.0883,1.1585,0.8343,1.3472,0.7508,1.0959,0.9394,0.0161,0.4422,-0.0622,1.2913,0.6699,0.816,0.5508,-0.0575,1.2927,0.7024,0.1823,1.4614,0.2142,0.8399,-0.0644,0.2591,-0.1604,0.408,0.4896,1.1693,0.5047,-0.1553,1.4364,Control
B09,1.0255,0.69,-0.1303,0.9264,-0.0364,0.5672,0.2446,0.4608,0.642,1.2599,0.784,1.0633,-0.0441,0.0947,0.8262,0.0646,0.3112,1.0353,1.1346,-0.0203,0.3825,1.3948,2.0058,0.6684,0.5405,0.0148,-0.1442,0.1686,1.7815,0.5482,1.1083,0.1618,0.2549,0.3137,1.2146,-0.2062,0.7274,0.9706,0.8046,1.0608,1.1094,0.879,-0.0285,0.7251,-0.0012,1.1066,0.6848,0.6851,0.552,-0.1166,1.274,0.4314,0.0665,0.9764,0.1327,0.7923,-0.0844,0.0754,-0.1669,0.1209,0.4359,0.7637,0.622,0.0406,1.01,Control
B10,0.7207,0.6246,-0.0637,1.0238,-0.0248,0.4582,0.1887,0.3842,0.5007,1.309,0.9145,0.8533,-0.0437,0.1299,0.7824,-0.0207,0.2088,0.9748,1.0493,-0.0411,0.2733,1.4899,1.5834,0.5277,0.4954,-0.0322,-0.0624,0.1176,1.4611,0.5181,1.2096,0.141,0.3281,0.2097,1.2169,-0.0866,0.7565,0.7298,0.9081,0.6976,0.9404,0.9826,-0.0609,0.4014,-2e-04,0.9814,0.5278,0.6659,0.533,-0.0885,1.1627,0.343,0.0895,0.9955,0.1016,0.6307,-0.1162,0.0567,-0.2249,0.1869,0.4107,0.6825,0.3887,-0.085,1.1783,Control
B11,0.4927,0.7518,-0.0544,1.1915,0.0155,0.5756,0.3415,0.4632,0.7053,1.4293,0.9207,0.9307,0.0342,0.1315,0.8101,0.0029,0.1911,0.8859,1.078,-0.0383,0.4517,1.3346,1.9234,0.8519,0.9309,0.017,-0.0784,0.3859,1.7695,0.4188,1.3404,0.164,0.4998,0.2812,1.1511,-0.1018,0.9572,0.8426,0.9853,0.7076,0.96,0.9698,0.0096,0.4082,0.0027,1.2399,0.6804,0.753,0.4325,-0.0136,1.2351,0.5117,0.159,1.4784,0.1283,0.8273,-0.005,0.12,-0.2166,0.1841,0.4715,0.8575,0.6869,0.1515,1.6329,Control
B12,0.8104,0.5457,-0.0655,0.5364,-0.0794,0.3842,0.0871,0.3769,0.5241,1.0709,0.5325,0.6799,-0.0927,0.07,0.6855,-0.1442,0.2116,1.0454,0.9426,-0.0348,0.1921,1.2785,1.6026,0.3619,0.4405,0.0491,-0.1016,0.119,1.1318,0.512,0.6794,0.0922,0.2211,0.2106,0.9952,-0.0388,0.5557,0.6062,0.4341,0.7482,0.7719,0.6875,-0.0112,0.3673,-0.1192,0.8164,0.6412,0.592,0.4089,-0.1424,1.0415,0.2912,0.2954,0.7569,0.1273,0.4984,-0.1401,0.0337,-0.2076,0.0387,0.3617,0.6946,0.1514,-0.0789,1.2046,Control
C01,0.5244,0.9852,-0.0537,1.3655,-0.0338,0.8283,0.3091,0.6952,0.8207,1.4502,0.9123,1.065,-0.037,0.1478,0.9754,-0.0904,0.2587,1.169,1.2478,-0.0375,0.4145,1.4469,1.9244,1.0686,0.9089,0.0246,-0.1307,0.4514,1.8473,0.5393,1.4807,0.1891,0.2321,0.3583,1.2043,-0.067,1.0294,1.0864,1.2176,0.7159,1.1802,0.9998,0.006,0.484,-0.0288,1.4533,0.8584,1.0354,0.6764,-0.129,1.4279,0.7258,0.4871,1.5915,0.2246,0.8478,-0.1277,0.3465,-0.2117,0.4122,0.5093,1.1253,0.5907,-0.0551,1.4939,BRCACancer
C02,0.499,0.7901,-0.0276,1.2167,-0.008,0.6552,0.3608,0.7123,0.8006,1.2576,0.8808,0.8161,0.0469,0.2459,0.942,-0.1194,0.3222,1.047,0.8611,0.0437,0.4775,1.3929,2.0396,1.0972,0.8227,0.0891,-0.1489,0.3586,1.9214,0.3599,1.4027,0.152,0.3718,0.2867,1.2151,-0.1104,1.147,1.0204,1.1032,0.7148,1.0125,1.0107,0.0616,0.3728,-0.0179,1.5348,0.6347,1.0616,0.7097,-0.0504,1.2517,0.7673,0.4205,1.3252,0.2841,0.7256,-0.1331,0.229,-0.2174,0.4796,0.4442,1.2987,0.6095,-0.028,1.196,BRCACancer
C03,0.4905,0.919,-0.0435,1.3615,-0.0435,1.0797,0.2283,0.9317,0.9966,1.5028,0.8748,1.0118,0.0107,0.1897,1.0543,-0.1323,0.4236,1.1645,1.1874,-0.0575,0.3444,1.3899,2.1689,1.248,1.0101,0.0522,-0.1084,0.5111,1.9385,0.4177,1.7493,0.1595,0.3289,0.4313,1.3124,-0.0951,1.113,1.3087,1.2325,0.8983,1.2277,1.0957,0.012,0.4522,-0.0619,1.7061,0.78,1.3402,0.9634,-0.0871,1.4231,0.8267,0.5574,1.66,0.3286,0.8188,-0.161,0.3691,-0.1713,0.5733,0.5326,1.4156,0.7223,-0.1796,1.4355,BRCACancer
C04,0.291,0.6082,-0.008,0.7516,-1e-04,0.5956,0.1751,0.5797,0.6529,0.9686,0.4959,0.6624,0.0694,0.0825,0.5052,-0.061,0.2403,0.6266,0.6283,-0.1436,0.3871,0.8832,2.1508,0.7385,0.4931,-0.0941,-0.0264,0.2772,1.7763,0.1937,0.9825,0.1122,0.3839,0.2122,0.801,-0.0708,0.7284,0.6702,0.8063,0.4667,0.7169,0.6149,0.004,0.2048,-0.1261,1.2407,0.5793,0.5384,0.4374,0.0268,1.1768,0.5575,0.1232,1.0061,0.177,0.5495,-0.1018,0.1765,-0.1558,0.3737,0.5277,1.0035,0.5321,-0.3075,0.8418,Control
C05,0.2704,0.5111,-0.012,0.7983,-0.0171,0.5575,0.3051,0.582,0.6006,0.9658,0.4965,0.6249,-0.0287,0.1499,0.6142,-0.0492,0.175,0.6928,0.6115,-0.09,0.2358,1.0739,1.6729,0.7379,0.544,0.0474,-0.1094,0.2438,1.4442,0.2481,1.0757,0.1567,0.3037,0.1887,0.8326,-0.1485,0.7661,0.7153,0.902,0.4365,0.6878,0.6914,-0.0065,0.2329,-0.1112,1.1552,0.6012,0.5511,0.3943,-0.0049,1.1573,0.5553,0.1546,1.1223,0.2101,0.4414,-0.0385,0.1049,-0.0988,0.153,0.4484,0.8327,0.4803,-0.1242,0.9307,BRCACancer
C06,0.0968,0.1987,-0.0407,0.1771,0.0993,0.2179,0.3549,0.264,0.2491,0.4047,0.1857,0.1374,-0.0589,-0.0349,0.167,0.0424,0.0435,0.3259,0.0456,-0.0555,0.0081,0.3822,0.8963,0.4776,0.2191,0.1186,0.0069,0.0362,0.3685,0.108,0.2386,0.1802,0.3963,-0.029,0.2411,0.0081,0.2378,0.1866,0.3466,0.1312,0.1558,0.2001,-0.0407,0.2322,0.1785,0.5912,0.2871,0.1413,0.2746,-0.0154,0.5374,0.1073,-0.1009,0.4324,0.0578,0.0798,-0.0113,0.1122,-0.1531,0.0221,0.0929,0.3832,0.2921,-0.0429,0.0421,Control
C07,0.4051,0.4887,-0.033,0.972,-0.0501,0.6544,0.2508,0.5626,0.6757,1.0292,0.6506,0.7146,0.0241,0.165,0.7528,-0.0894,0.215,0.7662,0.5995,-0.1227,0.5366,1.1209,1.6637,0.7583,0.5441,0.1074,-0.1359,0.1757,1.6038,0.2498,1.4105,0.0963,0.3099,0.2,1.0439,-0.086,0.8149,0.7311,0.9233,0.5869,0.8201,0.8387,0.0191,0.3212,0.0164,1.2031,0.5384,0.7221,0.6222,-0.056,1.2008,0.5403,0.2344,1.0562,0.1335,0.522,-0.1085,0.1631,-0.1379,0.2331,0.4177,0.8907,0.5031,0.0132,0.9958,Control
C08,0.3989,0.7217,-0.0095,1.195,0.0158,0.7645,0.1572,0.6256,0.7298,1.1073,0.8931,0.8685,-0.0045,0.1908,0.8825,-0.0517,0.4338,0.8504,0.871,-0.0561,0.5387,1.2493,1.9033,0.9513,0.6957,0.0283,-0.0789,0.3588,1.7144,0.2976,1.5129,0.1134,0.3566,0.3353,1.0635,-0.1012,1.1298,1.023,1.1245,0.7723,1.0589,0.959,0.0551,0.3511,0.0312,1.4,0.6352,0.8673,0.5801,-0.0947,1.2679,0.6998,0.3381,1.226,0.1945,0.7923,-0.0991,0.3168,-0.1477,0.3751,0.4014,0.9499,0.5352,-0.0208,0.8137,Control
C09,0.3365,0.6355,-0.0626,0.9379,-0.0449,0.9734,0.3857,0.5925,0.6605,1.2777,0.6324,0.5881,0.0021,0.1719,0.7452,0.0481,0.2458,0.8242,0.5834,-0.1415,0.2845,1.196,1.946,0.9308,0.8088,0.0675,-0.0271,0.33,1.6467,0.2497,1.2379,0.068,0.2811,0.1886,1.0724,-0.1627,0.8922,0.807,0.9315,0.5487,0.7813,0.7392,0.0061,0.342,-0.0792,1.278,0.6238,0.7726,0.615,-0.0515,1.1943,0.6472,0.4074,1.1725,0.242,0.4966,-0.0513,0.1897,-0.1433,0.3247,0.3649,0.9541,0.6999,-0.0174,1.2294,Control
C10,0.342,0.5539,-0.0213,0.8374,0.0141,0.6577,0.2955,0.5969,0.6368,1.275,0.7367,0.5928,0.0205,0.2697,0.7992,-0.0422,0.1688,0.8353,0.5113,-0.0213,0.2756,1.3181,2.007,0.8267,0.8335,0.0571,-0.0439,0.235,2.1565,0.2869,1.1744,0.1514,0.41,0.1505,1.0353,-0.0764,0.8149,0.9672,0.9391,0.4854,0.6542,0.9184,-0.0232,0.2238,0.0232,1.2172,0.582,0.8281,0.5904,-0.023,1.1373,0.661,0.1751,1.0727,0.1395,0.577,-0.0935,0.1942,-0.1158,0.2655,0.4998,0.9616,0.4916,-0.0174,1.1473,BRCACancer
C11,0.3517,0.811,-0.095,1.1954,0.0876,0.8273,0.4196,0.7094,0.8274,1.2325,0.7927,0.8382,0.1125,0.112,0.8286,-0.0284,0.4479,0.8964,0.8911,-0.1604,0.4178,1.2045,1.9605,1.0403,0.7375,0.0106,-0.018,0.3744,1.7703,0.2817,1.4803,0.0552,0.379,0.3919,1.0964,-0.1062,1.0195,1.0429,1.1141,0.8213,1.0132,0.9055,-0.0206,0.3878,-0.0323,1.5603,0.651,0.9013,0.6407,-0.0017,1.3042,0.7572,0.2305,1.3394,0.2427,0.7336,-0.0489,0.2493,-0.1197,0.4903,0.5064,1.0918,0.5446,-0.0487,1.0801,Control
C12,0.2659,0.4249,-0.0773,0.6328,0.0484,0.4657,0.3052,0.5239,0.5646,0.6549,0.4338,0.4466,0.0197,0.1073,0.4248,-0.1053,0.1368,0.5623,0.4351,-0.0513,0.3841,0.8912,1.4375,0.7585,0.4671,0.0075,-0.0685,0.2055,1.3931,0.1718,0.878,0.1219,0.3664,0.1446,0.7452,-0.0748,0.6203,0.5907,0.7425,0.494,0.6454,0.5826,-0.0231,0.3824,0.0104,1.1479,0.4353,0.5283,0.381,-0.0743,1.0279,0.4883,0.088,0.8816,0.1688,0.4914,-0.0312,0.1279,-0.1584,0.2021,0.3106,0.6383,0.3716,0.1211,0.8466,BRCACancer
