@relation data

@attribute id string
@attribute 6655 numeric
@attribute 5063 numeric
@attribute 5894 numeric
@attribute 9459 numeric
@attribute 6464 numeric
@attribute 3680 numeric
@attribute 7791 numeric
@attribute 5062 numeric
@attribute 7454 numeric
@attribute 10298 numeric
@attribute 6416 numeric
@attribute 3676 numeric
@attribute 3675 numeric
@attribute 3679 numeric
@attribute 3678 numeric
@attribute 22801 numeric
@attribute 87 numeric
@attribute 2048 numeric
@attribute 5601 numeric
@attribute 6093 numeric
@attribute 5602 numeric
@attribute 5747 numeric
@attribute 673 numeric
@attribute 8874 numeric
@attribute 5609 numeric
@attribute 85366 numeric
@attribute 23542 numeric
@attribute 4296 numeric
@attribute 7408 numeric
@attribute 25 numeric
@attribute 3611 numeric
@attribute 5034 numeric
@attribute 23162 numeric
@attribute 207 numeric
@attribute 1793 numeric
@attribute 208 numeric
@attribute 2886 numeric
@attribute 10000 numeric
@attribute 23452 numeric
@attribute 10097 numeric
@attribute 10096 numeric
@attribute 2885 numeric
@attribute 2909 numeric
@attribute 5313 numeric
@attribute 56924 numeric
@attribute 83660 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 6010 numeric
@attribute 8515 numeric
@attribute 1434 numeric
@attribute 5599 numeric
@attribute 8516 numeric
@attribute 1029 numeric
@attribute 23421 numeric
@attribute 4638 numeric
@attribute 22808 numeric
@attribute 9479 numeric
@attribute 3655 numeric
@attribute 9475 numeric
@attribute 57144 numeric
@attribute 5728 numeric
@attribute 6714 numeric
@attribute 3673 numeric
@attribute 3672 numeric
@attribute 5898 numeric
@attribute 9564 numeric
@attribute 5058 numeric
@attribute 857 numeric
@attribute 54386 numeric
@attribute 5290 numeric
@attribute 1398 numeric
@attribute 5291 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 7094 numeric
@attribute 2534 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
A11,1.1911,-0.0732,1.2871,1.4321,0.5757,0.0129,0.8586,0.7593,1.0199,0.2208,0.6083,2.2748,0.0023,-0.0312,1.3205,-0.1033,0.7323,-0.0078,0.8994,1.239,-0.0066,0.1269,0.4684,0.5983,0.4688,-0.0835,-0.0758,0.6487,0.4895,0.4148,1.4497,1.7013,0.3967,0.5283,-0.1259,0.6608,-0.0763,0.5406,0.0522,1.8966,1.8297,1.5674,0.6236,-0.0253,0.0301,-0.0489,0.7411,1.8048,-3e-04,-0.0652,1.7831,1.1557,-0.0807,0.0575,0.2704,0.0675,0.0673,0.062,0.7029,0.6606,-0.1573,0.9869,0.2131,0.0097,-0.0156,0.5243,0.13,1.166,-0.1056,1.7239,1.2242,0.6717,1.0238,1.1671,0.6251,2.3402,1.2727,0.9791,Control
A12,0.746,-0.0941,1.1725,1.019,0.5602,0.1402,0.8799,0.5503,0.5974,0.1358,0.2659,1.9491,0.0307,-0.0068,0.8452,-0.0751,0.6729,0.1648,0.889,0.8331,0.0022,0.1012,0.3617,0.4235,0.2095,-0.0324,-0.1634,0.2824,0.1742,0.1321,1.237,1.3466,0.2735,0.3826,-0.1198,0.4377,-0.0789,0.3543,0.135,1.4998,1.7225,1.1338,0.412,0.0059,0.0284,-0.109,0.5264,1.2884,0.0908,0.0969,1.2617,0.6947,-0.1434,-0.0947,0.3095,0.3262,0.1417,0.0397,0.7485,0.6181,-0.1839,0.3517,0.1246,0.1864,0.0534,0.4649,0.0919,0.6782,0.014,1.2389,0.9277,0.3489,1.0841,0.8362,0.245,1.9533,0.8099,0.6876,Control
B01,1.2677,-0.0461,1.6457,1.405,0.5727,0.1527,0.9408,0.9952,0.8309,-0.0013,0.5919,2.5478,-0.0857,-0.0549,1.0381,-0.1059,0.8385,0.0652,1.0989,1.4378,-0.0215,0.2081,0.5194,0.7118,0.2865,-0.0816,-0.2198,0.4431,0.2971,0.3845,1.3927,1.2383,0.4162,0.3787,-0.0612,0.5976,-0.1828,0.6849,0.0695,2.0564,1.9794,1.513,0.491,-0.2325,-0.0661,-0.0591,0.9155,1.5393,-0.0625,0.1396,1.7987,1.4678,-0.1291,-0.1728,0.7554,0.2712,0.1518,-0.1363,1.6272,0.9096,-0.1187,1.0963,0.1548,0.1024,0.0533,0.6929,-0.1494,0.9999,-0.2369,1.7535,1.4936,0.7315,1.2976,1.4003,0.5104,1.8864,1.4445,1.4666,Control
B02,1.2043,-0.0731,1.8628,1.4938,0.8993,0.0206,1.3177,0.9993,1.1653,0.2233,0.5649,2.6729,0.0564,0.0197,1.3619,-0.0864,0.8273,0.0947,1.2179,1.3561,-0.0218,0.1632,0.503,0.6377,0.6416,-0.0784,-0.0393,0.8238,0.6916,0.3683,1.5987,1.7818,0.6404,0.6586,-0.0786,0.816,0.0028,0.4887,0.0513,2.1981,2.0561,1.6209,0.5372,-0.0682,0.0169,-0.0799,0.8818,1.7139,-0.0471,0.0366,1.7725,1.2677,-0.1167,0.0663,0.572,0.2101,0.1543,-0.0497,1.291,0.8781,-0.1322,0.8395,0.4023,0.1545,0.0827,0.6529,0.0281,1.1145,-0.118,2.0338,1.4558,0.8572,1.3956,1.468,0.4882,2.2867,1.4931,1.4387,Control
B03,1.2156,-0.037,1.7257,1.4868,0.7096,0.041,1.065,0.933,1.0938,0.1794,0.6194,2.831,0.0169,-0.0323,1.2406,-0.0794,0.6819,0.0702,1.1503,1.4188,-0.034,0.0831,0.5507,0.6808,0.497,-0.0313,-0.0441,0.6732,0.524,0.3623,1.4047,1.5811,0.5661,0.5588,-0.0658,0.6437,-0.0983,0.618,0.1181,2.2438,2.1575,1.5833,0.6195,-0.1441,0.0464,-0.0801,0.9292,1.7231,-0.1182,0.0818,1.8048,1.2757,-0.1197,-0.0109,0.451,0.1069,0.1373,0.0046,1.3176,0.9308,-0.1354,1.0159,0.2613,0.0384,0.0761,0.6602,0.0302,1.1141,-0.1959,1.958,1.5497,0.7913,1.2952,1.4472,0.5496,2.0759,1.6356,1.3911,BRCACancer
B04,1.2674,-0.1455,1.725,1.3584,0.7034,0.0052,1.2156,1.2182,0.9398,0.1869,0.7505,3.1187,-0.026,-0.0666,1.2232,-0.1377,0.8337,0.0316,1.1443,1.4506,-0.0073,0.2236,0.8243,0.7947,0.4032,-0.0861,-0.0649,0.6045,0.4196,0.481,1.3618,1.3682,0.5755,0.5084,-0.1387,0.6265,-0.0221,1.0125,0.0918,2.5395,2.4596,1.6575,0.7675,-0.072,0.0595,-0.1573,1.4407,1.892,-0.0588,0.0164,1.4467,1.1452,-0.1578,0.0486,0.4968,0.1937,0.1478,0.037,1.1583,1.022,-0.1726,1.5005,0.3358,0.0599,0.0537,0.8838,0.0675,1.1366,-0.0752,1.4245,1.609,0.8492,1.4994,1.3972,0.7434,2.1871,2.1773,1.7601,BRCACancer
B05,1.2093,-0.1748,1.4207,1.256,0.7378,0.0311,1.0964,0.7795,1.0236,0.15,0.52,2.5154,-0.0235,-0.048,0.9197,-0.1445,0.5061,0.0769,0.9502,1.1686,0.0088,0.0832,0.4555,0.5866,0.4422,-0.1011,-0.1027,0.6503,0.4286,0.3489,1.3511,1.5812,0.4713,0.4305,-0.1477,0.6992,-0.0847,0.5078,0.0804,2.0884,1.9686,1.5074,0.502,-0.0041,-0.0168,-0.1269,0.7814,1.7712,-0.0567,0.0626,1.4425,1.0222,-0.1629,-0.0172,0.3534,0.1437,0.1463,0.0358,0.7351,0.6726,-0.2329,0.7646,0.2762,0.155,0.0555,0.5459,0.0025,1.0147,-0.1216,1.6606,1.1758,0.6725,1.1414,1.0175,0.5848,2.2588,1.5353,1.2624,BRCACancer
B06,0.9821,0.0256,1.4508,1.1822,0.4776,0.2034,0.8388,0.6924,0.5987,-0.1137,0.4002,2.4239,-0.2403,-0.1905,0.9082,-0.143,0.4949,0.0091,0.8584,1.2192,0.0728,0.1723,0.3236,0.5471,0.1049,-0.2286,-0.3031,0.304,0.1032,0.2129,1.1516,1.0869,0.2858,0.1636,-0.1422,0.3683,-0.3078,0.4508,0.0811,1.862,1.9293,1.1253,0.3768,-0.2337,-0.1528,-0.1057,0.7812,1.2783,-0.2151,0.1505,1.5332,0.9729,-0.0655,-0.1965,0.359,0.1945,0.0982,-0.157,1.1116,0.7029,-0.1166,0.7277,-0.0629,0.2302,0.0417,0.4904,-0.0864,0.8608,-0.2385,1.389,1.137,0.5029,1.0547,0.999,0.4449,1.5314,1.3611,1.0718,BRCACancer
B07,1.3289,-0.0797,1.951,1.6029,0.879,0.0192,1.3206,1.0305,1.1211,0.2463,0.6667,2.8221,0.0185,-0.0317,1.3932,-0.1144,0.7375,0.1066,1.2765,1.5765,-0.0018,0.1479,0.5811,0.7079,0.5956,-0.1402,-0.0213,0.7852,0.5536,0.3413,1.6959,1.7151,0.6532,0.6203,-0.1365,0.7663,-0.1126,0.6026,-0.0635,2.3536,2.3177,1.6451,0.6995,-0.0332,0.0112,-0.1032,1.1794,1.792,-0.0067,4e-04,1.9207,1.4186,-0.1553,0.0954,0.5459,0.1731,0.0282,0.0375,1.2906,1.0957,-0.1271,1.0106,0.3509,0.18,0.0228,0.628,0.0614,1.26,-0.0773,2.0332,1.5902,0.9115,1.4427,1.6168,0.5754,2.2675,1.7565,1.5184,BRCACancer
B08,1.3009,-0.0434,1.5728,1.4643,0.7952,-0.0116,1.2244,0.7563,1.0919,0.2785,0.4788,2.0075,0.0461,0.0351,1.4547,-0.0821,1.031,0.0727,0.9295,1.3469,0.0215,0.2591,0.3902,0.6061,0.5798,-0.0095,0.0064,0.8695,0.7295,0.3316,1.849,1.8377,0.5345,0.6297,-0.077,0.7068,-0.0023,0.3104,0.0295,1.834,1.9306,1.6528,0.5104,-0.1349,0.0381,-0.0517,0.7595,1.6981,-0.0524,-0.0252,1.9535,1.0803,-0.0958,0.0885,0.5477,0.2457,0.0911,0.053,1.0051,0.862,-0.0825,0.7915,0.5257,0.2951,0.0272,0.4216,0.1055,1.2287,-0.0535,1.8257,1.3514,0.8787,1.5826,1.2187,0.5589,2.6466,1.0547,1.0596,Control
B09,1.2638,-0.0782,1.5204,1.3463,0.6547,0.0276,1.001,0.9353,0.9373,0.1622,0.8406,2.6131,-0.001,-0.0641,0.9368,-0.1052,0.7389,0.0241,0.8686,1.4309,-0.0231,0.2879,0.7376,0.8176,0.4622,-0.1317,-0.0931,0.5893,0.4414,0.426,1.4371,1.2464,0.5683,0.4484,-0.0914,0.6215,-0.0582,1.0313,0.0142,2.2428,2.273,1.6703,0.679,-0.14,0.0616,-0.1481,1.2234,1.8255,-0.101,0.0127,1.4408,1.0942,-0.1394,0.0903,0.6955,0.2197,0.0819,-0.0816,1.0383,0.8732,-0.1719,1.4496,0.3141,0.1433,0.0148,0.751,0.0329,0.8196,-0.1939,1.6138,1.4071,0.6428,1.3856,1.1976,0.7236,2.4296,2.0965,1.5966,Control
B10,1.1026,-0.0859,1.466,1.3382,0.7099,0.0536,1.0846,0.9486,0.8252,0.1661,0.5586,2.9757,-0.0627,-0.0216,1.0381,-0.1025,0.5971,0.0589,0.9729,1.2836,-0.0554,0.0802,0.6824,0.5961,0.3403,-0.0846,-0.0119,0.5595,0.4218,0.3291,1.2525,1.4527,0.3519,0.3712,-0.097,0.4803,-0.0548,0.7046,0.0286,2.2294,2.3504,1.5222,0.5106,-0.0834,-0.0083,-0.1042,1.057,1.7394,-0.123,0.0405,1.4462,0.9202,-0.1124,0.0408,0.3514,0.1275,0.1073,-0.0166,1.0661,0.7921,-0.1764,1.0408,0.2267,0.0847,-0.0113,0.6223,0.0301,0.9727,-0.0719,1.3618,1.4557,0.5308,1.2765,1.0868,0.5548,2.2037,1.7694,1.5265,Control
B11,1.2622,-0.0758,1.3773,1.3821,0.7097,0.0283,1.4364,0.8346,1.2812,0.1485,0.5536,2.343,0.0288,-0.036,1.2259,-0.0704,0.9208,0.0798,0.96,1.2874,0.015,0.1845,0.5422,0.5864,0.376,-0.172,-0.0374,0.8031,0.5072,0.3014,1.6487,1.5708,0.4675,0.4509,-0.0978,0.6847,-0.0774,0.4604,-0.0315,1.6306,1.9963,1.7628,0.5422,-0.0278,0.0758,-0.102,0.9509,1.6375,-0.0268,-5e-04,1.7416,0.9405,-0.0973,0.1032,0.2701,0.1682,0.136,0.0099,0.8857,0.8886,-0.1545,0.8756,0.4117,0.238,0.0918,0.622,0.0623,1.2778,-0.0663,1.499,1.4217,0.7269,1.3764,1.1631,0.4739,2.6659,1.3446,1.1268,Control
B12,0.8093,-0.092,1.2915,1.1754,0.5071,-0.062,0.7315,0.861,0.6328,0.2375,0.4809,2.5269,-0.0883,-0.1234,0.7856,-0.0879,0.5807,0.0366,0.6759,1.0406,-0.0057,0.0977,0.6069,0.6368,0.2893,-0.1069,-0.0341,0.389,0.1545,0.3582,1.0663,0.9795,0.4839,0.3638,-0.156,0.5036,-0.0808,0.8008,0.0427,2.117,2.0176,1.3374,0.4052,-0.099,0.0085,-0.1112,1.0116,1.4211,-0.0157,-0.0109,0.9548,0.7469,-0.1022,0.0163,0.2901,0.0415,-0.0412,0.0071,1.005,0.5598,-0.1641,1.193,0.208,0.0054,-0.0335,0.632,0.1243,0.7335,-0.1051,1.1212,1.1501,0.4206,1.1129,1.175,0.513,1.8272,1.9139,1.4994,Control
C01,1.3698,-0.122,1.7093,1.4782,0.7971,0.0224,1.4929,1.0745,1.4009,0.2412,0.6277,2.4975,-0.0023,0.0019,1.622,-0.1544,0.8318,0.13,0.9902,1.4124,0.0114,0.1894,0.5683,0.6872,0.6366,-0.0886,-0.0314,0.9886,0.8395,0.4702,1.7054,1.8091,0.7636,0.6847,-0.1173,0.8,-0.0602,0.4944,0.045,2.0503,1.9896,1.8228,0.6425,-0.093,0.0382,-0.1208,1.0359,1.903,-0.0294,0.0441,1.7424,1.167,-0.1575,0.0899,0.3658,0.2118,0.1606,-0.0578,0.8329,0.8637,-0.1932,1.2209,0.576,0.2422,0.0629,0.713,0.0894,1.4181,-0.0397,1.5922,1.3664,1.0225,1.3659,1.2554,0.741,2.6819,1.5355,1.3296,BRCACancer
C02,1.1809,-0.1254,1.7086,1.406,0.8402,0.0167,1.3901,0.9516,1.3165,0.3005,0.4751,2.3783,0.1304,-0.0345,1.5857,-0.1198,0.876,0.1072,1.0013,1.3063,0.0668,0.1387,0.551,0.5634,0.6791,-0.0837,0.005,0.8697,0.7451,0.3176,1.7043,1.779,0.6677,0.7019,-0.1101,0.7799,0.037,0.4671,0.011,1.7867,2.0108,1.5148,0.4799,-0.0295,0.0149,-0.091,0.9083,1.6208,-0.0234,0.0128,1.5788,0.9944,-0.1657,0.0295,0.542,0.2693,0.0168,0.0308,1.1681,0.8878,-0.1658,0.7437,0.4904,0.2704,0.0818,0.6777,0.0922,1.0354,-0.0137,1.6925,1.4157,0.7952,1.3914,1.4863,0.5558,2.6528,1.2675,1.0886,BRCACancer
C03,1.3061,-0.1125,1.8787,1.3964,0.9851,-0.0038,1.4873,1.0312,1.4759,0.3484,0.6092,2.615,0.126,-3e-04,1.8109,-0.1442,0.7695,0.1447,1.0868,1.3674,0.0173,0.0924,0.5454,0.6531,0.8146,-0.1409,-0.0561,1.1394,0.8476,0.3686,1.8623,1.9216,0.8685,0.9231,-0.1353,0.9758,-0.0454,0.458,-0.0154,2.063,2.0917,1.5281,0.6872,0.0695,-0.0091,-0.1128,1.1329,1.816,-0.0647,0.0648,1.6797,1.2159,-0.1466,0.139,0.4745,0.1701,0.1926,-0.0564,0.9356,0.8812,-0.1565,0.8609,0.5207,0.1577,0.0775,0.6503,0.0351,1.2486,-0.0424,1.8352,1.5104,0.9628,1.3048,1.6089,0.6095,2.7941,1.5967,1.3494,BRCACancer
C04,0.8775,-0.095,1.0573,1.1208,0.5596,0.0043,1.1074,0.6169,1.0181,0.2879,0.4237,1.7242,0.1118,3e-04,1.2037,-0.0578,1.0129,0.0052,0.6028,0.8506,0.0094,0.1722,0.3434,0.3827,0.518,-0.0405,0.0664,0.6722,0.5441,0.2963,1.6302,1.6618,0.569,0.5682,-0.1023,0.6323,0.0369,0.2442,0.0355,1.4457,1.4618,1.2653,0.3461,-0.0792,0.0583,-0.0701,0.4567,1.4351,-0.0448,-0.0499,1.0727,0.6903,-0.0714,0.1067,0.1838,0.2053,-2e-04,0.135,0.6289,0.4435,-0.0921,0.5582,0.4177,0.3078,0.0474,0.34,0.1977,0.8225,-0.044,1.2184,0.7955,0.5126,1.1165,1.1772,0.2979,3.0487,0.717,0.6996,Control
C05,0.9549,-0.1058,1.2742,1.0956,0.641,0.0121,1.0571,0.6373,1.022,0.2641,0.3626,2.13,0.0477,-0.0295,1.4247,-0.0473,0.6607,0.1117,0.6798,0.9308,-0.0011,0.0514,0.4068,0.3581,0.4643,-0.0104,0.0428,0.7454,0.4714,0.2148,1.382,1.7283,0.4413,0.5706,-0.1085,0.5801,0.0809,0.2222,-0.0302,1.6807,1.6709,1.157,0.2809,-0.0239,0.059,-0.1067,0.4931,1.4746,-0.0675,-0.0401,1.0589,0.6604,-0.1412,0.0181,0.1985,0.1219,0.0292,0.1049,0.7762,0.4301,-0.1156,0.5088,0.3402,0.0321,0.0927,0.3741,0.1467,0.7839,-0.0856,1.0632,0.937,0.5753,1.1142,1.1237,0.3168,2.4351,0.7848,0.6797,BRCACancer
