@relation data

@attribute id string
@attribute 1525 numeric
@attribute 1604 numeric
@attribute 1605 numeric
@attribute 1756 numeric
@attribute 1981 numeric
@attribute 1982 numeric
@attribute 22989 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 27 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3383 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 3908 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 54205 numeric
@attribute 5551 numeric
@attribute 57644 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 595 numeric
@attribute 60 numeric
@attribute 637 numeric
@attribute 6442 numeric
@attribute 6443 numeric
@attribute 6444 numeric
@attribute 6445 numeric
@attribute 71 numeric
@attribute 79784 numeric
@attribute 836 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 857 numeric
@attribute 8672 numeric
@attribute 8735 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.0575,1.2676,0.1933,-0.1152,1.1265,2.4081,-0.0717,0.4338,1.3506,0.4278,1.2714,1.7007,0.3524,2.8119,0.9494,0.1166,3.124,0.404,3.0905,1.6015,0.2041,0.8129,2.2057,2.3467,-0.087,-0.0822,-0.1036,-0.135,-0.0282,-0.1392,-0.1428,1.7028,-0.102,0.6905,3.5948,-0.0225,0.4368,1.5287,0.0185,0.118,1.4734,0.7143,-6e-04,0.1866,0.0067,-0.0922,1.102,-0.0635,0.8471,1.0241,0.5884,-0.1113,0.6415,-0.1091,1.1116,0.1908,0.7548,0.333,0.8875,Control
Utah__A12,0.1255,1.1352,0.1738,-0.1519,1.0294,2.1994,0.0303,0.1531,0.9467,0.2954,1.1795,1.7701,0.4539,2.4849,0.7225,0.2403,3.2121,1.423,3.238,2.0348,0.219,0.482,1.4932,1.8196,-0.0253,-0.1313,-0.12,-0.1932,-0.1382,-0.2438,-0.2344,1.1285,-0.1339,0.4217,2.4145,-0.1142,0.3242,1.0001,-0.1102,0.002,1.4243,0.6926,0.0366,0.2135,0.0533,-0.119,0.9094,-0.1513,0.8752,0.9702,0.5065,0.0016,0.6005,-0.1389,0.966,0.3364,0.7512,0.2438,0.6383,Control
Utah__B01,0.0531,2.1369,0.2635,-0.14,1.2023,2.594,-0.0386,0.4038,1.5006,0.4597,1.4348,1.9761,0.3534,2.4956,1.5085,0.1883,2.7881,0.1918,3.1571,2.1928,0.1627,0.7426,1.7488,1.7648,-0.0989,-0.1044,-0.052,-0.1391,-0.0776,-0.2077,-0.2049,1.4742,-0.0849,0.6043,1.6091,-0.2482,0.7893,1.2213,-0.1279,-0.198,1.4579,0.6343,-0.0666,0.2443,-0.0387,-0.1178,0.889,-0.2452,0.8695,1.3464,0.7169,-0.2354,0.6663,-0.0871,1.8629,0.2918,1.1053,0.5042,1.1234,Control
Utah__B02,-0.0025,2.0156,0.3912,-0.1031,1.5603,2.8264,-0.0219,0.3877,1.543,0.4629,1.9917,2.4429,0.6645,3.2744,1.9116,0.165,3.4135,0.0962,3.8463,2.7542,0.3519,1.2144,2.3968,2.4369,-0.0709,-0.1294,-0.0238,-0.1021,-0.1117,-0.1603,-0.1175,1.7967,-0.0528,1.1176,3.135,-0.0031,0.7121,1.6052,0.1586,0.1092,2.0955,0.93,0.0456,0.3437,-0.0345,-0.0803,1.3275,0.0162,1.1304,1.3633,0.87,-0.1231,0.7303,-0.0797,1.9283,0.2468,1.0145,0.4015,1.2033,Control
Utah__B03,0.0366,2.0407,0.2971,-0.1193,1.3979,2.7562,-0.0469,0.3817,1.6673,0.4743,1.7141,2.2659,0.3199,2.9192,1.5674,0.1801,3.1471,0.9984,3.6023,2.4615,0.3743,0.8493,2.2166,2.2962,-0.0961,-0.1436,-0.062,-0.0887,-0.0652,-0.1197,-0.185,1.6853,-0.082,0.9207,2.5667,-0.0562,0.7853,1.4444,-0.0114,0.0353,1.8153,0.8008,0.0351,0.2663,-0.0266,-0.064,1.1366,-0.0541,1.0343,1.4966,0.7021,-0.1967,0.6774,-0.0691,1.9704,0.2767,1.0198,0.4031,1.0708,BRCACancer
Utah__B04,0.002,1.6648,0.384,-0.1382,1.2841,2.2982,-0.0671,0.4996,2.1402,0.5935,1.4604,1.9858,0.2557,2.4295,1.5322,0.1881,2.5913,0.2544,3.1827,2.283,0.4122,0.5225,2.2769,2.1018,-0.0526,-0.1614,-0.1083,-0.1965,-0.0956,-0.1865,-0.1908,1.8672,-0.0726,0.6327,2.7885,-0.0715,0.863,1.2636,-0.091,0.0221,1.7302,0.7838,-0.0536,0.2132,0.107,-0.0773,0.9301,-0.1364,1.014,1.4103,0.6354,-0.0826,1.1159,-0.1757,1.7375,0.2665,0.932,0.2143,0.8016,BRCACancer
Utah__B05,0.0462,1.7682,0.2098,-0.1513,1.2371,2.5602,0.0257,0.3684,1.5799,0.406,1.7288,2.0649,0.6649,3.1115,1.485,0.2124,3.3073,0.2944,3.2572,2.4126,0.3853,0.865,2.2438,2.2065,-0.0066,-0.2335,-0.1457,-0.1691,-0.1114,-0.2126,-0.2063,1.5188,-0.119,0.8256,3.2679,-0.0704,0.5003,1.5148,-0.0107,0.0472,1.899,0.8953,0.0455,0.1873,0.0284,-0.1073,1.1382,-0.0821,1.108,1.1332,0.6323,-0.1264,0.6501,-0.1215,1.2706,0.2115,0.9567,0.3824,0.7354,BRCACancer
Utah__B06,0.132,1.5216,0.1641,-0.1367,0.9466,2.2659,0.0056,0.2334,1.4278,0.3891,1.4462,2.2239,0.2555,2.5202,1.3187,0.1488,2.8133,0.5518,2.9892,2.0744,0.1875,0.3526,1.6206,1.7476,-0.0213,-0.0771,-0.1927,-0.1994,-0.1601,-0.2427,-0.2515,1.2268,-0.1643,0.1106,2.1502,-0.3278,0.5144,0.801,-0.2662,-0.2305,1.4676,0.4697,-0.048,0.2284,0.0015,-0.1151,0.8095,-0.4062,0.9311,1.4109,0.5456,-0.2369,0.5521,-0.1322,1.2238,0.3696,0.9397,0.3589,0.8695,BRCACancer
Utah__B07,-0.0447,1.7014,0.3361,-0.1134,1.498,2.6858,-0.0037,0.3609,1.7729,0.5504,1.9161,2.5472,0.639,3.0003,1.7644,0.2733,3.0899,0.1989,3.7636,2.766,0.5762,0.78,2.5061,2.4698,-0.0076,-0.1667,-0.095,-0.149,-0.145,-0.1889,-0.1346,1.8993,-0.0892,0.8822,3.0756,-0.0256,0.7406,1.5362,0.0772,0.1043,2.0474,0.8819,0.0437,0.4463,0.0221,-0.1184,1.1941,-0.0076,1.2236,1.7174,0.7445,-0.0846,0.8781,-0.1292,1.8102,0.2725,0.8854,0.7781,1.002,BRCACancer
Utah__B08,0.1057,1.1235,0.2729,-0.0872,1.3232,2.6898,-0.0606,0.3512,1.1603,0.4099,1.5303,2.0182,0.3488,2.8931,1.1174,0.1762,3.1689,0.2813,3.6185,2.3636,0.5266,0.8605,2.1321,2.4991,-0.0765,-0.1405,-0.0682,-0.0816,-0.0689,-0.1587,-0.1547,1.7656,-0.0614,0.7339,3.0811,-5e-04,0.5019,1.6231,0.0374,0.2294,1.8023,0.9342,0.0717,0.2175,-0.022,-0.0456,1.3505,0.0673,1.1212,1.1708,0.8397,-0.0621,0.7163,-0.054,1.5385,0.3834,0.7528,0.3464,1.3469,Control
Utah__B09,0.0671,1.8859,0.2208,-0.1288,1.0884,2.5609,-0.096,0.4449,2.0697,0.4514,1.3485,1.81,0.1786,1.8353,1.5552,0.1308,2.3066,0.2574,3.3079,1.8106,0.1564,0.3568,2.1214,1.935,-0.0807,-0.149,-0.0776,-0.1761,-0.0669,-0.1593,-0.1967,1.7992,-0.0639,0.4436,2.4618,-0.0913,0.6642,1.0937,0.033,0.1065,1.5295,0.6382,0.0627,0.122,-0.0273,-0.1151,0.9356,-0.1343,0.9357,1.1532,0.3871,-0.1948,0.9257,-0.0895,1.5932,0.1582,0.7299,0.5265,0.8741,Control
Utah__B10,0.0618,1.6558,0.2582,-0.115,1.2474,2.5485,-0.0554,0.3487,1.7842,0.4732,1.0551,1.6122,0.1905,2.2728,0.9697,0.1544,2.7686,1.0187,3.5691,1.9688,0.4454,0.4641,2.0592,2.0908,-0.0564,-0.076,-0.1198,-0.1232,-0.0476,-0.2003,-0.1528,1.6407,-0.0881,0.5293,3.3869,-0.0681,0.8311,1.3575,0.0105,0.0549,1.5592,0.6595,0.0358,0.2051,-0.0059,-0.1242,0.9009,-0.0467,0.8552,1.228,0.5618,-0.0795,0.8189,-0.1444,1.3611,0.2485,0.8533,0.215,0.7905,Control
Utah__B11,0.0612,1.5997,0.3064,-0.0898,1.4821,2.553,-0.0156,0.3212,1.4134,0.4355,1.5841,2.2447,0.5792,2.8443,0.8701,0.0912,3.233,1.9479,3.3531,2.2605,0.3738,1.0066,2.0376,2.2446,-0.0651,-0.0987,-0.0723,-0.1073,-0.0406,-0.1227,-0.1448,1.7095,-0.0628,0.4372,2.186,0.0104,0.5887,1.5026,-0.0394,0.1078,1.6381,0.8701,-0.0121,0.1982,0.0275,-0.1118,1.0079,-0.0178,0.9833,0.9354,0.6359,-0.0742,0.7934,-0.12,1.4666,0.2562,0.9017,0.4739,1.0096,Control
Utah__B12,0.05,1.4275,0.1606,-0.1271,0.8152,1.9826,-0.0553,0.3777,1.9103,0.4472,1.0731,1.7604,0.215,1.7167,1.2283,0.2232,2.3598,0.4024,2.8787,1.8113,0.186,0.3855,1.7044,1.8021,-0.0647,-0.1414,-0.0614,-0.1245,-0.1329,-0.1654,-0.1121,1.5581,-0.0956,0.3148,1.6624,-0.0775,0.6848,0.8806,-0.0573,0.0587,1.5398,0.6379,0.0252,0.0985,-0.0219,-0.1567,0.6464,-0.1234,0.6083,0.9063,0.3324,-0.1109,0.6616,-0.117,1.2391,0.1235,0.4675,0.2293,0.5949,Control
Utah__C01,0.0161,1.548,0.3782,-0.1382,1.5757,2.5883,-0.0024,0.4889,1.58,0.5167,1.8071,2.2517,0.4225,2.9316,1.4132,0.2747,2.769,0.2784,3.2687,2.4744,0.284,1.2027,2.4965,2.5079,-0.0499,-0.181,-0.1205,-0.1822,-0.114,-0.2138,-0.1554,1.9696,-0.1097,0.6828,3.2412,-0.0465,0.757,1.7459,0.0587,0.0762,1.8663,0.9531,0.0115,0.1943,-0.0631,-0.1301,1.1866,-0.0372,0.9394,1.259,0.7952,-0.0491,0.8526,-0.1577,1.4275,0.1861,1.1356,0.549,1.0567,BRCACancer
Utah__C02,-0.0473,1.2715,0.4971,-0.1307,1.5953,2.6305,-0.0124,0.3373,1.3461,0.4469,1.8887,2.2318,0.536,2.9686,1.2103,0.2,3.0079,0.2899,3.9747,2.6226,0.5219,1.0501,2.3957,2.4799,-0.0181,-0.1825,-0.0646,-0.1164,-0.1109,-0.1561,-0.1401,1.8433,-0.1142,0.6739,3.3812,0.0081,0.5463,1.6782,0.1027,0.1977,1.9158,0.8384,0.0474,0.3927,-0.0599,-0.1096,1.1914,0.022,0.9703,1.2823,0.879,-0.0245,0.7843,-0.0893,1.7731,0.3495,0.7481,0.5487,1.0974,BRCACancer
Utah__C03,-0.0141,1.5465,0.4667,-0.1344,1.6586,2.6004,-0.0585,0.388,1.6334,0.5081,1.8338,2.1033,0.3719,2.9111,1.6142,0.3637,2.8232,0.047,3.675,2.7132,0.5101,1.3968,2.7814,2.7044,-0.0142,-0.135,-0.0337,-0.1581,-0.1322,-0.1328,-0.1523,2.124,-0.1213,0.7921,3.6691,0.0085,0.7605,1.9148,0.0738,0.1281,2.1529,0.947,-0.0083,0.5636,-0.0206,-0.1483,1.2309,0.0211,1.2113,1.553,0.9414,-0.0517,0.816,-0.1416,1.4777,0.2579,0.9072,0.7556,0.8595,BRCACancer
Utah__C04,0.1128,1.0271,0.2272,-0.0754,1.0453,2.6482,-0.0886,0.3162,0.8656,0.3446,1.1721,1.3136,0.182,2.3679,0.6407,0.3392,2.8481,0.3113,3.495,1.865,0.5363,0.6596,1.9853,2.5286,-0.0471,-0.1503,-0.0784,-0.1295,-0.0019,-0.1993,-0.0822,1.8394,-0.0697,0.713,2.7825,0.0511,0.409,1.4356,0.0674,0.1791,1.5588,0.7252,0.0188,0.2966,-0.0281,-0.0242,1.1789,-0.0032,0.6798,0.769,0.3835,-0.0532,0.5203,-0.1045,0.9663,0.0735,0.3306,0.1733,1.0929,Control
Utah__C05,0.0546,1.0054,0.264,-0.0763,1.2405,2.59,0.0053,0.2352,0.9248,0.2427,1.3348,1.4923,0.2783,2.9456,0.4692,0.1792,3.3104,0.1213,3.4645,2.1065,0.2289,0.7018,2.0992,2.7433,-0.0435,-0.116,-0.0753,-0.0908,-0.056,-0.1802,-0.0704,1.5956,-0.1047,0.559,3.4718,0.0163,0.4719,1.4894,0.0745,0.1613,1.6668,0.7277,0.0285,0.0163,-0.0454,-0.0962,1.081,0.0146,0.7172,0.7856,0.5035,-0.0925,0.4507,-0.1286,1.1391,0.1343,0.5713,0.2663,0.9376,BRCACancer
Utah__C06,0.0686,0.578,0.0142,-0.1676,0.438,0.8327,-0.1192,0.1294,0.5527,0.067,0.4509,0.5392,0.0233,1.2009,0.6336,-0.1064,1.5148,0.8288,2.2208,0.9426,-0.0017,0.2283,0.9718,1.3164,-0.1385,-0.1165,-0.1097,-0.1979,0.0295,-0.2163,-0.2029,0.843,-0.0424,0.1121,1.0801,-0.0328,0.0209,0.4981,-0.0458,0.1471,0.8443,0.3325,0.0799,0.0891,-0.0876,-0.126,0.5094,-0.0826,0.2638,0.4638,0.0213,-0.0584,0.1456,-0.075,0.2518,0.1214,0.1255,0.0054,0.3573,Control
Utah__C07,0.136,0.9345,0.2649,-0.1031,1.3458,2.5767,0.0178,0.3342,1.1562,0.3362,1.4084,1.6938,0.3552,3.1778,1.0835,0.176,3.002,0.2874,3.9548,2.1809,0.6578,0.7062,2.3894,2.4071,-0.0405,-0.1472,-0.1468,-0.1066,-0.0809,-0.1889,-0.1139,1.8096,-0.0972,0.5601,3.6259,-0.0217,0.4022,1.4913,0.118,0.1802,1.5645,0.696,0.0478,0.2488,0.0225,-0.0437,0.9995,0.0402,0.8175,1.0572,0.614,-0.0962,0.7079,-0.1282,1.0504,0.1895,0.5634,0.2539,0.7763,Control
Utah__C08,0.0983,1.1394,0.362,-0.1004,1.4448,2.5435,-0.0515,0.3339,1.1159,0.4303,1.4862,1.6575,0.5732,2.8132,1.1247,0.2422,2.908,0.8844,3.4786,2.3684,0.578,0.886,2.3621,2.3205,-0.0691,-0.1509,-0.0131,-0.104,-0.1188,-0.1779,-0.1661,1.7274,-0.0744,0.6291,3.3609,-0.0189,0.3509,1.5335,0.1941,0.1566,1.5582,0.8405,0.0066,0.1919,-0.0566,-0.1462,1.0924,-0.0274,0.8462,1.123,0.6996,-0.088,0.675,-0.0813,1.5423,0.1764,0.7596,0.6567,1.1435,Control
Utah__C09,-0.0278,0.961,0.2867,-0.0811,1.4028,2.6454,-0.0949,0.2981,1.144,0.3005,1.3805,1.4245,0.3376,2.9442,0.9361,0.1651,3.0768,0.3064,3.9006,2.5978,0.7047,0.7705,2.2617,2.4969,-0.0618,-0.1085,-0.06,-0.0546,-0.039,-0.0995,-0.1267,1.5931,-0.072,0.5808,3.3721,0,0.4522,1.5619,0.1561,0.2332,1.8544,0.7221,0.0923,0.1958,-0.0776,-0.0311,1.1848,-0.0075,0.8785,1.1016,0.5648,-0.0402,0.5974,-0.072,1.4666,0.2582,0.5013,0.348,1.038,Control
Utah__C10,0.029,1.3277,0.3751,-0.0957,1.5478,2.6514,-0.0108,0.2768,1.0423,0.4806,1.5635,1.8403,0.5215,2.9239,0.9317,0.1817,3.2487,0.8259,3.8356,2.6596,0.6038,0.7737,1.9948,2.5379,-0.0266,-0.0953,-0.1001,-0.0827,-0.0579,-0.2446,-0.1141,1.6422,-0.0917,0.5758,3.5526,0.0391,0.3496,1.5966,0.0714,0.1542,1.7545,0.7146,0.0346,0.0722,-0.0405,-0.0838,1.0914,-0.0064,0.9156,1.0559,0.7244,0.017,0.7473,-0.0773,1.5194,0.1222,0.578,0.3766,1.0093,BRCACancer
Utah__C11,0.0836,1.1479,0.395,-0.0681,1.4819,2.6402,-0.0699,0.4017,1.3013,0.3813,1.5317,1.8114,0.3346,2.5689,0.9934,0.0438,2.8457,0.3176,3.7342,2.5209,0.6368,1.0087,2.5693,2.5192,-0.0567,-0.0818,-0.0176,-0.1098,-0.0893,-0.1536,-0.1026,1.9285,-0.0205,0.7501,3.4649,0.0405,0.508,1.7928,0.0991,0.2335,1.6961,0.7519,0.0721,0.1399,-0.0642,-0.0716,1.1042,0.0199,0.8346,1.2092,0.811,-0.0765,0.6825,-0.0701,1.5877,0.0988,0.5952,0.4534,1.2805,Control
Utah__C12,0.0428,0.8578,0.2076,-0.0751,1.0813,2.5825,-0.0701,0.2032,0.7822,0.2619,1.0892,1.4396,0.3684,2.21,0.5956,0.2059,2.7382,0.2138,3.8452,1.7747,0.5832,0.4618,1.8561,2.272,-0.0372,-0.0294,-0.103,-0.1692,-0.0951,-0.1524,-0.0814,1.7319,-0.079,0.2879,2.8118,0.0159,0.4645,1.498,0.1686,0.1352,1.5368,0.6528,0.0733,0.1542,-0.0442,-0.0301,1.0489,-0.0746,0.5451,0.7171,0.4262,-0.083,0.5187,-0.0494,0.9885,0.1065,0.2512,0.4447,0.8045,BRCACancer
Utah__D01,0.096,1.505,0.2271,-0.1314,1.0906,2.1283,-0.0679,0.4309,2.0938,0.472,1.6174,2.09,0.3231,2.1951,1.5675,0.1499,2.7066,0.9622,2.9427,2.2399,-0.0287,0.7087,2.0964,2.2017,-0.1149,-0.2277,-0.0355,-0.1541,-0.0675,-0.1866,-0.2085,1.8112,-0.0571,0.407,1.6338,-0.0317,0.7422,1.2341,0.152,0.058,1.6116,0.7827,0.0551,0.1152,-0.0921,-0.1005,0.7887,-0.126,0.6655,1.2009,0.37,-0.1726,0.6839,-0.0568,1.7538,0.1606,0.8257,0.6156,0.9658,BRCACancer
Utah__D02,-0.0263,1.0474,0.3811,-0.0572,1.3957,2.7293,-0.0847,0.3004,1.0718,0.3345,1.7962,1.9902,0.6471,3.2311,0.9745,0.0614,3.5199,1.0386,4.0079,2.2019,0.662,0.735,2.1456,2.3533,-0.0696,-0.0801,-0.0458,-0.0797,-0.0505,-0.1462,-0.0661,1.9215,-0.0441,0.575,3.1141,0.1004,0.4827,1.6463,0.162,0.2591,1.6632,0.6949,0.0749,0.2324,-0.1013,-0.0749,1.1141,0.051,0.8968,0.9703,0.5463,-0.0519,0.735,-0.0542,1.3511,0.0733,0.5563,0.6162,0.9626,BRCACancer
Utah__D03,0.07,1.0378,0.2822,-0.0977,1.3896,2.7906,-0.0685,0.2376,1.0987,0.2708,1.656,1.7566,0.4027,2.9359,1.0098,0.2707,3.2818,0.1309,4.0118,2.2223,0.3596,0.6065,2.4545,2.6871,-0.0572,-0.1053,-0.1094,-0.1051,-0.0245,-0.1556,-0.1137,1.8839,-0.0707,0.5529,3.1195,0.0045,0.4075,1.6642,0.1252,0.1508,1.7514,0.7036,0.1145,0.101,-0.0416,-0.1347,1.1657,-0.0124,0.8455,0.927,0.5427,-0.0931,0.714,-0.1254,1.1809,0.2152,0.5532,0.5531,0.7517,BRCACancer
