@relation data

@attribute id string
@attribute 10975 numeric
@attribute 126328 numeric
@attribute 1327 numeric
@attribute 1329 numeric
@attribute 1337 numeric
@attribute 1340 numeric
@attribute 1345 numeric
@attribute 1349 numeric
@attribute 1350 numeric
@attribute 1351 numeric
@attribute 1537 numeric
@attribute 2108 numeric
@attribute 2109 numeric
@attribute 2110 numeric
@attribute 27089 numeric
@attribute 29796 numeric
@attribute 374291 numeric
@attribute 4694 numeric
@attribute 4695 numeric
@attribute 4696 numeric
@attribute 4697 numeric
@attribute 4698 numeric
@attribute 4700 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 4704 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4709 numeric
@attribute 4710 numeric
@attribute 4711 numeric
@attribute 4712 numeric
@attribute 4713 numeric
@attribute 4714 numeric
@attribute 4715 numeric
@attribute 4716 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4720 numeric
@attribute 4722 numeric
@attribute 4723 numeric
@attribute 4724 numeric
@attribute 4725 numeric
@attribute 4726 numeric
@attribute 4728 numeric
@attribute 4729 numeric
@attribute 4731 numeric
@attribute 51079 numeric
@attribute 54205 numeric
@attribute 54539 numeric
@attribute 55967 numeric
@attribute 6389 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 6392 numeric
@attribute 7381 numeric
@attribute 7384 numeric
@attribute 7385 numeric
@attribute 7386 numeric
@attribute 7388 numeric
@attribute 9167 numeric
@attribute 9377 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.9988,0.4543,0.7865,0.5695,0.0069,1.1915,0.7927,1.0704,0.7562,0.9511,0.8569,0.7194,0.1996,0.4814,0.8101,0.9912,0.2429,1.5789,0.6358,0.218,0.6912,0.5384,1.4641,0.475,0.5153,0.8781,0.6469,0.3865,0.8253,0.3801,-0.0058,0.7228,1.4653,0.1927,0.7712,1.6832,0.3033,0.8664,0.976,1.2374,1.3801,1.1152,1.3899,1.2218,0.2271,0.5868,0.7514,0.1006,0.6557,0.7155,0.3645,0.6778,0.5943,1.1603,1.1981,0.5014,0.6539,0.6003,0.5342,0.7661,1.8311,0.7034,0.3328,0.9771,0.7688,Control
Utah__A12,1.0403,0.5221,0.8742,0.6218,-0.1053,1.1694,0.491,0.532,0.664,0.9972,0.9472,0.5506,0.2629,0.342,1.5261,0.8301,-0.0166,2.0917,0.7876,0.2641,0.5935,0.5198,1.4003,0.2804,0.3808,0.5492,0.7119,0.222,1.0604,0.5638,0.2003,0.7601,1.3754,0.0298,0.4914,1.2598,0.471,0.7766,1.4783,1.1685,1.1109,1.0754,0.9885,0.8929,0.1882,1.0386,0.7878,0.0304,0.2728,0.4454,0.291,0.4178,0.4694,0.9486,1.0733,0.5965,0.5609,0.4345,0.3196,0.9371,1.5065,0.6333,0.4441,0.7385,0.7735,Control
Utah__B01,0.885,0.3,0.9228,0.6991,0.2966,0.9031,1.0757,1.3153,1.4992,0.7104,0.9998,0.6306,0.1099,0.7178,1.1012,0.8354,-0.0246,1.5237,0.4577,0.3551,1.655,1.0964,1.6152,0.3306,0.2986,0.9328,0.8943,0.5639,1.1017,0.6064,0.18,1.5124,1.4551,0.2165,0.1506,1.6963,0.9276,0.5941,1.0944,1.1927,1.5309,1.1637,1.1975,1.2097,0.4108,0.8788,1.1504,-0.0598,1.4803,0.7335,0.1784,0.5944,0.1955,1.0292,1.2485,0.6536,1.0604,1.0983,0.9609,0.8104,1.8446,1.1866,0.7023,1.0689,0.6114,Control
Utah__B02,1.1345,0.6495,1.1811,1.0368,0.1086,1.2774,1.0276,1.3757,1.6835,1.2151,1.3538,0.6575,0.3808,0.7286,1.584,1.0443,0.4258,1.779,0.9322,0.4462,1.6275,1.0922,1.9812,0.8133,0.5857,0.9156,0.8568,0.658,1.2116,0.797,0.3024,1.713,1.8588,0.2322,0.8941,2.0644,0.856,0.989,1.5464,1.469,1.7523,1.5059,1.5483,1.6121,0.3583,0.9992,1.2789,0.2625,1.1457,0.9704,0.5817,1.0909,0.7374,1.1333,1.5528,0.7613,0.9683,0.9995,0.9249,1.1628,1.9962,1.1855,0.7552,1.2072,0.805,Control
Utah__B03,0.9082,0.4635,1.1616,0.9206,0.0904,1.1008,0.9866,1.252,1.5449,0.9757,1.1726,0.6112,0.2045,0.6178,1.3294,0.9414,0.1744,1.7467,0.7988,0.3257,1.6349,1.0154,1.6516,0.534,0.4544,0.9805,0.8324,0.6062,1.1419,0.5896,0.189,1.571,1.7782,0.1799,0.5661,1.8481,0.8576,0.7852,1.225,1.2151,1.6905,1.3668,1.3937,1.3856,0.3116,0.8771,1.2056,0.1383,1.2649,0.7859,0.3784,0.9005,0.5194,1.0258,1.4016,0.6783,1.0646,0.7283,0.8868,1.0175,1.93,1.3176,0.6594,1.0132,0.7508,BRCACancer
Utah__B04,0.6153,0.3664,0.8894,0.5829,0.0933,0.9487,0.6465,0.7501,0.8894,0.692,0.9487,0.7607,0.2072,0.5822,1.0324,0.6106,0.163,1.3549,0.4844,0.3653,0.8809,0.7901,1.1797,0.2428,0.1738,0.7874,1.0738,0.4501,0.9597,0.581,0.101,1.0214,1.1743,-0.0319,0.5437,1.3901,0.585,0.7107,1.0287,0.8673,1.4161,0.9523,0.9432,1.1579,0.6243,0.4822,1.0908,0.1021,0.9579,0.7363,0.2941,0.6219,0.379,0.7196,1.3477,0.6109,1.1411,1.0259,0.2694,0.6883,1.6142,0.8775,0.7438,1.0187,0.7176,BRCACancer
Utah__B05,1.1623,0.7357,1.1351,0.818,0.0327,1.2232,0.7775,1.1572,1.1545,1.5581,1.2798,0.648,0.5066,0.4639,1.5473,1.0593,0.2564,2.4817,0.6953,0.325,1.065,0.6776,1.8079,0.4869,0.3605,0.7815,0.8444,0.6151,1.2856,0.7441,0.1179,1.3078,1.3933,0.1672,0.8341,1.7311,0.7111,1.1902,1.5799,1.3396,1.3762,1.056,1.2728,1.2899,0.2852,0.7462,1.109,0.0993,0.9546,0.6743,0.6055,0.8085,0.5806,1.2689,1.2184,0.6589,0.741,0.7666,0.6194,1.0626,1.8598,0.9012,0.6997,0.8297,1.0769,BRCACancer
Utah__B06,0.442,0.0789,0.6493,0.3911,0.0076,0.6976,0.6544,0.8531,0.9022,0.2919,0.6763,0.3976,-0.0488,0.3593,0.8562,0.6781,-0.234,0.8748,0.251,0.0355,0.8506,0.8317,0.9016,0.0043,0.162,0.674,0.6013,0.2438,0.8123,0.4166,-0.0644,1.1687,0.9774,-0.1366,-0.1228,1.4101,0.4018,0.3362,0.7702,0.7659,1.1441,0.9348,0.7967,1.0671,0.2851,0.5116,0.8102,-0.1762,0.8144,0.4932,-5e-04,0.1169,-0.0417,0.7559,0.9881,0.5938,1.0262,0.74,0.5611,0.5383,1.6728,0.6882,0.6489,0.6811,0.414,BRCACancer
Utah__B07,0.8788,0.5748,0.9362,0.8719,0.1935,1.2021,0.9253,1.2419,1.2805,0.8696,1.2323,0.6832,0.3553,0.7486,1.3606,0.8299,0.3323,1.6474,0.7597,0.4074,1.268,1.0202,1.5087,0.6356,0.4595,0.9821,0.8368,0.6346,1.1862,0.7867,0.16,1.4568,1.5713,0.1256,0.6307,1.9641,0.8634,1.0195,1.3718,1.2243,1.7659,1.3633,1.333,1.5319,0.3537,0.7126,1.2806,0.195,1.263,0.9107,0.5126,0.8633,0.4987,1.0845,1.5331,0.7897,1.1929,0.7716,0.6538,1.036,1.9642,1.1906,0.8386,1.0738,0.7787,BRCACancer
Utah__B08,1.0813,0.6496,0.9545,0.7185,0.1933,1.2636,0.8818,1.1456,1.1042,1.1532,1.1592,0.7485,0.2167,0.7,1.2113,1.1266,0.3971,1.6285,0.7389,0.2961,1.1627,0.8049,1.8194,0.5802,0.5767,0.9454,0.6867,0.5741,1.0866,0.5657,0.1363,1.0701,1.7652,0.2044,0.9909,1.864,0.5468,0.9375,1.128,1.3302,1.5598,1.3808,1.5301,1.3998,0.1642,0.7924,0.8158,0.2353,0.7345,1.0625,0.4443,0.7197,0.7044,1.1877,1.3057,0.6434,0.8573,0.7768,0.5489,1.095,2.0618,0.9429,0.449,0.9967,0.9005,Control
Utah__B09,0.6374,0.302,1.0449,0.6162,0.1906,0.7939,0.5515,0.9013,0.8641,0.5419,0.7528,0.7768,0.1538,0.4313,0.9545,0.3375,0.154,1.65,0.3227,0.1936,0.8844,0.6466,1.5133,0.115,0.0142,0.6164,0.8857,0.1746,0.9628,0.4333,0.086,0.9354,0.7391,0.1726,0.2509,1.4106,0.5513,0.657,0.9942,0.789,1.17,0.8034,0.7875,1.0477,0.4529,0.7997,1.0116,0.1729,1.1929,0.6201,0.2527,0.439,0.3258,0.7615,1.2315,0.3998,0.7138,0.6627,0.5326,0.558,1.4341,1.0647,0.5959,0.8179,0.7543,Control
Utah__B10,0.6612,0.3018,0.8088,0.4977,0.122,0.9345,0.5052,0.7801,0.6822,0.6579,0.8379,0.5436,0.0815,0.3402,0.9303,0.6024,0.0606,1.7191,0.4938,0.3052,0.7135,0.6959,1.1322,0.1616,0.1903,0.6485,0.878,0.2237,0.928,0.4642,0.0386,0.7601,1.2307,0.002,0.4234,1.3199,0.3567,0.6918,1.0542,0.9369,1.353,1.0407,1.1113,0.966,0.3384,0.594,0.8369,0.031,0.6729,0.6566,0.2135,0.5219,0.3662,0.9526,1.232,0.5263,0.6598,0.6432,0.2435,0.7147,1.5223,0.4738,0.5686,0.9205,0.6254,Control
Utah__B11,1.3305,0.9132,0.9993,0.7932,-0.0349,1.1909,0.7391,0.8863,0.9173,1.86,1.297,0.7378,0.5386,0.4694,1.7003,1.0065,0.3906,2.5266,0.9138,0.3513,0.8524,0.6199,1.9972,0.5736,0.5805,0.7531,0.7744,0.7185,1.4635,0.7699,0.2989,0.9212,1.5895,0.3473,1.1497,1.6445,0.8836,1.3665,1.649,1.4637,1.4445,1.2237,1.1686,1.0458,0.3711,0.8795,1.1183,0.0997,0.5574,0.8701,0.6473,0.4327,0.8184,1.3979,1.0567,0.6069,0.7397,0.8744,0.5754,1.1555,1.6794,0.5962,0.3349,0.8614,1.3301,Control
Utah__B12,0.3412,0.1427,0.8702,0.4308,0.0603,0.5889,0.574,0.6551,0.5251,0.2534,0.5431,0.455,0.0535,0.3299,0.6652,0.2175,0.1258,1.2973,0.389,0.3151,0.4506,0.4994,0.7069,0.1064,-0.2334,0.404,0.7234,0.0941,0.5928,0.3211,-0.0538,0.6526,0.346,-0.0203,0.3278,1.289,0.2528,0.4493,0.7325,0.4252,0.8759,0.5558,0.569,0.8964,0.4019,0.3825,0.8995,0.0018,0.77,0.4152,-0.0167,0.3144,0.0121,0.5001,1.0887,0.324,0.7678,0.7423,0.1838,0.3788,1.0531,0.7203,0.6042,0.5509,0.7177,Control
Utah__C01,1.0931,0.6302,0.7975,0.7945,0.0695,1.2084,0.8492,1.0261,0.784,1.0983,1.3367,0.7681,0.3537,0.6539,1.2336,0.855,0.4487,1.488,0.6491,0.4792,1.1291,0.6489,1.6662,0.6154,0.3791,0.9737,0.8293,0.6413,1.0802,0.6535,0.1176,1.015,1.5967,0.126,1.131,1.8031,0.653,0.9484,1.1671,1.0547,1.4748,1.2828,1.2605,1.5076,0.3586,0.7259,0.9686,0.2556,0.9011,1.0095,0.5424,0.6704,0.5853,1.0446,1.3344,0.7094,1.0606,0.6026,0.4782,1.1794,1.863,0.7756,0.6925,0.9313,0.8542,BRCACancer
Utah__C02,1.0317,0.6891,0.7651,0.7918,-0.079,1.2759,0.752,0.9459,0.8683,1.1037,1.3869,0.6107,0.183,0.574,1.315,0.8878,0.5482,1.3125,0.8022,0.3568,1.1368,0.7323,1.6554,0.7457,0.5154,0.8168,0.8227,0.4999,0.9005,0.5569,0.2719,1.0283,1.8499,0.0684,1.1238,1.8678,0.6051,0.8805,1.2321,1.1588,1.5592,1.3025,1.2636,1.4446,0.2374,0.7638,0.9284,0.2387,0.7508,0.7863,0.5403,0.6617,0.8115,1.1079,1.3646,0.6708,1.0104,0.422,0.3502,1.1645,1.7624,0.824,0.6353,0.9482,0.7137,BRCACancer
Utah__C03,0.9524,0.8305,1.0611,0.9265,0.349,1.2228,0.8939,1.0695,1.0393,1.0344,1.463,0.6882,0.3834,0.7156,1.3596,0.8516,0.6024,1.4711,0.8053,0.476,1.1738,0.8251,1.5235,0.7821,0.4727,1.0095,0.8489,0.7929,1.0301,0.7921,0.1872,1.214,1.6837,0.0783,1.261,1.8938,0.7596,1.0993,1.3348,0.95,1.6096,1.3334,1.403,1.6915,0.3308,0.7956,1.1496,0.3901,1.0312,0.944,0.6289,0.7761,0.7398,0.9656,1.6406,0.7673,1.1408,0.6749,0.5827,1.314,1.9147,1.0243,0.8852,0.9498,0.7218,BRCACancer
Utah__C04,0.8111,0.5493,0.8794,0.5819,0.0666,1.2124,0.6479,0.761,0.4247,0.9296,0.8636,0.5688,0.0698,0.1986,0.6847,0.7537,0.4103,1.1926,0.7078,0.3698,0.7157,0.4023,1.4814,0.5394,0.1644,0.4979,0.5639,0.2568,0.7999,0.2627,-0.1055,0.7383,0.8806,-0.0706,0.9097,1.4653,0.2533,0.5931,0.9257,0.627,1.0645,0.7426,1.1137,1.1513,0.164,0.5146,0.6327,0.2474,0.5828,0.517,0.4026,0.6996,0.699,1.0176,1.1716,0.3407,0.7789,0.6247,0.2366,0.7013,1.4295,0.9134,0.2237,0.5023,0.7067,Control
Utah__C05,0.739,0.6137,0.7038,0.5947,0.3178,1.1229,0.5615,0.7833,0.4308,0.8542,1.1659,0.3767,0.0191,0.3125,0.8609,0.6957,0.3959,1.4816,0.7568,0.378,0.7906,0.3601,1.1052,0.3924,0.2066,0.62,0.6107,0.1531,0.7491,0.3587,0.0549,0.6832,1.2509,-0.0368,1.0661,1.483,0.4022,0.4821,0.8794,0.7616,1.1448,0.8799,1.1318,1.0746,0.1498,0.5669,0.5611,0.203,0.4367,0.457,0.3818,0.5506,0.7338,0.9914,1.1867,0.511,0.6565,0.2486,0.0994,0.9223,1.5413,0.6852,0.3017,0.74,0.6207,BRCACancer
Utah__C06,0.547,0.2831,0.7316,0.1452,-0.4359,0.6669,0.4542,0.3764,0.2098,0.5098,0.3668,0.215,0.1067,-0.0773,0.9275,0.1297,0.0159,1.0749,0.366,0.1444,0.2539,0.038,0.3337,-0.0491,-0.1777,-0.0216,0.2983,0.0361,0.4528,0.1105,-0.123,0.3108,0.2178,0.0089,0.3417,0.655,0.1274,0.4252,0.577,0.5409,0.3384,0.1801,0.4681,0.5198,0.0508,0.4024,0.4409,0.0951,0.1472,0.2941,0.0192,0.1183,0.3338,0.2369,0.5419,0.1321,0.6202,0.11,-0.0053,0.1373,0.6402,0.4671,0.2,0.4429,0.406,Control
Utah__C07,0.8603,0.4967,0.5083,0.5345,-0.1885,1.1679,0.4877,0.7437,0.5544,0.9146,1.26,0.5393,0.0896,0.3163,0.9387,0.7446,0.3651,1.2157,0.6743,0.2465,0.7648,0.6023,1.2812,0.3602,0.2458,0.6597,0.6849,0.2942,0.9046,0.4098,0.1699,0.7081,1.5696,-0.0274,0.7826,1.4067,0.3818,0.6415,0.9434,0.8472,1.3833,0.9855,1.0454,1.1681,0.2374,0.6073,0.6132,0.1704,0.5111,0.5317,0.2734,0.5516,0.5793,0.8221,1.311,0.4117,0.7816,0.2962,0.4307,0.9525,1.6068,0.4144,0.4211,0.7655,0.6015,Control
Utah__C08,1.082,0.6308,0.8405,0.6795,0.1917,1.2798,0.6906,1.0075,0.6698,1.0955,1.2361,0.6997,0.1227,0.5049,1.0858,0.783,0.4998,1.5332,0.7215,0.4021,1.1184,0.654,1.8063,0.6304,0.6046,0.8379,0.6981,0.4319,0.915,0.4702,0.0978,0.8875,1.661,0.1174,1.0016,1.6661,0.5124,0.8838,1.2874,1.1533,1.4958,1.1684,1.1462,1.2791,0.201,0.7547,0.676,0.232,0.6028,0.7343,0.466,0.6184,0.6643,1.0372,1.3859,0.5476,0.761,0.3769,0.5071,1.0532,1.7395,0.7355,0.4498,0.8058,0.7715,Control
Utah__C09,0.787,0.4965,0.7686,0.708,0.169,1.2261,0.6666,0.6486,0.6587,0.9668,1.3862,0.5108,0.0981,0.4767,1.2908,0.7279,0.3558,1.3763,0.7368,0.3402,0.9089,0.59,1.3496,0.5326,0.2954,0.6206,0.6601,0.3424,0.7028,0.4559,0.0905,0.8521,1.501,0.069,0.9777,1.3314,0.4702,0.7486,1.1991,0.9452,1.3708,1.066,1.1573,1.2081,0.1413,0.5979,0.7014,0.2651,0.4227,0.5826,0.3904,0.5717,0.7407,0.8692,1.3306,0.5387,0.9272,0.2068,0.3372,0.9095,1.4623,0.5722,0.46,0.8414,0.6427,Control
Utah__C10,0.7198,0.5602,0.7166,0.7117,0.0191,1.3233,0.5647,0.6696,0.5389,0.9744,1.6335,0.5078,0.1506,0.4686,1.1908,0.7692,0.4824,1.4476,0.8966,0.3217,0.7829,0.6525,1.3852,0.5526,0.3361,0.6564,0.8309,0.3726,0.7197,0.6238,0.1271,0.8644,2.0398,-0.01,1.1245,1.5876,0.4335,0.6894,1.2125,0.8637,1.522,1.1639,1.1938,1.1554,0.2312,0.671,0.8186,0.2001,0.4061,0.6278,0.4252,0.5668,0.7402,0.9098,1.3688,0.5921,0.8183,0.3044,0.3027,1.1831,1.6057,0.5768,0.4691,0.9851,0.6984,BRCACancer
Utah__C11,1.1202,0.6864,0.9668,0.7677,0.1526,1.1636,0.7068,1.1247,0.6251,1.1596,1.3104,0.6634,0.2845,0.503,1.2574,0.7836,0.5433,1.5956,0.8476,0.4738,1.1052,0.7252,1.9023,0.6306,0.4685,0.7474,0.7178,0.5503,1.1115,0.631,0.0118,0.9168,1.568,0.1336,0.9136,1.8288,0.6253,0.8725,1.2615,1.1094,1.4817,1.1486,1.2813,1.3845,0.1343,0.712,0.8327,0.2724,0.7498,0.9301,0.6113,0.7354,0.7197,1.1625,1.3417,0.5425,1.0617,0.6841,0.3747,1.0318,1.7568,0.6946,0.6176,0.8583,0.8939,Control
Utah__C12,0.8181,0.4663,0.6364,0.4634,0.3059,1.2085,0.581,0.6357,0.347,0.7336,1.0281,0.4674,0.1185,0.0908,0.6578,0.5504,0.3442,1.3819,0.6798,0.1966,0.6392,0.317,1.2061,0.419,0.2434,0.4371,0.624,0.2015,0.6969,0.2828,-0.0305,0.5445,1.0379,-0.006,0.5725,1.3456,0.2785,0.5961,0.823,0.7035,0.8716,0.8162,0.95,1.0326,0.1151,0.6527,0.5971,0.2002,0.3215,0.3728,0.3303,0.2884,0.6643,0.8164,1.0661,0.3696,0.5621,0.1941,0.1252,0.6063,1.3233,0.2759,0.1961,0.6223,0.6185,BRCACancer
Utah__D01,0.7314,0.4358,1.0329,0.5469,0.1474,0.8935,0.5543,0.8725,0.5791,0.4656,0.781,0.6533,0.0726,0.4675,1.1563,0.4514,0.1586,1.1143,0.3461,0.3738,0.7666,0.6158,1.0459,0.2866,0.2691,0.6633,1.0277,0.3212,0.8823,0.4242,-0.0287,0.8371,0.8848,0.0215,0.3064,1.5706,0.5479,0.4434,0.9242,0.5585,1.214,0.9253,0.9374,1.296,0.319,0.6596,0.8329,0.1257,1.1477,0.7347,0.3377,0.4035,0.2592,0.8431,1.2473,0.4916,1.1794,0.7856,0.35,0.6184,1.6547,0.7248,0.6295,0.9455,0.534,BRCACancer
