@relation data

@attribute id string
@attribute 10059 numeric
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10109 numeric
@attribute 10163 numeric
@attribute 10459 numeric
@attribute 10552 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1731 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 1793 numeric
@attribute 2017 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 23607 numeric
@attribute 23624 numeric
@attribute 2549 numeric
@attribute 25759 numeric
@attribute 26052 numeric
@attribute 26084 numeric
@attribute 29119 numeric
@attribute 3059 numeric
@attribute 3611 numeric
@attribute 3678 numeric
@attribute 3688 numeric
@attribute 387 numeric
@attribute 391 numeric
@attribute 399694 numeric
@attribute 4233 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53358 numeric
@attribute 5747 numeric
@attribute 5829 numeric
@attribute 5879 numeric
@attribute 60 numeric
@attribute 6464 numeric
@attribute 6714 numeric
@attribute 71 numeric
@attribute 7414 numeric
@attribute 7454 numeric
@attribute 79658 numeric
@attribute 81873 numeric
@attribute 8218 numeric
@attribute 8503 numeric
@attribute 857 numeric
@attribute 858 numeric
@attribute 859 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9564 numeric
@attribute 9844 numeric
@attribute 998 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
A11,1.0933,1.1605,1.2831,0.3335,1.6919,1.7301,0.4612,0.6959,0.4247,1.0455,0.7904,1.9482,0.6717,1.9019,0.234,-0.104,1.8848,1.6368,-0.0121,0.8289,-0.1259,0.4644,-0.0152,1.2512,0.4484,-0.0607,0.2875,-0.2019,0.0277,-0.1478,-0.1185,1.4652,1.4497,1.3205,2.4501,0.5479,1.0367,-0.0566,0.1055,1.2242,1.0238,0.9645,1.5704,1.2045,0.1856,-0.0493,0.1269,0.8348,0.4206,1.4698,0.5757,0.2131,1.1094,1.1373,1.0199,0.207,0.341,0.0164,0.0321,-0.1056,0.2992,0.042,1.2803,0.9679,0.0079,0.4878,0.13,0.4805,0.9791,0.0983,Control
A12,0.7486,1.0692,1.2621,0.0199,1.704,1.7916,0.3094,0.6771,0.5352,0.5815,0.7931,1.3152,0.3489,1.4738,0.1796,0.0276,1.6147,1.1441,-0.0045,0.5783,-0.1198,0.5086,0.0549,0.7218,0.5274,-0.1278,0.2155,-0.2573,0.1591,-0.1216,-0.1525,1.0721,1.237,0.8452,1.8175,0.2865,0.7221,-0.0061,0.1487,0.9277,1.0841,0.7457,1.6025,0.9724,-0.1209,-0.0629,0.1012,0.458,0.307,1.4197,0.5602,0.1246,0.8923,0.9948,0.5974,0.2734,0.0274,-0.0827,0.0919,0.014,0.2779,-0.0117,0.8085,0.5822,0.0253,0.2385,0.0919,0.3203,0.6876,0.0157,Control
B01,1.2338,1.3265,1.5558,0.6676,1.5259,2.1624,0.5303,0.5342,0.6736,1.1125,0.8376,1.7508,0.7315,1.4403,0.2351,-0.0503,2.2548,1.5919,-0.1627,0.8325,-0.0612,0.4634,-0.0465,0.9716,0.8159,-0.3165,0.267,-0.452,0.0936,-0.1496,-0.1225,1.7465,1.3927,1.0381,2.099,0.7625,0.9697,-0.0772,-0.0501,1.4936,1.2976,1.0602,1.9253,1.579,-0.1709,-0.0166,0.2081,0.6428,0.7761,1.454,0.5727,0.1548,0.8693,1.0168,0.8309,0.239,0.139,-1e-04,-0.0076,-0.2369,0.0446,-0.0458,1.2334,0.9838,0.009,0.6144,-0.1494,0.6983,1.4666,-0.0335,Control
B02,1.258,1.6299,1.9978,0.7834,2.1168,2.531,0.4659,0.9601,0.7954,1.0493,1.1079,1.8539,0.8572,1.9308,0.3172,-0.0949,2.3678,1.9591,0.0408,0.9871,-0.0786,0.573,-0.0481,1.3378,0.7059,-0.0672,0.2746,-0.1242,0.0811,-0.1266,-0.0901,1.99,1.5987,1.3619,2.3005,0.6839,1.3189,-0.0472,-0.0332,1.4558,1.3956,1.3465,2.0769,1.7588,0.2103,-0.0534,0.1632,1.0534,0.6982,2.1053,0.8993,0.4023,1.3637,1.1146,1.1653,0.2051,0.5001,0.0607,0.167,-0.118,0.2071,-0.0149,1.2886,0.9265,0.0462,0.5783,0.0281,0.4848,1.4387,0.0178,Control
B03,1.221,1.5888,1.8594,0.5304,1.8399,2.3418,0.5392,0.7682,0.7476,1.0877,0.853,1.8632,0.7913,1.7595,0.315,-0.0687,2.4214,1.7949,-0.0585,0.9388,-0.0658,0.1527,0.0736,1.1244,0.7468,-0.0564,0.2259,-0.2215,0.007,-0.1546,-0.1128,1.7864,1.4047,1.2406,2.3513,0.6896,1.2304,0.0014,-0.1078,1.5497,1.2952,1.119,1.9938,1.9606,0.0948,-0.0255,0.0831,0.9326,0.7721,1.8191,0.7096,0.2613,1.1485,0.8991,1.0938,0.1814,0.4189,0.0739,0.1555,-0.1959,-0.0019,-0.1813,1.2766,1.084,0.0441,0.6149,0.0302,0.5872,1.3911,0.0641,BRCACancer
B04,1.1172,1.466,1.5864,0.6206,1.7992,2.4106,1.2015,0.6047,0.7921,1.1026,0.8423,1.8285,0.8492,1.6126,0.5641,-0.0997,2.1529,1.4089,-0.0088,1.0543,-0.1387,0.4472,-0.0356,1.3669,0.8364,-0.0817,0.5753,-0.1859,0.1169,-0.1756,-0.1384,1.91,1.3618,1.2232,2.6115,1.0121,0.8242,-0.0773,-0.0386,1.609,1.4994,1.2478,2.0074,1.5843,0.1053,-0.1155,0.2236,1.0826,0.8504,1.7322,0.7034,0.3358,0.9156,1.4033,0.9398,0.4344,0.3161,-0.0138,0.2276,-0.0752,0.4466,-0.0716,1.5234,1.6193,0.0756,0.871,0.0675,1.0684,1.7601,-0.0661,BRCACancer
B05,1.0898,1.4026,1.4938,0.4771,1.7815,2.2303,0.5942,0.6933,0.7375,0.9147,0.9284,1.8285,0.6725,1.6936,0.2621,-0.0412,2.01,1.4349,-0.0768,0.9398,-0.1477,0.3413,0.0208,1.1669,0.6595,-0.1297,0.3761,-0.2034,0.0988,-0.1207,-0.1483,1.6066,1.3511,0.9197,2.2374,0.6877,1.0955,-0.1089,0.0429,1.1758,1.1414,0.9807,2.163,1.6637,0.0058,-0.1409,0.0832,0.891,0.4846,1.9046,0.7378,0.2762,1.1503,0.9929,1.0236,0.2027,0.328,-0.1296,0.1488,-0.1216,0.2509,0.1706,1.3146,0.932,0.0365,0.4913,0.0025,0.4404,1.2624,-0.0072,BRCACancer
B06,0.8867,1.2904,1.2146,0.2719,1.4127,1.9785,0.4107,0.357,0.4268,0.9759,0.5182,1.4849,0.5029,1.2557,0.1927,0.0519,1.9793,1.3703,-0.2293,0.7167,-0.1422,0.2084,0.024,0.7683,0.5495,-0.3847,0.2406,-0.5053,0.0994,-0.1423,-0.1124,1.6015,1.1516,0.9082,2.0964,0.5814,0.6091,-0.1037,0.0143,1.137,1.0547,0.7105,1.4569,1.3797,-0.3337,-0.0126,0.1723,0.4627,0.4988,1.464,0.4776,-0.0629,0.7797,0.8298,0.5987,0.2796,0.0076,-0.0516,0.0896,-0.2385,0.1137,-0.1492,0.8183,0.8492,-0.0909,0.4379,-0.0864,0.5007,1.0718,-0.0893,BRCACancer
B07,1.2742,1.7653,1.9246,0.6604,2.0467,2.5699,0.687,0.8192,0.8389,0.9958,0.9993,2.0164,0.9115,1.991,0.3497,-0.0637,2.3394,1.9653,0.0469,1.1079,-0.1365,0.4849,-0.0462,1.4254,0.8321,-0.1187,0.291,-0.1452,0.0893,-0.1288,-0.1084,1.8888,1.6959,1.3932,2.5925,0.9305,1.0944,-0.0784,0.0179,1.5902,1.4427,1.3477,2.0896,1.5748,0.191,-0.0937,0.1479,1.1855,0.7269,2.0562,0.879,0.3509,1.2133,1.383,1.1211,0.2983,0.536,0.1458,0.286,-0.0773,0.3234,-0.0949,1.4034,1.1438,0.0737,0.6405,0.0614,0.5858,1.5184,-0.102,BRCACancer
B08,1.2871,1.5532,1.5536,0.5802,2.1548,2.1066,0.408,0.6755,0.532,0.9739,0.8519,1.9742,0.8787,2.1418,0.2739,-0.0915,1.9728,1.7159,0.1593,0.9136,-0.077,0.9231,-0.0412,1.155,0.5177,-0.0303,0.1985,-0.0939,0.0888,-0.1572,-0.0845,1.5316,1.849,1.4547,2.2952,0.5672,1.0983,-0.0467,0.0301,1.3514,1.5826,1.0552,1.8077,1.132,0.1855,-0.0281,0.2591,0.888,0.4862,1.8059,0.7952,0.5257,1.3897,1.4907,1.0919,0.132,0.3645,0.1139,0.0681,-0.0535,0.2754,-0.0303,1.4111,0.6292,0.1273,0.4553,0.1055,0.3218,1.0596,0.0249,Control
B09,1.2154,1.2759,1.4228,0.4725,1.477,2.2546,0.7658,0.416,0.6267,1.0324,0.733,1.6578,0.6428,1.6838,0.3131,-0.1001,1.9714,1.3702,0.0172,1.048,-0.0914,0.6106,-0.0617,1.3513,0.7286,-0.0676,0.4404,-0.1973,0.0959,-0.2142,-0.1297,1.6111,1.4371,0.9368,2.8246,1.0014,0.9825,-0.0354,0.0407,1.4071,1.3856,1.0407,1.6827,1.491,0.1349,-0.0793,0.2879,1.0372,0.6499,1.5271,0.6547,0.3141,0.9219,1.6005,0.9373,0.2199,0.2884,-0.0604,0.1414,-0.1939,0.3344,-0.0053,1.3884,1.4367,0.0622,0.7085,0.0329,0.963,1.5966,-0.0849,Control
B10,0.9611,1.377,1.4676,0.2732,1.7183,2.2213,0.8287,0.6271,0.477,0.9602,0.8265,1.713,0.5308,1.6986,0.3812,-0.0671,2.1065,1.4327,0.0048,0.8029,-0.097,0.3654,-0.0304,1.0806,0.6626,-0.0833,0.434,-0.1819,0.0758,-0.1262,-0.1108,1.6588,1.2525,1.0381,2.3771,0.6115,0.816,-0.0753,-0.013,1.4557,1.2765,1.0392,2.015,1.4619,0.0478,-0.045,0.0802,0.7477,0.8182,1.5575,0.7099,0.2267,0.8827,1.043,0.8252,0.2934,0.1958,-0.0557,0.1516,-0.0719,0.0494,-0.0087,1.2357,1.2625,0.0156,0.5859,0.0301,0.7513,1.5265,0.0164,Control
B11,1.1526,1.3628,1.3623,0.3338,1.9487,2.0583,0.6325,0.8351,0.6323,0.9697,1.0414,1.921,0.7269,2.0848,0.3754,-0.0579,1.9275,1.2377,0.0842,0.821,-0.0978,0.6055,-0.0654,1.1408,0.683,-0.0897,0.3916,-0.1454,0.0871,-0.1145,-0.0939,1.5457,1.6487,1.2259,2.1992,0.5429,1.0607,-0.0253,0.0691,1.4217,1.3764,1.0564,1.9382,1.24,0.1458,-0.0692,0.1845,0.8744,0.5737,1.6381,0.7097,0.4117,1.0033,1.485,1.2812,0.2336,0.3099,0.0302,0.2017,-0.0663,0.1431,-0.0409,1.4937,0.7931,0.0795,0.5248,0.0623,0.5502,1.1268,-0.0046,Control
B12,0.758,0.9844,1.1749,0.209,1.4477,2.0279,0.861,0.2623,0.3445,0.7945,0.6374,1.2218,0.4206,1.1924,0.2559,-0.0966,1.7512,1.1064,-0.024,0.7963,-0.156,0.2175,-0.0719,0.9547,0.3918,-0.1194,0.3545,-0.2216,0.0366,-0.0841,-0.1254,1.4884,1.0663,0.7856,2.3982,0.7352,0.5551,-0.1027,-0.0187,1.1501,1.1129,0.9981,1.2222,1.1456,0.0789,-0.0648,0.0977,0.7739,0.6707,1.5376,0.5071,0.208,0.5958,0.9676,0.6328,0.1696,0.2217,-0.0766,-0.0027,-0.1051,0.0482,-0.1271,1.1413,1.0327,-0.0267,0.5124,0.1243,0.8352,1.4994,-0.0394,Control
C01,1.2585,1.554,1.7323,0.5757,2.2147,2.2649,0.8847,0.9061,0.7207,1.1222,1.1262,2.03,1.0225,1.8504,0.4922,-0.0943,1.9901,1.6202,0.0187,1.1723,-0.1173,0.565,-0.0316,1.6889,0.606,-0.1293,0.5123,-0.1695,0.0939,-0.2054,-0.1623,1.8939,1.7054,1.622,2.1418,0.9105,1.3181,-0.1207,0.0974,1.3664,1.3659,1.3215,2.0354,1.2568,0.2252,-0.1022,0.1894,1.202,0.7435,1.8712,0.7971,0.576,1.2049,1.4443,1.4009,0.2301,0.3604,0.1397,0.1749,-0.0397,0.2208,-0.0209,1.5309,0.9551,0.1442,0.6516,0.0894,0.7025,1.3296,-0.1143,BRCACancer
C02,1.154,1.5776,1.697,0.403,2.2701,2.232,0.6136,0.8691,0.6512,0.8901,1.0462,1.7602,0.7952,1.9463,0.3202,-0.0572,1.9165,1.8209,0.0779,0.9692,-0.1101,0.5933,-0.0238,1.5715,0.6495,-0.0995,0.3313,-0.0377,0.1306,-0.096,-0.1383,1.6711,1.7043,1.5857,2.1641,0.5033,1.2653,-0.0766,0.0911,1.4157,1.3914,1.3841,1.9216,1.2932,0.2894,-0.1138,0.1387,1.1077,0.5309,1.9218,0.8402,0.4904,1.2102,1.3709,1.3165,0.1954,0.4392,0.0508,0.1995,-0.0137,0.4465,0.0882,1.2635,0.8424,0.116,0.4694,0.0922,0.4513,1.0886,-0.0042,BRCACancer
C03,1.1731,1.7043,1.8971,0.575,2.3335,2.4038,0.6719,1.1542,0.7781,1.0899,1.1965,1.8988,0.9628,1.9888,0.4262,-0.0456,2.1618,1.9148,0.1023,1.2029,-0.1353,0.5531,0.0148,1.923,0.6299,-0.0363,0.3107,-0.0867,0.0909,-0.0851,-0.1236,1.7791,1.8623,1.8109,2.5163,0.7448,1.2267,-0.1062,0.1135,1.5104,1.3048,1.4812,2.1422,1.2173,0.4337,-0.107,0.0924,1.4625,0.747,2.1639,0.9851,0.5207,1.2548,1.5157,1.4759,0.3504,0.5564,0.0717,0.39,-0.0424,0.0842,0.0233,1.3861,0.9715,0.0688,0.6541,0.0351,0.5326,1.3494,-0.0746,BRCACancer
C04,0.8691,1.3126,1.1052,0.253,1.9884,1.5793,0.3035,0.5387,0.387,0.6186,0.7896,1.5147,0.5126,1.8459,0.1623,-0.0697,1.3327,1.2379,0.1146,0.7561,-0.1023,0.8385,-0.1046,1.2282,0.3385,0.0217,0.1726,0.0148,0.1071,-0.1003,-0.092,1.1708,1.6302,1.2037,2.1554,0.304,0.983,-0.0329,0.1677,0.7955,1.1165,0.8543,1.3223,0.7671,0.3081,-0.0798,0.1722,0.8506,0.3925,1.5571,0.5596,0.4177,1.1961,1.522,1.0181,0.127,0.2554,-0.0144,-0.1339,-0.044,0.2368,0.0885,1.074,0.479,0.008,0.2984,0.1977,0.2478,0.6996,0.0085,Control
C05,0.745,1.2598,1.1687,0.2286,2.0133,1.7669,0.3735,0.5503,0.4103,0.6253,0.8277,1.6214,0.5753,1.7039,0.2354,-0.051,1.4813,1.2869,-0.0016,0.7316,-0.1085,0.3021,-0.0264,1.0841,0.3944,-0.0258,0.2058,-0.0868,0.0185,-0.1422,-0.095,1.3864,1.382,1.4247,1.6506,0.3584,1.0225,0.0148,0.0556,0.937,1.1142,1.0445,1.636,0.8638,0.2248,-0.0859,0.0514,0.8549,0.4559,1.6674,0.641,0.3402,1.0857,0.9478,1.022,0.0914,0.2292,-0.0108,0.0081,-0.0856,0.0749,0.1043,1.1277,0.5725,0.0298,0.3646,0.1467,0.2586,0.6797,-0.011,BRCACancer
C06,0.2707,0.5555,0.4119,-0.2527,0.7305,0.7436,0.1863,0.2064,0.1818,0.4475,0.3482,0.5638,0.0973,0.7192,0.0065,-0.0481,0.521,0.6716,-0.0466,0.3999,-0.0697,0.3661,-0.0881,0.4463,0.1266,-0.0396,0.0067,-0.2857,-0.1329,-0.1654,-0.0777,0.4788,0.6194,0.2812,0.5605,0.2708,0.3826,0.1058,-0.0441,0.2206,0.2189,0.2789,0.3699,0.3392,-0.0112,-0.0058,-0.0571,0.2781,0.0011,0.8272,0.1502,0.2471,0.4413,0.3177,0.6112,0.014,0.1672,-0.1193,-0.0154,-0.0496,0.0805,-0.1042,0.2854,0.2439,-0.0776,0.0136,0.2632,0.1222,0.3935,-0.0023,Control
C07,0.9132,1.3334,1.3877,0.1838,2.1422,1.8788,0.3695,0.79,0.4296,0.6797,0.9359,1.7352,0.6566,1.8423,0.2194,-0.0557,1.6858,1.4291,0.0496,0.7852,-0.1049,0.4918,-0.0442,1.2108,0.482,-0.056,0.1559,-0.0722,0.1177,-0.0974,-0.1069,1.3059,1.4717,1.3565,2.0737,0.3207,0.9548,-0.0561,0.0767,1.1736,1.1021,1.0766,1.8423,1.0366,0.1955,-0.0438,0.1039,0.8831,0.3857,1.5629,0.6527,0.3536,0.9939,1.3053,0.9669,0.149,0.2912,-0.002,0.094,-0.0895,0.3092,0.0126,1.1249,0.7172,-0.0125,0.3683,0.1058,0.2815,0.7236,-0.0411,Control
C08,1.134,1.3133,1.3878,0.2734,1.9623,1.8371,0.4484,0.8914,0.4495,0.8232,0.9698,1.804,0.8168,1.9744,0.2387,-0.086,1.7876,1.6173,0.024,0.9127,-0.1063,0.6587,-0.0233,1.3935,0.6087,-0.1178,0.1834,-0.151,0.1027,-0.1758,-0.1181,1.328,1.5912,1.5252,1.9168,0.4685,1.0596,-0.0553,0.0041,1.2968,1.2657,1.1848,1.8845,1.1417,0.2624,-0.0826,0.21,0.9662,0.3339,1.5565,0.7215,0.4734,1.0986,1.1491,1.267,0.1731,0.3139,-0.04,0.052,-0.0809,0.5404,0.1392,1.2942,0.7139,0.0707,0.3862,0.1186,0.3221,0.8861,-0.036,Control
C09,0.838,1.473,1.4359,0.2797,2.2186,1.9828,0.4309,0.7725,0.5132,0.7123,0.9807,1.606,0.6487,1.7844,0.2096,-0.0899,1.7951,1.4749,0.0388,0.7991,-0.0533,0.4976,-0.0872,1.2396,0.4531,-0.0432,0.1364,-0.0758,0.0298,-0.1133,-0.1102,1.4834,1.5173,1.341,1.9606,0.4637,0.9445,-0.0289,0.0155,1.1689,1.2637,1.1446,2.0143,1.0607,0.2592,-0.0667,0.1271,0.8996,0.4361,1.859,0.7537,0.3698,1.2028,1.1105,0.993,0.0653,0.3154,-0.0104,0.0545,-0.0302,0.1553,-0.0236,1.1502,0.6216,0.0206,0.4006,0.1413,0.2678,0.8216,0.0089,Control
