@relation data

@attribute id string
@attribute 1017 numeric
@attribute 10197 numeric
@attribute 10213 numeric
@attribute 1026 numeric
@attribute 1163 numeric
@attribute 5682 numeric
@attribute 5683 numeric
@attribute 5684 numeric
@attribute 5685 numeric
@attribute 5686 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5690 numeric
@attribute 5691 numeric
@attribute 5692 numeric
@attribute 5693 numeric
@attribute 5694 numeric
@attribute 5695 numeric
@attribute 5696 numeric
@attribute 5698 numeric
@attribute 5699 numeric
@attribute 5700 numeric
@attribute 5701 numeric
@attribute 5702 numeric
@attribute 5704 numeric
@attribute 5705 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 6500 numeric
@attribute 6502 numeric
@attribute 7314 numeric
@attribute 8454 numeric
@attribute 890 numeric
@attribute 8900 numeric
@attribute 898 numeric
@attribute 9134 numeric
@attribute 9491 numeric
@attribute 9861 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.9388,1.6685,0.5458,1.0246,-0.043,0.585,0.7516,0.8748,2.2286,0.9883,0.3452,1.0691,1.1518,0.2885,0.8815,1.6339,0.825,1.6854,0.832,1.4992,1.1196,0.8531,0.3238,0.6414,1.0586,1.0996,0.8324,0.7511,0.9528,0.7995,0.9272,0.2759,1.0747,1.4312,1.1469,0.2557,1.1067,1.2313,1.2384,0.6714,0.8753,0.5915,0.7846,0.5147,0.5305,0.7483,0.1392,-0.0247,0.267,0.006,1.1058,1.1936,Control
Utah__A12,0.5469,1.167,0.4399,1.2203,0.0628,0.3652,0.9784,0.5428,1.9029,0.939,0.2055,0.7378,1.0816,0.2495,0.6958,1.7065,0.5796,1.3073,0.5795,1.5259,1.3175,0.6773,0.2052,0.6498,0.6685,0.7322,0.6778,0.4542,0.902,0.7864,0.6944,0.3756,0.7248,1.149,1.3116,0.1231,0.886,0.766,0.757,0.3484,0.772,0.2977,0.7283,0.4241,0.4607,0.6791,0.1569,0.035,0.0768,-0.2199,0.6348,1.2599,Control
Utah__B01,0.7844,1.51,0.6514,1.2201,0.1024,0.8563,1.0008,1.2244,2.1445,1.3317,0.7373,1.1609,1.6792,0.6025,1.0209,2.2184,0.7297,1.1651,0.8857,1.6543,1.4645,0.7151,0.8477,1.086,0.7754,0.9367,0.9379,1.0753,1.0835,0.9729,1.0462,0.3814,1.1887,1.5552,1.1045,0.1868,1.0667,1.187,1.4605,0.9288,0.6241,0.8103,1.6219,0.5874,0.4343,0.9664,0.1662,-0.0069,0.3377,-0.0889,1.0492,1.8514,Control
Utah__B02,0.9593,1.7891,0.7055,1.5659,0.0237,0.7688,1.293,1.108,2.4844,1.564,0.6642,1.3278,1.8491,0.4576,1.2738,2.6023,0.8319,1.8514,0.8035,2.3486,1.9031,1.2249,0.83,1.0471,1.1604,1.2854,1.0896,0.9424,1.2675,1.2302,1.1897,0.4518,1.1965,1.7962,1.3069,0.3724,1.2664,1.3093,1.4475,0.9847,0.9866,0.7801,1.5495,0.865,0.6361,1.0423,0.2734,-0.0193,0.4595,0.0208,1.0682,1.9282,Control
Utah__B03,0.7222,1.7423,0.6848,1.0662,0.1388,0.7735,1.0765,1.1294,2.2587,1.4246,0.6455,1.259,1.7637,0.5217,1.1478,2.3838,0.7717,1.4485,0.8214,1.8944,1.5793,1.0112,0.7996,1.0593,1.0038,1.0429,0.9568,0.9654,1.1977,1.0638,1.1031,0.404,1.2546,1.6753,1.259,0.3047,1.1165,1.2657,1.4706,0.9937,0.8462,0.7102,1.5184,0.7046,0.541,0.9959,0.1046,0.0027,0.2897,-0.081,1.0269,1.9,BRCACancer
Utah__B04,0.6027,1.2859,0.5822,0.8629,0.0143,0.6641,0.7522,0.7592,1.6349,1.2159,0.43,0.8662,1.3156,0.5,0.5701,1.6032,0.5299,0.7854,0.9213,1.3361,1.5167,0.7446,0.362,0.9307,0.7298,0.6917,0.6659,0.8164,1.1183,0.7583,0.7532,0.4074,1.0742,1.2071,0.9934,0.3526,0.7512,1.1022,1.227,0.6876,0.5982,0.532,1.4335,0.6325,0.5802,1.1198,0.2875,-0.0624,0.2451,-0.0762,1.1591,1.3187,BRCACancer
Utah__B05,0.6699,1.6402,0.5016,1.0562,-0.0195,0.4998,1.174,0.9316,2.0268,1.2429,0.6264,1.1755,1.4834,0.4308,0.9015,2.0038,0.7146,1.5464,0.734,1.5411,1.5913,1.1769,0.552,0.8191,0.8987,1.0003,0.8073,0.9919,0.9368,0.867,0.9331,0.4039,1.0145,1.6096,1.3985,0.2699,1.0492,1.0066,1.1738,0.9233,0.9427,0.6192,1.1841,0.5717,0.6688,0.8082,0.1836,-0.0424,0.27,-0.0542,0.8754,1.5183,BRCACancer
Utah__B06,0.3813,1.0762,0.4211,0.7968,-0.1706,0.5394,0.5738,0.8557,1.9138,0.9935,0.4238,0.7555,1.1662,0.3787,0.824,1.6827,0.4161,0.8128,0.6805,1.3414,1.3222,0.4185,0.4319,0.6862,0.3225,0.6287,0.6545,0.8053,0.9391,0.7356,0.6284,0.3035,0.7681,1.1673,0.8828,0.0837,0.6808,0.938,0.9982,0.513,0.4525,0.7975,1.1494,0.5268,0.3067,0.787,0.0972,-0.0227,0.0305,-0.2004,0.9137,1.5241,BRCACancer
Utah__B07,0.9456,1.7103,0.707,1.1664,-0.0273,0.7537,1.1264,1.2451,2.4025,1.535,0.7379,1.2482,1.6522,0.4861,0.9573,2.2859,0.6541,1.6147,0.9204,2.2397,1.9304,1.1975,0.7544,1.0189,0.9373,1.1842,1.0368,1.0502,1.2676,1.1877,1.0653,0.5029,1.2993,1.5772,1.2138,0.3315,1.0215,1.3547,1.5087,0.8597,0.9474,1.0373,1.4869,0.8297,0.5137,1.1581,0.4133,-0.0425,0.4097,0.1102,1.1449,1.9091,BRCACancer
Utah__B08,1.0082,1.8224,0.578,1.4498,-0.0297,0.6307,0.9998,0.9824,2.4724,1.1041,0.4582,1.2248,1.3486,0.3342,1.0871,2.0109,0.8807,1.8863,0.743,2.0652,1.528,0.986,0.4762,0.7968,1.0778,1.2079,0.9131,0.7861,1.0822,0.9673,1.062,0.3574,1.1014,1.5975,1.1363,0.416,1.2858,1.245,1.3198,0.8665,0.8738,0.6677,0.8307,0.6359,0.6776,0.8636,0.2129,-0.0144,0.3232,0.0749,1.0391,1.5749,Control
Utah__B09,0.5934,1.2302,0.3803,1.1889,0.0611,0.6417,0.5561,0.8244,1.2629,0.8308,0.4534,1.0112,1.2277,0.4334,0.5161,1.5406,0.1995,0.6779,0.8573,1.08,1.2177,0.7431,0.4671,0.6058,0.5858,0.5747,0.7702,0.89,0.7386,0.6531,0.7593,0.2216,1.0304,1.191,0.9243,0.1691,0.4073,1.1391,1.3103,0.7215,0.553,0.5919,1.4327,0.4708,0.6418,0.909,0.0475,0.0344,0.2349,-0.0859,1.0422,1.215,Control
Utah__B10,0.5432,1.3595,0.4835,0.8362,0.1025,0.5281,0.7416,0.7079,1.7748,1.0675,0.392,0.8341,1.1906,0.3205,0.6734,1.678,0.5013,1.0376,0.6885,1.5526,1.456,0.6345,0.2212,0.6489,0.7639,0.721,0.6304,0.5647,0.9243,0.7622,0.6689,0.3498,1.0303,1.1254,0.9254,0.1589,0.7384,1.0019,0.9418,0.528,0.6718,0.3828,0.9801,0.6383,0.4341,0.9278,0.1626,0.0563,0.1617,-0.0336,0.8902,1.3151,Control
Utah__B11,0.8252,1.6463,0.4884,1.2804,-0.0056,0.5525,1.3807,0.9963,2.041,1.1548,0.4004,1.1809,1.399,0.3372,0.7767,1.8797,0.9436,1.7366,0.7893,1.8617,1.644,1.0719,0.3955,0.7335,1.0296,0.9867,0.8679,0.7678,1.0391,0.9422,0.8672,0.3259,1.0538,1.3598,1.3037,0.2884,0.9799,1.0809,1.1522,0.7228,1.0629,0.566,0.7444,0.6244,0.5168,0.904,0.3249,-0.1457,0.279,0.0198,0.9663,1.4457,Control
Utah__B12,0.4276,0.756,0.2906,0.5178,0.0302,0.5368,0.3577,0.394,0.8909,0.6572,0.2987,0.4999,0.93,0.2622,0.0282,0.9851,0.1957,0.3356,0.589,0.5478,1.0059,0.5114,0.36,0.4876,0.2875,0.3401,0.358,0.6306,0.6395,0.4638,0.4719,0.2231,0.5455,0.7749,0.4588,0.1468,0.2552,0.7643,0.8777,0.355,0.4064,0.5484,1.1393,0.3786,0.3986,0.7182,-0.057,-0.1288,0.1184,-0.0953,0.757,1.0292,Control
Utah__C01,0.8987,1.8359,0.5636,1.2001,-0.1017,0.5674,0.8302,0.8813,2.1928,1.2001,0.5206,1.1048,1.4811,0.4224,1.1095,1.8015,0.942,1.7704,0.8443,1.7677,1.6325,1.2186,0.5663,0.8143,1.1487,1.2161,0.9443,0.7488,1.1206,1.0343,1.0569,0.4626,1.1922,1.4649,1.2808,0.3245,0.9823,1.4004,1.256,0.8471,0.8378,0.834,1.0245,0.6897,0.3999,0.9138,0.279,-0.0291,0.3124,-0.015,1.1913,1.4243,BRCACancer
Utah__C02,0.9179,1.8728,0.6025,1.3449,0.0819,0.5468,0.8912,0.7649,2.1436,1.2205,0.3874,1.0195,1.4608,0.3131,0.9585,2.0165,0.7661,1.9043,0.6152,2.1314,1.6582,1.2063,0.3909,0.7874,1.1854,1.1337,0.7881,0.6351,1.1107,1.0645,0.9912,0.4136,1.0138,1.5168,1.1764,0.3139,0.9165,1.264,1.1213,0.8496,0.9275,0.5809,0.9915,0.684,0.6141,0.9046,0.297,-0.0794,0.2367,-0.0537,1.0022,1.5019,BRCACancer
Utah__C03,1.0317,1.8688,0.6069,1.2634,0.1045,0.6119,0.9009,0.8911,2.3473,1.2597,0.5449,1.2016,1.5763,0.4669,1.158,2.0854,0.9661,1.8839,0.8242,2.0094,1.8444,1.5499,0.635,0.8351,1.2636,1.3253,1.0535,0.8112,1.1666,1.1993,1.1129,0.5274,1.1238,1.6441,1.3953,0.4269,1.0224,1.4241,1.2289,1.1167,1.0556,1.012,1.2066,0.8346,0.6936,1.0271,0.4102,-0.0664,0.3007,0.0574,1.181,1.6246,BRCACancer
Utah__C04,0.8647,1.5098,0.3417,1.0151,-0.0287,0.3917,0.4868,0.4418,1.838,0.5558,0.3726,0.8602,0.9835,0.2811,0.7199,1.4463,0.5465,1.5195,0.511,1.1275,0.9806,0.8746,0.2132,0.4008,0.8919,0.82,0.5516,0.5695,0.6769,0.6011,0.716,0.2327,0.526,1.3757,0.9195,0.1941,0.756,0.9048,0.728,0.5871,0.7455,0.3213,0.6778,0.2563,0.5745,0.5897,-0.0867,-0.138,0.2514,-0.0877,0.7683,0.9112,Control
Utah__C05,0.7181,1.4885,0.3533,0.8027,0.091,0.357,0.5526,0.4137,1.9369,0.8116,0.2863,0.8311,0.9625,0.2295,0.8229,1.5419,0.5147,1.5928,0.4663,1.2544,1.2075,0.951,0.2468,0.5655,0.8815,0.7519,0.4991,0.4434,0.8302,0.7556,0.7781,0.2022,0.5554,1.3306,0.8346,0.2049,0.7498,0.8526,0.8058,0.4906,0.7834,0.236,0.65,0.4139,0.629,0.6298,0.0152,-0.0669,0.0771,0.0406,0.7498,1.0319,BRCACancer
Utah__C06,0.4899,0.588,0.0655,1.0512,-0.0213,0.1522,-0.0303,0.1853,0.5606,0.2504,0.3064,0.4336,0.3603,0.0678,0.3917,0.439,0.0205,0.3073,0.3197,0.3718,0.5111,0.3958,0.3014,0.1562,0.4225,0.266,0.3919,0.0506,0.2588,0.1709,0.2161,0.2803,0.1962,0.466,0.6778,0.0759,0.0963,0.3285,0.3164,0.2845,0.2973,0.0313,0.3497,-0.1833,0.6,0.14,-0.0558,0.074,0.1446,-0.1412,0.2236,0.5197,Control
Utah__C07,0.7979,1.6084,0.457,0.9896,0.0684,0.3663,0.6296,0.4446,1.9947,0.8446,0.3129,0.8113,1.2166,0.2034,0.6389,1.7587,0.5841,1.5491,0.5516,1.7338,1.3807,0.9101,0.277,0.519,1.0206,1.0552,0.5647,0.4285,0.8382,0.8851,0.8624,0.3094,0.8228,1.2489,1.0951,0.2253,0.8979,1.0242,0.8724,0.5455,0.7495,0.308,0.6926,0.4177,0.3876,0.6958,0.1067,-0.0412,0.0993,-0.0519,0.7957,1.1589,Control
Utah__C08,0.9774,1.808,0.5145,1.3874,0.009,0.5588,0.8336,0.6982,2.1565,1.0479,0.3597,0.9794,1.2524,0.3018,0.9924,1.7796,0.8123,1.7133,0.6141,1.8019,1.4691,1.1873,0.4157,0.6745,1.1842,1.1349,0.7977,0.609,1.0026,0.9691,0.9618,0.3686,1.0669,1.3479,1.1881,0.2391,1.1274,1.2488,0.9924,0.7534,0.9568,0.6286,0.7653,0.6181,0.6977,0.8246,0.1551,-0.0636,0.3895,-0.0135,0.9843,1.2544,Control
Utah__C09,0.7786,1.5031,0.4549,1.2496,-0.043,0.4453,0.7099,0.5056,1.9317,0.9754,0.3746,0.9007,1.2907,0.2856,0.7764,1.8082,0.6533,1.4488,0.5615,1.6909,1.7759,0.9648,0.3308,0.5995,0.9408,0.9965,0.6673,0.428,0.9346,0.9271,0.8339,0.4103,0.8096,1.2569,1.1587,0.2609,0.9607,1.0489,0.8696,0.5662,0.8559,0.3838,0.7247,0.4865,0.4294,0.744,0.0966,-0.0413,0.1797,-0.0431,0.7962,1.2272,Control
Utah__C10,0.714,1.5351,0.4998,0.9506,0.026,0.3672,0.8501,0.4154,1.8874,1.0397,0.3105,0.9047,1.3341,0.2026,0.8203,1.9497,0.7217,1.7349,0.5137,1.926,1.5925,1.0379,0.283,0.6891,0.9894,1.0098,0.5818,0.3778,1.01,0.9481,0.8847,0.304,0.7441,1.2486,0.916,0.203,0.7918,0.9936,0.746,0.5914,0.851,0.3807,0.7637,0.6386,0.5781,0.8123,0.1793,-0.116,0.1093,-0.0498,0.7476,1.2754,BRCACancer
Utah__C11,0.962,1.8876,0.4869,1.1625,0.0391,0.6183,0.7665,0.8249,2.2145,1.0588,0.4026,1.1563,1.2906,0.3309,0.9561,1.7624,0.7119,1.6515,0.6197,1.8357,1.4818,1.2301,0.5282,0.7079,1.2267,1.1472,0.9448,0.6515,0.9152,0.9673,1.0716,0.3928,1.158,1.3804,1.1391,0.2964,1.0034,1.3204,1.0175,0.884,0.99,0.6203,0.8501,0.6009,0.4639,0.789,0.1633,0.0052,0.4509,-0.0164,1.0903,1.3713,Control
Utah__C12,0.5783,1.2271,0.323,0.7966,0.0562,0.3789,0.365,0.3224,1.7985,0.5639,0.1231,0.7835,0.9491,0.1582,0.6622,1.4532,0.404,1.274,0.3129,1.0741,1.0195,0.7587,0.2171,0.3953,0.8112,0.8065,0.4819,0.4055,0.5137,0.7053,0.7933,0.2307,0.5025,1.0832,0.8489,0.196,0.7561,0.7022,0.6466,0.4968,0.7979,0.2657,0.6225,0.313,0.4201,0.4597,-0.0994,-0.0018,0.2157,-0.0038,0.7322,0.7981,BRCACancer
Utah__D01,0.5724,1.1258,0.4394,0.7318,-0.0304,0.7321,0.4678,0.7485,1.5869,0.8846,0.2997,0.8233,1.2389,0.3961,0.7065,1.5273,0.4276,0.7482,0.9203,1.2042,1.1838,0.8018,0.564,0.6191,0.6617,0.6491,0.7715,0.8203,0.8615,0.6097,0.7525,0.4567,0.939,1.1191,0.8964,0.2069,0.5411,1.1237,1.195,0.7984,0.6444,0.7783,1.3742,0.6214,0.354,0.9925,0.0174,0.0656,0.2102,-0.1517,1.236,1.3166,BRCACancer
Utah__D02,0.8152,1.5947,0.4445,1.5218,0.0253,0.441,0.5932,0.5492,1.9523,0.8064,0.3608,0.8807,1.1663,0.2347,0.7051,1.6499,0.4634,1.5595,0.5902,1.7195,1.4636,0.9278,0.3949,0.5646,1.0186,0.8571,0.737,0.4755,0.8009,0.8155,0.9514,0.3432,0.8374,1.371,1.0273,0.2486,0.904,1.1028,0.8534,0.6815,0.8926,0.2583,0.7472,0.4441,0.4723,0.7271,0.0786,0.0505,0.3172,-0.0193,0.9297,1.2775,BRCACancer
Utah__D03,0.654,1.5614,0.379,1.1774,0.0335,0.4162,0.4991,0.4456,1.9182,0.7055,0.2691,0.7942,1.1162,0.2281,0.6855,1.6516,0.5067,1.3732,0.5591,1.7557,1.3195,0.9148,0.2668,0.4829,0.9251,0.8505,0.6321,0.5501,0.7898,0.9293,0.8503,0.2793,0.7348,1.2065,0.8666,0.1549,0.8373,1.0025,0.8916,0.4602,0.7579,0.3391,0.6695,0.3401,0.4277,0.6342,0.0957,-0.0231,0.1086,-0.088,0.8516,1.0647,BRCACancer
Utah__D04,0.6925,1.735,0.4053,1.2943,0.0642,0.5178,0.686,0.6126,1.9384,0.8854,0.3099,1.0568,1.2916,0.2212,1.071,1.6633,0.6549,1.4537,0.5762,1.7636,1.359,0.9892,0.2978,0.58,1.047,0.9945,0.8108,0.5134,0.8831,0.8796,0.9411,0.3813,0.9657,1.2846,0.9891,0.201,0.8678,1.1927,1.0416,0.8094,0.8699,0.5014,0.791,0.5824,0.3465,0.7355,0.1699,-0.0298,0.2779,-0.0337,0.9665,1.2336,BRCACancer
Utah__D05,0.816,1.766,0.4574,1.4329,0.0356,0.4423,0.8115,0.617,2.2604,1.0626,0.3437,1.0661,1.3239,0.2559,0.98,1.7908,0.5684,1.4843,0.6044,2.1413,1.4172,1.012,0.3273,0.6791,1.0733,0.9918,0.7197,0.4481,0.9598,0.9464,0.8891,0.3742,0.8028,1.3544,0.9075,0.1619,0.874,1.1654,0.9626,0.7607,0.8607,0.3875,0.8722,0.446,0.391,0.7766,-0.0107,-0.0345,0.1092,-0.0111,0.8536,1.2624,BRCACancer
Utah__D06,0.9562,1.8348,0.5437,1.48,0.0631,0.6296,0.7909,0.8077,2.1225,1.1321,0.4488,1.0971,1.3734,0.3043,0.9711,1.8637,0.8048,1.5829,0.6974,1.8378,1.4514,1.0988,0.4785,0.7674,1.2408,1.162,0.923,0.6569,1.0028,1.0677,1.0521,0.4331,1.1042,1.4536,1.2559,0.2982,1.1087,1.3171,1.1382,1.0249,0.9188,0.525,0.9093,0.6863,0.393,0.8361,0.0589,0.0029,0.3415,-0.0667,1.0586,1.3998,BRCACancer
Utah__D07,0.8877,1.8693,0.5008,1.3377,0.0208,0.534,0.6826,0.6719,2.0749,0.9673,0.3222,1.0057,1.404,0.3111,1.0032,1.7264,0.6501,1.6047,0.58,1.9647,1.3553,1.0666,0.4239,0.7101,1.2181,1.1233,0.8534,0.6099,0.9064,1.0382,0.986,0.3174,0.9266,1.4312,1.1049,0.1961,0.9936,1.2465,1.0384,0.9459,0.844,0.5275,0.7625,0.6662,0.2878,0.7683,0.0991,0.0442,0.1657,0.0011,0.9161,1.3387,Control
Utah__D08,0.7098,1.4781,0.399,1.3303,0.1132,0.3843,0.5187,0.4964,2.0337,0.8082,0.2492,0.825,1.0257,0.179,0.6943,1.5944,0.4158,1.1611,0.5029,1.5345,1.1634,0.7945,0.4095,0.5135,0.8112,0.7882,0.7425,0.5191,0.6947,0.7666,0.7716,0.2313,0.7421,1.1138,1.0304,0.1149,0.7774,0.9641,0.7826,0.623,0.6881,0.4314,0.6863,0.4712,0.5278,0.654,0.0403,-0.0154,0.131,-0.0403,0.7521,1.0984,Control
Utah__D09,0.8114,1.6942,0.4564,1.3465,0.0813,0.505,0.7751,0.6553,2.0387,1.0027,0.3648,0.9262,1.4897,0.2231,0.8234,1.7556,0.6537,1.4886,0.6244,1.849,1.2117,0.9095,0.2681,0.749,1.0855,1.075,0.7391,0.5137,0.9689,0.9174,0.9858,0.3725,0.9201,1.3737,1.1062,0.2781,0.9696,1.1899,0.981,0.764,0.808,0.4473,0.8016,0.5896,0.4986,0.7749,0.1874,-0.0875,0.2259,-0.0437,0.8695,1.2904,Control
Utah__D10,0.7267,1.7569,0.446,1.2266,-0.0355,0.4561,1.0505,0.7973,2.1225,0.9836,0.3599,1.0366,1.2695,0.1956,0.988,1.7505,0.8541,1.8074,0.6981,1.9127,1.3945,1.2578,0.2274,0.5283,1.4068,1.1733,0.9099,0.5315,0.8661,0.8487,0.998,0.2846,1.0575,1.4171,1.3327,0.3229,1.0558,1.0814,0.9403,0.839,0.9933,0.3833,0.5633,0.5197,0.4889,0.6777,0.2155,0.0041,0.1764,-0.0309,0.9948,1.1775,Control
Utah__D11,0.4415,0.8497,0.1576,0.7113,0.0215,0.2024,0.1248,0.2592,1.0659,0.3797,0.1724,0.5625,0.5348,0.1608,0.4974,0.9189,0.5018,0.6474,0.3865,0.6835,0.8625,0.3005,0.2268,0.3237,0.5624,0.5039,0.549,0.2593,0.3745,0.3792,0.5167,0.0981,0.5035,0.8105,0.9472,0.031,0.3892,0.5811,0.4795,0.3196,0.5279,0.1602,0.4261,0.005,0.5926,0.3273,-0.1266,-0.0205,0.2688,-0.1793,0.5812,0.6201,Control
