@relation data

@attribute id string
@attribute 5437 numeric
@attribute 8968 numeric
@attribute 128312 numeric
@attribute 10919 numeric
@attribute 51082 numeric
@attribute 8360 numeric
@attribute 3012 numeric
@attribute 8361 numeric
@attribute 84172 numeric
@attribute 8364 numeric
@attribute 5440 numeric
@attribute 8366 numeric
@attribute 8365 numeric
@attribute 8368 numeric
@attribute 8367 numeric
@attribute 8970 numeric
@attribute 8349 numeric
@attribute 8932 numeric
@attribute 7343 numeric
@attribute 8350 numeric
@attribute 25885 numeric
@attribute 9015 numeric
@attribute 8355 numeric
@attribute 5595 numeric
@attribute 8294 numeric
@attribute 9014 numeric
@attribute 8354 numeric
@attribute 9013 numeric
@attribute 8353 numeric
@attribute 8352 numeric
@attribute 8357 numeric
@attribute 8356 numeric
@attribute 4331 numeric
@attribute 9533 numeric
@attribute 8338 numeric
@attribute 8339 numeric
@attribute 2071 numeric
@attribute 2074 numeric
@attribute 2068 numeric
@attribute 121504 numeric
@attribute 8346 numeric
@attribute 8345 numeric
@attribute 7270 numeric
@attribute 8348 numeric
@attribute 8347 numeric
@attribute 8342 numeric
@attribute 8341 numeric
@attribute 54700 numeric
@attribute 8850 numeric
@attribute 3018 numeric
@attribute 3014 numeric
@attribute 3015 numeric
@attribute 3017 numeric
@attribute 2965 numeric
@attribute 3021 numeric
@attribute 1022 numeric
@attribute 3020 numeric
@attribute 8335 numeric
@attribute 85236 numeric
@attribute 8334 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 8330 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.7226,0.3216,0.2202,0.5564,0.8819,0.3971,1.4629,1.5108,0.3191,2.4076,0.8672,0.26,0.5475,0.5433,1.0314,0.0932,0.7846,0.8896,1.0538,0.7425,0.5207,0.4885,0.4542,0.9765,0.3804,0.3346,3.3486,0.45,0.381,0.0399,0.5026,-0.2359,0.3321,0.6025,0.9851,0.5337,0.5912,0.5976,0.328,-0.0285,0.2376,0.2434,0.6401,-0.2723,1.0144,0.7636,0.9286,1.4569,1.1681,-0.1363,0.205,0.6362,-0.0159,0.5843,1.6853,0.4857,1.4147,0.2396,0.0273,3.4194,0.0898,1.1617,0.7054,1.1051,Control
A12,0.8087,0.4898,0.1513,0.5114,0.8586,0.1663,1.5431,1.3295,0.1667,1.9254,0.9726,0.1747,1.0008,0.2146,0.6437,-0.1598,1.7709,0.5129,0.6209,0.4382,0.3889,0.2423,0.3135,0.6537,0.1574,0.2071,2.3276,0.2076,0.0769,-0.1319,1.07,-0.3018,0.0425,0.4776,1.3935,0.9831,0.5299,0.2259,0.2251,-0.3099,0.0832,0.2374,0.3607,-0.0391,0.7495,0.8579,0.6323,0.8894,1.2011,-0.2947,-0.1,0.8627,0.2447,0.3564,1.322,0.4064,1.0501,-0.1064,0.3734,3.5617,0.0199,0.9335,0.8356,0.471,Control
B01,0.9092,0.0921,0.0847,0.5903,1.027,0.0968,1.123,1.1528,0.5048,1.6916,1.0444,-0.0155,0.7309,-0.0313,0.6838,-0.4301,1.223,0.8544,1.0083,0.5892,0.6362,0.5567,0.3661,0.7649,-0.0727,0.4781,2.1022,0.3593,0.0456,-0.2605,0.5158,-0.6774,0.2817,0.8672,1.2964,0.6357,0.8416,0.5355,0.0845,0.0079,-0.033,0.3675,0.8195,-0.1729,0.8471,0.1511,0.5068,1.4851,1.3309,-0.1636,-0.3952,1.6599,0.1296,0.7214,1.8111,0.5145,2.1051,0.1564,0.2919,3.1441,0.0956,1.5871,1.0598,1.0664,Control
B02,1.1503,0.677,0.2851,0.8765,1.137,0.4961,1.8972,1.9097,0.6839,2.7658,1.2293,0.5273,1.0395,0.493,1.2596,0.171,1.7018,0.8348,1.3128,1.1193,0.7625,0.5085,0.8152,1.0793,0.7167,0.4636,3.0923,0.7517,0.3593,0.408,1.5575,0.2819,0.181,0.9714,1.9087,1.2123,0.9875,0.563,0.4327,0.307,0.6092,0.9031,0.7453,0.1074,1.2977,1.0503,1.3157,1.6295,1.3256,0.1698,0.2498,1.6051,0.3566,0.6942,2.4125,0.5819,2.2702,0.5588,0.3466,3.9888,0.2937,1.7122,1.3632,1.2324,Control
B03,1.0079,0.2201,0.1274,0.7447,1.0234,0.4784,1.4343,1.6225,0.648,2.352,1.2198,0.5632,0.8048,0.3385,1.0125,-0.2374,1.1619,0.865,1.1319,0.998,0.6996,0.5367,0.3477,0.9322,0.2553,0.5431,3.0826,0.5746,0.1896,0.1329,0.5875,-0.1547,0.271,0.8429,1.614,0.7101,0.9663,0.5565,0.2794,0.21,0.555,0.1301,0.7164,-0.0647,1.019,0.8156,1.0037,1.3876,1.3951,-0.0515,0.0335,1.516,0.1966,0.661,2.1602,0.5173,2.2529,0.2324,0.1369,3.3975,0.2011,1.7017,1.1571,1.0281,BRCACancer
B04,0.8703,0.5649,0.2965,0.6294,0.8712,0.2987,1.6677,1.4016,0.6394,1.7494,0.6375,0.3479,1.1897,0.6043,0.9529,0.138,1.9154,1.0475,0.8708,0.7856,0.7908,0.5795,0.5418,0.7103,0.2177,0.5538,2.7606,0.5076,0.2041,0.3624,1.5802,0.1615,0.4884,0.615,1.0713,0.9061,0.8736,0.5571,0.1925,0.0167,0.3628,0.5896,0.5508,-0.022,0.7662,0.8223,0.7545,1.2546,1.846,-0.2164,-0.0467,0.836,0.2462,0.6193,1.21,0.499,2.0035,0.1041,0.1874,3.8598,0.104,1.6148,1.2181,0.5741,BRCACancer
B05,0.9485,0.5183,0.4509,0.6815,0.9963,0.0741,1.5594,1.3144,0.4078,1.914,0.7017,0.1292,0.6635,0.1132,0.4903,-0.0501,1.4209,0.8967,0.893,0.6035,0.6076,0.3664,0.8005,0.8091,0.5097,0.2515,2.7789,0.5048,0.0852,0.3493,1.1,-0.1949,0.2033,0.5664,1.0715,0.5997,0.7381,0.3854,0.2578,-0.1634,0.2855,0.1957,0.4459,0.0329,0.8428,0.8982,1.0056,1.3304,1.2915,-0.018,0.1031,1.1912,0.0551,0.4582,1.8955,0.4024,1.9106,0.4089,0.1661,3.2847,0.0935,1.3459,1.0439,0.648,BRCACancer
B06,0.7325,-0.0613,-0.0153,0.4185,0.6414,0.1649,0.7238,0.7439,0.321,1.1286,0.5883,-0.1634,0.7472,-0.1968,0.3714,-0.7498,1.0019,0.5596,0.6171,0.1813,0.365,0.5094,-0.0038,0.5053,-0.323,0.3249,1.4482,0.2864,-0.1427,-0.4783,-0.0553,-0.7863,0.1418,0.6606,0.8589,0.2658,0.7157,0.4062,-0.0805,-0.4104,-0.3161,-0.1105,0.5063,-0.3737,0.3829,-0.0966,0.2301,1.1065,1.3531,-0.2988,-0.4156,1.1912,0.1169,0.522,1.3516,0.3758,1.9209,0.164,0.0431,2.9049,-0.0319,1.1789,0.444,0.6333,BRCACancer
B07,1.2583,0.6761,0.2731,0.9183,1.1116,0.259,1.2875,1.5686,0.7425,2.1615,1.0091,0.2641,0.8108,0.5482,1.0865,0.0219,1.3753,0.9808,1.2003,0.7103,0.7129,0.8389,0.7179,1.0321,0.3823,0.6152,2.7458,0.6868,0.1493,0.421,0.8763,0.0048,0.2818,0.9007,1.9129,0.7673,1.0334,0.6681,0.3978,0.2648,0.546,0.6041,0.8623,-0.0514,1.0469,0.9909,0.9354,1.6936,1.6815,-0.0697,0.2893,1.7444,0.4181,0.8358,2.1138,0.6062,2.4097,0.4603,0.109,3.7086,0.2823,1.8064,0.9172,1.1918,BRCACancer
B08,1.0074,0.4869,0.2239,0.7044,1.0481,0.6216,1.6484,1.7194,0.5907,2.3494,0.8062,0.6043,1.0185,0.4887,1.1881,0.1926,1.7706,0.816,1.1407,0.7558,0.5098,0.5253,0.9831,1.0572,0.78,0.3368,3.3041,0.5596,0.5563,0.6897,1.8745,0.1041,0.1851,0.7492,1.4963,1.2172,0.7139,0.5274,0.3988,0.2408,0.4533,0.8807,0.724,-0.0707,1.1555,1.1479,1.1665,1.5144,1.1176,0.2026,0.4541,0.8356,0.2261,0.6893,2.0685,0.4136,1.6207,0.4905,0.2355,4.3789,0.26,1.3434,1.3328,1.0729,Control
B09,0.5836,0.1275,-0.0046,0.5148,0.8325,0.5348,1.2819,1.2612,0.3763,1.0643,0.7297,0.2733,0.6893,-0.2848,0.6327,-0.231,1.4058,1.0681,0.9726,1.0242,0.5853,0.315,0.3918,0.6103,0.2563,0.2828,2.1258,0.5917,0.0452,0.0332,1.0903,-0.1615,0.4253,0.5026,1.3477,0.9891,0.6439,0.4986,0.1343,-0.0068,0.1229,0.3989,0.4836,-0.1766,0.6936,0.8484,0.4556,0.9426,1.793,0.1421,0.0138,1.2136,0.2242,0.5354,1.711,0.4157,2.4188,0.1485,0.2468,3.6456,-6e-04,1.3187,0.8823,0.453,Control
B10,0.8426,0.3903,0.1454,0.5005,0.7128,0.5677,1.2936,1.6497,0.5559,2.2408,0.713,0.216,0.6833,0.4251,1.0514,-0.0517,1.2724,0.9873,0.8325,0.4891,0.5931,0.4505,0.5354,0.6316,0.3372,0.3383,3.0331,0.3107,0.1715,0.266,0.5423,-0.214,0.2671,0.5956,1.3273,0.5534,0.6694,0.4583,0.0709,-0.1041,0.2641,0.4052,0.4221,-0.0955,0.9176,0.833,0.7566,1.1457,1.5346,0.0426,0.0845,0.7123,0.1764,0.4862,1.4021,0.3786,1.7251,0.0426,0.0891,3.7007,0.0899,1.366,0.6977,0.5227,Control
B11,0.8503,0.7175,0.6275,0.7084,1.2291,0.1496,1.6171,1.6183,0.4375,2.6273,1.0614,0.5744,0.7973,0.6047,0.9705,0.2401,1.7763,0.9577,0.9844,0.5363,0.5162,0.5131,1.1416,0.9134,0.6238,0.3175,3.0465,0.3944,0.2168,0.6345,1.2967,-0.1656,0.2329,0.7518,1.0442,0.944,0.6552,0.461,0.3609,0.0398,0.5719,0.7941,0.6838,-0.1537,1.0516,1.8215,0.7885,1.1298,1.3563,-0.0288,0.4432,0.7648,0.2563,0.6326,1.777,0.3483,1.5677,0.1832,0.4178,3.2977,0.1851,1.5162,0.88,0.6969,Control
B12,0.6084,0.1153,0.1106,0.4228,0.5665,-0.1361,1.0453,1.1342,0.2603,0.2565,0.3089,-0.2176,0.3068,-0.0402,0.283,-0.1096,1.3608,0.7533,0.5964,0.3968,0.4951,0.3384,0.1742,0.4982,0.0461,0.2767,1.4562,0.4175,-0.1119,-0.4538,0.5587,-0.3813,0.3217,0.2548,0.5235,0.4242,0.5742,0.2626,0.1008,-0.1081,-0.2818,0.2839,0.2932,-0.0977,0.1634,0.0723,0.4898,0.5802,1.4708,0.0855,-0.0741,0.4768,-0.0183,0.4165,1.2418,0.2577,2.0691,-0.3965,0.1942,3.3049,0.0375,1.0536,0.5162,0.2854,Control
C01,1.074,0.6682,0.3489,0.8686,1.0494,0.6309,1.7468,1.6709,0.6722,2.551,0.8749,0.4235,1.0174,0.7574,1.1844,0.2568,1.6472,1.001,1.1796,0.9926,0.8405,0.5541,1.0603,1.0379,0.6346,0.3897,3.4239,0.8528,0.3711,0.6704,2.0486,0.2732,0.156,0.866,1.2781,1.1274,0.9715,0.601,0.4589,0.1715,0.6481,0.8367,0.7224,0.1465,1.1883,1.5047,1.0817,1.3676,1.2624,-0.0582,0.2103,0.739,0.2179,0.7123,1.6004,0.4887,1.8927,0.8503,0.2662,3.8329,0.3131,1.5264,1.2868,0.9963,BRCACancer
C02,1.1712,0.6266,0.3318,0.9595,0.8936,0.6519,1.9144,2.0898,0.6743,2.7023,1.0388,0.5378,0.9548,0.7107,1.3881,0.3729,1.9868,0.6965,1.2931,0.7873,0.7454,0.6539,0.5739,1.072,0.7505,0.4103,3.8012,0.8287,0.3357,0.6657,2.4078,0.3378,0.1039,0.8517,1.4552,1.4472,0.971,0.5459,0.4737,0.1957,0.7374,1.0542,0.6736,0.126,1.1797,1.2418,1.0936,1.3277,1.3273,-0.0587,0.3257,0.8796,0.1887,0.5685,1.9577,0.5224,1.7313,0.7119,0.3051,4.1737,0.3363,1.4554,1.365,1.0334,BRCACancer
C03,1.317,0.744,0.6268,1.1354,0.9486,0.4407,1.4123,1.7107,0.7773,1.9857,1.0357,0.4426,0.8554,0.7968,1.2485,0.1061,1.5092,0.8956,1.3313,0.8048,0.9049,0.5981,0.726,1.1353,0.6411,0.434,3.4305,1.1383,0.4835,0.7175,1.6683,0.5,0.1633,0.9607,1.7804,0.9915,1.1428,0.6597,0.4962,0.1899,0.5409,0.547,0.7207,0.1058,0.8316,1.5141,1.0784,1.3936,1.5341,-0.004,0.4105,0.8372,0.361,0.7141,1.9781,0.5433,2.029,0.7165,0.1053,3.8148,0.3497,1.6244,0.9101,0.8876,BRCACancer
C04,0.7594,0.1637,0.1038,0.6195,0.6231,-0.0374,1.4181,1.4259,0.2547,1.6656,0.6851,0.3767,0.6737,0.0261,1.0688,0.2807,1.6935,0.4188,0.9487,0.8424,0.319,0.2034,0.3472,0.963,0.3964,0.1481,2.7744,0.5448,0.3359,-0.1194,1.7334,-0.079,0.0884,0.3562,0.8082,0.9822,0.4972,0.2617,0.2085,0.1375,-0.1166,0.5301,0.3566,0.2878,0.6876,0.6463,0.7374,0.9354,0.7957,-0.1414,0.2141,0.2752,0.0827,0.315,1.4066,0.2662,1.2355,0.2544,0.3274,4.3255,0.0635,0.7406,1.1642,0.4955,Control
C05,0.6499,0.3489,0.2505,0.6803,0.6436,0.033,1.4608,1.5064,0.4189,1.7777,0.581,0.2463,0.8373,0.2599,1.2399,0.0253,1.1527,0.5162,0.8821,0.5468,0.3833,0.2874,-0.0728,0.8555,0.4115,0.1622,3.3777,0.5785,0.2662,0.1227,1.4133,-0.0379,0.0972,0.5336,0.9339,0.6903,0.5632,0.3386,0.2935,-0.2065,0.0648,0.2064,0.3164,-0.0439,0.9241,0.5556,0.936,1.0339,0.8577,-0.0136,0.0988,0.3546,0.1027,0.321,1.3208,0.2679,1.21,0.086,-0.0222,3.8999,0.1483,0.7021,0.7284,0.4435,BRCACancer
C06,0.2617,0.1409,0.5361,0.0836,0.0909,0.2523,0.4326,0.9646,-0.1402,0.9679,0.2273,-0.0148,0.5212,-0.217,0.963,-0.4486,0.7147,0.2685,0.4445,0.4245,0.1004,0.0177,0.1933,0.3,0.0221,-0.0654,0.8109,0.1851,-0.3606,-0.6106,0.0501,-0.3147,-0.0069,-0.0698,0.8006,0.2621,0.1084,0.014,0.1383,-0.3655,-0.3396,-0.319,0.0275,-0.0886,0.6959,0.5512,0.2912,0.3678,0.2904,-0.1675,-0.2451,0.5076,0.1041,0.0228,0.6158,0.1924,0.6389,-0.2195,0.0014,1.6094,-0.2697,0.102,0.4607,-0.1478,Control
C07,0.8029,0.5449,0.3335,0.6749,0.6037,0.1717,1.7158,1.6938,0.4945,2.5423,0.8413,0.3543,0.9262,0.5955,1.3898,0.0366,1.7139,0.5298,1.0513,0.6828,0.5481,0.3504,0.1646,0.7808,0.5974,0.1965,3.5328,0.4857,0.2538,0.169,1.8984,-0.1065,0.1001,0.5498,1.4149,0.7698,0.591,0.3838,0.2436,-0.0603,0.5661,0.4893,0.4009,0.0732,1.1826,1.0061,0.8256,1.1487,1.0411,0.0415,0.1903,0.5565,0.2641,0.3875,1.4679,0.3902,1.4441,0.2425,0.1702,4.5078,0.1593,1.0167,1.1753,0.5991,Control
C08,0.9153,0.7053,0.2293,0.8083,0.8977,0.7451,2.0677,1.7868,0.6275,2.6656,0.8915,0.5057,1.3175,0.6809,1.3792,0.2653,1.5259,0.6302,1.2753,0.9214,0.6138,0.4575,0.6002,0.9573,0.5986,0.2331,3.6003,0.6787,0.559,0.4521,1.9397,0.0174,0.1714,0.722,1.5329,1.2285,0.7466,0.5624,0.4097,0.165,0.4797,0.9782,0.7009,0.2546,1.3426,1.1298,1.0828,1.3758,1.1426,0.3329,0.0556,0.8139,0.374,0.6133,1.7686,0.441,1.4175,0.3374,0.1711,4.193,0.3147,1.1413,1.226,1.179,Control
C09,0.9249,0.5574,0.1973,0.7119,0.6808,0.2923,1.5733,1.9765,0.5167,2.5486,0.7341,0.4362,1.0262,0.7358,1.3911,-0.0308,1.4445,0.489,0.9951,0.6463,0.4833,0.3941,0.7603,0.8657,0.5826,0.2243,4.0559,0.5656,0.1816,0.3735,1.34,0.1172,0.1101,0.6024,1.4272,0.5532,0.6562,0.2991,0.2865,0.1264,0.1874,0.4973,0.4235,-0.1651,1.148,1.1316,0.8567,1.3415,1.087,-0.0793,0.1725,0.717,0.1537,0.3296,1.2307,0.3766,1.313,0.2372,0.0851,4.3435,0.204,1.2118,0.914,0.5672,Control
C10,0.8461,0.5591,0.2893,0.8318,0.6612,0.4396,1.8677,2.1788,0.58,2.8829,0.8415,0.7409,1.4004,0.7219,1.3258,0.2973,2.4638,0.5145,0.9639,0.7353,0.5339,0.48,0.5975,0.8389,0.711,0.2208,4.2466,0.5278,0.255,0.6415,2.3006,0.2698,0.0933,0.845,1.307,1.2127,0.8134,0.3222,0.2619,-0.1155,0.3299,0.68,0.3453,0.0265,1.1892,0.9363,1.1377,0.9777,1.2253,0.0085,0.3898,0.6332,0.2205,0.379,1.3147,0.2963,1.3328,0.3634,0.1923,4.876,0.1936,1.0892,1.03,0.5353,BRCACancer
C11,0.9473,0.922,0.3299,0.8184,0.8912,0.8095,1.4951,1.9876,0.6375,2.5239,0.874,0.5125,0.7695,0.7288,1.4563,0.3283,1.9124,0.7828,1.3264,0.9264,0.6169,0.413,0.5849,1.0236,0.5042,0.2127,3.7399,0.8063,-0.1269,0.5105,1.7637,0.071,0.1839,0.7775,1.4069,1.02,0.7705,0.4864,0.4236,0.2061,0.672,0.888,0.6625,0.0115,0.7608,1.2746,0.9663,1.25,1.185,-0.0239,0.4197,0.8476,0.2825,0.5036,1.9845,0.4677,1.4686,0.3483,0.2221,4.0516,0.2271,1.1661,0.9169,0.9363,Control
C12,0.5586,0.4827,0.3599,0.544,0.4536,0.3355,1.0441,1.555,0.1993,1.7441,0.591,-0.1084,0.6752,0.142,1.0283,-0.1595,1.5664,0.474,0.882,0.377,0.2829,0.2412,0.0141,0.8239,0.29,0.0097,3.6254,0.4621,0.3727,0.008,0.8013,0.0039,0.0976,0.442,1.1504,0.8249,0.4293,0.2401,0.224,-0.0227,0.2688,0.047,0.2599,0.0419,0.424,0.8992,0.8213,0.8141,0.7144,-0.1857,0.1461,0.4909,0.016,0.2754,1.3003,0.2081,0.8943,0.1485,0.0818,4.2802,0.0529,0.6529,0.4774,0.2165,BRCACancer
D01,0.9008,0.0376,0.2256,0.6118,0.7866,0.1327,0.5407,0.7265,0.5726,0.862,0.5165,0.0175,0.5879,-0.1176,0.6358,-0.4222,0.7282,0.921,0.9343,0.2222,0.6821,0.4504,-0.1331,0.7443,-0.0208,0.2726,1.5775,0.8412,-0.1302,-0.3254,-0.0208,-0.471,0.435,0.6124,0.9429,0.2071,0.7875,0.4964,0.3196,0.0195,-0.0054,-0.1495,0.505,-0.131,0.4584,0.4746,0.1359,0.9424,1.5807,-0.085,-0.0968,0.9648,0.0393,0.5278,1.4168,0.3528,1.9622,0.1204,-0.0097,2.3541,0.2111,1.4767,0.6139,0.3806,BRCACancer
D02,0.9094,0.3409,0.1205,0.7003,0.7522,0.5168,1.9223,1.6561,0.5373,2.5748,0.7776,0.4328,0.8848,0.4259,1.6331,0.3522,2.488,0.6545,1.1036,0.7453,0.5877,0.4562,0.3146,0.9003,0.8847,0.1706,3.6435,0.6235,0.4504,0.4246,2.3581,0.2135,0.1866,0.6888,2.0041,1.0354,0.54,0.4084,0.3537,0.1909,0.3853,0.6195,0.4002,0.2993,0.974,1.2533,1.1563,1.1577,1.0866,0.1161,0.3263,0.4757,0.4812,0.4119,1.6645,0.3216,1.2753,0.1974,0.1611,5.0336,0.0917,0.9121,0.8646,0.7022,BRCACancer
