@relation data

@attribute id string
@attribute 1040 numeric
@attribute 10423 numeric
@attribute 113026 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 163688 numeric
@attribute 200576 numeric
@attribute 23236 numeric
@attribute 23396 numeric
@attribute 23533 numeric
@attribute 27124 numeric
@attribute 3612 numeric
@attribute 3613 numeric
@attribute 3628 numeric
@attribute 3631 numeric
@attribute 3632 numeric
@attribute 3633 numeric
@attribute 3635 numeric
@attribute 3636 numeric
@attribute 3705 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 4952 numeric
@attribute 51196 numeric
@attribute 51763 numeric
@attribute 51806 numeric
@attribute 5286 numeric
@attribute 5287 numeric
@attribute 5288 numeric
@attribute 5289 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5297 numeric
@attribute 5298 numeric
@attribute 5305 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5333 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 55300 numeric
@attribute 55361 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 56623 numeric
@attribute 5728 numeric
@attribute 64768 numeric
@attribute 79837 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 8394 numeric
@attribute 8395 numeric
@attribute 8396 numeric
@attribute 84812 numeric
@attribute 8503 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 8760 numeric
@attribute 8821 numeric
@attribute 8867 numeric
@attribute 8871 numeric
@attribute 89869 numeric
@attribute 9162 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.0805,1.7036,0.0782,1.4232,-0.0361,0.1596,0.3426,0.2391,0.137,1.1373,0.6182,0.219,1.2512,0.1437,0.9712,0.3399,0.3382,0.9597,0.1683,0.6117,1.1425,0.9575,0.3275,-0.2273,0.6849,0.4946,0.7943,0.4163,0.2777,-0.0447,0.7813,-0.1819,0.9851,0.3232,-0.0949,1.076,1.2242,1.0238,0.9645,1.5704,1.2045,0.1856,1.3359,0.5461,1.0429,1.4507,0.5666,-0.0643,0.2382,1.1671,0.6251,0.7716,1.1079,0.3076,0.9582,-0.1143,0.1612,0.9869,0.3045,1.0422,2.2432,0.7597,2.1929,0.0765,0.2108,0.1173,0.8549,-0.0276,0.0321,0.3023,1.1504,0.7195,1.2079,0.3112,1.0121,0.0791,-0.1102,-0.0701,Control
Utah__A12,-0.0689,1.2275,0.0147,0.9977,0.044,0.1037,0.1154,0.2251,0.1439,0.8852,0.1347,0.0321,0.7218,0.178,0.5623,0.1879,0.4123,0.752,0.1733,0.6458,1.0352,0.593,0.2564,-0.3233,0.5386,0.4476,0.3308,0.5281,0.0644,-0.0408,0.576,-0.2837,0.4685,0.2151,-0.1454,0.5475,0.9277,1.0841,0.7457,1.6025,0.9724,-0.1209,0.8145,0.6279,0.3198,0.8356,0.2326,-0.0433,0.2807,0.8362,0.245,0.6792,0.6446,0.0835,0.4893,-0.2447,-0.0411,0.3517,0.1136,0.6897,1.7425,0.6016,1.9669,0.1738,0.1075,-0.045,0.4884,0.1269,0.0919,0.1625,0.6204,0.7224,0.932,0.2402,0.4694,0.1999,-0.1073,0.082,Control
Utah__B01,-0.1446,1.3426,-0.2169,1.9592,-0.0518,0.1503,0.3444,0.0924,-0.0097,1.4461,0.3275,0.0024,0.9716,-0.0056,0.8609,0.349,0.486,1.0765,0.0885,0.7117,1.1946,0.7299,0.235,-0.5937,0.9971,0.6977,0.7744,0.6403,0.3838,-0.0065,0.7795,-0.5864,1.0517,0.3996,-0.1725,1.0901,1.4936,1.2976,1.0602,1.9253,1.579,-0.1709,1.2939,0.8437,0.7333,1.417,0.2302,-0.034,0.2532,1.4003,0.5104,1.0161,0.8851,0.5853,0.9193,-0.4292,-0.0269,1.0963,0.2264,0.8052,2.4417,1.5624,1.8282,-0.164,0.368,0.1655,0.6962,0.1368,-0.0076,0.2053,1.4844,0.8992,1.1291,0.6379,1.0874,0.3013,-0.072,0.0305,Control
Utah__B02,-0.0479,1.9055,0.0334,1.905,-0.0627,0.1261,0.2729,0.4848,0.0859,1.4257,0.226,0.3491,1.3378,0.0613,0.838,0.4882,0.4826,1.2357,0.2141,1.0328,1.4018,1.097,0.3643,-0.1361,1.0117,0.5838,0.6452,0.837,0.34,-0.1033,1.0298,-0.1474,0.8858,0.5039,-0.0984,0.9838,1.4558,1.3956,1.3465,2.0769,1.7588,0.2103,1.393,0.9335,0.6384,1.7916,0.5612,-0.0676,0.5147,1.468,0.4882,1.2626,1.3234,0.32,0.7534,-0.1437,0.2444,0.8395,0.3223,1.0901,2.7387,1.4678,2.1911,0.0852,0.4138,0.0631,0.99,0.0541,0.167,0.4333,1.3859,1.0198,1.2552,0.3949,1.0249,0.2161,-0.0989,-0.0468,Control
Utah__B03,-0.0953,1.6907,-0.0631,1.8317,-0.0771,0.1079,0.3768,0.334,0.0725,1.5227,0.3352,0.2819,1.1244,0.0531,0.8253,0.3775,0.4787,1.1601,0.1724,0.907,1.3328,1.0121,0.3303,-0.2422,0.9534,0.6546,0.6863,0.7144,0.3284,-0.0232,0.8936,-0.2766,0.9359,0.4969,-0.1206,1.0424,1.5497,1.2952,1.119,1.9938,1.9606,0.0948,1.3248,0.8311,0.7733,1.5811,0.4548,-0.0389,0.316,1.4472,0.5496,1.1066,1.1582,0.377,0.8807,-0.1867,0.1399,1.0159,0.2822,1.0038,2.6709,1.5039,2.044,0.0245,0.3303,0.0675,0.8443,0.051,0.1555,0.343,1.3676,0.8938,1.2469,0.5167,1.0473,0.1904,-0.0166,-0.0276,BRCACancer
Utah__B04,-0.0441,1.2045,-0.0846,1.6907,-0.0676,0.2981,0.4442,0.3329,0.1499,1.7233,0.8077,0.2676,1.3669,0.0995,0.7108,0.2719,0.4545,1.5262,0.2983,0.8249,1.6247,1.0269,0.5612,-0.3251,1.3396,0.9247,1.0079,0.7904,0.2829,-0.1069,0.6781,-0.2827,1.1594,0.4601,-0.131,1.0987,1.609,1.4994,1.2478,2.0074,1.5843,0.1053,1.4823,0.7627,1.4684,1.6792,0.3945,-0.1163,0.2756,1.3972,0.7434,0.9457,0.7882,0.646,1.5724,-0.1682,0.104,1.5005,0.3655,0.8395,2.1272,1.4742,1.8986,-0.0229,0.6228,0.1155,0.7192,0.0409,0.2276,0.4171,1.2138,1.1686,1.1167,0.6697,1.1827,0.3497,-0.1386,-0.0794,BRCACancer
Utah__B05,-0.0982,1.5219,-0.0206,1.3445,0.0176,0.1114,0.1751,0.3467,0.1063,1.2807,0.1257,0.1973,1.1669,0.1118,0.6979,0.2104,0.447,1.1034,0.119,0.6839,1.4358,0.8496,0.3548,-0.3028,0.7066,0.5067,0.6011,0.5639,0.2043,-0.1292,0.8014,-0.3327,0.8099,0.2972,-0.1677,0.8576,1.1758,1.1414,0.9807,2.163,1.6637,0.0058,1.3104,0.726,0.7728,1.66,0.4028,-0.1141,0.34,1.0175,0.5848,0.8805,1.0453,0.1593,0.8302,-0.2003,0.0961,0.7646,0.1778,0.9501,2.5476,1.2093,2.0601,0.0799,0.3238,-0.0575,0.6799,0.0144,0.1488,0.3311,1.1671,0.7947,1.0835,0.2229,0.9661,0.1765,-0.1533,-5e-04,BRCACancer
Utah__B06,-0.1045,1.0146,-0.2873,1.4613,-0.012,0.1445,0.144,0.0074,-0.0165,1.1762,0.2674,-0.133,0.7683,-0.0798,0.6407,0.1026,0.3411,0.8429,-0.0702,0.5644,1.0167,0.6788,0.1249,-0.5867,0.5947,0.6137,0.5348,0.4722,0.2727,0.0608,0.4538,-0.6679,0.7086,0.245,-0.1447,0.8503,1.137,1.0547,0.7105,1.4569,1.3797,-0.3337,0.9843,0.6657,0.5284,1.3543,0.1037,0.006,0.0836,0.999,0.4449,0.7335,0.5484,0.1613,0.6881,-0.4401,-0.1121,0.7277,0.0907,0.6709,2.1606,1.2963,1.547,-0.1689,0.2342,0.1197,0.487,0.0704,0.0896,0.0412,1.0171,0.7519,0.9691,0.3383,0.8201,0.0374,-0.0014,0.1284,BRCACancer
Utah__B07,-0.0198,1.7831,-4e-04,1.9317,-0.0452,0.1432,0.425,0.5396,0.1449,1.605,0.3003,0.3106,1.4254,0.061,0.9049,0.3913,0.5177,1.3707,0.2118,0.9782,1.4224,1.1713,0.3147,-0.1681,0.9043,0.7463,0.7778,0.9134,0.3755,-0.0789,0.9857,-0.1576,1.1681,0.6182,-0.0915,1.1202,1.5902,1.4427,1.3477,2.0896,1.5748,0.191,1.4546,0.9531,0.8357,1.8749,0.5483,-0.0771,0.5453,1.6168,0.5754,1.29,1.1781,0.2287,0.9103,-0.1682,0.3932,1.0106,0.3564,1.0998,2.7136,1.3503,2.1078,-0.001,0.3783,0.0715,0.9532,0.0419,0.286,0.4834,1.5351,1.1233,1.2729,0.5009,1.191,0.2181,-0.0707,-0.0257,BRCACancer
Utah__B08,-0.0613,1.9823,0.0752,1.7305,-0.0466,0.1976,0.3331,0.3052,0.1265,1.2265,0.2454,0.3476,1.155,0.0611,0.9309,0.4947,0.3845,0.9422,0.2489,0.855,1.1446,1.1149,0.3626,-0.1113,0.6699,0.4203,0.6194,0.5477,0.3258,-0.0587,0.863,-0.1868,1.0244,0.3552,-0.0797,0.9817,1.3514,1.5826,1.0552,1.8077,1.132,0.1855,1.2811,0.7325,0.5704,1.7077,0.6819,-0.0253,0.3487,1.2187,0.5589,1.0038,1.1513,0.2168,0.6713,-0.0727,0.2363,0.7915,0.2985,0.9952,2.4386,1.1764,2.4655,0.119,0.2678,0.0729,0.9379,-0.0158,0.0681,0.4087,1.3432,0.7989,1.368,0.2451,1.03,0.1646,-0.0839,-0.1082,Control
Utah__B09,-0.1227,1.0873,-0.0535,1.8188,-0.0789,0.1376,0.5647,0.2769,0.1369,1.5047,0.7187,0.2768,1.3513,0.0986,0.6222,0.2022,0.2666,1.207,0.2726,0.745,1.4435,0.9745,0.5325,-0.299,1.0904,0.8693,0.9703,0.6135,0.2917,-0.0712,0.6802,-0.2839,1.048,0.4564,-0.11,1.1283,1.4071,1.3856,1.0407,1.6827,1.491,0.1349,1.399,0.6168,1.461,1.5313,0.3094,-0.0516,0.2507,1.1976,0.7236,0.7622,0.7246,0.6846,1.5246,-0.1084,0.0601,1.4496,0.2158,0.7235,2.5275,1.1587,2.1265,0.075,0.4124,0.1079,0.6705,3e-04,0.1414,0.3992,1.2537,1.1015,1.1315,0.7392,0.9931,0.2268,-0.0688,-0.0277,Control
Utah__B10,-0.0101,1.2412,-0.052,1.538,-0.0545,0.168,0.3138,0.2964,0.0728,1.4862,0.5557,0.1789,1.0806,0.0068,0.6607,0.1583,0.3033,1.1495,0.1473,0.7988,1.4225,0.8275,0.3928,-0.1943,0.9431,0.6854,0.7128,0.5737,0.1493,-0.0892,0.5543,-0.1364,0.8804,0.3245,-0.1082,0.9529,1.4557,1.2765,1.0392,2.015,1.4619,0.0478,1.1697,0.652,1.0355,1.4806,0.2826,-0.0925,0.2002,1.0868,0.5548,0.9422,0.7263,0.3924,1.0926,-0.083,0.0348,1.0408,0.1543,0.7506,2.1629,1.1797,2.0692,0.1548,0.3343,0.015,0.5588,0.0055,0.1516,0.2786,0.9159,0.9547,0.9869,0.5271,0.9484,0.2031,-0.0613,-0.0158,Control
Utah__B11,-0.0014,1.5728,0.0339,1.3944,-0.0423,0.2315,0.3026,0.3078,0.121,1.3621,0.4208,0.3394,1.1408,0.0539,0.9118,0.4018,0.5507,1.0336,0.2231,0.7503,1.2831,1.1145,0.3759,-0.1707,0.755,0.56,0.7806,0.5078,0.2485,-0.0991,0.7619,-0.2228,1.0542,0.3372,-0.0673,0.9308,1.4217,1.3764,1.0564,1.9382,1.24,0.1458,1.2359,0.7122,0.7297,1.6798,0.6189,-0.0352,0.3198,1.1631,0.4739,0.8895,0.9622,0.2925,0.9291,-0.0018,0.1642,0.8756,0.2247,0.8454,2.0921,1.0879,2.2936,0.0334,0.208,0.1133,0.7108,0.0091,0.2017,0.291,1.0224,0.7933,1.156,0.3639,1.1093,0.1844,-0.1038,-0.0447,Control
Utah__B12,-0.0673,0.8306,-0.006,1.9083,-0.0132,0.169,0.1639,0.2171,0.0729,1.2201,0.3939,0.1911,0.9547,0.0694,0.3882,0.1195,0.1381,1.1052,0.2744,0.5984,1.3225,0.8199,0.3684,-0.1882,1.0554,0.684,0.6317,0.5176,0.1335,-0.08,0.4,-0.2132,0.7477,0.3394,-0.1126,0.6594,1.1501,1.1129,0.9981,1.2222,1.1456,0.0789,1.1903,0.4631,1.1722,1.3869,0.235,-0.1122,0.1791,1.175,0.513,0.4367,0.2678,0.6586,1.3595,-0.1152,0.0401,1.193,0.1252,0.3641,2.0707,1.085,1.8559,0.0632,0.2571,0.0065,0.4772,-0.0476,-0.0027,0.3718,0.9541,1.0694,0.8081,0.5639,0.7994,0.1939,0.0011,-0.0313,Control
Utah__C01,-0.0913,1.5907,0.0389,1.726,-0.0522,0.3064,0.2781,0.4717,0.1386,1.5085,0.6284,0.479,1.6889,0.0621,0.8103,0.487,0.4005,1.3299,0.2364,0.9188,1.5603,1.31,0.4945,-0.255,0.9844,0.6934,0.7896,0.7432,0.4061,-0.1422,0.8986,-0.1967,1.1777,0.4546,-0.1379,1.0434,1.3664,1.3659,1.3215,2.0354,1.2568,0.2252,1.512,0.9491,0.9829,2.07,0.8229,-0.122,0.3364,1.2554,0.741,0.8681,1.2147,0.3456,1.2075,-0.1702,0.2644,1.2209,0.3557,1.1359,2.2681,1.3344,2.1066,0.081,0.3744,0.1281,0.8353,0.011,0.1749,0.4767,1.2146,1.0265,1.189,0.2914,1.1835,0.2388,-0.1559,-0.0109,BRCACancer
Utah__C02,0.0221,1.7568,0.0905,1.8434,-0.0358,0.1497,0.248,0.5616,0.1737,1.4222,0.2602,0.4535,1.5715,0.1076,0.751,0.4043,0.4963,1.1625,0.272,0.9592,1.4184,1.2417,0.3589,-0.0996,0.8294,0.5488,0.5733,0.8942,0.2815,-0.0963,0.963,-0.0108,0.9342,0.6396,-0.1156,0.8743,1.4157,1.3914,1.3841,1.9216,1.2932,0.2894,1.3356,0.8874,0.6121,1.8661,0.65,-0.1036,0.5151,1.4863,0.5558,0.954,1.2658,0.2186,0.6748,-0.0912,0.3457,0.7437,0.2854,1.1374,2.3119,0.8973,2.326,0.0727,0.3469,0.0216,0.8639,0.0564,0.1995,0.4258,1.0825,0.9985,1.223,0.3541,0.9331,0.3125,-0.1542,-0.014,BRCACancer
Utah__C03,-0.0298,1.8401,0.0712,1.8817,-0.0391,0.2218,0.331,0.7902,0.2117,1.4934,0.2617,0.5487,1.923,0.0413,0.8806,0.4358,0.5046,1.5135,0.2695,0.9239,1.5638,1.5256,0.4085,-0.1094,0.9892,0.5652,0.6612,1.0161,0.3112,-0.1338,1.0953,-0.0146,1.0452,0.6386,-0.0872,0.9953,1.5104,1.3048,1.4812,2.1422,1.2173,0.4337,1.5281,1.0652,0.807,2.2592,0.8153,-0.1006,0.6766,1.6089,0.6095,0.97,1.379,0.2433,0.8136,-0.0481,0.5005,0.8609,0.3631,1.2342,2.6196,1.2008,2.2604,0.028,0.368,0.0187,1.006,-0.0026,0.39,0.6304,1.2807,1.1636,1.2714,0.373,1.1859,0.3009,-0.0891,-0.0175,BRCACancer
Utah__C04,0.0581,1.4591,0.098,1.6104,-0.0197,0.0574,0.1528,0.3337,0.2153,0.8479,0.1036,0.4832,1.2282,0.1348,0.4406,0.2416,0.1847,0.592,0.2321,0.453,1.0989,1.1136,0.3006,-0.1207,0.4634,0.3191,0.3555,0.4429,0.1606,-0.0886,0.6656,0.1204,0.6294,0.2102,-0.0858,0.6343,0.7955,1.1165,0.8543,1.3223,0.7671,0.3081,1.0119,0.471,0.3837,1.3792,0.5112,-0.0507,0.2743,1.1772,0.2979,0.4234,0.7631,0.174,0.502,-0.0114,0.2092,0.5582,0.1808,0.7264,2.2006,0.6558,2.7061,0.2171,0.1577,0.0058,0.6146,-0.0543,-0.1339,0.3718,0.795,0.6568,0.9257,0.1469,0.6546,0.1096,-0.0909,-0.0402,Control
Utah__C05,-1e-04,1.4596,0.0841,1.5038,0.0123,0.0658,0.0855,0.3437,0.2109,0.9709,0.1343,0.3757,1.0841,0.0274,0.4764,0.2948,0.2638,0.7598,0.2275,0.6118,1.1344,1.0463,0.327,-0.0825,0.5049,0.3473,0.3703,0.5774,0.1832,-0.0675,0.5943,0.1291,0.5833,0.3004,-0.041,0.5513,0.937,1.1142,1.0445,1.636,0.8638,0.2248,1.0335,0.505,0.3552,1.42,0.4578,-0.0549,0.2419,1.1237,0.3168,0.5319,0.7343,0.1022,0.4343,0.0555,0.1478,0.5088,0.1562,0.693,1.9028,0.7238,2.268,0.1559,0.1092,-0.0652,0.5759,-0.0475,0.0081,0.3144,0.6506,0.6887,0.915,0.115,0.7231,0.1158,-0.0859,-0.0027,BRCACancer
