@relation data

@attribute id string
@attribute 11182 numeric
@attribute 11254 numeric
@attribute 114134 numeric
@attribute 115584 numeric
@attribute 126969 numeric
@attribute 146802 numeric
@attribute 148867 numeric
@attribute 154091 numeric
@attribute 155184 numeric
@attribute 169026 numeric
@attribute 200010 numeric
@attribute 204962 numeric
@attribute 23446 numeric
@attribute 23516 numeric
@attribute 23539 numeric
@attribute 254428 numeric
@attribute 25800 numeric
@attribute 26266 numeric
@attribute 27173 numeric
@attribute 283375 numeric
@attribute 284111 numeric
@attribute 29985 numeric
@attribute 29986 numeric
@attribute 29988 numeric
@attribute 30061 numeric
@attribute 340024 numeric
@attribute 345274 numeric
@attribute 348932 numeric
@attribute 4891 numeric
@attribute 51458 numeric
@attribute 54716 numeric
@attribute 55117 numeric
@attribute 55244 numeric
@attribute 55630 numeric
@attribute 55676 numeric
@attribute 56606 numeric
@attribute 57127 numeric
@attribute 57153 numeric
@attribute 57181 numeric
@attribute 6005 numeric
@attribute 60482 numeric
@attribute 64116 numeric
@attribute 64849 numeric
@attribute 64924 numeric
@attribute 6513 numeric
@attribute 6514 numeric
@attribute 6515 numeric
@attribute 6517 numeric
@attribute 6518 numeric
@attribute 6523 numeric
@attribute 6524 numeric
@attribute 6529 numeric
@attribute 6530 numeric
@attribute 6531 numeric
@attribute 6533 numeric
@attribute 6534 numeric
@attribute 6536 numeric
@attribute 6538 numeric
@attribute 6539 numeric
@attribute 6540 numeric
@attribute 6556 numeric
@attribute 6561 numeric
@attribute 6563 numeric
@attribute 6566 numeric
@attribute 6570 numeric
@attribute 6571 numeric
@attribute 6582 numeric
@attribute 66035 numeric
@attribute 7779 numeric
@attribute 7780 numeric
@attribute 7781 numeric
@attribute 7922 numeric
@attribute 80736 numeric
@attribute 81031 numeric
@attribute 8170 numeric
@attribute 84102 numeric
@attribute 9058 numeric
@attribute 9123 numeric
@attribute 9152 numeric
@attribute 9194 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5048,-0.2372,0.1334,-0.0593,-0.0547,-0.0289,1.0478,-0.0466,0.0618,-0.111,-0.0571,-0.0266,0.5885,-0.0059,0.2099,0.4004,1.3992,0.0126,0.3304,0.0184,0.1557,0.534,0.0185,0.1549,1.1116,0.1759,0.1091,0.111,0.6843,-0.0606,0.0646,-0.1878,0.0211,0.1944,0.8669,0.1249,-0.0078,2.2261,0.6952,0.019,-0.2853,0.348,0.0017,0.9526,0.5701,-0.0482,2.062,-0.0631,0.0192,-0.0312,0.0012,0.0282,-0.1444,0.0998,0.4991,-0.1092,-0.0774,-0.0367,0.184,0.0102,0.9872,-0.1496,0.4593,0.4264,-0.1259,0.208,-0.0635,0.037,0.6349,-0.0537,0.0448,0.5816,-0.0064,-0.0062,0.0712,0.1444,0.0616,0.7472,-0.235,0.9655,Control
Utah__A12,0.3325,-0.3151,-0.0916,-0.1789,-0.0062,-0.0632,0.7802,0.0214,0.2547,0.0403,0.1335,0.0696,0.3719,0.1396,0.1127,0.471,0.9511,0.17,0.4227,0.0285,0.212,0.3745,0.0178,0.1144,1.5403,0.2176,0.396,0.2242,0.2839,-0.0571,0.2713,-0.1836,-0.0165,0.1483,0.6794,0.1275,0.3126,2.0261,0.5768,0.0555,-0.1497,0.4054,0.0152,0.836,0.6025,-0.0559,1.7925,-0.0852,0.2125,-0.0556,-0.0425,0.2145,-0.0098,0.3471,0.4602,0.0758,0.1091,0.0881,0.0333,0.0329,0.6534,-0.0413,0.2503,0.3567,-0.0756,0.2094,0.0022,-0.0045,0.4871,0.2542,0.1658,0.5336,0.2056,-0.0808,0.0455,0.0456,0.0381,0.4365,-0.1391,0.3608,Control
Utah__B01,0.4607,-0.2027,0.0444,-0.0902,-0.0175,-0.0472,1.1701,0.0059,0.0244,0.0165,0.0621,-0.054,0.6882,0.0592,-0.129,0.5549,1.2301,0.0962,0.3152,-0.0512,0.1734,0.2814,0.1036,-0.0202,1.3795,-0.0016,0.3694,-0.0236,0.9088,-0.0817,0.1592,-0.2035,-0.052,-0.0455,0.9333,0.1765,0.1725,2.0403,1.0176,-0.0286,-0.1323,0.5232,0.0862,0.9818,0.679,-0.0933,2.1701,-0.2815,-0.0062,0.0544,-0.1662,0.1141,0.0269,0.0379,0.6511,-0.1487,-0.0464,0.1151,0.0728,-0.0048,1.1608,-0.1051,0.4769,0.4049,-0.0381,0.2331,0.0305,-0.0184,0.499,-0.0508,0.015,0.6277,0.0348,-0.1634,0.1354,0.2487,0.1168,0.4461,-0.1719,0.9538,Control
Utah__B02,1.0501,-0.1903,0.0769,-0.0584,-0.0223,-0.0219,1.189,-0.0554,0.0521,-0.0621,-0.044,-0.0275,0.5971,0.117,0.317,0.6736,1.439,0.0201,0.77,0.0442,0.1266,0.6051,-0.0399,0.2276,1.6234,0.0655,0.1715,0.0911,0.9034,-0.0681,0.1389,-0.1508,0.0416,0.2595,1.1069,0.1206,0.1465,2.3738,1.0191,-0.0092,-0.1402,0.6245,0.0089,1.2756,0.8453,-0.1119,2.5646,-0.1035,0.2497,-0.0407,0.0813,0.0126,-0.0472,0.1373,0.6269,-0.0244,0.0099,-0.009,0.1439,-0.0487,1.77,-0.1155,0.341,0.5281,-0.0467,0.2539,-0.0155,0.1222,0.7557,0.0128,0.0849,1.0058,0.02,-0.05,-0.0011,0.2597,0.0945,0.9616,-0.2063,0.7602,Control
Utah__B03,0.748,-0.2167,0.0449,-0.0483,-0.0409,0.0154,1.3041,0.0143,0.0427,-0.0605,0.0092,-0.0692,0.5737,0.0493,0.2113,0.5957,1.3456,0.0506,0.5203,0.002,0.1932,0.3616,0.0752,0.1483,1.1507,-0.0289,0.3126,0.0175,0.8683,-0.0405,0.144,-0.1627,1e-04,0.1824,1.0284,0.1565,0.1506,2.0567,1.0469,0.0013,-0.1712,0.7193,0.0423,1.1644,0.7145,-0.0836,2.5687,-0.1694,0.0897,-0.0188,-0.0233,0.0556,0.0396,0.0804,0.59,-0.0995,-0.0796,-0.0042,0.1649,0.0108,1.5351,-0.0929,0.5313,0.4069,-0.0745,0.1774,0.0041,0.0699,0.7202,0.0487,0.0298,0.8334,0.0168,-0.0825,0.1061,0.1758,0.1245,0.7934,-0.1859,0.8897,BRCACancer
Utah__B04,0.6479,-0.2265,0.0892,-0.0835,-0.0183,-0.0486,1.571,-0.0477,0.0116,-0.0861,-0.0193,-0.1007,0.5499,0.0315,0.2171,0.5424,0.8651,0.1026,0.3163,-0.0542,0.0443,0.3427,0.0284,0.211,1.3773,0.0732,0.1618,0.1711,0.8799,-0.1315,0.0493,-0.2162,-0.0401,0.1891,0.9941,0.2356,0.1085,2.0346,1.1411,-0.0469,-0.2225,0.4784,-0.0127,0.9726,0.6501,-0.1237,1.663,-0.1344,0.0813,-0.1165,-0.1184,0.0328,-0.1698,0.1359,0.8664,-0.0773,-0.0022,0.0107,0.085,-0.1318,1.3608,-0.0986,0.4579,0.3791,-0.1289,0.2175,-0.0749,0.0018,0.471,0.0593,0.1084,0.5455,-0.0222,-0.0613,-0.0265,0.3017,0.042,0.5862,-0.2454,1.0218,BRCACancer
Utah__B05,0.8653,-0.2078,-0.0661,-0.1304,0.0523,-0.0813,0.9598,-0.0631,0.1329,-0.0503,-0.0252,0.0402,0.3971,0.0434,0.1591,0.4757,1.2587,0.1207,0.273,-0.0393,0.062,0.4536,-0.0807,0.2431,1.1548,0.1216,0.2484,0.2196,0.5979,-0.0896,0.2224,-0.2092,-0.0534,0.1278,0.6699,0.0645,0.1565,2.4578,0.683,0.0552,-0.0588,0.4414,-0.0567,0.8801,0.6137,-0.1011,1.74,-0.1485,0.1993,-0.1628,-0.0487,0.1291,-0.1308,0.2122,0.5835,-0.0384,0.0124,0.0531,0.0446,-0.1087,1.3708,-0.0542,0.2004,0.3347,-0.0375,0.2111,-0.0244,0.0183,0.5197,0.144,0.0851,0.6123,0.058,-0.1122,0.0176,0.3872,0.0897,0.8114,-0.261,0.6891,BRCACancer
Utah__B06,0.1735,-0.3095,-0.0263,-0.0701,0.0685,-0.1807,0.9298,0.0556,-0.0302,0.1358,0.1064,0.0386,0.4988,-0.1867,-0.1388,0.4216,0.9053,0.1499,0.0658,-0.1558,0.1215,0.0617,0.1849,-0.1637,1.1224,-0.145,0.6099,-0.0082,0.6949,-0.2024,-0.0096,-0.2739,-0.0827,-0.1027,0.6954,0.1931,0.1359,1.7114,0.7654,-0.0732,-0.0918,0.3418,0.0352,0.7356,0.4933,0.0372,1.8361,-0.4249,-0.0206,0.1094,-0.255,0.0792,0.1102,-0.012,0.5227,-0.2705,-0.1515,0.0997,3e-04,-0.0476,1.2779,-0.0463,0.4432,0.2545,-0.0628,0.1638,0.0777,-0.1,0.5357,-0.0497,-0.0644,0.523,-0.0142,-0.1651,0.1367,0.0014,-0.0326,0.3645,-0.0782,0.6331,BRCACancer
Utah__B07,0.7485,-0.1644,0.081,-0.0909,-0.0641,-0.0536,1.3766,-0.074,0.0878,-0.03,-0.0444,0.0679,0.6249,0.0955,0.3119,0.7261,1.3691,0.0287,0.6155,0.0575,0.0654,0.4715,-0.0105,0.2366,1.5017,0.1741,0.3213,0.1239,1.0112,-0.0697,0.1062,-0.1436,0.0236,0.2179,1.1054,0.1241,0.1085,2.3611,1.1712,-0.02,-0.1884,0.5952,-0.0305,1.2264,0.885,-0.0888,2.1625,-0.1438,0.3042,-0.1073,0.0598,0.0422,-0.1346,0.134,0.6719,-0.0079,0.0268,0.0017,0.2601,-0.0904,1.6099,-0.0868,0.8218,0.5434,-0.172,0.2288,0.0099,0.0732,0.9254,0.067,0.1086,0.9904,-0.047,-0.0541,-0.0759,0.1281,-0.0077,0.8629,-0.2279,0.938,BRCACancer
Utah__B08,0.9371,-0.1495,0.0215,-0.0225,-0.0703,0.0065,0.9634,-0.0289,0.0308,-0.0786,-0.0434,-0.0479,0.751,-0.0584,0.333,0.546,1.4486,0.0189,0.5834,0.0449,0.1384,0.6881,0.0361,0.2351,1.8926,0.1203,0.1393,0.0395,0.8332,-0.0258,0.0628,-0.1345,0.0308,0.3141,1.0349,0.1161,0.1352,2.5337,0.8273,0.0519,-0.1903,0.5228,0.0213,1.2298,0.5446,-0.0433,2.0803,-0.0616,0.058,-0.0241,0.0736,0.0223,-0.0267,0.14,0.5149,-0.0322,-0.0193,-0.0051,0.2968,-0.0316,1.3485,-0.1006,0.2352,0.4972,-0.1371,0.5975,-0.0798,0.0577,0.8522,0.0998,0.0727,0.7297,-0.0177,-0.0412,0.0134,0.239,0.0309,0.9143,-0.2038,0.7212,Control
Utah__B09,0.5462,-0.2301,0.0703,-0.1371,-0.0506,-0.0311,1.2412,-0.1109,-0.0129,0.0102,-0.0318,-0.0247,0.5456,-0.0872,0.281,0.4572,0.6807,0.0299,0.1614,0.0466,0.1136,0.3318,-0.1355,0.1382,1.5315,0.0685,0.2886,0.0464,0.7043,-0.1128,0.0555,-0.2078,0.0104,0.1737,0.6313,0.0547,0.1414,2.3006,0.8801,0.0059,-0.1583,0.4244,0.0087,0.7827,0.5458,-0.1292,2.4429,-0.1209,0.1159,-0.0861,-0.0717,-0.0165,-0.0375,0.0867,0.6885,-0.0727,-0.0265,-0.0083,0.0056,-0.0638,1.1158,-0.1011,0.4884,0.2094,-0.1051,0.2979,0.1063,0.0835,0.4224,0.0423,0.1164,0.5042,-0.0213,-0.0442,0.0086,-0.0692,0.0502,0.732,-0.2723,0.8877,Control
Utah__B10,0.4507,-0.177,0.0225,-0.0889,-0.0421,-0.0971,1.1758,-0.0292,0.1179,-0.0756,0.0328,-0.0526,0.4515,0.0323,0.2995,0.501,1.004,0.0658,0.3134,0.0369,0.1542,0.2337,-0.0571,0.0973,1.317,0.111,0.3062,0.0707,0.5697,-0.081,0.1339,-0.1293,-0.0897,0.1742,0.8265,0.1339,0.1997,2.237,0.8208,0.0046,-0.1746,0.5135,-0.0336,0.9152,0.5266,-0.071,1.9693,-0.0927,0.0397,-0.0963,0.0055,0.0802,-0.0953,0.1669,0.6437,-0.0203,0.0419,-0.0094,0.0955,-0.0264,1.2029,-0.0914,0.3113,0.3955,-0.0643,0.1352,-0.0099,-0.087,0.4576,0.0784,0.1514,0.6731,-0.0533,-5e-04,-0.0393,0.0541,0.0894,0.5004,-0.1824,0.8016,Control
Utah__B11,0.7302,-0.178,0.0699,-0.142,-0.0062,-0.0745,1.108,-0.0592,0.1934,-0.0196,-0.0622,0.0223,0.5781,0.0207,0.258,0.4961,1.2061,0.0442,0.5475,0.0772,0.0802,0.6175,-0.0526,0.2152,1.6429,0.1983,0.2667,0.1632,0.6237,-0.0243,0.0771,-0.1166,0.0055,0.2027,0.8667,0.1182,0.0396,2.3253,0.7473,0.036,-0.1648,0.4997,-0.038,1.123,0.4259,-0.0497,2.1034,-0.0176,0.1542,-0.0624,0.016,0.0467,-0.1276,0.179,0.6911,0.0389,0.0267,-0.0531,0.2714,-0.0866,1.4042,-0.02,0.0707,0.5148,-0.0725,0.2758,-0.0476,0.0141,0.8804,0.1265,0.0907,0.6696,-0.0384,0.0067,-0.0426,0.0334,0.0582,0.7225,-0.2653,0.7628,Control
Utah__B12,0.3794,-0.1197,-0.0207,-0.134,0.0054,-0.0653,1.0404,-0.0998,0.1189,-0.083,0.0206,-0.0741,0.2417,-0.0957,0.1878,0.3642,0.3388,0.0932,0.207,0.053,-0.0108,0.1165,-0.0949,0.1157,0.8327,0.1515,0.2223,0.1863,0.6998,-0.169,0.16,-0.1642,-0.0314,0.1117,0.4665,0.1002,0.0408,1.8283,0.6721,-0.0119,-0.158,0.2609,-0.0569,0.4398,0.4023,0.0012,1.6565,-0.1467,0.1497,-0.1152,-0.0201,0.0324,-0.2098,0.0791,0.5881,-7e-04,-0.0611,-0.0302,0.0065,-0.0101,1.3083,-0.0591,0.246,0.0796,-0.1559,0.1088,-0.0587,0.0202,0.1619,0.0043,0.1605,0.2727,-0.0145,-0.085,-0.0693,0.0719,0.0263,0.5571,-0.2366,0.5569,Control
Utah__C01,1.1462,-0.2552,0.0823,-0.1324,-0.0417,-0.0158,1.2407,-0.0442,0.0922,-0.0632,-0.0702,-0.0495,0.6882,0.0458,0.1908,0.5492,1.2834,0.0487,0.652,0.0779,0.0696,0.7092,-0.0084,0.2664,1.5468,0.1284,0.2966,0.1378,0.9159,-0.0774,0.1267,-0.2115,0.0364,0.2277,0.9043,0.2422,0.156,2.5086,0.8649,0.0167,-0.2273,0.5019,-0.0286,1.0757,0.6705,-0.0797,1.8261,-0.1333,0.2681,-0.1697,-0.032,0.0246,-0.1688,0.1721,0.876,0.005,0.0101,0.0154,0.2762,-0.0599,1.8655,-0.0758,0.332,0.5398,-0.0556,0.2918,0.0538,0.0753,0.9164,0.044,0.1049,0.9701,-0.0013,-0.0306,-0.0628,0.2649,-0.0084,1.0197,-0.2557,0.9496,BRCACancer
Utah__C02,0.9389,-0.2059,0.0119,-0.069,-0.0285,-0.0855,1.1858,-0.0552,0.0504,-0.0494,-0.0606,0.0344,0.5832,0.1208,0.3179,0.7081,1.1966,0.0792,0.727,0.0339,0.1213,0.8318,-0.0973,0.2915,1.8396,0.1968,0.1284,0.1251,0.7311,-0.0755,0.2064,-0.1549,0.0267,0.3149,1.0692,0.126,0.1844,2.6215,0.9074,-0.0103,-0.1153,0.6323,-0.013,1.1634,0.7038,-0.0553,1.6728,-0.0545,0.2615,-0.0614,0.0517,0.0136,-0.0736,0.2396,0.5979,0.0398,0.0193,0.0446,0.1953,-0.0776,1.4947,-0.0058,0.2764,0.5627,-0.1164,0.3083,0.074,0.1058,0.9005,0.146,0.1525,0.9488,0.0531,-0.016,-0.0454,0.0599,0.0403,0.7984,-0.1835,0.7784,BRCACancer
Utah__C03,1.3947,-0.2255,0.0288,-0.0767,-0.0272,-0.0557,1.251,-0.0395,-0.0257,-0.0318,-0.0024,0.018,0.6381,0.1351,0.3702,0.752,1.2703,0.0502,0.8338,0.083,0.0826,0.7789,-0.1668,0.2975,1.4112,0.1853,0.0931,0.1204,0.9761,-0.1088,0.1593,-0.1284,-0.0165,0.2233,1.0061,0.132,0.1207,2.6046,0.9409,0.0561,-0.1431,0.5668,-0.0342,1.1411,0.9583,-0.1113,1.7903,-0.0913,0.3026,-0.087,0.0821,0.0532,-0.1158,0.1855,0.7836,-0.017,0.0497,-0.0017,0.3396,-0.1635,1.8328,-0.0301,0.8883,0.5357,-0.1652,0.3202,0.0102,0.0314,1.0886,0.1509,0.1657,1.0919,0.0293,-0.0351,-0.0416,0.0775,0.0449,1.1481,-0.2246,0.8509,BRCACancer
