@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1050 numeric
@attribute 11040 numeric
@attribute 1147 numeric
@attribute 1978 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2322 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3728 numeric
@attribute 3815 numeric
@attribute 3845 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5292 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5371 numeric
@attribute 5467 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5894 numeric
@attribute 5914 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6688 numeric
@attribute 673 numeric
@attribute 6774 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7704 numeric
@attribute 83439 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 861 numeric
@attribute 862 numeric
@attribute 8900 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5406,0.418,1.4207,1.3452,0.1182,0.5283,0.6608,0.5617,1.2512,0.6508,1.5674,0.2849,0.7572,1.1609,0.2619,0.0303,1.415,0.9927,1.1125,2.524,0.8913,1.2242,1.0238,1.1024,0.9645,1.5704,1.2045,0.1856,0.5087,0.3395,1.8048,0.9765,0.5921,0.421,0.1606,1.2871,0.5555,0.1247,1.1956,1.015,0.6447,0.7411,1.1911,0.876,0.4684,1.2256,0.8675,1.0994,0.7033,0.3239,0.198,-0.0574,0.0321,0.3096,0.9882,-0.1021,-0.0223,Control
A12,0.3543,-0.0762,0.9259,0.8449,0.0267,0.3826,0.4377,0.284,0.7218,0.6145,1.1338,0.1934,0.7413,0.8022,0.0662,-0.0251,0.869,0.9269,1.0664,2.6251,0.7401,0.9277,1.0841,0.9631,0.7457,1.6025,0.9724,-0.1209,0.2769,0.3389,1.2884,0.6537,0.3092,0.184,0.0686,1.1725,0.3814,0.0055,0.7846,0.6513,0.3874,0.5264,0.746,0.3943,0.3617,0.92,0.6406,0.6654,0.6547,0.0568,0.0642,0.0584,0.0919,0.1044,0.3401,-0.1016,0.0432,Control
B01,0.6849,-0.2445,1.7798,1.2751,0.1042,0.3787,0.5976,0.6722,0.9716,0.8735,1.513,0.1464,0.9675,1.349,0.2719,0.0468,1.5378,1.1103,1.5141,2.6035,1.7721,1.4936,1.2976,1.0441,1.0602,1.9253,1.579,-0.1709,0.4729,0.6378,1.5393,0.7649,0.6422,0.1378,-0.025,1.6457,0.4717,-0.2002,1.1788,1.0517,0.4722,0.9155,1.2677,0.7908,0.5194,1.2138,0.921,1.1337,1.5171,0.5433,0.0776,-0.0189,-0.0076,0.0057,0.8095,-0.1041,-0.0027,Control
B02,0.4887,0.6736,1.9396,1.2949,0.2616,0.6586,0.816,0.6921,1.3378,0.9577,1.6209,0.3374,1.0914,1.5275,0.4335,0.0809,1.5353,1.1732,1.4393,3.2009,1.3407,1.4558,1.3956,1.3851,1.3465,2.0769,1.7588,0.2103,0.6363,0.6369,1.7139,1.0793,0.6051,0.4073,0.2649,1.8628,0.6383,0.1157,1.5668,1.2088,0.8568,0.8818,1.2043,1.1402,0.503,1.4263,1.1377,1.2284,1.5889,0.3813,0.0954,-0.0432,0.167,0.3553,0.6466,-0.0976,-0.0163,Control
B03,0.618,0.3823,1.8684,1.2866,0.156,0.5588,0.6437,0.781,1.1244,0.8905,1.5833,0.2578,1.0365,1.4034,0.3245,-0.0056,1.6324,1.017,1.4807,2.9618,1.3657,1.5497,1.2952,1.3822,1.119,1.9938,1.9606,0.0948,0.5589,0.5138,1.7231,0.9322,0.6391,0.3033,0.1564,1.7257,0.5171,0.0397,1.3846,1.0655,0.6331,0.9292,1.2156,0.9241,0.5507,1.3449,1.064,1.2214,1.4157,0.3991,0.1146,-0.0466,0.1555,0.1775,0.7974,-0.0715,0.0077,BRCACancer
B04,1.0125,0.3002,1.3625,1.0813,0.0577,0.5084,0.6265,0.4389,1.3669,1.0211,1.6575,0.1672,1.2905,1.1022,0.2696,0.044,1.3972,0.9954,1.6477,2.4663,1.892,1.609,1.4994,1.2508,1.2478,2.0074,1.5843,0.1053,0.6216,0.6771,1.892,0.7103,0.7937,0.3598,0.0836,1.725,0.574,0.0261,1.1066,1.107,0.475,1.4407,1.2674,0.8751,0.8243,1.3225,1.0169,1.2762,1.3965,0.9977,0.3673,-0.0358,0.2276,0.0921,1.3826,-0.1288,-0.0635,BRCACancer
B05,0.5078,0.2213,1.3589,1.0308,0.1951,0.4305,0.6992,0.6569,1.1669,0.7963,1.5074,0.23,0.8579,1.3343,0.7847,0.1452,1.274,0.8446,1.2639,2.3855,0.7214,1.1758,1.1414,0.9024,0.9807,2.163,1.6637,0.0058,0.5715,0.4659,1.7712,0.8091,0.4861,0.3612,0.134,1.4207,0.7351,0.0519,1.2743,0.9788,0.5479,0.7814,1.2093,1.0021,0.4555,1.2257,0.9368,0.9448,0.979,0.5982,0.247,0.0079,0.1488,0.033,0.575,-0.1218,-0.0416,BRCACancer
B06,0.4508,-0.5096,1.1719,1.1032,-0.0568,0.1636,0.3683,0.2216,0.7683,0.6837,1.1253,-0.0263,0.8602,0.9006,-0.0858,0.0981,1.0432,0.6295,1.2056,2.1283,1.0619,1.137,1.0547,0.8513,0.7105,1.4569,1.3797,-0.3337,0.3028,0.2903,1.2783,0.5053,0.5274,-0.0139,-0.0858,1.4508,0.2414,-0.2336,0.8016,0.8575,0.2563,0.7812,0.9821,0.4354,0.3236,1.0757,0.6712,0.8128,0.7955,0.2007,0.0536,0.0185,0.0896,-0.1417,0.5142,-0.0533,-0.02,BRCACancer
B07,0.6026,0.3459,2.0193,1.4799,0.1512,0.6203,0.7663,0.3374,1.4254,0.9581,1.6451,0.3789,1.2148,1.4505,0.3184,0.0125,1.5847,1.1546,1.4768,2.9543,1.2925,1.5902,1.4427,1.727,1.3477,2.0896,1.5748,0.191,0.6998,0.5916,1.792,1.0321,0.6798,0.486,0.203,1.951,0.5692,0.1106,1.4052,1.177,0.7926,1.1794,1.3289,0.9204,0.5811,1.4321,1.1274,1.3307,1.3438,0.2734,-0.0469,-0.0352,0.286,0.215,0.8241,-0.1191,-0.0417,BRCACancer
B08,0.3104,0.7589,1.7491,1.4267,0.1545,0.6297,0.7068,0.5535,1.155,0.6954,1.6528,0.3671,0.8656,1.3196,0.479,-0.0155,1.4566,1.1963,1.2024,3.0594,0.9571,1.3514,1.5826,1.4719,1.0552,1.8077,1.132,0.1855,0.5231,0.4028,1.6981,1.0572,0.667,0.444,0.2826,1.5728,0.5948,0.2393,1.2641,1.007,0.7385,0.7595,1.3009,1.0686,0.3902,1.2814,1.021,1.1822,0.9937,0.2446,0.1312,-0.0348,0.0681,0.392,0.5643,-0.0726,-0.0109,Control
B09,1.0313,0.1631,1.5866,0.9438,0.0797,0.4484,0.6215,0.0554,1.3513,0.8142,1.6703,0.2529,1.0191,1.1152,0.1583,-0.0515,1.1871,0.7747,1.3963,2.2033,1.5045,1.4071,1.3856,1.1089,1.0407,1.6827,1.491,0.1349,0.5064,0.5287,1.8255,0.6103,0.7209,0.3163,0.0768,1.5204,0.5219,0.1129,1.0746,0.9742,0.457,1.2234,1.2638,0.858,0.7376,1.2619,0.7789,1.1854,1.3463,0.8958,0.4453,-0.0308,0.1414,0.1039,1.3814,-0.1036,0.0424,Control
B10,0.7046,0.1871,1.2117,1.0406,0.0422,0.3712,0.4803,0.293,1.0806,0.7702,1.5222,0.2365,0.9582,0.9866,0.1756,-0.0397,1.2219,0.7997,1.488,2.7107,1.474,1.4557,1.2765,1.2349,1.0392,2.015,1.4619,0.0478,0.3931,0.4137,1.7394,0.6316,0.6102,0.1761,0.0931,1.466,0.4573,0.0599,0.9463,0.8469,0.3491,1.057,1.1026,0.6123,0.6824,1.1455,0.7808,1.0097,1.0612,0.6981,0.2164,-0.0039,0.1516,0.1701,0.9398,-0.1256,0.0665,Control
B11,0.4604,0.6737,1.4472,1.2072,0.3278,0.4509,0.6847,0.4101,1.1408,0.798,1.7628,0.4132,0.8689,1.1679,0.4236,0.0058,1.3353,1.0451,1.3382,2.7007,1.1873,1.4217,1.3764,1.2011,1.0564,1.9382,1.24,0.1458,0.5892,0.4043,1.6375,0.9134,0.5357,0.3957,0.2148,1.3773,0.757,0.1143,1.2114,0.9909,0.4995,0.9509,1.2622,1.069,0.5422,1.2212,0.9416,0.9968,1.1013,0.4894,0.0784,-0.007,0.2017,0.1673,0.9077,-0.0554,-0.1548,Control
B12,0.8008,0.0289,1.1105,0.5564,0.1108,0.3638,0.5036,0.0122,0.9547,0.673,1.3374,0.2142,1.0292,0.8072,0.1541,-0.0228,0.9353,0.7152,1.2842,1.1689,2.132,1.1501,1.1129,0.9214,0.9981,1.2222,1.1456,0.0789,0.3638,0.5579,1.4211,0.4982,0.613,0.2992,0.0569,1.2915,0.3187,0.0638,0.777,0.8328,0.2972,1.0116,0.8093,0.4768,0.6069,1.0188,0.7421,1.0168,1.5674,0.5399,0.2198,-0.0179,-0.0027,0.0214,1.1723,-0.1457,-0.1362,Control
C01,0.4944,0.6957,1.6758,1.38,0.3383,0.6847,0.8,0.6468,1.6889,0.9638,1.8228,0.4401,1.1534,1.4027,0.5207,0.0823,1.5,0.9066,1.4466,2.7689,1.0024,1.3664,1.3659,1.4423,1.3215,2.0354,1.2568,0.2252,0.7199,0.5835,1.903,1.0379,0.7845,0.5529,0.2317,1.7093,0.7957,0.0818,1.4302,1.0064,0.8192,1.0359,1.3698,1.3312,0.5683,1.4228,1.1902,1.193,1.0498,0.7764,0.2824,-0.0133,0.1749,0.3961,1.0509,-0.1487,-0.0271,BRCACancer
C02,0.4671,0.9505,2.035,1.2322,0.2827,0.7019,0.7799,0.3739,1.5715,0.9303,1.5148,0.5316,1.0308,1.2912,0.4263,0.1784,1.2035,1.3597,1.3945,3.0103,1.217,1.4157,1.3914,1.7301,1.3841,1.9216,1.2932,0.2894,0.6475,0.5348,1.6208,1.072,0.5194,0.5078,0.2893,1.7086,0.6393,0.2067,1.5139,0.9107,0.8665,0.9083,1.1809,1.0283,0.551,1.2386,1.1457,1.1595,1.4029,0.2089,0.1741,-0.0113,0.1995,0.4638,0.6043,-0.1223,-0.0821,BRCACancer
C03,0.458,0.9621,2.1197,1.376,0.3148,0.9231,0.9758,0.3516,1.923,1.043,1.5281,0.5973,1.1489,1.5875,0.435,0.025,1.3543,1.2076,1.3917,2.8765,1.1642,1.5104,1.3048,1.9985,1.4812,2.1422,1.2173,0.4337,0.8318,0.6199,1.816,1.1353,0.6452,0.6919,0.3753,1.8787,0.8195,0.1351,1.6895,1.0733,1.0065,1.1329,1.3061,1.2508,0.5454,1.4177,1.3242,1.2444,1.3397,0.4674,0.0935,0.0068,0.39,0.5578,0.8147,-0.1102,-0.0679,BRCACancer
C04,0.2442,0.6544,1.4657,0.7702,0.145,0.5682,0.6323,0.3367,1.2282,0.4922,1.2653,0.409,0.6082,1.034,0.3958,0.0904,0.862,1.0122,0.9029,1.8067,0.7919,0.7955,1.1165,1.1955,0.8543,1.3223,0.7671,0.3081,0.5371,0.3174,1.4351,0.963,0.4421,0.3579,0.2509,1.0573,0.5643,0.1876,1.2122,0.6162,0.5179,0.4567,0.8775,0.9177,0.3434,1.1603,0.9605,0.9166,0.9743,0.1563,0.1499,-0.0094,-0.1339,0.3576,0.3889,-0.06,-0.1463,Control
C05,0.2222,0.6238,1.5115,0.8165,0.1913,0.5706,0.5801,0.4154,1.0841,0.6016,1.157,0.2915,0.6748,0.9924,0.2915,0.0857,0.8806,1.0945,1.0868,2.1495,0.762,0.937,1.1142,1.3288,1.0445,1.636,0.8638,0.2248,0.5123,0.3201,1.4746,0.8555,0.3541,0.2775,0.089,1.2742,0.561,0.1692,1.1245,0.6148,0.4691,0.4931,0.9549,0.9065,0.4068,1.1399,0.9992,0.766,0.9509,0.1428,0.0747,-0.0301,0.0081,0.1361,0.4191,-0.1362,-0.0684,BRCACancer
C06,0.0362,-0.2128,0.4088,0.1994,-0.0546,0.25,0.2288,-0.0646,0.4463,0.1529,0.5373,0.1733,0.306,0.5292,0.1024,-0.0535,0.3181,0.2166,0.4197,0.5165,0.0543,0.2206,0.2189,0.2372,0.2789,0.3699,0.3392,-0.0112,0.2227,0.1375,0.6234,0.3,0.1726,0.1565,0.1103,0.3849,0.1318,0.1546,0.5461,0.3111,0.1216,0.0625,0.1375,0.2224,0.1388,0.4919,0.3651,0.3595,0.2232,0.0263,0.045,0.0059,-0.0154,0.0047,0.232,-0.0829,0.0859,Control
C07,0.3665,0.4714,1.2631,0.9891,0.1928,0.551,0.6551,0.4527,1.2108,0.7405,1.2729,0.3587,0.7485,1.0157,0.2824,0.0616,1.0205,0.9361,1.1322,2.6705,0.7706,1.1736,1.1021,1.1659,1.0766,1.8423,1.0366,0.1955,0.4328,0.317,1.5948,0.7808,0.354,0.291,0.2273,1.4035,0.436,0.1886,1.1737,0.6929,0.5297,0.6257,1.0207,0.6705,0.4461,1.1854,0.8622,0.8369,0.9462,0.0568,0.0493,-0.0138,0.094,0.2164,0.5145,-0.0963,-0.0403,Control
C08,0.3599,0.5665,1.8931,1.2106,0.2255,0.6146,0.7092,0.4424,1.3935,0.8707,1.422,0.4274,0.8332,1.2052,0.3753,0.0576,1.2848,1.4125,1.256,2.94,1.1544,1.2968,1.2657,1.6173,1.1848,1.8845,1.1417,0.2624,0.6305,0.4453,1.5956,0.9573,0.4706,0.3765,0.194,1.4509,0.6092,0.1645,1.3756,0.8692,0.7606,0.8111,1.2186,0.9496,0.4069,1.2555,1.0409,1.032,1.1725,0.1691,0.1402,0.0241,0.052,0.3589,0.5574,-0.1034,-0.0648,Control
C09,0.293,0.6495,1.5384,0.9552,0.0883,0.5812,0.6399,0.2411,1.2396,0.7329,1.2543,0.3039,0.8068,1.0391,0.2767,-0.0058,0.9616,1.1879,1.2046,2.8642,0.8052,1.1689,1.2637,1.501,1.1446,2.0143,1.0607,0.2592,0.5122,0.3602,1.4942,0.8657,0.4155,0.3748,0.1551,1.3951,0.5283,0.2432,1.2505,0.6937,0.5904,0.6941,0.94,0.88,0.3624,1.1785,0.9828,0.8907,1.1097,0.205,0.0952,-0.0681,0.0545,0.3083,0.4122,-0.0668,-0.0404,Control
C10,0.2989,0.6554,1.5471,0.8554,0.2264,0.5856,0.6162,0.1865,1.2523,0.7871,1.2466,0.3144,0.818,1.0221,0.7466,0.0727,1.0131,1.3475,1.3224,2.9712,1.2129,1.2759,1.3937,1.8865,1.3112,2.1015,1.0398,0.2235,0.4376,0.4216,1.5345,0.8389,0.3739,0.3093,0.1796,1.5473,0.5046,0.162,1.1881,0.6537,0.5916,0.7272,0.9337,0.953,0.431,1.119,0.9985,0.7985,1.2926,0.1167,0.1067,-0.0265,0.0023,0.2489,0.355,-0.054,-0.1223,BRCACancer
C11,0.3093,0.7802,1.9679,1.2111,0.2762,0.699,0.8067,0.4608,1.6242,0.8165,1.5471,0.5154,0.8794,1.3764,0.4331,0.073,1.346,1.2104,1.2128,3.118,1.0469,1.2004,1.27,1.4765,1.258,1.9033,1.0752,0.4322,0.7281,0.4722,1.6696,1.0236,0.5591,0.4616,0.3027,1.5501,0.6952,0.2435,1.54,0.9035,0.8223,0.8182,1.2273,1.0516,0.4173,1.2935,1.1752,1.1687,1.4188,0.2273,0.2057,-0.0454,0.1029,0.4745,0.6691,-0.0557,0.0105,Control
C12,0.2174,0.4367,1.3945,0.6521,0.1098,0.5121,0.5441,-9e-04,0.9018,0.4115,1.142,0.3067,0.5436,0.9209,0.341,-0.0242,0.842,1.1042,0.9106,2.3528,0.7697,0.7596,0.978,1.2116,0.8622,1.3512,0.6171,0.2172,0.3981,0.2729,1.3945,0.8239,0.2591,0.3217,0.1549,0.951,0.4464,0.1424,1.1171,0.6083,0.4711,0.4133,0.7611,0.8314,0.3683,1.0046,0.8325,0.7201,0.9394,0.1178,0.0871,-0.0054,0.0435,0.1853,0.3971,-0.0775,0.0028,BRCACancer
D01,1.0636,0.1269,1.4828,0.9929,0.067,0.5906,0.6814,0.2026,1.506,0.8428,1.5919,0.3705,1.2389,1.2884,0.4972,-0.08,1.0924,0.8762,1.5194,2.0213,1.9684,1.312,1.1977,1.0552,1.1323,1.3371,1.3663,0.0861,0.6903,0.6951,1.6488,0.7443,0.8608,0.3833,0.1647,1.628,0.5116,0.063,1.1972,0.9689,0.6119,1.1326,1.1862,0.9478,0.7155,1.2333,1.0058,1.2803,1.735,0.8471,0.5073,-0.0434,-0.0683,0.1003,1.4383,-0.1233,0.0766,BRCACancer
D02,0.29,0.5536,1.6052,0.988,0.1363,0.6233,0.7157,0.3322,1.3454,0.7444,1.405,0.4595,0.7864,1.244,0.5502,0.0259,1.0392,1.097,1.2262,3.0284,0.8261,1.1682,1.7062,1.3449,1.1777,1.9303,0.9756,0.2798,0.5853,0.3199,1.6835,0.9003,0.4283,0.408,0.2134,1.3323,0.6085,0.2698,1.3901,0.7168,0.6527,0.7378,1.0483,1.0538,0.4371,1.1711,1.1161,0.9602,1.093,0.2353,0.1759,-0.0316,0.006,0.3492,0.5566,-0.032,0.0601,BRCACancer
D03,0.2453,0.6893,1.5497,0.8458,0.2443,0.5962,0.6516,0.1159,1.2996,0.6759,1.4209,0.3398,0.7981,1.1086,0.4183,-0.0178,0.9939,0.9931,1.1064,2.5073,0.6963,1.0319,1.2071,1.4588,1.1437,1.8491,0.7997,0.1827,0.5173,0.3787,1.6203,0.8992,0.4051,0.3551,0.2424,1.3704,0.5455,0.1585,1.2135,0.6757,0.5579,0.5983,0.8941,1.0036,0.3852,1.1635,0.9404,0.9201,0.8545,0.265,0.0666,-0.0077,-0.0614,0.2892,0.5341,-0.0873,-0.0205,BRCACancer
D04,0.3035,0.8192,1.7544,1.0847,0.229,0.627,0.7083,0.2981,1.3234,0.715,1.6436,0.4751,0.8771,1.2634,0.3935,0.0555,1.0957,1.3329,1.2679,2.9967,0.9872,1.2443,1.2969,1.5395,1.1996,1.7452,1.105,0.2835,0.645,0.359,1.6468,0.9744,0.5809,0.3882,0.2318,1.3615,0.6775,0.0894,1.3126,0.8508,0.6152,0.832,1.1819,1.1645,0.4295,1.273,1.0997,1.0694,1.0936,0.3038,0.0866,-0.0147,0.0417,0.1826,0.6336,-0.0801,-0.0279,BRCACancer
D05,0.3347,0.9416,1.27,1.0729,0.2749,0.6951,0.6631,0.7896,1.5731,0.777,1.5329,0.3408,0.9033,1.1475,0.3686,0.0236,1.1538,0.9093,1.2268,3.2833,0.6885,1.1472,1.4346,1.5623,1.2299,1.8837,0.9971,0.1559,0.5618,0.3805,1.6712,0.8024,0.4972,0.3742,0.1897,1.6094,0.5887,0.1008,1.2803,0.7556,0.6178,0.7056,1.0939,1.1319,0.4499,1.2654,1.0425,0.9162,0.8109,0.2888,0.1379,-0.023,0.2176,0.3583,0.47,-0.091,-0.033,BRCACancer
D06,0.3872,0.7157,1.7562,1.2995,0.3297,0.6815,0.7732,0.5215,1.6243,0.9308,1.5268,0.5254,1.0072,1.3624,0.474,0.0209,1.2325,1.3477,1.4003,3.1241,1.0555,1.2669,1.3722,1.6234,1.3096,1.9011,1.1845,0.3207,0.6151,0.4976,1.6859,1.0468,0.6032,0.4335,0.3299,1.6458,0.635,0.1509,1.4453,0.9594,0.8155,0.8872,1.2103,1.0402,0.4936,1.2474,1.1202,1.1396,1.2293,0.2631,0.1893,-0.0382,0.1227,0.4046,0.602,-0.0739,0.008,BRCACancer
D07,0.3051,0.615,1.6465,1.1738,0.2244,0.6895,0.7523,0.4346,1.6978,0.7889,1.4392,0.4486,0.8912,1.3086,0.3665,0.0057,1.0634,0.8679,1.1684,2.9513,0.7092,1.2295,1.3325,1.6692,1.3201,1.8587,1.1748,0.2915,0.5832,0.4178,1.6863,0.9191,0.5068,0.4509,0.2388,1.6109,0.6639,0.1823,1.4693,0.848,0.788,0.8114,1.2859,1.0026,0.4091,1.3528,1.0709,1.0386,0.9873,0.1504,0.174,-0.068,0.1406,0.4931,0.4937,-0.0887,0.0532,Control
