@relation data

@attribute id string
@attribute 841 numeric
@attribute 596 numeric
@attribute 8837 numeric
@attribute 5147 numeric
@attribute 836 numeric
@attribute 1072 numeric
@attribute Class {Control,BRCACancer}

@data
K05,1.0664,1.1608,1.4432,0.4228,0.6944,0.6266,Control
AA3226,1.2876,0.3389,1.7702,0.2663,1.1103,0.6452,Control
AB3227,1.1579,1.3267,1.626,0.4245,0.5895,0.5392,Control
AC3228,1.4542,0.5362,1.4136,0.2554,0.961,0.4715,Control
AD3231,1.3892,1.4606,2.1618,0.355,0.6763,0.6063,Control
AE1543,0.9708,0.825,1.283,0.2543,1.0103,0.6448,Control
AF3229,1.4034,0.562,2.1361,0.4507,1.267,0.5258,Control
AG3230,1.166,0.7127,1.9713,0.2732,1.109,0.3031,Control
AH3232,1.2083,0.7757,1.5711,0.1706,0.7465,0.4529,Control
AI3233,1.1396,1.4742,1.488,0.4198,0.8209,0.7034,Control
AJ3234,1.1418,1.2691,1.6853,0.3835,0.7748,0.6855,Control
AK3235,1.2468,1.162,1.3941,0.3578,0.9595,0.5207,Control
AL3236,1.0024,1.0661,1.209,0.2339,0.6379,0.6976,Control
AM3237,1.002,1.4052,1.4658,0.3313,0.8656,0.5666,Control
AN757,1.28,0.6875,1.4947,0.3544,1.3195,0.472,Control
C474,1.2179,0.3647,1.363,0.1792,1.1437,0.7452,Control
D480,1.0265,0.7914,1.16,0.2496,1.2268,0.5426,Control
E519,1.4019,0.893,1.746,0.5831,1.0485,0.6601,Control
F548,1.0371,0.6181,1.1842,0.1805,1.1682,0.3693,Control
G660,0.5028,0.1319,1.1583,0.2738,0.9833,0.7525,Control
H663,0.8237,0.761,1.1389,0.2592,0.8481,0.5989,Control
I782,1.2052,1.2327,1.2444,0.1735,1.1836,0.4935,Control
J787,1.2261,0.2508,1.3405,0.2921,1.195,0.5444,Control
K1162,1.1315,1.1175,1.4857,0.3855,0.9398,0.7111,BRCACancer
L1176,1.2061,0.8451,1.662,0.262,1.1835,0.4196,BRCACancer
M1263,1.0593,1.1935,1.0999,0.3313,1.0199,0.6725,BRCACancer
P1075,1.3492,0.5051,1.4592,0.178,1.1128,0.6866,BRCACancer
Q1080,1.3073,0.38,1.3489,0.1881,1.1962,0.6325,BRCACancer
R1104,1.1921,0.6221,1.3328,0.3392,1.0948,0.7635,BRCACancer
S1133,1.2899,0.678,1.5722,0.2218,0.8964,0.5391,BRCACancer
T1463,1.2792,1.4515,1.7262,0.3892,0.9254,0.8222,BRCACancer
U2017,1.1306,0.5656,1.8076,0.1998,0.9643,0.4178,BRCACancer
V432,1.2082,0.8922,1.9086,0.1939,0.6703,0.1209,BRCACancer
W433,0.722,1.5132,1.4507,0.3737,0.6535,0.5588,BRCACancer
X524,1.3679,0.9045,2.0031,0.6276,0.7893,0.4688,BRCACancer
Y546,0.9216,0.3478,1.0801,0.1374,0.9362,0.5332,BRCACancer
Z3225,1.2847,1.642,1.7928,0.5014,0.9503,0.8598,Control
