@relation data

@attribute id string
@attribute 220134 numeric
@attribute 55746 numeric
@attribute 147841 numeric
@attribute 332 numeric
@attribute 10403 numeric
@attribute 64946 numeric
@attribute 23279 numeric
@attribute 54908 numeric
@attribute 79902 numeric
@attribute 79682 numeric
@attribute 4928 numeric
@attribute 378708 numeric
@attribute 6396 numeric
@attribute 5885 numeric
@attribute 701 numeric
@attribute 9793 numeric
@attribute 79003 numeric
@attribute 3619 numeric
@attribute 84643 numeric
@attribute 11243 numeric
@attribute 25936 numeric
@attribute 401541 numeric
@attribute 57122 numeric
@attribute 79980 numeric
@attribute 9735 numeric
@attribute 9212 numeric
@attribute 11004 numeric
@attribute 6249 numeric
@attribute 5501 numeric
@attribute 54820 numeric
@attribute 54821 numeric
@attribute 55055 numeric
@attribute 23122 numeric
@attribute 79019 numeric
@attribute 4085 numeric
@attribute 80776 numeric
@attribute 10726 numeric
@attribute 8243 numeric
@attribute 55920 numeric
@attribute 11130 numeric
@attribute 9985 numeric
@attribute 79023 numeric
@attribute 7514 numeric
@attribute 5048 numeric
@attribute 22919 numeric
@attribute 91687 numeric
@attribute 23421 numeric
@attribute 81565 numeric
@attribute 348235 numeric
@attribute 25909 numeric
@attribute 55166 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 348995 numeric
@attribute 9126 numeric
@attribute 5518 numeric
@attribute 10274 numeric
@attribute 55839 numeric
@attribute 5519 numeric
@attribute 3796 numeric
@attribute 10735 numeric
@attribute 57551 numeric
@attribute 55143 numeric
@attribute 5905 numeric
@attribute 8379 numeric
@attribute 699 numeric
@attribute 79172 numeric
@attribute 64105 numeric
@attribute 81930 numeric
@attribute 6232 numeric
@attribute 1063 numeric
@attribute 1062 numeric
@attribute 151648 numeric
@attribute 1060 numeric
@attribute 5903 numeric
@attribute 5525 numeric
@attribute 57082 numeric
@attribute 9183 numeric
@attribute 57405 numeric
@attribute 2491 numeric
@attribute 80152 numeric
@attribute 1058 numeric
@attribute 5528 numeric
@attribute 83540 numeric
@attribute 5527 numeric
@attribute 5526 numeric
@attribute 9184 numeric
@attribute 991 numeric
@attribute 151246 numeric
@attribute 81929 numeric
@attribute 23332 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.0093,0.7947,-0.1513,-0.0179,0.1988,0.1033,1.2161,0.2425,0.6726,0.0758,1.5011,0.0983,0.2591,1.5053,0.0503,0.9399,1.1639,0.2939,-0.1104,0.5168,0.5252,0.0531,0.9571,0.5958,0.7148,-0.0297,-0.0305,0.6637,2.3685,0.7436,-0.135,0.7001,0.6362,0.2065,0.0805,0.3121,0.1912,1.3269,0.6917,-0.05,0.4383,0.7725,1.3635,1.027,1.1409,0.4765,0.2645,1.5763,0.5038,0.5368,0.0718,0.8055,1.4043,1.1805,1.2003,1.3121,0.5421,0.1289,0.9195,1.2853,1.6636,1.537,-0.0444,0.7028,0.155,0.0406,0.2401,0.6158,0.0717,1.0817,-0.0129,-0.0109,0.0475,0.7583,1.8914,1.0854,0.1909,0.8386,0.0563,0.1229,0.5155,0.0315,0.8453,0.0811,1.3981,0.4705,2.6773,-0.0143,0.1204,1.1136,0.7508,Control
A12,-0.0656,0.8197,-0.4804,-0.1083,0.1625,0.1401,0.6661,0.3024,0.4995,0.1112,0.9983,0.2983,0.2543,1.1051,-0.1022,0.6081,0.6144,0.0881,-0.1021,0.5943,0.4116,-0.0149,0.6099,0.3501,0.3794,-0.0451,0.0839,0.3639,2.2305,0.3166,-0.3131,0.4026,0.5084,0.0433,-0.0271,0.2858,0.1402,0.8735,0.5206,-0.1791,0.092,0.5926,1.2219,0.6094,0.7675,0.3114,0.2998,1.1268,0.2004,0.3667,0.0679,0.5922,1.3673,0.6981,0.7935,0.7706,0.4842,-0.0482,0.4397,1.6308,1.135,1.1419,-0.0102,0.3972,0.2556,0.0581,0.2098,0.2165,-0.0445,1.1771,-0.0593,0.0225,-0.0483,0.7239,1.7896,1.0669,0.0347,0.4624,-0.0516,0.0363,0.3926,0.1596,0.7982,-0.0388,0.7557,0.4647,2.036,0.1261,0.1127,0.715,0.6485,Control
B01,-0.0857,1.07,-0.4255,-0.1263,0.2532,0.015,1.2409,0.5498,0.7782,0.225,1.5386,0.1833,0.4857,1.7265,0.0219,0.9095,1.3728,0.1189,-0.0916,0.8441,0.6543,0.0685,0.9631,0.7126,1.0097,-0.0264,0.0651,0.7003,2.3297,0.656,-0.1072,0.77,0.765,0.0495,0.311,0.3449,0.1284,1.4119,0.8595,-0.0524,0.6095,0.8316,1.7034,1.1907,0.9814,0.4891,0.7031,1.5253,0.5351,0.7901,-0.0251,0.7636,1.712,1.3692,1.3419,1.1077,0.7104,0.0749,0.8732,1.7664,1.7396,1.521,3e-04,0.56,0.1302,0.0536,0.1828,0.488,0.0875,1.3917,0.0793,0.0061,-0.0222,1.228,2.2311,1.3157,0.1915,0.7711,-0.0994,0.1067,0.5241,-0.087,0.8396,0.029,1.284,0.3114,2.6108,-0.0689,0.097,1.1616,0.9281,Control
B02,0.0151,1.2532,-0.143,-0.0309,0.3221,0.1738,1.2743,0.5627,0.857,0.2278,1.58,0.2029,0.5685,1.6481,-0.0014,0.9548,1.4724,0.3742,-0.1978,0.9569,0.6098,-0.0094,1.059,0.795,0.851,0.111,0.0104,0.7167,2.5529,0.765,-0.0851,0.809,0.764,0.2147,0.2438,0.4246,0.2554,1.5432,1.0789,0.0281,0.8742,0.8063,1.8357,1.1053,1.1933,0.5815,0.5373,1.6631,0.5645,0.6555,0.1008,0.8265,1.9033,1.6739,1.3208,1.4914,0.6773,0.1464,0.8907,1.7425,1.7103,1.5968,0.0289,0.8331,0.2145,0.1043,0.2849,0.339,0.1144,1.9264,0.0903,0.0808,0.0674,1.0457,2.3767,1.46,0.2385,0.8013,-0.0659,0.1433,0.6991,0.1229,1.1069,0.124,1.322,0.5378,2.8385,0.0037,0.1769,1.2628,0.9177,Control
B03,0.0311,1.1913,-0.2822,-0.0651,0.2971,0.1092,1.2511,0.503,0.8573,0.185,1.5835,0.1468,0.4628,1.6883,0.0094,0.914,1.3017,0.2534,-0.067,0.871,0.6534,0.0471,0.9747,0.6813,0.9054,-0.0365,0.0392,0.7163,2.5353,0.6574,-0.0484,0.7588,0.7988,0.0947,0.2881,0.5481,0.2296,1.4605,0.9036,0.0286,0.6162,0.7832,1.7707,1.1358,1.1141,0.5706,0.4278,1.6727,0.526,0.811,0.0404,0.7571,1.851,1.5439,1.2809,1.3276,0.7078,0.1128,0.8938,1.5754,1.7284,1.5013,-0.0124,0.7115,0.1419,0.0796,0.2244,0.4141,0.0798,1.6043,0.0119,0.0085,-0.0156,1.137,2.3678,1.4361,0.1178,0.7358,-0.0973,0.1006,0.5867,0.0704,0.9659,0.0549,1.394,0.4864,2.8283,-0.0324,0.1852,1.1939,0.9339,BRCACancer
B04,-0.0487,0.9669,-0.1898,-0.0288,0.2528,-0.0209,1.0018,0.3774,0.7244,0.1666,1.4658,0.0604,0.4417,1.2338,-0.0442,0.9347,1.0636,0.2662,-5e-04,0.9496,0.8626,0.2449,0.7512,0.4449,0.8243,0.0646,-0.053,0.8096,2.0291,0.8762,-0.1972,0.4309,1.1071,0.2373,0.0767,0.3124,0.2714,1.3812,0.9761,-0.0972,0.5669,0.5953,1.7366,1.2689,0.8608,0.4394,0.4692,1.4736,0.3577,0.8219,-0.0276,0.5645,1.5588,1.1715,1.0119,1.1193,0.9773,0.0139,0.8647,1.9312,1.7251,1.7048,-0.0494,0.6553,0.3524,0.0565,0.2657,0.4766,0.0973,0.9407,0.1237,0.0586,0.0394,1.1861,2.2081,1.4746,0.234,0.5219,-0.1377,0.0735,0.5195,0.1094,0.8837,0.0934,1.7222,0.3902,2.1554,0.0368,0.0732,0.9446,1.1859,BRCACancer
B05,-0.0264,0.8706,-0.283,0.0114,0.3195,0.0288,0.9274,0.379,0.6349,0.3017,1.4299,0.1649,0.4239,1.4095,-0.0352,0.8534,1.038,0.2208,-0.1057,0.826,0.5402,-0.0472,0.8207,0.6834,0.7717,0.0767,0.0143,0.5892,2.402,0.5779,-0.1483,0.5817,0.6982,0.2508,0.0878,0.3294,0.2668,1.2874,0.8561,-0.0526,0.6745,0.7527,1.5073,1.0199,0.9525,0.4603,0.3395,1.5289,0.1971,0.4981,0.0112,0.7511,1.5265,0.9233,1.1017,1.0649,0.5951,0.1026,0.6826,1.5356,1.4761,1.538,0.0065,0.6004,0.2356,0.112,0.2294,0.312,0.0535,1.3057,0.0438,0.0787,0.0089,0.9496,2.1497,1.1345,0.1696,0.5832,0.0515,0.0352,0.4917,0.1463,0.828,0.0451,1.3946,0.4743,2.3554,0.0695,0.0911,1.0483,0.8425,BRCACancer
B06,-0.2584,0.8442,-0.5078,-0.2356,0.0363,-0.1061,0.9107,0.4386,0.6564,0.1446,1.1077,0.0773,0.2503,1.1964,-0.0537,0.7215,0.9994,-0.1277,-0.4338,0.5915,0.471,-0.017,0.6985,0.2934,0.6839,-0.163,0.0914,0.551,2.0922,0.4947,-0.1688,0.5524,0.5908,-0.1081,0.1349,0.1588,0.1611,1.0458,0.5922,-0.2305,0.2683,0.5858,1.5224,0.8809,0.7362,0.359,0.3446,1.3136,0.2367,0.6672,-0.0764,0.5844,1.4275,1.152,0.9524,0.725,0.4827,0.0067,0.607,1.4679,1.3595,1.2117,0.1014,0.3207,0.0412,0.0709,0.1223,0.6869,-0.0695,0.9885,0.0375,-0.052,-0.1276,0.9921,2.0017,1.043,-0.0199,0.5652,-0.2272,0.0455,0.3903,-0.2062,0.5578,0.0231,1.0385,0.2791,2.4089,-0.046,0.0543,0.6882,0.7832,BRCACancer
B07,0.1083,1.2255,-0.1982,-0.0915,0.4268,0.1507,1.3192,0.6755,0.8859,0.2684,1.6716,0.1274,0.5527,1.7504,0.0584,1.0473,1.6278,0.3198,-0.1368,0.9924,0.734,0.0565,1.0969,0.8517,1.0442,0.0426,0.0138,0.7698,2.409,0.8296,-0.0205,0.7717,0.8612,0.2036,0.1406,0.4428,0.3306,1.527,1.1185,0.0054,0.9002,0.8949,1.8412,1.3307,1.0544,0.639,0.5137,1.6092,0.587,0.7942,0.1127,0.8625,1.8167,1.7645,1.3507,1.328,0.7382,0.1756,1.0218,1.8124,1.7275,1.6419,0.0032,0.8164,0.2802,0.1604,0.3007,0.6631,0.114,1.6784,0.0936,0.1236,0.0237,1.1725,2.4848,1.6092,0.2391,0.9158,-0.0633,0.1094,0.6523,0.0936,1.099,0.1796,1.587,0.6179,2.837,0.1232,0.1654,1.1406,1.0485,BRCACancer
B08,0.1053,0.8896,-0.1084,0.0625,0.3733,0.0355,1.2957,0.4136,0.7723,0.0405,1.5115,0.1535,0.3661,1.5769,0.0858,0.9474,1.257,0.3364,0.0205,0.6285,0.5333,0.0215,1.0573,0.7182,0.8123,-0.0249,0.0144,0.6588,2.5428,0.7393,-0.0438,0.7394,0.6592,0.159,0.1604,0.4721,0.1446,1.4466,0.8,-0.0069,0.5119,0.7987,1.5257,1.0544,1.25,0.4144,0.5153,1.5644,0.6203,0.4892,-0.0043,0.9738,1.6648,1.3184,1.2957,1.4491,0.5136,0.1783,0.8441,1.738,1.6605,1.7995,0.0081,0.7409,0.1492,0.146,0.1536,0.507,0.2264,1.0812,0.0394,0.0338,0.0255,0.6895,2.1407,1.2332,0.2969,0.8232,-0.0376,0.2856,0.6476,0.0903,0.8888,0.0752,1.0913,0.6118,2.7351,0.0374,0.1297,1.2643,0.7344,Control
B09,-0.0011,0.7476,-0.3282,-0.1123,0.1887,-0.1401,0.9911,0.2952,0.5928,0.1534,1.2768,0.12,0.3095,1.4186,-0.0159,0.8868,1.0073,0.1915,-0.1929,0.684,0.5709,0.2004,0.6225,0.5516,0.7865,-0.1133,-0.0403,0.8093,1.9465,0.796,-0.252,0.4013,0.9304,0.144,-0.0879,0.2803,0.253,1.3662,0.8575,-0.0702,0.5681,0.5029,1.5431,1.2482,0.8159,0.2386,0.649,1.6537,0.3069,0.883,-0.0606,0.4531,1.383,0.8519,1.0161,1.0016,0.8123,0.0877,0.8004,1.9608,1.653,1.7059,-0.0853,0.6143,0.2411,0.0345,0.1239,0.7302,0.0799,1.3086,-1e-04,0.0198,-0.0707,1.0852,1.8475,1.2345,0.1741,0.5256,-0.0761,0.1395,0.526,-0.0724,0.6695,0.0322,1.7033,0.3966,2.0341,-0.0708,0.009,0.9904,1.0553,Control
B10,0.0071,0.909,-0.2239,-0.1385,0.1416,0.0629,1.0058,0.2891,0.5485,0.1282,1.2331,0.158,0.2687,1.2824,-0.0201,0.7269,0.8472,0.1682,-0.1508,0.6598,0.5861,0.01,0.6568,0.3622,0.6015,-0.0174,-0.0281,0.5851,2.308,0.6084,-0.1231,0.4104,0.8442,0.1306,0.0411,0.1009,0.1623,1.2673,0.7513,-0.0975,0.3153,0.4651,1.5028,1.0115,0.9069,0.4191,0.3377,1.3579,0.3388,0.6547,0.0017,0.6059,1.5659,0.9785,1.003,1.068,0.6935,0.0372,0.7337,1.6521,1.6063,1.4166,-0.0039,0.4763,0.2197,0.0534,0.1514,0.7134,0.0684,0.931,-0.0042,0.0322,-7e-04,1.001,2.2728,1.4158,0.0483,0.4898,-0.07,-0.0044,0.4003,0.0942,0.7582,0.0226,1.3325,0.3954,2.3666,0.0139,0.0955,0.9379,0.925,Control
B11,0.0926,1.0011,-0.1332,0.1236,0.2831,0.1019,1.0086,0.4465,0.853,0.1678,1.4932,0.2268,0.4173,1.2623,0.122,0.9089,0.9857,0.2605,-0.0295,0.5648,0.5568,0.0105,0.9472,0.4657,0.7058,0.0267,-0.012,0.6147,2.4062,0.6906,-0.071,0.5474,0.7288,0.1903,0.1467,0.4113,0.1985,1.4691,0.8461,-0.0011,0.4204,0.8412,1.3787,0.9539,0.9675,0.5241,0.2642,1.4368,0.4118,0.5312,0.0763,0.7992,1.5627,0.8844,1.1151,1.0503,0.5377,0.1666,0.7459,1.7214,1.5242,1.7265,-0.0062,0.6464,0.234,0.1864,0.1595,0.4775,0.1957,1.0886,0.0764,0.0914,0.0616,0.6886,2.3438,1.2459,0.2707,0.8465,0.0873,0.1737,0.4797,0.1068,0.9112,0.0824,1.1345,0.6321,2.3787,0.1257,0.1438,1.095,0.7962,Control
B12,-0.0333,0.5642,-0.2897,0.0033,0.0932,0.0065,0.6895,0.0433,0.5126,0.0305,0.9855,-0.013,0.2121,0.9457,-0.0995,0.4763,0.5148,0.1221,-0.2099,0.7513,0.3715,0.1163,0.3379,0.2643,0.4757,-0.0842,-0.0017,0.5063,1.6786,0.7034,-0.1704,0.1213,0.7724,0.1419,-0.122,0.1643,0.1198,0.894,0.702,-0.1239,0.3743,0.1629,1.0742,0.8257,0.6916,0.2973,0.2823,1.2822,0.0541,0.6453,-0.0597,0.2469,1.0086,0.7739,0.5943,0.7906,0.6491,0.0103,0.5953,1.5176,1.2063,1.2802,-0.1597,0.5925,0.3075,-0.0548,0.0552,0.3023,-0.1073,0.7391,-0.0875,-0.0531,-0.0777,0.978,1.5299,0.9429,0.0039,0.2241,-0.1382,-0.0896,0.4286,0.1682,0.4842,-0.073,1.3875,0.2457,1.4602,-0.044,-0.0392,0.7278,0.8529,Control
C01,0.0891,1.0112,-0.1578,-0.0503,0.2698,0.1074,1.2091,0.4771,0.7853,0.1326,1.628,0.1712,0.5336,1.3918,0.0376,1.055,1.2836,0.35,-0.1383,0.9128,0.601,0.1006,0.8876,0.7456,0.8589,0.0407,0.0227,0.7742,2.1841,0.8813,-0.0876,0.5376,0.8254,0.1349,0.1037,0.5538,0.2176,1.6316,0.9434,-0.0127,0.6792,0.7902,1.4695,1.1347,1.0947,0.407,0.3508,1.5935,0.4399,0.6399,0.0786,0.709,1.576,1.3116,1.1505,1.3657,0.7256,0.1643,0.8757,1.7132,1.7034,1.7544,0.012,0.9139,0.2927,0.2088,0.2683,0.2366,0.1267,1.0081,0.089,0.0711,0.0641,0.812,2.0799,1.3607,0.2889,0.7854,-0.0517,0.1245,0.621,0.089,0.9976,0.0673,1.2738,0.7743,2.3573,0.1212,0.109,1.2151,0.9554,BRCACancer
