@relation data

@attribute id string
@attribute 121916 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 23236 numeric
@attribute 2357 numeric
@attribute 2769 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3265 numeric
@attribute 4214 numeric
@attribute 4688 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 5288 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 57172 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8536 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A12,-0.1667,0.8493,0.1436,0.1347,1.5141,0.876,1.183,-0.0381,0.1934,1.228,2.2371,0.2075,0.3016,0.7291,0.1361,1.0664,1.6783,0.6782,-0.1454,0.4763,0.6565,0.8336,1.2884,0.6537,0.3092,0.184,0.6913,0.2159,0.1648,0.307,1.1725,0.7846,1.7425,0.6016,1.9669,0.6301,Control
Utah__B01,-0.1491,1.2183,0.1758,0.3275,1.4039,0.8026,1.27,-0.1151,0.1464,2.2282,2.2188,0.1484,0.4488,1.1967,-0.0717,1.5141,2.5522,0.9999,-0.1725,0.6832,1.1579,1.246,1.5393,0.7649,0.6422,0.1378,0.573,0.6443,0.0605,0.7761,1.6457,1.1788,2.4417,1.5624,1.8282,0.511,Control
Utah__B02,-0.013,1.3113,0.3923,0.226,2.0013,1.2266,1.4867,-0.1573,0.3374,2.0497,2.772,0.3875,0.4289,1.1967,0.0843,1.4393,3.1122,1.1145,-0.0984,0.6486,1.0794,1.34,1.7139,1.0793,0.6051,0.4073,0.8811,0.5247,0.0409,0.6982,1.8628,1.5668,2.7387,1.4678,2.1911,0.8855,Control
Utah__B03,-0.0944,1.2964,0.3166,0.3352,1.9519,1.016,1.4135,-0.211,0.2578,2.2274,2.6657,0.3131,0.4876,1.2196,0.1397,1.4807,2.6831,1.1141,-0.1206,0.7216,1.1446,1.3327,1.7231,0.9322,0.6391,0.3033,0.708,0.5927,0.0302,0.7721,1.7257,1.3846,2.6709,1.5039,2.044,0.7663,BRCACancer
Utah__B04,-0.2489,1.5574,0.2218,0.8077,0.6014,0.8559,1.6176,-0.0829,0.1672,2.5867,2.1694,0.3232,0.9257,1.5326,-0.0461,1.6477,1.6768,1.1366,-0.131,1.1801,1.3938,1.5488,1.892,0.7103,0.7937,0.3598,0.7454,0.6523,0.0905,0.8504,1.725,1.1066,2.1272,1.4742,1.8986,0.6862,BRCACancer
Utah__B05,-0.2276,1.0531,0.1931,0.1257,1.051,1.0369,1.3729,0.0291,0.23,1.848,2.0787,0.284,0.4659,1.1032,0.0341,1.2639,2.6534,1.0147,-0.1677,0.5846,1.0679,0.9888,1.7712,0.8091,0.4861,0.3612,0.8433,0.2515,0.1005,0.4846,1.4207,1.2743,2.5476,1.2093,2.0601,0.7779,BRCACancer
Utah__B06,-0.0713,1.0091,-0.0943,0.2674,1.6799,0.4421,1.1264,-0.0403,-0.0263,1.6836,2.3823,-0.0676,0.3283,0.8346,-0.0893,1.2056,1.5007,0.8608,-0.1447,0.6622,0.8725,0.9633,1.2783,0.5053,0.5274,-0.0139,0.3251,0.4629,0.063,0.4988,1.4508,0.8016,2.1606,1.2963,1.547,0.455,BRCACancer
Utah__B07,-0.1799,1.4636,0.2699,0.3003,2.2431,1.152,1.5322,-0.0759,0.3789,2.0738,2.7611,0.3735,0.5997,1.366,0.0358,1.4768,2.1568,1.26,-0.0915,0.7926,1.269,1.556,1.792,1.0321,0.6798,0.486,0.8574,0.5065,0.0168,0.7269,1.951,1.4052,2.7136,1.3503,2.1078,0.8234,BRCACancer
Utah__B08,-0.0364,1.2368,0.3521,0.2454,2.5953,1.4839,1.3372,-0.0732,0.3671,1.8445,2.7516,0.3728,0.3938,1.1197,0.0419,1.2024,1.9468,1.2287,-0.0797,0.4368,1.016,0.9282,1.6981,1.0572,0.667,0.444,0.7926,0.433,-0.0443,0.4862,1.5728,1.2641,2.4386,1.1764,2.4655,0.7351,Control
Utah__B09,-0.124,1.3351,0.1412,0.7187,0.5469,0.6005,1.2912,-0.1555,0.2529,2.6368,1.7923,0.3913,0.9217,1.4918,0.0536,1.3963,2.012,0.8196,-0.11,1.0289,1.2244,1.2239,1.8255,0.6103,0.7209,0.3163,0.6986,0.6246,-0.0342,0.6499,1.5204,1.0746,2.5275,1.1587,2.1265,0.4761,Control
Utah__B10,-0.3272,1.3763,0.1651,0.5557,0.8523,0.6054,1.3508,-0.1004,0.2365,2.5141,2.2241,0.2516,0.5031,1.1726,0.0396,1.488,1.5794,0.9727,-0.1082,0.8909,1.0758,1.1209,1.7394,0.6316,0.6102,0.1761,0.5039,0.4213,0.0504,0.8182,1.466,0.9463,2.1629,1.1797,2.0692,0.6379,Control
Utah__B11,-0.0523,1.35,0.2253,0.4208,2.0901,1.3563,1.2825,0.0227,0.4132,2.092,2.6052,0.3489,0.4358,0.9589,0.0635,1.3382,1.9276,1.2778,-0.0673,0.64,1.0102,0.8983,1.6375,0.9134,0.5357,0.3957,0.759,0.4453,0.126,0.5737,1.3773,1.2114,2.0921,1.0879,2.2936,0.8687,Control
Utah__B12,-0.3269,1.113,0.1298,0.3939,0.6078,0.418,1.1744,-0.039,0.2142,2.5645,1.9156,0.3028,0.5781,1.108,-0.0287,1.2842,1.5991,0.7335,-0.1126,0.8773,1.0079,1.0504,1.4211,0.4982,0.613,0.2992,0.5235,0.3131,0.1387,0.6707,1.2915,0.777,2.0707,1.085,1.8559,0.4838,Control
Utah__C01,-0.1689,1.4476,0.3028,0.6284,2.1767,1.4684,1.5176,0.086,0.4401,2.2111,2.7961,0.4057,0.5761,1.351,0.0583,1.4466,1.9287,1.4181,-0.1379,0.7765,1.1923,1.0898,1.903,1.0379,0.7845,0.5529,0.9687,0.5762,0.0107,0.7435,1.7093,1.4302,2.2681,1.3344,2.1066,1.0198,BRCACancer
Utah__C02,-0.1901,1.1796,0.4252,0.2602,1.8783,1.415,1.4231,-0.1145,0.5316,1.9153,2.7773,0.4481,0.4095,1.1347,-0.0072,1.3945,2.0466,1.0354,-0.1156,0.6103,0.8844,1.1154,1.6208,1.072,0.5194,0.5078,0.8616,0.3462,0.0723,0.5309,1.7086,1.5139,2.3119,0.8973,2.326,0.8839,BRCACancer
Utah__C03,-0.1907,1.3531,0.4809,0.2617,1.7263,1.4395,1.4557,-0.14,0.5973,2.027,2.6861,0.5074,0.7067,1.325,0.0276,1.3917,2.1791,1.2486,-0.0872,0.6877,1.0679,1.3504,1.816,1.1353,0.6452,0.6919,0.9484,0.3827,0.016,0.747,1.8787,1.6895,2.6196,1.2008,2.2604,1.0339,BRCACancer
Utah__C04,-0.2831,0.6519,0.3524,0.1036,1.4772,1.2339,1.2028,0.0415,0.409,1.1877,2.279,0.4035,0.2959,0.841,0.0571,0.9029,2.1606,0.8225,-0.0858,0.3632,0.5924,0.5917,1.4351,0.963,0.4421,0.3579,0.7873,0.2371,-0.0217,0.3925,1.0573,1.2122,2.2006,0.6558,2.7061,0.5178,Control
Utah__C05,-0.3413,0.7781,0.4092,0.1343,1.7053,0.9724,1.248,-0.0875,0.2915,1.5495,2.5333,0.3758,0.242,0.8618,0.1084,1.0868,1.6711,0.7839,-0.041,0.3924,0.594,0.5989,1.4746,0.8555,0.3541,0.2775,0.6457,0.1362,0.0284,0.4559,1.2742,1.1245,1.9028,0.7238,2.268,0.4956,BRCACancer
Utah__C06,0.135,0.2166,0.0742,0.0014,0.3029,0.5119,0.5126,-0.0129,0.1733,0.1716,0.6635,0.252,0.2826,0.3325,0.2482,0.4197,0.8758,0.1789,-0.0543,0.0981,0.2201,0.2312,0.6234,0.3,0.1726,0.1565,0.5213,0.0769,0.0452,0.0011,0.3849,0.5461,0.8072,0.2412,1.2797,0.2632,Control
Utah__C07,-0.0647,0.915,0.3463,0.2128,1.613,1.127,1.3045,-0.0691,0.3587,1.4465,2.6314,0.3457,0.3708,1.0001,0.063,1.1322,1.6617,0.7596,-0.0923,0.4471,0.7074,0.8746,1.5948,0.7808,0.354,0.291,0.6453,0.3431,0.103,0.3857,1.4035,1.1737,2.1872,0.4905,2.3526,0.5148,Control
Utah__C08,-0.2365,1.0007,0.3466,0.1185,1.9434,1.3408,1.2634,-0.1722,0.4274,1.6799,2.4077,0.4312,0.4013,1.118,0.0346,1.256,1.9071,1.0215,-0.1224,0.4492,0.8956,0.9889,1.5956,0.9573,0.4706,0.3765,0.82,0.3219,0.0519,0.3339,1.4509,1.3756,2.1154,0.6443,2.1934,0.7065,Control
Utah__C09,-0.2183,0.9402,0.3166,0.1288,1.5268,1.0424,1.2995,-0.1511,0.3039,1.6612,2.6639,0.3873,0.3822,0.8728,0.0718,1.2046,1.9508,0.7608,-0.0787,0.4338,0.6632,0.9517,1.4942,0.8657,0.4155,0.3748,0.6912,0.1908,0.0367,0.4361,1.3951,1.2505,2.1194,0.6773,2.34,0.5168,Control
Utah__C10,-0.0419,1.0072,0.3069,0.1241,1.8383,1.2548,1.4588,-0.035,0.3144,1.6806,2.7692,0.3378,0.2419,0.8827,0.0085,1.3224,2.0133,0.9055,-0.0965,0.4362,0.6185,0.7847,1.5345,0.8389,0.3739,0.3093,0.8478,0.1747,0.0196,0.3326,1.5473,1.1881,2.0484,0.749,2.5271,0.9001,BRCACancer
Utah__C11,-0.0231,1.0238,0.4279,0.2008,2.0368,1.4876,1.2804,-0.0973,0.5154,1.649,2.4181,0.5066,0.5657,1.2199,0.1259,1.2128,1.9656,0.9931,-0.0722,0.4468,0.9694,1.0492,1.6696,1.0236,0.5591,0.4616,0.9087,0.3513,0.0519,0.4923,1.5501,1.54,2.5202,0.814,2.48,0.6668,Control
Utah__C12,-0.1226,0.5781,0.2377,0.0816,1.1228,0.8865,1.1382,0.1078,0.3067,1.3098,1.885,0.3784,0.2531,0.7721,0.1495,0.9106,1.43,0.7072,-0.078,0.3276,0.5481,0.5965,1.3945,0.8239,0.2591,0.3217,0.6259,0.1513,0.0568,0.4485,0.951,1.1171,2.088,0.4871,2.7461,0.4661,BRCACancer
Utah__D01,-0.1469,1.4599,0.1698,0.5904,0.9635,0.773,1.3641,-0.0661,0.3705,2.8384,2.3622,0.4497,0.806,1.3145,0.0629,1.5194,1.6585,1.1432,-0.113,1.0563,1.3304,1.2249,1.6488,0.7443,0.8608,0.3833,0.7076,0.6664,-0.0498,0.7285,1.628,1.1972,2.1724,1.2673,1.8206,0.6356,BRCACancer
Utah__D02,-0.0334,0.9389,0.4119,0.1389,1.2676,1.2052,1.3391,-0.0129,0.4595,1.9983,2.3535,0.4667,0.3955,1.077,0.1448,1.2262,1.815,0.8156,-0.0677,0.4605,0.7945,0.9008,1.6835,0.9003,0.4283,0.408,0.753,0.1542,-0.0153,0.4669,1.3323,1.3901,2.2717,0.713,2.6239,0.5211,BRCACancer
Utah__D03,-0.2332,0.9818,0.2744,0.1297,1.4661,1.1982,1.3568,-0.0897,0.3398,1.8914,2.6102,0.38,0.3186,0.953,0.0294,1.1064,1.6905,0.9149,-0.0853,0.477,0.7478,0.7232,1.6203,0.8992,0.4051,0.3551,0.8311,0.157,-0.0415,0.391,1.3704,1.2135,2.2836,0.7323,2.7264,0.6671,BRCACancer
Utah__D04,-0.1809,1.118,0.3893,0.2608,2.497,1.4533,1.3047,-0.1128,0.4751,2.105,2.7495,0.4164,0.358,1.0035,0.0678,1.2679,1.9562,1.1288,-0.0659,0.4991,0.9428,0.7435,1.6468,0.9744,0.5809,0.3882,0.8162,0.3416,0.022,0.3948,1.3615,1.3126,2.2062,0.9005,2.435,0.7032,BRCACancer
Utah__D05,-0.0958,1.1405,0.2821,0.1398,2.1066,1.3425,1.4874,-0.0429,0.3408,1.7769,3.0706,0.3293,0.3055,0.9651,0.0792,1.2268,2.2088,1.1412,-0.1052,0.5421,0.7585,0.8825,1.6712,0.8024,0.4972,0.3742,0.773,0.2154,0.0589,0.5829,1.6094,1.2803,2.2459,0.9038,2.4276,0.9149,BRCACancer
Utah__D06,-0.1652,1.1802,0.4043,0.2126,1.7866,1.479,1.3831,-0.067,0.5254,2.0012,2.6996,0.4198,0.5146,1.1689,0.147,1.4003,2.0942,1.1797,-0.1282,0.5719,1.0525,1.0984,1.6859,1.0468,0.6032,0.4335,0.8266,0.4131,0.0582,0.5398,1.6458,1.4453,2.352,1.0016,2.2707,0.8425,BRCACancer
Utah__D07,-0.0721,1.086,0.2881,0.2364,2.1488,1.3924,1.354,-0.1351,0.4486,1.6996,2.7436,0.3844,0.3982,1.1423,0.0976,1.1684,2.0057,0.9408,-0.0772,0.5016,0.8676,1.0106,1.6863,0.9191,0.5068,0.4509,0.8359,0.2836,-0.0091,0.3448,1.6109,1.4693,2.4516,0.9373,2.5717,0.6344,Control
Utah__D08,-0.117,0.8422,0.1811,0.0915,1.7331,0.9106,1.2489,-0.111,0.3274,1.4797,2.4905,0.3517,0.3113,0.9021,0.0462,1.0552,1.7571,0.6745,-0.1069,0.4049,0.606,0.7303,1.507,0.7999,0.3761,0.3464,0.7351,0.2078,0.1353,0.506,1.2191,1.1476,2.1956,0.6644,2.3454,0.599,Control
Utah__D09,-0.1294,1.0392,0.348,0.1506,1.8501,1.2902,1.3055,-0.037,0.4255,1.8386,2.6414,0.4272,0.3561,0.9608,0.0765,1.2624,2.0801,1.0365,-0.1207,0.4555,0.7616,0.8909,1.5424,1.0233,0.4795,0.4112,0.7824,0.2749,0.0604,0.4366,1.51,1.3605,2.1547,0.6787,2.2587,0.7366,Control
Utah__D10,-0.1028,0.9761,0.1775,0.2021,2.4889,1.4368,1.1684,0.0174,0.399,1.4565,2.5891,0.3403,0.3824,0.9378,0.0721,0.9767,1.7489,1.0871,-0.0935,0.3574,0.841,0.7596,1.6398,0.8307,0.4352,0.3425,0.7381,0.3114,0.023,0.2536,1.2569,1.1994,1.9427,0.5239,2.4714,0.6788,Control
Utah__D11,0.0575,0.3811,0.1242,0.0316,0.8065,0.5997,0.8275,-0.1711,0.2093,0.8339,1.3076,0.2478,0.3558,0.6365,0.2366,0.673,1.1805,0.4322,-0.1111,0.2263,0.4074,0.3806,0.9269,0.3696,0.4496,0.1403,0.6788,0.1367,0.0348,0.3206,0.6585,0.8229,1.5616,0.3741,1.9601,0.2243,Control
Utah__D12,-0.218,0.661,0.2427,0.1373,2.0026,1.2611,1.1335,-0.0876,0.3495,1.3786,2.3691,0.3638,0.291,0.8859,0.1468,0.9607,1.7747,1.0253,-0.0794,0.2838,0.6654,0.5743,1.4606,0.9396,0.4131,0.3542,0.7658,0.2427,0.0041,0.3008,1.0621,1.3293,2.1529,0.6075,2.3709,0.4826,Control
Utah__E01,-0.1827,0.8535,0.2426,0.1205,1.8608,0.9408,1.3183,-0.1244,0.2692,1.6046,2.8081,0.2566,0.2663,0.9291,0.0906,1.0221,2.19,0.7629,-0.0914,0.3832,0.6588,0.7485,1.5443,0.7623,0.3989,0.3507,0.5142,0.1711,0.0543,0.2605,1.3296,1.2459,2.4716,0.6528,2.2255,0.6336,BRCACancer
Utah__E02,-0.1669,1.2616,0.3685,0.1187,1.4489,1.401,1.3824,-0.0022,0.4344,1.8643,2.4039,0.4237,0.4159,1.1459,0.0874,1.373,2.0579,0.8731,-0.0906,0.5338,0.8506,1.2448,1.5675,0.9903,0.5313,0.3929,0.6324,0.2665,-0.0498,0.4711,1.5869,1.3666,2.1456,0.7151,2.4694,0.6557,Control
Utah__E03,-0.1032,1.0077,0.3511,0.1839,2.6147,1.6246,1.372,-0.014,0.4726,1.6514,2.9158,0.4513,0.344,1.1223,0.1037,1.1533,2.1699,1.1793,-0.0826,0.4379,0.8536,0.8246,1.789,1.1162,0.5378,0.3823,0.7409,0.331,-0.0012,0.4061,1.3768,1.4859,2.318,0.4929,2.7271,0.8182,Control
Utah__E04,-0.0728,1.1795,0.4874,0.245,2.044,1.5481,1.4138,-0.1427,0.5619,1.7757,2.6382,0.5134,0.3426,1.0882,0.0864,1.3374,2.2668,1.0623,-0.0778,0.5251,0.8748,1.1041,1.6798,1.2547,0.5313,0.5785,0.878,0.3092,-0.0314,0.547,1.6969,1.6787,2.4368,0.9386,2.5613,0.8236,Control
Utah__E05,-0.3128,1.0304,0.2006,0.1165,1.0797,0.8566,1.2861,-0.1176,0.393,1.7732,1.7607,0.3173,0.3677,1.042,0.0665,1.3527,1.5627,0.6615,-0.1404,0.5333,0.8682,1.1265,1.4386,0.7859,0.3818,0.288,0.922,0.2789,0.0827,0.4753,1.4168,1.2602,2.1203,0.7079,2.3112,0.4894,Control
Utah__E06,-0.1839,0.9605,-0.0014,0.1665,1.6231,0.7565,1.2219,-0.0754,0.0917,1.7356,2.5143,0.1306,0.2664,0.8021,0.1146,1.0846,1.6581,0.9588,-0.1358,0.5321,0.6904,0.6998,1.4141,0.451,0.4372,0.1279,0.6054,0.1197,0.2865,0.5114,1.3193,0.8628,1.7191,0.9391,1.7056,0.7388,BRCACancer
Utah__E07,-0.1583,1.2055,0.3181,0.1761,2.0703,1.3892,1.394,-0.0766,0.4924,1.8601,2.7072,0.4428,0.4068,0.9145,0.0496,1.225,2.1918,0.9734,-0.0784,0.5065,0.8478,0.9796,1.6611,0.9315,0.5015,0.549,0.8405,0.2587,0.0415,0.6306,1.6164,1.4606,2.5118,0.9668,2.7673,0.7983,BRCACancer
Utah__E08,-0.0659,1.1538,0.3468,0.161,2.0319,1.3051,1.3805,-0.0506,0.44,1.887,2.7483,0.4036,0.36,1.0546,0.0841,1.3272,2.1965,1.1724,-0.0576,0.4782,0.9382,1.0188,1.6571,1.0385,0.5719,0.4537,0.7763,0.3421,-0.0261,0.4547,1.5775,1.4692,2.4215,0.9768,2.7581,0.7128,Control
Utah__E09,4e-04,1.1713,0.3068,0.1581,2.3255,1.7023,1.3309,-0.1131,0.5062,1.6844,2.4232,0.4756,0.3936,1.0275,0.1733,1.1678,2.071,0.8369,-0.047,0.4608,0.9029,0.8682,1.6549,1.0574,0.4291,0.5003,0.7663,0.2684,-0.0344,0.3902,1.3763,1.3755,2.3476,0.7209,2.7111,0.6031,BRCACancer
Utah__E10,-0.2013,1.4937,0.2751,0.3568,1.7483,1.4617,1.457,-0.1356,0.4806,2.0084,2.8255,0.3705,0.5789,1.2644,0.0269,1.4889,2.0837,1.1513,-0.1356,0.6819,1.0893,1.2797,1.7701,0.9538,0.716,0.4118,0.7348,0.4964,0.0422,0.5307,1.7278,1.3407,2.1342,0.8239,2.1817,0.8615,BRCACancer
Utah__E11,-0.0376,0.8987,0.319,0.1318,1.6908,1.1614,1.2722,-0.12,0.3396,1.5083,2.2989,0.3555,0.3409,1.002,0.0916,1.0555,1.767,0.7406,-0.0861,0.3996,0.7249,0.8577,1.55,0.8246,0.396,0.295,0.724,0.248,-0.0016,0.3566,1.3781,1.314,2.2613,0.5493,2.6886,0.535,Control
Utah__E12,-0.0653,0.8831,0.1348,0.1295,1.8044,0.8883,1.1747,-0.1242,0.229,1.4081,2.617,0.2232,0.3104,0.7778,0.0227,0.916,1.729,0.8207,-0.0828,0.3482,0.6384,0.6714,1.556,0.6269,0.3852,0.2091,0.6262,0.1574,0.0215,0.2197,1.1409,1.0486,2.0435,0.3768,2.3058,0.5212,BRCACancer
Utah__F01,-0.1468,1.1874,0.4777,0.2542,1.8381,1.3623,1.3631,-0.0787,0.4216,2.1462,2.3886,0.4626,0.5036,1.3128,0.0862,1.5008,2.2303,1.0813,-0.1014,0.5979,1.0866,1.1563,1.6642,1.1495,0.6658,0.4823,0.8413,0.4054,0.0263,0.5271,1.6954,1.5268,2.2072,0.9481,2.2138,0.7172,Control
Utah__F02,0.0747,1.2643,0.3701,0.1618,1.8325,1.356,1.4283,-0.1201,0.5442,1.9859,2.6481,0.4576,0.3696,1.1486,0.0387,1.5076,2.114,1.1494,-0.0799,0.6015,0.9555,1.1424,1.6709,1.1244,0.5733,0.5629,0.7857,0.3187,0.039,0.6714,1.76,1.5288,2.3166,1.0326,2.2365,0.7549,Control
Utah__F03,0.1432,0.9943,0.4031,0.1671,1.797,1.3782,1.3627,-0.1365,0.3421,1.6275,2.3927,0.3853,0.2954,1.0316,-0.0642,1.0752,1.9661,1.0937,-0.1141,0.4894,0.809,0.8768,1.6849,0.9896,0.4068,0.3796,0.6788,0.1874,-0.0033,0.5004,1.4986,1.4309,2.061,0.8255,2.2152,0.7158,Control
Utah__F04,-0.2089,1.2375,0.2278,0.5066,1.9182,1.2482,1.308,-0.0229,0.3442,1.9842,2.4515,0.3439,0.654,1.3559,0.0523,1.4066,1.8656,1.2725,-0.1242,0.7051,1.1418,1.0569,1.7386,0.8957,0.6629,0.444,0.8248,0.5048,0.0757,0.5959,1.6153,1.2953,2.4113,1.1402,2.0935,0.603,Control
Utah__F05,-0.1325,1.1306,0.3382,0.1529,1.8788,1.4632,1.3855,-0.1391,0.4091,1.8153,2.684,0.4115,0.3267,1.1442,0.0452,1.312,2.2892,1.1123,-0.0902,0.4414,0.8365,1.0497,1.6335,1.0389,0.5032,0.336,0.8286,0.3143,0.0066,0.4498,1.7225,1.3701,2.2721,0.6884,2.495,0.7696,Control
Utah__F06,0.0762,0.9693,0.3508,0.26,2.2001,1.6433,1.2662,-0.1127,0.2289,1.5681,2.6657,0.2812,0.1826,0.8941,0.0194,1.1468,1.9882,0.9759,-0.1317,0.4215,0.6603,0.6363,1.5332,0.9283,0.4567,0.285,0.6889,0.2616,0.0438,0.402,1.3846,1.1211,1.707,0.5212,2.3416,0.7499,Control
Utah__F07,-0.0979,1.3108,0.3826,0.4433,1.067,0.961,1.431,-0.0783,0.315,2.2795,2.2281,0.4871,0.55,1.2831,0.1197,1.6271,1.9655,0.792,-0.0761,0.8053,1.0812,1.2621,1.6839,0.9602,0.6142,0.3569,0.7854,0.4175,-0.077,0.5176,1.5742,1.4076,2.1633,0.8297,2.3627,0.4443,Control
Utah__F09,-0.0149,1.3848,0.4662,0.2238,2.6137,1.6941,1.4067,-0.1121,0.5778,1.9813,2.9825,0.4673,0.3013,1.0929,0.191,1.5706,2.6383,1.2788,-0.0901,0.6475,0.9361,1.0187,1.6678,1.2834,0.5687,0.4945,0.8666,0.4907,-0.006,0.4879,1.8764,1.5946,2.1824,0.9669,2.2517,1.1103,Control
