@relation data

@attribute id string
@attribute 5995 numeric
@attribute 221391 numeric
@attribute 94233 numeric
@attribute 611 numeric
@attribute 10692 numeric
@attribute 23596 numeric
@attribute 6010 numeric
@attribute Class {Control,BRCACancer}

@data
D10,-0.0658,-0.0758,0.1088,-0.0228,-0.0649,0.3867,0.0498,Control
D11,-0.0156,-0.0465,0.2234,0.0356,0.0216,0.2757,0.0156,Control
D12,-0.1065,-0.0528,0.1049,-0.0839,9e-04,0.4372,-0.0863,Control
E01,-0.0257,-0.0322,0.0541,-0.0334,-0.0138,0.3667,-0.008,BRCACancer
E02,-0.137,-0.0458,-0.0347,0.0451,0.0353,0.7071,-0.0381,Control
E03,-0.0528,-0.0456,0.0705,-0.1009,0.0943,0.5581,-0.0182,Control
E04,-0.1222,-0.0591,0.0098,0.3087,0.0482,0.6422,-0.1488,Control
E05,-0.1315,-0.0473,0.0862,-0.0195,0.1192,0.5892,-0.0188,Control
E06,-0.1469,0.1154,0.0494,-0.0749,0.0496,0.6121,0.0708,BRCACancer
E07,-0.109,-0.1101,0.0619,-0.0132,0.0544,0.5315,-0.0352,BRCACancer
E08,-0.1259,-0.0503,0.0207,-0.0331,0.0342,0.5696,-0.0805,Control
E09,-0.0949,-0.0271,-0.0587,-0.0038,0.0141,0.6012,-0.0156,BRCACancer
E10,-0.1376,-0.0123,0.0368,-9e-04,0.0595,0.7469,-0.0022,BRCACancer
E11,-0.0998,-0.0126,0.0606,-0.1023,0.0583,0.3922,0.0093,Control
E12,-0.1376,-0.0182,0.0616,0.0345,-0.0491,0.3966,-0.0814,BRCACancer
F01,-0.1743,-0.1031,0.045,-0.0423,0.1714,0.5689,-0.0409,Control
F02,-0.126,-0.0902,-0.0095,-0.0268,0.0498,0.6557,-0.0051,Control
F03,-0.086,-0.0874,0.0263,-0.0465,0.0671,0.5402,-0.0771,Control
F04,-0.0942,-0.0973,0.0548,-0.0587,0.0326,0.5027,-0.0665,Control
F05,-0.0905,-0.0433,0.0757,-0.0187,0.0562,0.5693,-0.0643,Control
F06,-0.1829,-0.1129,0.0429,-0.1513,0.0862,0.5159,0.006,Control
F07,-0.1,-0.1692,0.0971,-0.0916,0.1248,0.5375,-0.0202,Control
F09,-0.1375,-0.1378,0.0311,-0.0051,0.0329,0.8049,-0.0485,Control
F10,-0.1331,-0.0951,0.0244,0.0086,0.0884,0.7299,-0.1018,Control
F11,-0.0746,-0.0719,0.0526,-0.0111,0.081,0.5929,-0.0804,Control
F12,-0.1276,-0.0479,0.0464,-0.0794,0.023,0.5588,-0.0791,Control
G01,-0.0777,-0.0322,0.15,-0.0063,0.066,0.6289,-0.0314,Control
G02,-0.0227,-0.0834,0.1241,0.0253,-0.0489,0.5039,-0.1258,Control
G03,-0.1538,-0.0477,0.1118,0.0711,0.0501,0.615,-0.0614,Control
G04,-0.1038,-0.1037,0.0428,-0.0018,-0.0176,0.7025,-0.0072,BRCACancer
G05,-0.0674,-0.0473,0.1285,-0.1319,0.0187,0.27,-0.0367,BRCACancer
G06,-0.171,-0.0114,0.0923,-0.037,0.0558,0.6182,0.0077,BRCACancer
G07,-0.1058,0.0167,0.0827,-0.0839,-0.0148,0.4997,-0.0364,Control
G08,-0.1518,-0.0514,0.0469,-0.0076,0.0636,0.4995,-0.0303,Control
G09,-0.0345,-0.0798,0.1058,-0.135,0.002,0.4098,-0.0433,Control
G10,-0.0966,-0.0578,0.0702,-0.0503,0.1245,0.4726,0.0517,BRCACancer
G11,0.0298,-0.0016,0.1196,-0.0094,0.0535,0.2173,-0.1482,BRCACancer
G12,-0.0814,-0.0154,0.0647,-0.112,0.0504,0.5034,-0.0385,BRCACancer
H01,-0.1188,0.0078,0.0598,-0.0335,0.115,0.4035,-0.0231,Control
H02,-0.0153,-0.1072,0.0557,-0.068,-0.0208,0.4218,-0.0124,Control
H03,-0.0658,0.0069,0.1226,-0.1691,0.0662,0.4936,-0.0139,Control
H04,-0.0834,-0.0499,0.0819,0.0136,0.173,0.585,-0.0958,Control
H06,-0.066,-0.1174,0.0705,0.0924,0.1047,0.4462,0.0482,Control
H07,-0.0935,-0.0582,0.0984,-0.0765,0.1747,0.3256,-0.0587,BRCACancer
H08,-0.0741,-0.0782,0.0965,-0.1598,0.0639,0.3595,-0.0462,BRCACancer
H09,-0.0744,0.0338,0.1428,-0.1538,0.0195,0.1457,-0.0485,BRCACancer
H10,-0.0506,0.0066,0.1252,-0.0489,0.2604,0.3777,-0.0577,BRCACancer
H11,-0.0893,-0.0676,0.0817,-0.0448,0.0514,0.5535,-0.0446,BRCACancer
H12,-0.1249,-0.0697,0.1135,-0.0621,0.0185,0.5785,-0.0503,BRCACancer
I01,-0.0842,-0.1001,0.0153,-0.0457,0.117,0.4488,-0.0431,Control
I02,-0.1209,-0.0638,0.0503,0.0959,0.1991,0.3806,0.0523,Control
I03,-0.1083,-0.0595,0.2261,-0.1091,0.0483,0.2897,-0.0339,Control
I04,-0.0634,-0.0736,0.0548,-0.0205,0.0088,0.6562,-0.0251,Control
I05,-0.0658,-0.0382,0.2215,-0.0738,0.0319,0.6228,-0.0142,Control
I06,-0.1205,-0.0581,0.1278,-0.0638,0.0599,0.5843,-0.0619,Control
I07,-0.1574,0.012,-0.0043,-0.0556,0.0816,0.6099,-0.0455,Control
I08,-0.074,-0.0886,0.1345,-0.0999,0.0916,0.6272,-0.0154,Control
I09,-0.1011,0.0091,0.1699,0.0305,0.1455,0.452,0.0067,Control
I10,-0.125,-0.0524,0.0701,0.009,0.0419,0.6751,-0.028,Control
I11,-0.0334,0.0483,0.0637,-0.0435,0.0904,0.5107,-0.0246,Control
I12,-0.1396,-0.0589,0.1079,-0.0455,0.0493,0.5678,-0.1313,Control
I13,-0.0817,-0.0814,0.0944,-0.1,0.0777,0.53,0.0361,Control
J01,-0.0522,-0.1657,0.0809,-0.0182,0.0285,0.3407,-0.0057,Control
J02,-0.0959,-0.0337,0.0135,-0.0129,0.0158,0.4903,-0.1068,Control
J03,-0.0684,-0.1209,0.0566,0.0972,0.0565,0.6757,-0.0112,Control
J04,-0.1139,-0.0701,0.0954,-0.1368,0.0089,0.641,-0.0307,Control
J05,-0.2175,-0.0378,0.0048,-0.1094,0.0776,0.5397,-0.0171,Control
J06,-0.0988,0.0688,0.0942,-0.0837,0.0798,0.4873,-0.0073,Control
J07,-0.1014,-0.0551,0.1324,-0.0489,0.0129,0.6999,-0.0159,Control
J08,-0.1521,-0.014,0.085,-0.1778,0.1406,0.5075,0.0266,Control
J09,-0.1703,0.0322,-0.0493,0.0392,0.0383,0.3588,-0.0776,Control
J10,-0.1146,-0.1014,0.0025,-0.115,0.0258,0.5444,-0.0533,Control
J11,-0.1266,-0.0701,0.0321,-0.0217,0.1975,0.3115,0.0111,Control
J12,-0.1155,-0.0669,0.0819,0.0513,0.0127,0.3466,-0.0626,Control
K01,-0.1397,-0.0426,0.0679,-0.0199,0.0296,0.7053,-0.0515,BRCACancer
K02,-0.1519,-0.0512,0.0807,-0.0324,0.0415,0.7324,-0.0287,BRCACancer
K03,-0.0922,0.0063,0.1338,-0.0651,0.1123,0.4846,-0.0527,BRCACancer
K04,-0.1318,-0.1276,0.0451,-0.0231,0.0986,0.5161,-0.0379,BRCACancer
K05,-0.0889,-0.0836,0.0326,0.1211,0.0312,0.4167,-0.1058,Control
AA3226,-0.0878,-0.0376,0.1004,-0.0361,0.0229,0.3966,0.0113,Control
AB3227,-0.1308,-0.0407,0.0955,0.2184,0.0593,0.5654,-0.0563,Control
AC3228,-0.1684,0.0647,0.0308,0.0889,0.0879,0.4144,-0.0585,Control
AD3231,-0.1313,-0.0032,0.1116,0.0227,0.057,0.5106,-0.1049,Control
AE1543,-0.1301,-0.0794,0.0722,-0.0603,0.0767,0.4567,-0.0319,Control
AF3229,-0.0522,-0.0597,0.0505,-0.0905,0.0192,0.8238,-0.0895,Control
AG3230,-0.0882,-0.0316,0.0784,-0.0889,0.0358,0.4426,-0.046,Control
AH3232,-0.0983,-0.0568,0.1206,-0.1203,-0.0143,0.3317,0.0082,Control
AI3233,-0.0787,-0.1073,0.0565,0.0349,0.1408,0.6588,0.0287,Control
AJ3234,-0.0989,-0.0693,0.0408,-0.1672,0.1012,0.7049,-0.0481,Control
AK3235,-0.2082,0.0185,-0.0875,-0.0024,0.1243,0.6436,0.0204,Control
AL3236,-0.1098,-0.0533,0.1079,-0.0554,0.1299,0.5449,-0.0321,Control
AM3237,-0.13,-0.0463,0.1218,0.0217,-0.0048,0.612,-0.0492,Control
AN757,-0.1062,-0.0386,0.1599,-0.0109,0.0205,0.5132,-0.0215,Control
C474,-0.1234,-0.1452,0.0518,-0.1424,0.057,0.4896,0.0351,Control
D480,-0.1767,-0.1164,0.1195,-0.0783,0.0918,0.4129,-0.0156,Control
E519,-0.0892,-0.1024,0.1205,-0.0952,0.0574,0.3242,-0.0497,Control
F548,-0.1462,-0.0985,0.1545,0.0148,0.0538,0.3894,-0.0489,Control
G660,-0.1507,-0.0614,0.0192,0.0028,0.0055,0.5229,0.0954,Control
H663,-0.0938,0.0527,0.0084,-0.0537,1e-04,0.5302,-0.0937,Control
I782,-0.1446,-0.0549,0.0806,-0.0611,0.072,0.5135,-0.0797,Control
J787,-0.0567,-0.0816,0.0222,-0.0397,0.039,0.6393,-0.0177,Control
K1162,-0.1299,-0.0213,0.057,-0.0672,0.1427,0.6364,-0.0919,BRCACancer
L1176,-0.1321,0.0354,0.0124,0.0183,0.0325,0.5853,0.0263,BRCACancer
M1263,-0.0687,-0.1038,0.0163,0.0729,-0.0198,0.6266,0.0235,BRCACancer
P1075,-0.1215,-0.0706,0.0649,-0.0978,-0.0016,0.3651,-0.06,BRCACancer
Q1080,-0.1566,-0.1028,0.076,-0.071,-0.0631,0.2346,-0.0495,BRCACancer
R1104,-0.0631,0.0311,0.0884,-0.0796,0.1291,0.7286,-0.023,BRCACancer
S1133,-0.1382,-0.0503,0.111,0.0158,0.0952,0.6652,-0.0884,BRCACancer
T1463,-0.094,-0.1287,0.0543,0.0194,0.0918,0.5221,-0.0037,BRCACancer
U2017,-0.1409,-0.0814,0.0196,-0.1796,0.097,0.4411,-0.1159,BRCACancer
V432,-0.0038,-0.0515,0.1398,-0.0423,-0.0427,0.3293,-0.1056,BRCACancer
W433,-0.0752,-0.0374,0.1565,-0.09,0.0229,0.6387,-0.0415,BRCACancer
X524,-0.1037,-0.042,0.0844,0.0561,0.1709,0.4062,-0.0459,BRCACancer
Y546,-0.1611,-0.0831,0.0484,-0.1355,0.0635,0.3848,-0.0824,BRCACancer
Z3225,-0.0375,-0.1007,0.08,-0.0673,0.1363,0.6197,-0.0313,Control
