@relation data

@attribute id string
@attribute 5436 numeric
@attribute 11051 numeric
@attribute 4799 numeric
@attribute 5437 numeric
@attribute 1477 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 1479 numeric
@attribute 6829 numeric
@attribute 1478 numeric
@attribute 25920 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 6874 numeric
@attribute 6827 numeric
@attribute 6872 numeric
@attribute 11198 numeric
@attribute 10921 numeric
@attribute 5440 numeric
@attribute 2957 numeric
@attribute 2959 numeric
@attribute 2958 numeric
@attribute 6921 numeric
@attribute 6924 numeric
@attribute 6923 numeric
@attribute 5441 numeric
@attribute 29894 numeric
@attribute 53981 numeric
@attribute 4686 numeric
@attribute 8732 numeric
@attribute 6882 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 4116 numeric
@attribute 51362 numeric
@attribute 8731 numeric
@attribute 8683 numeric
@attribute 6880 numeric
@attribute 9295 numeric
@attribute 6881 numeric
@attribute 7307 numeric
@attribute 11338 numeric
@attribute 10914 numeric
@attribute 9150 numeric
@attribute 6875 numeric
@attribute 7936 numeric
@attribute 6878 numeric
@attribute 6877 numeric
@attribute 9785 numeric
@attribute 65109 numeric
@attribute 79869 numeric
@attribute 4331 numeric
@attribute 51497 numeric
@attribute 2071 numeric
@attribute 8106 numeric
@attribute 1025 numeric
@attribute 51692 numeric
@attribute 10978 numeric
@attribute 2068 numeric
@attribute 7469 numeric
@attribute 6908 numeric
@attribute 6749 numeric
@attribute 6431 numeric
@attribute 6432 numeric
@attribute 9939 numeric
@attribute 51585 numeric
@attribute 6430 numeric
@attribute 2965 numeric
@attribute 1022 numeric
@attribute 2963 numeric
@attribute 2962 numeric
@attribute 2961 numeric
@attribute 22916 numeric
@attribute 2960 numeric
@attribute 6917 numeric
@attribute 5431 numeric
@attribute 6429 numeric
@attribute 904 numeric
@attribute 5430 numeric
@attribute 6428 numeric
@attribute 5433 numeric
@attribute 10250 numeric
@attribute 5432 numeric
@attribute 10189 numeric
@attribute 905 numeric
@attribute 2968 numeric
@attribute 6427 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute 6426 numeric
@attribute 8178 numeric
@attribute Class {Control,BRCACancer}

@data
B04,0.986,1.4822,1.0959,0.8703,0.825,0.5853,0.4586,0.6862,0.6341,0.208,0.5911,-0.1271,0.5794,0.48,1.788,0.5282,1.1905,0.7637,0.6375,1.0215,1.3105,0.426,0.6216,0.9724,0.338,0.3993,0.5298,1.5219,1.4412,0.8671,1.1411,0.5802,0.9909,0.5395,1.5086,1.2743,0.9978,0.7642,1.8376,1.4886,1.8557,0.9058,1.9513,0.4572,0.3113,0.6617,0.5081,0.3491,0.6351,0.1917,1.0573,0.4884,1.063,0.8736,1.5326,1.5817,0.7712,0.5134,0.1925,0.3753,1.0505,0.6536,1.604,2.0232,0.3481,1.7689,3.2143,0.6193,0.499,0.4086,0.579,1.0274,0.9688,0.4222,0.5072,1.9054,1.5932,1.1598,1.4234,2.2894,0.6141,1.0214,0.6223,0.3032,1.6832,0.104,1.6628,1.6148,0.5741,2.4687,0.4513,BRCACancer
B05,1.5202,1.7256,1.0838,0.9485,0.8862,0.6942,0.6626,0.4286,0.7332,0.1277,0.5431,0.0966,0.8322,0.3527,2.214,0.4151,1.3472,0.6755,0.7017,0.914,1.3298,0.4846,0.6331,0.8686,0.547,0.6395,0.3456,1.5518,1.4418,0.57,0.9601,0.6253,0.9592,0.8839,1.3357,1.3188,1.0376,0.7611,1.6644,2.0644,1.9412,0.9435,1.8939,0.4183,0.1523,0.993,0.5116,0.3916,0.5526,0.1121,1.0556,0.2033,1.2793,0.7381,1.5922,1.6955,0.8761,0.7064,0.2578,0.3531,0.9837,0.771,1.8479,2.0172,0.4002,1.6821,3.8931,0.4582,0.4024,0.2437,0.6516,0.8428,0.8364,0.3249,0.3407,1.8668,1.1486,1.2556,1.5146,2.3714,0.5847,0.975,0.8548,0.3263,1.3081,0.0935,1.9043,1.3459,0.648,2.5669,0.2787,BRCACancer
B06,0.8952,1.37,0.888,0.7325,0.652,0.3153,0.418,0.379,0.4668,0.1191,0.1618,-0.4543,0.3949,0.0396,1.4867,0.3783,1.2318,0.5256,0.5883,0.8665,1.056,0.3655,0.5843,0.8043,0.1461,0.1873,0.1977,1.4484,1.2972,0.5437,1.1844,0.5253,1.1311,0.6835,1.2889,1.324,0.8197,0.7677,1.8078,1.1861,1.4291,0.5643,1.8799,0.0287,0.0544,0.5518,0.2516,0.2434,0.4284,0.0303,1.0372,0.1418,1.0609,0.7157,1.5192,1.3715,0.5105,0.3925,-0.0805,0.0483,0.9653,0.6362,1.9803,2.2142,0.7391,1.7224,3.8384,0.522,0.3758,0.2069,0.2553,0.5797,0.8882,0.2268,0.2143,1.9022,0.9504,1.2088,0.9265,2.3336,0.5372,0.8393,0.6722,0.0331,1.4912,-0.0319,1.9161,1.1789,0.6333,2.7171,0.0488,BRCACancer
B07,1.352,1.8542,1.2819,1.2583,1.3014,0.9469,0.5051,0.7044,0.8589,0.5216,0.7729,0.0527,0.872,0.4298,2.294,0.6251,1.5529,0.8501,1.0091,1.4027,1.4402,0.6781,0.7658,1.3676,0.581,0.6099,0.5684,1.9856,1.696,0.766,1.5314,0.806,1.7024,0.9118,1.6787,1.6878,1.2872,0.9602,2.0114,1.9116,1.8626,1.281,2.2064,0.5527,0.3187,1.1642,0.6595,0.7902,0.696,0.387,1.291,0.2818,1.7135,1.0334,1.8113,1.978,1.1174,0.8442,0.3978,0.4725,1.3397,0.9926,2.0565,2.5356,0.6798,2.1838,3.9156,0.8358,0.6062,0.2937,0.9139,0.9504,1.3116,0.4973,0.3993,2.276,1.379,1.5657,1.5364,2.7843,0.7191,1.2642,1.0309,0.4571,1.8173,0.2823,2.3593,1.8064,1.1918,3.0606,0.4748,BRCACancer
B08,1.4011,2.021,1.1524,1.0074,1.3876,1.0181,0.7413,0.5369,0.8028,0.4174,0.8319,0.2484,0.7363,0.3551,2.6628,0.4505,1.4695,0.484,0.8062,1.382,1.4078,0.5596,0.655,1.2566,0.4989,0.9499,0.6384,2.1002,1.584,0.5876,0.9741,0.7074,1.7387,0.7889,1.4768,1.4878,0.8839,0.6827,1.4368,1.8654,1.5187,1.23,2.0439,0.5018,0.306,0.8828,0.4384,0.6709,0.6909,0.2086,1.1815,0.1851,1.3721,0.7139,1.6496,1.9598,0.9619,1.0169,0.3988,0.2817,0.9919,0.9581,2.2317,2.0855,0.292,1.8443,3.7815,0.6893,0.4136,0.2825,0.9158,0.8098,0.9763,0.4475,0.3268,1.997,0.9776,1.4233,1.3428,2.5784,0.5083,0.8607,1.0448,0.6674,1.3313,0.26,2.4113,1.3434,1.0729,2.8808,0.4157,Control
B09,0.9449,1.4128,1.0902,0.5836,0.7041,0.5402,0.4023,0.5901,0.7422,0.1331,0.4576,-0.1576,0.3948,0.5542,1.7239,0.6399,1.2171,0.637,0.7297,1.0428,1.1125,0.553,0.6322,0.7093,0.3982,0.3914,0.4313,1.4029,1.5249,0.7834,0.9975,0.4891,1.0259,0.6319,1.2412,1.255,1.1505,0.5529,1.7073,1.4323,2.0361,0.8909,2.0081,0.4476,0.3012,0.4646,0.3391,0.2535,0.5371,0.2523,0.9796,0.4253,0.9661,0.6439,1.5929,1.5725,0.5119,0.2685,0.1343,0.2698,1.0535,0.7406,1.8323,1.9718,0.5042,1.6517,3.5662,0.5354,0.4157,0.4675,0.4812,0.8537,0.7873,0.2146,0.6232,1.4348,1.363,1.2941,1.3779,2.2805,0.4487,1.0074,0.5509,0.2072,1.4601,-6e-04,1.7311,1.3187,0.453,2.4793,0.4782,Control
B10,0.8762,1.4802,0.8738,0.8426,0.8309,0.5,0.4913,0.3903,0.5853,0.2161,0.3917,-0.0593,0.5467,0.3797,1.8422,0.467,1.1702,0.4653,0.713,1.0201,1.3285,0.322,0.5089,0.9404,0.22,0.3824,0.317,1.5693,1.3786,0.7207,0.9475,0.6102,1.162,0.6268,1.4026,1.1659,0.8119,0.6593,1.5797,1.4392,1.4168,0.8363,1.9573,0.4099,0.1774,0.6484,0.3769,0.2208,0.4609,0.1453,0.8341,0.2671,0.9779,0.6694,1.3578,1.3906,0.676,0.5034,0.0709,0.3244,0.9105,0.7176,1.5342,2.074,0.3857,1.6151,3.5247,0.4862,0.3786,0.2644,0.5724,0.6564,0.9016,0.3629,0.2358,1.9537,1.2147,0.9842,1.2165,2.2729,0.4665,0.8792,0.637,0.3056,1.3648,0.0899,1.7138,1.366,0.5227,2.4887,0.2626,Control
B11,1.5108,1.813,0.9726,0.8503,1.3005,0.8706,0.8358,0.4598,0.6541,0.3288,0.4844,0.4095,1.0639,0.4573,2.3915,0.3921,1.21,0.4706,1.0614,1.1292,1.3071,0.3821,0.5847,1.1972,0.31,0.7661,0.5123,1.8893,1.3723,0.7048,0.8247,0.7022,1.1089,0.7101,1.2549,1.239,0.7696,0.7754,1.3093,2.1752,1.4684,0.9777,1.9954,0.4448,0.303,1.1163,0.5077,0.5232,0.5136,0.1278,0.8916,0.2329,1.1896,0.6552,1.4488,1.4411,1.0641,0.9731,0.3609,0.2846,0.9376,0.7274,1.8434,2.1187,0.3228,1.5552,3.5491,0.6326,0.3483,0.2836,0.7619,0.8158,0.9111,0.3619,0.2721,1.8836,1.1244,1.1209,1.3734,2.1715,0.5911,0.8267,0.6929,0.3567,1.2523,0.1851,1.7982,1.5162,0.6969,2.3553,0.3335,Control
B12,0.5788,0.8844,0.774,0.6084,0.3792,0.3767,0.1692,0.287,0.4048,-0.087,0.2467,-0.1462,0.4324,0.4296,1.1297,0.4364,0.6611,0.5502,0.3089,0.66,0.6491,0.314,0.4403,0.4692,0.2806,0.2568,0.3847,0.7725,1.1133,0.487,0.8788,0.3458,0.4678,0.4262,1.0056,0.7544,0.8205,0.4632,1.713,0.9485,1.5076,0.598,1.4876,0.3203,0.1823,0.3889,0.2441,0.0994,0.4323,0.0657,0.6809,0.3217,0.7337,0.5742,1.457,1.3596,0.2625,0.13,0.1008,0.2904,0.7713,0.3084,1.2951,1.5377,0.2771,1.4417,3.4822,0.4165,0.2577,0.2863,0.2753,0.6637,0.5398,0.2651,0.4103,1.2855,1.2274,0.6889,1.074,1.7566,0.2952,0.7058,0.3624,0.0906,1.2858,0.0375,1.3533,1.0536,0.2854,2.4295,0.279,Control
C01,1.346,1.845,1.1355,1.074,1.0893,1.0743,0.6879,0.6772,0.9026,0.4016,0.8154,0.1975,1.0085,0.5238,2.0815,0.5216,1.3393,0.7689,0.8749,1.0905,1.3802,0.5789,0.6224,1.2846,0.435,0.8819,0.8214,1.9061,1.5944,0.6794,1.1051,0.7705,1.4942,0.7261,1.5299,1.4437,1.0093,0.7395,1.612,1.9887,1.5611,1.1755,2.0939,0.5663,0.2894,0.8636,0.6525,0.5702,0.7216,0.2594,1.224,0.156,1.4456,0.9715,1.6178,1.9169,0.9661,0.8038,0.4589,0.4114,1.1404,0.9571,1.9245,2.0119,0.402,1.8866,3.2755,0.7123,0.4887,0.3182,0.9058,0.8744,0.903,0.4595,0.3553,1.8173,1.2656,1.3827,1.6116,2.2406,0.7034,0.9394,1.0758,0.4196,1.5351,0.3131,2.1035,1.5264,0.9963,2.5606,0.5455,BRCACancer
