@relation data

@attribute id string
@attribute 1022 numeric
@attribute 1026 numeric
@attribute 1111 numeric
@attribute 4750 numeric
@attribute 7465 numeric
@attribute 993 numeric
@attribute 994 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C01,0.4822,1.2001,0.4006,0.5937,0.2489,-0.0106,1.4046,BRCACancer
Utah__C02,0.5161,1.3449,0.377,0.5989,0.3225,-0.045,1.5093,BRCACancer
Utah__C03,0.537,1.2634,0.465,0.6252,0.4001,-0.0084,1.835,BRCACancer
Utah__C04,0.2591,1.0151,0.2118,0.3141,0.1956,-0.1633,1.2341,Control
Utah__C05,0.2608,0.8027,0.2389,0.31,0.068,-0.1275,1.1319,BRCACancer
Utah__C06,0.1851,1.0512,0.164,0.0732,-0.1041,-0.012,0.6561,Control
Utah__C07,0.3835,0.9896,0.2399,0.4447,0.2844,-0.155,1.1919,Control
Utah__C08,0.4344,1.3874,0.3209,0.5316,0.3287,-0.0345,1.4138,Control
Utah__C09,0.3698,1.2496,0.1345,0.4066,0.1693,-0.1016,1.2352,Control
Utah__C10,0.2893,0.9506,0.1845,0.4904,0.1376,-0.0376,1.1226,BRCACancer
Utah__C11,0.4612,1.1625,0.2892,0.54,0.3367,-0.0696,1.6861,Control
Utah__C12,0.2008,0.7966,0.1124,0.2802,0.0662,-0.1384,1.0644,BRCACancer
Utah__D01,0.3459,0.7318,0.147,0.4898,0.0538,-0.1068,1.5749,BRCACancer
Utah__D02,0.3147,1.5218,0.2519,0.4418,0.3945,-0.0684,1.2653,BRCACancer
Utah__D03,0.3068,1.1774,0.2915,0.3168,0.2149,-0.042,1.2857,BRCACancer
Utah__D04,0.3923,1.2943,0.165,0.386,0.1565,-0.0934,1.2334,BRCACancer
Utah__D05,0.4026,1.4329,0.1915,0.4257,0.1994,-0.012,1.0463,BRCACancer
Utah__D06,0.4147,1.48,0.266,0.5652,0.3442,-0.0234,1.568,BRCACancer
Utah__D07,0.3713,1.3377,0.2851,0.5032,0.3741,-0.0467,1.6478,Control
Utah__D08,0.2985,1.3303,0.2481,0.3671,0.2012,-0.0478,1.0979,Control
Utah__D09,0.4269,1.3465,0.2739,0.5368,0.1491,0.0016,1.3766,Control
Utah__D10,0.3165,1.2266,0.2758,0.3718,0.2117,-0.0891,1.1798,Control
Utah__D11,0.0953,0.7113,0.1321,0.2185,1e-04,-0.1274,0.9016,Control
Utah__D12,0.187,0.7849,0.21,0.2727,0.2171,-0.1081,1.3346,Control
Utah__E01,0.3191,0.6005,0.1791,0.3481,0.1999,-0.0177,1.4254,BRCACancer
Utah__E02,0.4885,1.5831,0.2347,0.6581,0.2983,-0.0511,1.5427,Control
Utah__E03,0.3645,1.0323,0.3323,0.4349,0.2868,-0.0413,1.4399,Control
Utah__E04,0.4918,1.4626,0.2773,0.6397,0.4231,-0.1078,1.8414,Control
Utah__E05,0.3713,1.3686,0.2611,0.6433,0.1716,0.0068,1.2734,Control
Utah__E06,0.2996,1.0605,0.2561,0.3212,0.1484,-0.0127,0.7602,BRCACancer
Utah__E07,0.4644,1.1484,0.2201,0.5046,0.3376,-0.0651,1.4825,BRCACancer
Utah__E08,0.3851,1.3651,0.3247,0.5222,0.3661,-0.0511,1.5786,Control
Utah__E09,0.5616,1.3638,0.316,0.5425,0.3167,-0.0029,1.6007,BRCACancer
Utah__E10,0.5729,1.2444,0.4817,0.7077,0.4121,0.0174,1.2576,BRCACancer
Utah__E11,0.1966,1.4003,0.2171,0.4114,0.2857,-0.1202,1.3751,Control
Utah__E12,0.292,0.8182,0.1444,0.2882,0.1709,-0.0449,0.9878,BRCACancer
Utah__F01,0.5017,1.3507,0.3836,0.6017,0.3287,-0.1291,1.7726,Control
Utah__F02,0.5282,1.3292,0.3811,0.6545,0.4596,-0.0308,1.5239,Control
Utah__F03,0.3807,1.2171,0.2521,0.5236,0.3566,-0.0966,1.3218,Control
Utah__F04,0.491,1.1274,0.3456,0.4957,0.308,-0.1107,1.4537,Control
Utah__F05,0.4443,1.3825,0.2718,0.5708,0.241,-0.0506,1.401,Control
Utah__F06,0.5158,1.1782,0.4134,0.4358,0.1703,-0.0247,0.9109,Control
Utah__F07,0.4104,0.9623,0.1824,0.6122,0.2421,-0.0839,1.4459,Control
Utah__F09,0.6009,1.2817,0.3834,0.6643,0.3096,-0.0329,1.4697,Control
Utah__F10,0.5094,1.4078,0.3319,0.6718,0.276,-0.1005,1.3591,Control
Utah__F11,0.3739,1.2178,0.2975,0.4614,0.2801,-0.11,1.3201,Control
Utah__F12,0.4454,1.1971,0.2831,0.6097,0.2072,-0.0678,1.1984,Control
Utah__G01,0.3503,0.9483,0.3212,0.4307,0.1769,-0.0794,0.9129,Control
Utah__G02,0.445,1.2135,0.2784,0.3956,0.2942,-0.0762,1.1536,Control
Utah__G03,0.4271,1.0624,0.3431,0.6968,0.3232,-0.1037,1.5653,Control
Utah__G04,0.4171,1.4494,0.4138,0.5547,0.2921,0.0064,1.4515,BRCACancer
Utah__G05,0.2319,0.9125,0.2406,0.2084,0.0359,-0.1554,1.1123,BRCACancer
Utah__G06,0.2639,1.3227,0.3499,0.6284,0.2364,0.0061,1.1045,BRCACancer
Utah__G07,0.2523,0.7022,0.202,0.4328,0.1826,-0.1133,1.2971,Control
Utah__G08,0.548,1.104,0.2487,0.5921,0.2919,-0.0932,1.2871,Control
Utah__G09,0.2375,1.2437,0.1918,0.3954,0.2216,-0.0646,1.2461,Control
Utah__G10,0.2521,1.1011,0.1679,0.4196,0.2333,-0.1624,1.1725,BRCACancer
Utah__G11,-0.0486,0.9489,0.1694,0.2838,0.0103,-0.1506,0.6547,BRCACancer
Utah__G12,0.413,1.4344,0.201,0.5091,0.1424,-0.099,1.0803,BRCACancer
Utah__H01,0.2543,1.1104,0.0839,0.4438,0.139,-0.0187,1.061,Control
Utah__H02,0.2791,1.0601,0.3529,0.3658,0.2009,-0.0442,1.3625,Control
Utah__H03,0.2977,0.7526,0.1814,0.3953,0.3166,-0.2303,1.3892,Control
Utah__H04,0.3476,0.9918,0.476,0.5043,0.3636,-0.1363,1.6235,Control
Utah__H06,0.3899,1.3347,0.2398,0.4122,0.1159,-0.1185,1.248,Control
Utah__H07,0.3383,0.8645,0.245,0.4422,0.144,-0.0751,1.1256,BRCACancer
Utah__H08,0.2573,1.3963,0.1827,0.3537,0.1838,0.0138,0.8967,BRCACancer
Utah__H09,0.1992,1.0677,0.1116,0.3956,-0.0189,-0.1874,0.7819,BRCACancer
Utah__H10,0.3215,1.0399,0.2455,0.3198,0.0997,-0.1478,0.8907,BRCACancer
Utah__H11,0.329,1.2993,0.1938,0.4909,0.0916,-0.0579,0.8669,BRCACancer
Utah__H12,0.4806,1.4251,0.4893,0.7058,0.3597,-0.0228,1.42,BRCACancer
Utah__I01,0.5865,1.688,0.4092,0.6959,0.4047,0.0164,1.5917,Control
Utah__I02,0.2486,0.9923,0.2086,0.503,0.122,-0.0373,1.2757,Control
Utah__I03,0.2167,1.1623,0.1419,0.3332,0.1278,-0.1196,0.973,Control
Utah__I04,0.4719,1.2109,0.3157,0.5224,0.2419,-0.0076,1.5651,Control
Utah__I05,0.3323,1.1727,0.1731,0.3749,0.2432,-0.0796,1.4712,Control
Utah__I06,0.401,1.0875,0.264,0.473,0.2754,-0.1004,1.3794,Control
Utah__I07,0.5356,1.0001,0.2794,0.5627,0.2619,-0.0471,1.6599,Control
Utah__I08,0.5596,1.2505,0.3216,0.7475,0.2739,-0.0798,1.3602,Control
Utah__I09,0.2341,1.3114,0.1581,0.3882,0.185,-0.1168,1.2063,Control
Utah__I10,0.4664,1.4118,0.3068,0.7036,0.3172,-0.0666,1.4107,Control
Utah__I11,0.2452,0.937,0.0818,0.3904,0.1063,-0.0566,0.9205,Control
Utah__I12,0.4454,1.1227,0.2678,0.6309,0.2344,-0.1371,1.3698,Control
Utah__I13,0.3795,0.8718,0.1985,0.4719,0.218,-0.0714,1.3788,Control
Utah__J01,0.261,0.9603,0.2421,0.2856,0.1687,-0.0258,1.2598,Control
Utah__J02,0.3231,0.7698,0.1539,0.3965,0.1903,-0.1132,1.5819,Control
Utah__J03,0.5763,1.5045,0.4434,0.7243,0.4566,-0.0421,1.6205,Control
Utah__J04,0.413,1.1383,0.3194,0.5293,0.2998,-0.0338,1.5051,Control
Utah__J05,0.3554,1.1196,0.1884,0.4951,0.1241,-0.1019,1.3004,Control
Utah__J06,0.3689,0.9509,0.2692,0.538,0.1331,-0.0265,1.3358,Control
Utah__J07,0.5263,2.1166,0.543,0.6501,0.4424,-0.0075,1.3429,Control
Utah__J08,0.3343,1.1987,0.2998,0.4737,0.2806,-0.0591,1.4837,Control
Utah__J09,0.1945,0.8155,0.078,0.4643,0.0577,-0.1177,1.5313,Control
Utah__J10,0.5894,1.2551,0.3901,0.762,0.4744,-0.1052,1.5089,Control
Utah__J11,0.3323,0.9175,0.3084,0.4939,0.3154,-0.1579,1.6602,Control
Utah__J12,0.2332,1.0442,0.3938,0.5011,0.138,-0.102,1.326,Control
Utah__K01,0.5856,1.7555,0.397,0.8135,0.3231,-0.0485,1.1886,BRCACancer
Utah__K02,0.5483,1.4966,0.3954,0.7913,0.3345,-0.0283,1.4363,BRCACancer
Utah__K03,0.4769,0.9096,0.4911,0.5727,0.3087,-0.0246,1.3451,BRCACancer
Utah__K04,0.481,1.2332,0.4295,0.6449,0.4798,-0.0586,1.7025,BRCACancer
Utah__K05,0.4233,0.9902,0.2568,0.4274,0.2714,-0.0929,1.5803,Control
Ontario__AA3226,0.533,1.1167,0.5883,0.4986,0.1549,-0.1446,0.8869,Control
Ontario__AB3227,0.615,1.0522,0.2162,0.6251,0.3016,-0.0364,1.5607,Control
Ontario__AC3228,0.479,1.3016,0.4134,0.4864,0.2513,-0.0335,1.294,Control
Ontario__AD3231,0.7372,1.3364,0.1942,0.6015,0.1246,-0.0739,1.4011,Control
Ontario__AE1543,0.3267,1.6935,0.2798,0.3447,0.2641,-0.1331,1.2179,Control
Ontario__AF3229,0.5671,1.3954,0.3121,0.4146,0.2919,-0.089,0.8644,Control
Ontario__AG3230,0.4386,1.2865,0.4834,0.5664,0.2267,-0.032,1.384,Control
Ontario__AH3232,0.357,1.4987,0.2872,0.4679,0.1376,-0.218,1.1273,Control
Ontario__AI3233,0.5701,0.8285,0.3363,0.6847,0.3987,-0.1081,1.6096,Control
Ontario__AJ3234,0.4734,0.8194,0.2075,0.5719,0.3013,-0.1077,1.471,Control
Ontario__AK3235,0.5107,1.2376,0.2507,0.5428,0.1808,-0.0279,1.325,Control
Ontario__AL3236,0.3423,1.1223,0.2099,0.3689,0.1908,-0.0739,1.5808,Control
Ontario__AM3237,0.5443,0.9104,0.3702,0.6694,0.3523,-0.0377,1.5003,Control
Ontario__AN757,0.4199,1.1147,0.3822,0.5969,0.3313,-0.0379,1.088,Control
Ontario__C474,0.3688,1.9127,0.2452,0.3489,0.1477,-0.068,1.0521,Control
Ontario__D480,0.3031,1.411,0.382,0.4504,0.3329,-0.0455,1.3096,Control
Ontario__E519,0.5431,0.7871,0.0635,0.7784,0.2529,-0.0987,1.0265,Control
Ontario__F548,0.2053,1.1034,0.2625,0.5649,0.2425,-0.0512,0.9842,Control
Ontario__G660,0.3103,1.435,0.1835,0.2569,0.0255,-0.0025,1.3037,Control
Ontario__H663,0.3192,1.0693,0.4307,0.4557,0.2898,-0.0747,1.3033,Control
Ontario__I782,0.2412,1.1364,0.2832,0.506,0.4151,-0.0759,1.318,Control
Ontario__J787,0.523,1.433,0.5651,0.5242,0.3227,-9e-04,1.1019,Control
Ontario__K1162,0.2904,1.1053,0.1237,0.5622,0.2432,-0.086,1.6274,BRCACancer
Ontario__L1176,0.5865,1.3263,0.5285,0.5015,0.3845,-0.0644,1.2933,BRCACancer
Ontario__M1263,0.344,1.4494,0.5818,0.5831,0.3616,-0.03,1.5451,BRCACancer
Ontario__P1075,0.3958,1.3754,0.2772,0.2956,0.7313,-0.0795,1.287,BRCACancer
Ontario__Q1080,0.3863,0.7643,0.3521,0.249,0.218,-0.0706,1.1653,BRCACancer
Ontario__R1104,0.4475,1.2948,0.52,0.6925,0.1293,-0.0414,1.2904,BRCACancer
Ontario__S1133,0.3902,1.2169,0.3981,0.4603,0.1648,-0.0502,0.9549,BRCACancer
Ontario__T1463,0.492,1.0392,0.1875,0.7429,0.2879,0,1.7579,BRCACancer
Ontario__U2017,0.2471,1.3497,0.2697,0.4309,0.3034,-0.1251,1.1459,BRCACancer
Ontario__V432,0.4206,1.0558,0.2489,0.5441,0.1756,-0.1945,0.9925,BRCACancer
Ontario__W433,0.3555,1.5086,0.1857,0.6978,0.1456,-0.1234,1.4827,BRCACancer
Ontario__X524,0.5129,0.8701,0.2956,0.8142,0.1583,-0.0513,1.0773,BRCACancer
Ontario__Y546,0.0086,0.892,0.1772,0.2538,0.0724,-0.033,1.1172,BRCACancer
Ontario__Z3225,0.2707,0.6445,0.0396,0.8219,0.2036,-0.1067,1.8499,Control
