@relation data

@attribute id string
@attribute 1292 numeric
@attribute 1293 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 6774 numeric
@attribute 5781 numeric
@attribute 1297 numeric
@attribute 5894 numeric
@attribute 6772 numeric
@attribute 80310 numeric
@attribute 7060 numeric
@attribute 5327 numeric
@attribute 1289 numeric
@attribute 1287 numeric
@attribute 5159 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 5605 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 5604 numeric
@attribute 1286 numeric
@attribute 5921 numeric
@attribute 2889 numeric
@attribute 2886 numeric
@attribute 4893 numeric
@attribute 6696 numeric
@attribute 2885 numeric
@attribute 6777 numeric
@attribute 1277 numeric
@attribute 5595 numeric
@attribute 6776 numeric
@attribute 6778 numeric
@attribute 1278 numeric
@attribute 6654 numeric
@attribute 4690 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 56034 numeric
@attribute 3845 numeric
@attribute 5045 numeric
@attribute 8440 numeric
@attribute 6714 numeric
@attribute 7529 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 9564 numeric
@attribute 256076 numeric
@attribute 5340 numeric
@attribute 5290 numeric
@attribute 1398 numeric
@attribute 5291 numeric
@attribute 1399 numeric
@attribute 5335 numeric
@attribute 131873 numeric
@attribute 7059 numeric
@attribute 7058 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 7057 numeric
@attribute Class {Control,BRCACancer}

@data
B06,-0.0476,0.1087,-0.0573,-0.3586,1.0757,0.4064,-0.0674,1.4508,2.2731,-0.086,-0.0341,-0.0626,-0.3361,-0.1646,0.0136,-0.2017,-0.0011,-0.1617,-0.0139,-0.2091,-0.0534,0.5274,0.0031,1.0195,0.4444,-0.3078,2.1283,0.1718,1.1253,0.8128,-0.3425,0.5053,0.6712,1.8768,-0.0642,0.7812,0.6232,1.2783,-0.0263,0.1379,1.0432,0.4213,0.4943,-0.0629,2.1886,0.1621,-0.1462,0.0915,-0.2539,-0.3243,-0.0864,0.1338,0.1901,1.137,0.5029,1.0547,1.2557,0.999,-0.1135,0.4172,-0.0161,1.3797,-0.3337,1.09,BRCACancer
B07,0.3758,0.0635,-0.0847,0.023,1.4321,0.4293,-0.0478,1.951,2.7551,0.1611,-0.0417,-0.0076,-0.1382,-0.1575,0.2931,-0.0652,0.0241,-0.1007,0.486,-0.0983,0.0063,0.6798,-0.016,1.2889,0.8392,-0.1126,2.9543,0.0341,1.6451,1.3307,-0.1893,1.0321,1.1274,2.4213,-0.0629,1.1794,0.9644,1.792,0.3789,0.2256,1.5847,0.9159,0.7863,0.3509,2.5831,0.3927,0.0966,0.0428,0.0477,-0.0125,0.0614,0.0483,-0.0108,1.5902,0.9115,1.4427,1.991,1.6168,-0.0858,0.7002,0.0741,1.5748,0.191,1.4442,BRCACancer
B08,0.2558,0.0711,-0.078,0.1041,1.2814,0.423,-0.0408,1.5728,1.6234,0.0259,-0.0825,0.0215,-0.0418,-0.1089,0.0383,0.0558,-0.015,-0.0254,0.444,-0.0426,-0.0521,0.667,-0.0785,0.9125,0.6165,-0.0023,3.0594,0.0834,1.6528,1.1822,-0.1107,1.0572,1.021,2.3873,-0.0933,0.7595,0.6798,1.6981,0.3671,0.2828,1.4566,1.1968,0.5788,0.5257,2.5998,0.6663,0.1878,-0.0038,0.05,0.1412,0.1055,-0.0442,-0.0567,1.3514,0.8787,1.5826,2.1418,1.2187,-0.1068,0.3563,0.0291,1.132,0.1855,2.3443,Control
B09,0.1655,0.0358,-0.1098,-0.057,1.2619,0.7033,-0.115,1.5204,2.1007,0.1869,-0.0425,0.0107,-0.1474,-0.1833,0.0356,-0.0806,-0.0248,-0.1009,0.3163,-0.0849,-0.0774,0.7209,-0.0983,1.2767,1.1986,-0.0582,2.2033,-0.0237,1.6703,1.1854,-0.1356,0.6103,0.7789,1.7555,-0.1163,1.2234,0.816,1.8255,0.2529,0.2556,1.1871,0.8308,1.0645,0.3141,2.1615,0.4793,0.1598,-2e-04,-0.1098,-0.0631,0.0329,-0.0322,0.0348,1.4071,0.6428,1.3856,1.6838,1.1976,-0.1331,0.3324,5e-04,1.491,0.1349,1.8081,Control
B10,0.1263,0.1052,-0.0921,-0.0072,1.1455,0.3825,-0.0094,1.466,2.1542,0.069,-0.0351,0.0084,-0.1093,-0.1686,0.2325,-0.0845,-4e-04,-0.103,0.1761,-0.0927,-0.0701,0.6102,-0.0563,1.1738,0.8688,-0.0548,2.7107,5e-04,1.5222,1.0097,-0.1557,0.6316,0.7808,1.8687,-0.0991,1.057,0.8458,1.7394,0.2365,0.2621,1.2219,0.6612,0.8221,0.2267,2.0657,0.3278,0.0838,-0.0337,9e-04,-0.0559,0.0301,-0.0088,0.0084,1.4557,0.5308,1.2765,1.6986,1.0868,-0.0561,0.2756,0.0328,1.4619,0.0478,1.3752,Control
B11,0.1595,0.0872,-0.0667,-0.0282,1.2212,0.3893,-0.0197,1.3773,2.0352,-0.0034,0.0403,-0.0348,-0.0853,-0.1439,0.1445,-0.0575,-0.0063,-0.0964,0.3957,-0.0571,-0.0583,0.5357,-0.0661,0.9812,0.6863,-0.0774,2.7007,-0.0259,1.7628,0.9968,-0.2065,0.9134,0.9416,2.1047,-0.1151,0.9509,0.6005,1.6375,0.4132,0.3639,1.3353,1.0263,0.6872,0.4117,2.3984,0.4473,0.1043,0.02,0.0199,0.0094,0.0623,0.0343,0.0427,1.4217,0.7269,1.3764,2.0848,1.1631,-0.0525,0.265,0.012,1.24,0.1458,2.2233,Control
B12,0.1533,0.0285,-0.0486,0.0442,1.0188,0.3487,-0.0377,1.2915,2.0098,-0.12,-0.0515,-0.0311,-0.092,-0.1238,0.0484,-0.0407,0.0525,-0.1009,0.2992,-0.0969,-0.0528,0.613,-0.0644,1.0285,0.8583,-0.0808,1.1689,0.0779,1.3374,1.0168,-0.0703,0.4982,0.7421,1.8318,-0.1002,1.0116,0.6669,1.4211,0.2142,0.175,0.9353,0.4406,0.9572,0.208,1.8274,0.2535,0.0995,-0.0088,-0.0125,-0.0373,0.1243,0.0456,-0.0255,1.1501,0.4206,1.1129,1.1924,1.175,-0.07,0.3259,0.0608,1.1456,0.0789,1.0126,Control
C01,0.2724,0.0821,-0.058,0.0043,1.4228,0.4644,-0.04,1.7093,2.0151,0.0743,0.0062,-0.0442,-0.124,-0.1977,0.2697,-0.0684,0.0121,-0.0954,0.5529,-0.1027,0.0021,0.7845,-0.0041,1.0876,1.0266,-0.0602,2.7689,-0.0334,1.8228,1.193,-0.2066,1.0379,1.1902,2.4353,-0.1111,1.0359,0.7665,1.903,0.4401,0.327,1.5,1.3654,0.6982,0.576,2.4782,0.4371,0.1194,0.0126,0.0201,-0.0488,0.0894,-0.0117,0.0037,1.3664,1.0225,1.3659,1.8504,1.2554,-0.1051,0.5042,0.0954,1.2568,0.2252,1.7275,BRCACancer
C02,0.4438,0.1082,-0.0558,0.1429,1.2386,0.3541,-0.0116,1.7086,2.0997,-0.0076,0.0399,-0.0272,-0.0875,-0.1566,0.2843,0.0063,0.0703,-0.0685,0.5078,-0.0751,0.0322,0.5194,0.0249,0.9244,0.6008,0.037,3.0103,0.0245,1.5148,1.1595,-0.1698,1.072,1.1457,2.3769,-0.025,0.9083,0.7301,1.6208,0.5316,0.2735,1.2035,1.3225,0.7232,0.4904,2.3894,0.6726,0.2064,0.0836,0.1441,0.1179,0.0922,0.0197,7e-04,1.4157,0.7952,1.3914,1.9463,1.4863,-0.0664,0.4086,0.1043,1.2932,0.2894,2.1745,BRCACancer
C03,0.5535,0.1066,-0.0402,0.127,1.4177,0.4329,-0.0054,1.8787,2.5141,0.1559,0.0411,0.0184,-0.1146,-0.1566,0.5696,-0.0248,0.0718,-0.0674,0.6919,-0.0892,0.0123,0.6452,-0.0491,1.0856,0.8791,-0.0454,2.8765,-0.0474,1.5281,1.2444,-0.1575,1.1353,1.3242,2.5709,-0.0366,1.1329,0.8851,1.816,0.5973,0.2576,1.3543,1.4085,0.8017,0.5207,2.4479,0.5903,0.2582,0.0446,0.1513,0.1145,0.0351,-0.0714,-0.0056,1.5104,0.9628,1.3048,1.9888,1.6089,-0.1045,0.6378,0.0832,1.2173,0.4337,1.8128,BRCACancer
C04,0.2924,0.1545,-0.0662,0.1905,1.1603,0.1876,0.0024,1.0573,1.3629,-0.0995,0.0174,0.0166,-4e-04,-0.1041,0.1222,0.1121,0.0695,0.0103,0.3579,0.0085,0.0076,0.4421,-0.0484,0.4852,0.4279,0.0369,1.8067,0.0272,1.2653,0.9166,-0.0659,0.963,0.9605,1.938,-0.0766,0.4567,0.5099,1.4351,0.409,0.1303,0.862,1.1028,0.468,0.4177,2.157,0.5645,0.1765,0.0507,0.0456,0.1386,0.1977,8e-04,-0.0174,0.7955,0.5126,1.1165,1.8459,1.1772,-0.0751,0.1376,0.1211,0.7671,0.3081,2.597,Control
C05,0.3082,0.0437,-0.0561,0.2124,1.1399,0.2155,0.0516,1.2742,1.8174,-0.0841,0.0532,0.0262,0.0098,-0.0708,0.1922,0.0766,0.0628,-0.0043,0.2775,0.0285,-0.0295,0.3541,-0.078,0.5275,0.399,0.0809,2.1495,0.0374,1.157,0.766,-0.0185,0.8555,0.9992,2.0512,-0.0537,0.4931,0.4444,1.4746,0.2915,0.1388,0.8806,1.0625,0.4279,0.3402,2.1878,0.3929,0.1617,0.0466,0.0992,0.1859,0.1467,0.0147,-0.0026,0.937,0.5753,1.1142,1.7039,1.1237,-0.0572,0.2237,0.1266,0.8638,0.2248,1.1424,BRCACancer
C06,0.1665,0.033,-0.102,-0.001,0.4919,0.2149,-0.1193,0.3849,0.6253,-0.2683,0.1026,0.1095,-0.0429,-0.1817,0.0707,-0.0037,-0.021,0.0496,0.1565,-0.0087,-0.1544,0.1726,-0.0108,0.0778,0.2738,0.0598,0.5165,0.0277,0.5373,0.3595,-0.106,0.3,0.3651,0.6482,-0.1197,0.0625,0.0605,0.6234,0.1733,-0.0948,0.3181,0.3574,0.2124,0.2471,0.7662,0.0884,0.0644,0.0892,-0.0509,0.0521,0.2632,0.032,0.1047,0.2206,0.0973,0.2189,0.7192,0.4169,-0.0461,0.2007,0.0813,0.3392,-0.0112,0.2836,Control
C07,0.4917,0.1172,-0.0613,0.1265,1.1854,0.303,0.0326,1.4035,1.4952,-6e-04,-0.0313,-0.0031,-0.0197,-0.147,0.1479,0.054,0.0513,-0.0371,0.291,-0.0495,-0.034,0.354,-0.0443,0.6512,0.561,0.0234,2.6705,0.0495,1.2729,0.8369,-0.0649,0.7808,0.8622,2.0683,-0.0839,0.6257,0.5707,1.5948,0.3587,0.1313,1.0205,0.9988,0.5341,0.3536,2.2772,0.5365,0.1801,0.0144,0.0455,0.127,0.1058,-0.032,0.0223,1.1736,0.6566,1.1021,1.8423,1.098,-0.0964,0.2155,0.0908,1.0366,0.1955,1.9143,Control
C08,0.1977,0.0958,-0.0784,0.0804,1.2555,0.3327,-0.0335,1.4509,2.1783,0.0067,0.0101,0.0234,-0.0755,-0.1667,0.2256,0.025,-0.0027,-0.0552,0.3765,-0.0412,-0.0095,0.4706,-0.0434,0.8049,0.578,0.0235,2.94,0.0953,1.422,1.032,-0.1499,0.9573,1.0409,2.2587,-0.0835,0.8111,0.6095,1.5956,0.4274,0.2681,1.2848,1.1756,0.56,0.4734,2.3396,0.5697,0.2458,0.0467,0.0209,0.0709,0.1186,0.0081,-0.0242,1.2968,0.8168,1.2657,1.9744,1.4112,-0.089,0.303,0.0981,1.1417,0.2624,1.7083,Control
C09,0.3387,0.0694,-0.0743,0.1782,1.1785,0.3237,-0.0147,1.3951,2.0498,-0.0253,-0.0812,0.0148,-0.0063,-0.1075,0.2019,0.0417,0.0064,0.0132,0.3748,-0.0018,-0.066,0.4155,-0.0839,0.6863,0.5143,0.0497,2.8642,0.0024,1.2543,0.8907,-0.0659,0.8657,0.9828,2.0641,-0.1202,0.6941,0.4721,1.4942,0.3039,0.1622,0.9616,0.9855,0.5464,0.3698,2.2225,0.4061,0.1768,-0.0032,0.0431,0.1269,0.1413,-0.0588,0.0278,1.1689,0.6487,1.2637,1.7844,1.2637,-0.0902,0.2801,0.0687,1.0607,0.2592,1.2531,Control
C10,0.2816,0.0903,-0.0252,0.1385,1.119,0.2065,-0.0011,1.5473,2.0134,-0.0588,0.0063,-0.0567,-0.0384,-0.1323,0.2472,0.0673,0.0512,-0.0273,0.3093,-0.022,0.0145,0.3739,-0.0395,0.7599,0.4534,-0.0448,2.9712,0.0835,1.2466,0.7985,-0.1154,0.8389,0.9985,2.1,-0.0617,0.7272,0.589,1.5345,0.3144,0.2554,1.0131,1.2723,0.6452,0.3475,2.2034,0.5607,0.1429,0.022,0.1042,0.2025,0.1413,-0.0621,-0.0086,1.2759,0.5772,1.3937,1.9315,1.2567,-0.0418,0.3025,0.1019,1.0398,0.2235,1.2908,BRCACancer
C11,0.3444,0.1073,-0.0705,0.1236,1.2935,0.369,-0.0574,1.5501,2.0637,-0.0115,-0.0716,0.0518,-0.0436,-0.1641,0.2175,0.0242,0.0058,-0.0149,0.4616,-0.0333,-0.1009,0.5591,-0.0807,0.7951,0.6852,-0.0088,3.118,-0.1097,1.5471,1.1687,-0.0873,1.0236,1.1752,2.2583,-0.0845,0.8182,0.6146,1.6696,0.5154,0.1827,1.346,1.3402,0.6394,0.6104,2.3297,0.5248,0.2889,0.0523,0.0349,0.0991,0.1156,-0.054,-0.0425,1.2004,0.8506,1.27,2.0698,1.551,-0.0948,0.3655,0.0571,1.0752,0.4322,2.2507,Control
C12,0.2245,0.155,-0.0748,0.0413,1.0046,0.3637,-0.0372,0.951,1.334,-0.1368,-0.0126,0.0335,-0.0346,-0.1007,0.0731,0.0411,0.0484,-0.0309,0.3217,-0.0223,-0.0121,0.2591,-0.0536,0.4654,0.4042,0.0449,2.3528,0.0152,1.142,0.7201,-0.1201,0.8239,0.8325,1.883,-0.0689,0.4133,0.399,1.3945,0.3067,0.1085,0.842,0.8964,0.5827,0.4191,1.8426,0.5084,0.1768,-0.023,0.0508,0.1792,0.1233,0.0861,0.015,0.7596,0.4886,0.978,1.7142,1.1264,-0.1139,0.1618,0.0805,0.6171,0.2172,2.7064,BRCACancer
