@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10062 numeric
@attribute 10197 numeric
@attribute 1026 numeric
@attribute 10379 numeric
@attribute 10401 numeric
@attribute 10686 numeric
@attribute 1147 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1432 numeric
@attribute 148022 numeric
@attribute 149461 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 1965 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23533 numeric
@attribute 23562 numeric
@attribute 23586 numeric
@attribute 24146 numeric
@attribute 26285 numeric
@attribute 27102 numeric
@attribute 2885 numeric
@attribute 29110 numeric
@attribute 2932 numeric
@attribute 3265 numeric
@attribute 3434 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3551 numeric
@attribute 3576 numeric
@attribute 3646 numeric
@attribute 3659 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 369 numeric
@attribute 3716 numeric
@attribute 3845 numeric
@attribute 3949 numeric
@attribute 439996 numeric
@attribute 440275 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4893 numeric
@attribute 4938 numeric
@attribute 4939 numeric
@attribute 4940 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 51208 numeric
@attribute 51588 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53842 numeric
@attribute 5465 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 55844 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5610 numeric
@attribute 572 numeric
@attribute 57506 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 6041 numeric
@attribute 6256 numeric
@attribute 6300 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 7098 numeric
@attribute 7122 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7157 numeric
@attribute 7186 numeric
@attribute 7187 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8554 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 9021 numeric
@attribute 9063 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9451 numeric
@attribute 949 numeric
@attribute 9641 numeric
@attribute 975 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.5676,0.1619,1.6685,1.0246,1.275,0.5114,0.1032,1.3304,-0.2951,0.1582,-0.0772,-0.2615,1.1347,0.5025,0.1134,0.2605,-0.018,1.2664,0.54,0.6814,1.3016,0.0737,1.0452,0.0747,-0.0137,1.4475,1.5523,1.4862,0.4848,0.2904,0.4111,-0.0774,-0.238,0.1638,0.7924,1.6001,1.6774,-0.1461,0.7748,0.6078,0.9955,1.649,0.4948,0.1813,1.1705,1.6694,1.4146,0.5369,-0.2236,0.6709,1.1005,2.0611,2.4753,1.4987,1.8223,0.6243,-0.1428,0.0337,0.0077,-0.1116,0.6264,1.2025,1.0402,0.9811,1.5981,1.2442,0.1945,-0.1701,0.3412,1.4043,0.8055,1.3121,0.9195,0.7864,0.1781,-0.1273,1.0371,1.8347,0.9926,1.1692,-0.0585,0.9096,-0.012,0.8205,0.9559,0.1519,0.869,1.2804,1.2245,0.6384,0.5704,-0.1158,0.7415,1.1993,0.477,1.4881,1.8685,1.2392,0.3718,0.3008,0.191,1.253,0.5349,0.2112,0.7472,0.774,0.9351,0.0324,0.326,1.3593,0.8987,1.1039,0.564,0.9598,-0.1248,0.1164,-0.1409,-0.2173,-0.0455,0.6299,0.0938,0.4751,1.1925,Control
A12,0.3938,0.0133,1.167,1.2203,0.6938,0.5221,0.2478,0.8268,-0.1271,0.131,-0.2139,-0.2176,0.8684,0.2839,0.1241,0.5833,0.1048,0.872,0.3955,0.4581,0.7748,0.0631,0.586,0.0179,-0.1205,1.7324,1.1373,0.9638,0.3984,0.2032,0.1656,-0.1859,-0.2651,-0.0023,0.6939,1.0571,0.7996,-0.3253,0.759,0.7553,0.5659,1.2781,0.323,0.0502,0.8099,1.4495,0.8721,0.2217,0.2802,0.4488,1.0527,1.6799,2.575,0.9377,1.1778,0.1708,-0.0793,0.0392,0.15,0.0297,0.381,0.9215,1.1023,0.7648,1.6271,1.0289,-0.1111,-0.0837,0.0775,1.3673,0.5922,0.7706,0.4397,0.6089,0.1828,-0.0441,0.6351,1.3126,0.6672,0.7211,-0.243,0.8992,-0.0032,0.6982,0.6847,0.0625,0.42,1.1644,0.8238,0.5926,0.3863,-0.2151,0.5292,0.783,0.3712,1.4931,0.919,0.947,0.2598,0.4089,0.098,0.7701,0.1924,0.0257,0.3997,0.4296,0.4673,0.0743,0.1215,0.6278,0.4595,0.9329,0.0893,0.5732,-0.1634,0.0323,-0.1638,-0.0886,-0.1359,0.5383,-0.0072,0.4377,0.878,Control
B01,0.7023,0.0253,1.51,1.2201,1.3586,0.7071,0.1161,1.2599,-0.4526,-0.086,-0.2814,-0.3407,1.2269,0.137,-0.2432,0.4203,0.0118,1.117,0.3916,0.6181,1.0235,-0.1036,1.2244,-0.1091,-0.2507,1.5434,1.5002,1.1783,0.6768,0.1584,0.9511,-0.2677,-0.588,-0.0846,0.6467,1.4727,1.8488,0.1146,0.984,1.3925,1.3671,1.9623,0.4679,-0.132,1.3595,1.7935,1.5366,0.2852,0.1018,0.7195,1.5169,2.5332,2.5536,1.4456,1.8525,0.8034,-0.2424,0.1296,0.089,-0.0614,0.3681,1.4577,1.3226,1.0757,1.9184,1.5918,-0.161,-0.0778,0.2839,1.712,0.7636,1.1077,0.8732,0.9367,0.1101,-0.0974,1.1787,1.5662,0.7793,1.4726,-0.3431,1.1077,-0.027,0.7305,1.4032,-0.0285,0.64,1.6434,1.2082,0.7347,0.3795,-0.3703,0.9141,1.2709,0.5276,2.2112,1.9036,1.228,0.2028,-0.0399,0.2251,0.9503,0.6532,-0.0187,0.8519,0.7244,0.8065,0.0047,0.0231,1.4565,0.7401,1.2376,0.5217,1.0777,-0.1714,0.0402,-0.108,-0.2255,-0.262,0.8458,0.0323,0.6695,0.7703,Control
B02,0.5192,0.1602,1.7891,1.5659,1.8233,0.9288,-0.0043,1.2798,-0.2296,0.1054,-0.0523,-0.1685,1.3173,0.3978,0.07,0.4014,-0.0267,1.2237,0.6693,0.8367,1.3879,0.0086,1.2714,0.2659,-0.1475,1.7932,1.6034,1.4167,0.5494,0.3404,0.6542,-0.1136,-0.3223,-0.0179,0.5761,1.6643,1.7665,-0.1293,1.1073,1.4536,1.1039,2.6962,0.826,0.3306,1.5389,1.861,1.5341,0.5796,-0.142,0.7595,1.4394,3.0801,3.1429,1.6072,2.1445,1.0154,-0.139,-0.0552,-0.0089,-0.0562,0.7108,1.4219,1.4237,1.3587,2.0553,1.7587,0.2193,-0.0263,0.3331,1.9033,0.8265,1.4914,0.8907,0.8615,0.1061,-0.0637,1.1236,1.7427,1.0963,1.2781,0.0077,1.2259,-0.0273,1.0395,1.4698,0.2533,0.9561,1.8632,1.5865,0.8316,0.6502,-0.0355,0.8807,1.2116,0.5114,2.5759,2.2355,1.4313,0.3757,0.3421,0.432,1.3405,0.8116,0.2386,0.7576,0.9004,1.2025,0.1269,0.3715,1.1941,1.2098,1.3566,1.0861,0.9651,-0.12,0.0237,-0.0731,-0.1797,-0.0467,0.8829,0.1657,0.8221,1.1818,Control
B03,0.6398,0.1027,1.7423,1.0662,1.5238,0.7987,0.0538,1.2715,-0.3211,0.0233,-0.2264,-0.247,1.3028,0.3182,-0.1352,0.0772,-0.0568,1.1625,0.5703,0.6643,1.1755,0.0242,1.1912,0.0511,-0.0268,1.5996,1.5674,1.3571,0.6557,0.2646,0.4124,-0.0523,-0.4006,-0.0143,0.589,1.5954,1.7744,-0.1293,1.0527,1.3967,1.1622,2.4693,0.6393,0.1455,1.4142,1.8576,1.6305,0.5309,-0.0946,0.7186,1.4822,2.6611,2.9071,1.3172,1.8446,0.7069,-0.1631,0.0198,0.0098,-0.1305,0.5779,1.5109,1.3201,1.1338,1.9803,1.9459,0.104,-0.162,0.3049,1.851,0.7571,1.3276,0.8938,0.9267,0.1112,-0.1109,1.1318,1.7521,0.9479,1.2859,-0.0871,1.1588,-0.0395,0.9334,1.3598,0.1479,0.7896,1.7244,1.4088,0.7859,0.5473,-0.1353,0.9276,1.2222,0.5587,2.399,1.9517,1.3534,0.3004,0.06,0.1665,1.2131,0.7021,0.1446,0.8528,0.9167,1.0036,0.1189,0.1943,1.3531,1.1574,1.3666,0.961,1.0383,-0.1116,0.012,-0.1107,-0.1632,-0.1462,0.8064,0.0559,0.7026,1.0526,BRCACancer
B04,1.008,0.084,1.2859,0.8629,1.2781,0.7838,0.0319,1.0648,-0.1297,0.0048,-0.0955,-0.2628,1.5564,0.3415,0.1953,0.4419,-0.0234,0.8964,0.5203,0.647,1.4169,-0.0493,0.9751,0.1734,-0.0046,1.7287,1.6385,1.1208,1.0929,0.1782,0.4003,-0.1063,-0.3814,0.0739,0.7568,1.2505,1.951,-0.2235,1.3054,0.5614,1.0589,2.2026,0.5934,0.1663,1.1114,2.1389,1.3969,0.4683,-0.1324,0.5835,1.6554,1.6784,2.4183,1.1012,1.5414,0.7508,-0.134,0.074,0.0125,-0.0282,0.5393,1.5671,1.5308,1.2611,1.9926,1.5967,0.1145,-0.2037,0.4194,1.5588,0.5645,1.1193,0.8647,1.2798,0.3685,-0.0785,1.2527,1.9229,0.7243,1.159,-0.0864,1.1528,-0.0128,0.8511,1.1762,0.0771,0.9074,1.7237,1.1378,0.5961,0.7011,-0.0978,1.4335,1.2706,0.83,2.4126,1.8529,1.332,0.2818,0.3725,0.3252,1.1789,0.5137,0.1822,1.0175,0.7801,0.9559,0.1694,0.1092,1.7683,0.7032,1.2819,0.2495,1.2044,-0.1463,0.0564,-0.1804,-0.1869,-0.2122,0.864,0.2317,0.7638,0.982,BRCACancer
B05,0.537,0.1795,1.6402,1.0562,1.3241,0.7153,0.202,1.014,-0.0908,0.1181,-0.2334,-0.2199,1.0664,0.4041,0.3267,0.2665,0.0386,0.9767,0.443,0.7198,1.2177,-0.1238,0.8079,0.1465,-0.185,1.5693,1.4949,1.1206,0.5382,0.2381,0.521,-0.237,-0.4515,-0.0274,0.7242,1.3489,1.7525,-0.175,0.875,1.0657,0.9479,2.2541,0.5636,0.3583,1.3448,1.7979,1.2745,0.3112,-0.0714,0.5789,1.2575,2.6321,2.3386,1.4516,1.895,0.7987,-0.124,0.0185,0.1146,-0.0315,0.4595,1.1566,1.1614,0.9971,2.133,1.6704,0.0153,-0.0548,0.2944,1.5265,0.7511,1.0649,0.6826,0.7503,0.1233,-0.0734,0.9353,1.8007,0.8239,1.0395,-0.1091,0.96,0.0035,0.6559,0.8683,0.1261,0.6736,1.4156,1.3013,0.5042,0.5899,-0.157,0.7814,1.2163,0.4643,2.1061,1.87,1.2394,0.2033,0.3264,0.3702,1.1022,0.5965,0.118,0.6848,0.815,0.818,0.1142,0.0503,1.1001,0.7135,1.1517,0.2551,0.9,-0.1798,0.0511,-0.1124,-0.1266,-0.2767,0.635,0.0553,0.5762,1.1288,BRCACancer
B06,0.4838,-0.0291,1.0762,0.7968,1.2109,0.5856,0.2761,1.0869,-0.4885,-0.094,-0.3496,-0.3719,1.0237,0.0627,0.0482,0.3649,-0.0104,0.8917,0.1783,0.3886,0.8211,-0.1831,0.9707,-0.0876,-0.0093,1.4472,1.1292,1.0555,0.4945,-0.0061,0.6756,-0.0658,-0.5109,0.0519,0.5198,1.0713,1.3374,0.004,0.8773,1.0626,0.9618,1.9472,0.375,-0.2035,0.9088,1.4884,1.0451,0.1373,0.0257,0.4745,1.1971,1.5065,2.0849,1.2449,1.4916,0.4371,-0.2849,-0.1456,0.1245,-0.0786,0.1352,1.1199,1.072,0.73,1.4956,1.4068,-0.3234,-0.3084,0.1601,1.4275,0.5844,0.725,0.607,0.7428,0.2434,-0.2121,0.9223,1.3023,0.5177,0.9915,-0.3876,0.8689,0.0677,0.4405,1.0327,-0.0875,0.3759,1.4461,0.8403,0.665,0.2885,-0.3849,0.7812,1.0038,0.3334,2.2475,1.7384,1.0958,0.2518,-0.1056,0.0857,0.8445,0.2316,-0.1504,0.437,0.5795,0.6873,0.0727,-0.1238,1.0636,0.4773,1.0414,-0.0019,0.8356,-0.1964,0.0782,-0.062,-0.1756,-0.5057,0.6875,-0.0876,0.5765,0.6443,BRCACancer
B07,0.6255,0.2038,1.7103,1.1664,1.8386,1.0086,-0.0684,1.466,-0.2939,0.1635,-0.0904,-0.1121,1.4653,0.4539,0.2059,0.4331,-0.02,1.2438,0.6313,0.7869,1.475,-0.0355,1.4273,0.2488,-0.0812,1.939,1.6266,1.6585,0.6372,0.38,0.9484,-0.0758,-0.4244,0.0466,0.5295,1.744,1.8239,0.0935,1.23,0.7762,1.1814,2.6852,0.9114,0.2571,1.4616,1.8836,1.5831,0.4893,0.1038,0.7127,1.4782,2.1472,2.8997,1.7599,2.2672,0.9394,-0.1419,-0.0529,0.0587,-0.0734,0.6938,1.5493,1.4722,1.3599,2.0668,1.5879,0.1999,-0.1641,0.3568,1.8167,0.8625,1.328,1.0218,1.1083,0.1908,-0.0601,1.339,1.8217,1.0487,1.4248,0.0298,1.2841,-0.0073,1.0919,1.5159,0.1931,0.9754,1.9525,1.4289,0.9661,0.58,-0.1391,1.1751,1.3281,0.5888,2.7103,2.3682,1.4368,0.4592,0.4033,0.1955,1.4527,0.7397,0.2491,0.8357,0.8628,1.1969,0.2103,0.2316,1.378,1.2127,1.5139,0.4935,1.1775,-0.1574,0.0631,-0.1245,-0.1235,-0.0709,1.0252,0.0798,0.9334,1.2064,BRCACancer
B08,0.3527,0.1997,1.8224,1.4498,1.4127,0.6188,0.0052,1.4125,-0.1452,0.2621,-0.0703,-0.065,1.2449,0.3802,0.0865,0.6665,-0.0716,1.2636,0.6407,0.7274,1.206,0.0946,1.045,0.1855,-0.0258,1.7975,1.6339,1.4214,0.4347,0.3687,0.7574,-0.1563,-0.2665,0.0445,0.6924,1.7463,1.6208,-0.1354,0.8827,0.7175,0.9956,1.7711,0.7093,0.3121,1.33,1.5898,1.4559,0.4496,0.0097,0.6924,1.1937,1.9421,3.0033,1.6819,1.9754,0.7297,-0.1112,0.0244,0.0445,-0.118,0.7884,1.3231,1.6166,1.0708,1.8123,1.1769,0.1944,-0.1331,0.3128,1.6648,0.9738,1.4491,0.8441,0.7355,0.024,-0.0682,1.0253,1.7268,1.0739,1.0959,0.1317,0.9394,0.0161,0.8346,1.082,0.2705,0.9536,1.5696,1.2913,0.9104,0.6699,0.0038,0.7597,1.3019,0.3995,1.6236,1.9673,1.2927,0.1898,0.7835,0.1823,1.4614,0.5384,0.2142,0.6783,0.8182,1.0555,0.0576,0.408,1.1084,1.1693,1.2054,0.5047,0.9479,-0.1287,0.124,-0.1255,-0.1371,-0.0116,0.7035,0.1822,0.6531,1.1062,Control
B09,1.0255,0.1129,1.2302,1.1889,1.2139,0.6371,-0.0249,0.9264,-0.372,0.1098,-0.1816,-0.3215,1.3404,0.2409,0.0465,0.562,-0.0452,0.7044,0.4608,0.642,1.4013,0.0394,0.8122,0.011,-0.2485,1.8562,1.6507,1.048,0.8491,0.2599,0.3323,0.0636,-0.2469,-0.1112,0.6804,1.0526,2.0207,-0.2734,1.0353,0.7563,1.0843,2.2647,0.5641,0.1162,1.1245,2.0995,1.1881,0.3292,-0.1421,0.4706,1.3948,2.0058,2.1589,0.8314,1.3088,0.5075,-0.1681,-0.0642,0.0735,-0.156,0.4813,1.3758,1.4133,1.0565,1.6995,1.5101,0.144,-0.1392,0.3137,1.383,0.4531,1.0016,0.8004,1.0533,0.2099,-0.1163,1.0858,1.8556,0.6235,1.1094,-0.093,0.879,-0.0285,0.7075,1.1003,0.0705,0.8553,1.5166,1.1066,0.2701,0.6848,-0.1475,1.2186,1.2673,0.7441,2.0819,1.7788,1.274,0.1069,0.31,0.0665,0.9764,0.477,0.1327,0.9805,0.6896,0.8658,0.109,0.1209,1.6683,0.7637,1.1835,0.622,0.9894,-0.1861,0.0134,-0.0782,-0.2014,-0.1179,0.8938,0.038,0.5174,0.7357,Control
B10,0.7207,-0.0155,1.3595,0.8362,1.1862,0.611,0.0702,1.0238,-0.4174,-0.0166,-0.1157,-0.1863,1.3804,0.3168,0.1553,0.2694,-0.0056,1.0035,0.3842,0.5007,1.1319,0.0197,0.97,-0.0114,-0.1242,1.6315,1.509,1.0717,0.8535,0.2443,0.5255,-0.0511,-0.201,-0.1215,0.5733,1.1864,1.7673,-0.1868,0.9748,0.9097,1.0019,1.9446,0.4406,0.1617,0.9953,2.0355,1.2227,0.4821,-0.1299,0.4367,1.4899,1.5834,2.6593,1.244,1.8306,0.7544,-0.1592,-0.0166,0.0933,-0.0342,0.4349,1.4219,1.3009,1.0549,1.9994,1.4831,0.0571,-0.181,0.2097,1.5659,0.6059,1.068,0.7337,0.996,0.1491,-0.0505,0.9024,1.7685,0.645,0.9404,-0.0653,0.9826,-0.0609,0.7799,1.3714,0.0864,0.6907,1.4615,0.9814,0.553,0.5278,-0.1357,1.0541,1.1165,0.6893,2.1333,1.7903,1.1627,0.1013,0.2779,0.0895,0.9955,0.402,0.1016,0.6974,0.6789,0.7387,0.1161,0.1869,1.5076,0.6825,1.2488,0.3887,0.9044,-0.1466,-0.0533,-0.2084,-0.1881,-0.047,0.6582,-0.0015,0.4208,0.9011,Control
B11,0.4927,0.1068,1.6463,1.2804,1.192,0.7408,0.05,1.1915,-0.249,0.2035,-0.1489,-0.1204,1.3549,0.6744,0.1549,0.6144,-0.0224,1.1209,0.4632,0.7053,1.1918,0.0612,1.0836,0.176,-0.114,1.8323,1.7392,1.19,0.6309,0.4126,1.0165,-0.1495,-0.2433,-0.0785,0.6849,1.4729,1.5625,-0.0097,0.8859,0.755,0.8584,1.9792,0.4815,0.2927,1.1775,1.7208,1.3354,0.5289,-0.0147,0.6844,1.3346,1.9234,2.6495,1.5675,2.0656,0.8471,-0.1083,9e-04,0.0449,-0.1096,0.5988,1.3896,1.4039,1.0719,1.9301,1.2771,0.1549,-0.0445,0.2812,1.5627,0.7992,1.0503,0.7459,0.8148,0.0652,-0.032,1.0017,1.6655,0.929,0.96,-0.0483,0.9698,0.0096,0.6731,1.1139,0.2046,0.8885,1.3717,1.2399,0.8825,0.6804,-0.0541,0.949,1.2658,0.5503,2.019,1.9373,1.2351,0.2048,0.812,0.159,1.4784,0.591,0.1283,0.7164,0.7147,0.8685,0.1512,0.1841,1.2476,0.8575,1.192,0.6869,0.9141,-0.1199,-0.0488,-0.1965,-0.0475,-0.127,0.7126,0.0542,0.6215,0.9782,Control
B12,0.8104,-0.089,0.756,0.5178,1.0542,0.5192,-0.03,0.5364,-0.1576,0.1996,-0.124,-0.1513,1.1246,0.2336,0.3503,0.1879,-0.0631,0.5285,0.3769,0.5241,1.0066,0.0371,0.5371,0.1256,-0.2716,1.2626,1.3322,0.7154,0.7771,0.223,0.1809,-0.2589,-0.1103,-0.0079,0.5872,0.6977,1.576,-0.0369,1.0454,0.6677,0.7811,2.019,0.5287,0.1119,0.815,1.898,0.938,0.189,-0.0972,0.2524,1.2785,1.6026,1.1387,0.5949,0.8143,0.4592,-0.187,0.2141,0.0414,-0.0288,0.4005,1.1323,1.1321,1.0143,1.2838,1.1896,0.0881,-0.1235,0.2106,1.0086,0.2469,0.7906,0.5953,0.9036,0.1193,-0.0463,0.9511,1.4468,0.5105,0.7719,-0.1049,0.6875,-0.0112,0.5247,0.6037,0.0512,0.6598,1.2848,0.8164,0.1751,0.6412,-0.0987,1.0091,0.8422,0.6144,1.9946,1.5771,1.0415,-0.0048,0.2252,0.2954,0.7569,0.2056,0.1273,0.8611,0.5791,0.8181,0.0081,0.0387,1.4087,0.6946,0.7991,0.1514,0.9618,-0.1976,-0.0524,-0.102,-0.0965,-0.0306,0.6193,0.0205,0.6355,0.5989,Control
C01,0.5244,0.2522,1.8359,1.2001,1.6811,0.8161,0.0268,1.3655,-0.0805,0.076,-0.0457,-0.1721,1.4497,0.6408,0.244,0.4123,-0.0174,1.1232,0.6952,0.8207,1.7372,-0.057,1.0441,0.3077,-0.1655,1.7808,1.7966,1.3094,0.6791,0.4383,0.503,-0.1417,-0.4084,-0.0339,0.7371,1.5149,2.0535,-0.1061,1.169,0.7318,1.0365,2.3818,0.7641,0.4205,1.4135,1.8655,1.499,0.786,-0.0127,0.7466,1.4469,1.9244,2.7168,1.7366,1.9277,0.9902,-0.1342,0.0327,0.0155,-0.043,0.7713,1.3372,1.393,1.334,2.0178,1.2928,0.2341,-0.2026,0.3583,1.576,0.709,1.3657,0.8757,0.9839,0.1026,-0.0527,1.1481,1.9339,1.0546,1.1802,-0.0017,0.9998,0.006,0.9253,1.0933,0.221,1.131,1.7078,1.4533,0.7759,0.8584,-0.1108,1.0332,1.3664,0.5761,1.9997,2.3007,1.4279,0.1595,0.5473,0.4871,1.5915,0.7721,0.2246,0.9703,0.8392,1.3886,0.1324,0.4122,1.5321,1.1253,1.3997,0.5907,1.0407,-0.1942,0.0203,-0.161,-0.19,-0.0259,0.8379,0.1888,0.8468,1.1817,BRCACancer
C02,0.499,0.1563,1.8728,1.3449,1.6301,0.775,-0.0077,1.2167,-0.1822,0.2294,0.0793,-0.0697,1.1894,0.6219,0.2876,0.5748,0.0131,1.118,0.7123,0.8006,1.6205,0.024,0.9786,0.3027,-0.2823,1.8971,1.5019,1.278,0.4696,0.5255,0.2966,-0.238,-0.3095,-0.0644,0.6234,1.5467,1.5904,-0.0736,1.047,0.7498,0.7837,2.4433,0.8344,0.4173,1.3014,1.9093,1.2044,0.4909,-0.1486,0.6153,1.3929,2.0396,2.9549,1.3144,1.9151,0.6738,-0.037,0.0904,0.0279,0.0166,0.7322,1.3839,1.4194,1.3959,1.9151,1.3266,0.2982,0.0115,0.2867,1.61,0.6244,1.4147,0.7285,0.812,0.1199,-0.009,0.9648,1.6487,1.0889,1.0125,0.1321,1.0107,0.0616,1.06,1.1373,0.277,1.0231,1.7071,1.5348,0.8033,0.6347,-0.0339,0.9069,1.1897,0.559,2.081,1.8572,1.2517,0.3178,0.6933,0.4205,1.3252,0.6421,0.2841,0.6181,0.7556,1.2436,0.1497,0.4796,0.9912,1.2987,1.399,0.6095,0.8179,-0.1341,0.063,-0.1647,-0.1312,-0.0945,0.8556,0.1426,0.8773,1.2143,BRCACancer
C03,0.4905,0.3331,1.8688,1.2634,2.0376,1.0567,0.0088,1.3615,-0.1137,0.3234,0.0862,-0.0264,1.3579,0.657,0.2696,0.4901,-0.0228,1.1081,0.9317,0.9966,1.9703,-0.0906,1.1741,0.5872,-0.252,1.8458,1.5147,1.3357,0.5803,0.5881,0.6244,-0.2698,-0.1778,-0.0379,0.5464,1.4391,1.8437,-0.2707,1.1645,0.7158,1.0555,3.0072,1.0166,0.5306,1.5992,1.8951,1.3542,0.7029,-0.0164,0.7332,1.3899,2.1689,2.8229,1.7454,2.0702,1.0488,-0.1091,0.0574,0.0284,-0.0385,0.8555,1.4737,1.33,1.4918,2.1142,1.2561,0.4421,-0.0913,0.4313,1.6437,0.7558,1.5407,0.9321,0.9344,0.1704,0.0011,1.2272,1.846,1.1527,1.2277,0.1195,1.0957,0.012,1.2113,1.243,0.3606,1.2164,1.8793,1.7061,0.913,0.78,-0.0566,1.1291,1.3069,0.5534,2.4788,2.3701,1.4231,0.4248,0.6549,0.5574,1.66,0.7382,0.3286,0.7511,1.0042,1.4793,0.2831,0.5733,1.1904,1.4156,1.5349,0.7223,0.9275,-0.1677,0.0863,-0.1881,-0.0833,-0.1263,0.9585,0.1654,0.9847,1.3373,BRCACancer
C04,0.291,0.004,1.5098,1.0151,0.9912,0.4014,0.005,0.7516,-0.006,0.1986,-0.1552,-0.0912,0.6766,0.4499,0.4494,0.5658,-0.0217,0.7337,0.5797,0.6529,1.2788,0.2094,0.4869,0.2473,-0.2072,1.5896,1.2632,0.8036,0.2982,0.4087,0.174,0.0232,-0.1767,0.1721,0.6937,1.0648,0.9912,-0.193,0.6266,0.7486,0.6173,1.481,0.6365,0.3162,1.0429,1.5105,0.8652,0.3171,-0.0234,0.4091,0.8832,2.1508,1.7678,0.8693,1.3529,0.7117,-0.1201,0.0432,-0.0316,-0.0013,0.5706,0.7962,1.1358,0.8722,1.3741,0.8383,0.3168,0.1037,0.2122,1.0877,0.3513,1.0971,0.5666,0.4808,0.0318,-0.0229,0.6203,1.4608,0.979,0.7169,0.1138,0.6149,0.004,0.5763,0.5601,0.2397,0.8869,1.0478,1.2407,0.2562,0.5793,0.1038,0.4603,0.9061,0.353,1.3735,1.6059,1.1768,0.0135,0.7311,0.1232,1.0061,0.4208,0.177,0.47,0.5949,0.9276,-0.0838,0.3737,0.7633,1.0035,0.7189,0.5321,0.6594,-0.1292,0.0679,-0.1179,-0.0261,-0.1403,0.4054,0.0823,0.4483,1.1341,Control
C05,0.2704,0.0306,1.4885,0.8027,1.1166,0.471,0.0254,0.7983,-0.1562,0.1793,-0.0648,-0.0887,0.7992,0.3876,0.3849,0.0764,-0.0049,0.7812,0.582,0.6006,1.1354,0.0936,0.5572,0.292,-0.0553,1.3733,1.1596,0.8822,0.2458,0.2967,0.2293,-0.156,-0.3438,0.0447,0.4843,1.1687,0.9066,-0.2599,0.6928,0.7266,0.624,1.9137,0.6281,0.3611,1.0011,1.6132,0.8837,0.4053,0.0491,0.425,1.0739,1.6729,2.1059,1.1555,1.6241,0.6416,-0.1035,-0.0642,0.0737,-0.0537,0.5245,0.9303,1.1334,1.0602,1.6573,0.928,0.2336,-0.2046,0.1887,1.34,0.3863,1.1161,0.5269,0.5426,0.0639,-0.0092,0.6806,1.5008,0.8706,0.6878,0.079,0.6914,-0.0065,0.6294,0.6277,0.0823,0.7759,1.2673,1.1552,0.5695,0.6012,-0.0177,0.4962,0.9784,0.4159,1.8099,1.7745,1.1573,0.0098,0.5276,0.1546,1.1223,0.3612,0.2101,0.4084,0.7867,0.9495,0.0156,0.153,0.7737,0.8327,0.8602,0.4803,0.6577,-0.0867,0.127,-0.0592,-0.1749,-0.1608,0.6306,0.1181,0.5312,1.0302,BRCACancer
