@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 7867 numeric
@attribute 5599 numeric
@attribute 148022 numeric
@attribute 257397 numeric
@attribute 4205 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 9261 numeric
@attribute 7189 numeric
@attribute 6416 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 1386 numeric
@attribute 23118 numeric
@attribute 5519 numeric
@attribute 1849 numeric
@attribute 1848 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 9252 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 1385 numeric
@attribute 5608 numeric
@attribute 6885 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 466 numeric
@attribute 7098 numeric
@attribute 5528 numeric
@attribute 5595 numeric
@attribute 10454 numeric
@attribute 5598 numeric
@attribute 2353 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute Class {Control,BRCACancer}

@data
B11,0.6971,0.9367,1.1811,0.9405,0.6665,1.1572,0.8651,1.35,0.2253,0.8262,0.69,0.5536,0.8086,1.5697,1.0275,1.2841,1.422,0.7415,1.3307,1.5768,1.2506,-0.0904,0.96,0.015,-0.0522,0.3957,0.759,0.5827,0.5357,0.376,1.4935,0.4453,1.1064,0.0903,1.558,1.1084,0.2016,0.9184,0.9134,0.204,0.4532,2.0348,1.6375,0.8229,Control
B12,0.7332,0.4094,0.7643,0.7469,0.224,0.8883,1.0179,1.113,0.1298,0.8296,0.5564,0.4809,0.2503,1.0209,0.7638,1.1807,1.731,0.5889,0.2946,0.6504,0.5516,-0.0398,0.6759,-0.0057,-0.1087,0.2992,0.5235,0.5605,0.613,0.2893,1.2122,0.3131,1.0496,0.074,1.3388,0.3847,-0.0046,0.4836,0.4982,0.0614,0.1848,0.998,1.4211,0.5307,Control
C01,1.01,1.2058,1.4998,1.167,0.6328,1.2148,1.1769,1.4476,0.3028,1.1356,0.8126,0.6277,0.7174,1.5829,1.348,1.4373,1.4636,0.8729,1.2701,2.0292,1.3263,-0.1335,0.9902,0.0114,-0.0058,0.5529,0.9687,0.6386,0.7845,0.6366,1.6227,0.5762,1.2559,0.1335,1.6252,1.1459,0.1571,1.0062,1.0379,0.3085,0.5618,1.5999,1.903,1.0105,BRCACancer
C02,0.7336,1.0213,1.3948,0.9944,0.6139,1.1465,0.6527,1.1796,0.4252,0.9434,0.7302,0.4751,0.6319,1.6166,1.3977,1.441,1.4342,0.7238,1.3797,1.667,1.1502,0.0138,1.0013,0.0668,0.1277,0.5078,0.8616,0.5512,0.5194,0.6791,1.6381,0.3462,1.2553,0.1241,1.5747,1.1652,0.3128,1.1563,1.072,0.2225,0.5152,1.4708,1.6208,1.0832,BRCACancer
C03,0.7258,1.1628,1.4698,1.2159,0.6491,1.3497,0.8636,1.3531,0.4809,1.1593,0.9752,0.6092,0.7647,1.6499,1.5257,1.5388,1.4849,0.9301,1.4151,1.8485,1.2215,0.084,1.0868,0.0173,0.1151,0.6919,0.9484,0.5661,0.6452,0.8146,1.6651,0.3827,1.3089,0.1377,1.6109,1.4076,0.4182,1.1505,1.1353,0.3132,0.6534,1.192,1.816,1.1488,BRCACancer
C04,0.4163,0.627,0.965,0.6903,0.4411,0.9525,0.5403,0.6519,0.3524,0.7667,0.572,0.4237,0.3558,1.0992,1.0751,0.9331,0.9879,0.5598,0.8068,1.1332,0.9667,0.0882,0.6028,0.0094,0.1095,0.3579,0.7873,0.2574,0.4421,0.518,0.853,0.2371,0.7431,0.0527,1.1806,0.7597,0.0134,0.6745,0.963,0.11,0.2623,1.9992,1.4351,0.7381,Control
C05,0.3592,0.5237,1.1523,0.6604,0.3786,0.8141,0.5566,0.7781,0.4092,0.6777,0.7609,0.3626,0.3911,1.3492,1.0944,1.123,1.0109,0.5196,0.9603,1.635,0.8571,0.0663,0.6798,-0.0011,0.0748,0.2775,0.6457,0.3061,0.3541,0.4643,1.1885,0.1362,0.7841,0.0514,1.0666,0.7356,0.0098,0.8718,0.8555,0.0821,0.2757,1.2255,1.4746,0.9079,BRCACancer
C06,-0.0348,0.2088,0.3319,0.113,0.2435,0.2931,0.2449,0.2166,0.0742,0.4448,0.1881,0.0703,0.14,0.4525,0.4446,0.4239,0.3441,0.1399,0.1199,-0.1323,0.233,-0.0835,0.1852,-0.0352,-0.0863,0.1565,0.5213,0.0898,0.1726,0.1938,0.2594,0.0769,0.1958,0.0322,0.2922,-0.0062,-0.0491,0.2958,0.3,0.0273,0.2236,0.6383,0.6234,0.3739,Control
C07,0.4969,0.8671,1.0954,0.7965,0.3853,0.9639,0.5654,0.915,0.3463,0.7894,0.6198,0.4129,0.4612,1.5067,1.1649,1.3377,1.0849,0.5967,0.8408,1.1584,0.8095,0.007,0.828,0.0244,0.0812,0.291,0.6453,0.3248,0.354,0.4426,1.3346,0.3431,1.0627,0.0562,1.3248,1.1257,0.3603,0.9015,0.7808,0.1,0.3211,1.1155,1.5948,0.865,Control
C08,0.5444,0.7816,1.2387,1.0421,0.5183,1.1796,0.6758,1.0007,0.3466,0.7817,0.7965,0.4405,0.6719,1.5193,1.3447,1.3185,1.2913,0.8017,1.2731,1.5354,1.0812,0.0592,0.9491,0.0603,0.0155,0.3765,0.82,0.5458,0.4706,0.5577,1.5226,0.3219,1.1016,0.0918,1.5351,1.2075,0.2488,1.0625,0.9573,0.1475,0.4742,1.525,1.5956,0.8782,Control
C09,0.3741,1.1077,1.2072,0.7566,0.5335,0.9095,0.542,0.9402,0.3166,0.7945,0.7283,0.3929,0.4604,1.4539,1.248,1.3541,1.1444,0.5416,1.2347,1.8127,0.9677,0.097,0.7278,0.0114,0.0611,0.3748,0.6912,0.3095,0.4155,0.4723,1.3704,0.1908,1.0478,0.0469,1.2381,0.9049,0.261,0.9565,0.8657,0.1102,0.3616,2.3714,1.4942,0.8696,Control
C10,0.575,0.8688,1.5225,0.6258,0.5127,1.0182,0.5381,1.0072,0.3069,0.8084,0.7269,0.3497,0.4227,1.5185,1.1424,1.4615,1.2732,0.5008,1.3331,1.7381,0.9503,0.0622,0.9083,-0.0177,0.0666,0.3093,0.8478,0.2566,0.3739,0.4423,1.4817,0.1747,1.0863,0.1069,1.1063,0.9391,0.1872,1.0709,0.8389,0.127,0.4442,1.2297,1.5345,1.0362,BRCACancer
C11,0.4968,1.0244,1.1901,0.9952,0.6542,1.2703,0.6991,1.0238,0.4279,0.8622,0.7842,0.527,0.6743,1.3955,1.3651,1.3137,1.2922,0.7944,1.091,1.7417,1.0989,-1e-04,0.8953,-0.0152,0.1087,0.4616,0.9087,0.5475,0.5591,0.6527,1.3856,0.3513,1.0891,0.052,1.5074,1.0872,0.0901,1.0473,1.0236,0.2491,0.5404,1.6072,1.6696,0.9912,Control
C12,0.4918,0.7746,0.9342,0.6168,0.4412,0.7678,0.4999,0.5781,0.2377,0.6468,0.5151,0.2592,0.4599,1.025,1.0167,0.9477,1.039,0.4474,0.7135,1.4616,0.7759,0.2038,0.5702,-0.0176,-0.0028,0.3217,0.6259,0.2738,0.2591,0.4257,0.8762,0.1513,0.6967,0.0329,0.8868,0.555,0.0533,0.7166,0.8239,0.1262,0.3101,0.859,1.3945,0.6165,BRCACancer
D01,0.9581,0.4669,0.9379,1.122,0.2996,1.1274,1.455,1.4599,0.1698,0.9567,0.7399,0.7175,0.4912,1.253,0.9462,1.2774,1.6685,0.9344,0.6523,1.2389,0.6676,-0.0888,0.9155,-0.0687,-0.1493,0.3833,0.7076,0.8289,0.8608,0.4892,1.4964,0.6664,1.2508,0.1299,1.7446,0.8495,0.0636,0.7271,0.7443,0.2857,0.2703,0.6698,1.6488,0.74,BRCACancer
D02,0.8109,0.9624,1.1785,0.7685,0.5787,1.1263,0.6454,0.9389,0.4119,0.9339,0.7075,0.4042,0.5506,1.284,1.2514,1.256,1.2717,0.6663,1.189,1.9075,0.8855,0.1891,0.7872,-0.0335,0.1096,0.408,0.753,0.4881,0.4283,0.5559,1.5057,0.1542,1.017,0.0613,1.3625,0.9981,0.0852,0.9599,0.9003,0.2302,0.4084,1.1621,1.6835,0.8611,BRCACancer
D03,0.7648,0.8717,1.1604,0.6701,0.4208,0.8743,0.617,0.9818,0.2744,0.8504,0.54,0.3351,0.3921,1.2873,1.1167,1.2118,1.1815,0.5619,1.1556,1.9014,0.9257,0.0493,0.6793,-0.0028,0.1084,0.3551,0.8311,0.3314,0.4051,0.5124,1.2644,0.157,0.8994,0.0728,1.3043,0.8412,0.1118,0.8252,0.8992,0.1073,0.3513,0.9675,1.6203,0.8376,BRCACancer
D04,0.6461,0.7839,1.2664,0.8421,0.6191,1.0462,0.713,1.118,0.3893,0.8091,0.7401,0.4267,0.6391,1.4159,1.1543,1.2864,1.4032,0.659,1.2643,2.1457,1.2472,0.1713,0.7607,-0.0569,-0.0159,0.3882,0.8162,0.5275,0.5809,0.5565,1.4072,0.3416,1.0274,0.0503,1.4833,1.0484,0.0508,1.0034,0.9744,0.1912,0.4448,1.1336,1.6468,0.9399,BRCACancer
D05,0.6105,0.7343,1.3336,0.7677,0.4588,1.0252,0.5808,1.1405,0.2821,0.9586,0.6742,0.3779,0.5179,1.5658,1.2106,1.3982,1.22,0.5901,1.3771,1.9358,1.2044,0.0528,0.8253,0.0409,0.0024,0.3742,0.773,0.2935,0.4972,0.4615,1.433,0.2154,0.9923,0.1211,1.3433,1.0203,0.3573,0.988,0.8024,0.1671,0.3983,1.6508,1.6712,1.0758,BRCACancer
D06,0.722,0.9524,1.2825,1.1422,0.6126,1.1727,0.7094,1.1802,0.4043,0.9199,0.8039,0.4884,0.6912,1.5506,1.3565,1.4737,1.4639,0.8835,1.3736,1.9926,1.1985,0.0419,1.0005,-0.0275,-0.0312,0.4335,0.8266,0.5497,0.6032,0.6575,1.548,0.4131,1.162,0.0955,1.5828,1.2566,0.2284,1.1561,1.0468,0.2955,0.5335,1.5242,1.6859,1.0079,BRCACancer
D07,0.6607,0.8773,1.2052,1.0331,0.5194,1.1702,0.5995,1.086,0.2881,0.9746,0.7757,0.4185,0.6429,1.5212,1.3626,1.4133,1.1995,0.7011,1.1354,1.8902,1.1623,0.1207,0.8557,-0.0017,0.038,0.4509,0.8359,0.4186,0.5068,0.5912,1.4719,0.2836,1.1023,0.0354,1.4686,1.0841,0.201,1.0518,0.9191,0.2084,0.5579,1.6696,1.6863,1.0322,Control
D08,0.4159,0.6735,0.9689,0.6312,0.363,0.9104,0.492,0.8422,0.1811,0.7759,0.5343,0.3117,0.4607,1.2784,1.0661,1.2159,1.1702,0.4909,0.8799,1.5088,0.867,-0.0289,0.6946,-0.0193,-0.0535,0.3464,0.7351,0.323,0.3761,0.3792,1.1273,0.2078,0.7999,0.0731,1.1791,0.8508,0.1976,0.849,0.7999,0.1467,0.2487,1.1035,1.507,0.802,Control
D09,0.5479,0.8757,1.3119,0.8993,0.4797,1.0434,0.6293,1.0392,0.348,0.7898,0.6599,0.4438,0.5797,1.4388,1.3143,1.3501,1.3152,0.6558,1.3432,1.6582,1.1794,-0.075,0.8685,-0.0249,0.0057,0.4112,0.7824,0.4046,0.4795,0.5979,1.4706,0.2749,1.0169,0.1007,1.4044,1.0217,0.1014,1.0674,1.0233,0.2344,0.4388,1.135,1.5424,0.9681,Control
D10,0.4301,0.8857,1.1087,0.7945,0.5581,1.0597,0.5547,0.9761,0.1775,0.6903,0.5916,0.4826,0.7594,1.3971,1.1866,1.1961,1.1848,0.6861,1.1372,1.7423,1.0353,0.0897,0.7674,-0.0468,-0.0567,0.3425,0.7381,0.4053,0.4352,0.3719,1.2659,0.3114,0.8722,0.0536,1.3959,1.0782,0.0871,0.8072,0.8307,0.106,0.2936,1.0206,1.6398,0.7366,Control
D11,0.1191,0.3237,0.4797,0.3039,0.2634,0.5203,0.3702,0.3811,0.1242,0.4993,0.343,0.1536,0.2564,0.8146,0.6804,0.6965,0.7928,0.4049,0.4435,0.4676,0.4994,-0.0551,0.421,-0.0424,-0.176,0.1403,0.6788,0.1507,0.4496,0.1315,0.6995,0.1367,0.4303,0.0603,0.8182,0.2878,0.0926,0.5074,0.3696,0.0979,0.0631,0.5449,0.9269,0.5073,Control
D12,0.3304,0.6805,0.9931,0.6215,0.4874,0.8159,0.5267,0.661,0.2427,0.6196,0.4175,0.2693,0.6334,1.09,1.0972,0.9565,0.9649,0.5724,0.986,1.5091,0.8972,0.1262,0.6235,-0.0587,-0.0434,0.3542,0.7658,0.4163,0.4131,0.4772,0.9872,0.2427,0.7311,0.0223,1.4432,0.7231,0.0499,0.7635,0.9396,0.1999,0.3575,1.193,1.4606,0.6795,Control
E01,0.4025,0.9598,1.1369,0.6584,0.3159,0.9041,0.5192,0.8535,0.2426,0.6626,0.5111,0.3717,0.4662,1.4641,1.1686,1.2106,1.0807,0.4944,1.0396,1.5333,0.8651,0.0556,0.7063,-0.0081,-0.0535,0.3507,0.5142,0.2852,0.3989,0.4724,1.32,0.1711,0.8397,0.0213,1.247,0.9791,0.1948,0.8054,0.7623,0.0617,0.377,2.3796,1.5443,0.798,BRCACancer
E02,0.7068,1.4262,1.2262,0.9029,0.5944,1.1884,0.6045,1.2616,0.3685,1.0097,0.7477,0.4878,0.6504,1.6288,1.3426,1.5188,1.455,0.6901,1.4843,1.3446,0.9516,0.1268,1.0616,0.028,0.0741,0.3929,0.6324,0.5227,0.5313,0.5734,1.7547,0.2665,1.2472,0.0542,1.4333,1.0789,0.4131,1.1845,0.9903,0.18,0.4442,1.0981,1.5675,1.0225,Control
E03,0.5103,1.0051,1.2917,0.9619,0.6072,1.1593,0.615,1.0077,0.3511,0.7443,0.6975,0.4862,0.7855,1.4544,1.4693,1.3138,1.1304,0.6701,1.371,2.1701,1.3791,0.151,0.8517,0.0285,0.0702,0.3823,0.7409,0.3973,0.5378,0.6216,1.4296,0.331,1.0262,0.0142,1.4998,1.2748,0.092,1.0276,1.1162,0.204,0.5137,1.7042,1.789,0.9664,Control
E04,0.6946,1.1702,1.3562,1.1244,0.6826,1.2178,0.6661,1.1795,0.4874,0.9645,0.7848,0.4915,0.6409,1.4725,1.4607,1.4353,1.4699,0.7628,1.5124,1.6563,1.3411,0.16,1.0185,0.0438,0.1078,0.5785,0.878,0.4653,0.5313,0.7132,1.4766,0.3092,1.1905,0.0585,1.4902,1.3268,0.1178,1.0811,1.2547,0.3039,0.6355,2.1091,1.6798,1.0342,Control
E05,0.6938,0.8991,0.9889,0.9068,0.366,1.0924,0.5661,1.0304,0.2006,0.8851,0.6078,0.4307,0.5003,1.4597,1.086,1.4287,1.4069,0.7207,0.9666,1.0274,0.7024,-0.1426,1.0074,0.0161,-0.0188,0.288,0.922,0.4448,0.3818,0.4403,1.4625,0.2789,1.2201,0.1113,1.2903,0.9991,0.258,1.0681,0.7859,0.1303,0.2122,0.8595,1.4386,0.8719,Control
E06,0.6579,1.154,1.0782,0.5907,0.2615,0.8096,0.6088,0.9605,-0.0014,0.9088,0.5078,0.3044,0.5201,1.3224,0.9028,1.1284,1.1515,0.5366,0.9772,1.8092,0.8421,-0.41,0.6774,-0.0074,-0.268,0.1279,0.6054,0.2739,0.4372,0.1897,1.2249,0.1197,0.9027,0.1545,1.1312,0.6394,0.2218,0.7007,0.451,0.1408,0.2372,3.1463,1.4141,0.7815,BRCACancer
E07,0.7328,1.2526,1.2048,0.7674,0.5884,1.1312,0.6671,1.2055,0.3181,0.9222,0.6737,0.3993,0.557,1.4266,1.2372,1.2914,1.3751,0.6582,1.295,1.7067,1.2998,0.0852,0.8822,-0.0255,0.0423,0.549,0.8405,0.4019,0.5015,0.5893,1.4536,0.2587,1.0896,0.072,1.3639,0.8492,0.116,1.0436,0.9315,0.212,0.4896,2.5056,1.6611,0.954,BRCACancer
E08,0.6386,1.1067,1.2914,1.0163,0.4856,1.1664,0.6819,1.1538,0.3468,0.8279,0.7539,0.465,0.7284,1.6002,1.4089,1.3982,1.3782,0.7384,1.4759,2.0055,1.2927,0.1002,0.954,-0.009,0.1001,0.4537,0.7763,0.4951,0.5719,0.5925,1.5988,0.3421,1.1695,0.0261,1.5629,1.2354,0.2557,1.0547,1.0385,0.2466,0.5114,2.2316,1.6571,0.9387,Control
E09,0.5307,1.0995,1.256,0.8915,0.7456,1.1982,0.6343,1.1713,0.3068,0.7938,0.7712,0.4291,0.8569,1.5387,1.4759,1.329,1.3206,0.6831,1.4217,1.5368,1.0505,0.1083,0.8178,0.0223,0.005,0.5003,0.7663,0.4465,0.4291,0.5882,1.4909,0.2684,1.0072,0.0638,1.2966,1.2264,0.1987,0.9938,1.0574,0.2144,0.5105,1.3211,1.6549,0.8496,BRCACancer
