@relation data

@attribute id string
@attribute 2194 numeric
@attribute 27349 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 54995 numeric
@attribute 55301 numeric
@attribute Class {Control,BRCACancer}

@data
C01,0.4763,0.3225,0.3878,0.2464,0.7448,-0.1427,BRCACancer
C02,0.5114,0.5647,0.2429,0.3112,0.8216,-0.1226,BRCACancer
C03,0.6712,0.4601,0.3091,0.4148,0.8022,-0.0978,BRCACancer
C04,0.3607,0.1998,0.136,0.2276,0.5219,0.004,Control
C05,0.2786,0.2926,0.1685,0.1609,0.4515,-0.0272,BRCACancer
C06,0.0387,0.0214,-0.0435,0.0266,0.1806,-0.1086,Control
C07,0.2911,0.3161,0.1673,0.2017,0.574,-0.0473,Control
C08,0.4144,0.3275,0.3156,0.4253,0.6773,-0.1131,Control
C09,0.332,0.2647,0.1822,0.2332,0.626,-0.0473,Control
C10,0.416,0.3436,0.1636,0.1545,0.657,-0.0796,BRCACancer
C11,0.6201,0.4445,0.3535,0.4397,0.5747,-0.0244,Control
C12,0.2833,0.0712,0.0732,0.1219,0.3694,0.0039,BRCACancer
D01,0.2124,0.1702,0.3903,0.4699,0.547,-0.1355,BRCACancer
D02,0.4444,0.3921,0.2351,0.25,0.4363,0.051,BRCACancer
D03,0.3577,0.2367,0.1645,0.0773,0.3872,-0.0392,BRCACancer
D04,0.4321,0.4408,0.2667,0.1798,0.5097,-0.0617,BRCACancer
D05,0.3671,0.2934,0.1553,0.157,0.5202,-0.1002,BRCACancer
D06,0.5741,0.4562,0.3446,0.4026,0.6533,-0.0799,BRCACancer
D07,0.4885,0.3413,0.171,0.3312,0.5607,-0.0894,Control
D08,0.2739,0.1842,0.1329,0.1473,0.2611,-0.0702,Control
D09,0.4495,0.4097,0.222,0.241,0.6225,-0.0363,Control
D10,0.2843,0.3477,0.2099,0.2165,0.446,-0.076,Control
D11,0.0566,0.0377,0.0936,0.0668,0.2278,-0.1149,Control
D12,0.3391,0.3028,0.188,0.2173,0.34,-0.0695,Control
E01,0.3453,0.1319,0.1491,0.0983,0.4582,-0.0879,BRCACancer
E02,0.5028,0.5709,0.2851,0.3468,0.7735,-0.0719,Control
E03,0.5822,0.4129,0.2449,0.2808,0.5768,-0.0968,Control
E04,0.6286,0.4674,0.274,0.4494,0.6299,-0.0686,Control
E05,0.3192,0.2621,0.2021,0.313,0.4818,-0.0942,Control
E06,0.0456,0.1711,0.1363,0.0964,0.5917,-0.2334,BRCACancer
E07,0.5373,0.3546,0.2448,0.3178,0.4781,-0.0756,BRCACancer
E08,0.4505,0.4502,0.2489,0.2971,0.6899,-0.0803,Control
E09,0.4408,0.5573,0.2526,0.2758,0.6948,-0.0338,BRCACancer
E10,0.4884,0.4284,0.3133,0.2121,0.6444,-0.1235,BRCACancer
E11,0.3429,0.1958,0.1568,0.2092,0.3838,-0.0344,Control
E12,0.1856,0.1916,0.1869,0.0761,0.3107,0.043,BRCACancer
F01,0.6217,0.4639,0.3322,0.4345,0.7106,-0.1953,Control
F02,0.5702,0.5466,0.3204,0.3671,0.6164,-0.087,Control
F03,0.4426,0.3373,0.2506,0.3096,0.71,0.0356,Control
F04,0.3128,0.2108,0.3418,0.2061,0.5803,-0.1058,Control
F05,0.4593,0.3805,0.2584,0.2899,0.7024,-0.0894,Control
F06,0.29,0.2311,0.1307,0.1264,0.6839,-0.1523,Control
F07,0.466,0.3538,0.3455,0.4529,0.6881,-0.0946,Control
F09,0.6209,0.6091,0.3659,0.4037,0.9114,-0.0617,Control
F10,0.6599,0.4873,0.3425,0.3756,0.74,-0.0595,Control
F11,0.4899,0.5209,0.2284,0.2133,0.6225,-0.0085,Control
F12,0.3198,0.2091,0.3548,0.2604,0.5661,-0.1417,Control
G01,0.3541,0.3636,0.3136,0.2436,0.5241,-0.0899,Control
G02,0.313,0.1952,0.1798,0.1163,0.4439,-0.0413,Control
G03,0.4662,0.5057,0.2827,0.4263,0.7885,-0.1306,Control
G04,0.6054,0.5681,0.2454,0.2175,0.6299,-0.0892,BRCACancer
G05,0.1105,-0.0156,0.1876,0.1437,0.4457,-0.1222,BRCACancer
G06,0.3952,0.2181,0.2339,0.2282,0.6292,-0.1639,BRCACancer
G07,0.3117,0.325,0.1972,0.3262,0.6196,-0.1442,Control
G08,0.4056,0.2861,0.3333,0.3219,0.768,-0.1381,Control
G09,0.2667,0.2512,0.1534,0.1531,0.4141,-0.0067,Control
G10,0.0933,-0.0441,0.1039,0.0956,0.4449,-0.0972,BRCACancer
G11,-0.0812,-0.0133,0.161,0.0082,0.3452,0.0347,BRCACancer
G12,0.2742,0.2141,0.1766,0.1086,0.5566,-0.1035,BRCACancer
H01,0.2513,0.0207,0.1345,0.1701,0.423,-0.1132,Control
H02,0.3934,0.445,0.1861,0.2531,0.285,-0.0637,Control
H03,0.2279,0.0893,0.2339,0.2575,0.6221,-0.1056,Control
H04,0.3711,0.3373,0.3228,0.2671,0.7091,-0.1643,Control
H06,0.3236,0.3432,0.2503,0.2582,0.459,-0.0716,Control
H07,0.1621,0.0295,0.1595,0.221,0.5346,-0.1802,BRCACancer
H08,0.1488,0.1827,0.1348,0.1188,0.321,-0.0601,BRCACancer
H09,0.1302,-0.1178,0.1404,0.085,0.2648,-0.2252,BRCACancer
H10,0.0402,-0.0934,0.1206,0.126,0.364,-0.1488,BRCACancer
H11,0.2027,0.0886,0.0936,0.1775,0.5109,-0.1362,BRCACancer
H12,0.3906,0.3862,0.293,0.3355,0.7623,-0.1074,BRCACancer
I01,0.6175,0.2684,0.3985,0.2142,0.5411,-0.0999,Control
I02,0.2266,0.0756,0.2449,0.2419,0.4767,-0.187,Control
I03,0.1577,0.1458,0.1147,0.1197,0.3762,-0.135,Control
I04,0.6052,0.5244,0.2775,0.3188,0.7693,-0.0855,Control
I05,0.5954,0.4937,0.2639,0.3031,0.412,-0.0094,Control
I06,0.5148,0.4117,0.1912,0.2733,0.366,-0.0647,Control
I07,0.6292,0.5365,0.3737,0.3952,0.7217,-0.125,Control
I08,0.4349,0.3109,0.2046,0.3294,0.9081,-0.201,Control
I09,0.1503,0.1372,0.1565,0.2231,0.5157,-0.1307,Control
I10,0.4378,0.3527,0.3301,0.3889,0.7577,-0.1268,Control
I11,0.074,0.06,0.1027,0.0987,0.4611,-0.0638,Control
I12,0.2185,0.2867,0.2425,0.2973,0.5262,-0.1398,Control
I13,0.4067,0.4033,0.2083,0.3271,0.6018,-0.0897,Control
J01,0.3159,0.2825,0.171,0.1083,0.2807,-0.0378,Control
J02,0.3519,0.3307,0.1955,0.3004,0.57,-0.0793,Control
J03,0.5741,0.5665,0.3186,0.3054,0.7663,-0.0606,Control
J04,0.4934,0.4876,0.2886,0.3381,0.574,-0.0864,Control
J05,0.3213,0.0949,0.3587,0.2696,0.5473,-0.2071,Control
J06,0.1742,0.0121,0.249,0.2504,0.5924,-0.1587,Control
J07,0.6491,0.564,0.3798,0.2597,0.5685,-0.0649,Control
J08,0.378,0.1827,0.2927,0.3415,0.6644,-0.0541,Control
J09,0.1607,0.0181,0.2237,0.3,0.5129,-0.1323,Control
J10,0.518,0.2997,0.4622,0.4171,0.5201,-0.1042,Control
J11,0.4498,0.2148,0.3487,0.4379,0.4288,-0.0802,Control
J12,0.283,0.2043,0.3095,0.3068,0.2768,-0.0677,Control
K01,0.5265,0.4719,0.3782,0.31,0.7142,-0.1268,BRCACancer
K02,0.4791,0.4258,0.3432,0.3179,0.7163,-0.1151,BRCACancer
K03,0.1837,0.0898,0.2827,0.184,0.6179,-0.1855,BRCACancer
K04,0.4984,0.5067,0.3107,0.366,0.6586,-0.0407,BRCACancer
K05,0.4269,0.391,0.2066,0.3082,0.4414,-0.0819,Control
AA_RR-849,0.4641,0.4241,0.1883,0.2709,0.5721,-0.0789,BRCACancer
AE_RR-3300,0.3293,0.0306,0.2827,0.3953,0.674,-0.0871,Control
AF_RR-3276,0.5154,0.4225,0.2976,0.0473,0.7445,-0.1678,Control
AG_RR-3298,0.3174,0.1899,0.1788,0.1916,0.4305,-0.0289,Control
AH_RR-3295,0.2458,0.1542,0.3213,0.2458,0.7152,-0.1491,Control
AI_RR-3291,0.2698,0.2726,0.255,0.3856,0.8832,-0.1623,Control
AJ_RR-3296,0.377,0.2479,0.2743,0.3124,0.4911,-0.0745,Control
AM_RR-1949,0.4785,0.3135,0.1985,0.2888,0.4362,-0.1007,Control
AN_RR-3297,0.5057,0.2945,0.2813,0.2594,0.6391,-0.0306,Control
AO_RR-3288,0.2103,0.1961,0.3209,0.4787,0.545,-0.1012,Control
AP_RR-3280,0.0915,0.193,0.0651,0.1068,0.6317,-0.1148,Control
AR_RR-3278,0.1437,0.3456,0.2761,0.3689,0.5466,-0.0381,Control
AS_RR-3277,0.419,0.283,0.2609,0.2916,0.5179,-0.1131,Control
A_RR96-12,0.305,0.3423,0.4177,0.4094,0.5617,-0.1122,BRCACancer
B_RR-1519,0.627,0.6454,0.4526,0.0059,0.7229,-0.1132,BRCACancer
C_RR-3293,0.5916,0.6797,0.4712,0.0418,1.0137,-0.1003,BRCACancer
D_RR-3301,0.3518,0.1002,0.2446,0.2512,0.3963,0.0191,BRCACancer
E_RR-2070,0.3299,0.4784,0.3546,0.3931,0.5983,-0.1392,BRCACancer
J_RR-1226,0.3382,0.1314,0.1944,0.1833,0.6598,0.0557,BRCACancer
K_RR-3290,0.347,0.2563,0.2775,0.2856,0.4361,-0.0537,Control
L_RR-3286,0.1742,0.206,0.3547,0.2532,0.4648,-0.1854,Control
N_RR-3294,0.2613,0.1198,0.1826,0.287,0.4654,-0.1384,Control
O_RR-3285,0.1681,0.1145,0.1471,0.2754,0.6041,-0.108,Control
P_RR-3274,0.3392,0.1744,0.2261,0.341,0.456,-0.1235,Control
Q_RR-3283,0.2814,0.2431,0.3159,0.3085,0.3587,-0.1135,Control
RR-3275,0.3825,0.1814,0.2812,0.2642,0.7129,-0.0833,Control
RR-3281,0.0876,-0.0074,0.0875,0.1634,0.5459,-0.1069,Control
RR-3287,0.2776,0.181,0.3691,0.3711,0.566,-0.1312,BRCACancer
RR-3289,0.3806,0.3657,0.2204,0.355,0.5583,-0.0977,Control
RR-3299,0.1776,0.1193,0.1292,0.2272,0.5942,-0.0857,BRCACancer
T_RR-3292,0.4208,0.1973,0.2171,0.1645,0.4876,-0.1008,Control
U_RR-2236,0.4122,0.5125,0.2837,0.2976,0.4891,-0.0827,BRCACancer
V_RR-1455,0.9717,0.8308,0.5252,0.0483,0.9553,-0.0526,BRCACancer
W_RR-922,0.2687,0.3808,0.1188,0.1933,0.2787,-0.1476,BRCACancer
X_RR-1083,0.2212,0.3466,0.1124,0.1932,0.371,-0.1063,BRCACancer
Y_RR-841,0.2361,-0.02,0.1486,0.1401,0.6393,-0.2143,BRCACancer
Z_RR-778,0.5524,0.5337,0.2893,0.3164,0.4181,-0.0292,BRCACancer
