@relation data

@attribute id string
@attribute 6655 numeric
@attribute 9459 numeric
@attribute 50649 numeric
@attribute 9828 numeric
@attribute 8767 numeric
@attribute 8841 numeric
@attribute 9826 numeric
@attribute 57580 numeric
@attribute 84033 numeric
@attribute 50650 numeric
@attribute 23370 numeric
@attribute 4615 numeric
@attribute 27237 numeric
@attribute 6868 numeric
@attribute 387 numeric
@attribute 2245 numeric
@attribute 221472 numeric
@attribute 25791 numeric
@attribute 8878 numeric
@attribute 572 numeric
@attribute 5584 numeric
@attribute 1894 numeric
@attribute 9500 numeric
@attribute 6453 numeric
@attribute 6610 numeric
@attribute 8874 numeric
@attribute 55851 numeric
@attribute 7409 numeric
@attribute 23365 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 3551 numeric
@attribute 7314 numeric
@attribute 23229 numeric
@attribute 836 numeric
@attribute 835 numeric
@attribute 29 numeric
@attribute 22986 numeric
@attribute 89846 numeric
@attribute 4974 numeric
@attribute 7410 numeric
@attribute 23263 numeric
@attribute 7074 numeric
@attribute 4790 numeric
@attribute 7204 numeric
@attribute 5879 numeric
@attribute 4792 numeric
@attribute 6654 numeric
@attribute 4168 numeric
@attribute 5599 numeric
@attribute 11108 numeric
@attribute 27018 numeric
@attribute 5970 numeric
@attribute 5664 numeric
@attribute 5663 numeric
@attribute 51107 numeric
@attribute 26574 numeric
@attribute 23421 numeric
@attribute 7189 numeric
@attribute 10276 numeric
@attribute 83464 numeric
@attribute 4803 numeric
@attribute 4099 numeric
@attribute 4804 numeric
@attribute 3654 numeric
@attribute 10018 numeric
@attribute 8997 numeric
@attribute 57142 numeric
@attribute 393 numeric
@attribute 26230 numeric
@attribute 11214 numeric
@attribute 9181 numeric
@attribute 9138 numeric
@attribute 57449 numeric
@attribute 396 numeric
@attribute 3065 numeric
@attribute 3066 numeric
@attribute 23385 numeric
@attribute 121512 numeric
@attribute 7531 numeric
@attribute 10451 numeric
@attribute 64857 numeric
@attribute Class {Control,BRCACancer}

@data
B05,1.2093,1.256,-0.0175,-0.0532,1.5647,0.6732,0.4466,1.2781,0.1722,1.1733,0.852,1.8138,0.0133,1.3017,0.6877,-0.0642,0.9744,-0.0142,1.4451,0.134,0.2394,0.2388,0.4484,0.0628,0.8554,0.5866,1.1144,1.2466,0.5424,-0.1038,0.3376,0.8579,0.631,0.3509,1.1362,1.0752,0.3978,-0.1026,0.8985,0.055,0.1172,-0.0193,0.3883,1.2639,0.3355,0.4846,2.6534,0.7814,-0.1755,1.0222,1.0614,0.5571,1.2743,0.2068,0.9424,1.1406,0.9217,0.3534,0.7887,0.1768,0.9677,0.0732,-0.2463,-0.1671,0.4789,0.7791,0.0248,1.0764,1.131,0.1619,1.2746,0.8246,1.4876,0.01,1.3173,0.9295,0.6115,0.9928,0.4796,0.6106,0.5644,0.4112,BRCACancer
B06,0.9821,1.1822,-0.1392,-0.261,1.2768,0.6966,0.4681,1.0066,-0.0043,1.026,0.5143,1.0216,-0.2018,1.2821,0.5814,-0.1987,0.8491,-0.2347,1.1864,-0.0858,0.1914,0.0742,0.3078,0.0476,0.7166,0.5471,0.4118,0.8845,0.4235,-0.1707,0.3245,0.8602,0.2582,0.4868,0.9527,0.9126,0.0995,0.0049,0.6779,0.0493,-0.1186,-0.2134,0.3014,1.2056,0.2703,0.4988,1.5007,0.7812,-0.1632,0.9729,0.867,0.1265,0.8016,0.0472,0.5855,0.911,0.68,0.359,0.5568,0.1631,0.6661,0.1303,-0.46,-0.3888,0.0286,0.7257,0.0913,0.9985,0.8357,0.1245,1.1379,0.6115,1.0354,-0.2097,0.6615,0.9628,0.4698,0.8324,0.3775,0.4492,0.5914,0.0591,BRCACancer
B07,1.3289,1.6029,-0.0164,-0.0575,1.6922,0.9378,0.6697,1.4596,0.197,1.6735,1.016,1.6613,0.0797,1.6493,0.9305,-0.0732,1.2993,-0.054,1.7731,0.203,0.331,0.5346,0.5213,0.0861,1.0223,0.7079,1.0017,1.4775,0.7209,-0.108,0.4115,1.2148,0.4712,0.5494,1.2561,1.5426,0.5238,-0.0469,1.1272,0.1266,0.1305,0.0168,0.4277,1.4768,0.33,0.7269,2.1568,1.1794,0.0024,1.4186,1.2974,0.6207,1.4052,0.1971,1.1035,1.5463,1.0807,0.5459,0.8359,0.289,1.0041,0.0263,-0.1861,-0.1598,0.5452,0.9731,-0.006,1.3187,1.4144,0.0293,1.4976,1.2265,1.7583,0.039,1.3095,1.4296,0.8164,1.125,0.527,0.7835,0.7972,0.6029,BRCACancer
B08,1.3009,1.4643,-0.0528,0.0754,1.5801,0.762,0.5389,1.3119,0.107,1.1694,0.9171,1.5663,0.0756,1.4176,0.5672,-0.0041,1.0338,-0.0778,1.4554,0.2826,0.1835,0.3247,0.3603,0.1224,0.7892,0.6061,1.2292,1.3839,0.9948,-0.0704,0.2951,0.8656,0.64,0.3738,1.1499,1.1629,0.456,-0.0422,0.9589,0.1011,0.1572,0.0665,0.54,1.2024,0.2361,0.4862,1.9468,0.7595,-0.0422,1.0803,1.1008,0.8954,1.2641,0.1224,1.05,1.3652,1.0205,0.5477,0.7919,0.628,0.9766,-0.0581,-0.1458,-0.0425,0.6366,0.5029,-0.0324,1.0203,1.2311,0.0105,1.2715,0.9167,1.4465,0.0056,1.3375,1.1296,0.6493,0.921,0.6001,0.8018,0.404,0.4558,Control
B09,1.2638,1.3463,-0.1206,-0.0666,0.881,0.5536,0.4775,1.4499,0.1393,1.589,1.0752,1.1501,-0.0156,1.2219,1.0014,-0.0258,0.8246,-0.1123,1.4166,0.0768,0.2933,0.1413,0.4915,0.1259,0.6031,0.8176,0.4469,1.0445,0.9138,-0.0913,0.5198,1.0191,0.6032,0.4318,0.9575,1.2374,0.5461,-0.0407,1,0.1952,0.1708,0.0462,0.434,1.3963,0.5833,0.6499,2.012,1.2234,-0.0131,1.0942,0.9152,0.5413,1.0746,0.068,1.0734,0.8982,1.0377,0.6955,0.6653,0.1517,0.8754,0.0016,-0.2704,-0.1404,0.4246,0.9147,-0.0044,1.2475,1.1192,-5e-04,1.7452,0.7627,1.4713,-0.0593,1.1748,0.7961,0.5859,0.738,0.7391,0.8023,1.075,0.3688,Control
B10,1.1026,1.3382,-0.0578,-0.0237,1.2891,0.5802,0.4689,1.3628,0.1219,1.5491,0.6792,1.5148,0.0296,1.284,0.6115,-0.0597,0.8825,-0.0782,1.1869,0.0931,0.2151,0.1942,0.3023,0.0623,0.6467,0.5961,0.6959,0.9307,0.5852,-0.0687,0.3628,0.9582,0.3894,0.3414,0.874,1.1817,0.3885,-0.106,0.8156,0.131,0.0362,-0.0299,0.4892,1.488,0.518,0.8182,1.5794,1.057,-0.0945,0.9202,0.7972,0.2904,0.9463,0.0724,0.9467,1.0584,0.8833,0.3514,0.6547,0.1464,0.7007,0.04,-0.1698,-0.1437,0.3903,0.6947,-0.0166,1.3387,0.8364,0.04,1.5418,0.845,1.1876,-0.0282,1.0481,0.9584,0.6539,0.9087,0.7046,0.6367,0.8424,0.2756,Control
B11,1.2622,1.3821,-0.0091,-0.0288,1.6248,0.6021,0.6769,1.3325,0.0989,1.2755,0.7882,1.7252,0.0655,1.2897,0.5429,1e-04,0.8461,-0.0445,1.3498,0.2148,0.2661,0.4211,0.3759,0.1363,0.7306,0.5864,1.3288,1.248,0.7706,-0.0675,0.3506,0.8689,0.4745,0.2712,1.0068,1.1852,0.4307,-0.027,0.8529,0.0332,0.1687,0.0439,0.6626,1.3382,0.4201,0.5737,1.9276,0.9509,-0.0862,0.9405,0.9991,0.869,1.2114,0.2033,0.9203,1.2644,0.8602,0.2701,0.69,0.256,0.8409,0.0276,-0.289,-0.0283,0.4206,0.7956,-0.0236,1.2253,0.9415,0.0646,1.4083,0.8689,1.2364,0.0256,1.2659,0.8793,0.7322,0.9501,0.6435,0.7199,0.6514,0.4606,Control
B12,0.8093,1.1754,0.0014,-0.1122,0.6627,0.4585,0.3965,1.2262,0.2327,1.2981,0.9144,1.1653,0.031,1.0652,0.7352,-0.0725,0.9118,-0.0957,1.124,0.0569,0.132,-0.0692,0.2558,0.0216,0.6241,0.6368,0.1683,0.7461,0.2933,-0.1348,0.4148,1.0292,0.3528,0.2378,0.6178,1.1062,0.4434,-0.0779,0.9486,0.1262,0.0678,0.0379,0.4185,1.2842,0.4308,0.6707,1.5991,1.0116,-0.1001,0.7469,0.5064,0.2507,0.777,0.0068,0.8923,0.5594,0.6655,0.2901,0.5564,0.1319,0.6083,0.0181,-0.2393,-0.1532,0.2813,0.7427,-0.0246,1.1194,1.0054,-0.0185,1.5511,0.7565,1.3781,-0.0337,0.9287,0.6136,0.3564,0.6526,0.5897,0.6234,0.5464,0.2918,Control
C01,1.3698,1.4782,0.0167,-0.0046,1.4562,0.8098,0.8797,1.695,0.1618,1.3566,1.0914,1.8466,0.0299,1.456,0.9105,-0.0458,1.5632,-0.0617,1.5517,0.2317,0.294,0.4121,0.4415,0.1791,0.996,0.6872,1.0964,1.61,0.6626,-0.1313,0.3617,1.1534,0.3542,0.4437,0.9613,1.3749,0.6615,-0.0995,1.1077,0.1357,0.2072,0.0384,0.571,1.4466,0.5609,0.7435,1.9287,1.0359,-0.076,1.167,1.1279,0.6238,1.4302,0.191,1.2515,1.3982,1.0814,0.3658,0.8126,0.3037,0.9845,-0.0124,-0.2201,-0.1253,0.782,0.8952,-0.0217,1.3511,1.4393,0.1392,1.5436,1.267,1.6951,0.0242,1.4585,1.1321,0.7446,1.1896,0.9171,0.9006,0.7783,0.5587,BRCACancer
C02,1.1809,1.406,0.0391,0.011,1.5806,0.7882,0.6892,1.3701,0.2308,1.4264,1.0271,1.6794,0.0832,1.4235,0.5033,-0.0181,1.1638,-0.0369,1.6527,0.2893,0.2978,0.4083,0.4006,0.0428,1.0801,0.5634,1.1918,1.4449,0.7091,-0.0746,0.4895,1.0308,0.5746,0.371,0.9934,1.4001,0.4975,-0.0973,1.0481,0.1163,0.1248,0.1236,0.5207,1.3945,0.3563,0.5309,2.0466,0.9083,-0.0346,0.9944,1.0433,0.9174,1.5139,0.206,0.8875,1.523,1.0277,0.542,0.7302,0.3301,0.6758,0.1095,-0.0945,-0.0731,0.7062,0.7007,0.0023,1.0394,1.3571,0.0414,1.2126,1.1659,1.6633,0.1538,1.4904,1.101,0.7407,1.1723,0.3746,0.7823,0.6598,0.5202,BRCACancer
C03,1.3061,1.3964,0.0304,-0.0369,1.6242,0.9227,0.8199,1.6899,0.2982,1.6777,1.0258,1.928,0.1151,1.5384,0.7448,-0.0174,1.5027,0.0042,1.8955,0.3753,0.2857,0.5408,0.389,0.0433,1.189,0.6531,1.1134,1.6581,0.7854,-0.0947,0.4462,1.1489,0.6565,0.4498,1.2434,1.4666,0.6563,-0.0977,1.2625,0.0908,0.1904,0.0557,0.5486,1.3917,0.4167,0.747,2.1791,1.1329,0.0108,1.2159,1.3269,0.5758,1.6895,0.3237,1.0357,1.6329,1.0362,0.4745,0.9752,0.356,0.9053,0.0467,-0.1934,-0.126,0.8422,0.863,-0.0156,1.2502,1.6831,0.0742,1.4513,1.4371,1.9482,0.1205,1.679,1.3451,0.7643,1.2368,0.4838,0.8025,0.6966,0.7137,BRCACancer
C04,0.8775,1.1208,-0.0199,0.0228,0.9054,0.4486,0.4077,1.1886,0.1438,0.6894,0.7894,1.454,0.0457,0.8637,0.304,-0.0153,0.6408,-0.0338,1.2027,0.2509,0.1274,0.0931,0.2302,0.0135,0.6039,0.3827,0.9037,1.0324,0.7997,-0.0662,0.2203,0.6082,0.5339,0.1881,0.692,0.7632,0.4166,-0.0789,0.7898,0.2713,0.1014,0.063,0.3071,0.9029,0.1577,0.3925,2.1606,0.4567,-0.0818,0.6903,0.6762,0.845,1.2122,-0.0066,0.6707,0.821,0.7308,0.1838,0.572,0.2891,0.6178,0.1219,-0.0073,-0.0368,0.5496,0.4944,-0.0405,0.6749,1.101,0.0264,1.0322,0.6013,1.3681,0.0796,1.4843,0.744,0.4241,0.8346,0.2773,0.5422,0.228,0.401,Control
