@relation data

@attribute id string
@attribute 112483 numeric
@attribute 113451 numeric
@attribute 1152 numeric
@attribute 1158 numeric
@attribute 1160 numeric
@attribute 1373 numeric
@attribute 1610 numeric
@attribute 162417 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 2593 numeric
@attribute 26 numeric
@attribute 262 numeric
@attribute 2628 numeric
@attribute 27165 numeric
@attribute 2744 numeric
@attribute 2746 numeric
@attribute 2747 numeric
@attribute 2752 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 283208 numeric
@attribute 29920 numeric
@attribute 383 numeric
@attribute 384 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 435 numeric
@attribute 445 numeric
@attribute 4842 numeric
@attribute 4843 numeric
@attribute 4846 numeric
@attribute 4942 numeric
@attribute 4953 numeric
@attribute 5009 numeric
@attribute 501 numeric
@attribute 5033 numeric
@attribute 51056 numeric
@attribute 5625 numeric
@attribute 57571 numeric
@attribute 5831 numeric
@attribute 5832 numeric
@attribute 58510 numeric
@attribute 6303 numeric
@attribute 65263 numeric
@attribute 6611 numeric
@attribute 6723 numeric
@attribute 79814 numeric
@attribute 8659 numeric
@attribute 8974 numeric
@attribute 95 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.8148,0.1277,0.0191,-0.0385,-0.0613,-0.0486,0.0705,0.268,0.5832,1.2186,0.7891,0.0558,-0.0824,1.4696,0.1969,0.0561,1.1455,0.8013,-0.0077,0.9311,0.5119,0.4674,-0.0538,0.6501,-0.0524,0.1453,-0.0069,-0.0115,0.1696,-0.0761,-0.0799,-0.0388,0.043,1.1033,1.347,-0.2035,0.007,1.0418,0.6829,-0.169,0.1276,0.0537,0.7959,-0.0678,2.5778,0.0932,0.2814,0.4858,0.261,0.0442,0.001,0.1198,Control
A12,0.6779,0.2844,-0.2414,-0.2255,0.0324,-0.0025,0.0577,0.1182,0.1729,1.3231,0.4644,-0.1971,0.0537,1.3581,-0.0738,0.0779,0.8702,0.3466,-0.337,0.7299,0.292,0.3372,-0.0473,0.7318,0.0958,0.0689,-0.0711,0.0144,0.2607,0.0484,-0.1382,-5e-04,0.1116,0.7997,1.7278,-0.169,-0.0364,0.6396,0.9732,-0.1129,0.0104,0.0193,0.397,-0.116,2.0759,0.0898,0.1223,0.59,0.2601,0.1147,0.209,0.2174,Control
B01,0.7718,0.3095,-0.3499,-0.2862,-0.0601,-0.0852,0.0751,-0.0407,0.259,1.4298,0.9233,-0.2672,-0.1067,1.8027,-0.044,0.2415,1.5001,0.8869,-0.1773,0.8299,0.4972,0.4294,0.0202,0.8364,0.204,0.1316,-0.0295,0.0745,0.1088,-0.0557,-0.1199,-0.031,-0.0013,1.1294,1.4717,-0.1399,0.0173,0.9703,1.0052,-0.1518,-0.034,-0.1442,0.6759,-0.2297,2.6135,-0.1801,0.3548,0.4378,0.5272,-0.0431,0.1824,0.1136,Control
B02,1.1751,0.2494,0.137,-0.1239,-0.0362,-0.0543,0.0384,0.264,0.5802,1.7799,0.9816,0.0944,-0.0613,1.8745,0.1872,0.1917,1.4029,0.7329,0.0205,1.4568,0.5153,0.5595,-0.0014,1.1645,0.0585,0.2052,-0.0604,-0.0237,0.3789,-0.0153,-0.0948,0.0418,0.1192,1.2582,1.7884,-0.1647,-0.0266,1.0528,1.2372,-0.0304,0.255,0.1247,0.8055,-0.0369,3.1492,0.116,0.228,0.7647,0.6293,0.122,0.0269,0.2184,Control
B03,0.8793,0.1848,0.009,-0.0807,-0.0691,-0.0691,0.0496,0.1936,0.4971,1.6694,0.8471,-0.0663,-0.1063,1.9285,-0.0137,0.175,1.5588,0.8143,-0.1128,1.2913,0.4969,0.5117,0.0043,0.9496,0.061,0.1195,-0.0046,-0.013,0.2482,-0.0488,-0.0692,0.0065,0.0632,1.25,1.4061,-0.1366,-0.0541,0.9777,1.0868,-0.1518,0.1508,0.0502,0.7612,-0.0914,2.7799,0.1398,0.1845,0.5524,0.4165,0.0749,0.1129,0.0904,BRCACancer
B04,0.5628,0.2173,0.0188,-0.1329,-0.1123,-0.0656,-0.0519,0.0831,0.27,1.1306,0.6103,-0.1767,-0.0916,1.6032,-0.0447,0.0409,1.8214,1.178,-0.2882,0.9006,0.3403,0.4014,-0.0728,0.8829,0.0258,0.0849,-0.0969,-0.0431,0.2669,-0.0177,-0.1992,-0.0552,0.1101,0.5185,1.3977,-0.2772,-0.0791,0.8442,0.7203,-0.1417,0.1137,0.0135,0.5909,-0.1685,2.3923,0.0115,0.3887,0.5693,0.3334,0.0791,-0.0165,0.1272,BRCACancer
B05,0.8386,0.276,0.0232,-0.091,-0.007,-0.0326,0.0225,0.1202,0.2644,1.3574,0.5984,-0.0617,0.0177,1.6658,-0.0886,0.047,1.1719,0.7573,-0.2841,1.0134,0.4599,0.3392,-0.119,0.7062,0.1651,0.0352,-0.0941,-0.0725,0.3849,-0.1157,-0.1763,-0.0428,0.1003,0.9863,1.4295,-0.1444,0.0494,0.8247,1.1101,-0.2169,0.0888,0.0799,0.4944,-0.1511,3.206,0.132,0.2137,0.758,0.2591,0.1114,0.0484,0.1805,BRCACancer
B06,0.5086,0.1529,-0.4846,-0.3683,-0.0404,-0.0378,0.2434,-0.1395,-0.0543,1.1649,0.7155,-0.3723,-0.1125,1.5873,-0.0942,0.1404,1.2571,0.7054,-0.3734,0.909,0.4488,0.2922,0.066,0.5291,0.1637,-0.0307,0.0327,-0.0174,0.0901,-0.1891,-0.1621,-0.1107,-0.1416,0.8289,1.2184,-0.1671,0.025,0.7447,0.8999,-0.3654,-0.1105,-0.1765,0.4287,-0.3066,2.273,-0.1692,0.2286,0.3232,0.0942,-0.1191,0.1731,0.0695,BRCACancer
B07,0.9327,0.1815,0.0528,-0.1407,-0.0423,-0.0412,-0.0859,0.2771,0.5309,1.6919,0.907,0.0012,-0.0066,1.8568,0.1082,0.1375,1.6826,1.0104,-0.1204,1.2658,0.5299,0.483,-0.0196,1.1267,0.2915,0.1545,-0.0685,-0.0019,0.373,-0.0419,-0.1481,-0.0205,0.0829,1.0268,1.5907,-0.1767,-0.0254,1.0391,1.2625,-0.115,0.2965,0.1146,0.8375,-0.064,2.4874,0.1499,0.2686,0.734,0.5959,0.1349,-0.0345,0.2166,BRCACancer
B08,1.0572,0.1366,0.1678,0.0182,-0.0694,-0.0738,-0.0165,0.3673,0.5368,1.4141,0.9439,0.0365,-0.0522,1.7927,0.1484,0.1037,1.1364,0.7193,-0.0088,1.1283,0.532,0.4779,-0.0053,1.0403,-0.0285,0.2438,-0.017,0.0558,0.3251,-0.0162,-0.1005,-0.0309,0.084,1.2659,1.8579,-0.0841,-0.0375,1.0486,0.7601,-0.1113,0.2529,0.1346,0.7138,0.0287,2.6791,0.1804,0.1417,0.6726,0.4145,0.1085,-0.0546,0.1839,Control
B09,0.5898,0.1576,0.1056,-0.0098,-0.0748,-0.0961,-0.0369,0.152,0.2488,0.9281,0.6137,-0.0245,-0.1285,1.6514,-0.0694,0.057,1.6577,1.0625,-0.1431,1.066,0.3009,0.3031,-0.033,0.6562,0.1086,0.1556,-0.069,0.0041,0.1643,0.0122,-0.1401,0.0062,0.0122,0.558,1.6651,-0.176,-0.049,0.8533,0.6064,-0.1523,0.1861,0.0556,0.3862,-0.1257,2.6573,0.0408,0.3456,0.4465,0.1887,0.0028,0.0079,-0.0313,Control
B10,0.5028,0.0963,0.0792,-0.132,0.0033,-0.0792,-0.0147,0.2101,0.3963,1.3821,0.5723,-0.0841,-0.0648,1.6615,-0.0861,0.0058,1.5033,0.8658,-0.1096,0.9839,0.3258,0.2272,-0.0472,0.736,0.1566,0.1656,-0.0235,-0.0055,0.2327,0.0321,-0.1047,-0.0471,0.0123,0.6377,1.4059,-0.185,-0.05,0.765,0.6408,-0.1825,0.1111,0.026,0.5706,-0.1065,2.732,-0.0027,0.2265,0.4876,0.2153,0.0325,0.0332,0.0887,Control
B11,1.0911,0.1161,0.248,-0.1078,-0.0528,-0.0579,-0.1149,0.2335,0.2824,1.4454,0.758,0.0669,-0.1545,1.6616,-0.0107,0.0905,1.2261,0.8188,-0.1462,1.0066,0.4841,0.3725,-0.0286,0.8869,0.0615,0.3352,-0.0528,0.0029,0.3936,-0.097,-0.0802,-0.0045,0.1129,0.8941,1.6813,-0.1024,-0.0171,0.8622,1.1783,-0.1454,0.2693,0.0522,0.4855,-0.0319,2.6795,0.0547,0.1764,0.7192,0.4721,0.1256,0.0284,0.1891,Control
B12,0.4402,0.1498,-0.0074,-0.047,-0.016,-0.118,0.031,0.1374,-1e-04,0.707,0.3416,-0.04,-0.0576,1.2018,-0.1597,0.0329,1.4163,0.8209,-0.2772,0.6755,0.106,0.1953,-0.1062,0.5799,0.0651,-0.0321,-0.1234,-0.0409,0.2169,-0.0623,-0.1863,-0.056,0.021,0.2644,1.1633,-0.1609,0.0681,0.4844,0.4444,-0.098,0.1127,-0.0108,0.1439,-0.0556,2.0514,-0.0083,0.2475,0.3732,0.1722,0.0242,-0.0252,0.0789,Control
C01,1.0399,0.214,0.1502,-0.0974,-0.0074,-0.0493,-0.0571,0.2217,0.4073,1.424,0.7165,0.0109,-0.0636,1.5991,0.0556,0.0652,1.2744,0.9802,-0.0625,1.2309,0.4969,0.4368,-0.0469,1.201,-1e-04,0.2845,-0.0718,-0.0436,0.4532,-0.0327,-0.1296,-0.0558,0.1542,0.8487,1.4891,-0.1978,0.0333,1.069,0.9035,-0.1274,0.1026,0.1231,0.6915,-0.1049,2.7827,0.1592,0.268,0.7957,0.3764,0.1973,-0.005,0.2345,BRCACancer
C02,0.9424,0.2121,0.3301,-0.0373,-0.0081,-0.0268,-0.0836,0.3115,0.5007,1.6497,0.6884,0.1092,0.0311,1.7017,0.2276,0.0963,1.2567,0.6207,-0.1594,1.1142,0.4589,0.5065,-0.0467,1.2038,0.106,0.1583,-0.0624,-0.0486,0.4137,-0.0036,-0.1274,0.0096,0.2078,0.8667,1.7636,-0.1788,0.0051,0.8204,0.7768,-0.073,0.282,0.1005,0.782,-0.0759,2.3972,0.1905,0.1406,0.9022,0.6487,0.1808,0.0365,0.2923,BRCACancer
C03,1.046,0.2724,0.3732,-0.0793,-0.005,-0.0609,-0.0586,0.3313,0.5157,1.5691,0.7541,0.2508,0.0275,1.5913,-0.0208,0.0417,1.3762,0.8024,-0.1883,1.4707,0.5976,0.4307,-0.0992,1.3628,0.1661,0.2412,-0.0193,-0.051,0.5024,-0.0771,-0.1347,-0.0315,0.245,1.0296,1.6394,-0.1857,0.0215,0.9977,1.0503,-0.137,0.5465,0.1229,0.8101,-0.0937,2.8175,0.2027,0.1504,0.9034,0.5046,0.2477,-0.0342,0.2995,BRCACancer
C04,0.7079,0.114,0.307,0.0836,0.0475,-0.0582,0.0293,0.3786,0.216,0.7586,0.3092,0.1972,-0.0286,1.207,-0.094,-0.0319,0.7028,0.5038,-0.2418,0.9317,0.2764,0.3138,-0.052,1.0361,-0.0094,0.169,-0.0339,0.0366,0.2785,0.0068,-0.0765,-0.011,0.124,0.6667,1.7858,-0.1159,0.1001,0.5293,0.5705,-0.1729,0.3229,0.1053,0.4817,-0.0083,2.4915,0.1011,0.1967,0.7164,0.2789,0.1308,0.0116,0.1624,Control
C05,0.5922,0.1085,0.2962,-0.0802,-0.0272,0.021,-0.1025,0.2756,0.2774,1.0169,0.3988,0.0489,-0.0186,1.1473,-0.0421,0.0928,0.7972,0.4844,-0.0344,0.8581,0.2607,0.3232,-0.0676,0.9622,0.0721,0.1102,-0.0316,-0.025,0.2975,0.0231,-0.1034,-0.0157,0.1944,0.5886,1.3375,-0.1247,0.0266,0.6946,0.5995,-0.1003,0.2628,0.1453,0.4297,-0.0387,2.1059,0.1153,0.0934,0.7521,0.2967,0.129,0.007,0.1476,BRCACancer
C06,0.4099,0.1492,0.0385,0.0477,-0.0684,-0.101,0.0066,0.276,0.1294,0.3332,0.0413,0.0272,-0.0766,0.4477,-0.2758,0.094,0.444,0.3617,-0.4579,0.2197,0.1355,0.0823,-0.0576,0.3938,0.0932,-0.0062,0.0326,-0.0312,0.1277,0.1354,-0.0254,0.0334,0.0419,0.1104,0.7417,-0.1809,0.081,0.0775,0.3002,-0.0694,0.0874,0.1591,0.037,-0.064,1.0681,0.0842,0.1538,0.3893,0.1557,0.0519,0.1026,0.0887,Control
C07,0.6457,0.1089,0.199,-0.0318,-0.0124,-0.0202,-0.0629,0.3317,0.4253,1.303,0.4305,0.1143,-0.0092,1.2938,0.0606,0.0257,1.0281,0.4161,0.0083,0.8679,0.3479,0.3385,-0.0185,0.9297,0.0627,0.1677,-0.0429,-0.0018,0.3239,0.0253,-0.0893,0.0013,0.1692,0.8428,1.7662,-0.1491,0.0116,0.7001,0.5961,-0.106,0.3214,0.1072,0.6037,-0.0077,1.8792,0.1385,0.0619,0.6814,0.3198,0.101,-0.0054,0.1321,Control
C08,0.8199,0.1716,0.1859,-0.0808,-0.0074,-0.0738,-0.0171,0.3199,0.5388,1.3789,0.6787,0.1543,-0.0519,1.6596,0.1142,0.1511,1.0325,0.5928,-0.1153,1.0138,0.4891,0.4054,-0.077,1.1015,0.0237,0.2534,-0.0354,0.0228,0.3264,0.025,-0.0965,-0.0301,0.1898,0.9863,1.7426,-0.1514,-0.0271,0.8734,0.7889,-0.0474,0.1892,0.1352,0.808,-0.0565,2.2967,0.1487,0.1566,0.7313,0.486,0.1164,-0.0094,0.2235,Control
C09,0.7002,0.1387,0.2872,-0.0659,-0.0216,-0.0865,0.0111,0.3038,0.338,1.4433,0.3625,0.0174,-0.051,1.4642,-0.0299,0.0879,0.986,0.5913,-0.1678,1.0075,0.3524,0.322,0.0185,1.0505,0.0618,0.0538,-0.0094,-0.0535,0.2864,0.0567,-0.0674,-0.0092,0.1282,0.7968,1.6451,-0.0695,0.0545,0.6604,0.7314,-0.145,0.3276,0.17,0.5823,-0.0174,2.1718,0.0833,0.1228,0.7411,0.4098,0.0743,-0.001,0.1779,Control
C10,0.7261,0.1531,0.3112,-0.0201,0.0367,-0.0111,-0.0919,0.2544,0.3327,1.4441,0.4087,0.1027,-0.0137,1.5833,0.0678,0.0721,0.9466,0.4006,-0.1755,1.0745,0.3024,0.3384,-0.0779,1.2524,0.1119,0.1714,-0.0221,0.0064,0.3093,0.0096,-0.0822,-0.0111,0.2216,0.733,1.9827,-0.1329,-0.0023,0.603,0.6765,-0.068,0.2557,0.1146,0.5307,-0.0246,2.0798,0.1271,0.1241,0.8754,0.6412,0.1835,0.0078,0.1851,BRCACancer
C11,0.9472,0.1445,0.3107,-0.0046,-0.0821,-0.0509,0.0515,0.3214,0.4703,1.3367,0.695,0.1905,-0.0469,1.4144,-0.0647,0.0479,1.0982,0.7647,-0.0449,0.9871,0.4231,0.4883,0.0177,1.1437,0.0325,0.3841,-0.0414,0.0816,0.3276,0.0795,-0.049,0.0345,0.1286,0.9951,1.8374,-0.1775,-0.0378,0.901,0.8225,-0.0144,0.4233,0.2091,0.7796,0.0087,2.564,0.1988,0.1085,0.7276,0.5616,0.107,-0.0089,0.1971,Control
C12,0.5274,0.1212,0.304,-0.0714,-0.0535,-0.0529,0.0043,0.2347,0.0698,0.8625,0.2262,-0.0016,-0.1,0.9758,-0.091,-0.0093,0.7343,0.3923,-0.0908,0.7875,0.2153,0.2171,-0.0079,0.9742,-0.0193,0.0967,-0.0227,0.0256,0.2482,5e-04,-0.1034,0.0024,0.1876,0.5827,1.9081,-0.1741,0.0216,0.3864,0.4265,-0.1265,0.2603,0.1236,0.4044,-0.0538,2.1422,0.0829,0.0853,0.5923,0.4392,0.0731,0.0283,0.0739,BRCACancer
D01,0.7146,0.2345,-0.0239,-0.197,-0.0342,-0.1115,0.0219,0.0889,0.2578,0.8797,0.7326,-0.1475,-0.0506,1.2405,-0.1595,0.0872,1.6124,1.1421,-0.2079,0.8814,0.2548,0.3092,-0.0525,0.6975,0.039,-9e-04,-0.0679,-0.0389,0.2215,0.0158,-0.14,0.0266,0.1146,0.7238,0.9308,-0.2259,0.0138,0.8858,0.7218,0.0141,0.1267,0.083,0.3916,-0.0934,2.5521,0.1765,0.3606,0.5101,0.1082,0.0605,0.0744,0.1155,BRCACancer
D02,0.5893,0.1001,0.2792,-0.0268,-0.0377,-0.0294,0.0235,0.3412,0.2766,1.0139,0.4816,0.1654,-0.0703,1.536,0.0287,0.0123,0.9924,0.5292,-0.0299,0.9639,0.3411,0.3928,0.058,1.0963,-0.0294,0.2795,-0.0194,0.0358,0.298,0.0467,-0.0415,-0.0187,0.0963,0.7431,2.0724,-0.0893,-0.0311,0.6733,0.5689,-0.0547,0.3513,0.1478,0.626,0.0113,2.8665,0.2439,0.0844,0.76,0.3204,0.1038,-0.004,0.1385,BRCACancer
D03,0.5483,0.154,0.1857,-0.0819,0.0247,-0.0312,-0.0336,0.188,0.1774,1.0261,0.4322,0.0959,0.0428,1.335,-0.0764,-0.0032,1.023,0.5113,-0.077,1.0204,0.2522,0.2966,-0.0154,1.0988,0.0898,0.1042,-0.0565,0.0372,0.2835,0.0345,-0.0979,-0.0443,0.1127,0.5404,2.0839,-0.1179,0.0662,0.6184,0.761,-0.0473,0.3023,0.1383,0.5293,-0.0538,2.7951,0.0861,0.1146,0.7205,0.2487,0.1203,0.0368,0.147,BRCACancer
D04,0.8415,0.1492,0.3612,0.0024,-0.0439,-0.0549,-0.0241,0.3427,0.2695,1.2968,0.6447,0.1348,-0.152,1.404,0.0535,-0.008,0.9705,0.6475,-0.0264,0.9735,0.3146,0.3272,0.0058,0.9864,-0.0134,0.2041,-0.0361,0.0169,0.2955,0.0035,-0.0969,-0.0098,0.1429,0.8458,1.6303,-0.2552,0.0205,0.7218,0.6415,-0.1254,0.2946,0.0997,0.5535,-0.0238,2.8618,0.1821,0.184,0.6999,0.3651,0.1075,-0.0062,0.2021,BRCACancer
D05,0.7086,0.1679,0.2147,-0.0997,-0.0107,-0.0344,-0.0781,0.1958,0.2414,1.316,0.566,-0.0357,0.068,1.5625,-0.059,-0.0602,1.0091,0.5125,-0.0489,1.3844,0.2963,0.3996,-0.0494,1.1409,0.0407,0.2587,-0.0389,0.0903,0.3947,-0.0066,-0.1372,0.0289,0.1804,0.9528,1.9961,-0.1529,0.0943,0.8359,0.8992,-0.1013,0.2168,0.1442,0.4477,-0.0689,3.3431,0.1165,0.1143,0.7424,0.2283,0.1674,0.1112,0.2334,BRCACancer
D06,0.9524,0.1997,0.2148,-0.0297,-0.0633,-0.0782,0.0276,0.2929,0.6081,1.4949,0.7519,0.1469,-0.0733,1.6885,-0.0135,0.0849,1.2385,0.7106,-0.1131,1.0404,0.5223,0.4237,-0.0616,1.1168,0.0874,0.2719,-0.0341,0.0239,0.3552,0.0415,-0.0926,0.0164,0.1582,1.0731,1.5892,-0.1282,0.0401,0.9069,0.8437,-0.0293,0.2636,0.1416,0.7825,-0.102,2.8031,0.2259,0.2123,0.7007,0.4284,0.1754,0.0216,0.2719,BRCACancer
D07,0.8976,0.1649,0.2645,0.0171,-0.0333,-0.0564,0.0016,0.32,0.378,1.4351,0.6113,0.1929,0.0104,1.5902,5e-04,0.0334,1.1408,0.5131,-0.0521,1.1704,0.4022,0.4805,-0.0079,1.2042,0.1007,0.2825,-0.0234,0.0848,0.3913,0.0305,-0.0769,0.049,0.0981,1.0387,1.987,-0.1372,0.0161,0.8131,0.7692,0.0647,0.3598,0.1447,0.7077,0.0207,3.0356,0.1477,0.0758,0.6718,0.258,0.1502,0.0078,0.2305,Control
D08,0.5387,0.2124,0.1138,-0.0631,-0.0264,-0.0914,0.0558,0.2968,0.2293,1.0532,0.4708,0.0098,-0.0164,1.371,-0.1339,0.1071,0.8898,0.5004,-0.0941,0.9604,0.2662,0.2876,-0.0398,0.8592,-0.008,0.1493,-0.0192,0.0442,0.2571,0.1191,-0.0648,0.0469,0.1032,0.7783,1.8732,-0.1611,-0.0343,0.5964,0.8621,-0.0702,0.1604,0.1722,0.3942,-0.0295,2.6673,0.0608,0.0467,0.544,0.1924,0.115,0.0926,0.1686,Control
D09,0.8889,0.176,0.2408,0.0166,-0.0408,-0.0506,-0.0259,0.2792,0.3825,1.4395,0.6556,0.067,-0.088,1.645,0.0282,0.0746,0.9798,0.4856,0.1182,0.8967,0.4169,0.378,-0.0511,1.0919,-0.0129,0.0964,-0.0264,8e-04,0.2923,0.0249,-0.0808,-0.0431,0.1813,0.964,1.799,-0.2273,-0.0249,0.7314,0.747,-0.0639,0.2788,0.0815,0.6544,-0.056,2.6722,0.0362,0.1564,0.7969,0.5424,0.1287,0.0376,0.1749,Control
