@relation data

@attribute 10207 numeric
@attribute 1003 numeric
@attribute 1004 numeric
@attribute 4301 numeric
@attribute 1001 numeric
@attribute 50855 numeric
@attribute 1002 numeric
@attribute 1007 numeric
@attribute 1008 numeric
@attribute 1005 numeric
@attribute 1006 numeric
@attribute 9071 numeric
@attribute 1009 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 3728 numeric
@attribute 9074 numeric
@attribute 7122 numeric
@attribute 64398 numeric
@attribute 9076 numeric
@attribute 57863 numeric
@attribute 5584 numeric
@attribute 1010 numeric
@attribute 50848 numeric
@attribute 149461 numeric
@attribute 9069 numeric
@attribute 23705 numeric
@attribute 92359 numeric
@attribute 49861 numeric
@attribute 24146 numeric
@attribute 64403 numeric
@attribute 53842 numeric
@attribute 1495 numeric
@attribute 1000 numeric
@attribute 51208 numeric
@attribute 25945 numeric
@attribute 26285 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 1499 numeric
@attribute 5010 numeric
@attribute 253559 numeric
@attribute 1500 numeric
@attribute 1366 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 81607 numeric
@attribute 1016 numeric
@attribute 1013 numeric
@attribute 10686 numeric
@attribute 1012 numeric
@attribute 137075 numeric
@attribute 23562 numeric
@attribute 9080 numeric
@attribute 56288 numeric
@attribute 5817 numeric
@attribute 5819 numeric
@attribute 5818 numeric
@attribute 999 numeric
@attribute Class {Control,BRCA}

@data
7.0209975,10.50240945,5.8126761655,6.380812226,10.05176671,7.650487663,6.209263877,6.437049276,5.346435058,5.49990051133,4.522568122,5.406001368,9.769565608,10.192406462,5.534039223,9.37637611367,4.916251205,12.71973005,9.48897542,10.52091846,7.912427008,6.953850502,5.826809832,6.66349506767,7.071143553,9.419407807,9.323291882,6.96968561967,5.823629162,7.70990671067,5.84315046667,4.928502089,12.88540901,7.051402352,5.6153229955,8.647534764,5.199683385,7.77800931933,5.859479655,6.27534299943,10.024773,4.818660492,6.0565483904,11.27142817,7.19165425,10.1403956,7.154719711,4.879474508,5.545359333,5.174117691,7.19165425,9.44806525,7.09141190067,6.099301122,6.113175002,7.991537612,8.98552143,5.9129842895,11.4210814,BRCA
7.59906089225,11.39699552,6.264562154,6.474724508,10.3034272,6.5455490395,6.389055329,6.336734717,5.079816751,5.390349948,4.723301869,5.30866465967,10.13755512,11.535160535,5.186868206,9.36248739267,5.082161018,12.55220564,9.709540992,10.80616717,6.995742069,7.02220446,6.106856683,6.56443669333,7.289606548,10.30951646,9.711994328,7.45059367967,5.670168482,7.13842082933,5.73910653833,5.241088186,12.92565307,8.092745416,5.83453255825,8.2204149795,5.424091736,6.96337703433,5.595153961,7.131665281,10.28052173,6.449566017,6.331409825,11.32897515,6.480875508,10.59124676,7.249021281,5.394901009,5.727111263,5.5826154,8.247145594,10.0776573,6.87839881433,5.572595075,6.455783898,7.399686212,8.54304418667,5.687273743,12.1857598,Control
7.30330820025,11.86526555,6.412143653,6.624324378,9.887301022,7.043668604,5.978831274,6.462834023,4.814308516,5.48670365867,4.513806033,6.46622136033,8.657551696,10.650024095,4.814308516,9.38953014233,5.092980397,12.86342169,9.813452991,10.28924692,7.080314228,7.105806717,5.990053603,6.417104127,7.868808861,9.85743721,10.76460648,7.18579209733,5.232863381,7.13403923433,5.750010406,5.190823476,13.040661435,7.30433107,5.79808307125,8.59393588,5.076613872,6.99400171867,5.743832178,7.29151062114,8.946146814,5.893672396,6.1974349288,10.64411791,7.234891958,9.783907232,7.470295104,4.731470935,5.36107636,5.516213206,9.014572276,10.46146439,7.15536991833,5.842357415,6.162699096,7.978740664,8.72241935167,5.69787456775,11.91354778,Control
8.0749802215,11.10921707,6.3372173275,6.142010661,11.0078229,7.7260197415,6.23333746,6.285777293,4.435394156,5.84754735833,4.927672792,6.101997529,7.402929178,11.221367505,5.459768685,10.3230354513,5.190823476,12.37349196,9.426946689,9.28431003,7.279938139,6.1022441,5.455665247,5.72725181833,8.413925243,10.1630147,10.13424056,7.74636252033,5.477524542,8.067418095,6.388416126,5.313256056,12.745583265,6.75301989,5.952073547,7.7880056225,5.573201246,7.17306175333,5.80774855,6.59111954886,8.495716271,5.115003321,6.1755194954,11.38446015,6.47249234,10.37511578,7.364312244,4.615340623,5.673281687,4.92177129,7.45030631,9.909466033,6.60697740833,6.278733439,6.212623443,8.11582544,9.68087566267,5.85887411325,13.00161496,BRCA
6.79123719875,11.54512148,6.5286299835,6.128257952,10.76123148,7.066012019,7.088314217,5.931453333,5.718232318,5.62880006533,6.062214149,5.538635823,9.843207033,11.079691072,5.275203811,9.49927176667,5.251351034,11.49082219,9.936402792,9.719440643,5.722063796,5.992151647,5.168332398,5.744491636,7.197317764,10.28404649,10.32995358,7.01026332833,5.443947436,7.78887070867,5.84975698233,5.775321383,13.224572915,7.483253752,5.86890785625,8.4088029215,5.281523233,7.12101188067,5.775321383,6.82356085529,8.317719126,5.354038858,5.8476064276,10.67652155,6.860780106,10.48850324,8.049591461,4.674989884,5.847001736,5.4578057895,7.420257374,9.31002259,6.480327086,6.422910471,6.502239591,8.156868221,8.84172376967,5.79095972525,13.08801473,BRCA
7.7046545075,10.01934787,6.1365328255,5.933933296,11.94205636,7.466814708,6.394296014,6.031886566,4.772692515,5.51770345,5.6227922,5.078704241,7.723594609,11.24649471,5.236790358,10.2326465533,4.969485815,10.98014335,9.639187442,9.225244272,6.087256632,5.941582463,5.735326697,5.73390613167,8.48846392,9.959676393,9.800868007,7.77599685467,5.918750708,8.042180148,5.688258738,5.628490196,12.746818115,7.574974017,5.5504130165,8.6310530855,5.079390111,7.18695290633,5.568116682,6.36337954043,9.025943153,4.921497326,5.9129809858,11.28858078,6.727720113,10.63754892,8.085712944,5.03519637,5.909299837,5.3217619725,7.536171678,10.54766361,6.48824065567,5.862086362,6.641730707,7.794677615,8.63450192267,6.0859753625,13.41290062,BRCA
8.40145678525,10.46394351,6.0884841995,6.220383769,11.39128671,7.326084489,6.260971855,6.249640289,4.979809576,5.81482368067,5.16672674,5.134113432,7.199626033,10.6578056825,5.053014917,10.6110479993,5.07383228,11.90579323,9.844219734,10.43109042,7.399686212,6.363088376,5.115211455,5.60916538767,8.716426052,10.16124563,10.45361046,8.28776669767,5.422747045,7.836307026,5.78344772533,5.193979903,12.704256735,7.080127653,5.66323108975,7.6825059365,5.736612484,7.12114225667,5.728744494,6.422985035,8.248996236,5.619861398,6.2592633174,11.37306376,7.080127653,10.0612703,7.731999695,5.030569205,6.771658241,5.173323511,6.549750501,10.64474883,6.28607473967,6.310527012,6.078210195,7.608238417,9.751440082,6.014746667,13.38809538,BRCA
7.14034018375,10.2082347,6.155881213,6.38888318,11.2754336,7.4030363185,7.112442439,6.239556166,4.27633458,5.64611761133,5.463697036,6.259824446,8.198127153,10.98410426,5.931926036,9.94833043567,5.36790503,10.82698558,9.717377026,8.564398295,5.565758045,6.025976276,5.463697036,5.80714597267,7.664342612,10.04336266,10.10988324,7.98991354833,5.43213367,7.638737044,5.68964312633,5.719191142,12.88292634,7.511833926,6.00768468325,7.866933716,5.503993644,6.99577867067,5.603337962,6.66300284714,8.47004987,5.982201443,5.9898789116,11.53336151,6.408716636,10.5508817,8.022452603,4.975688932,5.835804886,5.234042777,6.511203633,10.11844835,6.11273935233,6.006304336,6.309026649,7.879431812,9.306846081,5.69342725775,13.18229429,BRCA
7.6854418455,10.51763522,6.182030566,5.941699827,11.38258365,7.103946414,6.039254253,6.061674282,4.901604566,5.60278970133,5.198898037,6.18189508867,7.840276157,10.854297174,5.422410676,10.7104711907,5.385958361,11.36448778,9.718764513,9.124199601,7.060888075,6.389227457,5.331285345,5.823423914,8.602996767,9.715962473,11.36485981,8.29266435133,5.639529738,7.64482053933,6.38892106167,5.252865266,12.62871138,6.924875212,5.84929453525,6.9394064545,5.385958361,7.091036409,6.379773104,6.42648938771,8.596712615,5.187660128,5.8612369054,12.16931758,6.476872244,10.22826589,7.79623616,5.022602231,6.027691096,5.3682107935,6.90370451,9.925925682,6.30277753733,6.250208987,6.11114154,7.488003031,10.3959021097,5.98986019875,13.54762602,BRCA
6.36484026675,11.4905076,6.573395989,6.215101582,11.57740772,6.995053331,5.762422735,7.159924617,4.879597034,5.33621894367,4.779274646,7.620355095,8.253411568,10.9190103,4.726302606,10.01191871,5.26763996,13.35392529,10.50506251,10.23129353,5.734852697,5.886130184,7.167521326,5.44784307067,7.798862394,10.80325148,10.14759962,8.28887305033,5.687628504,7.61440939133,5.58956070067,5.345725686,12.12427343,7.844362309,5.8848762795,7.3203023505,5.178725843,7.16823303767,5.312983894,6.69586688229,7.075401932,4.726302606,6.31434335,12.16828986,7.810701961,12.62461163,9.455707945,4.96556642,5.123512303,5.241246986,7.022259953,10.37069589,6.58979127667,6.725949438,5.762422735,7.882063906,8.81141663767,5.98336494175,10.98045221,BRCA
