@relation data

@attribute id string
@attribute 5409 numeric
@attribute 2571 numeric
@attribute 7166 numeric
@attribute 3067 numeric
@attribute 1621 numeric
@attribute 7054 numeric
@attribute Class {Control,BRCACancer}

@data
D02,-0.2782,-0.0822,0.025,0.3784,0.0193,0.1148,BRCACancer
D03,-0.26,-0.0746,0.0014,0.4041,0.0153,0.0031,BRCACancer
D04,-0.3408,-0.0583,-0.0136,0.018,-0.0951,0.0327,BRCACancer
D05,-0.2136,-0.051,-0.0801,0.0581,-0.0431,0.0427,BRCACancer
D06,-0.3128,-0.1076,-0.0478,0.1707,-0.0527,0.0417,BRCACancer
D07,-0.2061,-0.0648,-0.0138,0.3847,-0.0317,0.0641,Control
D08,-0.3454,-0.0494,-0.1113,0.1181,-0.1123,-0.0045,Control
D09,-0.1909,-0.0791,-0.0624,0.1218,-0.0454,0.0272,Control
D10,-0.0811,-0.0118,-0.0212,0.2065,0.0517,-0.0191,Control
D11,-0.3949,-0.0401,-0.2095,0.1223,0.0634,-0.0875,Control
D12,-0.0777,-0.0964,-0.2302,0.1559,-0.0362,-0.0061,Control
E01,-0.3814,-0.0694,-0.0436,0.0892,-0.0475,-0.0396,BRCACancer
E02,-0.3529,-0.0538,0.0197,0.0244,-0.0816,0.0407,Control
E03,-0.2329,-0.0457,0.0376,0.3555,-0.0956,0.1037,Control
E04,-0.1503,-0.0323,-0.0102,0.1328,-0.0734,0.0936,Control
E05,-0.4105,-0.0152,-0.0455,0.2746,-0.0442,-0.1316,Control
E06,-0.4981,0.0023,-0.239,0.0545,-0.1402,-0.1956,BRCACancer
E07,-0.2637,-0.0689,-0.0123,0.3884,-0.1045,-0.0177,BRCACancer
E08,-0.267,-0.0499,-0.0056,0.1695,-0.0395,0.0116,Control
E09,-0.1476,-0.0337,0.0909,0.1537,-0.1218,0.0454,BRCACancer
E10,-0.2515,-0.0278,0.0769,0.6363,-0.1628,-0.0251,BRCACancer
E11,-0.3141,-0.0662,-0.1017,0.342,-0.0826,-0.0141,Control
E12,-0.353,-0.0372,-0.0215,0.1647,-0.1035,-0.0066,BRCACancer
F01,-0.3486,-0.0902,-0.0424,0.3708,-0.0997,0.0097,Control
F02,-0.3325,-0.0627,0.0215,0.4555,-0.0799,0.0262,Control
F03,-0.3233,-0.007,0.0354,0.094,-0.0646,0.0235,Control
F04,-0.3314,-0.0724,0.0106,0.0709,-0.1385,-0.1141,Control
F05,-0.32,-0.0394,-0.0098,0.1182,-0.0685,0.0535,Control
F06,-0.4139,0.0115,0.0253,0.0185,-0.0739,-0.007,Control
F07,-0.3182,-0.0825,0.1573,0.1807,-0.0751,0.0309,Control
F09,-0.2902,-0.0972,0.0375,0.0949,-0.032,0.0864,Control
F10,-0.2335,-0.0656,0.023,0.1786,-0.0881,0.106,Control
F11,-0.1793,-0.0183,0.0115,0.0674,-0.0949,0.0312,Control
F12,-0.3923,-0.0818,0.0106,0.2445,-0.1087,-0.0696,Control
G01,-0.4574,-0.0433,0.0029,0.0867,0.0017,-0.0118,Control
G02,-0.2956,-0.0512,0.0573,0.1795,-0.035,-0.0127,Control
G03,-0.1461,-0.0277,0.1171,0.0962,-0.111,-0.0774,Control
G04,-0.1587,-0.0472,0.0597,0.2747,-0.0611,0.156,BRCACancer
G05,-0.3938,-0.1005,-0.1943,0.0507,-0.0419,-0.0783,BRCACancer
G06,-0.2584,-0.0618,-0.0918,0.1236,-0.0447,-0.0141,BRCACancer
G07,-0.2583,-0.1048,-0.1111,0.2617,-0.0325,-0.0527,Control
G08,-0.3945,-0.0649,-0.0491,0.2159,-0.0667,-0.0549,Control
G09,-0.1833,-0.0942,-0.0497,0.2003,-0.0167,-0.017,Control
G10,-0.1228,-0.0086,-0.0046,0.0829,-0.0928,-0.1135,BRCACancer
G11,-0.1726,-0.0555,-0.1114,0.199,0.0936,-0.1501,BRCACancer
G12,-0.2486,-0.0515,0.0141,0.2022,-0.116,0.0896,BRCACancer
H01,-0.4246,-0.0215,0.0727,-0.0092,-0.1022,-0.0948,Control
H02,-0.2465,-0.012,0.1396,0.2664,0.0076,-0.0023,Control
H03,-0.234,-0.0538,-0.0744,0.2668,-0.0609,-0.0775,Control
H04,-0.3207,-0.0698,0.0923,0.1115,-0.0453,0.0261,Control
H06,-0.188,-0.0767,0.0993,0.0997,-0.0933,0.1487,Control
H07,-0.36,-0.063,0.1143,0.0497,-0.1618,-0.1044,BRCACancer
H08,-0.1758,-0.0339,-0.0522,0.061,-0.1076,-0.0681,BRCACancer
H09,-0.128,-0.0693,0.1535,0.0139,-0.0275,-0.0114,BRCACancer
H10,-0.2135,-0.019,-0.0948,-0.0239,-0.0256,-0.1556,BRCACancer
H11,-0.3822,0.008,-0.009,0.0042,-0.0645,-0.0821,BRCACancer
H12,-0.2304,-0.0577,-0.0589,0.0366,-0.0347,0.0173,BRCACancer
I01,-0.3327,-0.0612,0.0021,0.0873,-0.071,-0.0109,Control
I02,-0.397,-0.0261,0.0547,-0.0224,-0.084,-0.0747,Control
I03,-0.2691,-0.0469,0.0367,0.0883,0.0048,0.0217,Control
I04,-0.2673,-0.0174,0.0778,0.1286,0.0243,0.1116,Control
I05,-0.2323,0.0022,0.0755,0.1796,0.0208,0.0277,Control
I06,-0.1444,0.0012,0.0521,0.3833,-0.0594,0.0626,Control
I07,-0.3064,-0.0414,0.0941,0.3807,-0.056,0.0272,Control
I08,-0.3563,-0.0327,0.0063,0.251,0.0089,-0.0465,Control
I09,-0.3,-0.0369,-0.0189,0.049,-0.0048,-0.0988,Control
I10,-0.3648,-0.0643,0.1364,0.2184,-0.0821,-0.0622,Control
I11,-0.3197,-0.0352,-0.0895,-0.1354,-0.0599,-0.0609,Control
I12,-0.3982,-0.1006,-0.1055,0.0809,-0.1015,-0.1688,Control
I13,-0.3194,-0.0381,0.1071,0.5302,-0.0751,-0.037,Control
J01,-0.1127,-0.0245,-0.0532,0.0927,0.0588,0.0626,Control
J02,-0.089,-0.0248,0.0896,0.2955,0.0087,-0.0016,Control
J03,-0.2913,-0.0614,0.1565,0.1647,-0.0796,0.0155,Control
J04,-0.1046,-0.069,0.0288,0.377,-0.0063,0.0309,Control
J05,-0.4224,-0.0249,0.044,0.0463,-0.0641,-0.0996,Control
J06,-0.3986,-0.0093,0.0433,0.1246,-0.1678,-0.0862,Control
J07,-0.2487,-0.0629,-0.0309,0.0185,-0.1012,0.1012,Control
J08,-0.4623,-0.0374,0.0574,0.3095,0.0132,-0.0671,Control
J09,-0.2472,-0.0381,0.0832,0.3248,-0.1404,-0.086,Control
J10,-0.2462,-0.0667,0.2006,0.1772,-0.0304,-0.0359,Control
J11,-0.2828,-0.0532,0.1499,0.099,-0.0728,-0.0218,Control
J12,-0.2441,-0.0905,0.0217,0.0315,-0.1594,-0.0545,Control
K01,-0.2091,-0.0579,0.0286,0.1597,-0.0654,0.0828,BRCACancer
K02,-0.3473,-0.0718,-0.0276,0.1795,-0.0245,0.052,BRCACancer
K03,-0.4203,-0.081,-0.0384,0.112,-0.0525,-0.0811,BRCACancer
K04,-0.2879,-0.0751,0.0824,0.5901,-0.0264,0.0264,BRCACancer
K05,-0.2209,-0.0463,0.0506,0.1745,-0.1234,0.06,Control
AA3226,-0.3111,-0.0496,-0.1614,0.1992,-0.0447,-0.0285,Control
AB3227,-0.3148,-0.0361,-0.0381,0.2801,0.0382,-0.0777,Control
AC3228,-0.3648,-0.0153,0.0618,0.176,-0.1508,-0.1108,Control
AD3231,-0.2015,-0.0535,0.1249,0.1777,-0.0193,-0.0851,Control
AE1543,-0.2758,-0.068,0.0553,0.2828,-0.004,0.0262,Control
AF3229,-0.2822,-0.0698,-0.1256,0.0941,-0.0355,-0.0264,Control
AG3230,-0.251,-0.0393,0.1052,0.2292,-0.0597,0.001,Control
AH3232,-0.3254,-0.0578,0.0634,0.1976,-0.009,-0.0804,Control
AI3233,-0.1097,-0.0591,0.0804,0.3438,-0.1424,-0.0943,Control
AJ3234,-0.3709,-0.0568,0.0529,0.2605,-0.0503,-0.1211,Control
AK3235,-0.324,-0.0082,0.0483,0.2161,-0.0943,-0.0714,Control
AL3236,-0.423,-0.0156,0.1399,-0.0174,-0.0688,-0.0919,Control
AM3237,-0.1985,-0.1001,0.1949,0.3392,-0.0211,0.0336,Control
AN757,-0.2733,-0.0277,0.0737,0.5663,-0.1581,-0.0168,Control
C474,-0.2405,-0.0303,-0.0298,0.1238,-0.0053,-0.0137,Control
D480,-0.2329,-0.0115,0.0345,0.2639,-0.0621,0.1776,Control
E519,-0.0997,-0.0869,-0.0319,0.3975,-0.0231,0.0717,Control
F548,-0.5143,-0.0868,0.0859,0.1209,-0.0755,0.0252,Control
G660,-0.339,-0.0707,-0.0583,0.1623,-0.1069,0.0324,Control
H663,-0.478,-0.0516,0.1222,0.2247,-0.0168,-0.0672,Control
I782,-0.3337,-0.0236,0.1374,0.3743,-0.0867,-0.0696,Control
J787,-0.2122,-0.0699,-0.0319,-0.2462,-0.0325,0.1806,Control
K1162,-0.3049,-0.0286,0.047,0.0641,-0.0279,-0.0881,BRCACancer
L1176,-0.3195,-0.0314,0.0865,0.3511,0.0014,-0.0946,BRCACancer
M1263,-0.1359,-0.0418,0.1538,0.4763,-0.1594,0.0034,BRCACancer
P1075,-0.1878,-0.0327,-0.0721,0.0553,0.0188,0.0459,BRCACancer
Q1080,-0.346,-0.0831,-0.1537,0.0972,-0.0779,0.0544,BRCACancer
R1104,-0.3083,-0.032,0.1035,0.1635,-0.1143,-0.0338,BRCACancer
S1133,-0.2586,-0.0353,-0.1428,0.106,-0.1025,0.0267,BRCACancer
T1463,-0.1515,-0.055,0.1064,0.1085,-0.0746,0.055,BRCACancer
U2017,-0.2843,-0.0172,-0.055,-0.0075,-0.0939,-0.0409,BRCACancer
V432,-0.3567,-0.0951,-0.1254,0.2334,0.0235,-0.004,BRCACancer
W433,-0.1255,-0.1036,0.1611,0.017,-0.0356,0.0169,BRCACancer
X524,-0.1418,-0.0347,-0.0686,0.6147,-0.1072,-0.0097,BRCACancer
Y546,-0.4887,-0.0533,-0.0648,-0.2747,-0.0685,-0.1198,BRCACancer
Z3225,-0.2781,-0.1006,0.1151,0.2932,-0.0168,0.0216,Control
