@relation data

@attribute id string
@attribute 10053 numeric
@attribute 10239 numeric
@attribute 10312 numeric
@attribute 10577 numeric
@attribute 10717 numeric
@attribute 1075 numeric
@attribute 10947 numeric
@attribute 11154 numeric
@attribute 1174 numeric
@attribute 1176 numeric
@attribute 1200 numeric
@attribute 1201 numeric
@attribute 1203 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 130340 numeric
@attribute 138050 numeric
@attribute 1497 numeric
@attribute 1508 numeric
@attribute 1509 numeric
@attribute 1510 numeric
@attribute 1511 numeric
@attribute 1512 numeric
@attribute 1513 numeric
@attribute 1514 numeric
@attribute 1515 numeric
@attribute 1519 numeric
@attribute 1520 numeric
@attribute 1521 numeric
@attribute 1522 numeric
@attribute 162 numeric
@attribute 164 numeric
@attribute 175 numeric
@attribute 1777 numeric
@attribute 20 numeric
@attribute 22901 numeric
@attribute 23062 numeric
@attribute 23163 numeric
@attribute 23431 numeric
@attribute 23457 numeric
@attribute 23545 numeric
@attribute 23659 numeric
@attribute 245972 numeric
@attribute 2517 numeric
@attribute 2548 numeric
@attribute 256471 numeric
@attribute 2581 numeric
@attribute 2588 numeric
@attribute 26088 numeric
@attribute 2629 numeric
@attribute 26503 numeric
@attribute 26985 numeric
@attribute 27074 numeric
@attribute 2717 numeric
@attribute 2720 numeric
@attribute 2760 numeric
@attribute 2799 numeric
@attribute 285362 numeric
@attribute 2990 numeric
@attribute 3073 numeric
@attribute 3074 numeric
@attribute 3373 numeric
@attribute 3423 numeric
@attribute 3425 numeric
@attribute 3482 numeric
@attribute 3916 numeric
@attribute 3920 numeric
@attribute 3988 numeric
@attribute 4074 numeric
@attribute 410 numeric
@attribute 411 numeric
@attribute 4125 numeric
@attribute 4126 numeric
@attribute 427 numeric
@attribute 4668 numeric
@attribute 4669 numeric
@attribute 4758 numeric
@attribute 4864 numeric
@attribute 4891 numeric
@attribute 50617 numeric
@attribute 51172 numeric
@attribute 51606 numeric
@attribute 527 numeric
@attribute 53 numeric
@attribute 533 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 54 numeric
@attribute 5476 numeric
@attribute 55353 numeric
@attribute 5538 numeric
@attribute 5641 numeric
@attribute 5660 numeric
@attribute 57192 numeric
@attribute 6272 numeric
@attribute 6448 numeric
@attribute 6556 numeric
@attribute 6609 numeric
@attribute 768239 numeric
@attribute 7805 numeric
@attribute 79158 numeric
@attribute 8120 numeric
@attribute 8218 numeric
@attribute 84572 numeric
@attribute 8546 numeric
@attribute 8722 numeric
@attribute 8763 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 8943 numeric
@attribute 9114 numeric
@attribute 9179 numeric
@attribute 9374 numeric
@attribute 9476 numeric
@attribute 950 numeric
@attribute 9583 numeric
@attribute 967 numeric
@attribute 968 numeric
@attribute 9741 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.0284,0.8833,0.6488,2.0634,0.8899,1.4654,0.741,0.1521,0.2109,0.3683,1.9818,0.9946,0.427,1.0557,0.7949,1.9425,0.1834,0.6195,0.3287,1.1722,1.3523,0.0474,0.0525,0.9225,0.3259,0.2737,5e-04,0.7479,3.3931,2.2451,1.5383,0.9235,1.6928,0.636,0.6896,0.675,0.5322,1.3636,0.7304,0.8096,-0.0239,0.7905,0.155,-0.0053,0.6457,0.3862,0.862,1.01,0.4994,0.2891,0.6534,0.7966,1.4377,0.0726,0.6763,0.377,1.1483,1.9863,0.4329,0.7639,0.9747,1.0877,0.1679,1.6448,0.0223,1.1305,1.5171,1.9604,1.6947,2.2776,0.2718,0.2305,1.679,0.7465,1.8166,2.0128,0.3553,0.8796,1.3984,0.7097,-0.1177,0.2806,0.8442,0.9623,0.7378,1.5793,0.862,1.9382,1.2992,2.0852,0.2679,2.6114,0.1906,3.1122,0.5433,0.6528,0.4709,1.0503,0.7153,0.1389,2.271,1.5894,-0.0191,0.0259,0.7733,1.0155,0.1753,2.3742,0.8051,0.6878,1.0736,1.2879,0.2339,0.1696,0.0429,0.7588,1.8694,1.3274,2.3879,2.6511,Control
Utah__A12,-0.0307,0.5705,0.454,1.7816,0.6564,0.8462,0.5874,0.0417,0.214,0.2936,1.3889,0.6153,0.1754,0.5975,0.7976,1.3107,0.1248,0.5276,0.2508,0.7997,0.8276,0.183,0.1429,0.727,0.3248,0.2107,-0.0179,0.6852,3.446,1.9587,1.1896,0.6338,1.1862,0.6126,0.3824,0.295,0.2924,0.9251,0.4635,0.3569,-0.1266,0.4392,-0.0014,0.088,0.561,0.2051,0.6606,0.5815,0.2764,0.0978,0.7702,0.6491,0.9938,0.044,0.4738,0.385,1.5213,1.5799,0.2901,0.9831,0.7436,1.1779,0.31,1.2439,-0.029,0.9027,1.3021,1.4798,1.3503,1.7048,-0.0247,0.3284,1.3072,0.6748,1.6432,1.413,0.136,0.7204,0.7994,0.3045,0.0131,0.0195,0.4894,0.5639,0.3278,1.2713,0.5705,1.4363,0.9181,2.0083,0.5272,2.8576,0.1495,2.624,0.2623,0.6778,0.3046,0.7419,0.5162,0.3863,2.381,1.0296,-0.0512,-0.0759,0.5172,0.8259,-0.0462,2.0851,0.1183,0.5109,0.7438,0.8793,0.3306,0.2961,0.0361,0.737,1.419,1.284,1.9995,3.0149,Control
Utah__B01,-0.023,0.9097,0.5379,1.7784,1.0818,1.26,1.3368,0.3247,0.0605,0.5769,1.6608,0.7044,0.801,1.1218,0.8417,1.7455,0.2851,0.7735,0.2042,1.1741,0.7403,0.2316,0.0396,0.8016,0.7113,0.4067,-0.088,1.0137,3.0528,1.1145,1.328,0.7133,1.661,0.9748,0.2971,0.2,0.5659,1.384,0.7892,0.7423,-0.1873,0.8667,0.1193,0.0293,0.5593,0.2487,1.2057,0.8566,0.2711,0.2696,0.9097,0.7352,1.3072,0.1404,0.6342,0.4836,1.3239,1.682,0.4331,0.9289,0.9788,1.274,0.0719,1.5205,-0.155,1.0551,1.4117,1.7952,1.5702,2.1036,0.1418,0.3353,1.4001,0.9436,1.8541,1.5847,0.1238,0.7263,0.9696,0.9369,-0.0555,-0.1227,0.8633,0.742,0.5285,1.2839,0.8664,1.4524,0.9757,1.6845,0.3818,2.5532,0.2415,2.7559,0.2883,0.7612,0.7191,1.2107,0.8084,0.2136,2.2781,1.2852,-0.0908,0.009,0.5561,1.2434,0.059,2.3814,0.8207,0.5947,0.8363,0.8109,0.2145,0.32,-0.0219,0.9242,2.1672,0.7733,1.8324,2.7039,Control
Utah__B02,0.0972,0.9957,1.0034,2.1536,1.3249,1.3954,1.3251,0.246,0.3644,0.4904,2.1729,1.2445,0.7359,1.0595,1.1092,1.8484,0.2239,0.8807,0.4143,1.4807,1.5891,0.0629,0.0132,1.1322,0.6153,0.3567,-0.0344,1.1458,3.5143,2.1894,1.7192,1.0686,1.8338,1.0981,0.805,0.7266,0.4982,1.5106,0.9294,0.7717,-0.0217,0.9341,0.2531,-0.0316,1.0895,0.6938,1.3026,1.0279,0.4965,0.5361,1.0159,0.949,1.4023,0.1119,0.8322,0.479,1.6405,1.9392,0.5433,1.1076,1.08,1.5692,0.1707,1.6996,0.2345,1.2585,1.7944,2.071,1.7686,2.4684,0.5911,0.3122,1.9031,1.0256,2.1536,2.2542,0.4505,1.1642,1.2566,0.9314,-0.069,0.3912,0.7792,1.2638,0.9077,1.8941,0.8457,2.1182,1.3594,2.1512,0.4025,3.3115,0.2293,3.1348,0.6344,0.9651,0.9129,1.7734,1.1015,0.2772,2.6156,1.359,-0.0257,0.0714,1.0152,1.2427,0.1811,2.9092,0.8729,0.8528,1.2555,1.2878,0.5122,0.4321,-0.0221,1.0005,2.2185,1.2105,2.3222,3.1292,Control
Utah__B03,-0.042,0.9703,0.8061,2.1162,1.2211,1.4228,1.3752,0.2108,0.229,0.4815,1.9145,1.037,0.6684,1.0973,0.8569,1.8577,0.3326,0.855,0.3334,1.3494,1.2918,0.1262,0.024,0.964,0.6389,0.3892,0.0183,1.1142,3.5458,1.8947,1.5357,0.9075,1.7945,1.0124,0.5874,0.6398,0.5792,1.5052,0.8199,0.776,-0.07,0.8835,0.1623,0.0036,0.9305,0.426,1.2387,1.0241,0.446,0.382,0.842,0.9217,1.3602,0.1135,0.6344,0.4619,1.6715,1.858,0.4825,1.0328,0.9932,1.4885,0.1372,1.6656,0.0549,1.2832,1.5356,2.0283,1.7959,2.3637,0.3174,0.3193,1.6778,1.0207,2.0865,2.0072,0.3209,0.9466,1.262,0.8959,-0.0569,0.1914,0.8561,1.1548,0.675,1.6392,0.8439,1.9041,1.2137,1.801,0.2894,3.013,0.2669,3.0714,0.5097,0.9969,0.7338,1.5564,0.7977,0.1111,2.5552,1.3177,-0.0513,0.085,0.7774,1.2656,0.1027,2.781,0.8525,0.6774,1.0683,1.1881,0.307,0.2699,-0.0071,0.9178,2.1933,1.0964,2.1352,3.0175,BRCACancer
Utah__B04,0.0447,0.9925,0.6816,1.3629,1.1957,1.4943,0.9764,0.2235,0.1508,0.6507,1.7599,0.8533,0.3098,1.1121,0.8463,1.8231,0.3819,0.9307,0.3172,1.0428,1.0214,0.1374,-0.1308,0.6895,0.604,0.1187,-0.0917,0.7526,3.0078,1.8214,1.1599,0.7754,1.6814,0.6249,0.4416,0.6158,0.6016,1.2253,0.8171,0.7355,-0.0569,0.7497,0.0789,-0.022,0.3846,0.3989,1.1521,0.8808,0.5636,0.3826,0.777,0.8078,1.1772,0.0377,0.528,0.6549,1.0693,1.6301,0.6295,0.8067,1.0026,1.0419,0.1849,1.6436,0.0957,1.6153,1.3613,1.4456,1.1231,1.8347,0.2452,0.4461,1.3486,1.3091,1.6803,1.3303,0.234,0.6073,1.3763,0.9076,-0.0679,0.0443,0.8372,0.8,0.5568,1.1876,1.0127,1.3763,0.86,1.8867,0.4218,1.9998,0.1925,2.7941,0.422,0.9486,0.6385,1.3954,0.5484,0.226,2.2914,1.4852,-0.1079,-0.0051,0.6464,1.4586,-0.0736,2.4722,1.0961,0.6736,1.0513,1.005,0.323,0.3094,-0.1144,0.8964,2.0847,0.8989,1.7366,2.2122,BRCACancer
Utah__B05,-0.0468,0.7948,0.9256,2.3017,1.0611,1.6207,0.8364,0.1281,0.1728,0.4442,2.0046,0.8408,0.3785,0.9265,0.9315,1.823,0.2724,0.7805,0.2721,1.337,1.1511,0.127,0.0328,0.7999,0.4021,0.5017,-7e-04,0.9123,3.1664,2.1195,1.4527,0.8775,1.5501,0.8658,0.653,0.6715,0.4197,1.2757,0.7199,0.6374,-0.0478,0.7302,0.1319,0.0184,0.6281,0.395,0.9504,0.9054,0.3654,0.3337,0.8028,0.6116,1.2163,0.1142,0.7338,0.4245,1.0692,1.9141,0.5382,1.1392,0.9321,1.0728,0.2225,1.7723,0.1266,1.1835,1.5612,1.732,1.6368,1.9958,0.3661,0.3017,1.6824,0.8395,2.1716,1.9846,0.3277,0.7209,1.4438,0.6222,-0.0401,0.1304,0.6461,1.1096,0.7572,1.6749,0.6333,1.7324,1.0651,1.7374,0.3622,2.4578,0.3247,3.2098,0.6111,0.8892,0.5226,1.4046,0.6109,0.2738,2.5498,1.3809,-0.0971,-0.124,0.7229,1.0143,0.0317,2.5928,0.5546,0.7547,1.0359,0.9331,0.283,0.2751,-0.0779,0.9244,2.0392,1.4126,2.4601,3.0205,BRCACancer
Utah__B06,-0.0945,0.6837,0.4903,1.4631,1.0894,1.0115,0.9003,0.0643,-0.0486,0.4625,1.4439,0.5891,0.2901,0.987,0.5256,1.4801,0.2211,0.632,0.0364,0.8946,0.6455,0.3735,-0.1891,0.5172,0.5093,0.07,-0.1911,0.5842,3.268,1.4415,1.0328,0.5585,1.3801,0.5177,-0.0288,0.216,0.5303,1.1006,0.595,0.537,-0.2621,0.5605,-0.1018,0.1577,0.4939,-0.0048,1.1062,0.81,0.1471,0.0657,0.7511,0.5565,1.0303,0.1245,0.3147,0.4455,1.3216,1.3821,0.3929,0.7371,0.7783,1.1675,0.0763,1.369,-0.1857,0.9884,0.9607,1.6379,1.0825,1.946,-0.0258,0.2973,1.2102,0.8144,1.6952,1.3187,0.0284,0.3827,1.0294,0.7204,0.0015,-0.2412,0.5235,0.4331,0.2805,1.0453,0.7967,1.1513,0.5233,1.5514,0.2549,2.1177,0.1511,2.7293,0.1144,0.6374,0.3864,1.3188,0.4032,0.0284,2.113,1.0818,-0.1651,-0.0439,0.3673,0.9417,-0.2522,2.3174,1.053,0.2887,0.6274,0.6956,0.2203,0.0854,-0.0956,0.6924,1.8114,0.6876,1.6888,2.6017,BRCACancer
Utah__B07,0.0504,1.0134,0.9266,2.0438,1.5427,1.5303,1.3197,0.2556,0.38,0.5466,2.0705,1.2132,0.5718,1.0066,1.0017,2.0105,0.295,0.9906,0.4977,1.399,1.3546,0.0361,0.2552,1.0514,0.7262,0.32,-0.0567,1.1382,3.4634,2.2331,1.6544,1.0026,1.8946,1.0155,0.6867,0.8732,0.6517,1.569,0.9829,0.8665,-0.0518,0.9709,0.1766,0.0269,1.0104,0.4034,1.4532,1.1699,0.6495,0.5405,0.95,1.0804,1.4721,0.1139,0.7128,0.5336,1.6196,1.9428,0.554,1.1191,1.13,1.457,0.2396,1.8417,0.2766,1.339,1.656,1.9957,1.6069,2.4599,0.5778,0.3068,1.8436,1.0301,1.9088,2.1034,0.4626,0.9281,1.5907,1.0405,-0.0807,0.3275,0.868,1.2023,0.7701,1.6247,1.0549,1.923,1.2859,2.1157,0.3859,2.961,0.1713,2.9756,0.5393,0.8551,0.8236,1.6255,0.9325,0.1457,2.4456,1.3918,-0.0962,0.1588,0.9426,1.2912,0.277,2.7729,1.3443,0.7922,1.1756,1.2228,0.4621,0.4239,-0.0512,1.0247,2.2583,1.0849,2.3148,2.8311,BRCACancer
Utah__B08,0.3079,0.9739,0.8808,2.2752,1.1427,1.3171,0.9055,0.1635,0.3497,0.3646,2.2095,1.2286,0.6446,0.985,0.8558,1.9685,0.1961,0.7854,0.6157,1.3975,1.6695,0.0419,0.0482,1.1357,0.4142,0.422,0.023,0.8211,3.5965,1.8031,1.8756,1.0276,1.8197,0.7491,0.8229,0.6031,0.5377,1.3832,0.79,0.8454,-0.0084,0.8662,0.3525,-0.0361,1.0543,0.6065,1.0367,1.0193,0.525,0.4051,0.7871,0.9462,1.4932,0.0497,1.0849,0.3814,1.4464,2.125,0.4485,1.0616,1.0242,1.4007,0.1775,1.7382,0.1423,1.043,1.6898,2.2076,1.9974,2.5142,0.3541,0.2253,1.8616,0.8113,2.0019,2.5438,0.4753,1.1652,1.2155,0.8604,-0.1009,0.4167,0.7795,1.1283,0.7878,2.0059,0.9941,2.2679,1.1674,2.6066,0.5939,2.7717,0.2677,3.2417,0.6497,0.946,0.6237,1.3841,0.9722,0.1104,2.3805,1.3496,-0.0435,0.1261,0.8763,1.0653,0.1838,2.7778,0.9505,0.8066,1.1709,1.5236,0.4384,0.2642,-0.0353,0.8775,2.0923,1.3127,2.667,2.9752,Control
Utah__B09,0.1504,0.9338,0.6309,1.1995,1.0847,1.3289,1.1295,0.2683,0.0582,0.5423,1.4702,0.6808,0.2462,1.0427,0.7381,1.6527,0.2219,0.77,0.2384,1.0403,0.8425,0.0267,-0.0537,0.4644,0.6359,0.055,0.0235,0.7088,2.4184,1.3831,0.9806,0.6087,1.6261,0.4909,0.2635,0.6298,0.6053,1.3134,0.7698,0.6164,-0.039,0.7368,0.1229,-0.0549,0.1883,0.3198,0.8177,0.7779,0.5391,0.2947,0.6312,0.6793,1.0493,0.0254,0.4159,0.3367,0.8563,1.2164,0.4766,0.713,0.8834,0.8113,0.0789,1.5827,0.0294,1.4156,1.1873,1.1693,1.1797,1.908,0.2835,0.2806,1.2039,0.997,1.8221,0.8148,0.3043,0.3938,1.2302,0.73,-0.0711,0.0314,0.7332,0.9223,0.3563,0.9856,0.8491,1.1902,0.6046,2.0354,0.3714,1.479,0.1781,2.6014,0.3404,0.6,0.5385,1.169,0.464,0.12,2.3399,1.5678,-0.0481,-0.0529,0.5975,1.3133,-0.0332,2.3261,0.7784,0.5996,0.943,0.5971,0.205,0.2102,0.0025,0.6071,2.1193,0.8627,1.4244,1.9101,Control
Utah__B10,-0.0046,0.8305,0.6255,1.421,1.0894,1.2754,0.8804,0.1783,0.1946,0.4396,1.5219,0.7327,0.2214,0.9715,0.8307,1.7078,0.2247,0.7737,0.1342,1.0797,1.0022,0.0761,-0.011,0.5076,0.501,0.2092,-0.088,0.7316,3.4916,2.0848,1.1731,0.5989,1.4548,0.4837,0.3581,0.4455,0.4263,1.1054,0.6526,0.6715,-0.1182,0.5898,0.0534,0.0043,0.421,0.2945,0.8665,0.8067,0.4279,0.1901,0.7914,0.7576,1.1289,0.1521,0.291,0.4059,1.0104,1.5376,0.5095,0.7692,0.7005,0.9715,0.1835,1.4926,0.1456,1.4635,1.2088,1.4056,1.2966,2.0275,0.0902,0.2883,1.2082,0.9545,1.7272,1.1669,0.228,0.5585,1.1928,0.5937,-0.0673,0.0419,0.7019,0.8046,0.3868,1.0537,0.6944,1.3404,0.959,1.8484,0.2295,2.156,0.097,3.0976,0.3797,0.6974,0.4745,1.2495,0.6031,0.208,2.5645,1.5189,-0.0874,-0.0481,0.6349,1.2572,-0.0406,2.672,0.8975,0.5489,0.8399,0.8915,0.2138,0.2205,-0.0698,0.7603,1.8824,1.0636,1.7301,2.7734,Control
Utah__B11,0.1201,0.857,0.7267,2.2131,0.9829,1.4218,0.7555,0.1192,0.2637,0.4113,2.0886,0.9651,0.6077,0.9808,1.0433,1.9154,0.1451,0.8036,0.4125,1.1918,1.3474,0.0342,0.0241,1.0579,0.3983,0.4751,-0.0296,1.0223,3.4547,1.8787,1.5838,0.9004,1.6498,0.7575,0.9084,0.4718,0.3964,1.1629,0.7811,0.7589,-0.0973,0.6319,0.2425,-0.0157,0.6649,0.6777,0.7589,0.8446,0.5034,0.2517,0.609,0.8866,1.3105,0.0791,0.8972,0.5032,1.3901,2.0704,0.6251,1.0861,0.8738,1.2834,0.1929,1.7391,0.1625,1.1465,1.5389,1.8032,1.5075,1.9456,0.31,0.2627,1.7484,0.9594,1.8531,2.052,0.3973,0.9246,1.1016,0.6484,-0.1031,0.2317,0.7802,1.1233,0.5571,1.75,0.9245,1.7185,1.0765,2.291,0.3487,2.6709,0.2461,3.1702,0.6995,1.0902,0.6314,1.4355,0.6814,0.1734,2.4944,1.2848,-0.0766,0.0401,0.7563,1.0996,0.0956,2.3046,0.8311,0.8149,1.017,1.1747,0.3845,0.2688,0.0562,1.0888,1.8551,1.5452,2.5581,3.116,Control
Utah__B12,0.0065,0.6683,0.6837,0.7217,0.9091,0.7419,0.8372,0.1359,0.0979,0.3916,1.1686,0.6254,0.1191,0.8079,0.6435,1.2175,0.1844,0.6286,0.0969,0.7214,0.7631,0.1443,-0.0439,0.4106,0.5701,-0.0241,-0.0862,0.3108,2.2795,0.8112,0.9933,0.5154,1.1987,0.2804,0.0426,0.3627,0.4389,0.9611,0.5671,0.3627,-0.0948,0.4938,0.1397,0.0642,0.0797,0.2294,0.7701,0.5693,0.5759,0.3169,0.5278,0.5317,0.8408,0.021,0.2648,0.3421,0.7127,0.9722,0.4671,0.6485,0.7597,0.6602,0.163,1.1561,0.1033,1.1922,1.0633,0.8655,0.7853,1.4639,0.281,0.2278,0.9699,0.8826,1.2939,0.7986,0.1946,0.3504,0.7527,0.7254,-0.0355,0.0023,0.4663,0.7707,0.2792,0.7039,0.8296,0.7962,0.5714,1.7289,0.1787,1.06,0.0872,2.6683,0.2833,0.4755,0.4692,1.3469,0.3787,0.0475,2.2109,1.033,-0.1055,-0.0696,0.4698,1.0521,-0.0139,1.7665,0.7981,0.455,0.7592,0.5356,0.125,0.185,-0.128,0.4655,2.194,0.7139,1.216,1.301,Control
Utah__C01,0.0999,1.0422,1.1342,2.0162,1.1702,1.597,0.8098,0.2848,0.2781,0.5207,2.3681,1.2219,0.5036,1.1314,1.1273,2.0241,0.257,0.8861,0.514,1.5097,1.6994,0.0544,-0.0249,1.188,0.5849,0.3593,-0.0535,0.9677,3.5148,2.1932,1.7428,1.2035,1.8806,0.8428,0.8247,0.7644,0.6091,1.3943,1.0626,0.8294,0.0159,0.8513,0.3285,-0.0597,0.864,0.809,0.9983,1.1208,0.6859,0.5827,0.983,0.7606,1.4195,0.1179,0.9483,0.5889,1.8781,2.1973,0.5546,1.1617,1.1328,1.3423,0.1622,1.7287,0.2573,1.4582,1.6374,1.8932,1.755,2.3836,0.6933,0.3453,2.097,1.1339,1.9959,2.3066,0.4657,1.1975,1.4137,0.9441,-0.0862,0.3718,0.7395,1.2006,0.9182,1.8649,1.1605,2.0984,1.2329,2.316,0.3796,2.6646,0.2671,3.326,0.7755,1.0984,0.9794,1.8616,0.9339,0.2302,2.5146,1.4991,-0.1314,0.1525,0.9795,1.1528,0.1557,2.5248,1.2787,0.8905,1.3283,1.5061,0.618,0.4247,-0.0011,0.9649,2.1959,1.1425,2.4685,2.6334,BRCACancer
Utah__C02,0.2035,0.8336,0.9844,2.006,1.1964,1.2634,0.993,0.0797,0.384,0.4909,2.2668,1.2394,0.3994,0.9023,1.0482,1.7548,0.2671,0.837,0.4456,1.2648,1.7446,0.0503,0.0232,1.0928,0.3162,0.2986,0.0012,1.0803,3.6394,2.2992,1.6175,1.0839,1.6865,0.8309,0.8486,0.8977,0.4283,1.4037,0.9215,0.7487,0.0377,0.817,0.262,0.0463,0.9419,0.6153,1,0.9558,0.6219,0.5025,0.8284,0.8765,1.4145,0.1188,0.7352,0.4526,1.5476,1.9071,0.4374,1.0092,0.9906,1.4851,0.2403,1.7163,0.3934,1.3044,1.5364,1.8367,1.8007,2.3002,0.5235,0.2735,1.9731,0.8669,1.7706,2.1165,0.4986,1.1924,1.1903,0.757,-0.0685,0.5135,0.691,1.2214,0.7775,1.9697,0.865,2.2122,1.4633,2.3893,0.4808,2.9868,0.2766,3.1242,0.7198,1.0186,0.9546,1.5191,1.0565,0.2322,2.5431,1.3048,-0.1025,0.0613,1.0072,1.0873,0.3551,2.5964,0.6083,0.9321,1.256,1.4507,0.5839,0.5248,-0.0152,0.9323,2.0957,1.0396,2.2958,2.8676,BRCACancer
Utah__C03,0.074,0.8924,1.3308,2.0445,1.3908,1.685,1.1457,0.1742,0.4076,0.5125,2.3474,1.4496,0.454,1.0995,1.1968,1.8932,0.24,0.9187,0.6243,1.4726,1.7711,0.0422,0.0619,1.224,0.5904,0.4784,-0.086,1.0156,3.3376,2.5371,1.9394,1.188,1.8631,0.8393,1.0312,1.1806,0.5487,1.392,1.1514,0.799,0.0091,0.9283,0.3976,-0.0172,0.8389,0.8933,1.1681,1.0947,0.759,0.647,1.0486,0.9375,1.4273,0.1098,0.7714,0.5432,1.4658,2.0068,0.5389,1.2123,1.0591,1.3332,0.3163,1.8802,0.4823,1.5807,1.6448,1.8746,1.7626,2.471,0.8653,0.3173,2.0615,0.982,1.8668,2.2551,0.6788,1.3462,1.5574,1.005,-0.0399,0.6394,0.8051,1.4406,1.1046,2.0056,0.9186,2.2739,1.2427,2.2298,0.3464,2.9747,0.1899,3.1946,0.8134,0.9777,1.0482,1.8314,1.1261,0.2785,2.4764,1.4432,-0.1321,0.0827,1.0114,1.1289,0.3534,2.6498,1.0782,1.0251,1.3898,1.4274,0.6646,0.615,-0.0559,0.9361,2.333,1.1526,2.3755,2.5649,BRCACancer
Utah__C04,0.2051,0.6007,0.8275,1.812,0.6177,1.0161,0.5185,-0.0829,0.202,0.1699,2.093,0.8797,0.2221,0.6342,0.7941,1.5098,0.1246,0.4609,0.3149,1.1175,1.647,0.0572,-0.123,0.8646,0.1672,0.1379,-0.0272,0.422,3.1746,1.9766,1.4476,0.9457,1.2675,0.5255,0.5307,0.6027,0.3112,0.98,0.5629,0.3652,0.0735,0.4824,0.2356,0.0375,0.4364,0.6899,0.474,0.5599,0.5443,0.3625,0.4265,0.5108,1.0104,0.1006,0.6624,0.2382,1.0758,1.6936,0.1796,0.574,0.7422,0.8988,0.2466,1.3979,0.2888,0.8578,1.3911,1.6102,1.6122,2.034,0.4393,0.0596,1.6931,0.4872,1.6451,1.8814,0.4462,0.7106,0.788,0.5224,-0.082,0.4119,0.4603,1.2676,0.5323,1.8198,0.5609,1.992,0.9377,2.6926,0.4213,2.3815,0.3026,3.2906,0.5787,0.6777,0.5947,1.1334,0.7254,0.1848,2.5266,0.999,-0.1067,-0.0057,0.8073,0.5932,0.0773,1.9695,0.4586,0.7758,1.0266,1.2542,0.2323,0.2135,-0.0495,0.5233,1.8125,1.0505,2.4261,2.2549,Control
Utah__C05,0.0683,0.6217,0.848,1.818,0.8171,1.0974,0.5761,0.0623,0.2221,0.2677,2.0083,0.9816,0.2293,0.6408,0.8319,1.6163,0.1483,0.5889,0.1771,1.2637,1.8217,0.0777,0.0834,0.7954,0.2571,0.2335,-6e-04,0.5082,3.7174,2.1191,1.6864,0.9001,1.3188,0.4232,0.5406,0.5279,0.2547,0.95,0.617,0.4354,-0.005,0.49,0.1248,0.0285,0.5071,0.5376,0.7053,0.64,0.4818,0.3987,0.428,0.6678,1.1003,0.1397,0.4337,0.3051,1.3618,1.8857,0.2732,0.7784,0.771,1.0515,0.2065,1.3804,0.2826,1.0419,1.2743,1.6895,1.5543,2.1707,0.4291,0.1278,1.8219,0.585,1.569,2.1229,0.411,1.0456,0.9156,0.4768,-0.0917,0.3473,0.4791,1.1236,0.4806,1.9164,0.4834,2.0681,1.0971,1.9899,0.1203,2.9664,0.1652,3.5273,0.5809,0.7583,0.4976,1.1771,0.6945,0.2715,2.682,1.0965,-0.0338,-0.002,0.8583,0.7116,0.1227,2.2904,0.4305,0.6879,0.9896,1.3005,0.3791,0.1851,-0.0542,0.6532,1.7878,1.1295,2.447,2.7596,BRCACancer
Utah__C06,0.0668,0.3249,0.1806,0.7117,0.2139,0.3182,0.1336,-0.018,0.0481,0.1778,0.5871,0.293,-0.0808,0.4652,0.3574,0.5608,0.1686,0.1113,-0.0156,0.4511,0.4639,0.1019,-0.1108,0.1682,-0.0036,0.0343,0.0808,0.0711,1.4203,0.4885,0.6791,0.2305,0.498,0.055,0.0748,0.1575,0.1618,0.5328,0.2725,-0.0482,-0.0243,0.1048,0.0692,0.0419,0.0143,0.0766,-0.0224,-0.017,0.2112,0.0474,0.2652,0.2052,0.0682,0.0377,0.0117,0.0026,0.6007,0.5609,0.0474,0.3606,0.3529,0.3551,0.2339,0.4729,-0.0467,0.395,0.701,0.3141,0.3446,0.6349,0.1002,0.0041,0.7761,0.1957,0.7221,0.2087,0.2066,0.2566,0.2827,0.0481,-0.0898,-0.0967,0.187,0.5378,0.1398,0.397,0.2815,0.5462,0.5329,0.8197,-0.0089,0.7768,0.1357,2.0452,0.1924,0.1505,0.1034,0.1776,0.1833,0.1759,1.5524,0.3616,-0.006,-0.1134,0.462,0.2613,-0.0241,0.361,0.0027,0.1549,0.3625,0.45,0.2458,0.0338,-0.0415,0.2177,0.491,0.7141,0.8432,0.7169,Control
