@relation data

@attribute id string
@attribute 83700 numeric
@attribute 338 numeric
@attribute 2147 numeric
@attribute 51378 numeric
@attribute 5781 numeric
@attribute 682 numeric
@attribute 6464 numeric
@attribute 2335 numeric
@attribute 56301 numeric
@attribute 5478 numeric
@attribute 23657 numeric
@attribute 285 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 284 numeric
@attribute 3676 numeric
@attribute 9046 numeric
@attribute 3675 numeric
@attribute 1525 numeric
@attribute 6520 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 481 numeric
@attribute 3678 numeric
@attribute 2207 numeric
@attribute 6566 numeric
@attribute 90952 numeric
@attribute 23759 numeric
@attribute 5777 numeric
@attribute 54210 numeric
@attribute 3635 numeric
@attribute 50848 numeric
@attribute 4312 numeric
@attribute 5175 numeric
@attribute 3690 numeric
@attribute 8832 numeric
@attribute 55423 numeric
@attribute 6402 numeric
@attribute 57126 numeric
@attribute 2888 numeric
@attribute 6403 numeric
@attribute 3685 numeric
@attribute 4973 numeric
@attribute 9056 numeric
@attribute 6693 numeric
@attribute 6404 numeric
@attribute 2886 numeric
@attribute 3688 numeric
@attribute 4893 numeric
@attribute 3687 numeric
@attribute 9057 numeric
@attribute 3689 numeric
@attribute 2885 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 58494 numeric
@attribute 6654 numeric
@attribute 2621 numeric
@attribute 51206 numeric
@attribute 3265 numeric
@attribute 965 numeric
@attribute 3845 numeric
@attribute 962 numeric
@attribute 961 numeric
@attribute 3897 numeric
@attribute 23539 numeric
@attribute 9123 numeric
@attribute 4099 numeric
@attribute 11136 numeric
@attribute 23428 numeric
@attribute 8140 numeric
@attribute 3655 numeric
@attribute 10461 numeric
@attribute 6714 numeric
@attribute 140885 numeric
@attribute 7010 numeric
@attribute 7525 numeric
@attribute 5196 numeric
@attribute 914 numeric
@attribute 5627 numeric
@attribute 51744 numeric
@attribute 5197 numeric
@attribute 857 numeric
@attribute 5624 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5335 numeric
@attribute 2534 numeric
@attribute 120425 numeric
@attribute 4067 numeric
@attribute 3932 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 7056 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.3336,-0.1035,-0.1236,0.03,0.4262,0.9003,0.5794,-0.012,0.2258,0.8773,0.0053,0.0126,2.2057,1.7635,0.0516,2.2855,1.9187,5e-04,0.0575,0.8849,0.1671,0.4046,0.299,1.3621,2.3623,0.3963,0.1104,0.8139,1.7032,1.3259,1.1609,0.9268,0.2112,1.6845,2.3695,1.2666,0.4451,1.456,-0.0803,-0.0297,1.0868,0.5005,0.2175,2.0256,2.1302,2.285,-0.0725,2.4404,2.4753,1.4829,1.1061,2.3467,1.5523,-0.1374,-0.1513,-0.0172,0.7415,0.0699,0.246,0.2904,0.8214,1.4146,2.2446,1.9136,-0.0013,0.203,0.8014,-0.117,-0.1097,0.039,0.5032,0.727,0.1091,0.2186,0.3993,-0.0921,0.346,1.5414,1.8534,0.1538,1.1296,1.6533,-0.1113,0.0152,1.2025,1.0402,1.1776,1.3506,2.1741,1.0998,1.6506,1.2442,0.1945,0.6205,Control
A12,0.3016,-0.0093,-0.1144,0.0103,0.2625,0.6173,0.5636,0.0641,0.2299,0.8322,0.0944,-0.147,1.4932,1.0449,-0.0112,1.9675,1.4543,0.0288,0.1255,0.5293,0.0427,0.3538,0.0844,0.9173,2.5811,0.3373,0.2135,0.4491,1.3553,1.2354,1.057,1.2204,0.1137,1.3722,2.6209,1.0671,0.1646,1.6903,0.0652,0.1172,1.6588,0.4347,0.0367,1.8815,1.3569,1.5298,-0.0751,1.8741,2.575,0.937,0.5905,1.8196,1.1373,-0.1423,-0.0605,-0.1179,0.5292,0.0164,0.3103,0.2032,0.8611,0.8721,2.0815,1.6668,-0.0204,0.1084,0.4887,-0.1404,-0.0948,0.0075,0.3757,0.7682,0.0844,0.1258,0.193,-0.0759,0.1792,3.1554,1.9226,0.3384,0.9873,1.3564,0.0016,0.1896,0.9215,1.1023,0.8519,0.9467,1.5917,0.9628,1.4307,1.0289,-0.1111,0.1927,Control
B01,0.248,-0.0579,-0.1542,-0.0048,0.5709,0.351,0.5764,-0.046,0.0506,1.9365,0.1342,-0.0557,1.7488,1.1671,0.0485,2.5521,1.2678,-0.0874,0.0531,0.756,-0.0667,0.4957,0.2679,1.0978,2.2027,0.3781,-0.0119,0.8846,1.5206,1.3653,1.2114,1.0295,0.111,1.7037,2.0844,1.4773,0.6577,2.4762,0.226,-6e-04,1.0096,0.548,0.1135,1.8127,1.4482,1.6542,-0.1786,2.1261,2.5536,1.3801,1.4072,1.7648,1.5002,-0.2605,-0.1237,-0.1356,0.9141,-0.0565,0.1252,0.1584,0.9157,1.5366,2.2099,2.4717,-0.2013,-0.1272,0.4984,-0.4261,-0.1677,0.1199,0.23,1.5617,0.2725,0.1574,0.3743,0.0196,0.3665,1.7234,1.6406,0.2527,1.005,1.4833,-0.2354,0.0456,1.4577,1.3226,1.4072,1.5006,1.9806,1.3832,1.4554,1.5918,-0.161,0.0022,Control
B02,0.228,-0.0462,-0.083,-0.0501,0.4835,1.0178,0.9083,-0.0478,0.2113,2.0017,0.0937,-0.0897,2.3968,1.6613,0.0114,2.6743,2.0608,0.0545,-0.0025,1.1818,0.0212,0.5648,0.3153,1.4009,3.0054,0.4824,0.1421,1.089,1.9574,1.6972,1.4119,1.2889,0.0263,1.85,2.0496,1.7149,0.7061,2.579,0.0888,0.1311,1.0495,0.6829,0.2488,2.1719,2.0062,2.3142,0.0063,2.3064,3.1429,1.8565,1.4093,2.4369,1.6034,-0.1146,-0.1015,-0.0864,0.8807,0.1261,0.3343,0.3404,1.1767,1.5341,2.5329,2.5471,-0.0207,0.3074,1.0172,-0.1641,-0.0863,-0.0481,0.5996,1.2581,0.2476,0.4168,0.5009,-0.0417,0.2948,2.123,2.1013,0.2078,1.2819,1.3154,-0.1231,0.0723,1.4219,1.4237,1.4738,1.543,2.3171,1.3257,2.0057,1.7587,0.2193,0.4727,Control
B03,0.1357,-0.0609,-0.066,-0.0622,0.5476,0.8358,0.7155,0.0844,0.1742,1.8885,0.0405,-0.0635,2.2166,1.6281,-0.0533,2.8286,1.7066,0.015,0.0366,1.0165,-0.0423,0.6086,0.2576,1.2873,2.5895,0.3799,-0.0606,0.9606,1.7834,1.7418,1.3451,1.1045,-0.0763,1.6939,1.0702,1.7536,0.6588,2.4319,0.1741,-0.0694,0.4416,0.6446,0.1313,2.0815,1.856,2.0312,-0.0944,2.352,2.9071,1.6696,1.3274,2.2962,1.5674,-0.1932,-0.1453,-0.0554,0.9276,0.0884,-0.0364,0.2646,1.1552,1.6305,2.4018,2.5659,-0.0917,0.2044,0.8479,-0.2417,-0.1448,0.0464,0.4593,1.282,0.3107,0.269,0.5374,-0.0093,0.2725,0.93,2.0345,0.0205,1.2315,0.6452,-0.1967,0.0298,1.5109,1.3201,1.4534,1.6673,2.1675,1.3678,1.8247,1.9459,0.104,0.3093,BRCACancer
B04,0.2943,-0.0954,-0.1433,-0.0855,0.6444,0.6058,0.7092,-0.0342,0.151,1.4117,0.0378,-0.0788,2.2769,1.5522,0.0423,3.1096,1.4569,-0.0277,0.002,0.6657,0.0294,0.7744,0.2058,1.2711,2.1475,0.3563,0.1082,0.8657,1.5984,1.0095,1.6278,0.9757,-0.0284,1.9306,2.152,1.6233,0.5051,1.941,-0.1032,0.1387,1.1658,0.7215,0.1334,1.4521,1.6441,1.6394,-0.0184,2.5848,2.4183,1.7287,1.2845,2.1018,1.6385,-0.1745,-0.1033,-0.0822,1.4335,0.1786,0.4521,0.1782,1.3477,1.3969,2.1922,2.5779,-0.0402,0.21,0.6394,-0.1526,-0.1269,-0.0528,0.468,1.1382,0.4495,0.3471,0.6961,-0.1594,0.4154,2.2275,1.7766,0.2652,1.213,1.5035,-0.0826,0.1013,1.5671,1.5308,1.4041,2.1402,1.9513,1.985,1.589,1.5967,0.1145,0.4114,BRCACancer
B05,0.1242,-0.0101,-0.1067,-0.0954,0.3925,0.7007,0.7441,0.027,0.1617,1.6084,0.2886,-0.0967,2.2438,1.253,-0.0092,2.5204,1.6135,-0.0253,0.0462,0.8467,-0.0046,0.8274,0.2192,0.9871,2.5952,0.3187,0.0734,0.8583,1.8115,0.9096,1.4449,0.8182,-0.0488,1.935,1.7683,1.2133,0.2169,1.757,-0.1189,0.1278,0.8161,0.4393,0.0272,2.2527,2.1012,2.0368,-0.0809,2.25,2.3386,1.9397,0.9535,2.2065,1.4949,-0.1527,-0.0453,-0.113,0.7814,0.1368,0.2931,0.2381,1.0681,1.2745,2.0836,2.205,-0.0532,0.1535,0.866,-0.2392,-0.177,-0.0564,0.643,0.7561,0.4619,0.2846,0.2461,-0.1284,0.46,3.0134,1.6012,0.1391,1.0941,1.4824,-0.1264,0.2506,1.1566,1.1614,1.0304,1.5799,1.8195,1.5022,1.3683,1.6704,0.0153,0.3636,BRCACancer
B06,0.0569,-0.0246,-0.1629,-0.0636,0.4255,0.277,0.4797,0.0306,-0.1062,1.4855,0.0708,-0.2036,1.6206,1.105,-0.0309,2.4311,1.1728,-0.2416,0.132,0.4966,-0.1059,0.4921,0.1465,0.9763,1.6957,0.2508,-0.0904,0.5783,1.2967,1.6435,1.0391,0.9016,0.1658,1.4503,1.7483,1.4593,0.4485,2.1154,-0.1722,-0.0072,0.9979,0.4249,-0.0258,1.6256,1.0281,1.052,-0.3032,2.1238,2.0849,1.2267,1.0199,1.7476,1.1292,-0.3408,-0.0659,-0.1148,0.7812,-0.1796,0.0891,-0.0061,0.9876,1.0451,2.0314,2.1632,-0.2729,-0.1367,0.4162,-0.4476,-0.249,0.0149,0.0459,1.096,0.2702,-0.0707,0.3443,0.1105,0.3163,1.0042,1.5244,0.1493,1.0105,0.9317,-0.2369,0.0371,1.1199,1.072,1.0121,1.4278,2.129,1.0354,1.1402,1.4068,-0.3234,-0.2454,BRCACancer
B07,0.2353,-0.047,-0.0868,-0.0902,0.4486,1.0021,0.8876,-0.0457,0.165,1.8557,0.0275,-0.0743,2.5061,1.6973,0.0213,2.8199,1.8671,0.0166,-0.0447,0.9652,-0.0477,0.6364,0.1741,1.4301,2.3227,0.4954,0.0857,1.0987,1.8171,1.7165,1.4319,1.24,-0.0084,1.7827,2.1936,1.9465,0.604,2.4417,-0.0342,0.1162,1.3645,0.7791,0.2499,1.8734,1.8588,2.0244,-0.1086,2.5678,2.8997,1.7519,1.3919,2.4698,1.6266,-0.1852,-0.0646,-0.0492,1.1751,0.0764,0.3179,0.38,1.369,1.5831,2.4973,2.6646,-0.0367,0.3024,0.9179,-0.1805,-0.1349,0.005,0.5068,1.2577,0.2907,0.3629,0.5312,-0.0681,0.4111,2.052,2.3721,0.2984,1.4297,1.3651,-0.0846,0.1434,1.5493,1.4722,1.6203,1.7729,2.2715,1.2462,2.0284,1.5879,0.1999,0.2388,BRCACancer
B08,0.4053,-0.0695,-0.0291,-0.0444,0.4422,1.0781,0.8025,-0.0402,0.2427,1.126,0.0585,-0.1141,2.1321,1.6412,0.1684,2.0244,2.118,0.0442,0.1057,1.0386,0.0778,0.344,0.1387,1.4877,2.8292,0.4563,0.4433,0.9611,1.909,1.5678,1.1629,1.4759,0.1916,1.7794,3.2108,1.431,0.6166,1.8799,0.1488,0.1653,1.8062,0.6366,0.3113,2.3331,1.981,2.3424,0.0013,2.3017,3.0033,1.5915,1.3422,2.4991,1.6339,-0.1054,-0.0953,0.0036,0.7597,0.1064,1.0681,0.3687,0.8548,1.4559,2.5224,2.1973,0.0139,0.323,0.9695,-0.1413,-0.0144,-0.0689,0.5237,0.9998,0.1873,0.5462,0.5278,-0.059,0.2734,2.9934,1.7362,0.4196,1.1212,1.0809,-0.0621,0.0742,1.3231,1.6166,1.2284,1.1603,2.4822,1.0679,1.7152,1.1769,0.1944,0.9203,Control
B09,0.3672,-0.0976,-0.0963,-0.078,0.7251,0.4599,0.6597,-0.0625,0.2069,1.2806,-0.0744,0.0112,2.1214,1.4726,0.0955,2.6159,1.3294,-0.0029,0.0671,0.6956,0.0762,0.66,0.0358,1.0031,2.1503,0.2127,0.1942,0.7791,1.4837,0.9052,1.4523,0.9007,0.1129,1.86,2.6423,1.8308,0.4635,1.6359,0.0967,0.1193,1.5319,0.4665,0.2422,1.1856,1.4933,1.293,-0.0544,2.7756,2.1589,1.4491,1.1893,1.935,1.6507,-0.1306,-0.1185,-7e-04,1.2186,0.0549,0.6065,0.2599,1.0741,1.1881,1.8146,2.3151,-0.095,0.2723,0.7861,-0.2628,-0.0242,-0.0366,0.2744,1.0299,0.0638,0.3244,0.4357,-0.1016,0.4746,2.3418,1.375,0.2622,0.9539,1.9429,-0.1948,0.0818,1.3758,1.4133,1.2076,2.0697,1.7993,2.0138,1.1918,1.5101,0.144,0.2623,Control
B10,0.1885,-0.1116,-0.1086,-0.1478,0.4014,0.5921,0.7158,-0.0285,0.1545,0.8878,0.0434,-0.0836,2.0592,1.3844,0.0028,2.9699,1.4835,-0.0643,0.0618,0.5586,-0.0577,0.5611,0.1332,1.0978,2.6507,0.3702,0.0344,0.6075,1.5573,1.156,1.4319,0.9056,0.017,1.6957,2.2788,1.3074,0.3111,1.7349,-0.0532,0.0811,1.0137,0.5798,0.0053,1.5105,1.7065,1.891,-0.051,2.375,2.6593,1.3152,1.0453,2.0908,1.509,-0.151,-0.1011,-0.0871,1.0541,0.0242,0.1495,0.2443,1.0481,1.2227,2.4847,2.4161,-0.0827,0.2903,0.5531,-0.1647,-0.1174,-0.015,0.2405,1.055,0.2886,0.2328,0.4149,-0.0565,0.2591,1.8172,1.7066,0.1874,1.2468,0.9585,-0.0795,0.0647,1.4219,1.3009,1.0985,1.7842,1.9837,1.7067,1.555,1.4831,0.0571,0.2487,Control
B11,0.2623,-0.0297,-0.021,-0.0556,0.4082,0.8755,0.7156,-0.0666,0.2217,0.8633,-0.0141,0.0139,2.0376,1.6429,0.1311,2.3521,1.786,0.0269,0.0612,0.7047,0.1072,0.4625,0.2507,1.2736,2.6261,0.4712,0.3032,0.7867,1.6761,1.475,1.297,1.277,0.2079,1.8024,3.0489,1.2882,0.5394,1.922,-0.0977,0.1602,1.676,0.5852,0.2051,2.2963,1.8146,2.1404,-0.0735,2.2158,2.6495,1.5493,1.0821,2.2446,1.7392,-0.2027,-0.1173,-0.0895,0.949,0.1035,0.4947,0.4126,0.9631,1.3354,2.2267,2.0672,-0.0223,0.2499,0.7765,-0.2809,-0.0435,-0.0488,0.348,0.8921,0.2287,0.4267,0.7016,-0.0993,0.1541,3.7134,1.616,0.4484,1.0159,2.1123,-0.0742,0.048,1.3896,1.4039,1.1737,1.4134,2.058,1.4558,1.4096,1.2771,0.1549,0.4598,Control
B12,0.0351,-0.0968,-0.1012,-0.0968,0.3673,0.3429,0.5098,-0.0736,0.2387,0.897,0.0265,-0.0348,1.7044,1.2001,-0.0893,2.5317,1.0265,-0.0899,0.05,0.4259,-0.0038,0.4689,0.0705,0.8615,1.56,0.1028,0.0637,0.5552,1.47,0.7374,1.3352,0.5543,-0.0586,1.2394,1.9676,1.3231,0.3705,1.376,-0.1483,0.0096,0.8157,0.3758,0.0356,0.8667,0.8065,0.8908,-0.0769,2.3939,1.1387,1.4044,1.2289,1.8021,1.3322,-0.0643,-0.1022,-0.0468,1.0091,0.0391,0.2782,0.223,0.9051,0.938,1.5716,2.2011,0.0341,0.1815,0.6101,-0.2324,-0.0642,-0.0444,0.2367,0.9998,0.0071,0.2132,0.497,-0.1255,0.2409,1.3588,1.1522,0.1616,0.6817,0.4574,-0.1109,0.1423,1.1323,1.1321,1.1854,1.9103,2.045,1.5902,1.0659,1.1896,0.0881,0.0754,Control
