@relation data

@attribute id string
@attribute 3566 numeric
@attribute 3596 numeric
@attribute 3597 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 7297 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__J01,0.6392,-0.1516,0.8197,1.4875,0.7036,0.7527,Control
Utah__J02,1.0679,-0.1099,0.5843,1.6928,0.5813,0.8829,Control
Utah__J03,1.0878,-0.1519,0.7829,1.8917,0.8357,1.0186,Control
Utah__J04,1.5825,-0.0054,0.9245,1.886,0.9669,1.0576,Control
Utah__J05,1.2247,-0.1414,0.6335,1.7489,1.0299,0.9733,Control
Utah__J06,1.1064,-0.0827,0.7337,1.8638,1.3351,1.0284,Control
Utah__J07,1.0977,-0.1013,1.0404,1.8701,1.2396,1.215,Control
Utah__J08,1.1841,-0.0242,0.9556,1.6505,1.0162,1.114,Control
Utah__J09,0.9637,-0.236,0.3627,1.8803,0.5277,0.8449,Control
Utah__J10,1.1919,-0.1759,0.7692,2.1207,1.2156,1.0561,Control
Utah__J11,1.0088,-0.2321,0.5912,2.1415,1.1659,1.0244,Control
Utah__J12,0.8861,-0.2427,0.3584,1.8759,1.0487,0.789,Control
Utah__K01,1.066,-0.0295,1.1597,1.956,1.5786,1.2283,BRCACancer
Utah__K02,1.263,-0.0658,1.0302,2.0512,1.1326,1.0844,BRCACancer
Utah__K03,0.8115,-0.0171,0.6282,1.8522,0.8936,0.8344,BRCACancer
Utah__K04,1.0699,-0.1184,0.8288,1.8949,1.1131,1.0821,BRCACancer
Utah__K05,1.1299,-0.1584,0.7047,1.6571,0.903,1.001,Control
Ontario__AA_RR-849,1.1684,-0.0153,0.9689,1.8155,0.7794,0.9535,BRCACancer
Ontario__AE_RR-3300,1.2158,-0.0585,0.5732,1.929,0.5456,0.7013,Control
Ontario__AF_RR-3276,0.6541,-0.133,0.5182,1.406,0.7684,1.0538,Control
Ontario__AG_RR-3298,0.8729,-0.1408,0.7397,1.8557,0.6815,0.8355,Control
Ontario__AH_RR-3295,1.0773,-0.1323,1.0332,1.8134,0.8509,0.7081,Control
Ontario__AI_RR-3291,1.056,-0.0885,0.9217,1.7747,0.9909,1.014,Control
Ontario__AJ_RR-3296,1.1674,-0.1407,0.5944,1.9737,0.7148,0.802,Control
Ontario__AM_RR-1949,0.974,-0.1789,0.7693,1.9091,0.6337,0.9181,Control
Ontario__AN_RR-3297,1.1109,-0.0238,1.0203,1.7969,0.761,0.9591,Control
Ontario__AO_RR-3288,0.7873,-0.1189,0.9885,1.8759,1.096,1.0155,Control
Ontario__AP_RR-3280,1.0984,-0.0491,0.669,1.9096,0.4397,1.5807,Control
Ontario__AR_RR-3278,0.7495,-0.1731,0.9869,1.7584,1.1527,1.1318,Control
Ontario__AS_RR-3277,1.053,-0.1941,0.8005,1.9166,0.7496,0.9567,Control
Ontario__A_RR96-12,1.2961,-0.0217,0.871,1.9141,1.5062,0.9671,BRCACancer
Ontario__B_RR-1519,0.5387,-0.1115,0.1165,0.9109,0.7203,0.9616,BRCACancer
Ontario__C_RR-3293,0.3052,-0.0435,0.1508,1.0619,0.9834,0.7475,BRCACancer
Ontario__D_RR-3301,1.0412,-0.1346,0.8645,1.811,0.8756,0.9064,BRCACancer
Ontario__E_RR-2070,1.1774,-0.0045,0.838,1.7532,1.6634,1.2294,BRCACancer
Ontario__J_RR-1226,1.0592,-0.0961,0.8169,1.8802,0.4994,0.7037,BRCACancer
Ontario__K_RR-3290,0.736,-0.0842,0.963,1.7917,1.0955,1.0081,Control
Ontario__L_RR-3286,1.1122,3e-04,0.7846,1.7402,1.6367,0.9287,Control
Ontario__N_RR-3294,1.2049,-0.2564,0.8306,1.7766,0.6734,0.9454,Control
Ontario__O_RR-3285,1,-0.1275,0.7664,1.8733,0.6527,1.056,Control
Ontario__P_RR-3274,1.1422,-0.1791,0.8392,1.7504,0.7983,0.7761,Control
Ontario__Q_RR-3283,0.8458,-0.1023,0.8902,1.8475,1.0995,1.1874,Control
Ontario__RR-3275,1.0508,-0.0495,0.6244,1.9026,0.813,0.8697,Control
Ontario__RR-3281,0.9025,-0.1968,0.8051,1.6589,0.6925,0.7617,Control
Ontario__RR-3287,0.9637,-0.1979,0.8215,1.9072,0.8283,0.9239,BRCACancer
Ontario__RR-3289,0.904,-0.1177,0.9193,1.9259,0.7886,0.9406,Control
Ontario__RR-3299,0.8868,0.0189,0.9448,1.7782,0.8098,0.553,BRCACancer
Ontario__T_RR-3292,1.2029,-0.0748,1.0318,1.8433,0.7709,1.0486,Control
Ontario__U_RR-2236,1.5173,-0.1244,0.9601,1.7619,1.2736,1.3405,BRCACancer
Ontario__V_RR-1455,0.5407,-0.0984,0.3931,0.8784,1.0584,1.2973,BRCACancer
Ontario__W_RR-922,0.7414,0.0131,1.0696,1.7329,0.8947,1.0052,BRCACancer
Ontario__X_RR-1083,1.2866,-0.1813,0.9896,1.8177,0.6931,1.0672,BRCACancer
Ontario__Y_RR-841,0.9828,0.0167,0.6279,1.7145,0.4188,0.8243,BRCACancer
Ontario__Z_RR-778,1.0542,-0.1624,0.8317,1.7733,0.7349,0.989,BRCACancer
