@relation data

@attribute id string
@attribute 10451 numeric
@attribute 10725 numeric
@attribute 10870 numeric
@attribute 11261 numeric
@attribute 135250 numeric
@attribute 1437 numeric
@attribute 154064 numeric
@attribute 2185 numeric
@attribute 2207 numeric
@attribute 2214 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 25759 numeric
@attribute 259197 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 3133 numeric
@attribute 3135 numeric
@attribute 3265 numeric
@attribute 3383 numeric
@attribute 3384 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 353091 numeric
@attribute 355 numeric
@attribute 356 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 369 numeric
@attribute 3802 numeric
@attribute 3804 numeric
@attribute 3805 numeric
@attribute 3809 numeric
@attribute 3811 numeric
@attribute 3812 numeric
@attribute 3823 numeric
@attribute 3824 numeric
@attribute 3845 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 399694 numeric
@attribute 4068 numeric
@attribute 4277 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 5058 numeric
@attribute 51744 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 53358 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5551 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 637 numeric
@attribute 63928 numeric
@attribute 6452 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6850 numeric
@attribute 7124 numeric
@attribute 7305 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7535 numeric
@attribute 79465 numeric
@attribute 80328 numeric
@attribute 80329 numeric
@attribute 836 numeric
@attribute 8503 numeric
@attribute 8743 numeric
@attribute 8793 numeric
@attribute 8794 numeric
@attribute 8795 numeric
@attribute 8797 numeric
@attribute 919 numeric
@attribute 9436 numeric
@attribute 9437 numeric
@attribute 962 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.6698,1.0209,1.7754,1.2188,-0.0486,0.031,0.2426,0.862,2.2643,1.8083,1.2512,1.2727,-0.2019,0.4818,1.3993,1.5674,3.0887,0.2203,0.2849,0.7997,1.1811,-0.0519,-0.2348,0.1678,0.786,1.6042,1.665,-0.1644,1.7846,1.5924,1.1203,0.1422,1.1292,0.415,2.161,2.3512,1.1609,0.29,0.0738,0.1644,1.2916,0.3504,0.8243,2.0517,3.0559,1.415,1.6756,1.7722,-0.0566,2.0626,0.9563,0.3275,0.596,1.2591,0.1478,2.524,1.166,1.1043,1.2242,1.0238,0.9645,1.5704,1.2045,0.1856,1.1671,-0.0493,0.6251,0.6176,1.0314,0.9854,1.0712,3.4857,0.3076,0.9582,-0.1143,1.8048,0.9765,0.5921,0.421,1.7052,0.4071,0.4206,1.5323,0.0234,1.2871,0.7075,-0.1171,0.9096,0.5757,0.7411,1.1911,0.4684,1.1095,0.1872,1.3018,1.1678,0.1492,0.7034,-0.3505,0.4298,-0.0919,0.8655,0.0321,1.2328,0.6811,0.2619,0.8601,0.6541,0.6942,0.0794,1.379,2.3207,Control
Utah__A12,0.4517,0.5514,1.5632,1.0187,-0.0198,0.3087,0.3804,0.6486,2.507,1.7899,0.7218,0.8099,-0.2573,0.3415,1.0673,1.1338,3.242,0.2354,0.1934,0.4793,0.8489,-0.1879,-0.2627,0.0026,0.6851,1.0638,0.803,-0.3401,0.728,1.6677,0.7735,0.3086,0.8144,0.3731,1.4341,1.7763,0.8022,0.1147,-0.2882,0.1443,0.2275,-0.2606,0.38,1.0203,2.4922,0.869,1.4516,1.4091,-0.0061,1.367,1.0237,0.2075,0.3016,0.7291,0.1361,2.6251,0.6782,0.9626,0.9277,1.0841,0.7457,1.6025,0.9724,-0.1209,0.8362,-0.0629,0.245,0.4763,0.6565,0.8336,0.9017,2.2587,0.0835,0.4893,-0.2447,1.2884,0.6537,0.3092,0.184,1.3549,0.2448,0.307,1.0033,-0.1083,1.1725,0.6848,-0.1527,0.7981,0.5602,0.5264,0.746,0.3617,0.4482,0.0949,0.9074,0.7893,0.0614,0.6403,-0.1979,0.5852,0.0708,0.8947,0.0919,1.0796,0.4889,0.6665,0.5416,0.4396,0.3828,0.2881,0.3977,2.144,Control
Utah__B01,0.6104,1.0671,1.1968,0.9312,0.0985,0.1757,0.2021,0.9569,2.0873,1.1247,0.9716,1.4445,-0.452,0.2056,1.2662,1.513,3.1579,0.1784,0.1464,0.7316,1.067,-0.2904,-0.595,-0.0792,0.6368,1.4775,1.8333,0.0912,0.1716,2.173,1.25,0.2403,1.0167,0.2572,1.6948,1.7165,1.349,0.4834,-0.0257,0.3498,0.7805,-0.0104,0.393,0.2182,1.257,1.5378,1.4767,2.1846,-0.0772,1.6963,0.999,0.1484,0.4488,1.1967,-0.0717,2.6035,0.9999,0.9802,1.4936,1.2976,1.0602,1.9253,1.579,-0.1709,1.4003,-0.0166,0.5104,0.6832,1.1579,1.246,1.3763,1.4215,0.5853,0.9193,-0.4292,1.5393,0.7649,0.6422,0.1378,1.5214,0.5505,0.7761,1.2247,-0.1264,1.6457,0.6237,-0.1745,1.0698,0.5727,0.9155,1.2677,0.5194,0.9847,0.221,1.1033,1.0718,0.0455,0.6615,-0.2215,0.468,-0.2152,0.8888,-0.0076,1.3445,0.5287,0.3926,0.8292,1.0119,0.7516,0.1403,0.3426,2.2831,Control
Utah__B02,0.5786,1.015,2.083,1.2179,-0.0785,0.1671,0.1099,1.0893,2.9775,1.9054,1.3378,1.4931,-0.1242,0.4643,1.6457,1.6209,3.874,0.3699,0.3374,1.1885,1.4216,-0.0974,-0.3215,-0.0129,0.5644,1.6681,1.7525,-0.1479,0.8544,2.3646,1.4524,0.1536,1.2986,0.4005,2.3559,2.4496,1.5275,0.1998,-0.0908,0.2212,0.8188,0.028,0.6629,2.0174,2.4236,1.5353,2.0374,2.3718,-0.0472,2.1516,1.4523,0.3875,0.4289,1.1967,0.0843,3.2009,1.1145,1.2559,1.4558,1.3956,1.3465,2.0769,1.7588,0.2103,1.468,-0.0534,0.4882,0.6486,1.0794,1.34,1.2917,3.0077,0.32,0.7534,-0.1437,1.7139,1.0793,0.6051,0.4073,1.9612,0.4639,0.6982,1.6089,0.1667,1.8628,0.9334,-0.126,1.4505,0.8993,0.8818,1.2043,0.503,0.9629,0.4265,1.6778,1.4801,0.1538,1.0424,-0.1095,0.3407,-0.0147,1.1595,0.167,1.6214,0.7201,0.5693,1.1868,0.9734,0.7489,0.0981,0.8361,2.633,Control
Utah__B03,0.6305,1.0207,1.7205,1.1754,-0.0391,0.0818,0.1628,1.0493,2.5163,1.4989,1.1244,1.6356,-0.2215,0.3107,1.3902,1.5833,3.6205,0.3926,0.2578,0.8349,1.2212,-0.0205,-0.4022,-0.0093,0.5777,1.5996,1.7603,-0.1479,0.7853,2.3633,1.343,0.2064,1.3425,0.3854,2.1722,2.2961,1.4034,0.2858,-0.1952,0.1507,0.8421,-0.0585,0.4972,1.3744,2.3646,1.6324,1.853,2.341,0.0014,2.3151,1.314,0.3131,0.4876,1.2196,0.1397,2.9618,1.1141,1.2057,1.5497,1.2952,1.119,1.9938,1.9606,0.0948,1.4472,-0.0255,0.5496,0.7216,1.1446,1.3327,1.3822,2.4169,0.377,0.8807,-0.1867,1.7231,0.9322,0.6391,0.3033,1.786,0.5275,0.7721,1.448,-0.0071,1.7257,0.7981,-0.1666,1.2587,0.7096,0.9292,1.2156,0.5507,0.9639,0.1629,1.3672,1.3199,0.1213,0.847,-0.2372,0.4107,-0.0776,1.0598,0.1555,1.4798,0.6123,0.3232,1.0245,1.0228,0.6764,0.0397,0.6652,2.4909,BRCACancer
Utah__B04,1.0397,1.3094,1.3573,0.9782,-0.2399,0.1216,0.1845,1.4229,2.0261,1.2318,1.3669,2.1773,-0.1859,0.3516,1.2456,1.6575,3.1845,0.4309,0.1672,0.5185,1.0201,-0.0882,-0.3824,0.0784,0.7495,1.2563,1.9337,-0.2403,0.8647,1.7332,1.2436,0.1739,1.0497,0.6049,2.2337,2.0841,1.1022,-0.1,-0.426,0.0056,1.173,-0.0782,0.2944,1.7992,2.2115,1.3972,1.6128,2.4733,-0.0773,1.9591,0.9328,0.3232,0.9257,1.5326,-0.0461,2.4663,1.1366,1.1873,1.609,1.4994,1.2478,2.0074,1.5843,0.1053,1.3972,-0.1155,0.7434,1.1801,1.3938,1.5488,1.7891,2.6475,0.646,1.5724,-0.1682,1.892,0.7103,0.7937,0.3598,1.5997,0.6234,0.8504,1.267,-0.0886,1.725,0.7803,-0.1336,1.6199,0.7034,1.4407,1.2674,0.8243,1.2308,0.3204,0.8511,1.184,0.2001,1.0173,-0.2899,0.5664,-0.0709,1.0387,0.2276,1.4958,0.4145,0.1652,0.8672,0.7263,1.2812,0.0234,0.7801,2.2639,BRCACancer
Utah__B05,0.5644,1.0433,2.1041,1.0608,-0.0294,0.1847,0.168,0.8942,2.5225,2.3199,1.1669,1.5353,-0.2034,0.4689,1.2346,1.5074,3.2619,0.4037,0.23,0.8501,1.1943,-0.2519,-0.4545,-0.0223,0.7162,1.3542,1.7387,-0.1927,0.2659,2.0497,1.2137,0.2429,0.9451,0.445,2.1999,2.1983,1.3343,0.5398,-0.1708,0.2082,1.7544,0.0581,0.5039,1.2619,2.7841,1.274,1.388,1.9894,-0.1089,1.6378,1.1587,0.284,0.4659,1.1032,0.0341,2.3855,1.0147,1.0689,1.1758,1.1414,0.9807,2.163,1.6637,0.0058,1.0175,-0.1409,0.5848,0.5846,1.0679,0.9888,1.2404,3.1458,0.1593,0.8302,-0.2003,1.7712,0.8091,0.4861,0.3612,1.8143,0.3737,0.4846,1.5184,-0.0064,1.4207,0.8971,-0.1478,1.3798,0.7378,0.7814,1.2093,0.4555,0.9325,0.3651,1.4531,1.2466,0.1172,0.8651,-0.1752,0.425,-0.0556,1.1362,0.1488,1.1583,0.2007,0.3383,0.5088,0.4551,0.6888,0.2059,1.1265,2.1463,BRCACancer
Utah__B06,0.5914,0.7461,0.9139,0.8203,0.1902,0.0105,0.1303,0.83,1.525,0.7725,0.7683,1.3611,-0.5053,0.2598,0.8901,1.1253,2.9835,0.2035,-0.0263,0.354,0.6343,-0.0374,-0.5157,0.0565,0.5068,1.078,1.3311,-0.0172,0.4188,1.7818,1.003,0.2563,0.8313,0.5253,1.5641,1.6977,0.9006,0.3697,-0.0209,0.2991,-0.0335,-0.1064,0.3518,0.9583,2.0668,1.0432,1.1557,1.9062,-0.1037,1.5162,0.8052,-0.0676,0.3283,0.8346,-0.0893,2.1283,0.8608,0.9857,1.137,1.0547,0.7105,1.4569,1.3797,-0.3337,0.999,-0.0126,0.4449,0.6622,0.8725,0.9633,1.0844,1.9839,0.1613,0.6881,-0.4401,1.2783,0.5053,0.5274,-0.0139,1.296,0.4064,0.4988,0.8041,-0.2678,1.4508,0.4513,-0.2102,0.9222,0.4776,0.7812,0.9821,0.3236,0.6892,0.0826,0.7864,0.8845,-0.1186,0.5677,-0.1172,0.5004,-0.1902,0.9527,0.0896,1.3309,0.3604,0.2949,0.728,0.4506,0.4388,0.1736,0.3138,2.0898,BRCACancer
Utah__B07,0.7972,1.1567,1.7802,1.1405,-0.0924,0.2426,0.0591,1.2037,2.2204,1.5717,1.4254,1.7565,-0.1452,0.2375,1.5943,1.6451,3.7881,0.5969,0.3789,0.7679,1.3271,-0.0499,-0.4266,0.0513,0.5166,1.7474,1.8088,0.0706,1.4515,2.2682,1.4604,0.2695,1.4488,0.6943,2.4675,2.4855,1.4505,-0.0573,-0.3179,0.0054,0.1494,-0.2304,0.2868,0.7039,2.7798,1.5847,2.0606,2.5768,-0.0784,2.3924,1.4257,0.3735,0.5997,1.366,0.0358,2.9543,1.26,1.4031,1.5902,1.4427,1.3477,2.0896,1.5748,0.191,1.6168,-0.0937,0.5754,0.7926,1.269,1.556,1.3692,2.9459,0.2287,0.9103,-0.1682,1.792,1.0321,0.6798,0.486,1.8199,0.4293,0.7269,1.5398,0.0835,1.951,0.8831,-0.1262,1.5691,0.879,1.1794,1.3289,0.5811,1.0043,0.1916,1.4092,1.4775,0.1305,1.1995,-0.0536,0.3884,-0.08,1.2561,0.286,1.897,0.5659,0.5514,1.0739,0.9428,0.813,0.1868,0.6727,2.5945,BRCACancer
Utah__B08,0.404,0.9963,2.115,1.3989,-0.0152,0.0654,0.0724,0.8834,2.7821,1.5121,1.155,1.0547,-0.0939,0.3421,1.6623,1.6528,3.6373,0.5467,0.3671,0.8458,1.5088,-0.1508,-0.2641,0.0492,0.6836,1.7497,1.6094,-0.1539,0.8862,2.0339,1.5516,0.2385,1.2536,0.4654,2.0859,2.5175,1.3196,0.3529,-0.3314,0.1628,1.324,0.1851,0.468,1.3838,2.3298,1.4566,1.7414,1.9651,-0.0467,1.7974,1.2399,0.3728,0.3938,1.1197,0.0419,3.0594,1.2287,1.0959,1.3514,1.5826,1.0552,1.8077,1.132,0.1855,1.2187,-0.0281,0.5589,0.4368,1.016,0.9282,1.0281,2.9517,0.2168,0.6713,-0.0727,1.6981,1.0572,0.667,0.444,1.9124,0.423,0.4862,1.6268,0.0428,1.5728,0.9379,-0.0603,1.1537,0.7952,0.7595,1.3009,0.3902,0.9843,0.1785,1.7488,1.3839,0.1572,0.7529,-0.194,0.405,-0.0417,1.1499,0.0681,1.6633,0.7269,0.5174,1.152,0.929,0.4532,0.1415,0.8374,2.6216,Control
Utah__B09,1.075,1.2892,1.1267,0.7781,-0.0993,0.1447,0.2837,1.1795,2.0292,1.1361,1.3513,2.0965,-0.1973,0.2631,1.1289,1.6703,3.3146,0.172,0.2529,0.3581,0.9829,0.1247,-0.244,-0.1055,0.6713,1.0594,2.002,-0.2892,0.568,1.5112,1.0905,0.1599,0.9012,0.3674,2.075,1.9022,1.1152,0.0976,-0.2883,0.1321,0.8766,-0.226,0.4831,1.5599,1.8631,1.1871,1.2082,2.1839,-0.0354,1.7402,0.7519,0.3913,0.9217,1.4918,0.0536,2.2033,0.8196,0.9293,1.4071,1.3856,1.0407,1.6827,1.491,0.1349,1.1976,-0.0793,0.7236,1.0289,1.2244,1.2239,1.6605,2.3078,0.6846,1.5246,-0.1084,1.8255,0.6103,0.7209,0.3163,1.4842,0.7033,0.6499,1.097,0.0383,1.5204,0.6279,-0.1467,1.351,0.6547,1.2234,1.2638,0.7376,1.0192,0.0635,0.6384,1.0445,0.1708,0.8204,-0.2011,0.3807,-0.0892,0.9575,0.1414,0.997,0.4772,0.1578,0.7273,0.7977,1.5056,0.0868,0.7997,1.8549,Control
Utah__B10,0.8424,1.0571,1.3725,0.8699,-0.0544,0.144,0.1766,1.0678,2.5842,2.1648,1.0806,1.7694,-0.1819,0.5549,1.0981,1.5222,3.586,0.4646,0.2365,0.4619,1.0176,-0.0191,-0.1967,-0.1158,0.5616,1.1925,1.7533,-0.2042,0.699,1.8534,0.9589,0.2248,0.8869,0.5992,2.0115,2.0721,0.9866,0.8384,-0.3247,0.0923,2.1623,0.3331,0.4458,1.8025,2.7676,1.2219,1.5782,2.1542,-0.0753,1.736,0.9806,0.2516,0.5031,1.1726,0.0396,2.7107,0.9727,1.2209,1.4557,1.2765,1.0392,2.015,1.4619,0.0478,1.0868,-0.045,0.5548,0.8909,1.0758,1.1209,1.4498,3.2695,0.3924,1.0926,-0.083,1.7394,0.6316,0.6102,0.1761,1.5583,0.3825,0.8182,1.361,0.0153,1.466,0.6502,-0.1123,1.1386,0.7099,1.057,1.1026,0.6824,0.9153,0.0864,0.773,0.9307,0.0362,0.811,-0.1312,0.4299,-0.0895,0.874,0.1516,1.4923,0.3953,0.1978,0.6795,0.5565,1.0333,0.1346,0.8657,2.5807,Control
Utah__B11,0.6514,1.0123,2.2064,1.2745,-0.0838,0.1936,0.021,1.0285,2.5569,2.1557,1.1408,1.3446,-0.1454,0.4882,1.3163,1.7628,3.3615,0.3921,0.4132,0.9873,1.3223,-0.1423,-0.2402,-0.073,0.6758,1.4776,1.5522,-0.0306,0.4402,1.972,1.3771,0.2791,1.0057,0.3673,1.9895,2.2398,1.1679,-0.0616,-0.4393,0.038,1.0063,-0.0789,0.3433,0.5264,1.7585,1.3353,1.4301,2.0456,-0.0253,1.5675,1.3677,0.3489,0.4358,0.9589,0.0635,2.7007,1.2778,0.9911,1.4217,1.3764,1.0564,1.9382,1.24,0.1458,1.1631,-0.0692,0.4739,0.64,1.0102,0.8983,1.1971,2.0211,0.2925,0.9291,-0.0018,1.6375,0.9134,0.5357,0.3957,1.678,0.3893,0.5737,1.5061,-0.0358,1.3773,0.8707,-0.2125,1.3515,0.7097,0.9509,1.2622,0.5422,1.0786,0.1554,1.7002,1.248,0.1687,0.6437,-0.1618,0.4544,-0.1527,1.0068,0.2017,1.7753,0.445,0.7242,0.6871,0.6637,0.5253,0.0585,0.4366,2.3013,Control
Utah__B12,0.5464,1.0769,0.7959,0.5599,-0.2976,0.075,0.3458,1.1205,1.3746,0.6587,0.9547,1.9139,-0.2216,0.152,0.9009,1.3374,2.8687,0.202,0.2142,0.3858,0.7707,-0.2794,-0.1034,-0.0029,0.5757,0.7061,1.5654,-0.0573,0.0181,1.0853,0.9219,0.2578,0.7556,0.1596,1.6495,1.7572,0.8072,-0.2038,-0.6789,-0.1103,-0.0286,-0.1659,0.332,0.3272,0.9041,0.9353,1.0799,2.0851,-0.1027,0.8407,0.6041,0.3028,0.5781,1.108,-0.0287,1.1689,0.7335,0.6583,1.1501,1.1129,0.9981,1.2222,1.1456,0.0789,1.175,-0.0648,0.513,0.8773,1.0079,1.0504,1.38,1.4768,0.6586,1.3595,-0.1152,1.4211,0.4982,0.613,0.2992,1.4704,0.3487,0.6707,0.8838,-0.0541,1.2915,0.6275,-0.0823,1.234,0.5071,1.0116,0.8093,0.6069,0.8223,0.2909,0.5557,0.7461,0.0678,0.8262,-0.3265,0.4902,-0.1172,0.6178,-0.0027,0.7541,0.3435,0.0526,0.6201,0.6792,1.2303,0.1323,0.3414,1.5916,Control
Utah__C01,0.7783,1.2857,2.3375,1.2349,-0.1519,0.1597,0.2638,1.3466,2.892,1.4019,1.6889,1.5355,-0.1695,0.5204,1.4141,1.8228,3.2738,0.3011,0.4401,1.1771,1.5977,-0.1325,-0.4102,-0.0288,0.7293,1.5195,2.0343,-0.1251,0.7974,1.9742,1.4596,0.2278,1.0691,0.6192,2.4577,2.527,1.4027,0.4,-0.1783,0.132,1.4729,0.1495,0.4606,0.6668,2.3219,1.5,1.6042,2.3384,-0.1207,1.506,1.2508,0.4057,0.5761,1.351,0.0583,2.7689,1.4181,1.3694,1.3664,1.3659,1.3215,2.0354,1.2568,0.2252,1.2554,-0.1022,0.741,0.7765,1.1923,1.0898,1.3601,3.118,0.3456,1.2075,-0.1702,1.903,1.0379,0.7845,0.5529,2.0364,0.4644,0.7435,1.7496,0.0645,1.7093,0.9576,-0.2374,1.7498,0.7971,1.0359,1.3698,0.5683,1.3931,0.4812,1.9212,1.61,0.2072,0.935,-0.0977,0.4311,-0.0359,0.9613,0.1749,1.7487,0.6891,0.4404,1.2098,0.7473,0.8977,0.2076,1.2748,2.5418,BRCACancer
Utah__C02,0.6598,0.997,2.5593,1.3162,-0.1589,0.23,0.1592,1.0743,3.1224,1.1995,1.5715,1.2675,-0.0377,0.833,1.6389,1.5148,4.0074,0.542,0.5316,1.0293,1.5796,-0.2532,-0.3083,-0.0591,0.6128,1.5511,1.5795,-0.0933,0.649,1.9761,1.2114,0.2031,0.9781,0.561,2.3549,2.4965,1.2912,0.3683,-0.0976,0.1045,1.6254,0.0525,0.6003,0.4969,2.1213,1.2035,1.9978,2.1585,-0.0766,1.8192,1.4344,0.4481,0.4095,1.1347,-0.0072,3.0103,1.0354,1.2893,1.4157,1.3914,1.3841,1.9216,1.2932,0.2894,1.4863,-0.1138,0.5558,0.6103,0.8844,1.1154,1.1359,3.2636,0.2186,0.6748,-0.0912,1.6208,1.072,0.5194,0.5078,1.9558,0.3541,0.5309,1.6819,0.1095,1.7086,0.8375,-0.0415,1.4698,0.8402,0.9083,1.1809,0.551,0.9256,0.4151,1.6586,1.4449,0.1248,1.098,-0.1011,0.3992,0.0382,0.9934,0.1995,1.6384,0.6115,0.6015,1.0997,0.8718,0.6846,0.0725,1.1048,2.727,BRCACancer
Utah__C03,0.6966,1.2229,2.6937,1.2369,-0.1431,0.2084,0.1577,1.2891,2.6323,1.937,1.923,1.5967,-0.0867,0.8641,1.873,1.5281,3.6961,0.5301,0.5973,1.3651,1.6535,-0.293,-0.1728,-0.0327,0.534,1.444,1.8283,-0.2866,1.3967,1.9788,1.3142,0.2183,1.3573,0.8687,2.7484,2.7414,1.5875,0.1677,-0.2088,0.0885,0.2791,0.4102,0.6587,1.776,2.6718,1.3543,2.0789,2.5865,-0.1062,1.8063,1.5574,0.5074,0.7067,1.325,0.0276,2.8765,1.2486,1.4701,1.5104,1.3048,1.4812,2.1422,1.2173,0.4337,1.6089,-0.107,0.6095,0.6877,1.0679,1.3504,1.2425,3.5629,0.2433,0.8136,-0.0481,1.816,1.1353,0.6452,0.6919,2.0571,0.4329,0.747,1.9186,0.08,1.8787,0.9512,-0.166,1.9307,0.9851,1.1329,1.3061,0.5454,1.0519,0.5511,1.8269,1.6581,0.1904,1.4523,-0.0312,0.347,-0.0863,1.2434,0.39,1.849,0.6954,0.7427,1.1329,0.9526,0.9599,0.119,1.2365,2.6841,BRCACancer
Utah__C04,0.228,0.8206,2.3956,1.2441,-0.1131,0.0365,0.2766,0.6564,3.0744,0.5202,1.2282,0.717,0.0148,0.205,1.5904,1.2653,3.509,0.5565,0.409,0.6512,1.1772,0.0741,-0.1717,0.176,0.6849,1.0715,0.9911,-0.2104,0.0041,1.3672,1.0445,0.1455,0.6434,0.2198,1.9361,2.5496,1.034,0.0036,-0.5468,0.0956,0.8901,0.124,0.2927,0.2295,1.4884,0.862,1.4814,1.4131,-0.0329,0.9506,0.7629,0.4035,0.2959,0.841,0.0571,1.8067,0.8225,0.5921,0.7955,1.1165,0.8543,1.3223,0.7671,0.3081,1.1772,-0.0798,0.2979,0.3632,0.5924,0.5917,0.8136,2.6413,0.174,0.502,-0.0114,1.4351,0.963,0.4421,0.3579,1.8437,0.1876,0.3925,1.4391,0.0734,1.0573,0.719,-0.0579,0.9438,0.5596,0.4567,0.8775,0.3434,0.663,0.1199,1.4533,1.0324,0.1014,0.7903,-0.3048,0.5578,-0.0619,0.692,-0.1339,0.9407,0.5875,0.2017,0.7467,0.6918,0.3437,0.1005,0.5884,2.4259,Control
Utah__C05,0.3264,0.692,2.5355,1.2805,-0.1945,0.1608,0.1791,0.7764,3.4313,0.9619,1.0841,0.7848,-0.0868,0.3261,1.3706,1.157,3.4773,0.2454,0.2915,0.6921,1.043,-0.1505,-0.3436,0.0493,0.4703,1.1749,0.9081,-0.276,0.5171,1.3856,1.2587,0.2124,0.6822,0.2956,2.0524,2.7839,0.9924,0.0024,-0.5137,0.1466,1.1694,0.2743,0.3553,0.9041,1.4685,0.8806,1.644,1.5973,0.0148,0.9487,0.8307,0.3758,0.242,0.8618,0.1084,2.1495,0.7839,0.8702,0.937,1.1142,1.0445,1.636,0.8638,0.2248,1.1237,-0.0859,0.3168,0.3924,0.594,0.5989,0.8005,3.3578,0.1022,0.4343,0.0555,1.4746,0.8555,0.3541,0.2775,1.836,0.2155,0.4559,1.4929,0.0807,1.2742,0.7215,0.0882,0.9733,0.641,0.4931,0.9549,0.4068,0.6886,0.1511,1.5127,0.9815,0.0993,0.8051,-0.1916,0.5314,-0.1085,0.7308,0.0081,1.2837,0.6251,0.344,0.7284,0.5039,0.341,0.1504,0.691,2.8064,BRCACancer
Utah__C06,-0.0355,0.2594,0.7442,0.3049,-0.0865,0.1844,0.4643,0.3123,0.9906,-0.4026,0.4463,0.3585,-0.2857,0.1416,0.5258,0.5373,2.185,0.012,0.1733,0.2336,0.4536,-0.1151,-0.5559,0.023,0.7741,0.3348,0.3249,-0.3164,0.2805,0.2731,0.2799,0.3024,0.3692,0.205,0.9021,1.2274,0.5292,0.189,0.0589,0.331,0.5759,-0.243,0.321,-0.4366,0.246,0.3181,0.6535,0.4647,0.1058,-0.0975,0.2639,0.252,0.2826,0.3325,0.2482,0.5165,0.1789,0.0719,0.2206,0.2189,0.2789,0.3699,0.3392,-0.0112,0.4169,-0.0058,0.0768,0.0981,0.2201,0.2312,0.3586,0.8715,-0.0098,0.3943,-0.1207,0.6234,0.3,0.1726,0.1565,0.613,0.2149,0.0011,0.5011,-0.0424,0.3849,0.3077,0.0274,0.3406,0.1502,0.0625,0.1375,0.1388,0.3076,-0.1027,0.3738,0.1992,0.1012,0.2878,-0.1158,0.7927,-0.1825,0.2605,-0.0154,0.2908,0.0569,0.0297,0.1895,0.1403,0.1156,0.2046,0.2411,1.0282,Control
Utah__C07,0.4415,0.8843,2.5754,1.1836,-0.1217,0.1184,0.116,0.8576,2.8513,0.9073,1.2108,1.0499,-0.0722,0.2952,1.4488,1.2729,3.9868,0.6795,0.3587,0.6963,1.1588,-0.0785,-0.4242,0.0928,0.6274,1.1825,1.0581,-0.1475,1.0111,1.5131,0.9524,0.2494,0.6958,0.2971,2.3484,2.4171,1.0157,0.1816,-0.0372,0.1185,1.9705,0.2496,0.7319,1.4401,2.7719,1.0205,1.8826,1.7008,-0.0561,1.8675,1.121,0.3457,0.3708,1.0001,0.063,2.6705,0.7596,1.1138,1.1736,1.1021,1.0766,1.8423,1.0366,0.1955,1.098,-0.0438,0.4054,0.4471,0.7074,0.8746,0.9703,3.518,0.1355,0.5835,-0.0586,1.5948,0.7808,0.354,0.291,1.799,0.303,0.3857,1.4949,0.1252,1.4035,0.6883,-0.0252,0.9721,0.6527,0.6257,1.0207,0.4461,0.6467,0.2303,1.3192,1.1076,0.0777,0.8427,-0.1553,0.3708,-0.085,0.8349,0.094,1.0467,0.4231,0.3811,0.5762,0.6556,0.4822,0.1624,1.1615,2.7898,Control
Utah__C08,0.502,0.9929,2.4385,1.26,-0.1974,0.1421,0.1414,0.867,2.8514,1.3733,1.3935,1.0038,-0.151,0.5891,1.61,1.422,3.492,0.5987,0.4274,0.8705,1.7197,-0.0438,-0.3762,-0.0883,0.5486,1.6299,1.4495,-0.0295,1.0552,1.6836,1.0733,0.2495,0.8715,0.5075,2.3206,2.3226,1.2052,0.7798,-0.3974,0.2193,2.1322,0.4921,0.5933,0.5357,2.3396,1.2848,1.787,1.8595,-0.0553,1.874,1.3428,0.4312,0.4013,1.118,0.0346,2.94,1.0215,1.1347,1.2968,1.2657,1.1848,1.8845,1.1417,0.2624,1.4112,-0.0826,0.4848,0.4492,0.8956,0.9889,0.9388,3.2425,0.2511,0.6781,-0.0985,1.5956,0.9573,0.4706,0.3765,1.8906,0.3327,0.3339,1.5371,0.203,1.4509,0.8397,-0.0835,1.1742,0.7215,0.8111,1.2186,0.4069,0.7432,0.3332,1.4199,1.364,0.166,0.8424,-0.2157,0.422,-0.0299,0.8646,0.052,1.581,0.6042,0.1896,0.7798,0.9109,0.5357,0.1209,1.1466,2.4947,Control
