@relation data

@attribute id string
@attribute 1056 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1179 numeric
@attribute 123745 numeric
@attribute 1357 numeric
@attribute 1358 numeric
@attribute 1359 numeric
@attribute 1360 numeric
@attribute 1361 numeric
@attribute 1504 numeric
@attribute 1506 numeric
@attribute 1811 numeric
@attribute 196883 numeric
@attribute 219931 numeric
@attribute 22802 numeric
@attribute 23236 numeric
@attribute 23436 numeric
@attribute 23439 numeric
@attribute 26279 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 280 numeric
@attribute 30814 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3778 numeric
@attribute 3784 numeric
@attribute 387 numeric
@attribute 391013 numeric
@attribute 4218 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 50487 numeric
@attribute 51032 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5406 numeric
@attribute 5407 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5646 numeric
@attribute 5874 numeric
@attribute 5879 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6262 numeric
@attribute 63036 numeric
@attribute 6344 numeric
@attribute 64600 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6558 numeric
@attribute 683 numeric
@attribute 7220 numeric
@attribute 760 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8671 numeric
@attribute 8681 numeric
@attribute 8766 numeric
@attribute 886 numeric
@attribute 952 numeric
@attribute 9635 numeric
@attribute Class {Control,BRCACancer}

@data
A11,-0.1658,0.0065,-0.039,-0.0519,0.1749,-0.0277,0.1511,1.6138,-0.0919,-0.1337,0.4049,-0.1239,0.0628,-0.1008,0.0016,0.0574,-0.1313,-0.0867,0.1947,0.3612,-0.0592,0.0902,0.5528,0.0277,0.6182,-0.1003,-0.0996,0.0677,0.5011,0.6078,0.3721,-8e-04,0.4946,0.7943,0.4163,-0.0288,0.0875,0.5479,-0.0321,1.6053,1.4797,-0.019,0.2248,-0.112,0.4037,0.1703,0.4014,0.1847,-0.0045,1.4954,0.8771,2.0112,0.0201,0.0203,1.205,-0.0141,-0.0836,0.0848,-0.0128,0.2168,-0.2318,1.4507,0.5666,-0.0643,-0.0501,-0.0814,0.3076,0.9582,-0.1143,-0.1317,1.2177,0.4206,0.9522,1.7278,-0.0606,0.1228,-0.0253,-0.0593,0.2434,0.3261,0.539,1.0503,0.0535,0.4894,0.0773,0.2705,0.137,0.0466,0.0789,0.3248,2.3164,-0.0524,0.3566,0.0152,Control
A12,-0.3014,0.1418,0.0899,0.0119,0.2956,0.1141,0.187,0.8764,-0.0203,-0.127,0.0162,-0.0476,0.0564,0.1451,0.0523,0.6285,-0.0454,-0.082,0.2965,0.2144,0.046,0.0777,0.3175,-0.0408,0.1347,0.0381,-0.1456,0.3118,0.0799,0.33,0.2096,0.1288,0.4476,0.3308,0.5281,-0.0125,-0.0217,0.2865,0.2378,1.2993,1.599,0.0796,-0.0202,-0.0729,0.0963,0.0433,0.3492,0.2359,-0.035,0.9793,0.5726,1.3281,0.2529,0.0754,0.9174,0.0554,-0.0246,-0.08,0.2002,0.226,0.0609,0.8356,0.2326,-0.0433,-0.0821,-0.002,0.0835,0.4893,-0.2447,-0.0783,1.2418,0.307,0.7867,0.5958,0.0119,0.1776,0.1017,0.2264,0.2146,0.3269,0.5392,1.1656,0.1371,0.5247,0.2558,0.1435,0.147,-0.0087,0.0824,0.1131,2.3625,0.1107,0.3067,0.0939,Control
B01,-0.4742,0.1211,0.0443,-0.0568,0.2545,0.0072,0.1479,1.224,-0.0686,-0.1404,0.0955,-0.015,0.0595,0.0058,0.071,0.1216,-0.0527,-0.2095,-0.0666,0.6695,0.0224,0.088,0.4395,-0.111,0.3275,-0.08,0.0091,0.0634,0.5459,0.5871,0.6331,0.0071,0.6977,0.7744,0.6403,0.0729,-0.0408,0.7625,0.1816,1.2757,2.0341,0.0916,-0.1114,-0.0245,0.3592,-0.0685,0.495,0.1058,-0.1145,1.6171,0.6722,1.9915,0.1314,-0.1141,0.9339,0.0275,0.08,0.0663,0.0585,0.2717,0.045,1.417,0.2302,-0.034,-0.1119,0.0043,0.5853,0.9193,-0.4292,0.0384,1.2846,0.7761,1.3078,1.788,-0.0542,0.2262,0.0459,0.078,0.0473,0.4061,0.6659,0.946,0.2786,0.6304,0.3692,0.2395,0.2066,-0.0081,-0.0404,0.5154,2.043,0.0174,0.47,0.0103,Control
B02,-0.169,0.0335,-0.0131,-0.0708,0.2964,0.0023,0.1195,1.7645,-0.0744,-0.1385,0.2924,-0.085,-0.0025,0.049,-0.0551,0.1495,-0.1153,-0.1172,0.1284,0.7908,-0.054,0.1317,0.7302,-0.0578,0.226,-0.0532,-0.1065,0.0228,0.2957,0.7082,0.5114,0.0459,0.5838,0.6452,0.837,-4e-04,0.0763,0.6839,0.082,1.7093,2.1177,0.0354,0.1967,0.0027,0.427,0.0213,0.5659,0.0597,0.0163,1.653,1.0747,2.0336,0.0704,0.0285,1.2702,0.0433,-0.128,0.0105,-0.0602,0.3776,-0.0791,1.7916,0.5612,-0.0676,-0.0904,-0.0031,0.32,0.7534,-0.1437,0.0537,1.3836,0.6982,1.1261,1.4589,-0.075,-0.1005,0.0715,0.0623,0.425,0.5065,0.6912,1.3052,0.181,0.7728,0.3636,0.3484,0.079,-0.0538,0.0839,0.7367,2.5426,0.0529,0.6432,-0.0493,Control
B03,-0.2707,-0.0049,-0.0157,-0.0946,0.2716,-0.0034,0.1163,1.5419,-0.0433,-0.1298,0.2058,-0.0758,0.0018,0.021,-0.033,0.0524,-0.1038,-0.1376,0.0059,0.6764,-0.0557,0.1255,0.5997,-0.0772,0.3352,-0.0017,-0.0064,0.1643,0.4204,0.6652,0.5762,-0.0178,0.6546,0.6863,0.7144,0.024,0.0485,0.6896,0.1238,1.4817,2.0525,0.0764,0.0709,-0.1447,0.3445,-0.0436,0.6108,0.1569,-0.0162,1.6377,0.8872,2.1693,0.0351,-0.0475,1.3019,0.0866,-0.0193,-0.008,0.0282,0.3694,-0.0745,1.5811,0.4548,-0.0389,-0.0725,0.0281,0.377,0.8807,-0.1867,-0.1598,0.7215,0.7721,1.2178,1.6055,-0.0815,0.0521,0.0251,-0.0606,0.2821,0.4063,0.6343,1.1558,0.2639,0.2554,0.2725,0.3121,0.0654,-0.0491,0.0857,0.5568,2.0408,-0.0453,0.5112,0.0248,BRCACancer
B04,-0.2105,0.0414,-0.0126,-0.1497,0.2781,-0.0089,0.0945,1.7402,-0.0584,-0.2206,0.4092,-0.0844,-0.0207,-0.0443,-0.0127,0.1394,-0.14,-0.166,0.1154,0.3992,-0.0737,0.1033,0.6766,-0.0552,0.8077,-0.0623,-0.2046,-0.0371,1.0499,0.6745,0.5591,-0.0825,0.9247,1.0079,0.7904,-0.0619,0.2314,1.0121,-0.0231,1.2339,1.7617,0.0312,0.0578,0.0157,0.2702,0.0296,0.781,0.1653,-0.0222,1.5881,0.9037,2.1467,0.0295,-0.0134,1.6067,0.0552,0.0453,-0.0716,0.0429,0.4318,-0.142,1.6792,0.3945,-0.1163,-0.0826,-0.0295,0.646,1.5724,-0.1682,-0.0487,1.5527,0.8504,1.8155,2.5789,-0.0916,-0.096,0.0426,0.0195,0.3079,0.5508,0.7461,0.9022,0.2005,0.9232,0.543,0.3132,-0.06,-0.1579,0.1413,0.4234,2.2526,0.0511,0.7266,-0.0356,BRCACancer
B05,-0.2917,0.1073,0.0274,-0.019,0.2443,0.0827,0.0862,1.5683,-0.0667,-0.1946,0.2685,-0.0446,0.0217,0.0992,0.0222,0.217,-0.0285,-0.1993,0.1107,0.5385,-0.0104,0.1212,0.6266,0.003,0.1257,0.0453,-0.1427,0.0998,0.2189,0.588,0.4341,0.0684,0.5067,0.6011,0.5639,0.0147,0.01,0.6877,0.0053,1.5726,1.7475,0.0707,0.0836,-0.0375,0.2894,-0.0051,0.8355,0.2561,-0.052,1.5753,0.8259,2.0034,0.1012,0.0367,1.2259,-0.0173,-0.0851,-0.0829,0.0645,0.2146,-0.0915,1.66,0.4028,-0.1141,-0.1351,-0.0553,0.1593,0.8302,-0.2003,-0.0901,1.318,0.4846,1.0569,1.6766,-0.0208,-0.0186,0.0482,0.043,0.2763,0.4164,0.5854,0.7218,0.1094,0.9794,0.2195,0.3196,-0.2379,-0.0595,0.1206,0.3824,2.4478,0.1033,0.8367,0.0484,BRCACancer
B06,-0.4717,0.0095,0.0814,-0.0086,0.1166,-0.036,0.0635,1.1123,-0.0563,-0.15,-0.0515,-0.0123,-0.0683,0.1173,0.0421,0.1332,-0.023,-0.2319,-0.1791,0.2886,0.115,0.0445,0.3199,-0.1119,0.2674,0.0882,0.024,0.2251,0.2931,0.3774,0.6313,-0.2514,0.6137,0.5348,0.4722,0.1456,-0.2032,0.5814,0.1026,1.0167,1.6307,0.1403,-0.2734,0.0263,0.1853,-0.1086,0.4913,0.0112,-0.2078,1.4684,0.4871,1.9488,0.0768,-0.1804,0.985,-0.1043,0.0072,-0.0115,0.1325,0.2832,0.1619,1.3543,0.1037,0.006,-0.0753,0.1486,0.1613,0.6881,-0.4401,-0.1322,1.0484,0.4988,1.0417,1.2785,-0.0044,0.0317,0.0264,-0.1526,-0.0138,0.2108,0.3881,0.9891,0.1174,0.5392,0.239,0.1537,0.1536,0.0059,0.0657,0.2021,1.8678,-0.0626,0.3143,0.0807,BRCACancer
B07,-0.1774,0.0493,-0.0353,-0.0732,0.3507,0.0308,0.0254,1.7998,-0.1019,-0.1603,0.3683,-0.0991,-0.0713,0.0052,-0.0487,0.4272,-0.0947,-0.1405,0.1053,0.7097,-0.0611,0.1885,0.7063,-0.0111,0.3003,0.0571,-0.0706,0.0691,0.3195,0.7557,0.6221,0.0629,0.7463,0.7778,0.9134,-0.0876,0.023,0.9305,-0.0169,1.5731,1.953,0.024,0.2231,-0.0083,0.2248,-0.0491,0.6394,0.2141,-0.011,1.8137,1.1327,2.1549,0.0627,-0.0076,1.5711,0.1405,-0.0722,-0.0949,-0.0013,0.432,-0.1791,1.8749,0.5483,-0.0771,-0.1013,-0.0774,0.2287,0.9103,-0.1682,0.0682,1.4179,0.7269,1.3158,1.8069,-0.0638,0.0075,0.0507,-0.0371,0.4693,0.4968,0.7268,1.3656,0.2821,0.8207,0.514,0.4622,0.088,-0.0431,0.1734,0.6768,2.2854,0.0269,0.5688,-0.0263,BRCACancer
B08,-0.1593,0.0052,-0.0469,-0.0843,0.2932,-0.0333,0.1898,1.7043,-0.0723,-0.1058,0.2051,-0.1323,-0.0089,-0.007,-0.0598,0.0621,-0.1152,-0.1282,0.2761,0.4029,-0.0337,0.1366,0.7367,-0.0141,0.2454,0.0056,-0.0565,0.0716,0.2425,0.6875,0.3627,-0.1207,0.4203,0.6194,0.5477,-0.0359,0.104,0.5672,-0.0382,1.9014,1.6549,-0.0194,0.0919,-0.0498,0.1742,0.0791,0.3392,0.2857,-0.0041,1.6214,1.0698,2.1007,0.0021,0.044,1.0451,0.1242,-0.0187,-0.0053,-0.0065,0.4514,-0.1291,1.7077,0.6819,-0.0253,-0.0209,-0.0404,0.2168,0.6713,-0.0727,-0.089,2.1342,0.4862,0.962,1.2446,-0.0698,0.1037,0.0279,-0.0042,0.3844,0.434,0.543,1.2392,0.0712,0.9723,0.3608,0.306,-0.0394,-0.0504,-0.0236,0.415,2.9864,0.0015,0.5809,-0.0481,Control
B09,-0.2111,-0.0086,-0.051,-0.1248,0.2247,-0.0289,0.1244,1.5516,-0.1431,-0.1498,0.1642,-0.138,0.043,-0.0123,-0.0801,0.0439,-0.1722,-0.1352,0.2173,0.4025,-0.0662,0.1508,0.5663,-0.1208,0.7187,-0.0182,-0.0974,0.2552,0.9171,0.6824,0.4466,0.0909,0.8693,0.9703,0.6135,-0.0216,0.1761,1.0014,-0.0401,1.2394,1.5035,0.0135,0.0385,-0.0793,0.0268,0.0775,0.6637,0.2542,-0.0049,1.6638,0.8723,2.2901,0.0342,-0.0576,1.2272,-0.0178,0.009,0.1201,-0.0757,0.2316,-0.2273,1.5313,0.3094,-0.0516,-0.0908,-0.0181,0.6846,1.5246,-0.1084,0.1416,1.9246,0.6499,1.3985,2.6277,-0.0671,0.1909,-0.007,-0.0685,0.1628,0.3972,0.5752,0.5218,0.1095,0.6647,0.4485,0.3119,0.0588,-0.0234,0.0516,0.4069,2.495,-0.0169,0.69,-0.0532,Control
B10,-0.2033,0.0734,-0.0207,-0.0669,0.2003,-0.005,0.0498,1.4903,-0.0413,-0.1684,0.191,-0.1033,-0.0215,0.0357,0.0636,0.0253,-0.0938,-0.1311,0.1831,0.2767,-0.0524,0.0598,0.4812,0.0058,0.5557,-0.081,-0.0812,0.1511,0.6751,0.4852,0.3815,-0.0112,0.6854,0.7128,0.5737,-0.0434,0.1188,0.6115,-0.0205,1.1197,1.778,-0.0088,0.0336,-0.1097,0.1662,-0.0593,0.5621,0.1492,-0.0798,1.3961,0.6965,2.0898,0.0421,-0.049,1.3012,-0.0739,0.0713,0.1098,-0.0338,0.3194,-0.0853,1.4806,0.2826,-0.0925,-0.0207,-0.0315,0.3924,1.0926,-0.083,0.0324,1.4047,0.8182,1.3641,2.0403,-0.0659,0.0945,0.0754,0.0395,0.3099,0.3676,0.594,0.7997,0.0951,0.406,0.3345,0.1911,-0.0541,-0.0028,0.1118,0.277,2.3391,-0.0059,0.5851,-0.0152,Control
B11,-0.2266,0.0074,-0.0311,-0.0702,0.2112,0.0328,0.1617,1.5099,-0.0616,-0.146,0.1788,-0.043,0.0048,0.0267,0.0323,0.0836,-0.1187,-0.1449,0.2191,0.3445,-0.0195,0.0979,0.6087,-0.0799,0.4208,0.0334,-0.1612,0.0119,0.4736,0.6179,0.3302,0.0645,0.56,0.7806,0.5078,-0.0354,0.1356,0.5429,0.0028,1.6103,1.6729,-0.025,0.066,-0.0999,0.3345,0.1091,0.4609,0.1892,-0.0451,1.6008,0.8213,1.8716,0.0901,-0.0281,1.0581,0.0629,0.0855,-0.0377,-0.053,0.4621,-0.0743,1.6798,0.6189,-0.0352,-0.0618,-0.0296,0.2925,0.9291,-0.0018,-0.1109,1.516,0.5737,1.0837,1.3337,-0.0796,0.1213,0.0389,0.0193,0.4493,0.5628,0.6086,1.3304,0.0842,1.0212,0.3626,0.208,-0.1232,-0.0584,0.0358,0.3641,2.6247,-0.006,0.5047,-0.0349,Control
