@relation data

@attribute id string
@attribute 10312 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 10945 numeric
@attribute 10952 numeric
@attribute 11014 numeric
@attribute 11015 numeric
@attribute 115 numeric
@attribute 127124 numeric
@attribute 155066 numeric
@attribute 23480 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 2778 numeric
@attribute 29927 numeric
@attribute 30001 numeric
@attribute 375 numeric
@attribute 3784 numeric
@attribute 4583 numeric
@attribute 50617 numeric
@attribute 51382 numeric
@attribute 51606 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 533 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 55176 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 60 numeric
@attribute 6558 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 8992 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 9414 numeric
@attribute 9550 numeric
@attribute 9601 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.641,-0.0519,0.1749,1.1451,0.6784,1.2251,-0.0517,0.4049,0.1821,0.1704,0.9577,0.7784,-1e-04,0.0041,0.6078,1.4678,1.0341,0.8636,0.0875,-0.0832,-0.1135,1.5418,0.8217,1.181,0.0376,2.6165,0.9401,1.1602,0.7453,1.6203,1.1671,0.6251,0.1099,0.8621,1.9207,0.3478,0.8889,0.8992,-0.0094,0.3076,0.9582,-0.1143,0.8499,1.4698,0.539,-0.0975,1.1094,0.1596,0.1383,1.2744,0.1824,0.5154,0.6964,0.8839,Control
A12,0.4456,0.0119,0.2956,0.8318,0.3587,1.1957,-0.1129,0.0162,-0.07,0.3197,1.1237,0.4206,0.0955,0.12,0.33,1.4807,0.7949,0.7276,-0.0217,0.0073,0.0171,1.0256,0.4829,1.0505,0.1772,2.681,0.5343,1.0158,0.5059,1.3078,0.8362,0.245,0.1655,0.5736,1.4189,0.0503,0.7519,0.9088,-0.3354,0.0835,0.4893,-0.2447,0.5054,1.4197,0.5392,-0.1696,0.8923,0.1008,0.4939,0.8648,0.2227,0.3113,0.4035,0.9385,Control
B01,0.5297,-0.0568,0.2545,1.006,1.1331,1.4071,0.0831,0.0955,-0.0899,0.2218,1.3862,0.856,0.0354,-0.0309,0.5871,1.374,1.2367,1.0935,-0.0408,-0.2436,-0.0514,1.3351,0.8399,1.1459,0.0126,2.5032,0.7157,1.4566,0.6931,1.3206,1.4003,0.5104,0.1997,0.8664,1.435,0.5228,0.7207,0.9636,-0.275,0.5853,0.9193,-0.4292,0.8828,1.454,0.6659,-0.2096,0.8693,0.4405,0.5502,0.7962,-0.0026,0.4488,0.9194,0.8763,Control
B02,0.9967,-0.0708,0.2964,1.3037,1.2433,1.6733,-0.0018,0.2924,-0.0522,0.4508,1.5203,0.9246,-0.0271,0.0221,0.7082,1.9438,1.2107,1.2663,0.0763,-0.0598,-0.0649,1.548,0.7596,1.552,0.0619,3.1414,1.2472,1.6299,0.966,1.9397,1.468,0.4882,0.1563,0.846,2.1006,0.5729,0.9567,1.0223,-0.1605,0.32,0.7534,-0.1437,0.9827,2.1053,0.6912,-0.1133,1.3637,0.3432,0.4204,1.2743,0.4039,0.7024,1.0384,1.2494,Control
B03,0.7988,-0.0946,0.2716,1.1923,1.1397,1.5211,-0.003,0.2058,-0.0871,0.285,1.4565,0.8731,0.009,-0.0459,0.6652,1.7734,1.2713,1.2086,0.0485,-0.1212,-0.0528,1.5228,0.833,1.4513,-0.0284,2.9962,1.1362,1.6272,0.868,1.6811,1.4472,0.5496,0.134,0.8442,1.8865,0.5354,0.8786,1.0227,-0.1774,0.377,0.8807,-0.1867,1.0434,1.8191,0.6343,-0.144,1.1485,0.341,0.5073,1.1744,0.1239,0.5723,0.9074,1.1313,BRCACancer
B04,0.6739,-0.1497,0.2781,0.9096,0.8635,1.2225,-0.0044,0.4092,-0.0624,0.2076,0.9343,0.7368,-0.0173,0.0214,0.6745,1.4635,0.9858,1.1252,0.2314,-0.0813,-0.0638,1.0526,0.815,1.2048,-0.0012,2.7161,0.7748,1.3302,0.5687,1.2229,1.3972,0.7434,0.139,1.0112,1.3589,0.5931,0.8361,1.2316,-0.0269,0.646,1.5724,-0.1682,0.8951,1.7322,0.7461,-0.1348,0.9156,0.4174,0.1444,0.9908,0.2823,0.5868,0.6439,1.0119,BRCACancer
B05,0.9187,-0.019,0.2443,1.0757,1.1216,1.4858,-0.2094,0.2685,0.0468,0.3045,1.3338,0.717,0.0242,0.0563,0.588,1.7186,1.0538,1.0954,0.01,-0.0933,-0.036,1.1535,0.6326,1.0505,0.0758,2.7071,1.0902,1.0914,0.6469,1.7173,1.0175,0.5848,0.1217,0.6358,1.7149,0.4749,0.9772,0.8478,-0.1407,0.1593,0.8302,-0.2003,0.8195,1.9046,0.5854,-0.1742,1.1503,0.2851,0.2004,0.9187,0.1567,0.6592,0.7801,1.0473,BRCACancer
B06,0.482,-0.0086,0.1166,0.6753,0.7161,1.1226,-0.0786,-0.0515,0.0488,-0.0071,0.9042,0.5442,0.167,-0.0902,0.3774,1.1998,0.9008,0.8638,-0.2032,-0.2451,0.0055,0.9947,0.5154,1.047,-0.0076,2.6058,0.401,1.1954,0.4623,1.0786,0.999,0.4449,0.2347,0.7974,1.134,0.3128,0.4708,0.7287,-0.3896,0.1613,0.6881,-0.4401,0.6327,1.464,0.3881,-0.164,0.7797,0.2286,0.5522,0.6806,0.0033,0.1773,0.6007,0.6843,BRCACancer
B07,0.9197,-0.0732,0.3507,1.2037,0.944,1.6488,0.045,0.3683,0.064,0.3538,1.1619,0.9621,0.0329,0.051,0.7557,1.7767,1.2606,1.1158,0.023,-0.1187,-0.0766,1.6001,0.8444,1.4681,0.0722,2.9636,1.1846,1.7711,1.0012,1.6664,1.6168,0.5754,0.1475,1.0529,1.9054,0.6224,1.0137,1.1525,-0.1627,0.2287,0.9103,-0.1682,1.0143,2.0562,0.7268,-0.1151,1.2133,0.3496,0.3994,1.2091,0.3534,0.6206,0.9364,1.1911,BRCACancer
B08,0.8737,-0.0843,0.2932,1.2945,0.7906,1.5317,0.0035,0.2051,0.0306,0.3176,1.0023,0.8555,-0.0316,0.0145,0.6875,1.8045,1.2417,1.0134,0.104,-0.0568,-0.0967,1.828,0.7599,1.551,0.0408,3.1429,1.1092,1.6151,0.9086,2.0532,1.2187,0.5589,0.124,0.9928,2.2502,0.3345,1.01,1.0315,-0.0362,0.2168,0.6713,-0.0727,0.9276,1.8059,0.543,-0.0588,1.3897,0.2219,0.4996,1.5107,0.281,0.794,0.8397,1.111,Control
B09,0.623,-0.1248,0.2247,0.6441,0.8514,1.0403,0.0091,0.1642,-0.1974,0.1533,1.0727,0.7237,-0.0509,-0.0295,0.6824,1.247,0.9312,1.1472,0.1761,-0.098,-0.0669,1.048,0.7157,0.8372,0.0093,2.1976,0.8994,0.9382,0.5725,1.018,1.1976,0.7236,0.0398,0.8493,1.1729,0.3799,0.7362,1.0524,-0.1161,0.6846,1.5246,-0.1084,0.9813,1.5271,0.5752,-0.1571,0.9219,0.2925,0.1778,0.5818,-0.0201,0.6494,0.4774,0.8432,Control
B10,0.6176,-0.0669,0.2003,0.7091,0.557,1.1938,-0.0117,0.191,-0.0538,0.2153,0.7869,0.574,0.0097,0.0327,0.4852,1.4644,0.9189,0.9228,0.1188,-0.1327,-0.0631,1.0594,0.6858,1.0525,0.0716,2.8915,0.7795,1.2469,0.5944,1.087,1.0868,0.5548,0.0794,0.6963,1.323,0.3302,0.6609,1.0901,-0.2815,0.3924,1.0926,-0.083,0.9058,1.5575,0.594,-0.1336,0.8827,0.253,0.4019,0.877,-0.0499,0.3206,0.3169,1.0515,Control
B11,0.7191,-0.0702,0.2112,1.1927,0.6656,1.4643,0.0196,0.1788,0.0894,0.3555,1.2783,0.6169,-0.0107,0.0715,0.6179,1.7609,1.1268,0.9299,0.1356,-0.0294,-0.0989,1.4873,0.7605,1.2797,0.0508,3.0729,1.1041,1.3998,0.8199,1.7935,1.1631,0.4739,0.0115,0.9239,1.7009,0.2641,1.1173,0.885,-0.1812,0.2925,0.9291,-0.0018,0.8692,1.6381,0.6086,-0.0913,1.0033,0.2049,0.3217,1.1609,0.133,0.6056,0.5607,0.9742,Control
B12,0.676,-0.0322,0.1279,0.4133,0.594,0.6907,-0.081,0.1109,0.0908,0.2909,0.5254,0.4762,0.0711,0.0155,0.5398,0.935,0.6324,0.9047,0.1981,-0.0863,-0.0314,0.348,0.4608,0.6385,0.0149,2.3132,0.745,0.5999,0.3027,0.7321,1.175,0.513,8e-04,0.8301,0.7789,0.3184,0.6353,0.7013,-0.1101,0.6586,1.3595,-0.1152,0.6805,1.5376,0.3188,-0.1389,0.5958,0.235,0.2048,0.5202,0.3218,0.1877,0.3924,0.473,Control
C01,1.1279,-0.0709,0.3085,1.2932,0.9107,1.5153,-0.0624,0.2999,-0.0314,0.3307,1.0047,0.8403,-0.0558,0.0385,0.7028,1.724,1.2318,1.1741,0.2188,-0.0804,-0.082,1.4605,0.7217,1.4183,0.0608,2.9647,1.1829,1.4629,0.7812,1.9101,1.2554,0.741,0.1129,1.1575,2.0808,0.4317,1.0742,0.8487,-0.0344,0.3456,1.2075,-0.1702,1.0113,1.8712,0.6037,-0.1395,1.2049,0.379,0.1492,1.4931,0.3001,0.7896,0.633,1.313,BRCACancer
C02,0.9776,-0.0361,0.3859,1.2631,0.7866,1.4992,-0.0845,0.2797,-0.0051,0.4802,1.0885,0.8054,0.0527,0.0239,0.6211,1.8205,1.1558,0.9565,0.0971,-0.0498,-0.0644,1.3557,0.6754,1.3504,0.058,2.8309,1.2041,1.4326,0.7762,2.0164,1.4863,0.5558,0.1292,0.865,2.1946,0.3228,0.9043,1.0799,-0.1743,0.2186,0.6748,-0.0912,0.9842,1.9218,0.6804,-0.0947,1.2102,0.218,0.3666,1.4376,0.4168,0.6229,0.7096,1.2773,BRCACancer
C03,1.3252,-0.0636,0.3409,1.4131,1.096,1.5385,-0.0058,0.4488,-0.0345,0.5398,1.154,0.9187,-0.0123,0.0465,0.7953,1.8511,1.259,1.1881,0.0808,-0.0709,-0.0358,1.3969,0.7843,1.3331,0.0718,2.8112,1.4274,1.5162,0.7218,2.0528,1.6089,0.6095,0.1847,0.9181,2.2563,0.5861,0.9522,1.0148,-0.1065,0.2433,0.8136,-0.0481,1.0568,2.1639,0.72,-0.1094,1.2548,0.3235,0.4279,1.4143,0.5022,0.8976,0.8384,1.3077,BRCACancer
C04,0.8203,-0.0317,0.2119,0.9774,0.6846,0.8664,-0.1098,0.0582,-0.0845,0.3903,0.7525,0.4646,0.0438,0.0188,0.6257,1.237,0.8787,0.9701,0.1435,0.0245,-0.0779,0.6855,0.4551,0.9201,0.0629,2.2865,1.2512,0.6473,0.5518,1.8644,1.1772,0.2979,-0.0161,0.5641,1.9744,0.1731,0.8578,0.7092,-0.0574,0.174,0.502,-0.0114,0.6861,1.5571,0.3531,-0.0521,1.1961,0.0981,0.0323,1.2406,0.3082,0.5392,0.635,0.7963,Control
C05,0.8408,-0.0709,0.1825,0.9536,0.4725,0.9435,-0.1795,0.1508,-0.1701,0.2776,0.7293,0.4723,0.0345,-0.006,0.5198,1.5136,0.9162,0.8408,0.0992,-0.0244,-0.0875,0.8801,0.4731,1.1937,-0.0229,2.862,1.1044,0.7844,0.606,1.9624,1.1237,0.3168,0.1412,0.4875,2.0505,0.1485,0.7395,0.7842,-0.1053,0.1022,0.4343,0.0555,0.7306,1.6674,0.403,-0.0536,1.0857,0.1214,0.2398,1.287,0.2533,0.2443,0.5945,1.0797,BRCACancer
C06,0.1713,-0.0656,0.0281,0.1282,0.3625,0.2946,0.2151,-0.0468,-0.1973,0.1935,0.751,0.0801,0.0482,0.0387,0.2829,0.4456,0.3571,0.6616,0.057,-0.0447,-0.0856,0.0121,0.1941,0.1823,-0.0232,0.7681,0.5077,5e-04,0.1313,0.4208,0.4169,0.0768,0.1981,0.2876,0.5289,-0.1433,0.4594,0.1826,-0.0761,-0.0098,0.3943,-0.1207,0.2591,0.8272,0.0387,-0.1505,0.4413,0.0816,0.1827,0.4343,0.297,0.022,0.0206,0.2991,Control
C07,0.7478,-0.0463,0.1768,0.9136,0.4083,1.2236,-0.0303,0.195,0.067,0.3634,0.8532,0.4558,0.0339,0.0136,0.5454,1.5898,0.9556,0.8607,0.0591,-0.0567,-0.0825,0.9739,0.4936,1.2295,0.0557,2.7731,1.0229,1.0513,0.6209,1.7141,1.098,0.4054,0.0628,0.5708,2.0055,0.2362,0.7379,1.0252,-0.038,0.1355,0.5835,-0.0586,0.7042,1.5629,0.4988,-0.0372,0.9939,0.0832,0.2889,1.2208,0.3235,0.3462,0.4785,1.1296,Control
C08,0.7735,-0.1134,0.3051,1.1974,0.7633,1.387,-0.0138,0.2024,-0.1969,0.3708,1.039,0.761,0.036,0.0163,0.5813,1.6304,1.2627,0.8791,0.0857,-0.0756,-0.0383,1.4014,0.6775,1.1957,0.027,2.5734,0.8275,1.2955,0.7337,1.7855,1.4112,0.4848,0.0826,0.787,2.0346,0.3554,0.9361,0.9588,-0.0601,0.2511,0.6781,-0.0985,0.8732,1.5565,0.6012,-0.0827,1.0986,0.1561,0.33,1.2811,0.1715,0.6996,0.6677,1.1631,Control
C09,0.8029,-0.0828,0.2007,0.9851,0.6411,1.3171,-0.1056,0.1571,0.0491,0.4307,1.0791,0.5894,0.0129,0.0032,0.5684,1.6672,1.0019,0.9492,0.0841,0.0264,-0.0748,1.0038,0.5688,1.2966,0.0236,2.9644,1.0122,1.2305,0.5087,1.9244,1.2637,0.3637,0.0582,0.6364,1.9713,0.1961,0.7079,0.9445,-0.0391,0.1133,0.5262,0.0055,0.7787,1.859,0.531,-0.0508,1.2028,0.1279,0.1745,1.2743,0.2165,0.4775,0.591,1.2485,Control
C10,0.8335,-0.0542,0.2589,0.9883,0.6229,1.493,-0.1226,0.1346,0.0122,0.4512,0.8976,0.5224,0.0105,0.0963,0.4898,1.7601,0.856,0.8445,0.0959,-0.0468,-0.0532,1.1063,0.4341,1.4314,0.0643,3.2105,1.0495,1.3331,0.5787,2.0975,1.2567,0.3635,0.008,0.6353,2.0448,0.2336,0.7573,1.1142,-0.1043,0.11,0.4866,-0.0229,0.9223,1.757,0.5181,-0.0983,1.0975,0.1227,0.4976,1.3471,0.3449,0.3325,0.4484,1.289,BRCACancer
C11,0.8893,-0.0761,0.3344,1.2665,0.7215,1.3248,-0.0211,0.2996,-0.2215,0.4976,0.8328,0.8084,0.0119,-0.032,0.7546,1.6004,1.1886,1.0284,0.1284,0.0077,-0.0263,0.9989,0.6506,1.2335,0.0466,2.6132,1.2771,1.2408,0.8156,1.7838,1.551,0.5801,0.052,0.8241,2.0249,0.3154,1.0519,0.9625,-0.1738,0.2776,0.7819,-0.0313,1.011,1.6973,0.5361,-0.0828,1.112,0.1687,0.3816,1.3101,0.0997,0.7931,0.5908,1.1532,Control
C12,0.7248,-0.0258,0.246,0.8122,0.3869,0.7889,-0.0827,0.0117,-0.0897,0.32,0.5931,0.3646,-0.0053,0.0148,0.5194,1.2194,0.6498,0.822,0.059,-0.0345,-0.0757,0.7061,0.4146,0.8602,0.059,2.039,1.0138,0.5753,0.3898,1.268,1.1264,0.3757,0.0426,0.5594,1.6952,0.1783,0.663,0.8069,-0.1402,0.1127,0.523,0.0345,0.5604,1.5346,0.3689,-0.0693,1.0496,0.1035,0.2009,0.997,0.0189,0.3319,0.3401,0.9114,BRCACancer
D01,1.0024,-0.1182,0.2403,0.8074,0.7353,0.9292,0.0278,0.2726,-0.121,0.2403,0.6263,0.7611,-0.1258,-0.0173,0.6711,1.1904,1.0441,1.0234,0.3766,-0.0231,-0.1002,0.7924,0.7541,0.8684,-0.0299,2.3978,0.9321,0.9435,0.5955,1.2521,1.4351,0.7172,0.1703,1.096,1.286,0.543,0.7961,0.7979,-0.1148,0.8469,1.743,-0.1646,0.9938,1.611,0.3973,-0.1366,0.7562,0.3752,0.4994,1.0255,0.2468,0.4199,0.6795,0.7066,BRCACancer
D02,0.7974,-0.0982,0.3968,1.0998,0.536,1.1833,0.0342,0.1486,-0.0432,0.3675,0.8488,0.6227,0.0226,0.0058,0.6674,1.6157,0.963,0.8526,0.0912,0.0052,-0.056,0.9673,0.5469,1.1366,0.031,2.5556,1.1342,1.0692,0.5798,1.8526,1.1922,0.5599,0.0467,0.8323,2.0035,0.3231,0.8487,0.9862,-0.0268,0.1696,0.7261,-0.005,0.7791,1.6638,0.5386,-0.0486,1.1231,0.1345,0.2664,1.1869,0.3649,0.6686,0.525,1.1313,BRCACancer
D03,0.9346,-0.0701,0.2692,0.9978,0.5657,0.9914,-0.0021,0.1089,0.0369,0.3479,0.7443,0.5161,-0.0114,0.0275,0.5674,1.5416,0.967,0.9233,0.0811,-0.0322,-0.0619,0.8747,0.4689,1.2343,0.0743,2.8512,1.1452,0.8545,0.5649,1.7619,1.2135,0.4416,0.0884,0.8139,1.9877,0.1592,0.7573,0.8651,-0.0626,0.1075,0.7203,-0.0945,0.7011,1.7538,0.4663,-0.109,1.1813,0.1073,0.251,1.2867,0.1863,0.5293,0.4135,1.0755,BRCACancer
D04,0.9084,-0.065,0.2191,1.1633,0.6457,1.2842,-0.096,0.2093,0.0096,0.3375,0.7864,0.6225,0.0929,0.0028,0.5913,1.7013,1.2281,0.9795,0.1212,-0.0388,-0.055,1.1705,0.6284,1.2969,0.0534,3.0629,1.2285,1.1784,0.7309,1.9129,1.3193,0.5126,-0.013,0.8526,2.1017,0.2601,0.9434,0.8834,-0.1272,0.2686,0.7613,-0.0708,0.8893,1.8367,0.4763,-0.1065,1.0923,0.1991,0.2668,1.3936,0.3866,0.6,0.4708,1.1051,BRCACancer
D05,1.0171,-0.0014,0.3479,1.1845,0.7881,1.5304,-0.1808,0.2091,-0.1628,0.3718,0.7485,0.5386,0.017,0.0546,0.4965,1.8269,1.0066,1.025,0.0953,-0.0484,-0.0417,1.1892,0.5689,1.5112,0.1062,3.3538,1.2414,1.2634,0.5731,2.163,1.0528,0.3662,0.1134,0.8551,2.3322,0.2167,0.9488,0.928,-0.1289,0.0823,0.6208,-0.124,0.8179,2.0061,0.4922,-0.0784,1.1519,0.1142,0.3165,1.4076,0.3731,0.7193,0.5338,1.2092,BRCACancer
D06,0.9862,-0.0856,0.3135,1.2634,0.8174,1.5201,-0.0937,0.2846,-0.0439,0.3709,1.0237,0.8769,-0.0923,0.0172,0.7087,1.7965,1.2208,0.9943,0.0912,-0.0452,-0.0472,1.4392,0.6606,1.3495,0.0651,2.8247,1.2012,1.417,0.7117,1.8808,1.5016,0.5841,0.1173,0.9464,2.1754,0.3769,0.9914,0.9648,-0.0316,0.251,0.7479,-0.0996,0.9127,1.879,0.6496,-0.1084,1.163,0.2477,0.2972,1.3572,0.256,0.5993,0.6489,1.4369,BRCACancer
D07,1.0208,-0.0641,0.3543,1.1367,0.6829,1.4391,-0.0219,0.3089,-0.1058,0.3383,0.9882,0.7474,-0.0094,0.0452,0.6055,1.7006,1.0333,0.9424,0.0692,-0.0473,-0.078,1.27,0.6152,1.3409,0.0667,2.9664,1.2275,1.2198,0.7598,1.8926,1.2344,0.4691,0.0337,0.7457,2.1713,0.3609,0.831,1.0344,-0.073,0.1306,0.654,-0.0477,0.9622,1.7276,0.5802,-0.0438,1.1913,0.1586,0.3037,1.3897,0.2947,0.6902,0.651,1.2088,Control
D08,0.7033,-0.0847,0.2166,0.9562,0.5231,1.1976,0.1111,0.127,-0.2531,0.3312,0.7042,0.5055,-0.0355,0.072,0.4924,1.4442,0.9074,0.7745,0.055,0.012,-0.0944,0.921,0.4244,1.0471,0.0876,2.6737,0.9689,0.8726,0.6725,1.5154,1.1834,0.3429,0.0998,0.5866,1.7791,0.1452,0.7628,0.899,-0.1362,0.1167,0.5412,-0.0472,0.7904,1.5804,0.3644,-0.0897,1.0525,0.1379,0.2551,1.0325,0.1354,0.4594,0.444,0.9821,Control
D09,0.793,-0.0758,0.289,1.2052,0.6039,1.3485,-0.0851,0.1278,-0.074,0.4144,0.9247,0.7384,-0.0778,0.0443,0.5445,1.6674,1.1466,0.8533,0.0849,-0.0291,-0.0719,1.242,0.6557,1.2449,0.058,2.8105,1.0225,1.2733,0.677,1.9285,1.3985,0.4195,0.1258,0.7679,2.0362,0.2457,0.9809,0.8817,-0.0381,0.1647,0.63,-0.0707,0.832,1.9117,0.6022,-0.1035,1.1176,0.1049,0.2981,1.2492,0.2014,0.5381,0.5809,1.1038,Control
