@relation data

@attribute id string
@attribute 3155 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 5019 numeric
@attribute 56898 numeric
@attribute 622 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__D08,0.5497,0.569,-0.0532,0.2336,0.3643,0.2751,0.1036,0.0769,Control
Utah__D09,0.7842,0.7725,-0.0531,0.5457,0.3967,0.4663,0.2682,0.1934,Control
Utah__D10,0.6589,0.5542,-0.0401,0.4648,0.3397,0.341,0.1034,0.056,Control
Utah__D11,0.3655,0.4112,-0.0166,0.0965,0.1313,0.11,0.1237,0.048,Control
Utah__D12,0.59,0.4702,-0.1005,0.379,0.3152,0.2644,0.0344,0.0132,Control
Utah__E01,0.5701,0.5772,-0.0527,0.3006,0.3349,0.3082,0.0723,0.0838,BRCACancer
Utah__E02,0.8559,0.9728,-0.0417,0.4561,0.5647,0.58,0.2342,0.1452,Control
Utah__E03,0.6734,0.6856,-0.1082,0.3988,0.4287,0.3417,0.1312,0.0448,Control
Utah__E04,0.8103,0.7645,-0.1392,0.4619,0.4699,0.4844,0.3279,0.2295,Control
Utah__E05,0.7137,0.7923,-0.0159,0.3815,0.4031,0.5431,0.3048,0.1964,Control
Utah__E06,0.6925,0.6054,0.0604,0.2814,0.2573,0.2395,0.1303,0.0319,BRCACancer
Utah__E07,0.681,0.7951,-0.0715,0.3221,0.4087,0.3819,0.1159,0.1314,BRCACancer
Utah__E08,0.8095,0.834,-0.0338,0.5305,0.4122,0.4614,0.1639,0.1118,Control
Utah__E09,0.8098,0.6554,0.0076,0.4231,0.3612,0.3753,0.1839,0.1427,BRCACancer
Utah__E10,0.9227,0.8431,-0.0263,0.557,0.4233,0.5364,0.2406,0.1424,BRCACancer
Utah__E11,0.525,0.636,-0.0912,0.5092,0.2998,0.349,0.0931,0.0771,Control
Utah__E12,0.5041,0.5184,-0.0214,0.2422,0.224,0.2574,0.0264,0.0176,BRCACancer
Utah__F01,0.8076,0.812,-0.0577,0.6458,0.4329,0.5586,0.2582,0.2738,Control
Utah__F02,0.911,0.9677,-0.0961,0.5729,0.5593,0.6239,0.4002,0.2229,Control
Utah__F03,0.8121,0.8007,0.0128,0.4654,0.4734,0.4648,0.2052,0.1905,Control
Utah__F04,0.7055,0.7415,-0.0733,0.4049,0.2856,0.4516,0.1572,0.0745,Control
Utah__F05,0.8866,0.8392,-0.0719,0.4592,0.4939,0.4915,0.3476,0.163,Control
Utah__F06,0.7936,0.5966,-0.0094,0.3415,0.3511,0.419,0.1809,0.0438,Control
Utah__F07,0.8179,0.6908,-0.1053,0.4814,0.4786,0.702,0.269,0.2283,Control
Utah__F09,0.9426,0.9721,-0.1421,0.5136,0.6378,0.6053,0.4179,0.2809,Control
Utah__F10,0.9496,1.0482,-0.1135,0.5267,0.5795,0.5704,0.2451,0.2363,Control
Utah__F11,0.7891,0.8488,-0.0918,0.4601,0.4353,0.3548,0.1354,0.0951,Control
Utah__F12,0.7562,0.7701,-0.0834,0.5158,0.3882,0.5328,0.2211,0.062,Control
Utah__G01,0.7893,0.6829,-0.0433,0.4767,0.3668,0.3028,0.0749,0.0617,Control
Utah__G02,0.6497,0.5524,-0.0769,0.3358,0.274,0.3528,0.1712,0.0052,Control
Utah__G03,0.8838,0.9016,-0.0301,0.6496,0.5394,0.5751,0.3577,0.2013,Control
Utah__G04,0.7413,0.8,-0.0599,0.481,0.4411,0.6253,0.2411,0.1704,BRCACancer
Utah__G05,0.5155,0.3837,-0.0444,0.2787,0.0529,0.226,-0.0028,-0.0768,BRCACancer
Utah__G06,0.786,0.7863,-0.0201,0.4474,0.4635,0.5454,0.1791,0.1673,BRCACancer
Utah__G07,0.7322,0.5064,-0.083,0.4192,0.3,0.4491,0.2556,0.0961,Control
Utah__G08,0.8304,0.8963,-0.0898,0.5587,0.3554,0.4816,0.1909,0.1041,Control
Utah__G09,0.5327,0.4428,-0.1409,0.2417,0.2369,0.2647,0.0846,0.0044,Control
Utah__G10,0.553,0.6282,0.0161,0.2871,0.2861,0.4383,0.119,-0.0196,BRCACancer
Utah__G11,0.414,0.5101,0.012,0.2843,0.0344,0.1198,0.0574,-0.1383,BRCACancer
Utah__G12,0.6617,0.71,-0.0652,0.3234,0.2783,0.4746,0.147,0.0948,BRCACancer
Utah__H01,0.5049,0.6063,-0.0371,0.2089,0.2198,0.3199,0.0257,0.0086,Control
Utah__H02,0.541,0.4919,-0.075,0.4716,0.2272,0.3261,0.1219,0.0517,Control
Utah__H03,0.614,0.6637,-0.0621,0.3016,0.2877,0.3721,0.1453,0.0357,Control
Utah__H04,0.7042,0.6634,-0.0249,0.609,0.3604,0.5217,0.229,0.0895,Control
Utah__H06,0.4913,0.6071,-0.0702,0.3912,0.3788,0.3513,0.0775,0.0299,Control
Utah__H07,0.6192,0.6834,0.0206,0.4398,0.1952,0.3952,0.1705,0.1002,BRCACancer
Utah__H08,0.6103,0.5743,-0.076,0.2244,0.1863,0.2452,0.0842,-0.0302,BRCACancer
Utah__H09,0.4524,0.3577,-0.0044,0.1226,0.1226,0.3774,0.1117,-0.0282,BRCACancer
Utah__H10,0.62,0.4773,-0.1042,0.2538,0.2742,0.3094,0.0205,0.0271,BRCACancer
Utah__H11,0.8183,0.7929,-0.061,0.2963,0.4257,0.4454,0.2306,0.0805,BRCACancer
Utah__H12,0.8919,0.9795,-0.1025,0.5437,0.5112,0.5846,0.3904,0.1618,BRCACancer
Utah__I01,0.6764,0.872,-0.0572,0.4698,0.5002,0.7506,0.3408,0.1852,Control
Utah__I02,0.6362,0.6343,0.029,0.2411,0.3256,0.4837,0.1843,0.1629,Control
Utah__I03,0.5602,0.4902,-0.0132,0.2604,0.2416,0.2941,0.1352,0.0539,Control
Utah__I04,0.8557,0.751,-0.066,0.502,0.4641,0.5068,0.2094,0.1904,Control
Utah__I05,0.6918,0.6189,-0.0223,0.4459,0.3199,0.4022,0.1485,0.1188,Control
Utah__I06,0.7374,0.6757,-0.0475,0.2935,0.4091,0.3878,0.1824,0.1912,Control
Utah__I07,0.9583,0.9369,-0.0766,0.5277,0.5245,0.5702,0.2609,0.2685,Control
Utah__I08,0.8632,0.9035,-0.081,0.3792,0.4838,0.6198,0.3259,0.154,Control
Utah__I09,0.7388,0.5724,-0.0178,0.3029,0.2951,0.3418,0.2085,-0.0455,Control
Utah__I10,0.8322,0.9335,-0.0749,0.6109,0.5653,0.5254,0.2073,0.1804,Control
Utah__I11,0.6549,0.6389,0.0395,0.186,0.3252,0.3407,0.1551,0.1013,Control
Utah__I12,0.701,0.6704,0.0038,0.4567,0.4381,0.4359,0.2454,0.1056,Control
Utah__I13,0.7166,0.7189,-0.0822,0.4055,0.4128,0.409,0.1221,0.1529,Control
Utah__J01,0.4703,0.3959,-0.1071,0.2229,0.2438,0.2959,0.1087,-0.0085,Control
Utah__J02,0.6109,0.5865,-0.0589,0.3348,0.399,0.4523,0.1453,0.1708,Control
Utah__J03,0.8946,0.9967,-0.0513,0.7211,0.635,0.7529,0.3308,0.1678,Control
Utah__J04,0.7555,0.7862,-0.0384,0.5277,0.4596,0.5773,0.1535,0.1237,Control
Utah__J05,0.6245,0.535,-0.0154,0.2222,0.2475,0.4984,0.0793,0.1838,Control
Utah__J06,0.6552,0.6526,0.0315,0.2233,0.3004,0.5216,0.3051,0.0835,Control
Utah__J07,0.8008,1.0197,-0.0687,0.6126,0.5202,0.5788,0.2614,0.1333,Control
Utah__J08,0.7955,0.7829,-0.0335,0.3888,0.438,0.4525,0.2085,0.0841,Control
Utah__J09,0.6147,0.5407,0.0541,0.182,0.2833,0.5414,0.1736,0.1233,Control
Utah__J10,0.7488,0.8701,-0.0485,0.7028,0.5076,0.7976,0.2428,0.2175,Control
Utah__J11,0.5615,0.4768,-0.095,0.4873,0.3301,0.6091,0.1156,0.1455,Control
Utah__J12,0.5987,0.6891,-0.0957,0.457,0.2864,0.5194,0.2183,0.092,Control
Utah__K01,1.015,1.0159,-0.0394,0.6187,0.4892,0.6005,0.3232,0.1272,BRCACancer
Utah__K02,0.8493,0.9019,-0.0227,0.6353,0.511,0.5339,0.3506,0.1534,BRCACancer
Utah__K03,0.7329,0.7196,-0.0308,0.4191,0.316,0.4506,0.2229,0.0627,BRCACancer
Utah__K04,0.8782,0.7596,-0.0877,0.5185,0.4835,0.5654,0.2254,0.2038,BRCACancer
Utah__K05,0.5699,0.5656,-0.0885,0.6017,0.355,0.4155,0.0684,0.1474,Control
Ontario__AA3226,0.8503,0.7593,-0.1583,0.3933,0.4671,0.4026,0.0957,0.0459,Control
Ontario__AB3227,0.6653,1.0055,0.0776,0.5185,0.4819,0.4427,0.1765,0.1594,Control
Ontario__AC3228,0.8578,0.6533,0.0182,0.3978,0.3988,0.6163,0.2767,0.2184,Control
Ontario__AD3231,0.6614,1.216,-0.0361,0.3284,0.4907,0.5939,0.2462,0.2136,Control
Ontario__AE1543,0.5603,0.6817,-0.0702,0.3427,0.3171,0.4399,0.1805,0.1022,Control
Ontario__AF3229,0.955,1.0271,-0.073,0.3716,0.5822,0.3811,0.1624,-0.0253,Control
Ontario__AG3230,0.872,0.573,-0.0975,0.3621,0.4542,0.6422,0.4378,0.1095,Control
Ontario__AH3232,0.5439,0.8658,-0.036,0.3181,0.3004,0.4055,0.0935,0.0324,Control
Ontario__AI3233,0.7163,0.846,0.011,0.763,0.582,0.6183,0.2207,0.1923,Control
Ontario__AJ3234,0.7199,0.9445,-0.0514,0.6221,0.5661,0.3645,0.109,0.1343,Control
Ontario__AK3235,0.6817,0.7928,0.0422,0.4488,0.4848,0.4447,0.2531,0.1948,Control
Ontario__AL3236,0.6145,0.4712,-0.0482,0.4445,0.4923,0.4418,0.3199,0.2304,Control
Ontario__AM3237,0.7864,0.7167,-0.0555,0.5827,0.4238,0.5714,0.2517,0.1716,Control
Ontario__AN757,0.8822,0.6865,-0.0473,0.4187,0.3052,0.577,0.2723,0.1751,Control
Ontario__C474,0.6449,0.9088,-0.0375,0.2345,0.4772,0.3101,0.093,0.0623,Control
Ontario__D480,0.5349,0.7745,0.0111,0.1865,0.2584,0.5127,0.086,0.0459,Control
Ontario__E519,0.8898,0.7158,-0.0415,0.3927,0.3635,0.3884,0.2365,0.2052,Control
Ontario__F548,0.5459,0.6872,-0.046,0.2684,0.2403,0.6052,0.1601,0.035,Control
Ontario__G660,0.6054,0.5367,-0.1064,0.26,0.2057,0.1367,0.1449,0.089,Control
Ontario__H663,0.6738,0.7143,-0.0091,0.3374,0.2338,0.56,0.3257,0.0469,Control
Ontario__I782,0.7099,0.8211,-0.0324,0.2493,0.2596,0.5927,0.2714,0.0659,Control
Ontario__J787,0.7882,0.8053,-0.0778,0.4993,0.3213,0.42,0.2899,0.072,Control
Ontario__K1162,0.801,0.5658,-0.078,0.5039,0.3306,0.4217,0.3302,0.2132,BRCACancer
Ontario__L1176,0.6526,1.0958,-0.0423,0.42,0.3793,0.7727,0.4832,0.099,BRCACancer
Ontario__M1263,0.4792,0.8037,-0.0347,0.6314,0.3769,0.645,0.2435,0.1571,BRCACancer
Ontario__P1075,0.5046,1.0186,-0.046,0.2779,0.5619,0.4487,-0.0147,0.0086,BRCACancer
Ontario__Q1080,0.722,0.3478,-0.0619,0.2103,0.283,0.2538,-0.0012,0.0242,BRCACancer
Ontario__R1104,0.9279,0.7716,-0.0108,0.488,0.3398,0.7241,0.4271,0.1217,BRCACancer
Ontario__S1133,0.7199,0.9377,-0.0105,0.2872,0.4791,0.474,-0.0544,-0.0063,BRCACancer
Ontario__T1463,0.8354,0.7005,-0.114,0.6677,0.3231,0.62,0.2347,0.234,BRCACancer
Ontario__U2017,0.7098,0.7167,-0.0025,0.4784,0.2969,0.4428,0.1294,0.0955,BRCACancer
Ontario__V432,0.6581,0.7714,-0.0982,0.2301,0.4208,0.2677,0.0492,-0.106,BRCACancer
Ontario__W433,0.595,0.8846,-0.0778,0.5396,0.4929,0.4194,0.1736,0.1862,BRCACancer
Ontario__X524,0.9381,0.7823,-0.0473,0.3489,0.7228,0.2457,0.1891,0.1317,BRCACancer
Ontario__Y546,0.6386,0.2122,-0.0359,0.2192,0.0266,0.2084,0.135,0.0523,BRCACancer
Ontario__Z3225,0.99,0.4997,-0.1073,0.7147,0.3085,0.6152,0.1624,0.3137,Control
