@relation data

@attribute id string
@attribute 10720 numeric
@attribute 10941 numeric
@attribute 119391 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1544 numeric
@attribute 1549 numeric
@attribute 1553 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 218 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 221357 numeric
@attribute 222 numeric
@attribute 2326 numeric
@attribute 2327 numeric
@attribute 2329 numeric
@attribute 2330 numeric
@attribute 2939 numeric
@attribute 2940 numeric
@attribute 2941 numeric
@attribute 2944 numeric
@attribute 2946 numeric
@attribute 2947 numeric
@attribute 2948 numeric
@attribute 2949 numeric
@attribute 2950 numeric
@attribute 2952 numeric
@attribute 2954 numeric
@attribute 316 numeric
@attribute 373156 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4257 numeric
@attribute 4258 numeric
@attribute 4259 numeric
@attribute 54490 numeric
@attribute 64816 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 9446 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.4125,-0.0933,-0.0613,-0.1324,-0.3073,0.0518,0.7334,-0.1729,-0.1534,0.1361,0.073,0.3134,-0.242,0.035,-0.0708,-0.111,-0.0131,-0.0342,-0.0087,-0.0851,0.4767,-0.0508,-0.0479,-0.1119,-0.0692,0.2911,0.3495,0.1626,0.1361,0.011,-0.0692,0.1298,-0.1631,0.0967,-0.1928,0.8213,0.0403,0.0362,-0.0927,1.4718,-0.0106,-0.0161,0.4436,0.5241,0.269,-0.1339,-0.1564,-0.1765,-0.1295,0.0665,0.4073,-0.0215,0.5027,Control
Utah__A12,-0.0782,0.0473,0.0703,-0.02,-0.296,0.0467,0.6866,-0.0575,-0.0549,0.1357,0.6345,0.2263,-0.3924,-0.1061,-0.0164,-0.1075,-0.0974,-0.0171,-0.0097,-0.0627,0.4401,-0.0749,-0.0897,0.0137,-0.0215,0.33,0.2839,0.2495,0.1424,0.1928,0.027,0.2197,0.0866,0.2913,-0.0246,0.6499,0.0436,0.0177,0.0478,1.424,-0.0754,0.01,0.3398,0.5803,0.2616,0.1192,-0.0284,-0.001,-0.0956,0.152,0.7563,9e-04,0.5239,Control
Utah__B01,0.0466,-0.0212,0.044,-0.1898,-0.4883,0.0365,1.1666,-0.103,-0.0659,0.1534,0.2926,0.2112,-0.3773,-0.1119,-0.0171,-0.0879,-0.0344,-0.047,-0.0929,-0.1763,0.3501,-0.0941,-0.1935,-0.0617,-0.1189,0.4497,0.3854,0.248,0.3198,0.1647,-0.2356,0.5791,0.2618,0.0876,0.0191,0.5149,0.1946,0.1029,-0.0166,1.7113,-0.0335,0.0705,0.3167,0.5174,0.4773,-0.1031,-0.0731,-0.0923,-0.3495,-0.1233,0.2629,-0.0037,0.548,Control
Utah__B02,-0.2101,-0.0497,0.0396,-0.0758,-0.2586,-0.0625,1.1781,-0.1063,-0.1432,0.0828,0.2016,0.1722,-0.209,-0.011,-0.1325,-0.1089,-0.0963,-0.0128,0.044,-0.0687,0.6548,-0.1796,-0.0493,-0.0318,-0.0942,0.4102,0.5036,0.1989,0.0524,0.1279,0.2806,0.666,-0.0198,0.3339,0.0495,0.9732,0.1075,0.2065,-0.0547,2.1057,-0.0646,-0.0283,0.4963,0.7513,0.5391,-0.1354,-0.0658,-0.0745,-0.0596,0.0169,0.2078,-0.0809,0.6943,Control
Utah__B03,-0.1798,-0.0629,0.0514,-0.0929,-0.3759,0.0316,1.1583,-0.1054,-0.0903,0.1352,0.0907,0.3074,-0.2106,-0.0403,-0.0582,-0.0894,-0.0479,-0.0523,-0.0352,-0.0982,0.5928,-0.1753,-0.1084,-0.0341,-0.0659,0.3898,0.4488,0.1935,0.2329,0.1095,0.2338,0.4613,0.1441,0.1656,-0.1425,0.8433,0.1643,0.1775,-0.0708,1.8868,-0.0083,-0.0176,0.4444,0.6481,0.4791,-0.1658,-0.0584,-0.1346,-0.2281,-0.0348,0.2927,-0.2218,0.6311,BRCACancer
Utah__B04,-0.2277,0.0125,-0.0159,-0.1301,-0.3436,-0.0278,0.9642,-0.155,-0.1673,0.0884,-0.011,0.2015,-0.3824,-0.0832,-0.1166,-0.0623,-0.1243,-0.0568,-0.0035,-0.1652,0.462,-0.0458,-0.0295,-0.0763,-0.0795,0.3065,0.36,0.2061,0.0859,0.0398,0.2464,0.3868,0.0442,0.1199,-0.0373,0.656,-0.0177,0.0277,-0.043,1.8364,-0.1015,-0.0478,0.2316,0.7815,0.4665,0.0145,-0.1418,-0.0812,-0.2064,-0.038,0.2532,0.0288,0.4561,BRCACancer
Utah__B05,-0.0543,0.0381,-0.0231,-0.0893,-0.409,0.1267,1.028,-0.1125,-0.1067,-0.0293,0.035,0.2134,-0.3552,-0.1042,-0.1082,-0.116,-0.1201,-0.0978,0.0137,-0.1356,0.6344,-0.1279,-0.032,-0.0438,-0.0497,0.2612,0.2288,0.2586,0.2769,0.1399,0.2481,0.4422,-0.039,0.1627,-0.0563,0.8007,4e-04,-0.0373,-0.0142,1.6717,-0.0987,-0.0774,0.1147,0.6838,0.4034,-0.0339,0.0069,-0.0788,-0.0289,0.054,0.7424,9e-04,0.6056,BRCACancer
Utah__B06,-0.16,-0.0472,0.0077,-0.0609,-0.4671,0.1498,0.7823,-0.0426,-0.0392,0.1298,-0.0069,0.1828,-0.1631,-0.1557,-0.0577,-0.0498,-0.0227,-0.0183,-0.2074,-0.2339,0.2357,-0.1017,-0.2119,-0.0279,0.0036,0.4748,0.4708,0.361,0.2903,0.1816,-0.111,0.3073,0.109,-0.0483,-0.1884,0.389,-0.2319,-0.0055,0.0697,1.5615,0.0293,-0.022,0.1881,0.5078,0.2645,-0.195,-0.0192,-0.0672,-0.2274,0.1692,0.4111,-0.0156,0.2967,BRCACancer
Utah__B07,-0.1067,-0.0484,-0.0281,-0.1076,-0.3124,0.1196,1.1047,-0.0859,-0.0628,0.1157,0.1772,0.2602,-0.2014,-0.051,-0.1238,-0.0958,-0.0951,-0.042,-0.0029,-0.1371,0.6419,-0.1048,-0.0723,-0.0448,-0.0921,0.4199,0.6178,0.3666,0.0505,0.0109,0.142,0.528,0.4234,0.3451,-0.0685,0.7227,0.2219,0.2181,-0.0743,2.2144,-0.0728,-0.0064,0.4598,0.5529,0.4641,-0.15,-0.0551,-0.0868,-0.1017,0.0028,0.4527,-0.0854,0.5781,BRCACancer
Utah__B08,-0.251,-0.0959,0.066,-0.1219,-0.2783,0.0249,0.6751,-0.128,-0.1214,0.1295,0.0466,0.4448,-0.2501,-0.1177,-0.0475,-0.0074,-0.0376,0.0257,0.059,-0.0465,0.6964,-0.1546,-0.0421,-0.0566,-0.1281,0.3145,0.4385,0.376,0.0235,-0.0267,0.1502,0.3939,0.3095,0.1598,-0.0588,0.9097,0.1169,0.1314,-0.0999,1.92,-0.0209,0.0518,0.6246,0.8127,0.2944,-0.1139,-0.1301,-0.1719,-0.1401,0.0778,0.4473,-0.1301,0.8742,Control
Utah__B09,-0.1287,-0.1264,0.0109,-0.075,-0.378,-0.0458,0.8381,-0.1255,-0.2442,0.1288,0.5237,0.1976,-0.3821,-0.1422,-0.0955,-0.0722,-0.1348,-0.1122,-0.0185,-0.108,0.3793,0.0269,-0.1721,-0.1225,-0.0968,0.1463,0.3054,0.6947,0.1931,-0.0082,-0.1941,0.1601,-0.0591,-0.08,-0.2091,0.428,0.0168,0.1111,-0.07,1.6781,-0.0733,-3e-04,0.1019,0.3076,0.2997,-0.1475,-0.1093,-0.2151,-0.1747,-0.0219,0.439,-0.1496,0.5062,Control
Utah__B10,-0.2941,-0.0335,-0.0531,-0.0847,-0.272,0.0916,0.7866,-0.0948,-0.1463,0.138,-0.0666,0.231,-0.1925,-0.0635,-0.1409,-0.1132,-0.1478,-0.1499,-0.0787,-0.1063,0.4315,-0.0497,-0.0988,-0.0583,-0.1429,0.1923,0.2318,0.3062,0.0816,0.0198,-0.064,0.097,0.0327,-0.0985,-0.2183,0.4866,-0.0437,-0.0678,-0.0661,1.7379,-0.0273,-0.0099,0.0642,0.5933,0.4051,-0.0818,-0.0573,-0.1396,-0.0612,-0.0177,0.1862,-0.1377,0.3538,Control
Utah__B11,-0.061,0.1155,0.0154,-0.047,-0.4187,-0.0075,0.8661,-0.0869,-0.0363,0.1604,0.0512,0.5594,-0.118,-0.0582,-0.1465,-0.0763,-0.0913,-0.0522,0.018,-0.1028,0.6014,0.2017,-0.033,-0.0719,-0.0636,0.1635,0.3579,0.5841,0.0024,0.0241,0.0187,0.1242,-0.0917,0.1427,-0.0363,0.7264,0.1393,0.1116,-0.0542,1.6864,-0.057,-0.0015,0.5443,0.8599,0.3327,0.0289,-0.1121,-0.1131,-0.0547,-0.0412,0.0208,-0.1259,0.8234,Control
Utah__B12,-0.3113,-0.1001,0.0148,-0.0977,-0.4272,0.1348,0.8094,-0.0982,-0.1504,0.1726,0.0457,0.2411,-0.1328,-0.1063,-0.1002,-0.1045,-0.1404,-0.1257,-0.0272,-0.1043,0.4168,0.2272,-0.1188,0.0048,-0.0931,0.1759,0.3162,0.3898,0.1762,-0.0742,-0.1157,0.1715,-0.0245,0.0797,-0.095,0.4014,-0.0923,-0.0789,-0.0833,1.6412,-0.1283,-0.0456,0.1274,0.3349,0.2289,-0.1815,-0.0837,-0.2407,0.0165,0.0326,0.2343,-0.1609,0.1504,Control
Utah__C01,-0.2159,-0.0456,-0.0488,-0.1208,-0.3266,-0.1084,0.8484,-0.0972,-0.0998,0.051,0.3035,0.2492,-0.3591,-0.0676,-0.1269,-0.0797,-0.1286,-0.0781,0.0057,-0.1,0.8088,-0.014,-0.0603,-0.0634,-0.1216,0.3342,0.4128,0.2486,0.081,0.1039,0.292,0.4787,0.0176,0.2928,-0.0896,0.904,-0.1001,0.1695,-0.0802,2.0099,-0.0761,-0.0483,0.6208,0.7859,0.4505,-0.0026,-0.0862,-0.1408,0.0186,-0.0509,0.2473,-0.0938,0.6232,BRCACancer
Utah__C02,-0.1742,-0.0516,0.0157,-0.0724,-0.2654,0.0142,0.8316,-0.0745,-0.1342,0.0782,0.1489,0.4555,-0.234,-0.117,-0.137,-0.0852,-0.1383,-0.0109,-0.0445,-0.0963,0.6935,0.0082,-0.0695,-0.0408,-0.0924,0.2816,0.4723,0.3224,-0.0287,0.0037,0.0858,0.4373,0.2587,0.1502,-0.0039,0.9838,0.1747,0.1168,-0.0552,2.1827,-0.0666,-0.0534,0.5612,0.5949,0.4201,-0.133,-0.0544,-0.1051,-0.0537,-0.0032,0.3803,-0.1187,0.5952,BRCACancer
Utah__C03,-0.1257,0.0105,-0.035,-0.0566,-0.2765,-0.0367,1.0364,-0.0598,-0.0353,-0.035,-0.1101,0.1816,-0.2628,0.0491,-0.0993,-0.1578,-0.1232,-0.0545,-0.0446,-0.0964,0.7231,0.0356,-0.0546,-0.0111,-0.0791,0.4596,0.4682,0.4501,-0.0056,0.1043,0.3348,0.6884,-0.0139,0.0881,-0.0181,0.9553,0.0521,0.2131,-0.0238,2.2899,-0.0232,-0.0558,0.4416,0.5515,0.6096,0.0503,-0.0976,-0.0793,-0.0114,0.0879,0.3481,-0.0558,0.7266,BRCACancer
Utah__C04,-0.3004,-0.0472,0.0651,-0.1012,-0.2078,0.0335,0.5295,-0.0299,-0.0415,0.1034,0.1207,0.3826,-0.2191,0.1529,-0.157,0.0448,-0.0827,-0.0564,-0.0297,-0.1163,0.5928,0.0831,-0.0725,-0.0261,-0.0933,0.0068,0.2326,0.1971,0.0793,-0.0793,0.2844,0.3466,0.0434,0.0665,-0.1319,0.9961,-0.071,0.0198,-0.0596,1.4843,-0.0379,0.0324,0.352,0.4599,0.0539,-0.0504,-0.1061,-0.0872,0.1477,0.1166,0.7222,-0.0612,0.3429,Control
Utah__C05,-0.2769,0.0404,-0.0617,-0.0681,-0.2333,0.0248,0.5113,-0.0938,-0.0394,0.1435,0.1212,0.3258,-0.0931,-0.084,-0.1187,0.0485,-0.1151,-0.0429,-0.0024,-0.0876,0.6356,0.1948,-0.1188,0.0253,-0.0361,0.1104,0.1623,0.7038,-0.0826,-0.0133,-0.054,0.0987,0.1928,-0.0771,-0.1581,0.9298,0.0674,0.0203,-0.0526,1.7032,-0.0356,-0.0296,0.2223,0.4203,0.1687,-0.0164,-0.0687,-0.0473,0.0516,0.1152,0.1257,-0.0116,0.2696,BRCACancer
Utah__C06,-0.4586,-0.073,0.0288,-0.2793,-0.4319,-0.0335,0.3082,-0.2273,0.003,0.152,-0.0685,0.2685,-0.2323,-0.2364,-0.1637,0.0406,-0.2273,-0.0067,0.0658,0.0118,0.2776,-0.1448,-0.0311,-0.0242,-0.0704,-0.0415,-0.0559,0.5265,0.4401,0.0033,0.1831,0.0178,-0.0374,0.184,0.0348,0.5088,-0.1078,-0.0552,-0.0547,0.5643,0.0293,-0.0359,0.1119,-0.0157,-0.0117,-0.0277,-0.0477,-0.0389,-0.0628,0.0267,0.0354,-0.1439,0.3062,Control
Utah__C07,-0.1752,-0.0044,-8e-04,-0.1069,-0.0952,-0.0457,0.7064,-0.0877,-0.0967,0.1295,0.3796,0.3024,-0.3054,-0.0224,-0.1217,-0.1143,-0.041,-0.1096,0.0404,-0.0335,0.5962,-0.0934,-0.1004,-0.0431,-0.0869,0.1574,0.2555,0.3408,0.2076,0.0166,0.1478,0.056,0.0738,0.0429,-0.1325,0.8078,0.1665,0.019,-0.037,1.6263,-0.047,-0.0063,0.2238,0.4465,0.2253,0.0493,-0.0516,-0.0773,0.0447,0.2735,0.3148,-0.0525,0.3988,Control
Utah__C08,-0.032,0.0091,0.0325,-0.2404,-0.3691,0.0283,0.7058,-0.0244,-0.0225,0.0891,0.4857,0.358,-0.176,-0.1203,-0.109,-0.0739,-0.1353,0.0458,0.0765,-0.0921,0.6441,-0.0679,0.0186,-0.0529,-0.0713,0.1904,0.1876,0.381,0.1498,0.0372,0.5304,0.4808,0.3419,0.2425,0.096,0.8182,0.0849,0.0854,-0.0602,1.8606,-0.0394,0.0185,0.5561,0.5324,0.2873,0.1192,-0.1458,-0.0497,-0.0635,0.0708,0.1099,-0.0231,0.5479,Control
Utah__C09,-0.2319,-0.0328,-0.0191,-0.0814,-0.4078,0.0716,0.7788,-0.1222,-0.1433,0.1202,0.3743,0.2166,-0.0832,0.0691,-0.1402,-0.0316,-0.1261,0.0235,0.0025,-0.0443,0.587,0.019,0.039,-0.0844,-0.0594,0.0515,0.2842,0.3737,0.0568,0.0514,-0.0268,0.087,0.0126,0.016,-0.1466,0.9001,0.2691,0.0194,-0.1109,1.9494,-0.0132,-0.0583,0.3249,0.3949,0.2374,-0.1044,-0.071,-0.0076,0.0635,-0.0703,0.4302,-0.0812,0.3744,Control
Utah__C10,-0.1556,0.0196,-0.0428,-0.0429,-0.1639,-0.0288,0.7608,-0.0518,-0.078,0.0752,-0.0297,0.1771,-0.2065,-0.0906,-0.0788,-0.1046,-0.0509,-1e-04,0.0755,-0.04,0.5882,-0.0363,-0.0318,-0.0329,-0.1113,0.1674,0.3669,0.4052,0.2909,0.0314,0.4859,0.3613,0.383,0.1117,0.1772,0.947,-0.1372,0.0124,-0.0395,2.0707,-0.026,0.002,0.247,0.536,0.3404,-0.0781,-0.0265,-0.0283,-0.0921,0.0344,0.2355,0.0084,0.3137,BRCACancer
Utah__C11,-0.3275,0.0012,0.057,-0.0467,-0.114,-0.0634,0.7295,-0.1039,-0.1406,0.1699,0.3899,0.2058,-0.1557,0.0223,-0.0641,-0.0335,-0.0323,-0.0282,0.054,-0.0037,0.6467,-0.1372,-0.0327,-0.092,-0.1376,0.2082,0.3352,0.2947,0.0188,0.0121,0.318,0.4084,0.1757,0.0221,-0.1569,0.8365,-0.0577,0.2005,-0.0606,1.9006,-0.0454,0.0776,0.376,0.4757,0.296,0.0211,-0.0699,-0.1577,-0.0622,-0.0015,0.173,-0.1003,0.7929,Control
Utah__C12,-0.284,-0.0441,-0.0785,-0.1711,-0.2319,0.0817,0.5924,-0.1364,-0.1197,-0.0117,0.1374,0.1878,-0.0302,-0.0279,-0.1245,-0.0542,-0.1026,-0.089,0.0484,-0.0441,0.4346,0.1419,-0.0752,-0.125,-0.0477,0.0545,0.1485,0.3934,0.2499,-0.0344,0.2231,0.1651,0.2101,0.1558,-0.0172,0.8299,-0.1471,0.0597,-0.0154,1.3325,-0.0266,0.0213,0.2289,0.2973,0.0894,0.0284,-0.0665,-0.2055,0.0035,-0.0556,0.2752,-0.0518,0.2859,BRCACancer
Utah__D01,0.0611,-0.0948,0.0946,-0.0818,-0.3918,0.0191,0.7997,-0.117,-0.1912,0.0902,0.2342,0.3124,-0.3329,-0.1112,-0.1182,-0.0785,-0.1249,0.0312,-0.0264,-0.0113,0.5462,-0.1896,-0.0681,-0.0734,-0.1213,0.2123,0.2751,0.101,-0.1044,-0.0183,0.1578,0.4377,0.0447,0.2042,-0.0103,0.5787,-0.1529,0.1349,-0.085,1.9397,-0.0722,-0.0436,0.3388,0.6414,0.4723,-0.1446,-0.1422,-0.1457,-0.1462,0.0076,0.1256,-0.1171,0.3745,BRCACancer
Utah__D02,-0.2491,-0.1349,0.0066,-0.093,-0.3294,0.015,0.6144,-0.0722,-0.1894,0.1293,0.0682,0.222,-0.1267,0.0342,-0.0827,-0.0168,-0.0551,-0.0722,0.0448,-0.0506,0.5544,-0.079,0.0135,-0.0164,-0.0533,0.2376,0.1649,0.2934,-0.0914,-0.0412,0.0705,0.1739,0.2069,0.0754,-0.0668,0.8611,0.0972,0.1216,-0.0833,1.8616,-0.0233,0.0316,0.337,0.3974,0.1736,-0.1309,-0.0487,-0.0369,-0.0158,0.1027,0.276,-0.1233,0.5964,BRCACancer
Utah__D03,-0.2689,-0.0228,-0.0081,-0.0758,-0.3062,0.0323,0.6011,-0.1218,-0.1118,-0.0173,-0.2128,0.4736,-0.0983,0.0058,-0.1047,-0.099,-0.0932,-0.0647,-0.0159,-0.0538,0.6564,0.0546,-0.0104,-0.0647,-0.1227,0.1307,0.1536,0.4745,-0.188,0.0834,0.0328,0.1312,-0.0196,0.0615,-0.0385,0.8398,0.0997,-0.002,-0.0391,1.8084,-0.0607,0.033,0.2745,0.3975,0.1938,-0.0841,-0.1312,-0.0684,-0.0047,0.0409,0.2859,0.0112,0.4791,BRCACancer
Utah__D04,-0.0871,0.0876,0.0207,-0.1011,-0.2336,0.0692,0.697,-0.1157,0.0248,0.1372,-0.147,0.1284,-0.1648,-0.0694,-0.0966,-0.0723,-0.1071,-0.0956,0.0011,-0.0287,0.6322,0.0059,-0.0082,-0.0465,-0.1067,0.1613,0.3934,0.4432,0.2137,-0.0076,-0.1028,0.2089,0.1325,0.1148,-0.2189,0.8113,-0.1797,0.1528,-0.0537,2.0102,-0.0401,0.0126,0.5863,0.5665,0.297,-0.2165,-0.141,-0.1132,-0.152,-0.0173,0.2439,-0.1307,0.6802,BRCACancer
Utah__D05,-0.3423,0.0284,-0.047,-0.0985,-0.2683,-0.02,0.6814,-0.0801,-0.0587,0.0917,0.0938,0.155,-0.1458,-0.0515,-0.113,-0.094,-0.0878,-0.1136,-0.0135,-0.0649,0.7236,-0.0198,-0.0283,-0.0087,-0.0768,0.1287,0.418,0.5472,-0.0365,0.0494,0.0346,0.1829,0.1757,0.0871,-0.0207,0.9276,-0.0376,0.0069,-0.0215,1.8578,-0.043,0.0864,0.4508,0.5882,0.3128,-0.0792,-0.0981,-0.0844,-0.0537,0.0474,0.3435,-0.0735,0.4998,BRCACancer
Utah__D06,-0.3651,-0.0495,0.0492,-0.0853,-0.2461,-0.0353,0.8626,-0.0765,-0.0859,0.1127,0.0642,0.3324,-0.1019,-0.0848,-0.17,-0.1272,-0.1264,-0.0465,0.0275,-0.0261,0.6353,-0.0133,-0.052,-0.0681,-0.1323,0.3381,0.4074,0.3645,0.0685,0.025,0.3252,0.5737,0.3702,0.3524,0.0041,0.8205,0.1148,0.1946,-0.0696,2.0247,-0.0381,0.0196,0.6019,0.5268,0.3589,-0.0771,-0.1277,-0.1413,0.0086,-0.0547,-0.0829,-0.1229,0.7112,BRCACancer
