@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1029 numeric
@attribute 10912 numeric
@attribute 1111 numeric
@attribute 11200 numeric
@attribute 143686 numeric
@attribute 1643 numeric
@attribute 1647 numeric
@attribute 25898 numeric
@attribute 27113 numeric
@attribute 27244 numeric
@attribute 2810 numeric
@attribute 317 numeric
@attribute 3479 numeric
@attribute 3486 numeric
@attribute 355 numeric
@attribute 3732 numeric
@attribute 4193 numeric
@attribute 4194 numeric
@attribute 4616 numeric
@attribute 472 numeric
@attribute 50484 numeric
@attribute 5054 numeric
@attribute 51246 numeric
@attribute 51512 numeric
@attribute 5268 numeric
@attribute 5366 numeric
@attribute 54205 numeric
@attribute 545 numeric
@attribute 55240 numeric
@attribute 55367 numeric
@attribute 56475 numeric
@attribute 5728 numeric
@attribute 575 numeric
@attribute 581 numeric
@attribute 595 numeric
@attribute 6241 numeric
@attribute 637 numeric
@attribute 63970 numeric
@attribute 64065 numeric
@attribute 64326 numeric
@attribute 64393 numeric
@attribute 6477 numeric
@attribute 7057 numeric
@attribute 7157 numeric
@attribute 7161 numeric
@attribute 7249 numeric
@attribute 836 numeric
@attribute 83667 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 8493 numeric
@attribute 85417 numeric
@attribute 8795 numeric
@attribute 891 numeric
@attribute 894 numeric
@attribute 896 numeric
@attribute 898 numeric
@attribute 900 numeric
@attribute 901 numeric
@attribute 9133 numeric
@attribute 9134 numeric
@attribute 9538 numeric
@attribute 9540 numeric
@attribute 983 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B02,0.9593,0.6772,0.3693,1.5659,0.069,-0.0655,0.4211,0.1831,1.8424,1.003,0.5796,1.1156,0.0071,0.6431,0.2068,1.5498,-0.0823,0.112,1.2863,0.5279,1.268,2.1457,1.6154,2.444,1.3899,0.1025,1.1372,0.0391,-0.0872,1.0585,1.1176,1.0728,0.2341,0.2492,-0.0621,0.837,0.1604,1.0516,0.1092,0.0626,0.93,-0.1456,0.0609,0.8263,0.864,1.1555,1.5205,0.8116,0.0541,0.2938,1.1304,0.372,1.3633,0.87,1.0578,0.0264,1.182,0.4043,1.3204,1.5479,0.4595,1.8423,1.7953,-0.044,0.0208,0.6516,0.5498,-0.019,Control
Utah__B03,0.7222,0.5896,0.4802,1.0662,-0.0065,-0.1896,0.3869,0.252,1.928,0.8836,0.3944,1.0889,-0.0694,0.6585,0.1244,1.6609,-0.0764,0.0983,1.3287,0.4997,1.2046,2.0327,1.3297,2.4934,1.2772,-0.0876,1.0375,0.0205,-0.1109,0.8487,0.9207,1.11,0.1424,0.0737,-0.0905,1.0128,0.0689,0.8424,0.0353,-0.0164,0.8008,-0.1647,0.0168,0.9493,0.7219,1.1787,0.7771,0.7021,-0.0879,0.2614,1.0343,0.2154,1.4966,0.7021,0.9496,0.0038,1.0342,0.3196,1.3125,1.2524,0.2897,1.6469,1.5951,-0.0045,-0.081,0.4933,0.4142,0.0032,BRCACancer
Utah__B04,0.6027,0.36,0.8244,0.8629,0.0517,-0.1895,0.3211,0.1094,1.8403,0.7471,0.2823,1.0533,-0.2276,0.9101,0.1254,1.5258,-0.0926,-0.1113,1.0456,0.5268,1.2701,2.5215,0.8717,2.7036,0.8685,0.0764,0.9013,0.0841,-0.1544,0.4416,0.6327,1.2516,0.111,-0.0126,-0.0769,1.4959,0.1276,0.5867,0.0221,0.1772,0.7838,-0.1438,0.0772,1.5265,0.6797,1.3192,1.5084,0.5137,0.0378,0.3476,1.014,0.2509,1.4103,0.6354,0.9097,-0.0753,0.891,0.3432,1.2719,1.3658,0.2451,1.2815,1.3813,-0.095,-0.0762,0.2263,0.3255,-0.1193,BRCACancer
Utah__B05,0.6699,0.4131,0.4164,1.0562,-0.0127,-0.1252,0.4011,0.0975,1.3473,0.8732,0.4643,0.8941,-0.2242,0.5425,0.2472,1.2681,-0.0745,0.1395,0.9444,0.3524,1.1671,1.778,1.088,2.3036,0.9771,0.0869,0.8421,0.0889,-0.164,0.6801,0.8256,0.8687,0.1019,0.0952,0.0214,0.7624,0.1498,0.8946,0.0472,0.1403,0.8953,-0.0716,0.0878,0.7762,0.4627,1.1996,1.6706,0.5965,0.066,0.2441,1.108,0.2771,1.1332,0.6323,0.8448,-0.0434,0.5646,0.2754,1.1298,1.553,0.27,1.4528,1.3626,-0.109,-0.0542,0.3888,0.3021,-0.0703,BRCACancer
Utah__B06,0.3813,0.3557,0.3495,0.7968,-0.188,-0.5338,0.1125,0.0439,1.4172,0.6666,0.0551,0.8743,-0.4989,0.4794,-0.1325,1.2489,-0.054,-0.2466,0.8344,0.0604,0.8907,1.6433,0.6804,2.2053,0.9382,-0.0405,0.5993,-0.1409,-0.0756,0.1694,0.1106,0.864,0.0481,-0.1721,-0.1739,0.7256,-0.1106,0.3475,-0.2305,-0.003,0.4697,-0.3014,0.0753,0.7789,0.1995,0.9153,1.254,0.2316,-0.1604,-0.0188,0.9311,6e-04,1.4109,0.5456,0.6818,0.0148,0.7643,0.1858,0.7991,0.7824,0.0305,1.1681,1.2008,-0.1487,-0.2004,0.1717,0.2659,-0.1468,BRCACancer
Utah__B07,0.9456,0.6303,0.5357,1.1664,0.0975,-0.1039,0.4323,0.2041,1.847,1.1746,0.4714,1.2083,-0.0317,0.7001,0.2788,1.7522,-0.1116,0.083,1.4315,0.4792,1.3501,2.2734,1.249,2.6523,1.2852,0.014,1.1179,0.0487,-0.0959,0.6515,0.8822,1.2753,0.1844,0.2526,-0.05,1.0076,0.2137,1.057,0.1043,0.0395,0.8819,-0.1051,0.0075,1.0033,0.8224,1.1687,1.5576,0.7397,0.0809,0.3656,1.2236,0.4941,1.7174,0.7445,1.1822,-0.0305,1.0792,0.3709,1.3128,1.4284,0.4097,1.7629,1.6642,0.0138,0.1102,0.6122,0.5114,0.0496,BRCACancer
Utah__B08,1.0082,0.5831,0.3275,1.4498,0.0907,-0.0581,0.414,0.2646,1.8169,0.8151,0.5389,1.066,0.0356,0.535,0.2042,1.8863,-0.078,-0.0349,1.2427,0.6163,1.2131,1.5365,1.2874,2.4174,1.3649,0.233,1.1235,0.128,-0.074,0.9493,0.7339,0.8032,0.0596,0.1408,0.1527,0.7892,0.1278,0.9242,0.2294,0.0177,0.9342,-0.1043,-0.0494,0.6918,0.7803,1.0615,2.3289,0.5384,0.0362,0.3056,1.1212,0.3031,1.1708,0.8397,1.3638,0.0569,1.1503,0.3015,1.2862,1.4652,0.3232,1.7389,1.6305,0.0429,0.0749,0.5631,0.3673,0.0376,Control
Utah__B09,0.5934,0.3891,0.7197,1.1889,0.0924,-0.2189,0.3689,0.1408,1.9894,0.7372,0.2932,0.7026,0.0012,0.6277,0.0779,1.1326,-0.069,-0.064,0.902,0.6149,1.2527,2.4385,0.9358,2.6502,0.7261,0.0568,0.7828,0.016,-0.1116,0.3758,0.4436,1.0643,0.0218,0.0467,-0.1203,1.4452,0.1216,0.6325,0.1065,0.0904,0.6382,-0.1786,-0.0351,1.3918,0.4505,1.3589,1.8694,0.477,0.0324,0.2957,0.9357,0.1,1.1532,0.3871,0.7361,-0.0505,0.7636,0.2157,1.2258,1.0566,0.2349,1.1549,1.289,-0.042,-0.0859,0.2836,0.1447,-0.1563,Control
Utah__B10,0.5432,0.366,0.5303,0.8362,0.044,-0.2281,0.2487,0.1089,1.8646,0.4575,0.2398,0.8733,-0.0134,0.6578,0.2187,1.4136,-0.0835,0.0315,0.8882,0.3737,1.1812,2.0952,0.9126,2.7789,0.8503,0.0291,0.9208,0.036,-0.0903,0.4719,0.5293,1.0084,0.108,-0.0021,-0.0606,1.0377,0.1356,0.6199,0.0549,-0.0124,0.6595,-0.1011,-0.1164,1.1673,0.5918,1.0082,1.4984,0.402,0.017,0.213,0.8552,0.191,1.228,0.5618,0.9346,-0.0204,0.7201,0.2154,1.1153,1.263,0.1617,1.3186,1.4377,-0.1299,-0.0336,0.2416,0.261,-0.0314,Control
Utah__B11,0.8252,0.5032,0.3967,1.2804,0.1051,-0.0209,0.3056,0.1021,1.6775,0.5647,0.4652,0.9158,0.0811,0.6477,0.186,1.8732,-0.022,0.0026,1.003,0.5737,1.1406,1.6143,1.1479,2.2066,1.0233,0.1266,0.9463,0.1291,-0.0021,0.8567,0.4372,0.8358,0.1932,0.0643,0.0368,0.873,0.1381,0.9848,0.1078,0.2319,0.8701,-0.0484,-0.0031,0.8583,0.6209,1.1523,2.2252,0.591,0.0702,0.2316,0.9833,0.3528,0.9354,0.6359,1.2245,-0.0521,0.727,0.4603,1.1196,1.6709,0.279,1.435,1.4504,0.1403,0.0198,0.3439,0.6427,0.0065,Control
Utah__B12,0.4276,0.1003,0.5757,0.5178,0.0201,-0.3539,0.1557,0.0749,1.8306,0.4892,0.0939,0.4147,-0.1023,0.4983,0.0612,1.089,-0.1306,-0.1773,0.7611,0.4016,0.7478,2.3615,0.793,2.6735,0.5534,0.0823,0.6434,-0.0172,-0.0762,0.2105,0.3148,0.728,-0.0043,0.0501,-0.0661,1.1894,0.1177,0.3304,0.0587,-0.0949,0.6379,-0.1201,-0.0126,1.1044,0.2446,1.2695,1.1877,0.2056,0.0299,0.2735,0.6083,-3e-04,0.9063,0.3324,0.5133,-0.0392,0.666,0.0017,1.0615,1.1349,0.1184,0.7046,0.9297,-0.2265,-0.0953,0.1428,0.0683,-0.0528,Control
Utah__C01,0.8987,0.5993,0.4575,1.2001,0.092,-0.1109,0.4006,0.2748,1.6924,0.8062,0.3887,0.9431,-0.0871,0.6108,0.2907,1.8875,-0.05,0.0719,1.0643,0.5026,1.2705,1.963,1.0771,2.4709,1.1334,0.0836,1.0636,0.0594,-0.157,0.6978,0.6828,0.9945,0.3595,0.1716,0.0223,1.2172,0.2034,0.959,0.0762,0.2098,0.9531,-0.1612,0.0084,1.1146,0.6847,1.0696,1.8003,0.7721,0.0991,0.3704,0.9394,0.3739,1.259,0.7952,1.2469,-0.055,1.2029,0.4183,1.2475,1.6984,0.3124,1.3536,1.3734,0.0784,-0.015,0.4818,0.5846,0.0196,BRCACancer
Utah__C02,0.9179,0.4751,0.4186,1.3449,0.033,-0.0477,0.377,0.1378,1.7084,0.7041,0.5541,0.9801,0.095,0.6496,0.3307,1.6389,-0.11,0.1572,0.9763,0.5771,1.1692,1.7988,1.2913,2.3089,1.155,0.1314,1.1178,0.1133,-0.1621,0.703,0.6739,0.9673,0.1451,0.2654,0.1232,0.7415,0.2168,0.9752,0.1977,0.0822,0.8384,-0.1342,0.0695,0.7812,0.7555,0.8406,2.1834,0.6421,0.1413,0.3829,0.9703,0.4798,1.2823,0.879,1.1767,-0.0837,1.1027,0.3825,1.2591,1.8054,0.2367,1.7609,1.6515,-0.1101,-0.0537,0.5292,0.4912,0.0248,BRCACancer
Utah__C03,1.0317,0.7077,0.4419,1.2634,0.1401,0.0816,0.465,0.1821,1.8448,1.142,0.3928,1.09,0.1251,0.6367,0.3535,1.7251,-0.1356,0.3764,1.343,0.4957,1.3388,2.0607,1.3771,2.3522,1.0933,0.1002,1.2381,0.0749,-0.1433,0.5469,0.7921,1.0638,0.2091,0.4371,0.1608,0.8584,0.247,1.1473,0.1281,0.1239,0.947,-0.1207,0.1366,0.8967,0.8329,0.9555,1.8735,0.7382,0.1351,0.4983,1.2113,0.6329,1.553,0.9414,1.1986,-5e-04,1.1329,0.4406,1.5157,1.9184,0.3007,1.6173,1.4648,0.0135,0.0574,0.6226,0.5221,0.0905,BRCACancer
Utah__C04,0.8647,0.278,0.228,1.0151,0.1085,-0.0147,0.2118,-0.0083,1.2266,0.4593,0.427,0.4053,0.0564,0.3029,0.2314,1.2931,-0.04,-0.03,0.6526,0.5312,0.8502,1.113,1.2538,1.9365,0.68,0.096,0.788,0.1339,-0.0668,0.4453,0.713,0.4352,0.0988,0.1381,0.1302,0.5566,0.2324,0.7305,0.1791,0.0882,0.7252,-0.1099,-0.0453,0.4847,0.4219,0.6183,2.5455,0.4208,0.1515,0.2963,0.6798,0.2316,0.769,0.3835,0.726,-0.0976,0.7813,0.0699,1.0344,1.824,0.2514,1.1672,0.8155,-0.154,-0.0877,0.3893,0.1576,-0.0142,Control
Utah__C05,0.7181,0.329,0.2539,0.8027,0.0219,-0.1221,0.2389,0.0568,1.3465,0.4318,0.2854,0.5128,0.0797,0.3901,0.1724,1.4311,-0.0828,0.0158,0.6902,0.4498,0.7937,1.1868,1.0231,2.0394,0.6799,0.0742,0.9776,0.1133,-0.0481,0.3618,0.559,0.5491,0.0853,0.1803,0.0653,0.5074,0.2176,0.5848,0.1613,0.0144,0.7277,-0.1844,-0.0622,0.5411,0.404,0.5927,1.2989,0.3612,0.1559,0.3384,0.7172,0.2148,0.7856,0.5035,0.9186,-0.0424,0.7646,0.2124,1.0992,1.6081,0.0771,1.1641,1.1461,-0.1361,0.0406,0.3315,0.3492,-0.0253,BRCACancer
Utah__C06,0.4899,0.205,0.0345,1.0512,-0.0091,-0.1827,0.164,-0.1167,0.22,0.2494,0.1114,0.0786,-0.0708,0.116,0.1785,0.1682,-0.0805,-0.0823,0.3875,0.332,0.2228,0.4247,0.7618,0.5662,0.1908,0.0205,0.2139,0.236,0.0302,0.1392,0.1121,0.0677,-0.0615,-0.0406,0.1991,0.2861,0.1541,0.3578,0.1471,0.0653,0.3325,-0.1411,-0.0641,0.2436,-0.0779,0.4332,0.5629,0.1605,0.0207,0.2226,0.2638,0.0398,0.4638,0.0213,0.2588,-0.0127,0.2739,-0.0036,0.4214,0.542,0.1446,0.2647,0.3347,-0.0519,-0.1412,0.2006,-0.056,-0.0838,Control
Utah__C07,0.7979,0.4244,0.2446,0.9896,0.0933,-0.0561,0.2399,0.0304,1.1951,0.4984,0.3556,0.7185,0.0218,0.4716,0.1935,1.5448,-0.0966,0.121,0.7033,0.4838,0.9554,1.2999,1.1362,2.3406,0.9853,0.1315,1.0072,0.0882,-0.1529,0.2632,0.5601,0.6826,0.0618,0.1421,0.1174,0.5401,0.1966,0.7442,0.1802,-0.0112,0.696,-0.1639,0.0502,0.6141,0.5329,0.6672,1.9604,0.3267,0.1525,0.2865,0.8175,0.4384,1.0572,0.614,0.9002,-0.0565,0.626,0.1993,1.0961,1.5697,0.0993,1.4948,1.1194,-0.1492,-0.0519,0.2733,0.3564,-0.0627,Control
Utah__C08,0.9774,0.5768,0.3477,1.3874,0.0248,-0.0298,0.3209,0.1785,1.7125,0.6686,0.536,0.8768,0.0288,0.5949,0.2239,1.5409,-0.0332,0.0654,0.8732,0.5445,1.1847,1.5132,1.274,2.4621,1.1332,0.2588,0.9793,0.0959,-0.133,0.8178,0.6291,0.863,0.0753,0.1185,0.1872,0.6034,0.1767,0.879,0.1566,0.1106,0.8405,-0.1289,0.0109,0.6513,0.5796,0.8918,1.7839,0.704,0.0732,0.3199,0.8462,0.4186,1.123,0.6996,1.2271,-0.0025,0.8114,0.3132,1.2247,1.527,0.3895,1.6458,1.2922,-0.201,-0.0135,0.4746,0.2332,-0.0369,Control
Utah__C09,0.7786,0.4327,0.2261,1.2496,0.0913,0.006,0.1345,0.1038,1.2506,0.5632,0.2996,0.7418,0.126,0.4336,0.1869,1.2743,-0.0217,0.1591,0.8345,0.5019,0.9573,1.4144,1.234,2.0626,0.8118,0.054,1.0397,0.1118,-0.1353,0.5109,0.5808,0.7477,0.0756,0.144,0.1448,0.5046,0.1761,0.7369,0.2332,0.0107,0.7221,-0.0464,-0.0816,0.5653,0.6312,0.6716,1.3938,0.4169,0.0582,0.2974,0.8785,0.385,1.1016,0.5648,1.0248,-0.0808,0.8034,0.1941,1.1826,1.7272,0.1797,1.5807,1.3668,-0.1117,-0.0431,0.3219,0.3404,-0.0349,Control
Utah__C10,0.714,0.4493,0.3009,0.9506,0.0719,0.1179,0.1845,0.0773,1.4105,0.4687,0.4156,0.7432,0.0806,0.4973,0.41,1.3267,-0.0919,0.0343,0.6328,0.4535,0.9137,1.4319,1.1515,1.9987,0.679,0.0729,1.1664,0.0386,-0.0582,0.4503,0.5758,0.7069,0.2012,0.1822,0.1244,0.4828,0.2278,0.7823,0.1542,0.1332,0.7146,-0.122,0.0507,0.6109,0.6928,0.6648,1.4261,0.4583,0.1617,0.2509,0.9156,0.3591,1.0559,0.7244,1.0014,0.0177,0.8324,0.2913,1.0905,2.0001,0.1093,1.6888,1.3148,-0.0607,-0.0498,0.3312,0.4399,-0.0351,BRCACancer
