@relation data

@attribute id string
@attribute 10076 numeric
@attribute 3454 numeric
@attribute 3456 numeric
@attribute 3716 numeric
@attribute 5967 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 7297 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__D06,0.0547,1.6266,-0.001,1.7952,-0.1209,1.8576,2.0735,1.2535,BRCACancer
Utah__D07,0.0441,1.3535,-0.2646,1.7494,-0.1392,1.9849,2.1829,1.1716,Control
Utah__D08,0.1027,1.1786,-0.1436,1.4415,-0.0709,1.8963,1.9044,0.755,Control
Utah__D09,0.0954,1.346,-0.0431,1.6884,-0.1229,1.8902,1.9548,0.9817,Control
Utah__D10,0.0776,1.4682,-0.285,1.5065,-0.0091,1.5547,1.7867,0.7613,Control
Utah__D11,0.0926,0.6469,-0.4311,1.0299,-0.1025,1.0085,0.7857,0.3189,Control
Utah__D12,0.0777,1.3082,-0.2074,1.3718,-0.1707,1.4408,1.6221,0.7894,Control
Utah__E01,0.0398,1.2126,-0.0579,1.6054,-0.0198,1.9742,1.953,0.9811,BRCACancer
Utah__E02,0.0577,1.2659,-0.1993,1.9378,-0.1393,2.1609,1.7966,0.9532,Control
Utah__E03,0.0396,1.5088,-0.2179,1.5954,-0.0703,2.1145,2.5687,1.0954,Control
Utah__E04,0.0301,1.4758,0.0354,1.7328,-0.1271,2.0846,2.1623,1.292,Control
Utah__E05,0.0857,1.1183,0.0191,1.7767,-0.0444,1.8665,1.4773,0.7326,Control
Utah__E06,0.1267,1.1131,-0.4547,1.4424,-0.0683,2.2185,1.8034,0.7151,BRCACancer
Utah__E07,-1e-04,1.3324,-0.0038,1.7165,-0.1842,1.8733,2.0699,1.2194,BRCACancer
Utah__E08,0.0035,1.4069,-0.0981,1.805,-0.1412,2.5461,2.5979,1.2035,Control
Utah__E09,0.0917,1.3861,-0.118,1.6181,-0.1673,1.7775,1.9304,0.9742,BRCACancer
Utah__E10,0.0243,1.5172,-0.0824,1.9287,-0.1089,2.2142,2.0716,1.0944,BRCACancer
Utah__E11,0.0955,1.2255,-0.2153,1.6487,-0.0681,1.7805,1.5982,0.7914,Control
Utah__E12,-0.0476,0.9323,-0.2589,1.7002,-0.1454,1.4752,1.4969,0.7057,BRCACancer
Utah__F01,0.0065,1.7465,-0.2578,1.802,-0.2491,2.2245,2.3381,1.2244,Control
Utah__F02,0.0809,1.6781,-0.1753,1.7997,-0.0583,2.0657,2.111,1.2153,Control
Utah__F03,0.1097,1.4165,-0.3161,1.5792,-0.1997,1.8055,1.7928,1.0275,Control
Utah__F04,0.0386,1.5206,-0.2269,1.696,-0.1557,2.1231,2.3743,1.1553,Control
Utah__F05,0.0862,1.5742,-0.0765,1.7779,-0.0383,2.3298,2.3845,1.0662,Control
Utah__F06,0.1182,1.2995,-0.3075,1.4469,-0.2091,1.6341,1.7235,0.8951,Control
Utah__F07,-7e-04,1.5107,-0.1801,2.1103,-0.1744,1.9928,1.7848,0.9913,Control
Utah__F09,0.0299,1.6085,-0.2333,1.7307,-0.1364,2.0868,2.1935,1.3324,Control
Utah__F10,-0.004,1.639,-0.0618,1.9634,-0.1416,2.5988,2.3233,1.2596,Control
Utah__F11,0.0978,1.583,-0.2144,1.5788,-0.0872,1.9174,2.2784,1.1301,Control
Utah__F12,-0.0167,1.4657,-0.1106,1.9643,-0.1099,2.1193,1.9388,1.0184,Control
Utah__G01,0.0412,1.4211,0.0263,1.6035,-0.0509,1.779,2.102,0.9774,Control
Utah__G02,0.1212,1.2004,-0.2541,1.5862,-0.1091,2.1176,2.0453,0.9938,Control
Utah__G03,0.098,1.4618,-0.1044,1.8617,-0.1639,2.4273,2.2234,1.187,Control
Utah__G04,0.0162,1.4937,-0.238,1.9525,-0.088,2.3691,2.2269,1.1259,BRCACancer
Utah__G05,-0.0074,0.767,-0.2178,1.3869,-0.1776,2.0766,1.8375,0.8841,BRCACancer
Utah__G06,0.0633,1.2264,-0.3256,1.8753,-0.0948,2.3945,1.883,0.9185,BRCACancer
Utah__G07,0.0069,1.2954,0.0988,1.6345,-0.1291,1.8094,1.8395,0.8472,Control
Utah__G08,0.0079,1.631,-0.0637,1.7123,-0.1928,1.8745,2.0712,1.0998,Control
Utah__G09,0.0302,1.0831,-0.0924,1.4589,-0.1586,1.9752,1.7888,0.9071,Control
Utah__G10,0.107,1.0712,-0.1848,1.7429,-0.0786,1.8431,1.3836,0.7501,BRCACancer
Utah__G11,-0.069,0.9454,-0.0017,1.1071,0.0567,1.1871,1.0594,0.385,BRCACancer
Utah__G12,0.0335,1.0163,-0.1837,1.8045,-0.0721,2.1595,1.813,0.8759,BRCACancer
Utah__H01,0.0341,1.1791,-0.1892,1.4397,-0.0608,1.5249,1.6159,0.7384,Control
Utah__H02,0.0899,1.4031,-0.1001,1.5574,-0.0067,1.9522,2.4154,1.0982,Control
Utah__H03,0.0446,1.2531,0.0836,1.5679,-0.2057,1.6618,1.691,0.8145,Control
Utah__H04,0.0524,1.5477,-0.2166,1.5808,-0.1995,1.7683,2.2889,1.2507,Control
Utah__H06,0.0656,1.4329,-0.164,1.5454,-0.1432,2.6924,2.8555,1.0311,Control
Utah__H07,0.0055,1.1796,-0.3612,1.5822,-0.1417,2.1324,2.0081,0.99,BRCACancer
Utah__H08,0.0676,0.9997,-0.1512,1.4669,-0.1543,2.24,2.17,0.9333,BRCACancer
Utah__H09,0.0879,0.4268,-0.1675,1.789,-0.0984,1.7055,0.9089,0.5648,BRCACancer
Utah__H10,0.0897,0.8072,-0.2589,1.4593,-0.2553,1.5695,1.4987,0.7925,BRCACancer
Utah__H11,0.085,0.8925,-0.2873,1.8918,-0.1737,2.179,1.6114,0.7426,BRCACancer
Utah__H12,0.0379,1.5878,-0.142,1.7755,-0.1842,2.5205,2.2437,1.0298,BRCACancer
Utah__I01,0.0145,1.2123,0.0266,2.1297,-0.0971,2.996,2.254,1.0713,Control
Utah__I02,0.1072,0.963,0.0059,1.7251,-0.1181,1.8943,1.5366,0.7166,Control
Utah__I03,0.0492,0.8968,-0.2042,1.4801,-0.0347,1.6467,1.4931,0.5232,Control
Utah__I04,0.0721,1.5046,-0.0269,1.8262,-0.0598,2.2295,2.3127,1.2562,Control
Utah__I05,0.1421,1.207,-0.1005,1.5362,-0.2179,1.5806,2.0025,1.1967,Control
Utah__I06,0.1142,1.2496,-0.0868,1.8397,-0.1393,1.9534,2.0806,1.0878,Control
Utah__I07,0.0483,1.4909,-0.1111,1.8528,-0.1699,2.3324,2.3595,1.4162,Control
Utah__I08,-0.0205,1.3624,0.0588,1.8992,-0.1722,2.3024,1.8339,1.0204,Control
Utah__I09,0.0902,1.2238,-0.0602,1.4778,-0.1792,1.6659,1.9343,0.9742,Control
Utah__I10,0.064,1.5392,-0.0521,1.7437,-0.1371,2.5565,2.2465,1.1332,Control
Utah__I11,0.1578,0.6584,-0.3579,1.4522,0.0399,1.9811,1.1529,0.4615,Control
Utah__I12,0.0825,1.3798,-0.0627,1.623,-0.1683,1.7371,1.7411,0.8473,Control
Utah__I13,0.06,1.3369,-0.0534,1.8088,-0.1093,2.1938,1.9205,1.0271,Control
Utah__J01,0.0605,1.1008,-0.202,1.4875,-0.1707,1.7434,1.5756,0.7527,Control
Utah__J02,0.0518,1.3604,-0.0075,1.6928,-0.028,1.6187,1.6789,0.8829,Control
Utah__J03,0.0639,1.5473,-0.2195,1.8917,-0.1568,2.1221,1.9312,1.0186,Control
Utah__J04,0.0729,1.5075,-0.2076,1.886,-0.1928,2.0668,2.046,1.0576,Control
Utah__J05,0.0482,1.0599,-0.4037,1.7489,-0.1159,1.5732,1.6857,0.9733,Control
Utah__J06,0.1006,0.9596,-0.0069,1.8638,-0.0472,2.5502,2.0139,1.0284,Control
Utah__J07,0.0546,1.6434,-0.1653,1.8701,-0.149,2.6437,2.4205,1.215,Control
Utah__J08,0.0678,1.342,-0.2995,1.6505,-0.1963,2.024,2.2058,1.114,Control
Utah__J09,0.0187,0.8919,-0.2097,1.8803,-0.0847,2.2408,1.4971,0.8449,Control
Utah__J10,0.0627,1.4462,-0.1855,2.1207,-0.1203,2.1608,1.882,1.0561,Control
Utah__J11,0.033,1.2492,-0.169,2.1415,-0.145,2.2576,2.0156,1.0244,Control
Utah__J12,0.054,1.056,0.1108,1.8759,-0.1769,2.4233,1.8952,0.789,Control
Utah__K01,0.0511,1.7474,-0.1268,1.956,-0.1847,2.8101,2.6691,1.2283,BRCACancer
Utah__K02,0.0505,1.5724,-0.1233,2.0512,-0.1434,2.336,2.1876,1.0844,BRCACancer
Utah__K03,0.0242,1.3141,-0.1168,1.8522,-0.0196,2.2204,1.8468,0.8344,BRCACancer
Utah__K04,0.0606,1.4937,-0.294,1.8949,-0.2627,2.1995,2.2358,1.0821,BRCACancer
Utah__K05,0.0527,1.2185,-0.2643,1.6571,-0.2559,1.7057,1.8038,1.001,Control
Ontario__AA_RR-849,0.0342,1.4971,-0.0814,1.8155,-0.222,2.1495,1.9763,0.9535,BRCACancer
Ontario__AE_RR-3300,0.1016,1.2356,-0.2726,1.929,-0.0012,1.2682,1.2671,0.7013,Control
Ontario__AF_RR-3276,0.0538,1.3147,-0.2951,1.406,-0.1809,2.5652,1.8909,1.0538,Control
Ontario__AG_RR-3298,0.0475,0.971,-0.2098,1.8557,-0.1959,2.0171,1.5515,0.8355,Control
Ontario__AH_RR-3295,-0.0128,1.5533,-0.0506,1.8134,-0.1282,1.8431,1.5659,0.7081,Control
Ontario__AI_RR-3291,0.0907,1.5347,-0.1481,1.7747,-0.0766,1.7691,2.1476,1.014,Control
Ontario__AJ_RR-3296,0.0602,1.1369,-0.3244,1.9737,-0.0801,1.9699,1.6569,0.802,Control
Ontario__AM_RR-1949,0.0926,1.4836,-0.0627,1.9091,-0.0448,1.8379,1.6478,0.9181,Control
Ontario__AN_RR-3297,0.024,1.8492,0.0811,1.7969,-0.1354,2.1405,1.8722,0.9591,Control
Ontario__AO_RR-3288,0.0365,1.2435,-0.2328,1.8759,-0.1298,1.6753,2.0042,1.0155,Control
Ontario__AP_RR-3280,0.0862,1.0941,-0.1305,1.9096,-0.1454,1.7207,1.3676,1.5807,Control
Ontario__AR_RR-3278,0.0225,1.4475,-0.1263,1.7584,-0.1035,1.8313,2.0939,1.1318,Control
Ontario__AS_RR-3277,0.0211,1.4289,-0.0663,1.9166,-0.0497,1.5491,1.6507,0.9567,Control
Ontario__A_RR96-12,-0.0155,1.7265,-0.1216,1.9141,-0.1285,2.0017,2.085,0.9671,BRCACancer
Ontario__B_RR-1519,0.0883,1.3706,-0.1676,0.9109,-0.156,2.6126,2.1524,0.9616,BRCACancer
Ontario__C_RR-3293,0.0762,1.2673,-0.1856,1.0619,-0.0589,2.894,2.1669,0.7475,BRCACancer
Ontario__D_RR-3301,0.1001,1.0651,-0.1043,1.811,-0.1803,2.4668,2.0811,0.9064,BRCACancer
Ontario__E_RR-2070,0.0153,1.7314,-0.1822,1.7532,-0.1121,2.3585,2.8565,1.2294,BRCACancer
Ontario__J_RR-1226,0.0815,0.7786,-0.0352,1.8802,-0.0887,1.6763,1.2608,0.7037,BRCACancer
Ontario__K_RR-3290,0.0125,1.2316,-0.2051,1.7917,-0.0876,2.0063,2.0062,1.0081,Control
Ontario__L_RR-3286,0.1132,1.5295,0.0017,1.7402,-0.0295,3.0084,2.8825,0.9287,Control
Ontario__N_RR-3294,0.0861,1.3237,-0.2378,1.7766,-0.1937,1.7917,1.6697,0.9454,Control
Ontario__O_RR-3285,0.0309,1.4569,-0.3986,1.8733,-0.0674,2.1476,1.9405,1.056,Control
Ontario__P_RR-3274,0.0448,1.1187,-0.1713,1.7504,-0.1469,1.5778,1.9755,0.7761,Control
Ontario__Q_RR-3283,0.0039,0.7461,-0.2572,1.8475,-0.0674,2.2516,2.2825,1.1874,Control
Ontario__RR-3275,0.0105,1.5714,0.0894,1.9026,-0.2072,2.8219,1.9633,0.8697,Control
Ontario__RR-3281,0.0421,1.3181,-0.2244,1.6589,-0.1537,1.7861,1.4326,0.7617,Control
Ontario__RR-3287,-0.0075,1.405,-0.0824,1.9072,-0.235,2.0034,1.7846,0.9239,BRCACancer
Ontario__RR-3289,0.12,1.0711,-0.2402,1.9259,-0.1844,2.3828,2.1279,0.9406,Control
Ontario__RR-3299,0.108,1.1469,-0.1706,1.7782,-0.13,2.306,1.802,0.553,BRCACancer
Ontario__T_RR-3292,0.0063,1.171,-0.1594,1.8433,-0.2304,1.8093,1.6511,1.0486,Control
Ontario__U_RR-2236,0.1559,1.8084,-0.0408,1.7619,-0.0912,1.6585,2.3993,1.3405,BRCACancer
Ontario__V_RR-1455,0.0668,1.7212,-0.1316,0.8784,-0.1704,2.604,2.3772,1.2973,BRCACancer
Ontario__W_RR-922,0.0709,1.0864,0.0084,1.7329,-0.0071,2.4214,2.1631,1.0052,BRCACancer
Ontario__X_RR-1083,0.0647,1.3646,-0.1279,1.8177,-0.0539,1.9898,1.8712,1.0672,BRCACancer
Ontario__Y_RR-841,0.0727,1.0109,-0.4691,1.7145,-0.2467,1.521,1.3124,0.8243,BRCACancer
Ontario__Z_RR-778,0.0409,1.174,-0.095,1.7733,-0.1596,2.1402,1.6962,0.989,BRCACancer
