@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 1029 numeric
@attribute 10298 numeric
@attribute 1398 numeric
@attribute 1434 numeric
@attribute 1793 numeric
@attribute 2048 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22801 numeric
@attribute 22808 numeric
@attribute 23162 numeric
@attribute 23421 numeric
@attribute 23452 numeric
@attribute 23542 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 2885 numeric
@attribute 2886 numeric
@attribute 2909 numeric
@attribute 3611 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3679 numeric
@attribute 3680 numeric
@attribute 4296 numeric
@attribute 4638 numeric
@attribute 5034 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5313 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 54386 numeric
@attribute 5594 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5609 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5728 numeric
@attribute 5747 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 6010 numeric
@attribute 6093 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 7094 numeric
@attribute 7408 numeric
@attribute 7454 numeric
@attribute 7791 numeric
@attribute 83660 numeric
@attribute 8515 numeric
@attribute 8516 numeric
@attribute 85366 numeric
@attribute 857 numeric
@attribute 87 numeric
@attribute 8874 numeric
@attribute 9459 numeric
@attribute 9475 numeric
@attribute 9479 numeric
@attribute 9564 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5406,1.8297,1.8966,0.0575,0.2208,0.6717,1.7831,-0.1259,-0.0078,0.5283,0.6608,-0.1033,0.0673,0.3967,0.2704,0.0522,-0.0758,0.4148,1.2727,1.5674,-0.0763,0.6236,1.4497,0.7029,-0.0156,0.0097,0.0023,2.2748,1.3205,-0.0312,0.0129,0.6487,0.0675,1.7013,1.166,0.7593,-0.0732,1.2242,1.0238,-0.0253,1.1671,0.6251,1.7239,1.8048,1.1557,0.8994,-0.0066,0.4688,0.0301,-0.1573,0.9869,0.1269,1.2871,0.5243,-3e-04,1.239,0.6083,0.5757,0.7411,1.1911,0.2131,0.4684,2.3402,0.4895,1.0199,0.8586,-0.0489,-0.0652,-0.0807,-0.0835,-0.1056,0.7323,0.5983,1.4321,0.6606,0.062,0.13,0.9791,Control
Utah__A12,0.3543,1.7225,1.4998,-0.0947,0.1358,0.3489,1.2617,-0.1198,0.1648,0.3826,0.4377,-0.0751,0.1417,0.2735,0.3095,0.135,-0.1634,0.1321,0.8099,1.1338,-0.0789,0.412,1.237,0.7485,0.0534,0.1864,0.0307,1.9491,0.8452,-0.0068,0.1402,0.2824,0.3262,1.3466,0.6782,0.5503,-0.0941,0.9277,1.0841,0.0059,0.8362,0.245,1.2389,1.2884,0.6947,0.889,0.0022,0.2095,0.0284,-0.1839,0.3517,0.1012,1.1725,0.4649,0.0908,0.8331,0.2659,0.5602,0.5264,0.746,0.1246,0.3617,1.9533,0.1742,0.5974,0.8799,-0.109,0.0969,-0.1434,-0.0324,0.014,0.6729,0.4235,1.019,0.6181,0.0397,0.0919,0.6876,Control
Utah__B01,0.6849,1.9794,2.0564,-0.1728,-0.0013,0.7315,1.7987,-0.0612,0.0652,0.3787,0.5976,-0.1059,0.1518,0.4162,0.7554,0.0695,-0.2198,0.3845,1.4445,1.513,-0.1828,0.491,1.3927,1.6272,0.0533,0.1024,-0.0857,2.5478,1.0381,-0.0549,0.1527,0.4431,0.2712,1.2383,0.9999,0.9952,-0.0461,1.4936,1.2976,-0.2325,1.4003,0.5104,1.7535,1.5393,1.4678,1.0989,-0.0215,0.2865,-0.0661,-0.1187,1.0963,0.2081,1.6457,0.6929,-0.0625,1.4378,0.5919,0.5727,0.9155,1.2677,0.1548,0.5194,1.8864,0.2971,0.8309,0.9408,-0.0591,0.1396,-0.1291,-0.0816,-0.2369,0.8385,0.7118,1.405,0.9096,-0.1363,-0.1494,1.4666,Control
Utah__B02,0.4887,2.0561,2.1981,0.0663,0.2233,0.8572,1.7725,-0.0786,0.0947,0.6586,0.816,-0.0864,0.1543,0.6404,0.572,0.0513,-0.0393,0.3683,1.4931,1.6209,0.0028,0.5372,1.5987,1.291,0.0827,0.1545,0.0564,2.6729,1.3619,0.0197,0.0206,0.8238,0.2101,1.7818,1.1145,0.9993,-0.0731,1.4558,1.3956,-0.0682,1.468,0.4882,2.0338,1.7139,1.2677,1.2179,-0.0218,0.6416,0.0169,-0.1322,0.8395,0.1632,1.8628,0.6529,-0.0471,1.3561,0.5649,0.8993,0.8818,1.2043,0.4023,0.503,2.2867,0.6916,1.1653,1.3177,-0.0799,0.0366,-0.1167,-0.0784,-0.118,0.8273,0.6377,1.4938,0.8781,-0.0497,0.0281,1.4387,Control
Utah__B03,0.618,2.1575,2.2438,-0.0109,0.1794,0.7913,1.8048,-0.0658,0.0702,0.5588,0.6437,-0.0794,0.1373,0.5661,0.451,0.1181,-0.0441,0.3623,1.6356,1.5833,-0.0983,0.6195,1.4047,1.3176,0.0761,0.0384,0.0169,2.831,1.2406,-0.0323,0.041,0.6732,0.1069,1.5811,1.1141,0.933,-0.037,1.5497,1.2952,-0.1441,1.4472,0.5496,1.958,1.7231,1.2757,1.1503,-0.034,0.497,0.0464,-0.1354,1.0159,0.0831,1.7257,0.6602,-0.1182,1.4188,0.6194,0.7096,0.9292,1.2156,0.2613,0.5507,2.0759,0.524,1.0938,1.065,-0.0801,0.0818,-0.1197,-0.0313,-0.1959,0.6819,0.6808,1.4868,0.9308,0.0046,0.0302,1.3911,BRCACancer
Utah__B04,1.0125,2.4596,2.5395,0.0486,0.1869,0.8492,1.4467,-0.1387,0.0316,0.5084,0.6265,-0.1377,0.1478,0.5755,0.4968,0.0918,-0.0649,0.481,2.1773,1.6575,-0.0221,0.7675,1.3618,1.1583,0.0537,0.0599,-0.026,3.1187,1.2232,-0.0666,0.0052,0.6045,0.1937,1.3682,1.1366,1.2182,-0.1455,1.609,1.4994,-0.072,1.3972,0.7434,1.4245,1.892,1.1452,1.1443,-0.0073,0.4032,0.0595,-0.1726,1.5005,0.2236,1.725,0.8838,-0.0588,1.4506,0.7505,0.7034,1.4407,1.2674,0.3358,0.8243,2.1871,0.4196,0.9398,1.2156,-0.1573,0.0164,-0.1578,-0.0861,-0.0752,0.8337,0.7947,1.3584,1.022,0.037,0.0675,1.7601,BRCACancer
Utah__B05,0.5078,1.9686,2.0884,-0.0172,0.15,0.6725,1.4425,-0.1477,0.0769,0.4305,0.6992,-0.1445,0.1463,0.4713,0.3534,0.0804,-0.1027,0.3489,1.5353,1.5074,-0.0847,0.502,1.3511,0.7351,0.0555,0.155,-0.0235,2.5154,0.9197,-0.048,0.0311,0.6503,0.1437,1.5812,1.0147,0.7795,-0.1748,1.1758,1.1414,-0.0041,1.0175,0.5848,1.6606,1.7712,1.0222,0.9502,0.0088,0.4422,-0.0168,-0.2329,0.7646,0.0832,1.4207,0.5459,-0.0567,1.1686,0.52,0.7378,0.7814,1.2093,0.2762,0.4555,2.2588,0.4286,1.0236,1.0964,-0.1269,0.0626,-0.1629,-0.1011,-0.1216,0.5061,0.5866,1.256,0.6726,0.0358,0.0025,1.2624,BRCACancer
Utah__B06,0.4508,1.9293,1.862,-0.1965,-0.1137,0.5029,1.5332,-0.1422,0.0091,0.1636,0.3683,-0.143,0.0982,0.2858,0.359,0.0811,-0.3031,0.2129,1.3611,1.1253,-0.3078,0.3768,1.1516,1.1116,0.0417,0.2302,-0.2403,2.4239,0.9082,-0.1905,0.2034,0.304,0.1945,1.0869,0.8608,0.6924,0.0256,1.137,1.0547,-0.2337,0.999,0.4449,1.389,1.2783,0.9729,0.8584,0.0728,0.1049,-0.1528,-0.1166,0.7277,0.1723,1.4508,0.4904,-0.2151,1.2192,0.4002,0.4776,0.7812,0.9821,-0.0629,0.3236,1.5314,0.1032,0.5987,0.8388,-0.1057,0.1505,-0.0655,-0.2286,-0.2385,0.4949,0.5471,1.1822,0.7029,-0.157,-0.0864,1.0718,BRCACancer
Utah__B07,0.6026,2.3177,2.3536,0.0954,0.2463,0.9115,1.9207,-0.1365,0.1066,0.6203,0.7663,-0.1144,0.0282,0.6532,0.5459,-0.0635,-0.0213,0.3413,1.7565,1.6451,-0.1126,0.6995,1.6959,1.2906,0.0228,0.18,0.0185,2.8221,1.3932,-0.0317,0.0192,0.7852,0.1731,1.7151,1.26,1.0305,-0.0797,1.5902,1.4427,-0.0332,1.6168,0.5754,2.0332,1.792,1.4186,1.2765,-0.0018,0.5956,0.0112,-0.1271,1.0106,0.1479,1.951,0.628,-0.0067,1.5765,0.6667,0.879,1.1794,1.3289,0.3509,0.5811,2.2675,0.5536,1.1211,1.3206,-0.1032,4e-04,-0.1553,-0.1402,-0.0773,0.7375,0.7079,1.6029,1.0957,0.0375,0.0614,1.5184,BRCACancer
Utah__B08,0.3104,1.9306,1.834,0.0885,0.2785,0.8787,1.9535,-0.077,0.0727,0.6297,0.7068,-0.0821,0.0911,0.5345,0.5477,0.0295,0.0064,0.3316,1.0547,1.6528,-0.0023,0.5104,1.849,1.0051,0.0272,0.2951,0.0461,2.0075,1.4547,0.0351,-0.0116,0.8695,0.2457,1.8377,1.2287,0.7563,-0.0434,1.3514,1.5826,-0.1349,1.2187,0.5589,1.8257,1.6981,1.0803,0.9295,0.0215,0.5798,0.0381,-0.0825,0.7915,0.2591,1.5728,0.4216,-0.0524,1.3469,0.4788,0.7952,0.7595,1.3009,0.5257,0.3902,2.6466,0.7295,1.0919,1.2244,-0.0517,-0.0252,-0.0958,-0.0095,-0.0535,1.031,0.6061,1.4643,0.862,0.053,0.1055,1.0596,Control
Utah__B09,1.0313,2.273,2.2428,0.0903,0.1622,0.6428,1.4408,-0.0914,0.0241,0.4484,0.6215,-0.1052,0.0819,0.5683,0.6955,0.0142,-0.0931,0.426,2.0965,1.6703,-0.0582,0.679,1.4371,1.0383,0.0148,0.1433,-0.001,2.6131,0.9368,-0.0641,0.0276,0.5893,0.2197,1.2464,0.8196,0.9353,-0.0782,1.4071,1.3856,-0.14,1.1976,0.7236,1.6138,1.8255,1.0942,0.8686,-0.0231,0.4622,0.0616,-0.1719,1.4496,0.2879,1.5204,0.751,-0.101,1.4309,0.8406,0.6547,1.2234,1.2638,0.3141,0.7376,2.4296,0.4414,0.9373,1.001,-0.1481,0.0127,-0.1394,-0.1317,-0.1939,0.7389,0.8176,1.3463,0.8732,-0.0816,0.0329,1.5966,Control
Utah__B10,0.7046,2.3504,2.2294,0.0408,0.1661,0.5308,1.4462,-0.097,0.0589,0.3712,0.4803,-0.1025,0.1073,0.3519,0.3514,0.0286,-0.0119,0.3291,1.7694,1.5222,-0.0548,0.5106,1.2525,1.0661,-0.0113,0.0847,-0.0627,2.9757,1.0381,-0.0216,0.0536,0.5595,0.1275,1.4527,0.9727,0.9486,-0.0859,1.4557,1.2765,-0.0834,1.0868,0.5548,1.3618,1.7394,0.9202,0.9729,-0.0554,0.3403,-0.0083,-0.1764,1.0408,0.0802,1.466,0.6223,-0.123,1.2836,0.5586,0.7099,1.057,1.1026,0.2267,0.6824,2.2037,0.4218,0.8252,1.0846,-0.1042,0.0405,-0.1124,-0.0846,-0.0719,0.5971,0.5961,1.3382,0.7921,-0.0166,0.0301,1.5265,Control
Utah__B11,0.4604,1.9963,1.6306,0.1032,0.1485,0.7269,1.7416,-0.0978,0.0798,0.4509,0.6847,-0.0704,0.136,0.4675,0.2701,-0.0315,-0.0374,0.3014,1.3446,1.7628,-0.0774,0.5422,1.6487,0.8857,0.0918,0.238,0.0288,2.343,1.2259,-0.036,0.0283,0.8031,0.1682,1.5708,1.2778,0.8346,-0.0758,1.4217,1.3764,-0.0278,1.1631,0.4739,1.499,1.6375,0.9405,0.96,0.015,0.376,0.0758,-0.1545,0.8756,0.1845,1.3773,0.622,-0.0268,1.2874,0.5536,0.7097,0.9509,1.2622,0.4117,0.5422,2.6659,0.5072,1.2812,1.4364,-0.102,-5e-04,-0.0973,-0.172,-0.0663,0.9208,0.5864,1.3821,0.8886,0.0099,0.0623,1.1268,Control
Utah__B12,0.8008,2.0176,2.117,0.0163,0.2375,0.4206,0.9548,-0.156,0.0366,0.3638,0.5036,-0.0879,-0.0412,0.4839,0.2901,0.0427,-0.0341,0.3582,1.9139,1.3374,-0.0808,0.4052,1.0663,1.005,-0.0335,0.0054,-0.0883,2.5269,0.7856,-0.1234,-0.062,0.389,0.0415,0.9795,0.7335,0.861,-0.092,1.1501,1.1129,-0.099,1.175,0.513,1.1212,1.4211,0.7469,0.6759,-0.0057,0.2893,0.0085,-0.1641,1.193,0.0977,1.2915,0.632,-0.0157,1.0406,0.4809,0.5071,1.0116,0.8093,0.208,0.6069,1.8272,0.1545,0.6328,0.7315,-0.1112,-0.0109,-0.1022,-0.1069,-0.1051,0.5807,0.6368,1.1754,0.5598,0.0071,0.1243,1.4994,Control
Utah__C01,0.4944,1.9896,2.0503,0.0899,0.2412,1.0225,1.7424,-0.1173,0.13,0.6847,0.8,-0.1544,0.1606,0.7636,0.3658,0.045,-0.0314,0.4702,1.5355,1.8228,-0.0602,0.6425,1.7054,0.8329,0.0629,0.2422,-0.0023,2.4975,1.622,0.0019,0.0224,0.9886,0.2118,1.8091,1.4181,1.0745,-0.122,1.3664,1.3659,-0.093,1.2554,0.741,1.5922,1.903,1.167,0.9902,0.0114,0.6366,0.0382,-0.1932,1.2209,0.1894,1.7093,0.713,-0.0294,1.4124,0.6277,0.7971,1.0359,1.3698,0.576,0.5683,2.6819,0.8395,1.4009,1.4929,-0.1208,0.0441,-0.1575,-0.0886,-0.0397,0.8318,0.6872,1.4782,0.8637,-0.0578,0.0894,1.3296,BRCACancer
Utah__C02,0.4671,2.0108,1.7867,0.0295,0.3005,0.7952,1.5788,-0.1101,0.1072,0.7019,0.7799,-0.1198,0.0168,0.6677,0.542,0.011,0.005,0.3176,1.2675,1.5148,0.037,0.4799,1.7043,1.1681,0.0818,0.2704,0.1304,2.3783,1.5857,-0.0345,0.0167,0.8697,0.2693,1.779,1.0354,0.9516,-0.1254,1.4157,1.3914,-0.0295,1.4863,0.5558,1.6925,1.6208,0.9944,1.0013,0.0668,0.6791,0.0149,-0.1658,0.7437,0.1387,1.7086,0.6777,-0.0234,1.3063,0.4751,0.8402,0.9083,1.1809,0.4904,0.551,2.6528,0.7451,1.3165,1.3901,-0.091,0.0128,-0.1657,-0.0837,-0.0137,0.876,0.5634,1.406,0.8878,0.0308,0.0922,1.0886,BRCACancer
Utah__C03,0.458,2.0917,2.063,0.139,0.3484,0.9628,1.6797,-0.1353,0.1447,0.9231,0.9758,-0.1442,0.1926,0.8685,0.4745,-0.0154,-0.0561,0.3686,1.5967,1.5281,-0.0454,0.6872,1.8623,0.9356,0.0775,0.1577,0.126,2.615,1.8109,-3e-04,-0.0038,1.1394,0.1701,1.9216,1.2486,1.0312,-0.1125,1.5104,1.3048,0.0695,1.6089,0.6095,1.8352,1.816,1.2159,1.0868,0.0173,0.8146,-0.0091,-0.1565,0.8609,0.0924,1.8787,0.6503,-0.0647,1.3674,0.6092,0.9851,1.1329,1.3061,0.5207,0.5454,2.7941,0.8476,1.4759,1.4873,-0.1128,0.0648,-0.1466,-0.1409,-0.0424,0.7695,0.6531,1.3964,0.8812,-0.0564,0.0351,1.3494,BRCACancer
Utah__C04,0.2442,1.4618,1.4457,0.1067,0.2879,0.5126,1.0727,-0.1023,0.0052,0.5682,0.6323,-0.0578,-2e-04,0.569,0.1838,0.0355,0.0664,0.2963,0.717,1.2653,0.0369,0.3461,1.6302,0.6289,0.0474,0.3078,0.1118,1.7242,1.2037,3e-04,0.0043,0.6722,0.2053,1.6618,0.8225,0.6169,-0.095,0.7955,1.1165,-0.0792,1.1772,0.2979,1.2184,1.4351,0.6903,0.6028,0.0094,0.518,0.0583,-0.0921,0.5582,0.1722,1.0573,0.34,-0.0448,0.8506,0.4237,0.5596,0.4567,0.8775,0.4177,0.3434,3.0487,0.5441,1.0181,1.1074,-0.0701,-0.0499,-0.0714,-0.0405,-0.044,1.0129,0.3827,1.1208,0.4435,0.135,0.1977,0.6996,Control
Utah__C05,0.2222,1.6709,1.6807,0.0181,0.2641,0.5753,1.0589,-0.1085,0.1117,0.5706,0.5801,-0.0473,0.0292,0.4413,0.1985,-0.0302,0.0428,0.2148,0.7848,1.157,0.0809,0.2809,1.382,0.7762,0.0927,0.0321,0.0477,2.13,1.4247,-0.0295,0.0121,0.7454,0.1219,1.7283,0.7839,0.6373,-0.1058,0.937,1.1142,-0.0239,1.1237,0.3168,1.0632,1.4746,0.6604,0.6798,-0.0011,0.4643,0.059,-0.1156,0.5088,0.0514,1.2742,0.3741,-0.0675,0.9308,0.3626,0.641,0.4931,0.9549,0.3402,0.4068,2.4351,0.4714,1.022,1.0571,-0.1067,-0.0401,-0.1412,-0.0104,-0.0856,0.6607,0.3581,1.0956,0.4301,0.1049,0.1467,0.6797,BRCACancer
