@relation data

@attribute id string
@attribute 122011 numeric
@attribute 1452 numeric
@attribute 1453 numeric
@attribute 1454 numeric
@attribute 1455 numeric
@attribute 1456 numeric
@attribute 23291 numeric
@attribute 2619 numeric
@attribute 27148 numeric
@attribute 2735 numeric
@attribute 2736 numeric
@attribute 2737 numeric
@attribute 2932 numeric
@attribute 353500 numeric
@attribute 3549 numeric
@attribute 4036 numeric
@attribute 50846 numeric
@attribute 51384 numeric
@attribute 51684 numeric
@attribute 51715 numeric
@attribute 53944 numeric
@attribute 54361 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5613 numeric
@attribute 5727 numeric
@attribute 64399 numeric
@attribute 6469 numeric
@attribute 650 numeric
@attribute 652 numeric
@attribute 653 numeric
@attribute 654 numeric
@attribute 655 numeric
@attribute 656 numeric
@attribute 6608 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7479 numeric
@attribute 7480 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7484 numeric
@attribute 7546 numeric
@attribute 80326 numeric
@attribute 81029 numeric
@attribute 8643 numeric
@attribute 8945 numeric
@attribute 89780 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B01,-0.0771,1.5559,1.2528,0.2587,0.343,0.9468,0.6207,-0.4147,0.3485,-0.1266,-0.0686,-0.0771,0.6768,0.1213,-0.2356,-0.0025,-0.3305,-0.1799,0.2032,0.2306,0.3689,-0.2235,0.7574,0.9718,-0.2682,0.9051,0.2063,-0.0792,-0.2037,-0.2992,-0.3766,-0.1426,0.1425,-0.1576,-0.0966,-0.2044,-0.1627,-0.081,-0.0446,-0.3443,-0.3076,0.179,-0.1703,0.0646,0.0646,-0.1404,-0.1068,-0.2864,-0.2278,-0.1029,-0.4279,-0.207,-0.2434,0.0307,0.4342,0.0557,Control
Utah__B02,0.1976,1.603,1.5534,0.4374,0.7643,0.9926,0.6012,0.0144,0.3549,-0.0556,-0.0592,-0.0936,0.5494,-0.0267,0.0269,-0.0646,-0.1417,-0.0694,0.2313,0.1741,0.3394,-0.0553,0.9736,1.0268,-0.1548,1.006,0.39,-0.0896,0.0412,-0.03,-0.2081,-0.1395,0.1585,-0.1103,0.097,-0.0582,0.1566,-0.1244,-0.0793,-0.1443,0.0018,0.1449,0.0228,-0.0258,0.047,0.126,0.0698,-0.1307,-0.0232,0.0909,-0.1275,0.1312,0.0233,0.0275,0.363,0.2383,Control
Utah__B03,0.1192,1.5986,1.452,0.347,0.5952,1.004,0.6078,-0.1718,0.3458,-0.0647,-0.0747,-0.113,0.6557,-0.0082,-0.0574,-0.0578,-0.2037,-0.093,0.2297,0.2625,0.38,-0.1805,0.9021,1.0272,-0.1715,1.0673,0.354,-0.0778,-0.0054,-0.0509,-0.2621,-0.1615,0.015,-0.0991,0.0579,-0.1311,0.075,-0.0875,-0.019,-0.2052,-0.1764,0.1383,0.0374,-0.0513,0.0527,0.0156,-0.0706,-0.1732,-0.1377,0.1133,-0.1797,-0.04,-0.0949,-0.0158,0.3574,0.1737,BRCACancer
Utah__B04,-0.0727,1.6401,1.3938,0.2814,0.5834,1.0029,0.8956,-0.1809,0.3346,-0.0324,-0.0592,-0.1183,1.0929,-0.0148,-0.0384,-0.0283,-0.2461,-0.0875,0.3753,0.1923,0.491,0.0339,0.8631,1.2233,-0.0225,0.9176,0.4896,-0.0471,-0.0587,-0.0966,-0.2513,-0.1906,0.1087,-0.1478,0.0348,-0.0536,0.1141,-0.1616,0.0037,-0.0844,-0.1666,0.0368,-0.0396,-0.0263,0.1272,-0.0596,-0.0409,-0.1171,-0.1055,-0.0093,-0.2262,0.0094,-0.0374,0.1097,0.5545,0.1845,BRCACancer
Utah__B05,0.0736,1.3444,1.5014,0.3248,0.5818,0.7142,0.4964,-0.1993,0.2102,-0.0512,-0.0108,-0.0493,0.5382,0.0642,0.086,0.0084,-0.1562,-0.0692,0.1741,0.2072,0.2271,0.0132,0.9923,0.8631,-0.1351,0.8413,0.3145,0.0153,-0.0286,-0.2154,-0.2167,-0.1448,0.2058,-0.1531,0.1428,-0.0391,0.0331,-0.0455,-0.0363,-0.1322,-0.0441,0.1038,-0.0232,0.0486,0.1517,-0.0123,0.011,-0.1264,-0.1056,0.0386,-0.204,0.1309,-0.0475,0.1141,0.2937,0.2061,BRCACancer
Utah__B06,-0.1381,1.2295,1.0791,-0.0042,0.186,0.6942,0.4621,-0.5401,0.3418,-0.2145,-0.1636,-0.027,0.4945,-0.046,-0.2008,0.0786,-0.3496,-0.153,0.0345,0.1053,0.1884,-0.1556,0.5286,0.7513,-0.3816,0.6527,0.1714,-0.0562,-0.2621,-0.3791,-0.5132,-0.1074,0.2003,-0.2724,-0.2665,-0.224,-0.2446,-0.0239,-0.1799,-0.3574,-0.3831,-0.003,-0.1769,0.2448,0.1536,-0.1526,-0.283,-0.2367,-0.2011,-0.2311,-0.4965,-0.1553,-0.2098,0.0402,0.2757,0.0525,BRCACancer
Utah__B07,0.3994,1.6896,1.5906,0.4021,0.6999,1.1012,0.6779,-0.0063,0.4082,0.0017,-0.0649,-0.0939,0.6372,0.0629,0.0693,-0.0329,-0.158,-0.045,0.2983,0.1782,0.4522,-0.0151,1.0257,1.149,-0.1569,1.0379,0.5463,-0.0339,0.0894,-0.1253,-0.2131,-0.1519,0.1977,-0.0996,0.0939,0.0305,0.1548,-0.0885,-0.018,-0.1255,-0.0027,0.1288,0.0696,-0.073,0.0811,0.159,-0.0677,-0.1415,0.1175,0.1002,-0.0884,0.2345,-0.0335,0.068,0.4621,0.2413,BRCACancer
Utah__B08,0.2975,1.2884,1.3516,0.333,0.6243,0.7776,0.4482,0.0116,0.2454,-5e-04,-0.0676,-0.1309,0.4347,-0.0775,0.0454,-0.056,-0.0352,-0.0669,0.2596,0.2264,0.3587,-0.1287,1.0223,1.0355,-0.0317,0.9504,0.3921,-0.066,-0.0255,-0.043,-0.1286,-0.1202,0.2368,-0.0968,0.0215,-0.0294,0.2476,-0.1018,0.0257,-0.1221,-0.0368,0.0097,0.0537,-0.1028,0.1039,0.0971,0.0753,-0.1039,-0.0316,0.1946,-0.0212,0.0953,-0.0011,0.0479,0.3823,0.1111,Control
Utah__B09,0.2703,1.4429,1.4646,0.3397,0.483,0.9268,0.7563,-0.0942,0.1488,-0.0638,-0.1078,-0.1486,0.8491,-0.0851,0.0312,-0.048,-0.1647,-0.1706,0.3319,0.02,0.4114,-0.0663,0.7716,1.0551,-0.1108,1.0045,0.3965,-0.0559,-0.0271,-0.2132,-0.2844,-0.1286,0.2303,-0.1086,0.0378,-0.0191,0.0535,-0.1086,0.0027,-0.0847,-0.1652,0.0685,0.0417,-0.0507,0.0547,-0.0379,0.0319,-0.2023,-0.0565,0.0601,-0.1259,-0.0422,-0.086,-0.0182,0.5321,0.2138,Control
Utah__B10,0.3059,1.3489,1.2205,0.1893,0.4422,0.7986,0.6222,0.0149,0.1624,-0.1573,-0.0075,-0.0904,0.8535,0.0016,0.0468,-0.0555,-0.1792,-0.0345,0.1773,0.1078,0.244,-0.0429,0.7027,1.0905,-0.2745,0.9284,0.4361,-0.0982,-0.0134,-0.1376,-0.2068,-0.1203,0.1232,-0.1424,0.0663,-0.0726,0.0772,-0.1053,0.0136,-0.1138,0.0266,0.0402,0.0014,-0.0121,0.0517,0.0025,-0.048,-0.0846,-0.0475,0.1211,-0.0697,0.1054,-0.1239,0.0954,0.3715,0.2395,Control
Utah__B11,0.2402,1.2961,1.276,0.2311,0.5891,0.7896,0.4499,0.0228,0.1731,-0.1065,-0.0297,-0.0842,0.6309,-0.0206,0.0563,-6e-04,-0.1513,-0.1047,0.2532,0.2154,0.3618,-0.0546,1.1206,0.8979,-0.1753,0.8914,0.3333,-0.0299,0.0983,0.0144,-0.1752,-0.0933,0.2079,-0.0758,0.1998,-0.0156,0.1874,-0.1444,0.009,-0.0532,0.021,0.0406,0.012,-0.034,0.0533,0.0806,0.0089,-0.0642,-0.01,0.0227,-0.0012,0.1072,-0.0919,0.0909,0.3587,0.2747,Control
Utah__B12,0.2217,1.1888,1.2636,0.2246,0.4207,0.6101,0.5844,-0.216,0.1391,-0.0452,-0.0741,-0.1335,0.7771,-0.0422,0.0157,-0.0647,-0.0719,-0.0494,0.2244,0.0628,0.2365,-0.1208,0.6792,0.7255,-0.1048,0.7009,0.1725,-0.0849,-0.0431,0.0202,-0.1772,-0.0387,0.0473,-0.1129,0.1285,-0.0491,0.0034,-0.1039,0.0487,-0.1436,-0.0737,0.1585,-0.0746,-0.0092,0.0861,0.026,-0.0782,-0.161,-0.0731,-0.0243,-0.1454,0.1342,-0.0201,0.0194,0.3467,0.1292,Control
Utah__C01,0.1161,1.4428,1.6127,0.364,0.7084,0.8974,0.6457,-0.0587,0.3952,-0.016,-0.0123,-0.0745,0.6791,-0.0532,0.0865,-0.033,-0.1189,-0.0413,0.4033,0.2735,0.3866,-0.0276,1.0811,0.8639,-0.0299,1.0348,0.3707,-0.0472,-0.0376,-0.082,-0.1902,-0.1157,0.2249,-0.1463,0.0859,-0.0661,0.0975,-0.0579,0.0386,-0.1207,-0.0341,0.1251,-0.0212,0.0277,0.059,0.0486,-0.1196,-0.0868,0.012,0.0738,-0.1142,0.1943,0.0152,0.1347,0.4617,0.1881,BRCACancer
Utah__C02,0.4359,1.2766,1.4229,0.3929,0.7086,0.8781,0.5318,0.0973,0.3758,-0.0364,0.014,-0.0846,0.4696,0.0262,0.1759,-0.0489,-0.1236,0.0142,0.2064,0.2253,0.2666,0.0077,0.9256,1.0809,-0.1685,1.0075,0.4057,-0.0053,0.1047,-0.0175,-0.0705,-0.1327,0.2974,-0.086,0.1536,0.039,0.1721,-0.014,0.0255,0.0232,0.1748,0.2017,0.0334,-0.0075,0.0413,0.1164,0.1239,-0.0772,0.078,0.1495,-0.0323,0.2746,-0.0418,0.1222,0.379,0.2801,BRCACancer
Utah__C03,0.3632,1.471,1.6637,0.5033,0.8387,0.8813,0.5802,0.0774,0.4615,-0.0197,0.023,-0.0505,0.5803,0.0378,0.1614,-0.0509,-0.0832,-0.0304,0.291,0.2267,0.429,0.0343,0.9695,1.0198,-0.1013,1.0807,0.7358,-0.0304,0.1328,-0.0055,-0.16,-0.1197,0.269,-0.1449,0.2403,0.0564,0.1864,-0.0142,-0.0796,-0.0415,0.0833,0.3021,-0.011,-0.0803,-0.0166,0.2484,0.046,-0.0439,0.0944,0.0964,-0.0684,0.3501,0.0177,0.1004,0.4139,0.2767,BRCACancer
Utah__C04,0.4461,0.8279,1.1567,0.3188,0.6069,0.4885,0.3345,-0.0098,0.008,0.0184,0.0305,-0.1288,0.2982,-0.058,0.1447,0.0029,0.0213,-0.0281,0.1294,0.0859,0.1806,-0.0205,0.883,0.7329,-0.0527,0.7066,0.2533,-0.0517,0.1044,0.1159,-0.0215,-0.0589,0.2993,-0.0904,0.1346,-0.012,0.2789,-0.0194,-0.0751,-0.0243,0.0624,0.1411,0.0174,0.0048,0.1839,0.1113,0.0883,-0.0718,0.0148,0.1584,0.0212,0.3066,0.002,0.093,0.2653,0.2436,Control
Utah__C05,0.3823,0.956,1.1016,0.289,0.5585,0.5431,0.3828,0.0235,0.1289,-0.0118,-0.0239,-0.1054,0.2458,0.0394,0.1424,-0.044,-0.0331,0.0365,0.1767,0.2084,0.1662,-0.0324,0.7746,0.8033,-0.1001,0.7514,0.3032,-0.0075,0.1253,0.1016,-0.1393,-0.1118,0.0828,-0.1215,0.1368,-0.0119,0.1713,-0.1034,0.023,-0.0368,0.1094,0.1668,0.0692,-0.0178,0.2205,0.1641,0.0456,-0.0774,0.0865,0.137,-0.0106,0.2289,-0.0326,0.1028,0.2667,0.2561,BRCACancer
Utah__C06,0.3083,0.3203,0.7181,0.0857,0.1533,0.1206,0.0817,-0.2938,-0.0802,-0.0894,-0.0078,-0.1204,0.1294,-0.0607,-0.0653,-0.0088,-0.1606,-0.0866,0.0496,6e-04,-0.0393,-0.0788,0.5181,0.2386,-0.0712,0.2754,0.1354,-0.1173,-0.0625,-0.0416,-0.0724,-0.1127,-0.0411,-0.0533,0.0637,0.0413,0.1262,-0.1636,0.1265,-0.1369,-0.1401,0.0673,0.1479,0.0022,0.1464,0.1277,0.0694,-0.1629,0.0306,0.2132,-0.1018,-0.0481,-0.0574,0.04,0.0135,0.1552,Control
Utah__C07,0.223,1.0765,1.1688,0.3059,0.5073,0.6352,0.419,0.0064,0.151,-0.0571,-0.0314,-0.0947,0.3844,0.041,0.1204,-0.011,-0.0816,0.0598,0.1391,0.1749,0.1975,-0.0046,0.7731,1.0296,-0.0334,0.7248,0.3866,-0.0339,0.0827,-0.0495,-0.0951,-0.0867,0.2062,-0.0959,0.1827,0.0152,0.1707,-0.0184,0.0581,-0.0645,0.1057,0.0989,0.0786,-0.0433,0.0855,0.1266,0.1178,-0.1281,0.0434,0.1304,-0.0787,0.2204,-0.0185,0.0629,0.3145,0.2241,Control
Utah__C08,0.3623,1.1266,1.2365,0.331,0.6384,0.7875,0.4042,0.0049,0.2276,-0.0283,-0.0194,-0.0936,0.4246,0.0501,0.1026,-0.05,-0.056,-0.0406,0.2434,0.2106,0.3632,0.0071,0.9547,0.9672,-0.0554,0.8955,0.4135,-0.0389,0.0646,0.0332,-0.1316,-0.1737,0.2434,-0.1068,0.0154,-0.01,0.1376,-0.039,-0.0476,-0.0786,-0.0373,0.1162,-0.0258,-0.0396,0.0945,0.0461,0.1005,-0.124,0.0435,0.0771,-0.0891,0.1437,-0.0068,0.0744,0.3837,0.1651,Control
Utah__C09,0.2882,1.1245,1.1032,0.3131,0.6089,0.6355,0.3918,0.0393,0.1429,-0.0214,-0.0492,-0.0983,0.3059,-0.0097,0.121,-0.0701,-0.0552,0.0354,0.1788,0.2491,0.196,0.0257,0.7457,0.9538,-0.0345,0.8,0.4526,-0.0239,0.0483,-0.0628,-0.0743,-0.1345,0.1693,-0.0866,0.1295,-0.0145,0.2158,-0.1008,-0.0111,-0.0629,0.0077,0.1689,0.0818,-0.119,0.2001,0.1861,-0.0252,-0.1735,-0.0097,0.146,-0.0245,0.1835,0.0292,0.0397,0.2831,0.1263,Control
Utah__C10,0.3317,1.1459,1.161,0.3176,0.5726,0.7405,0.4055,0.0167,0.1419,-0.0049,-0.0556,-0.0686,0.3537,0.0021,0.1127,-0.0291,-0.0413,-0.047,0.1259,0.2247,0.1683,-0.0021,0.7909,1.1131,-0.0991,0.945,0.2518,-0.0397,0.1044,-0.0273,-0.0999,-0.1029,0.2403,-0.0927,0.1226,0.005,0.1925,-0.0305,0.0696,-0.0465,0.1472,0.1513,0.0636,-0.0976,0.0917,0.1502,0.0876,-0.0688,0.1198,0.1822,0.0558,0.22,0.0031,0.0912,0.2392,0.2954,BRCACancer
Utah__C11,0.4464,1.1241,1.5012,0.4291,0.7418,0.7432,0.3787,0.1695,0.2671,-0.0443,-0.0807,-0.1299,0.3967,0.0109,0.1511,-0.051,0.0355,-0.1276,0.2742,0.191,0.3311,-2e-04,1.0607,0.9707,-0.168,1.0345,0.4623,-0.0212,0.0609,0.0233,-0.147,-0.1266,0.1803,-0.0797,0.2219,-0.0052,0.2177,-0.1604,0.1532,-0.0897,0.0222,0.1231,0.1509,-0.0116,0.1205,0.1564,0.0976,-0.0869,0.0374,0.2388,0.0122,0.2147,-0.0749,0.1067,0.3721,0.2113,Control
Utah__C12,0.3629,0.7411,1.0204,0.2849,0.4205,0.4632,0.3202,-0.0217,0.0383,-0.0309,-0.0177,-0.096,0.2972,0.0971,0.1644,-0.0642,-0.0291,-0.0127,0.0736,0.2066,0.0916,-0.0244,0.7046,0.8246,-0.1347,0.5796,0.2111,-0.0726,0.0801,3e-04,-0.1388,-0.08,0.169,-0.0203,0.1868,0.0377,0.1674,-0.0745,0.0771,-0.0786,0.1511,0.0304,0.0706,-0.115,0.2004,0.0845,0.1594,-0.0933,0.0203,0.2369,-0.0145,0.228,0.0862,0.0544,0.1737,0.2204,BRCACancer
Utah__D01,0.1888,1.3405,1.5343,0.2731,0.609,0.7896,0.7481,-0.1204,0.245,-0.0401,-0.0782,-0.1227,0.8331,0.0672,-0.1078,-0.0644,-0.1077,-0.0695,0.4246,0.0405,0.3498,0.0562,0.8265,0.8162,-0.1095,1.0172,0.4324,-0.1337,0.0114,-0.0712,-0.1165,-0.1991,0.0137,-0.0961,0.0563,-0.0793,0.1172,-0.1311,0.0554,-0.2174,-0.1874,0.2049,0.049,-0.0537,0.1748,0.0444,0.0925,-0.1721,-0.0917,0.004,-0.1403,0.1083,-0.037,0.0858,0.5798,0.0949,BRCACancer
Utah__D02,0.4078,1.0486,1.2558,0.3526,0.6425,0.7688,0.4107,0.0759,0.1633,0.0244,-0.0668,-0.0999,0.3551,0.013,0.1422,-0.0717,-0.0673,-0.0348,0.2227,0.0677,0.2272,-0.0752,0.8747,0.9929,-0.0224,0.8004,0.3734,-0.0796,0.0839,0.1059,-0.0857,-0.0987,0.2192,-0.0247,0.1639,-0.0429,0.2239,-0.1159,0.0353,-0.0675,0.061,0.0598,0.0458,-0.0721,0.0799,0.0925,0.0411,-0.0908,0.0228,0.2087,0.0139,0.1905,0.0798,0.0212,0.3121,0.213,BRCACancer
Utah__D03,0.2833,1.0324,1.1944,0.2637,0.6009,0.6593,0.3849,0.0661,0.1615,-0.0088,-0.0204,-0.0791,0.3207,0.0373,0.1466,-0.0225,-0.0496,-0.0139,0.1555,0.1212,0.1908,-0.0859,0.791,0.8793,-0.0579,0.7217,0.3008,-0.0694,0.1159,0.019,-0.0823,-0.1559,0.2261,-0.0823,0.1658,0.0014,0.1466,-0.096,0.0085,-0.098,0.0785,0.0212,0.028,-0.0758,0.0955,-0.0152,0.017,-0.0924,0.0971,0.1265,-0.0483,0.2763,0.0819,0.0244,0.2338,0.2191,BRCACancer
Utah__D04,0.3137,1.1332,1.3435,0.3303,0.6154,0.7134,0.4605,0.0721,0.0904,0.0018,-0.0486,-0.1314,0.4132,-0.1003,0.0617,-0.0725,-0.1152,-0.0282,0.2507,0.0974,0.2819,-0.0332,0.9614,0.8964,-0.1218,0.9117,0.2418,-0.0144,0.0141,0.0646,-0.0806,-0.1158,0.2099,-0.0389,0.1758,-0.0045,0.1464,-0.0853,0.1133,-0.1008,0.1083,0.1708,0.0263,-0.0587,0.0209,0.0078,0.0276,-0.1203,0.0761,0.1341,2e-04,0.1954,0.0147,0.0052,0.3231,0.1653,BRCACancer
