@relation data

@attribute id string
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1292 numeric
@attribute 1293 numeric
@attribute 1297 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 131873 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 256076 numeric
@attribute 2885 numeric
@attribute 2886 numeric
@attribute 2889 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 4690 numeric
@attribute 4893 numeric
@attribute 5045 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5327 numeric
@attribute 5335 numeric
@attribute 5340 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56034 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6654 numeric
@attribute 6696 numeric
@attribute 6714 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute 7057 numeric
@attribute 7058 numeric
@attribute 7059 numeric
@attribute 7060 numeric
@attribute 7529 numeric
@attribute 80310 numeric
@attribute 8440 numeric
@attribute 9564 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B01,-0.2605,-0.1237,-0.1391,-0.0563,-0.0633,-0.1472,-0.0649,-0.0477,-0.192,-0.2749,-0.1094,-0.1786,-0.0454,0.1253,-0.0843,-0.2185,-0.2836,-0.0858,0.7558,1.4449,0.0402,1.5002,-0.1786,0.7626,0.1584,1.5366,0.7997,2.5536,0.6914,0.1887,-0.1167,0.0218,0.1125,1.4577,1.3226,1.5918,-0.161,0.1065,1.4072,0.124,1.5662,0.7793,0.1806,0.6567,0.1449,0.5709,1.6434,1.2574,0.9141,0.05,0.1574,2.2112,1.228,0.9454,1.1633,1.9583,1.6024,0.0171,0.5197,-0.0694,2.4393,-0.1211,0.8614,-0.1428,Control
Utah__B02,-0.1146,-0.1015,0.0045,-0.0086,-0.0557,-0.0826,-0.0826,-0.0519,-0.14,-0.0803,-0.1064,0.0369,0.306,0.0444,-0.0493,0.0299,0.0354,-0.0703,0.8851,1.9287,0.0472,1.6034,0.0063,0.7706,0.3404,1.5341,0.8942,3.1429,1.1616,0.4217,0.0936,0.012,0.2816,1.4219,1.4237,1.7587,0.2193,0.0043,1.4738,0.02,1.7427,1.0963,0.2172,0.6188,0.4126,0.4835,1.8632,1.0685,0.8807,0.0377,0.4168,2.5759,1.4313,1.1624,1.2628,2.5226,1.5205,-0.015,0.5524,-0.0416,2.6837,0.0192,0.7583,0.0321,Control
Utah__B03,-0.1932,-0.1453,-0.0014,-0.048,-0.0169,-0.0854,-0.0892,-0.0673,-0.1567,-0.1434,-0.1231,-0.033,0.2441,0.0707,-0.0924,-0.0405,-0.0552,-0.1088,0.8173,1.7597,0.0297,1.5674,-0.0944,0.8193,0.2646,1.6305,0.8796,2.9071,0.8975,0.1054,0.0918,-0.0159,0.0957,1.5109,1.3201,1.9459,0.104,0.0507,1.4534,0.0525,1.7521,0.9479,0.127,0.6536,0.3093,0.5476,1.7244,1.1619,0.9276,0.0047,0.269,2.399,1.3534,1.0886,1.2554,2.2404,0.7771,-0.0338,0.4785,-0.0677,2.664,0.0403,0.7887,0.0342,BRCACancer
Utah__B04,-0.1745,-0.1033,-0.0772,-0.0154,-0.087,-0.1151,-0.0406,-0.0402,-0.1584,-0.1594,-0.0854,-0.0214,0.1886,0.056,-0.0466,-0.0554,-0.0456,-0.1098,0.8769,1.6149,-0.0474,1.6385,-0.0184,1.3222,0.1782,1.3969,0.946,2.4183,0.7402,0.4232,0.124,0.0352,0.3197,1.5671,1.5308,1.5967,0.1145,-0.0588,1.4041,-0.0246,1.9229,0.7243,0.4015,0.8115,0.3653,0.6444,1.7237,1.515,1.4335,0.0766,0.3471,2.4126,1.332,1.0415,1.3129,1.9882,1.5084,0.0716,0.3832,-0.0133,2.0315,0.2951,1.1496,0.0708,BRCACancer
Utah__B05,-0.1527,-0.0453,-0.0721,0.0663,-0.1137,-0.0891,-0.0162,0.0154,-0.1613,-0.135,-0.0646,-0.0894,0.2499,0.1393,-0.0334,-0.0461,-0.0182,-0.0576,0.6952,1.6948,0.0473,1.4949,-0.0809,0.8667,0.2381,1.2745,0.6542,2.3386,0.8383,0.2711,0.0035,0.0372,0.3151,1.1566,1.1614,1.6704,0.0153,-0.0179,1.0304,0.101,1.8007,0.8239,0.2254,0.4972,0.3668,0.3925,1.4156,0.9054,0.7814,0.1454,0.2846,2.1061,1.2394,0.9612,0.9651,2.1262,1.6706,0.1548,0.3192,-0.0239,2.5651,-0.0463,0.6675,0.0068,BRCACancer
Utah__B06,-0.3408,-0.0659,-0.2012,-0.0117,-0.1655,-0.21,-0.0634,-0.0126,-0.1627,-0.3343,-0.061,-0.3586,-0.0388,0.1046,-0.0663,-0.2499,-0.3149,-0.1181,0.5208,1.2628,0.1287,1.1292,-0.3032,0.4856,-0.0061,1.0451,0.623,2.0849,0.4909,0.1626,-0.1438,0.0928,0.0157,1.1199,1.072,1.4068,-0.3234,-0.0559,1.0121,0.1887,1.3023,0.5177,0.1463,0.5394,-0.0057,0.4255,1.4461,1.028,0.7812,0.215,-0.0707,2.2475,1.0958,0.6954,0.8266,1.8997,1.254,-0.0224,0.4236,-0.0373,2.1686,-0.0586,0.5303,-0.0807,BRCACancer
Utah__B07,-0.1852,-0.0646,-0.0667,0.0128,-0.1042,-0.0993,-0.0154,-0.0291,-0.1555,-0.1387,-0.0882,0.0213,0.3856,0.0587,-0.0474,0.0388,-0.0145,-0.0909,0.9409,1.9882,0.0426,1.6266,-0.1086,0.88,0.38,1.5831,0.9694,2.8997,0.9564,0.3941,0.102,0.0426,0.3019,1.5493,1.4722,1.5879,0.1999,-6e-04,1.6203,-0.0121,1.8217,1.0487,0.2257,0.6951,0.4908,0.4486,1.9525,1.2913,1.1751,0.0493,0.3629,2.7103,1.4368,1.152,1.3701,2.4327,1.5576,0.0693,0.708,-0.0447,2.5674,0.1943,0.804,0.0649,BRCACancer
Utah__B08,-0.1054,-0.0953,0.0525,-0.0252,-0.0284,-0.0437,-0.0623,-0.083,-0.1066,-0.0434,-0.0816,0.102,0.2653,0.0664,-0.0406,0.041,0.1336,-0.1115,0.9072,2.137,-0.0505,1.6339,0.0013,0.6575,0.3687,1.4559,0.6804,3.0033,1.2209,0.6687,0.1944,-0.0054,0.0409,1.3231,1.6166,1.1769,0.1944,0.0288,1.2284,-0.0579,1.7268,1.0739,0.2775,0.682,0.4491,0.4422,1.5696,0.9235,0.7597,0.1086,0.5462,1.6236,1.2927,1.0455,1.2143,2.3995,2.3289,0.0235,0.3624,-0.0846,2.5843,0.0559,0.6095,0.1084,Control
Utah__B09,-0.1306,-0.1185,-0.0819,-0.0348,-0.1043,-0.0859,-0.0827,-0.1001,-0.1815,-0.1478,-0.1132,-0.0583,0.1748,0.0306,-0.1122,-0.1119,-0.0633,-0.1374,0.6646,1.6851,-0.0385,1.6507,-0.0544,1.2389,0.2599,1.1881,0.8186,2.1589,0.8763,0.481,0.166,-0.0016,0.0382,1.3758,1.4133,1.5101,0.144,0.0179,1.2076,0.0335,1.8556,0.6235,0.2529,0.7372,0.3222,0.7251,1.5166,1.2794,1.2186,-0.0203,0.3244,2.0819,1.274,0.8033,1.2176,1.781,1.8694,-0.0056,0.3384,-0.0455,2.1412,0.2208,1.0649,0.0368,Control
Utah__B10,-0.151,-0.1011,-0.0857,-0.011,-0.1064,-0.0937,-0.0768,-0.0639,-0.1667,-0.1101,-0.0956,-0.0088,0.1356,0.1011,-0.0103,-0.006,-0.0563,-0.0617,0.5494,1.6997,-0.0149,1.509,-0.051,0.9095,0.2443,1.2227,0.849,2.6593,0.7167,0.3289,0.0891,-0.0362,0.2398,1.4219,1.3009,1.4831,0.0571,0.0156,1.0985,0.0072,1.7685,0.645,0.2588,0.624,0.1829,0.4014,1.4615,1.1788,1.0541,0.0088,0.2328,2.1333,1.1627,0.8051,1.0332,1.8918,1.4984,0.0273,0.2812,-0.0383,2.0443,0.1,0.8376,0.034,Control
Utah__B11,-0.2027,-0.1173,-0.0591,-0.0168,-0.0998,-0.0582,-0.0673,-0.0723,-0.1418,-0.0864,-0.0704,-0.0297,0.1688,0.0828,-0.0202,0.0121,0.0066,-0.0581,0.751,2.0807,0.0285,1.7392,-0.0735,0.7272,0.4126,1.3354,0.5999,2.6495,1.0604,0.4489,0.1099,0.0191,0.1497,1.3896,1.4039,1.2771,0.1549,-0.0279,1.1737,0.0414,1.6655,0.929,0.3509,0.5479,0.4011,0.4082,1.3717,0.9907,0.949,-0.0229,0.4267,2.019,1.2351,0.9661,1.0197,2.1228,2.2252,0.0061,0.2706,0.0352,2.3807,0.0259,0.7111,0.0658,Control
Utah__B12,-0.0643,-0.1022,-0.0425,0.0405,-0.1044,-0.0979,-0.0629,-0.0709,-0.1216,-0.093,-0.0523,0.0423,0.1626,0.0231,-0.0377,-0.0189,-0.0384,-0.0753,0.4361,1.2003,0.0399,1.3322,-0.0769,0.899,0.223,0.938,0.6673,1.1387,0.509,0.2543,0.105,-0.0106,0.0513,1.1323,1.1321,1.1896,0.0881,-0.0242,1.1854,-0.0267,1.4468,0.5105,0.1799,0.6269,0.3052,0.3673,1.2848,1.0368,1.0091,0.1021,0.2132,1.9946,1.0415,0.7664,1.0407,1.8557,1.1877,0.0558,0.3319,-0.0543,1.8035,-0.0935,0.9642,0.1269,Control
Utah__C01,-0.2028,-0.1132,-0.0699,0.0011,-0.0988,-0.1037,-0.0187,-0.0189,-0.196,-0.1247,-0.0617,0.0026,0.2819,0.0776,-0.0398,0.0124,-0.0495,-0.1098,1.0551,1.8494,-0.0178,1.7966,-0.0565,1.0671,0.4383,1.499,0.7684,2.7168,1.3796,0.4387,0.1252,0.0115,0.2779,1.3372,1.393,1.2928,0.2341,-0.0374,1.2645,0.0024,1.9339,1.0546,0.3176,0.8022,0.5572,0.484,1.7078,1.0946,1.0332,-0.032,0.5989,1.9997,1.4279,1.2149,1.2256,2.4465,1.8003,0.091,0.511,0.0019,2.4614,0.1054,0.7214,0.0925,BRCACancer
Utah__C02,-0.1654,-0.0263,0.0038,0.0579,-0.0717,-0.0762,0.0055,0.0062,-0.1545,-0.0886,-0.0596,0.1406,0.4537,0.1041,-0.0124,0.1311,0.1111,-0.0718,0.8213,1.9441,0.0139,1.5019,0.0405,0.6419,0.5255,1.2044,0.7315,2.9549,1.3392,0.675,0.2133,0.0846,0.2928,1.3839,1.4194,1.3266,0.2982,-0.0203,1.4919,-6e-04,1.6487,1.0889,0.2691,0.5312,0.5124,0.3728,1.7071,0.9351,0.9069,0.0377,0.5092,2.081,1.2517,1.1704,1.1904,2.3893,2.1834,0.1001,0.4149,0.0348,2.3715,0.0216,0.7449,0.0952,BRCACancer
Utah__C03,-0.1529,-0.038,-0.0269,0.0593,-0.0707,-0.0903,-0.0105,-0.0576,-0.1546,-0.1153,-0.0441,0.1248,0.5637,0.1025,-0.0064,0.138,0.1079,-0.1093,0.9937,1.986,-0.0779,1.5147,-0.0416,0.9198,0.5881,1.3542,0.8888,2.8229,1.4202,0.5925,0.2657,0.0445,0.5849,1.4737,1.33,1.2561,0.4421,0.0256,1.6126,-0.0069,1.846,1.1527,0.2547,0.6598,0.6953,0.4522,1.8793,1.0926,1.1291,-0.0489,0.541,2.4788,1.4231,1.349,1.2795,2.5792,1.8735,0.0787,0.6453,0.036,2.4307,0.189,0.8185,0.039,BRCACancer
Utah__C04,-0.0599,-0.0784,0.1079,0.0571,0.0075,0.0072,-0.0143,-0.057,-0.1017,-0.0025,-0.0698,0.188,0.302,0.1512,0.0011,0.0368,0.1311,-0.0804,0.5307,1.845,-0.0052,1.2632,0.0404,0.4692,0.4087,0.8652,0.508,1.7678,1.1324,0.5666,0.1829,0.0508,0.1269,0.7962,1.1358,0.8383,0.3168,0.0238,1.1875,-0.0187,1.4608,0.979,0.1394,0.4523,0.3635,0.2048,1.0478,0.5059,0.4603,0.041,0.433,1.3735,1.1768,0.985,0.9356,1.9597,2.5455,0.1172,0.1426,0.0128,2.1366,-0.0725,0.5057,0.1992,Control
Utah__C05,-0.0117,-0.0553,0.0729,0.0505,-0.0072,0.0273,-0.0441,-0.0826,-0.0682,0.0076,-0.0599,0.2098,0.3178,0.0386,0.0486,0.0881,0.1767,-0.0628,0.5951,1.7049,0.0088,1.1596,0.0843,0.4403,0.2967,0.8837,0.4415,2.1059,1.0945,0.3942,0.1679,0.0465,0.1985,0.9303,1.1334,0.928,0.2336,0.0335,1.1349,-0.0039,1.5008,0.8706,0.1471,0.3624,0.2836,0.2329,1.2673,0.5473,0.4962,0.0533,0.3517,1.8099,1.1573,1.0237,0.7774,2.0705,1.2989,0.1228,0.2291,0.0478,2.1677,-0.0568,0.4681,0.1489,BRCACancer
Utah__C06,-0.1006,-0.1219,-0.0061,-0.0311,0.0471,-0.0099,-0.1447,-0.0246,-0.1799,-0.0445,-0.1055,-0.0026,0.1758,0.0277,-0.1164,-0.0555,0.0477,-0.0519,0.1036,0.7336,0.0262,0.5665,0.0632,0.3152,0.1841,0.3249,0.0517,0.4953,0.4308,0.0886,0.0694,0.0905,0.0742,0.2515,0.2098,0.4412,-0.0017,0.1174,0.4391,0.1034,0.6402,0.3107,-0.0644,0.1769,0.1635,0.2322,0.3671,0.1078,0.0704,0.0416,0.2542,0.6652,0.5374,0.389,0.3509,0.6969,0.5629,0.0767,0.206,0.096,0.7306,-0.2454,0.2661,0.2636,Control
Utah__C07,-0.0588,-0.0858,0.0508,0.0393,-0.0401,-0.0507,-0.0477,-0.0535,-0.1449,-0.0215,-0.065,0.1243,0.5017,0.1132,0.0303,0.0367,0.12,-0.1014,0.6787,1.8414,-0.0382,1.2704,0.0269,0.6021,0.3607,1.0226,0.5696,2.6198,1.0345,0.5385,0.1866,0.0133,0.1532,1.1545,1.1209,1.0885,0.2044,0.004,1.1096,0.021,1.6223,0.7954,0.1403,0.3623,0.2971,0.3212,1.3982,0.6682,0.6274,0.0679,0.3657,1.5005,1.2008,0.8866,0.8519,2.0872,1.9604,0.0864,0.2208,-0.0346,2.2581,0.0288,0.5676,0.1086,Control
Utah__C08,-0.1452,-0.0853,0.0221,-0.0133,-0.0584,-0.0423,-0.0281,-0.0527,-0.1647,-0.0767,-0.082,0.0784,0.2071,0.0915,-0.0336,0.0132,0.0658,-0.094,0.8436,1.9718,0.0021,1.4131,0.027,0.6191,0.4262,1.2852,0.6091,2.8855,1.2009,0.5718,0.2531,0.0466,0.2327,1.2713,1.2897,1.1859,0.2711,0.0307,1.4179,-0.0255,1.6232,0.9733,0.2642,0.4813,0.382,0.3511,1.4462,0.8183,0.8108,0.123,0.4913,2.1564,1.2679,1.0655,1.0566,2.2735,1.7839,0.0938,0.3088,0.0057,2.3212,0.0362,0.5919,0.1213,Control
Utah__C09,-0.0598,-0.1224,0.0386,-0.0044,0.0105,-0.003,-0.0735,-0.0877,-0.1051,-0.0083,-0.078,0.1758,0.3484,0.0647,-0.0154,0.0344,0.1198,-0.0952,0.6707,1.7844,-0.0652,1.2526,0.0532,0.5554,0.3085,0.9641,0.4695,2.8108,1.022,0.4076,0.1833,-0.0048,0.2085,1.1501,1.2876,1.1108,0.268,0.0221,1.2727,0.0265,1.5206,0.881,0.1683,0.4251,0.3803,0.342,1.3897,0.7024,0.6951,0.0111,0.3827,2.0331,1.1943,1.0073,0.9083,2.083,1.3938,0.0638,0.2858,-0.0833,2.2029,0.0035,0.5792,0.1436,Control
Utah__C10,-0.1102,-0.0633,0.0638,0.0393,-0.0303,-0.0232,-0.0087,-0.0494,-0.1302,-0.0401,-0.0291,0.1363,0.2912,0.0859,-0.0022,0.0929,0.1926,-0.0476,0.5971,1.9295,-0.0685,1.2452,-0.0411,0.4946,0.3185,1.0153,0.5882,2.9163,1.2919,0.5628,0.1489,0.0212,0.2548,1.2514,1.4217,1.0914,0.2323,-0.05,1.2658,-0.0098,1.5613,0.854,0.2527,0.3825,0.3152,0.2238,1.5438,0.7744,0.7278,0.1088,0.3594,1.9981,1.1373,1.023,0.8116,2.1182,1.4261,0.0977,0.3083,0.002,2.1836,-0.0309,0.6717,0.1436,BRCACancer
Utah__C11,-0.0816,-0.0864,0.0214,-0.005,-0.0178,-0.0345,-0.1016,-0.085,-0.1621,-0.0451,-0.0741,0.1214,0.3541,0.1032,-0.0567,0.0266,0.0931,-0.0998,0.8783,2.0659,-0.0604,1.5328,-0.0052,0.7261,0.5101,1.346,0.6143,3.0611,1.3559,0.5267,0.2968,0.0524,0.2244,1.1799,1.2941,1.1242,0.4405,0.0593,1.5555,-0.0437,1.6979,1.0401,0.1869,0.5718,0.4665,0.3878,1.5467,0.8088,0.8178,-0.1238,0.6349,2.0464,1.3042,1.1999,1.2001,2.2732,2.2488,0.052,0.3717,-0.0739,2.3113,0.0176,0.6664,0.1183,Control
Utah__C12,-0.1149,-0.0706,0.038,0.0365,-0.0339,-0.0234,-0.0301,-0.0615,-0.0983,-0.0362,-0.0784,0.0395,0.2339,0.1517,-0.0371,0.0418,0.1702,-0.1185,0.506,1.7151,0.0807,1.1452,0.0483,0.4455,0.3112,0.8453,0.3954,2.3063,0.9381,0.5103,0.1833,-0.0252,0.0767,0.7623,0.9928,0.6991,0.2261,0.0408,1.1375,0.0137,1.4198,0.8388,0.1197,0.2652,0.3275,0.3824,0.9401,0.4866,0.4174,0.0266,0.4345,1.3457,1.0279,0.8569,0.7293,1.9058,2.6393,0.0759,0.1668,-0.0164,1.8188,-0.1108,0.6131,0.1259,BRCACancer
