@relation data

@attribute id string
@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10298 numeric
@attribute 10371 numeric
@attribute 10500 numeric
@attribute 10501 numeric
@attribute 10505 numeric
@attribute 10507 numeric
@attribute 10509 numeric
@attribute 10512 numeric
@attribute 1072 numeric
@attribute 10725 numeric
@attribute 1073 numeric
@attribute 11261 numeric
@attribute 137970 numeric
@attribute 1630 numeric
@attribute 1942 numeric
@attribute 1943 numeric
@attribute 1944 numeric
@attribute 1945 numeric
@attribute 1946 numeric
@attribute 1947 numeric
@attribute 1948 numeric
@attribute 1949 numeric
@attribute 1969 numeric
@attribute 2041 numeric
@attribute 2042 numeric
@attribute 2043 numeric
@attribute 2044 numeric
@attribute 2045 numeric
@attribute 2046 numeric
@attribute 2047 numeric
@attribute 2048 numeric
@attribute 2049 numeric
@attribute 2050 numeric
@attribute 2051 numeric
@attribute 219699 numeric
@attribute 223117 numeric
@attribute 2242 numeric
@attribute 22854 numeric
@attribute 22885 numeric
@attribute 23365 numeric
@attribute 23380 numeric
@attribute 23654 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 25791 numeric
@attribute 27289 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 285220 numeric
@attribute 2932 numeric
@attribute 29984 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3897 numeric
@attribute 3983 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4690 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 4917 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54437 numeric
@attribute 54910 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 55558 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56896 numeric
@attribute 56920 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 57522 numeric
@attribute 57556 numeric
@attribute 57689 numeric
@attribute 57715 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5921 numeric
@attribute 59277 numeric
@attribute 5998 numeric
@attribute 6091 numeric
@attribute 6092 numeric
@attribute 6093 numeric
@attribute 6387 numeric
@attribute 63928 numeric
@attribute 6405 numeric
@attribute 64221 numeric
@attribute 6585 numeric
@attribute 6586 numeric
@attribute 7852 numeric
@attribute 7869 numeric
@attribute 80031 numeric
@attribute 8440 numeric
@attribute 84448 numeric
@attribute 8482 numeric
@attribute 8633 numeric
@attribute 8829 numeric
@attribute 90249 numeric
@attribute 9037 numeric
@attribute 9353 numeric
@attribute 9423 numeric
@attribute 9475 numeric
@attribute 9723 numeric
@attribute 9901 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,1.0872,0.4472,0.2153,-0.1173,-0.1338,0.2683,0.1058,1.5215,0.2842,0.1284,0.4053,1.0294,0.8648,1.2259,-0.0794,-0.1011,0.0141,0.0403,0.0487,0.0518,-0.0964,0.2958,-0.0668,-0.152,-0.0379,0.1942,-0.1096,0.3141,-0.0915,-0.0663,-0.0091,0.0342,-0.0082,-0.031,-3e-04,0.172,0.0926,-0.0407,0.3516,-0.1562,0.182,0.6809,0.5193,1.8312,0.4338,1.3506,-0.1129,-0.0576,-0.0464,0.5898,1.5047,-0.143,0.4848,0.1523,0.2904,2.4404,1.4146,0.5541,-0.0013,0.3458,0.382,0.6265,0.1217,0.651,0.3543,0.6323,1.2653,0.1135,2.4753,0.0368,1.1538,0.7459,-0.0691,0.1815,0.0487,0.0189,0.0257,-0.0044,0.3981,0.643,1.0422,0.9878,1.0846,0.1773,1.8347,0.9926,-0.1019,-0.0682,0.0283,-0.1587,0.1375,0.0231,-0.0922,-0.114,-0.0571,0.4368,1.5287,0.0185,0.8024,-0.0285,0.2552,-0.0453,-0.1119,1.2476,-0.0726,-0.1303,-0.0301,-0.0336,-0.0678,-0.0309,2.286,-0.1912,-0.1499,0.5846,0.0314,0.4186,-0.0653,-0.0251,-0.0821,0.0152,-0.1076,-0.0692,0.6593,-0.1397,-0.0015,0.9881,Control
Utah__A12,0.5818,0.2059,0.1322,-0.0726,-0.0571,-0.014,0.1635,1.1385,0.1079,0.0407,0.4538,0.5391,0.6177,1.0335,0.0205,-0.1378,0.1257,-0.1998,0.1296,0.0219,0.0018,0.079,-0.1702,-0.1737,-0.0417,0.284,-0.0723,0.167,-0.066,0.0306,0.1219,0.238,0.1598,0.0712,0.0763,0.273,-0.007,0.037,0.0564,-0.0467,0.4222,0.6525,0.4683,1.2585,0.1531,0.9467,-0.0263,-0.0275,-0.0219,0.5364,1.3056,-0.0389,0.3984,0.2117,0.2032,1.8741,0.8721,0.3136,-0.0204,0.2471,0.3495,0.2914,0.1594,0.6444,0.2332,0.3468,0.7465,0.1051,2.575,-0.0179,0.6706,0.5361,-0.0897,0.2711,0.1576,0.1616,-0.0847,0.1469,0.3203,0.5035,0.6696,0.8395,0.9252,0.012,1.3126,0.6672,0.0905,0.0955,0.0265,-0.1849,0.1142,-0.1047,0.0406,-0.1601,-0.032,0.3242,1.0001,-0.1102,0.6589,-0.0373,0.0835,0.0055,-0.0529,0.8386,0.0249,-0.1657,0.2127,-0.0861,-0.0656,0.0838,2.6898,-0.151,-0.1679,0.5585,0.1963,0.234,0.0048,-0.0955,0.0701,0.0773,-0.0213,-0.0473,0.6172,-0.1201,0.1422,0.7081,Control
Utah__B01,1.0659,0.1365,-0.0019,0.1206,-0.1454,-0.2127,0.2886,1.5533,0.0768,0.163,0.4608,1.0776,1.1795,0.9494,0.0081,-0.1083,-0.015,-0.4275,-0.0399,-0.0139,-0.0938,0.0296,-0.0935,-0.3156,-0.2017,0.2638,-0.1753,0.3046,-0.1453,-0.0852,-0.1163,0.1969,0.0628,-0.0912,0.0357,0.3231,-0.1333,-0.0534,0.0972,-0.1658,0.3517,0.5734,0.7486,1.6188,0.4038,1.5006,-0.1427,0.0639,0.1658,0.7127,1.4935,-0.1191,0.6768,0.181,0.1584,2.1261,1.5366,0.7514,-0.2013,0.476,0.2383,0.6904,-0.0141,0.7997,0.1736,0.4895,1.2042,-0.0441,2.5536,-0.2727,0.9893,0.9828,-0.0423,0.1651,0.1314,-0.0293,-0.2103,-0.0133,0.3844,0.7077,1.1678,1.2423,1.3713,0.035,1.5662,0.7793,-0.0209,-0.1401,-0.0709,-0.1204,0.2109,-0.0415,-0.0178,-0.1243,-0.1296,0.7893,1.2213,-0.1279,1.2574,-0.0422,0.0647,-0.0947,-0.1086,1.4478,-0.01,-0.1875,-0.0492,-0.1267,-0.013,0.0573,2.611,-0.4068,-0.1418,0.8614,0.0299,0.1351,-0.069,-0.0142,-0.2021,-0.0014,-0.0915,-0.099,0.9061,-0.1962,0.132,1.4565,Control
Utah__B02,1.0979,0.6621,0.2177,0.0591,-0.0304,0.1913,0.2708,1.6474,0.2801,0.1761,0.7317,1.0232,1.2269,1.2251,-0.0497,-0.0979,0.0936,0.0086,0.1527,0.225,-0.0625,0.2784,-0.1035,-0.1759,0.1093,0.3582,-0.0847,0.2639,-0.1027,-0.092,0.0648,0.0519,0.0915,0.0603,0.1234,0.3966,0.0779,-0.0551,0.6048,-0.1285,0.2575,0.592,0.7631,2.2877,0.3877,1.543,-0.0531,0.0294,0.0312,0.9572,1.7025,-0.125,0.5494,0.1856,0.3404,2.3064,1.5341,0.6791,-0.0207,0.3595,0.6129,0.6753,7e-04,0.8942,0.4148,0.4703,1.2042,0.0679,3.1429,0.097,1.1028,0.9868,-0.069,0.2996,0.0584,0.0889,0.0317,0.0251,0.7293,0.6735,1.0899,1.3341,1.2918,0.3108,1.7427,1.0963,-0.1175,-0.0213,0.0147,-0.1338,0.1703,-0.0142,-0.0495,-0.0797,-0.0339,0.7121,1.6052,0.1586,1.0685,0.0043,0.1744,-0.0249,-0.0939,1.3656,-0.0025,-0.1392,0.0302,-0.0169,-0.0052,-0.0236,3.0307,-0.2006,-0.1152,0.7583,0.0778,0.3391,-0.067,-0.0763,0.0128,-0.0169,-0.0919,-0.0493,0.8748,-0.1325,5e-04,1.4297,Control
Utah__B03,1.0898,0.3629,0.1748,-0.0564,-0.0846,0.0684,0.2407,1.6083,0.2274,0.1633,0.6323,1.0292,1.0765,1.1842,-0.0651,-0.0912,0.0517,-0.0129,0.0101,0.0487,-0.0905,0.071,-0.0917,-0.1729,-0.0521,0.2107,-0.1424,0.3915,-0.1163,-0.1125,-0.0516,0.128,0.0677,-0.0636,0.0934,0.2917,0.0268,-0.0714,0.3274,-0.1348,0.124,0.3546,0.7887,1.8954,0.3817,1.6673,-0.1127,0.0196,0.0294,0.7691,1.6628,-0.1279,0.6557,0.2073,0.2646,2.352,1.6305,0.6843,-0.0917,0.3569,0.3956,0.6776,-0.0644,0.8796,0.3398,0.5272,1.2266,0.1077,2.9071,0.0067,1.1024,0.9203,-0.0334,0.2065,0.0879,-0.016,-0.0103,-0.001,0.5618,0.7456,1.1547,1.3269,1.3768,0.2246,1.7521,0.9479,-0.0644,-0.07,0.0451,-0.137,0.0978,-0.0214,-0.0652,-0.1016,-0.0791,0.7853,1.4444,-0.0114,1.1619,-0.0319,0.1958,-0.0619,-0.1247,1.4288,-0.0671,-0.1796,-0.0305,-0.0389,-0.0412,-0.0026,3.071,-0.292,-0.1148,0.7887,0.0175,0.3217,-0.079,-0.0348,-0.0833,-0.0064,-0.082,-0.0043,0.927,-0.133,0.051,1.3839,BRCACancer
Utah__B04,1.2262,0.3213,0.1821,-0.0169,-0.0534,0.0127,0.2367,1.6876,0.2189,0.0612,0.4694,1.3306,0.6178,0.9946,-0.0757,-0.1322,0.073,-0.0323,0.0775,0.0246,-0.0432,0.089,-0.1432,-0.1672,2e-04,0.2355,-0.1006,0.3754,-0.1216,-0.0785,0.038,0.0751,0.0301,0.0093,0.1121,0.256,0.0292,0.0066,0.3013,-0.1274,0.2744,0.6939,1.0356,1.539,0.4996,2.1402,-0.0535,-0.01,0.0393,0.8921,1.3641,-0.1211,1.0929,0.1415,0.1782,2.5848,1.3969,0.9809,-0.0402,0.4474,0.4876,0.6264,-0.004,0.946,0.3499,0.952,1.533,-0.0257,2.4183,-0.0487,1.1247,1.2065,-0.1403,0.2908,0.1168,0.1167,-0.0175,0.0515,0.5364,1.1983,1.4023,1.5379,1.7592,0.201,1.9229,0.7243,-0.0398,0.0218,0.0586,-0.1738,0.225,-0.055,-0.0829,-0.118,-0.0462,0.863,1.2636,-0.091,1.515,-0.0785,0.249,-0.0288,-0.1047,1.4607,-0.1283,-0.1468,0.0093,-0.0345,-0.0894,-0.0153,1.9647,-0.1803,-0.1721,1.1496,0.1282,0.2515,-0.0513,-0.0727,-0.0245,0.03,-0.0817,-0.0876,1.0175,-0.1227,0.0684,1.7384,BRCACancer
Utah__B05,1.0059,0.3812,0.1461,0.0169,-0.0604,0.0202,0.1506,1.5091,0.1214,0.1014,0.763,1.0528,0.9022,1.074,0.0103,-0.1535,0.1424,-0.0523,0.1299,0.0854,-0.0288,0.1336,-0.1645,-0.2056,0.1375,0.24,-0.0762,0.2961,-0.0407,-0.0126,0.0616,0.1387,0.0742,0.0298,0.0637,0.2325,0.015,-0.0287,0.2423,-0.1006,0.2006,0.554,0.76,2.3374,0.3684,1.5799,-0.0163,-0.0083,-0.018,0.8147,1.5271,-0.061,0.5382,0.0355,0.2381,2.25,1.2745,0.6826,-0.0532,0.2349,0.4536,0.4418,0.0671,0.6542,0.3104,0.5061,1.1127,0.0319,2.3386,0.0196,1.0039,0.7662,-0.1692,0.3097,0.0986,0.1504,-0.053,0.0736,0.5825,0.6104,1.0784,0.9911,1.2435,0.1199,1.8007,0.8239,-0.0287,0.0596,-0.0201,-0.2335,0.098,-0.0638,-0.0098,-0.1195,-0.1036,0.5003,1.5148,-0.0107,0.9054,-0.0245,0.1052,-0.0131,-0.072,1.1766,-0.0578,-0.1609,0.1181,-0.0511,-0.1123,0.009,3.0481,-0.1327,-0.1932,0.6675,0.1212,0.3251,0.0023,-0.0088,0.0485,0.0565,-0.0669,-0.0447,0.6712,-0.069,0.0686,1.2603,BRCACancer
Utah__B06,0.8495,-0.0018,-0.1118,-0.0459,-0.1899,-0.285,0.1705,1.2435,-0.0713,0.0844,0.3086,0.7425,0.5721,0.8427,0.0393,-0.068,-0.0063,-0.5824,-0.0102,-0.1297,-0.0042,-0.1247,-0.0741,-0.4181,-0.2063,0.12,-0.1708,0.2849,-0.1151,-0.106,-0.1337,0.2704,0.0083,-0.1356,-0.0563,0.1174,-0.1919,0.0309,0.095,-0.1483,0.3758,0.4391,0.6232,1.2625,0.2334,1.4278,-0.2357,0.0103,0.1532,0.4868,1.3365,-0.064,0.4945,0.096,-0.0061,2.1238,1.0451,0.5849,-0.2729,0.3602,0.1169,0.4369,0.0422,0.623,-0.0443,0.3727,0.8498,-0.0568,2.0849,-0.3749,0.8515,0.6788,0.0284,0.0614,0.0952,-0.0396,-0.2509,-0.007,0.2439,0.687,0.8842,0.9662,1.0969,-0.1467,1.3023,0.5177,-0.0322,-0.1485,-0.1603,-0.1184,0.1786,-0.0542,0.0497,-0.1147,-0.1539,0.5144,0.801,-0.2662,1.028,-0.0988,0.003,-0.0904,-0.0864,1.2276,-0.221,-0.223,-0.0905,-0.2136,-0.1756,0.0882,2.3285,-0.3557,-0.0752,0.5303,-0.0607,-0.0165,-0.002,-0.0242,-0.1679,0.0595,-0.0265,-0.148,0.7012,-0.1656,0.193,1.0772,BRCACancer
Utah__B07,1.0538,0.5216,0.2402,-0.0206,-0.0583,0.1555,0.2999,1.6891,0.358,0.1537,0.7274,1.1712,0.9999,1.1506,-0.0709,-0.0962,0.0584,0.0273,0.1038,0.1678,-0.0583,0.132,-0.091,-0.1676,0.0858,0.3223,-0.0713,0.3244,-0.0817,-0.0448,0.1127,0.0098,0.1031,0.0548,0.1007,0.3951,0.0221,0.0015,0.5125,-0.1046,0.248,0.7265,0.7985,1.9613,0.3609,1.7729,-0.056,-0.0087,0.0062,0.9767,1.7369,-0.0766,0.6372,0.1383,0.38,2.5678,1.5831,0.9059,-0.0367,0.3646,0.5413,0.6892,0.0453,0.9694,0.4007,0.6359,1.3699,0.0331,2.8997,0.0882,1.2468,1.0181,-0.0755,0.3375,0.0464,0.1151,0.0276,0.0294,0.8463,0.8158,1.2783,1.5449,1.3646,0.3368,1.8217,1.0487,-0.0879,0.0817,0.0087,-0.1287,0.1564,-0.0865,-0.0443,-0.1176,-0.1081,0.7406,1.5362,0.0772,1.2913,0.0431,0.2105,-0.0501,-0.0855,1.5876,-0.0412,-0.1394,0.0869,0.0082,-0.1086,-0.0334,2.4247,-0.1202,-0.1185,0.804,0.0938,0.3151,-0.0613,-0.0866,0.0702,-0.0075,-0.0311,-0.0759,1.0905,-0.0978,0.0156,1.5062,BRCACancer
Utah__B08,1.0364,0.6865,0.2717,-0.0484,-0.0405,0.3242,0.1218,1.5601,0.3496,0.1106,0.6561,1.0036,1.0546,1.3991,-0.0651,-0.0764,0.0421,0.1149,0.0286,0.146,-0.084,0.4591,-0.0391,-0.0893,0.0281,0.2992,-0.0994,0.2656,-0.0975,-0.0998,-0.0465,-0.0128,0.0701,-0.005,0.0844,0.2889,0.1132,-0.0711,0.6531,-0.1162,0.3702,0.9911,0.5403,2.3071,0.3512,1.1603,-0.0796,0.0211,0.0308,0.7613,1.7617,-0.1258,0.4347,0.1857,0.3687,2.3017,1.4559,0.5718,0.0139,0.389,0.4605,0.5631,0.0559,0.6804,0.3999,0.4363,1.1288,0.0375,3.0033,0.1396,1.2158,0.7429,-0.0397,0.2136,0.013,8e-04,0.1206,0.0059,0.5424,0.4645,1.0269,0.932,1.044,0.2267,1.7268,1.0739,-0.113,-0.0169,0.0365,-0.0846,0.257,-0.0017,-0.1,-0.1158,-0.0356,0.5019,1.6231,0.0374,0.9235,0.0117,0.2414,-0.0475,-0.1117,1.3563,-0.0075,-0.0738,-0.0314,0.0436,-0.0631,-0.0221,2.0119,-0.1424,-0.1362,0.6095,0.0347,0.3239,-0.0705,-0.0461,0.0239,-0.0231,-0.0811,-0.024,0.8589,-0.1079,0.0105,1.0655,Control
Utah__B09,1.1135,0.1356,0.158,-0.0465,-0.081,0.0905,0.2261,1.8436,0.2416,0.0082,0.7466,1.3095,0.7959,0.8022,-0.0912,-0.1127,-0.0151,-0.0464,0.0074,-0.0146,-0.1285,0.1756,-0.0918,-0.0294,-0.0373,0.2346,-0.1137,0.5895,-0.1161,-0.1283,-0.0239,0.0909,0.0228,-0.0753,0.098,0.1937,0.0559,-0.0568,0.2322,-0.1427,0.3157,0.9128,0.6608,1.2647,0.4449,2.0697,-0.114,-0.1122,-0.0316,0.7395,1.0544,-0.1428,0.8491,0.1629,0.2599,2.7756,1.1881,0.9711,-0.095,0.4153,0.3294,0.5249,0.0652,0.8186,0.4186,0.9482,1.4931,0.0459,2.1589,0.0442,0.8107,0.9226,-0.074,0.1976,0.0288,0.0214,-0.0162,-0.0155,0.4654,1.0491,1.2339,1.2207,1.6384,0.2436,1.8556,0.6235,-0.0874,-0.018,0.0607,-0.1731,0.2831,-0.1192,-0.0786,-0.1861,-0.09,0.6642,1.0937,0.033,1.2794,-0.0424,0.1998,-0.091,-0.167,1.4409,-0.0756,-0.1598,0.0105,-0.0599,-0.0604,-0.0109,2.3921,-0.1897,-0.1224,1.0649,0.0426,0.2948,-0.1111,-0.1135,-0.0632,-0.0124,-0.1374,-0.0494,0.87,-0.1795,0.0185,1.5814,Control
Utah__B10,0.9908,0.1947,0.1618,-0.0075,-0.1029,0.1008,0.1794,1.5481,0.1262,0.0511,0.4013,1.0671,0.5338,0.8905,-0.0577,-0.1176,0.0368,0.0261,0.1148,0.1057,-0.0541,0.123,-0.1306,-0.1089,0.0334,0.194,-0.0996,0.2561,-0.0681,-0.0853,-0.0151,0.0652,0.0567,0.0619,0.0405,0.1663,0.0059,-0.0686,0.2282,-0.1258,0.2247,0.5953,0.6935,1.3995,0.3487,1.7842,-0.0801,-0.0434,-0.0435,0.7754,1.4356,-0.0726,0.8535,0.075,0.2443,2.375,1.2227,0.6125,-0.0827,0.2922,0.4027,0.4793,0.0184,0.849,0.2777,0.5422,1.1806,0.0358,2.6593,0.0552,0.9623,0.936,-0.0816,0.1968,0.0514,0.0634,-0.0025,0.0046,0.432,0.9128,1.0863,1.1201,1.4404,0.1816,1.7685,0.645,-0.0342,-0.0089,-0.0113,-0.1776,0.0953,-0.0776,-0.0966,-0.1663,-0.0851,0.8311,1.3575,0.0105,1.1788,-0.0899,0.1468,-0.0438,-0.111,1.2925,-0.0624,-0.1255,0.0668,-0.068,-0.0745,0.0043,2.4654,-0.1498,-0.1335,0.8376,0.0777,0.2134,-0.0655,-0.0655,0.0043,0.0233,-0.0687,-0.0545,0.7896,-0.1386,0.0371,1.5141,Control
Utah__B11,1.1639,0.4795,0.1446,0.0533,-0.0795,0.2087,0.0649,1.6085,0.2772,0.1429,0.6673,1.0204,0.7839,1.2795,-0.066,-0.0875,0.1261,0.1271,0.1511,0.1327,-0.0565,0.3256,-0.0617,-0.2222,0.0836,0.2234,-0.0862,0.3096,-0.0786,-0.0724,0.0393,0.0227,0.077,0.0453,0.0613,0.2905,0.0279,-0.0223,0.4904,-0.1049,0.2416,0.7745,0.7613,2.2417,0.3212,1.4134,-0.0464,0.0866,0.0457,0.7904,1.5462,-0.0888,0.6309,0.1949,0.4126,2.2158,1.3354,0.5495,-0.0223,0.3159,0.4989,0.5085,0.0899,0.5999,0.3759,0.477,0.9714,0.053,2.6495,0.2182,1.2645,0.8215,-0.0716,0.2315,0.0813,0.0851,0.0793,-0.0174,0.5589,0.6651,1.0211,0.9027,1.2029,0.2132,1.6655,0.929,-0.0421,0.0114,0.0754,-0.1559,0.1896,-0.0317,-0.0653,-0.1286,-0.0865,0.5887,1.5026,-0.0394,0.9907,-0.0136,0.1555,-0.0314,-0.083,1.2964,-0.0031,-0.2254,0.0172,-0.0426,-0.0581,-0.0094,2.0504,-0.1092,-0.1194,0.7111,0.0917,0.3206,-0.0443,-0.0235,0.0393,-0.0053,-0.0219,-0.0511,0.8853,-0.0881,0.0252,1.1301,Control
Utah__B12,0.8491,0.0873,0.2316,-0.0536,-0.0927,0.0489,0.1165,1.7292,0.1395,0.017,0.329,1.0878,0.4879,0.5923,-0.0261,-0.1106,-0.0296,-0.0898,0.1229,0.0616,-0.0557,-0.0938,-0.0606,-0.084,-0.0299,0.2331,-0.143,0.2334,-0.0838,-0.0694,-0.0519,-0.0062,0.0349,-0.059,0.0583,0.0959,0.0177,6e-04,0.2127,-0.1597,0.1057,0.3134,0.5205,1.2917,0.3777,1.9103,-0.0974,-0.0051,0.023,0.637,0.7185,-0.0784,0.7771,0.1469,0.223,2.3939,0.938,0.7263,0.0341,0.3528,0.1574,0.4083,0.0134,0.6673,0.3294,0.615,1.1174,-0.0132,1.1387,0.0583,0.7254,0.8481,-0.0876,0.1696,0.0587,0.1075,-0.0251,-3e-04,0.2422,0.8994,1.0188,1.0512,1.3747,0.2259,1.4468,0.5105,-0.1172,0.0313,0.006,-0.1654,0.1111,-0.0734,-0.0375,-0.1978,-0.0848,0.6848,0.8806,-0.0573,1.0368,0.0034,0.0859,-0.019,-0.0828,1.0477,-0.0607,-0.0957,0.0437,-0.0438,-0.0735,-0.0455,2.0122,-0.1064,-0.1669,0.9642,0.0696,0.181,-0.0353,-0.139,0.0324,-0.0102,-0.0342,-0.0986,0.5595,-0.12,-0.0353,1.488,Control
Utah__C01,1.3524,0.548,0.2352,0.0107,-0.0155,0.1855,0.2061,1.7643,0.4101,0.2062,0.6214,1.3059,0.8909,1.2414,-0.0224,-0.1334,0.1316,0.0099,0.1539,0.2256,-0.0631,0.326,-0.1333,-0.1249,0.0978,0.3296,-0.0902,0.272,-0.0531,-0.0589,0.1143,0.1384,0.1259,0.0734,0.1291,0.341,0.0629,-0.0885,0.8622,-0.097,0.2711,0.6701,0.9883,2.6323,0.4889,1.58,-0.0636,-0.0705,0.0246,1.0621,1.4869,-0.102,0.6791,0.1097,0.4383,2.1644,1.499,0.8875,-0.0875,0.3081,0.6682,0.71,0.1146,0.7684,0.4331,0.613,1.3553,0.0493,2.7168,0.0257,1.4035,1.0623,-0.1172,0.3495,0.1606,0.1212,0.0252,0.0449,0.8127,0.7998,1.202,1.0897,1.3561,0.2947,1.9339,1.0546,-0.0688,0.0981,0.0367,-0.1941,0.194,-0.0764,-0.0748,-0.2231,-0.1379,0.757,1.7459,0.0587,1.0946,-0.0502,0.2586,-0.0301,-0.0868,1.4223,-0.1028,-0.2502,0.0526,-0.0205,-0.0816,-0.0092,1.8327,-0.1098,-0.1819,0.7214,0.0859,0.4102,-0.0502,-0.0054,0.0194,0.003,-0.0433,-0.0945,0.8606,-0.1046,0.0625,1.3248,BRCACancer
Utah__C02,0.9581,0.6876,0.2932,0.0452,0.0468,0.2771,0.3281,1.6815,0.4096,0.1235,0.5793,1.0044,0.844,1.3196,-0.0416,-0.1329,0.1206,0.2356,0.2133,0.2429,-0.0425,0.303,-0.0673,-0.1219,0.1893,0.414,-0.0564,0.4291,-0.0348,-0.0235,0.132,0.055,0.1037,0.0823,0.236,0.5007,0.0837,-0.0249,0.5858,-0.0559,0.3701,0.7151,0.5852,2.4674,0.3373,1.3461,-0.039,-0.1038,0.0528,0.907,1.5905,-0.0879,0.4696,0.2136,0.5255,2.1843,1.2044,0.513,0.0097,0.3039,0.6723,0.5742,0.1092,0.7315,0.4759,0.4515,1.1435,0.0022,2.9549,0.1227,1.0244,0.939,-0.1206,0.3528,0.0957,0.1178,0.0931,0.09,0.8418,0.6358,0.8961,1.1147,1.1454,0.3809,1.6487,1.0889,-0.0703,0.1194,0.0126,-0.1671,0.1482,-0.1148,-0.0448,-0.1853,-0.0647,0.5463,1.6782,0.1027,0.9351,-0.0111,0.2164,-6e-04,-0.0821,1.3154,-0.0452,-0.055,0.1017,-0.0312,-0.0837,0.018,2.1862,-0.017,-0.1517,0.7449,0.1483,0.4235,-0.0234,-0.075,0.063,0.0262,-0.0456,-0.0507,0.8845,-0.0906,0.0546,1.0933,BRCACancer
Utah__C03,1.0854,0.6684,0.3401,0.0362,0.0488,0.2657,0.4281,1.8131,0.4288,0.1802,0.9034,1.2403,0.8697,1.2433,-0.0641,-0.1122,0.0991,0.0971,0.1934,0.3635,-0.0242,0.3535,-0.1072,-0.2259,0.0974,0.3775,-0.0698,0.3942,-0.0693,-0.0757,0.1037,0.0273,0.1401,0.0916,0.2341,0.4611,0.1369,-0.0091,0.8188,-0.0871,0.2848,0.7888,0.9153,2.6689,0.388,1.6334,0.0019,-0.1352,-0.0284,1.1538,1.7382,-0.0965,0.5803,0.0647,0.5881,2.4996,1.3542,0.7352,-0.0369,0.3383,0.7461,0.7189,0.1287,0.8888,0.5357,0.7397,1.3298,0.0272,2.8229,0.1147,1.2356,1.0188,-0.1078,0.4483,0.1255,0.1509,0.1336,0.0486,1.1919,0.7122,1.0785,1.3442,1.2456,0.5991,1.846,1.1527,-0.0674,0.184,-0.0121,-0.1578,0.1063,-0.0803,-0.0628,-0.1173,-0.0631,0.7605,1.9148,0.0738,1.0926,0.0321,0.3141,-0.0319,-0.0722,1.377,-0.0455,-0.179,0.0804,0.0196,-0.0905,-0.0082,2.0294,-0.0333,-0.1585,0.8185,0.1356,0.3975,-0.0244,-0.0762,0.1217,0.061,-0.0329,-0.0729,0.8779,-0.0931,0.054,1.3439,BRCACancer
Utah__C04,0.836,0.4975,0.2809,0.002,0.0283,0.3708,0.0338,1.7106,0.2725,0.0063,0.6236,0.8203,0.5091,1.2503,-0.0643,-0.0641,0.0015,0.3089,0.1053,0.0784,-0.0717,0.2826,-0.0591,-0.0997,0.0577,0.2884,-0.0608,0.1242,-0.0597,-0.0483,0.0945,-0.0062,0.0044,0.0084,0.1214,0.2629,0.1084,-0.0166,0.4481,-0.115,0.3219,0.8025,0.386,2.0086,0.3162,0.8656,-0.0358,-0.0844,-0.0809,0.6279,1.0604,-0.1071,0.2982,0.2486,0.4087,2.1766,0.8652,0.3298,0.1097,0.2929,0.3627,0.3291,0.176,0.508,0.4309,0.3413,0.856,0.0483,1.7678,0.2114,0.8136,0.603,-0.0906,0.2554,-0.0131,0.1431,0.1586,0.1183,0.3763,0.3918,0.606,0.6034,0.8424,0.2538,1.4608,0.979,-0.0762,0.0839,0.0574,-0.0941,0.1785,-0.032,-0.0775,-0.1504,-0.0404,0.409,1.4356,0.0674,0.5059,0.0585,0.1099,-0.0096,-0.1133,0.8563,0.044,-0.0714,0.1404,0.0052,-0.0799,-0.009,2.5179,0.0047,-0.1213,0.5057,0.118,0.4338,-0.0478,-0.0691,0.056,0.0048,-0.0129,-0.0463,0.4442,-0.0485,-0.0389,0.7196,Control
