@relation data

@attribute id string
@attribute 10174 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10580 numeric
@attribute 140465 numeric
@attribute 1674 numeric
@attribute 1756 numeric
@attribute 25802 numeric
@attribute 3672 numeric
@attribute 3693 numeric
@attribute 4604 numeric
@attribute 4606 numeric
@attribute 4607 numeric
@attribute 4621 numeric
@attribute 4624 numeric
@attribute 4626 numeric
@attribute 4632 numeric
@attribute 4633 numeric
@attribute 4634 numeric
@attribute 4635 numeric
@attribute 4637 numeric
@attribute 4638 numeric
@attribute 4703 numeric
@attribute 5829 numeric
@attribute 59 numeric
@attribute 7094 numeric
@attribute 7111 numeric
@attribute 7125 numeric
@attribute 7134 numeric
@attribute 7135 numeric
@attribute 7136 numeric
@attribute 7137 numeric
@attribute 7138 numeric
@attribute 7139 numeric
@attribute 7140 numeric
@attribute 7168 numeric
@attribute 7169 numeric
@attribute 7170 numeric
@attribute 7171 numeric
@attribute 72 numeric
@attribute 7273 numeric
@attribute 7414 numeric
@attribute 7431 numeric
@attribute 800 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8557 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C03,0.3523,0.756,0.7592,-0.0617,0.0244,0.165,-0.1347,-0.0788,0.0775,0.4028,-0.1018,-0.1398,0.1321,-0.0357,-0.1286,-0.1595,-0.0932,-0.0272,0.138,-0.1245,1.8569,0.1701,0.0587,1.4625,0.2485,2.7941,0.0053,0.0107,0.1709,0.1038,0.2681,-0.17,0.1339,-0.0372,0.1697,0.4025,0.2019,0.7327,0.7285,0.0272,0.3771,1.5157,2.518,0.0367,2.6196,1.2008,2.2604,-0.1766,-0.0157,0.0205,BRCACancer
Utah__C04,0.1719,0.3649,1.0243,-0.0435,0.08,0.1034,-0.0744,-0.0664,0.0474,0.3846,-0.0436,-0.0665,0.2278,-0.0814,2e-04,-0.0884,-0.138,-0.0448,0.0441,-0.0252,1.4078,0.2053,-0.0306,0.8506,0.1292,3.0487,0.0143,0.2137,0.2591,0.0912,0.2729,-0.101,0.1373,-0.0388,0.0729,0.3273,0.1046,0.2388,0.5042,-0.0512,0.1463,1.522,2.2966,-0.0069,2.2006,0.6558,2.7061,-0.3754,-0.0136,-0.0375,Control
Utah__C05,0.1714,0.0393,0.4647,-0.0243,0.1037,0.1095,-0.0753,-0.0298,0.0927,0.1445,-0.1002,-0.0354,0.0897,-0.0782,-0.0533,-0.0764,-0.0429,-0.0154,0.0894,0.1219,1.1542,0.1219,-0.0024,0.8549,0.1269,2.4351,0.0479,0.1068,0.0631,0.1163,0.1977,-0.0977,0.1607,-0.0225,0.1119,0.1974,0.0575,0.2623,0.3209,-0.0629,0.1731,0.9478,2.231,-0.0476,1.9028,0.7238,2.268,-0.2597,-0.0412,0.0193,BRCACancer
Utah__C06,0.0993,-0.0064,0.7824,0.0471,-0.0838,-0.0079,-0.1687,0.0524,-0.0804,0.1037,-0.049,-0.2062,0.083,-0.1133,0.0313,-0.2108,-0.1729,-0.0425,0.1716,0.1321,1.0288,0.0661,-0.0711,0.2781,0.0483,1.0801,-0.0055,-0.0251,0.0158,0.0419,0.1773,-0.1116,0.0665,0.0606,-0.0552,0.0647,-0.0929,0.1565,0.27,0.0148,0.0253,0.3177,0.6978,-0.0553,0.8072,0.2412,1.2797,-0.1396,0.0022,-0.195,Control
Utah__C07,0.1827,0.0035,0.8678,-0.0506,0.0048,0.0892,-0.1028,0.0062,0.027,0.4055,-0.072,-0.1286,0.0642,-0.1512,-0.0779,-0.1205,-0.0475,0.0172,0.0893,-0.0877,1.4172,0.2084,0.0318,0.8831,0.1936,2.912,0.0881,0.0732,0.1644,0.0041,-0.034,-0.0281,0.1778,0.0178,0.0562,0.2758,0.0375,0.3576,0.324,-0.0283,0.2478,1.3053,2.1181,0.0499,2.1872,0.4905,2.3526,-0.0122,0.0268,-0.0612,Control
Utah__C08,0.2524,0.286,0.7494,-0.0162,0.0487,0.0594,-0.1,0.0455,0.0857,0.3749,-0.0884,-0.0721,0.0667,-0.0146,-0.1154,-0.1735,0.0336,-0.0551,0.0814,-0.0432,1.4751,0.271,-0.0065,0.9662,0.0745,2.4987,0.1491,0.1536,0.2746,0.1116,0.075,-0.0922,0.1094,0.0403,0.0267,0.3365,0.0228,0.4112,0.3919,0.0411,0.2494,1.1491,2.1384,0.0209,2.1154,0.6443,2.1934,9e-04,0.0112,-0.0712,Control
Utah__C09,0.2313,0.2482,0.7443,-0.01,0.0809,-0.0019,-0.0802,-0.0823,0.0159,0.2445,-0.0306,-0.0137,0.1267,-0.0626,-0.0365,-0.1334,-0.0242,0.0861,0.083,-0.0737,1.2891,0.1645,-0.0339,0.8996,0.1436,2.5992,0.0986,0.002,0.0601,0.0299,0.0741,-0.1437,0.1342,-0.1023,0.0869,0.1881,0.0176,0.3649,0.4264,0.0032,0.1519,1.1105,2.1273,-0.0217,2.1194,0.6773,2.34,-0.0863,-0.0463,-0.063,Control
Utah__C10,0.2447,0.2734,0.9718,-0.0488,0.0371,0.0997,-0.0952,0.0151,0.074,0.3864,-0.0644,-0.0377,0.0755,-0.1035,-0.0552,-0.1207,-0.0052,-0.0286,0.0238,0.0225,1.2792,0.2324,0.0143,0.895,0.091,2.6012,0.1405,-0.0321,0.1241,0.0948,0.1601,-0.0565,0.1267,-0.0093,0.0683,0.2707,0.0859,0.4272,0.3352,0.0733,0.2265,1.2633,1.9604,0.0056,2.0484,0.749,2.5271,-0.2176,-0.0113,0.0151,BRCACancer
Utah__C11,0.2633,0.4038,1.0456,-0.0038,0.007,-0.0167,-0.0669,-0.071,0.0037,0.4194,-0.1073,-0.0739,0.1386,-0.0192,-0.0862,-0.109,-0.0439,0.0104,0.0293,-0.0492,1.7467,0.2637,-0.0268,1.2383,0.2587,2.8343,0.112,0.1449,0.1729,0.014,0.206,-0.1213,0.1645,-0.0291,0.0992,0.4631,0.1263,0.4744,0.6558,-0.0313,0.2591,1.4829,2.2069,0.0205,2.5202,0.814,2.48,-0.3332,-0.0307,0.0355,Control
Utah__C12,0.1387,0.2047,1.2369,-0.0164,0.0137,0.1022,-0.0741,-0.0017,0.0487,0.4333,-0.0659,-0.1028,0.0634,-0.1064,-0.0919,-0.0876,0.0092,-0.0368,0.0838,0.0285,1.1533,0.2421,-0.0089,0.7431,-0.028,3.3825,0.0481,0.1442,0.2908,0.0455,0.0265,-0.1001,0.1392,-0.0145,0.0764,0.3699,-0.0472,0.2428,0.2849,0.0162,0.16,1.4392,1.76,-0.0101,2.088,0.4871,2.7461,-0.1118,0.0206,0.0075,BRCACancer
Utah__D01,0.2546,0.5381,0.4361,-0.0416,-0.0753,0.0441,-0.1317,-0.0028,-0.0069,0.0684,-0.0625,-0.2185,0.0511,-0.0375,-0.0647,-0.2165,-0.0353,-9e-04,0.2045,-0.0609,1.6052,0.0672,0.0076,1.068,0.1378,1.9073,0.0046,-0.0491,0.3375,0.0098,0.1219,-0.106,0.0214,0.0858,0.0336,0.3542,0.2174,0.6847,0.707,-0.0537,0.5944,1.0371,1.8916,-0.0648,2.1724,1.2673,1.8206,-0.1252,-0.0457,-0.0539,BRCACancer
Utah__D02,0.2413,0.2212,1.4544,-0.0011,0.0844,0.0676,-0.0557,-0.0541,0.0156,0.5083,-0.0555,0.0064,0.0993,-0.048,-0.0478,-0.072,-0.0103,0.0432,0.0262,-0.0259,1.5309,0.2018,-0.023,0.8714,0.1836,3.2623,0.1322,0.0124,0.0492,-0.0148,0.0696,-0.0712,0.1858,-0.0238,0.0307,0.4172,0.0852,0.3614,0.5023,-0.0102,0.3164,1.5852,2.1397,0.0103,2.2717,0.713,2.6239,-0.0517,0.0025,0.0277,BRCACancer
Utah__D03,0.1788,0.1773,1.103,-0.056,0.1499,0.0792,-0.0972,0.0196,0.1651,0.5183,-0.0939,-0.0484,0.0613,-0.113,-0.0221,-0.1203,-0.0713,-0.0186,-0.0147,0.1431,1.5057,0.2386,-0.0112,0.8441,0.0034,3.3585,0.0691,0.0094,0.1533,0.0889,0.0874,-0.0523,0.0713,-0.0477,0.0243,0.3026,-0.0564,0.3543,0.3771,-0.0554,0.1661,1.7694,2.1201,-0.0058,2.2836,0.7323,2.7264,-0.2319,-0.0242,-0.0423,BRCACancer
Utah__D04,0.2313,0.2512,1.0177,-0.04,0.0465,0.0253,-0.091,-0.0238,-0.0113,0.4443,-0.075,-0.1138,0.1258,-0.0716,-0.0258,-0.1326,-0.1182,-0.1441,0.1596,-0.0933,1.5476,0.2035,-0.0365,1.0809,0.2185,3.015,0.0503,0.0372,0.2035,0.0225,0.1147,-0.0845,0.1576,-0.0259,0.0019,0.3012,0.0334,0.443,0.4868,-0.0301,0.1731,1.4842,2.5577,0.0127,2.2062,0.9005,2.435,-0.2037,-0.0051,0.0753,BRCACancer
Utah__D05,0.2481,0.1695,1.2184,-0.0405,-0.0164,0.1578,-0.1072,0.052,0.0174,0.4759,-0.0979,-0.1013,0.07,-0.1031,-0.083,-0.0985,-0.0565,0.0078,0.0964,-0.0308,1.6199,0.3062,0.0305,1.0657,0.1653,3.1893,-0.021,-0.0493,0.214,0.1755,0.1161,-0.0905,0.0695,0.0226,0.0389,0.4142,0.1097,0.482,0.4197,0.057,0.142,1.6155,2.4459,0.0623,2.2459,0.9038,2.4276,0.0882,0.0107,-0.0116,BRCACancer
Utah__D06,0.2768,0.3885,0.8897,-0.0224,0.1115,0.0643,-0.104,-0.0056,0.0307,0.4341,-0.069,-0.0552,0.1124,-0.0544,-0.0328,-0.1541,-0.0713,0.0063,0.124,0.1518,1.6475,0.2321,-0.0041,1.1363,0.2849,2.6422,0.0759,-0.0085,0.2062,0.0352,0.1092,-0.0612,0.1325,0.0068,0.0783,0.3397,0.148,0.511,0.5619,0.0163,0.2539,1.2911,2.4772,0.0114,2.352,1.0016,2.2707,-0.0362,-0.0245,0.02,BRCACancer
Utah__D07,0.2393,0.3271,1.322,-0.0098,0.1596,0.1122,-0.0761,8e-04,0.0227,0.4173,-0.0666,-0.0694,0.0828,-0.0522,-0.1025,-0.0846,-0.0333,0.0163,0.0819,0.0235,1.6132,0.2396,-0.028,1.1852,0.0981,3.1006,0.0943,0.0492,0.186,0.0059,0.2045,0.028,0.0925,-0.0324,0.0135,0.4573,0.0951,0.4505,0.4496,-0.0256,0.1463,1.5998,2.5089,0.0359,2.4516,0.9373,2.5717,-0.2441,-0.0331,0.0119,Control
Utah__D08,0.1774,0.3129,0.8853,-0.0295,0.1102,0.0724,-0.1049,0.0324,-0.032,0.3062,-0.1224,-0.1669,0.0129,-0.1122,-0.1144,-0.1376,0.0489,0.0399,0.1604,0.0431,1.315,0.2287,-0.0388,0.8173,0.0863,2.431,0.0872,0.11,0.1727,0.0854,-0.038,-0.0983,0.1281,0.0578,0.0382,0.2632,-0.0761,0.3545,0.3837,0.0546,0.1508,1.2268,2.2713,-0.0341,2.1956,0.6644,2.3454,-0.0157,0.0153,-0.0481,Control
Utah__D09,0.2896,0.3171,0.7918,-0.0491,0.0874,0.0885,-0.1012,-0.0371,0.0656,0.3835,-0.0824,-0.1006,0.1187,-0.0669,-0.0375,-0.1856,0.0338,-0.0345,0.1371,-0.115,1.4396,0.2406,-0.0329,0.9501,0.1663,2.6382,-0.0548,0.0484,0.1075,0.0529,0.2132,-0.1624,0.1445,-0.0846,0.0218,0.3761,0.0561,0.4532,0.4294,0.0103,0.2045,1.236,2.1637,0.0137,2.1547,0.6787,2.2587,-0.093,-0.0216,-0.0927,Control
Utah__D10,0.1717,0.2764,1.1404,-0.0233,0.2961,0.0644,-0.0938,-0.0301,-0.0159,0.313,-0.087,-0.0698,0.0294,-0.0265,-0.0575,-0.1189,-0.0266,-0.0229,0.157,0.3718,1.572,0.2319,0.0329,0.8786,0.2869,2.5874,0.1035,0.6761,0.1935,0.0684,0.0438,-0.091,0.1164,0.069,-0.0152,0.2922,0.0119,0.2929,0.275,-0.013,0.185,1.1999,2.3666,-0.0151,1.9427,0.5239,2.4714,-0.1827,-0.0179,-0.0359,Control
