@relation data

@attribute id string
@attribute 10747 numeric
@attribute 1361 numeric
@attribute 1378 numeric
@attribute 1380 numeric
@attribute 1604 numeric
@attribute 2 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2152 numeric
@attribute 2153 numeric
@attribute 2155 numeric
@attribute 2157 numeric
@attribute 2158 numeric
@attribute 2159 numeric
@attribute 2160 numeric
@attribute 2161 numeric
@attribute 2162 numeric
@attribute 2165 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 3053 numeric
@attribute 3075 numeric
@attribute 3426 numeric
@attribute 3818 numeric
@attribute 3827 numeric
@attribute 4153 numeric
@attribute 4179 numeric
@attribute 462 numeric
@attribute 5054 numeric
@attribute 5104 numeric
@attribute 5265 numeric
@attribute 5327 numeric
@attribute 5328 numeric
@attribute 5329 numeric
@attribute 5340 numeric
@attribute 5345 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 5648 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 629 numeric
@attribute 7035 numeric
@attribute 7056 numeric
@attribute 710 numeric
@attribute 712 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 715 numeric
@attribute 716 numeric
@attribute 717 numeric
@attribute 718 numeric
@attribute 719 numeric
@attribute 722 numeric
@attribute 725 numeric
@attribute 727 numeric
@attribute 728 numeric
@attribute 729 numeric
@attribute 730 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 966 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.0202,-0.087,0.6191,-0.0335,1.2676,0.1356,-0.1236,1.3098,-0.0417,0.7539,0.0203,-0.0232,-0.0978,0.0149,-0.0275,-0.0915,1.4074,-0.0064,-0.0863,-0.125,-0.1329,-0.1013,0.2433,-0.044,-0.146,-0.1553,-0.1201,1.106,-0.0815,0.0264,-0.2554,0.8636,0.0105,0.1255,0.9492,-0.0112,0.0653,0.0152,0.1538,-0.0951,-0.1707,0.0015,0.0492,0.1965,0.6205,0.2157,-0.0034,0.1202,-0.0323,0.1069,-0.0813,0.1901,0.0033,2.4394,-0.0241,0.0534,0.3602,1.5461,-0.1066,-0.131,-0.0424,-0.0152,0.1593,-0.0964,0.4854,Control
Utah__A12,0.02,-0.0822,0.5826,0.1113,1.1352,-0.0185,-0.1144,1.4117,0.0022,0.5563,0.011,-0.0431,-0.0972,0.0694,-0.0164,-0.1309,1.6475,0.0433,0.0943,-0.076,-0.1904,-0.061,0.0993,0.0422,-0.0481,0.0135,-0.0486,1.1011,0.0735,0.1558,-0.3192,0.5461,0.0056,0.0728,0.6488,0.1059,0.128,0.1896,0.3384,0.1072,-0.0578,0.0469,0.1378,0.3099,0.1927,0.147,0.0654,0.3301,0.1227,-0.0522,0.0558,0.1133,-0.0052,1.1267,0.0452,0.1375,0.0573,0.7089,0.0113,-0.0573,0.0987,0.0864,0.1519,0.0342,0.3354,Control
Utah__B01,0.1664,-0.2122,0.7592,0.1535,2.1369,0.0015,-0.1542,0.8642,-0.1855,0.7225,-0.1909,-0.0409,-0.1637,-0.1087,-0.0269,-0.311,1.3009,-0.1567,0.067,-0.214,-0.1978,0.041,0.0384,-0.0204,-0.013,-0.0787,-0.0803,1.7235,0.0921,0.0238,-0.4222,1,0.1065,0.0499,0.791,0.124,-0.0253,0.0456,0.2527,0.1495,-0.2364,0.0709,0.2444,0.221,0.0022,0.1919,-0.0684,0.2728,-0.2431,0.0771,0.1029,0.1807,-0.0467,1.8588,0.0211,0.0783,0.3266,1.1257,-0.0268,-0.0438,0.0767,0.0881,-0.0279,-0.0588,0.5791,Control
Utah__B02,0.1487,-0.1181,0.8991,0.0588,2.0156,0.0525,-0.083,1.3201,-0.0717,0.9758,0.0248,-0.0603,-0.1152,0.0426,-0.07,-0.0093,1.406,-0.0645,0.0025,-0.1837,-0.1407,-0.0945,0.0882,-0.0497,-0.0499,-0.1082,-0.0997,1.6755,-0.0181,0.1025,-0.2242,1.147,0.0043,0.1029,1.2328,0.02,0.057,0.0723,0.2078,-0.0333,-0.0771,0.0151,0.1241,0.2199,0.4727,0.0928,0.1797,0.2055,-0.0737,0.0772,-0.0608,0.2423,0.15,2.5586,-0.0536,0.0452,0.2539,1.622,-0.0544,-0.1092,0.0047,0.0242,0.1705,-0.0577,0.5984,Control
Utah__B03,0.0683,-0.1389,1.0078,0.12,2.0407,0.1412,-0.066,0.9832,-0.074,1.0228,-0.013,-0.0717,-0.0575,0.0061,-0.073,-0.1683,1.1035,-0.0924,0.0011,-0.143,-0.1528,-0.0066,0.1219,-0.0606,-0.0211,-0.088,-0.0513,1.79,-0.0636,-0.0876,-0.2558,1.0232,0.0507,0.1279,1.1329,0.0525,0.0168,0.0298,0.0205,-0.0095,-0.1432,0.0603,0.1101,0.0569,0.3093,0.0897,-0.117,0.2133,-0.0772,0.1298,0.0601,0.1544,0.1063,2.5386,0.0193,0.0337,0.2873,1.4766,-0.0947,-0.1516,-0.018,0.053,0.1645,-0.11,0.6198,BRCACancer
Utah__B04,0.0203,-0.1678,0.6629,0.0706,1.6648,0.2009,-0.1433,1.2502,-0.0263,0.6343,-0.0299,-0.0877,-0.206,-0.016,-0.0028,-0.0829,1.6193,-0.1039,-0.0968,-0.22,-0.1602,-0.1117,0.111,-0.0515,-0.0064,-0.1563,-0.3386,1.5949,-0.0327,0.0764,-0.3349,0.9545,-0.0588,-0.0428,0.57,-0.0246,0.0736,0.1013,0.2652,-0.0145,-0.2125,-0.0394,0.0186,0.3117,0.4114,0.0882,-0.0472,0.0686,-0.0891,0.0413,-0.0289,0.1688,-0.0362,1.6618,-0.0512,0.0729,0.2361,0.8472,-0.0795,-0.1134,0.0437,-0.0461,0.18,-0.1043,0.3489,BRCACancer
Utah__B05,0.1026,-0.2018,0.5768,0.0315,1.7682,0.0201,-0.1067,1.1321,0.0462,0.1925,-0.0712,-0.0899,-0.1655,-0.0255,0.001,-0.0766,1.1092,-0.0979,-0.006,-0.0907,-0.0904,-0.186,0.1633,0.0057,-0.0141,-0.1714,-0.208,1.3582,0.0518,0.0869,-0.313,1.0448,-0.0179,0.0219,0.8115,0.101,-0.0452,0.2506,0.1391,0.0215,-0.2165,-0.0772,0.0853,0.2133,0.3636,0.1992,0.6594,0.4232,0.364,0.117,-0.0211,0.2958,0.2309,2.2237,0.034,0.1062,0.1233,1.3341,-0.0852,-0.1173,0.0746,-0.006,0.4939,-0.0198,0.2523,BRCACancer
Utah__B06,0.0473,-0.2351,0.558,-0.0135,1.5216,0.083,-0.1629,0.8995,-0.1198,0.5677,-0.1165,-0.0648,-0.202,-0.1277,8e-04,-0.3142,1.3204,-0.1269,0.0892,-0.1229,-0.0902,0.0619,0.1811,-0.0574,-0.075,0.0833,0.0361,1.6037,0.0651,-0.0405,-0.3414,1.0033,-0.0559,0.0758,0.6606,0.1887,-0.1019,0.0371,0.1493,0.0775,-0.1816,0.1442,0.0884,0.1429,-0.2454,0.0946,-0.2214,0.154,-0.0873,-0.0619,0.1546,0.1452,-0.1559,1.561,0.1576,0.1245,0.1609,0.8048,0.1194,0.037,0.1631,0.3131,-0.0107,-0.0067,0.3125,BRCACancer
Utah__B07,0.201,-0.1418,1.042,0.1916,1.7014,0.3022,-0.0868,1.4156,-0.0361,1.0758,0.0309,-0.0435,-0.0314,-0.055,-0.0731,0.038,1.3235,-0.0817,-0.0322,-0.1345,-0.083,-0.1758,0.4431,-0.0363,-0.0233,-0.1532,-0.1239,1.823,-0.014,0.014,-0.3117,1.0536,-6e-04,0.0349,0.8006,-0.0121,0.0557,0.1434,0.2984,-0.0376,-0.1208,-0.1126,0.1166,0.2205,0.2388,0.177,0.0834,0.1563,0.0218,0.0861,-0.0707,0.2753,-0.0405,2.0585,0.0011,0.0838,0.2895,1.2929,-0.0459,-0.0888,-0.0152,0.0038,0.2312,-0.0615,0.5479,BRCACancer
Utah__B08,-9e-04,-0.1292,0.7497,0.018,1.1235,0.0637,-0.0291,1.3522,-0.064,0.6083,0.0876,0.0039,-0.0539,0.0851,-0.0551,0.001,1.6218,-0.0663,-0.0719,-0.1574,-0.1083,-0.1253,0.0732,-0.0412,-0.1096,-0.1291,-0.14,1.3835,0.0198,0.233,-0.221,1.2865,0.0288,0.1076,1.0174,-0.0579,0.0375,0.0742,0.4196,-0.0804,-0.1856,-0.0135,0.0266,0.3575,0.9203,0.1032,0.0987,0.0713,-0.2099,0.0594,-0.0153,0.1737,0.0444,2.6176,0.0034,-0.0181,0.2944,1.7109,-0.0688,-0.1372,-0.0422,3e-04,0.1633,-0.1004,0.5659,Control
Utah__B09,0.0252,-0.1364,0.6587,0.1963,1.8859,0.2687,-0.0963,1.2097,-0.0795,0.3066,0.0164,-0.0497,-0.1149,0.0241,-0.1265,-0.1102,1.5399,-0.0986,-0.0497,-0.2731,-0.2114,0.0016,0.046,-0.0524,-0.1066,-0.1777,-0.3232,1.4998,-0.0593,0.0568,-0.3843,0.7322,0.0179,0.0509,0.657,0.0335,-0.0378,0.0818,0.2622,-0.0313,-0.2213,-0.0089,0.0685,0.2673,0.2623,-0.0039,-0.0715,0.1581,-0.1285,0.0724,-0.0315,0.1344,0.0101,1.0748,-0.0566,-0.0508,0.1601,0.9795,-0.1184,-0.1259,-0.0173,-0.0164,0.0944,-0.0817,0.3005,Control
Utah__B10,0.0128,-0.1323,0.4865,-0.0107,1.6558,0.0297,-0.1086,1.3035,-0.0892,0.5275,0.0224,-0.0412,-0.1169,0.0334,-0.0701,-0.0427,1.6674,-0.0743,-0.0359,-0.1313,-0.1718,-0.1581,0.1528,-0.0506,-0.0444,-0.0532,-0.2374,1.5399,-0.0933,0.0291,-0.2064,0.9398,0.0156,0.0617,0.5687,0.0072,-0.0215,0.0647,0.1874,0.0149,-0.1326,-0.032,0.0719,0.192,0.2487,0.094,-0.0779,0.0873,-0.164,-0.0028,-0.0131,0.153,-0.0822,1.2746,-0.0635,-0.0093,0.111,1.1835,-0.0435,-0.0636,-0.0144,0.029,0.1525,-0.1018,0.3613,Control
Utah__B11,-0.0465,-0.1463,1.0519,0.1402,1.5997,0.1045,-0.021,1.2147,-0.0652,0.9411,-0.0433,0.0079,-0.137,-0.0254,-0.0532,-0.0279,1.7202,-0.0203,-0.1329,-0.1918,-0.1312,-0.0209,0.0815,-0.0629,-0.0712,-0.0324,-0.0904,1.4803,-0.0292,0.1266,-0.2779,1.3133,-0.0279,0.1631,0.7532,0.0414,0.0286,0.048,0.4484,-0.0564,-0.0971,-0.0882,0.0546,0.3279,0.4598,0.2414,0.1672,0.203,-0.0765,0.0585,0.0153,0.1772,0.1401,2.1478,-0.0437,0.0193,0.2091,1.4392,-0.1066,-0.1362,-0.0285,-0.0818,0.2247,-0.0835,0.5605,Control
Utah__B12,0.098,-0.1808,0.5172,0.0496,1.4275,0.005,-0.1012,0.6565,0.0238,0.3223,0.0763,-0.0694,-0.124,0.0231,0.0316,-0.1046,1.3624,0.0331,-0.1227,-0.2441,-0.0646,-0.1736,0.0229,-0.0593,0.1489,-0.0779,-0.2289,1.0859,-0.0417,0.0823,-0.2613,0.5114,-0.0242,0.0276,0.4133,-0.0267,0.0509,0.1423,0.1616,-0.0708,-0.1928,-0.085,0.0599,0.0745,0.0754,0.0587,-0.074,-0.0379,0.0491,0.0463,-0.0327,0.0533,-0.0896,0.5134,-0.1059,0.0875,0.0435,0.6458,-0.0761,-0.155,-0.0256,-0.0368,0.231,-0.0453,0.0133,Control
Utah__C01,-0.033,-0.1617,1.1328,0.1352,1.548,0.0204,-0.1149,1.2375,-0.0459,0.8001,-0.0266,-0.0637,-0.1374,-5e-04,-0.0553,-0.0199,1.5539,-0.016,-0.0488,-0.2347,-0.0795,-0.141,0.0635,-0.0177,-0.0519,-0.1218,-0.213,1.4589,-0.0367,0.0836,-0.3457,1.4595,-0.0374,0.0668,1.0565,0.0024,0.0036,0.2039,0.274,-0.0399,-0.1634,-0.0973,0.0621,0.3039,0.7477,0.1415,0.1466,0.3527,0.0771,0.0434,-0.0799,0.2187,0.1362,2.3344,-0.0057,0.0227,0.3072,1.5995,-0.1155,-0.1274,0.0281,0.0241,0.2183,-0.0908,0.4074,BRCACancer
Utah__C02,-0.0073,-0.1296,0.7444,0.3326,1.2715,-0.0146,-0.0295,1.323,0.0468,0.831,0.0132,-0.0787,-0.1417,0.0166,-0.0135,0.1404,1.5745,0.0316,-0.0324,-0.1181,-0.0835,-0.1924,0.3005,0.0096,-0.0033,-0.1125,-0.297,1.4016,-0.0392,0.1314,-0.2027,0.9433,-0.0203,0.0082,0.804,-6e-04,0.0592,0.1332,0.3745,-0.0359,-0.1915,0.0011,0.0784,0.3504,0.6618,0.1422,0.1257,0.1004,-0.004,0.0543,-0.1173,0.1928,0.0055,1.7689,-0.0479,0.0418,0.2364,1.4112,-0.0785,-0.1068,-0.0261,-0.0333,0.3002,-0.0782,0.4954,BRCACancer
Utah__C03,0.0799,-0.134,0.8921,0.0529,1.5465,0.0399,-0.1033,1.4314,0.0818,0.9735,0.0248,-0.0585,-0.0974,-0.0399,0.0043,0.1153,1.3657,-0.0213,-0.0649,-0.0775,-0.1469,-0.1784,0.1383,0.0264,-0.0108,-0.1017,-0.2125,1.5565,-0.0289,0.1002,-0.2979,1.5068,0.0256,-0.0201,0.9296,-0.0069,-0.0125,0.1299,0.2797,-0.0639,-0.185,-0.08,0.1479,0.226,0.5647,0.2822,0.31,0.4051,0.0764,0.044,-0.1359,0.4076,0.1808,2.3006,-0.0221,0.0632,0.2275,1.4258,-0.0501,-0.1033,-0.008,-0.016,0.1811,-0.0823,0.4551,BRCACancer
Utah__C04,-3e-04,-0.05,0.4404,0.0762,1.0271,0.0477,0.1071,1.239,0.0501,0.5197,0.1151,-0.0257,-0.0612,0.106,5e-04,0.144,1.7411,0.1016,-0.073,-0.1366,-0.0997,-0.0958,0.0858,-0.028,-0.1033,-0.1813,-0.1902,0.8203,-0.1603,0.096,-0.2761,0.6993,0.0238,0.1326,0.8564,-0.0187,0.0677,0.0711,0.3298,-0.047,-0.2348,-0.0125,-0.0128,0.3182,0.6836,0.1031,-0.1275,0.0641,-0.0838,0.1049,-0.0447,0.0911,0.0161,1.439,-0.0082,0.0913,0.1892,1.2439,-0.0404,-0.2141,0.0114,-0.0362,0.2505,0.0071,0.1981,Control
Utah__C05,-0.1031,-0.0829,0.5525,0.0725,1.0054,0.0056,0.0082,0.8104,0.056,0.4991,0.0981,-0.0946,-0.0859,0.0467,-0.0474,0.1162,1.2215,0.0702,-0.1146,-0.2148,-0.1113,-0.0192,0.0077,0.0337,-0.0474,-0.0834,-0.1685,1.0371,-0.073,0.0742,-0.3023,1.1315,0.0335,0.0308,0.7209,-0.0039,0.0312,0.0785,0.0439,-0.0269,-0.1544,-0.0038,0.0099,0.1414,0.6824,0.0839,0.0124,0.1374,0.0184,0.0941,0.0018,0.1617,0.0323,1.8941,-0.0832,0.0505,0.1035,1.347,-0.0862,-0.185,0.0311,0.0138,0.2581,-0.0504,0.2274,BRCACancer
Utah__C06,0.0449,0.0494,0.0813,0.0898,0.578,-0.0418,-0.0039,0.2605,-0.0114,-0.0696,-0.0229,-0.2042,-0.0216,0.1132,0.0138,-0.0694,0.6441,-0.0168,-0.0662,-0.1053,-0.0983,0.0669,-0.0576,-0.0924,-0.2102,-0.1761,0.0247,0.3756,-0.1557,0.0205,-0.2752,0.4499,0.1174,0.1448,0.4927,0.1034,-0.0027,-0.0073,0.0263,0.0176,-0.2532,0.1783,-9e-04,0.0167,-0.0297,0.0698,-0.0971,0.0088,-0.0094,0.0426,0.0649,0.0586,-0.137,0.454,-0.1204,0.1254,0.0317,0.3785,-0.1401,-0.1746,0.1792,-0.0039,0.2497,0.0605,0.1594,Control
Utah__C07,0.0016,-0.1098,0.5733,0.1029,0.9345,-0.0107,-0.1292,1.5685,0.042,0.6572,0.0524,0.0104,-0.1009,0.0485,-0.0123,0.0625,1.6403,0.0633,-0.0722,-0.1158,-0.0992,-0.1502,0.1937,-0.0403,-0.0594,-0.1351,-0.1565,1.1641,-0.0866,0.1315,-0.2792,0.7924,0.004,0.1412,0.668,0.021,0.0539,0.0821,0.3758,-0.0104,-0.1648,-0.009,0.0489,0.2475,0.5007,0.0553,0.0564,0.0789,-0.0033,0.0095,-0.0268,0.1106,-0.04,1.5122,0.0318,0.0354,0.107,1.0642,-0.0835,-0.1243,0.0181,-0.0221,0.2934,-0.1008,0.2855,Control
Utah__C08,-0.0884,-0.0627,0.6637,0.1755,1.1394,-0.0618,-0.0382,1.3769,-0.0149,0.6692,0.0374,-0.0167,-0.0311,0.051,-0.0587,0.008,1.4561,-0.0282,-0.0849,-0.1702,-0.1261,-0.1938,0.1133,-0.0443,-0.0808,-0.1229,-0.1834,1.2767,-0.0967,0.2588,-0.2648,1.1664,0.0307,0.072,0.7915,-0.0255,0.0889,0.1362,0.3214,-0.0261,-0.1729,-0.0695,0.0355,0.4014,0.4012,0.2706,0.2614,0.2187,0.0792,0.0913,-0.0273,0.2463,0.2598,1.9518,0.0544,0.0945,0.2555,1.4245,-0.0618,-0.1414,0.0235,-0.0432,0.1955,-0.0687,0.5021,Control
Utah__C09,-0.0475,-0.1323,0.7493,0.0864,0.961,0.0488,-0.0136,1.1971,0.0293,0.6487,0.1,-0.0416,-0.1011,0.0661,-0.0303,0.041,1.6098,0.016,-0.0981,-0.1084,-0.1255,-0.1948,0.1221,-0.0328,-0.0952,-0.1595,-0.1502,1.0988,-0.1149,0.054,-0.2338,1.057,0.0221,0.1316,0.6755,0.0265,0.1197,0.0937,0.3971,-0.0522,-0.0565,-0.0369,0.0202,0.2011,0.5337,0.1424,0.1129,0.2575,0.0354,0.0369,0.0076,0.1044,0.0368,1.5247,-0.0437,0.1239,0.1315,1.2453,-0.1195,-0.1674,0.0175,-0.0443,0.3162,-0.0444,0.3162,Control
Utah__C10,0.002,-0.1285,0.848,0.3062,1.3277,0.0021,-0.0844,1.4648,0.0304,0.6741,0.0376,-0.0677,-0.1284,0.0412,0.014,0.1238,1.6465,-0.0046,-0.0584,-0.1804,-0.1242,-0.1452,0.0581,-0.0105,-0.0365,-0.0746,-0.0494,1.2252,-0.0461,0.0729,-0.1806,1.2098,-0.05,0.0614,0.6666,-0.0098,0.0916,0.2435,0.4767,-0.0431,-0.1207,-0.094,0.0443,0.284,0.7276,0.1528,0.1034,0.1245,-0.0804,-0.002,-0.0441,0.1689,0.094,1.6382,-0.0155,0.0708,0.1343,1.3508,-0.0513,-0.0869,0.0166,-0.0083,0.2011,-0.0236,0.3288,BRCACancer
