@relation data

@attribute id string
@attribute 10312 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 10945 numeric
@attribute 10952 numeric
@attribute 11014 numeric
@attribute 11015 numeric
@attribute 115 numeric
@attribute 127124 numeric
@attribute 155066 numeric
@attribute 23480 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 2778 numeric
@attribute 29927 numeric
@attribute 30001 numeric
@attribute 375 numeric
@attribute 3784 numeric
@attribute 4583 numeric
@attribute 50617 numeric
@attribute 51382 numeric
@attribute 51606 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 533 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 55176 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 60 numeric
@attribute 6558 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 8992 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 9414 numeric
@attribute 9550 numeric
@attribute 9601 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.6488,-0.0557,0.1771,1.1417,0.6886,1.2027,-0.0432,0.4234,0.1848,0.1677,0.9279,0.7905,-0.0053,5e-04,0.6091,1.4676,1.0477,0.8774,0.0959,-0.0845,-0.1177,1.5369,0.8442,1.1735,0.0244,2.6057,0.9623,1.1403,0.7501,1.5793,1.1776,0.6521,0.098,0.862,1.9382,0.3619,0.9115,0.9113,-0.0051,0.3263,0.9853,-0.1178,0.8719,1.4734,0.5314,-0.0989,1.102,0.1733,0.1204,1.2879,0.1767,0.5065,0.6947,0.8879,Control
Utah__A12,0.454,0.0089,0.2876,0.8306,0.3607,1.1731,-0.1049,0.0378,-0.07,0.3155,1.0909,0.4392,0.088,0.1214,0.3465,1.4805,0.8052,0.751,-0.0132,0.0066,0.0131,1.0233,0.4894,1.0426,0.1592,2.6703,0.5639,0.9954,0.5083,1.2713,0.8519,0.2568,0.1519,0.5705,1.4363,0.0726,0.786,0.9203,-0.3279,0.1184,0.5269,-0.2487,0.5241,1.4243,0.5315,-0.1682,0.9094,0.1157,0.4684,0.8793,0.216,0.3457,0.405,0.9378,Control
Utah__B01,0.5379,-0.0606,0.25,1.0036,1.155,1.3865,0.0927,0.1165,-0.0902,0.2186,1.3486,0.8667,0.0293,-0.036,0.5895,1.3739,1.2532,1.091,-0.0322,-0.246,-0.0555,1.3313,0.8633,1.1382,2e-04,2.4921,0.742,1.4376,0.6973,1.2839,1.4072,0.5328,0.185,0.8664,1.4524,0.532,0.7574,0.9718,-0.2682,0.5839,0.9472,-0.434,0.9051,1.4579,0.6453,-0.2066,0.889,0.4481,0.5235,0.8109,-0.0039,0.454,0.9153,0.881,Control
Utah__B02,1.0034,-0.0748,0.2884,1.2992,1.268,1.6554,0.0071,0.3118,-0.052,0.4453,1.4801,0.9341,-0.0316,0.0192,0.704,1.943,1.2269,1.2516,0.0847,-0.0609,-0.069,1.5431,0.7792,1.5455,0.0478,3.132,1.2638,1.6114,0.9729,1.8941,1.4738,0.5097,0.143,0.8457,2.1182,0.5807,0.9736,1.0268,-0.1548,0.3378,0.785,-0.1472,1.006,2.0955,0.668,-0.1141,1.3275,0.3529,0.3965,1.2878,0.3929,0.6537,1.033,1.2218,Control
Utah__B03,0.8061,-0.0989,0.2657,1.1886,1.1618,1.5016,0.0058,0.2259,-0.0873,0.2812,1.4175,0.8835,0.0036,-0.0517,0.6633,1.7728,1.2882,1.1979,0.0569,-0.1228,-0.0569,1.5181,0.8561,1.4446,-0.0394,2.9864,1.1548,1.6087,0.8739,1.6392,1.4534,0.5736,0.1214,0.8439,1.9041,0.5442,0.9021,1.0272,-0.1715,0.3907,0.9095,-0.1904,1.0673,1.8153,0.6169,-0.1436,1.1366,0.3508,0.4816,1.1881,0.1196,0.5513,0.9034,1.1139,BRCACancer
Utah__B04,0.6816,-0.1547,0.2717,0.9079,0.8785,1.2001,0.0045,0.4276,-0.0624,0.2045,0.9049,0.7497,-0.022,0.0186,0.6721,1.4633,0.9988,1.1205,0.2395,-0.0826,-0.0679,1.0502,0.8372,1.1973,-0.0132,2.7055,0.8,1.3108,0.5718,1.1876,1.4041,0.775,0.1262,1.0127,1.3763,0.6004,0.8631,1.2233,-0.0225,0.6402,1.5857,-0.1718,0.9176,1.7302,0.7173,-0.1348,0.9301,0.4255,0.1264,1.005,0.2742,0.5627,0.6427,1.0048,BRCACancer
Utah__B05,0.9256,-0.0224,0.2407,1.0728,1.1432,1.466,-0.2022,0.2881,0.048,0.3004,1.2971,0.7302,0.0184,0.0549,0.5904,1.718,1.0677,1.0928,0.0185,-0.0947,-0.0401,1.1506,0.6461,1.0426,0.0612,2.6966,1.1096,1.0713,0.6507,1.6749,1.0304,0.6102,0.1095,0.6333,1.7324,0.4855,0.9923,0.8631,-0.1351,0.1887,0.8601,-0.2041,0.8413,1.899,0.573,-0.1726,1.1382,0.2961,0.1812,0.9331,0.1517,0.6197,0.7775,1.0371,BRCACancer
Utah__B06,0.4903,-0.0118,0.1237,0.6752,0.7273,1.0992,-0.0703,-0.0293,0.0501,-0.0082,0.8753,0.5605,0.1577,-0.0978,0.3913,1.1998,0.9126,0.8776,-0.1943,-0.2475,0.0015,0.9926,0.5235,1.0391,-0.0193,2.595,0.4331,1.1756,0.4643,1.0453,1.0121,0.4647,0.2189,0.7967,1.1513,0.3279,0.5286,0.7513,-0.3816,0.1906,0.7212,-0.4449,0.6527,1.4676,0.396,-0.1628,0.8095,0.2408,0.5255,0.6956,0.0019,0.2402,0.6001,0.7057,BRCACancer
Utah__B07,0.9266,-0.0772,0.3381,1.1999,0.961,1.6306,0.0542,0.3871,0.0654,0.3492,1.1283,0.9709,0.0269,0.0494,0.7489,1.7761,1.2774,1.1118,0.0314,-0.1202,-0.0807,1.5949,0.868,1.4614,0.0578,2.9537,1.2023,1.7531,1.0085,1.6247,1.6203,0.6004,0.1345,1.0549,1.923,0.6288,1.0257,1.149,-0.1569,0.2531,0.9385,-0.1719,1.0379,2.0474,0.7,-0.1158,1.1941,0.3592,0.376,1.2228,0.3436,0.5893,0.9321,1.1685,BRCACancer
Utah__B08,0.8808,-0.0885,0.2855,1.29,0.8037,1.5124,0.0125,0.2252,0.0317,0.3134,0.9717,0.8662,-0.0361,0.0113,0.6844,1.8039,1.2583,1.0166,0.1123,-0.0579,-0.1009,1.8217,0.7795,1.5446,0.0274,3.1334,1.1283,1.5966,0.915,2.0059,1.2284,0.5833,0.1117,0.9941,2.2679,0.3489,1.0223,1.0355,-0.0317,0.242,0.7048,-0.0759,0.9504,1.8023,0.5349,-0.0616,1.3505,0.2342,0.474,1.5236,0.2729,0.7259,0.8365,1.0954,Control
Utah__B09,0.6309,-0.1295,0.2227,0.6442,0.866,1.0161,0.0181,0.1847,-0.1987,0.1507,1.0408,0.7368,-0.0549,-0.0345,0.6796,1.247,0.9434,1.1409,0.1843,-0.0994,-0.0711,1.0456,0.7332,0.8287,-0.003,2.1858,0.9223,0.9176,0.5756,0.9856,1.2076,0.7545,0.0302,0.8491,1.1902,0.393,0.7716,1.0551,-0.1108,0.6761,1.539,-0.1118,1.0045,1.5295,0.5639,-0.1562,0.9356,0.3033,0.1591,0.5971,-0.0209,0.6121,0.4781,0.8507,Control
Utah__B10,0.6255,-0.0709,0.2004,0.7088,0.5641,1.1711,-0.0029,0.2112,-0.0536,0.2121,0.7602,0.5898,0.0043,0.0303,0.4932,1.4641,0.931,0.9325,0.1271,-0.1343,-0.0673,1.057,0.7019,1.0446,0.0572,2.8814,0.8046,1.2273,0.5977,1.0537,1.0985,0.579,0.0685,0.6944,1.3404,0.3447,0.7027,1.0905,-0.2745,0.405,1.1167,-0.0863,0.9284,1.5592,0.5808,-0.1336,0.9009,0.2646,0.3784,0.8915,-0.0501,0.3531,0.3192,1.0411,Control
Utah__B11,0.7267,-0.0742,0.2103,1.189,0.6755,1.4443,0.0286,0.1991,0.0911,0.3509,1.2426,0.6319,-0.0157,0.0708,0.6187,1.7603,1.1418,0.939,0.1439,-0.0303,-0.1031,1.4827,0.7802,1.2725,0.0371,3.0633,1.1233,1.3806,0.8254,1.75,1.1737,0.4949,0.0028,0.9245,1.7185,0.2805,1.1206,0.8979,-0.1753,0.3123,0.9569,-0.0047,0.8914,1.6381,0.5939,-0.0929,1.0079,0.2176,0.2999,1.1747,0.1284,0.5775,0.5605,0.9704,Control
Utah__B12,0.6837,-0.0357,0.1341,0.4151,0.6021,0.6631,-0.0728,0.1318,0.0925,0.287,0.5036,0.4938,0.0642,0.0124,0.5449,0.9353,0.6404,0.9156,0.2063,-0.0877,-0.0355,0.3491,0.4663,0.6294,0.0024,2.3016,0.7707,0.5782,0.3032,0.7039,1.1854,0.5355,-0.0076,0.8296,0.7962,0.3333,0.6792,0.7255,-0.1048,0.6519,1.3776,-0.1186,0.7009,1.5398,0.3337,-0.1387,0.6464,0.247,0.1855,0.5356,0.3127,0.2484,0.394,0.5126,Control
Utah__C01,1.1342,-0.0749,0.2995,1.2888,0.9269,1.4958,-0.054,0.3192,-0.031,0.3264,0.974,0.8513,-0.0597,0.0364,0.6989,1.7234,1.2483,1.1659,0.227,-0.0817,-0.0862,1.4561,0.7395,1.4115,0.0467,2.9548,1.2006,1.4439,0.7863,1.8649,1.2645,0.7726,0.1009,1.1605,2.0984,0.4434,1.0811,0.8639,-0.0299,0.3616,1.229,-0.1739,1.0348,1.8663,0.5895,-0.1392,1.1866,0.3879,0.1311,1.5061,0.2916,0.7224,0.632,1.2798,BRCACancer
Utah__C02,0.9844,-0.0396,0.3704,1.2588,0.7996,1.4795,-0.0763,0.2992,-0.0044,0.4744,1.0563,0.817,0.0463,0.0211,0.6217,1.8198,1.1711,0.9637,0.1054,-0.0509,-0.0685,1.3518,0.691,1.3434,0.0441,2.8206,1.2214,1.4135,0.7813,1.9697,1.4919,0.58,0.1167,0.865,2.2122,0.3375,0.9256,1.0809,-0.1685,0.2437,0.7082,-0.0945,1.0075,1.9158,0.6583,-0.0962,1.1914,0.2304,0.3438,1.4507,0.4055,0.5912,0.7077,1.2473,BRCACancer
Utah__C03,1.3308,-0.0675,0.3292,1.4079,1.117,1.5193,0.003,0.4669,-0.0342,0.5335,1.1206,0.9283,-0.0172,0.0448,0.7864,1.8504,1.2758,1.1789,0.0891,-0.0721,-0.0399,1.3928,0.8051,1.326,0.0574,2.8009,1.4406,1.4974,0.7263,2.0056,1.6126,0.6359,0.1705,0.9186,2.2739,0.5935,0.9695,1.0198,-0.1013,0.2667,0.8439,-0.0512,1.0807,2.1529,0.6938,-0.1104,1.2309,0.3336,0.4039,1.4274,0.4889,0.8075,0.8352,1.275,BRCACancer
Utah__C04,0.8275,-0.0351,0.211,0.9752,0.6949,0.8405,-0.1018,0.0795,-0.0847,0.3854,0.7264,0.4824,0.0375,0.0158,0.6261,1.237,0.8901,0.9763,0.1518,0.024,-0.082,0.6849,0.4603,0.9118,0.0488,2.2749,1.2676,0.6258,0.5547,1.8198,1.1875,0.3119,-0.024,0.5609,1.992,0.192,0.883,0.7329,-0.0527,0.2023,0.5393,-0.0144,0.7066,1.5588,0.3645,-0.0552,1.1789,0.113,0.0167,1.2542,0.2995,0.5252,0.634,0.8079,Control
Utah__C05,0.848,-0.0749,0.1841,0.9516,0.4774,0.9184,-0.1721,0.1714,-0.1712,0.2738,0.7037,0.49,0.0285,-0.01,0.5259,1.5133,0.9282,0.8562,0.1075,-0.0253,-0.0917,0.8786,0.4791,1.1863,-0.0341,2.8518,1.1236,0.7633,0.6094,1.9164,1.1349,0.3315,0.1284,0.4834,2.0681,0.1681,0.7746,0.8033,-0.1001,0.1357,0.4731,0.0529,0.7514,1.6668,0.4093,-0.0567,1.081,0.1359,0.2197,1.3005,0.2459,0.293,0.5939,1.0668,BRCACancer
Utah__C06,0.1806,-0.0696,0.0427,0.132,0.3646,0.2631,0.2257,-0.0247,-0.1987,0.1905,0.7249,0.1048,0.0419,0.0365,0.302,0.4465,0.3612,0.6897,0.0654,-0.0457,-0.0898,0.0149,0.187,0.1718,-0.0344,0.7526,0.5378,-0.023,0.1301,0.397,0.4391,0.0819,0.1835,0.2815,0.5462,-0.1156,0.5181,0.2386,-0.0712,0.0318,0.4341,-0.1241,0.2754,0.8443,0.0822,-0.1498,0.5094,0.0969,0.1639,0.45,0.2886,0.118,0.0261,0.3538,Control
Utah__C07,0.7553,-0.05,0.1789,0.9118,0.4115,1.2012,-0.0216,0.2152,0.0685,0.3588,0.8253,0.4737,0.0279,0.0105,0.5501,1.5894,0.9681,0.8748,0.0675,-0.0578,-0.0867,0.9719,0.5007,1.2221,0.0418,2.7627,1.0435,1.0311,0.6244,1.6717,1.1096,0.4236,0.0525,0.5677,2.023,0.2534,0.7731,1.0296,-0.0334,0.1667,0.619,-0.0617,0.7248,1.5645,0.4953,-0.0409,0.9995,0.0985,0.2678,1.2345,0.3144,0.3732,0.4791,1.1123,Control
Utah__C08,0.7809,-0.1179,0.2963,1.1936,0.7756,1.3662,-0.005,0.2226,-0.1982,0.3661,1.0077,0.7735,0.03,0.0132,0.584,1.63,1.2796,0.8918,0.0941,-0.0769,-0.0424,1.3972,0.6932,1.1882,0.0141,2.5625,0.8518,1.276,0.7383,1.7421,1.4179,0.5061,0.0716,0.7861,2.0522,0.3692,0.9547,0.9672,-0.0554,0.2738,0.7114,-0.1018,0.8955,1.5582,0.5872,-0.0846,1.0924,0.1699,0.308,1.2946,0.1661,0.6516,0.6663,1.143,Control
Utah__C09,0.8102,-0.0869,0.2007,0.9828,0.6503,1.2956,-0.0976,0.1776,0.0504,0.4254,1.047,0.6049,0.0074,-5e-04,0.5718,1.6667,1.0151,0.9569,0.0925,0.0258,-0.0789,1.0016,0.5794,1.2894,0.0108,2.9545,1.033,1.2109,0.5112,1.879,1.2727,0.3803,0.048,0.634,1.9889,0.2143,0.7457,0.9538,-0.0345,0.1461,0.563,0.0027,0.8,1.8544,0.5242,-0.054,1.1848,0.1422,0.1559,1.2878,0.21,0.4766,0.5904,1.2209,Control
Utah__C10,0.8407,-0.0579,0.2541,0.986,0.6316,1.4733,-0.1147,0.1553,0.0131,0.4457,0.8689,0.5392,0.0051,0.0967,0.4975,1.7595,0.8672,0.8597,0.1043,-0.0479,-0.0573,1.1036,0.4383,1.4246,0.0501,3.2013,1.0696,1.3138,0.5819,2.0496,1.2658,0.3801,-6e-04,0.6328,2.0624,0.2508,0.7909,1.1131,-0.0991,0.143,0.5243,-0.026,0.945,1.7545,0.5127,-0.0996,1.0914,0.1371,0.472,1.3604,0.3353,0.3625,0.4493,1.2579,BRCACancer
Utah__C11,0.8963,-0.0802,0.3232,1.2623,0.7328,1.3034,-0.0124,0.319,-0.2231,0.4916,0.8052,0.82,0.0064,-0.0371,0.7479,1.6,1.2044,1.0305,0.1367,0.0071,-0.0304,0.9967,0.665,1.2261,0.033,2.6024,1.2931,1.2211,0.821,1.7404,1.5555,0.6053,0.042,0.8236,2.0425,0.3304,1.0607,0.9707,-0.168,0.2985,0.813,-0.0343,1.0345,1.6961,0.5288,-0.0847,1.1042,0.1822,0.3585,1.3235,0.0959,0.7252,0.5903,1.1339,Control
Utah__C12,0.7324,-0.0293,0.2423,0.8112,0.3896,0.7622,-0.0745,0.0334,-0.0899,0.3158,0.57,0.3841,-0.0104,0.0117,0.5255,1.2194,0.6581,0.8387,0.0674,-0.0355,-0.0799,0.7054,0.418,0.8518,0.045,2.0267,1.0346,0.5536,0.3911,1.232,1.1375,0.3927,0.0328,0.5561,1.7127,0.197,0.7046,0.8246,-0.1347,0.1455,0.5599,0.0318,0.5796,1.5368,0.3787,-0.0717,1.0489,0.1183,0.1816,1.0112,0.0171,0.362,0.3422,0.913,BRCACancer
Utah__D01,1.0091,-0.1227,0.237,0.8064,0.7469,0.9039,0.0369,0.2922,-0.1216,0.2369,0.6026,0.7735,-0.128,-0.0218,0.6689,1.1905,1.0579,1.0259,0.3844,-0.024,-0.1044,0.7913,0.7734,0.86,-0.0408,2.3864,0.9544,0.9229,0.5988,1.2164,1.4414,0.7479,0.1566,1.0983,1.3034,0.5516,0.8265,0.8162,-0.1095,0.8266,1.7525,-0.1682,1.0172,1.6116,0.4042,-0.1365,0.7887,0.3843,0.4738,1.0396,0.2396,0.4313,0.678,0.726,BRCACancer
Utah__D02,0.8047,-0.1026,0.3803,1.0967,0.5425,1.1605,0.0434,0.1692,-0.0429,0.3628,0.821,0.6376,0.0168,0.0022,0.6655,1.6153,0.9757,0.8672,0.0995,0.0045,-0.0601,0.9654,0.5564,1.129,0.018,2.5447,1.1528,1.049,0.583,1.8083,1.2024,0.5843,0.0368,0.8319,2.0211,0.3378,0.8747,0.9929,-0.0224,0.1983,0.7584,-0.0079,0.8004,1.6632,0.531,-0.0518,1.1141,0.1487,0.2458,1.2006,0.3548,0.6271,0.5251,1.1139,BRCACancer
Utah__D03,0.9415,-0.0741,0.2635,0.9954,0.573,0.9667,0.0068,0.1298,0.038,0.3434,0.7184,0.533,-0.0164,0.0249,0.5709,1.5412,0.9797,0.9329,0.0895,-0.0331,-0.0661,0.8732,0.4748,1.2269,0.0598,2.841,1.1636,0.8337,0.5679,1.7189,1.2233,0.4612,0.0772,0.8133,2.0053,0.1785,0.791,0.8793,-0.0579,0.1406,0.7527,-0.0978,0.7217,1.7514,0.4661,-0.1099,1.1657,0.1221,0.2307,1.3001,0.1806,0.5174,0.4148,1.0629,BRCACancer
Utah__D04,0.9154,-0.0689,0.2176,1.1598,0.6551,1.2624,-0.0878,0.2294,0.0104,0.3332,0.7597,0.6374,0.0854,-8e-04,0.5935,1.7008,1.2445,0.9851,0.1295,-0.0398,-0.0591,1.1675,0.6418,1.2897,0.0396,3.0533,1.2454,1.1585,0.7355,1.8676,1.3274,0.5351,-0.021,0.8524,2.1193,0.2766,0.9614,0.8964,-0.1218,0.2901,0.7928,-0.074,0.9117,1.8326,0.4751,-0.1075,1.0868,0.2119,0.2462,1.4068,0.376,0.5731,0.4715,1.09,BRCACancer
Utah__D05,1.0237,-0.0045,0.3355,1.1808,0.8011,1.511,-0.1734,0.2291,-0.1638,0.3671,0.7225,0.5551,0.0114,0.0531,0.5039,1.8262,1.0199,1.0273,0.1036,-0.0495,-0.0458,1.1861,0.5794,1.5047,0.0906,3.3449,1.258,1.2438,0.5762,2.1142,1.0651,0.3828,0.1015,0.8549,2.3498,0.2343,0.9663,0.9383,-0.1235,0.1172,0.6554,-0.1275,0.8396,1.9983,0.4893,-0.0805,1.1396,0.1288,0.2949,1.4207,0.3628,0.6671,0.5338,1.1851,BRCACancer
Utah__D06,0.9929,-0.0898,0.304,1.2592,0.8311,1.5007,-0.0855,0.3041,-0.0436,0.3662,0.9927,0.8872,-0.0953,0.0142,0.7045,1.7958,1.237,0.9989,0.0995,-0.0462,-0.0513,1.4348,0.6756,1.3424,0.0509,2.8144,1.2185,1.3979,0.7161,1.836,1.5069,0.6094,0.1052,0.9472,2.193,0.3902,1.0053,0.9729,-0.0271,0.2738,0.7797,-0.1029,0.9353,1.8739,0.6307,-0.1093,1.1495,0.2595,0.2759,1.3705,0.2486,0.5725,0.6477,1.393,BRCACancer
Utah__D07,1.0274,-0.068,0.3414,1.1334,0.6932,1.4188,-0.0131,0.3282,-0.1062,0.3339,0.9578,0.7601,-0.0144,0.0433,0.6069,1.7001,1.0469,0.9506,0.0776,-0.0484,-0.0822,1.2665,0.628,1.3338,0.0524,2.9565,1.2443,1.2,0.7647,1.8477,1.2439,0.4899,0.0242,0.7444,2.1889,0.3746,0.8585,1.0382,-0.0681,0.162,0.6879,-0.0508,0.9853,1.7257,0.5683,-0.0473,1.1746,0.1723,0.2822,1.4029,0.2863,0.6442,0.6498,1.1847,Control
Utah__D08,0.7109,-0.0889,0.2153,0.9541,0.5294,1.175,0.1209,0.1477,-0.2551,0.3269,0.6791,0.5225,-0.0398,0.0713,0.5001,1.444,0.9193,0.7947,0.0634,0.0113,-0.0986,0.9192,0.4281,1.0392,0.0726,2.6631,0.9905,0.8518,0.6766,1.4759,1.1937,0.3586,0.0882,0.5836,1.7966,0.1649,0.796,0.9111,-0.1307,0.1492,0.5777,-0.0503,0.8118,1.5816,0.3747,-0.0913,1.0515,0.152,0.2347,1.0466,0.1309,0.4624,0.445,0.9777,Control
