@relation data

@attribute id string
@attribute 1022 numeric
@attribute 10629 numeric
@attribute 11036 numeric
@attribute 129685 numeric
@attribute 138474 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 27097 numeric
@attribute 2957 numeric
@attribute 2958 numeric
@attribute 2959 numeric
@attribute 2960 numeric
@attribute 2961 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 2969 numeric
@attribute 387332 numeric
@attribute 391767 numeric
@attribute 404672 numeric
@attribute 4331 numeric
@attribute 51616 numeric
@attribute 54457 numeric
@attribute 6872 numeric
@attribute 6873 numeric
@attribute 6874 numeric
@attribute 6875 numeric
@attribute 6877 numeric
@attribute 6878 numeric
@attribute 6879 numeric
@attribute 6880 numeric
@attribute 6881 numeric
@attribute 6882 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 6908 numeric
@attribute 8148 numeric
@attribute 83860 numeric
@attribute 902 numeric
@attribute 9519 numeric
@attribute 9569 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B05,0.4024,0.1611,-0.0108,0.6003,-0.031,0.2578,0.7381,0.5727,0.914,0.4846,1.3298,0.3249,0.8428,0.6516,0.2437,0.4582,0.648,0.0935,0.6777,0.0386,0.145,0.2192,0.2033,0.8653,-0.1681,0.4151,1.084,0.3527,0.1523,0.3916,0.5116,2.7776,0.7611,2.0644,0.9601,0.6253,0.9592,0.9837,1.2767,0.3141,1.3459,0.8382,0.1678,BRCACancer
Utah__B06,0.3758,0.0267,-0.0364,0.4027,-0.0512,-0.0805,0.7157,0.5797,0.8665,0.3655,1.056,0.2268,0.5797,0.2553,0.2069,0.522,0.6333,-0.0319,0.6762,-0.1091,0.3979,0.014,0.1418,0.4862,-0.2089,0.3783,1.0166,0.0396,0.0544,0.2434,0.2516,2.118,0.7677,1.1861,1.1844,0.5253,1.1311,0.9653,1.0622,0.1661,1.1789,0.8037,-0.0284,BRCACancer
Utah__B07,0.6062,0.4041,-0.0018,0.8538,0.0483,0.3978,1.0334,0.7609,1.4027,0.6781,1.4402,0.4973,0.9504,0.9139,0.2937,0.8358,1.1918,0.2823,1.003,0.0093,0.0762,0.3489,0.2818,1.0992,-0.1595,0.6251,1.3744,0.4298,0.3187,0.7902,0.6595,2.8183,0.9602,1.9116,1.5314,0.806,1.7024,1.3397,1.6291,0.3933,1.8064,1.1493,0.1347,BRCACancer
Utah__B08,0.4136,0.3958,-0.0014,0.5831,0.0033,0.3988,0.7139,0.5733,1.382,0.5596,1.4078,0.4475,0.8098,0.9158,0.2825,0.6893,1.0729,0.26,0.657,0.0556,0.0114,0.3531,0.1851,1.1613,-0.0955,0.4505,1.2282,0.3551,0.306,0.6709,0.4384,2.7975,0.6827,1.8654,0.9741,0.7074,1.7387,0.9919,1.3743,0.3307,1.3434,0.908,0.0923,Control
Utah__B09,0.4157,0.1835,0.1946,0.5434,0.0477,0.1343,0.6439,0.6094,1.0428,0.553,1.1125,0.2146,0.8537,0.4812,0.4675,0.5354,0.453,-6e-04,0.8417,-0.0151,-0.154,0.1241,0.4253,0.6354,-0.1054,0.6399,1.1531,0.5542,0.3012,0.2535,0.3391,1.8138,0.5529,1.4323,0.9975,0.4891,1.0259,1.0535,1.4367,0.6385,1.3187,0.8345,0.1504,Control
Utah__B10,0.3786,0.1167,-0.0192,0.5047,0.0521,0.0709,0.6694,0.5672,1.0201,0.322,1.3285,0.3629,0.6564,0.5724,0.2644,0.4862,0.5227,0.0899,0.7525,-0.067,-0.0617,0.1809,0.2671,0.7336,-0.1577,0.467,1.0985,0.3797,0.1774,0.2208,0.3769,2.4924,0.6593,1.4392,0.9475,0.6102,1.162,0.9105,1.3079,0.4262,1.366,0.8585,0.1722,Control
Utah__B11,0.3483,0.356,-0.079,0.6181,0.0573,0.3609,0.6552,0.6258,1.1292,0.3821,1.3071,0.3619,0.8158,0.7619,0.2836,0.6326,0.6969,0.1851,0.7344,-0.0288,-0.033,0.2697,0.2329,1.0065,-0.0814,0.3921,1.1126,0.4573,0.303,0.5232,0.5077,2.8664,0.7754,2.1752,0.8247,0.7022,1.1089,0.9376,1.2181,0.366,1.5162,0.8689,0.1593,Control
Utah__B12,0.2577,0.0957,-0.0142,0.4659,0.0839,0.1008,0.5742,0.4151,0.66,0.314,0.6491,0.2651,0.6637,0.2753,0.2863,0.4165,0.2854,0.0375,0.7527,0.0676,-0.1765,0.1474,0.3217,0.3478,-0.163,0.4364,0.8533,0.4296,0.1823,0.0994,0.2441,1.3421,0.4632,0.9485,0.8788,0.3458,0.4678,0.7713,1.0547,0.4446,1.0536,0.5243,0.0707,Control
Utah__C01,0.4887,0.4595,-0.0061,0.7657,0.0886,0.4589,0.9715,0.6539,1.0905,0.5789,1.3802,0.4595,0.8744,0.9058,0.3182,0.7123,0.9963,0.3131,0.8555,-0.0178,0.1758,0.3011,0.156,0.8754,-0.1319,0.5216,1.2644,0.5238,0.2894,0.5702,0.6525,2.3418,0.7395,1.9887,1.1051,0.7705,1.4942,1.1404,1.5421,0.477,1.5264,0.896,0.1379,BRCACancer
Utah__C02,0.5224,0.3771,0.0772,0.7676,0.0184,0.4737,0.971,0.7299,1.148,0.4218,1.3871,0.5469,0.6369,1.0022,0.2258,0.5685,1.0334,0.3363,0.7856,-0.0182,-0.0021,0.3691,0.1039,1.0649,-0.1257,0.4425,1.149,0.475,0.2633,0.6607,0.7121,2.7687,0.7245,1.9102,1.0478,0.7532,1.543,1.1509,1.4355,0.3507,1.4554,0.9866,0.1395,BRCACancer
Utah__C03,0.5433,0.6121,-0.0972,0.8556,0.1056,0.4962,1.1428,0.8394,1.3372,0.562,1.3685,0.5148,0.8346,1.062,0.2799,0.7141,0.8876,0.3497,0.7997,-0.0308,0.0908,0.2619,0.1633,1.0176,-0.134,0.5382,1.2675,0.5679,0.2407,0.6947,0.8785,2.6021,0.7767,2.0887,1.3012,0.8311,1.417,1.3273,1.5891,0.4138,1.6244,1.0315,0.1941,BRCACancer
Utah__C04,0.2662,0.2143,0.0932,0.415,0.0254,0.2085,0.4972,0.4091,0.8223,0.3317,1.0166,0.1577,0.5367,0.6777,0.1631,0.315,0.4955,0.0635,0.505,0.1522,0.0424,0.3633,0.0884,0.8254,-0.0966,0.2309,0.7889,0.4473,0.18,0.3231,0.4128,1.7111,0.5025,1.8468,0.5739,0.3508,0.6853,0.6394,1.0744,0.2442,0.7406,0.574,0.1655,Control
Utah__C05,0.2679,0.1604,0.0088,0.4549,0.0752,0.2935,0.5632,0.4657,0.7974,0.3242,1.2066,0.2264,0.4313,0.7662,0.2079,0.321,0.4435,0.1483,0.5107,0.0451,0.1315,0.271,0.0972,0.6566,-0.1348,0.2165,0.8073,0.4448,0.2663,0.3417,0.4476,2.3207,0.4932,1.7227,0.5575,0.488,0.9729,0.6837,1.1185,0.2832,0.7021,0.4939,0.1501,BRCACancer
Utah__C06,0.1924,0.0473,0.1103,-0.089,0.194,0.1383,0.1084,0.1851,0.1427,0.0946,0.3097,-0.0871,0.249,0.4595,-0.0114,0.0228,-0.1478,-0.2697,0.1881,0.1683,0.0968,-0.1183,-0.0069,0.1664,-0.1947,0.1464,0.2595,0.2739,-0.002,-0.035,0.064,0.3003,0.2457,0.6587,0.1967,0.0614,0.6679,0.3455,0.3916,0.1517,0.102,0.1485,0.1763,Control
Utah__C07,0.3902,0.2678,0.1129,0.4942,0.0462,0.2436,0.591,0.4884,0.9883,0.3423,1.3195,0.3892,0.6026,0.7946,0.1931,0.3875,0.5991,0.1593,0.5709,-0.02,0.066,0.214,0.1001,0.8622,-0.1216,0.3318,0.942,0.3353,0.1148,0.398,0.4839,2.595,0.4732,1.7649,0.6884,0.5319,0.9896,0.8129,1.1325,0.2887,1.0167,0.7117,0.1327,Control
Utah__C08,0.441,0.4357,-0.0222,0.6678,0.1708,0.4097,0.7466,0.5782,1.2055,0.406,1.5171,0.3524,0.6847,1.03,0.2423,0.6133,1.179,0.3147,0.68,0.1429,-0.0706,0.356,0.1714,1.0978,-0.0665,0.4881,1.1712,0.4619,0.3927,0.5592,0.6252,2.7241,0.6467,1.9004,0.8034,0.7372,1.4494,1.008,1.3387,0.38,1.1413,0.8807,0.2023,Control
Utah__C09,0.3766,0.1955,0.0235,0.5485,0.0235,0.2865,0.6562,0.5212,0.8964,0.2544,1.3189,0.3905,0.5078,0.7707,0.1636,0.3296,0.5672,0.204,0.6114,0.1301,-0.0889,0.2848,0.1101,0.7963,-0.1508,0.2857,0.866,0.4268,0.2194,0.4126,0.5645,2.6776,0.497,1.7882,0.7163,0.5955,1.1922,0.7889,1.0328,0.2638,1.2118,0.7215,0.1054,Control
Utah__C10,0.2963,0.1836,-0.0808,0.7223,-0.0241,0.2619,0.8134,0.5566,0.9021,0.2196,1.4344,0.4592,0.499,0.8186,0.1267,0.379,0.5353,0.1936,0.6332,0.0818,-0.0715,0.4058,0.0933,0.7727,-0.059,0.2447,0.8823,0.3616,0.1894,0.4509,0.6882,2.7045,0.6262,1.9412,0.7826,0.7395,1.0892,0.9794,1.0274,0.1976,1.0892,0.7836,0.1414,BRCACancer
Utah__C11,0.4677,0.4444,-0.0141,0.6865,0.0587,0.4236,0.7705,0.5506,1.187,0.3861,1.2449,0.3765,0.7444,0.9969,0.265,0.5036,0.9363,0.2271,0.7287,0.0109,0.0048,0.3034,0.1839,1.0507,-0.1044,0.4773,1.1996,0.6093,0.3355,0.6303,0.7221,2.2771,0.5841,1.9515,0.9001,0.6667,1.2968,1.0258,1.4526,0.3963,1.1661,0.849,0.1295,Control
Utah__C12,0.2081,0.2129,-0.0548,0.3583,0.0336,0.224,0.4293,0.2244,0.6717,0.2443,0.9203,0.1098,0.3783,0.7301,0.1557,0.2754,0.2165,0.0529,0.5199,0.0112,0.0391,0.1487,0.0976,0.591,-0.1548,0.2787,0.6878,0.4026,0.1662,0.2716,0.3612,2.2266,0.3162,1.8298,0.5203,0.275,0.7457,0.6343,1.0173,0.217,0.6529,0.5394,0.0898,BRCACancer
Utah__D01,0.3528,0.2212,-0.1447,0.5778,0.1002,0.3196,0.7875,0.5486,0.8784,0.424,0.9628,0.2208,0.838,0.5772,0.3641,0.5278,0.3806,0.2111,0.8199,-0.0562,-0.14,0.1072,0.435,0.5689,-0.1429,0.5921,1.1507,0.5324,0.3323,0.301,0.544,1.4092,0.5538,1.3937,1.1505,0.4776,0.932,1.0869,1.5635,0.6723,1.4767,0.646,0.1103,BRCACancer
Utah__D02,0.3216,0.255,0.0064,0.617,0.0787,0.3537,0.54,0.4635,0.9947,0.3871,1.2311,0.2981,0.5109,0.7474,0.1901,0.4119,0.7022,0.0917,0.7037,0.0624,0.1242,0.2758,0.1866,0.7819,-0.0515,0.3749,0.9651,0.4904,0.3133,0.3865,0.5891,2.574,0.5164,1.9029,0.7308,0.5284,0.9366,0.8579,1.3229,0.2885,0.9121,0.7186,0.0929,BRCACancer
Utah__D03,0.3138,0.1725,-0.038,0.5547,-0.0089,0.2617,0.5426,0.4744,0.7914,0.2657,1.0897,0.3027,0.4571,0.5753,0.1656,0.3589,0.542,0.2488,0.5906,0.0682,-0.0312,-0.021,0.0492,0.6021,-0.1044,0.2632,0.8997,0.4295,0.1559,0.3202,0.5011,1.9789,0.4013,1.7964,0.564,0.4273,1.0452,0.7203,1.0107,0.2051,0.9264,0.7216,0.1727,BRCACancer
Utah__D04,0.399,0.3024,0.0044,0.5533,0.0915,0.378,0.5982,0.4697,0.9839,0.2999,1.1977,0.3133,0.685,0.7664,0.1911,0.3921,0.7096,0.0942,0.6658,0.0908,-0.0418,0.2322,0.0782,0.855,-0.0824,0.4468,0.9706,0.4518,0.2417,0.496,0.5522,2.1109,0.4853,1.9283,0.8033,0.5094,1.2411,0.9041,1.2834,0.3322,1.2043,0.627,0.1262,BRCACancer
Utah__D05,0.4093,0.3009,0.0365,0.6496,-0.0162,0.3096,0.681,0.5871,0.9947,0.3193,1.2475,0.3994,0.4469,0.7229,0.1444,0.4122,0.6432,0.186,0.6915,-0.0047,0.0689,0.1787,0.0793,0.631,-0.0954,0.405,0.9226,0.3809,0.1324,0.4122,0.6608,2.2682,0.5997,1.9653,0.8113,0.6679,1.412,0.9576,1.0925,0.2306,1.079,0.8008,0.1987,BRCACancer
Utah__D06,0.4214,0.4658,-0.0369,0.7466,0.0082,0.4289,0.831,0.6044,1.1503,0.3455,1.3394,0.4,0.6326,0.9369,0.2321,0.5623,0.9724,0.3182,0.8186,0.0629,0.0479,0.2413,0.1385,1.0563,-0.1117,0.5143,1.2038,0.5085,0.3381,0.604,0.7072,2.3769,0.6595,1.8734,0.968,0.7314,1.3946,1.0927,1.3224,0.3792,1.3283,0.8408,0.1687,BRCACancer
Utah__D07,0.3781,0.3833,0.1062,0.6727,0.0219,0.3686,0.8141,0.5766,1.1497,0.2633,1.2794,0.3827,0.5547,0.8927,0.243,0.4359,0.8018,0.2884,0.6433,-0.0254,-0.1093,0.117,0.1607,1.0335,-0.0834,0.4321,1.1002,0.4876,0.2445,0.5638,0.6456,2.68,0.5305,2.0741,0.9082,0.701,1.4892,1.0702,1.1583,0.2897,1.1907,0.8496,0.1126,Control
Utah__D08,0.3055,0.0924,0.0277,0.5039,-0.0072,0.2417,0.5382,0.4098,0.8481,0.2524,1.141,0.2501,0.4104,0.6416,0.0793,0.3309,0.5412,0.2013,0.5257,0.0519,0.1027,0.1501,0.0666,0.6686,-0.1794,0.3617,0.8888,0.3375,0.1938,0.2562,0.4764,2.2549,0.5507,1.6405,0.7514,0.5198,1.1366,0.7614,0.8702,0.1506,0.7992,0.6497,0.1436,Control
Utah__D09,0.4335,0.351,-0.0029,0.66,0.1123,0.312,0.753,0.655,1.1018,0.3238,1.3675,0.4445,0.5777,0.8946,0.1838,0.4129,0.7718,0.1874,0.7343,-0.0581,0.126,0.3559,0.1248,0.9817,-0.123,0.4312,1.0527,0.4833,0.2463,0.4732,0.6641,2.5107,0.6983,1.814,0.7606,0.7207,1.3929,1.0075,1.277,0.2977,1.2377,0.7986,0.132,Control
Utah__D10,0.3235,0.1852,0.0045,0.4869,0.1019,0.3473,0.5152,0.3434,0.9123,0.2829,1.2181,0.3428,0.6456,0.8712,0.2745,0.523,0.6785,0.0795,0.5125,0.0277,0.0538,0.1487,0.1754,1.0932,-0.0437,0.3809,0.9926,0.4096,0.2493,0.4567,0.4416,2.8004,0.5558,1.991,0.6564,0.651,0.973,0.7181,1.1355,0.2808,0.9212,0.6802,0.1113,Control
Utah__D11,0.1029,-0.0911,0.1076,0.2465,0.0337,0.1872,0.1612,0.2909,0.4394,0.2254,0.589,0.0447,0.2259,0.3941,0.0144,0.1195,0.2185,-0.0953,0.3958,-0.0324,0.322,0.1128,0.0548,0.478,-0.2572,0.2452,0.4925,0.3275,0.1364,0.0624,0.228,1.1851,0.3049,1.0979,0.3388,0.2571,0.6853,0.5436,0.6609,0.0867,0.4807,0.3527,0.1415,Control
Utah__D12,0.1943,0.1753,-0.0144,0.4195,0.0934,0.3375,0.3138,0.4477,0.8856,0.2293,0.9654,0.1962,0.541,0.851,0.2221,0.3603,0.5828,-0.0112,0.4747,0.0629,-0.0814,-0.0105,0.0971,0.8933,-0.0579,0.3642,0.8947,0.4558,0.2373,0.3,0.5121,2.0105,0.4493,1.6977,0.4608,0.4531,1.0491,0.6807,1.1079,0.2253,0.7339,0.5329,0.0609,Control
Utah__E01,0.3261,0.1237,0.0725,0.4989,0.1676,0.2295,0.5887,0.454,0.8485,0.2493,1.2267,0.2797,0.4527,0.6724,0.165,0.3422,0.4175,0.0787,0.5042,-0.0252,0.1311,-0.0546,0.1484,0.643,-0.1086,0.2493,0.8561,0.3606,0.1789,0.3144,0.4667,2.196,0.5065,1.7136,0.7012,0.5177,1.1157,0.8277,0.8544,0.1992,0.9291,0.6954,0.1175,BRCACancer
Utah__E02,0.4949,0.3446,0.0356,0.7425,0.0791,0.3789,0.8464,0.5698,1.1522,0.3897,1.4645,0.4909,0.5808,0.9613,0.2322,0.4288,0.926,0.2368,0.8197,0.1121,0.0697,0.4983,0.2001,1.0222,-0.1361,0.4169,1.0841,0.4339,0.3445,0.5816,0.7164,2.8375,0.7182,2.0671,0.8926,0.8355,1.1293,1.1141,1.2249,0.3231,1.4074,0.9875,0.0405,Control
Utah__E03,0.3713,0.4603,0.0134,0.6112,0.1194,0.3613,0.6299,0.521,1.0735,0.3456,1.2838,0.3097,0.6491,1.0666,0.2374,0.4449,0.834,0.1905,0.5661,0.0157,-0.0398,0.3406,0.0969,1.0763,-0.0836,0.4536,1.0968,0.4856,0.3098,0.5885,0.5674,2.8798,0.5802,2.1506,0.7123,0.6767,1.536,0.8524,1.2467,0.3033,1.1021,0.6446,0.1166,Control
Utah__E04,0.4982,0.4754,0.0343,0.7964,0.1139,0.4827,0.9505,0.7256,1.119,0.4669,1.3805,0.3912,0.6472,0.9741,0.2417,0.6328,0.7956,0.3202,0.8031,0.102,0.208,0.487,0.1427,1.1375,-0.0818,0.4889,1.1429,0.5583,0.5134,0.635,0.8713,2.6459,0.732,2.1702,1.1702,0.7518,1.2461,1.1495,1.1828,0.3476,1.2946,0.8797,0.1145,Control
Utah__E05,0.378,0.24,0.1026,0.6731,-0.0764,0.2112,0.7325,0.5526,0.9124,0.2585,1.3242,0.3998,0.4513,0.7286,0.1527,0.4223,0.7488,0.231,0.778,0.0303,0.0173,0.3772,0.1538,1.0398,-0.1495,0.3742,1.009,0.3744,0.3294,0.4078,0.7113,2.7972,0.7467,1.7557,0.9892,0.6219,1.0937,1.0279,1.1625,0.269,1.2789,1.0098,0.2241,Control
Utah__E06,0.3066,-0.037,0.0331,0.5157,-0.0756,0.0923,0.6222,0.5089,0.6838,0.1351,1.061,0.3803,0.4719,0.4774,0.1127,0.3678,0.4599,0.174,0.5219,0.0071,0.258,0.1716,0.0588,0.4288,-0.2656,0.3594,0.7972,0.2679,-0.026,0.2266,0.3562,2.0245,0.4638,1.4108,0.8149,0.5558,1.135,0.9144,0.9031,0.2174,1.0928,0.6527,0.2519,BRCACancer
Utah__E07,0.4709,0.3285,-0.0681,0.5971,0.1476,0.3875,0.7888,0.6011,0.9913,0.3833,1.306,0.285,0.5526,0.8455,0.233,0.4711,0.6707,0.1436,0.6693,0.0255,0.0516,0.1544,0.1326,0.7844,-0.0957,0.4158,0.9642,0.533,0.2819,0.5238,0.7506,2.1926,0.6534,2.1596,1.0204,0.649,1.5407,0.9754,1.2915,0.3084,1.2098,0.8666,0.0664,BRCACancer
Utah__E08,0.3918,0.424,-0.0308,0.7043,-0.0034,0.4072,0.8213,0.6812,1.1432,0.3373,1.3431,0.4466,0.5502,0.9748,0.2447,0.588,0.891,0.2096,0.7478,-2e-04,-0.0555,0.2172,0.1846,1.0473,-0.1304,0.4265,1.1684,0.4658,0.3059,0.5985,0.6159,2.5667,0.6724,2.0541,1.0223,0.7138,1.4911,1.0099,1.2248,0.2987,1.3589,0.8782,0.0636,Control
Utah__E09,0.5678,0.4467,0.004,0.5375,0.1391,0.4207,0.6592,0.5471,1.0625,0.4415,1.3779,0.4318,0.6627,0.9465,0.303,0.4969,0.6829,0.186,0.6449,0.1045,-0.1046,0.4459,0.1259,1.0626,-0.0197,0.3811,1.0144,0.4554,0.2526,0.4985,0.5261,3.1739,0.5706,2.215,0.762,0.6684,1.2995,0.8724,0.9435,0.2528,1.2121,0.8789,0.1096,BRCACancer
