@relation data

@attribute id string
@attribute 10333 numeric
@attribute 10454 numeric
@attribute 11035 numeric
@attribute 11213 numeric
@attribute 114609 numeric
@attribute 1147 numeric
@attribute 1385 numeric
@attribute 1386 numeric
@attribute 1432 numeric
@attribute 148022 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 1848 numeric
@attribute 1849 numeric
@attribute 2002 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 23643 numeric
@attribute 257397 numeric
@attribute 29110 numeric
@attribute 30849 numeric
@attribute 353376 numeric
@attribute 3551 numeric
@attribute 3654 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 3725 numeric
@attribute 3929 numeric
@attribute 4064 numeric
@attribute 4205 numeric
@attribute 4208 numeric
@attribute 4214 numeric
@attribute 4615 numeric
@attribute 466 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 51135 numeric
@attribute 51284 numeric
@attribute 51295 numeric
@attribute 51311 numeric
@attribute 5289 numeric
@attribute 54106 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5528 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 59307 numeric
@attribute 5970 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 64145 numeric
@attribute 6416 numeric
@attribute 6885 numeric
@attribute 7096 numeric
@attribute 7097 numeric
@attribute 7098 numeric
@attribute 7099 numeric
@attribute 7100 numeric
@attribute 7189 numeric
@attribute 7314 numeric
@attribute 8411 numeric
@attribute 8517 numeric
@attribute 8737 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute 929 numeric
@attribute 9450 numeric
@attribute 9641 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,1.4566,0.1351,0.7319,1.6079,0.3079,1.3452,1.3787,1.2742,1.1233,0.494,1.0297,-0.1053,1.3036,0.7563,0.307,1.3488,2.8409,0.5463,1.2154,1.4879,0.7362,0.4073,0.7572,0.5158,0.4834,0.1769,1.0715,-0.1452,1.013,0.9525,0.6111,1.7477,1.19,1.3333,1.1125,0.7828,2.0686,0.6536,1.7687,0.5223,0.1961,1.8202,1.076,0.2791,1.4128,0.815,1.2934,0.9172,0.8513,1.8048,0.9765,0.4872,1.1557,-0.0624,0.8994,-0.0066,0.5921,0.421,0.6863,0.5351,0.4688,0.8443,1.1956,0.7337,0.04,1.6868,0.5594,0.6083,1.0633,1.3985,1.3526,0.366,2.5177,0.1889,0.7483,0.4886,0.6129,0.3096,1.0851,0.6274,0.7879,2.1422,0.4639,0.486,Control
Utah__A12,0.869,0.0696,0.467,0.8858,0.0293,0.8449,1.2041,1.0839,0.8493,0.2745,0.675,-0.2069,0.8089,0.7942,0.1436,1.1995,0.8747,0.6193,0.8013,0.9782,0.5739,0.3097,0.7413,0.1702,0.3105,0.0394,0.7127,-0.0484,0.7188,0.4354,0.4231,1.228,1.2792,0.9125,1.0664,0.5338,1.6783,0.4964,0.9909,0.1313,0.0522,1.4267,0.5475,0.3105,1.3762,0.5993,0.7434,0.4313,0.8033,1.2884,0.6537,0.0668,0.6947,-0.2465,0.889,0.0022,0.3092,0.184,0.6913,0.2159,0.2095,0.398,0.7846,0.6804,0.1467,1.2042,0.6517,0.2659,0.8197,1.443,0.7856,0.2558,1.4943,0.3085,0.4091,0.4167,0.362,0.1044,0.9064,0.1613,0.7533,1.712,0.4439,0.4495,Control
Utah__B01,1.0403,0.093,0.659,1.5145,0.3017,1.2751,1.6376,1.4056,1.2183,0.127,0.8122,-0.4239,0.9033,0.6747,0.1758,1.775,1.9307,0.7352,1.2914,1.1875,0.8374,0.5216,0.9675,0.1675,0.4563,-0.1518,0.9621,0.0319,1.0807,1.0373,0.7079,2.2282,1.2536,1.116,1.5141,0.7368,2.5522,0.5264,1.9258,0.4846,0.0499,1.4307,1.0901,0.3658,1.7176,0.7725,1.0859,0.8704,0.8455,1.5393,0.7649,0.22,1.4678,-0.3463,1.0989,-0.0215,0.6422,0.1378,0.573,0.6443,0.2865,0.4799,1.1788,0.6135,0.1028,1.6935,0.9587,0.5919,1.3462,1.7042,1.5377,0.1997,1.8841,0.2804,0.6996,0.3895,0.8769,0.0057,1.2248,0.6866,1.0472,1.5238,0.4467,0.6758,Control
Utah__B02,1.2861,0.2473,0.9548,1.5573,0.402,1.2949,1.7428,1.5309,1.3113,0.3888,1.264,0.0252,1.5833,1.2899,0.3923,1.6152,3.0541,0.8084,1.2955,1.4201,0.8919,0.5395,1.0914,0.6555,0.8168,0.3335,1.3562,-0.0916,1.3107,0.8533,0.745,2.0497,1.8021,1.2594,1.4393,1.1,3.1122,0.9941,1.9216,0.5452,0.2978,1.7908,0.9838,0.261,1.9071,0.8361,1.4757,0.8881,1.1175,1.7139,1.0793,0.509,1.2677,0.0037,1.2179,-0.0218,0.6051,0.4073,0.8811,0.5247,0.6416,0.9243,1.5668,0.9415,0.1062,1.7893,1.001,0.5649,1.34,2.1365,1.9047,0.3698,2.4056,0.4758,0.8729,0.5973,0.6989,0.3553,1.3491,0.5097,1.0668,2.6224,0.5293,0.8247,Control
Utah__B03,1.2684,0.1583,0.761,1.5906,0.3368,1.2866,1.7274,1.5341,1.2964,0.3089,1.0402,0.0233,1.3987,1.0108,0.3166,1.7276,2.6415,0.8239,1.2427,1.3619,0.8602,0.5519,1.0365,0.495,0.6288,0.1394,1.1569,0.0695,1.4362,0.9842,0.7637,2.2274,1.5754,1.2457,1.4807,0.8867,2.6831,0.7242,1.8931,0.5223,0.224,1.7769,1.0424,0.2854,1.8553,0.766,1.3093,0.8912,0.974,1.7231,0.9322,0.3646,1.2757,-0.0909,1.1503,-0.034,0.6391,0.3033,0.708,0.5927,0.497,0.7992,1.3846,0.8717,0.0777,1.7773,0.9554,0.6194,1.3737,1.9716,2.0194,0.2957,2.3322,0.4549,0.889,0.4994,0.6512,0.1775,1.3596,0.6076,1.0034,2.3564,0.5053,0.7081,BRCACancer
Utah__B04,1.685,0.2069,0.7019,1.8627,0.3348,1.0813,1.7233,1.5952,1.5574,0.3324,0.7644,-0.1001,1.1753,0.92,0.2218,1.9384,0.8639,0.5983,1.2517,1.1314,0.8119,0.551,1.2905,0.4569,0.5826,0.1612,0.8223,-0.1029,1.2042,1.3511,1.1502,2.5867,1.5204,0.949,1.6477,0.6674,1.6768,0.6067,1.5019,0.2153,0.1332,1.1543,1.0987,0.3876,1.5659,0.5713,1.0976,0.8618,0.8904,1.892,0.7103,0.2164,1.1452,-0.0903,1.1443,-0.0073,0.7937,0.3598,0.7454,0.6523,0.4032,0.6673,1.1066,0.8704,0.1477,1.7897,0.8584,0.7505,1.4161,1.5372,1.8843,0.2774,1.5152,0.3305,0.7544,0.5398,0.6752,0.0921,1.2711,0.8287,1.248,1.1606,0.5415,0.7678,BRCACancer
Utah__B05,0.9468,0.037,0.7865,1.6974,0.1999,1.0308,1.3547,1.2618,1.0531,0.3952,0.6835,-0.0762,0.9546,0.9657,0.1931,1.3724,1.0309,0.4937,1.1678,1.1312,0.6736,0.4815,0.8579,0.4789,0.5526,0.3625,0.6881,-0.0743,0.8302,0.8065,0.6722,1.848,1.8138,0.9936,1.2639,0.7361,2.6534,0.849,1.509,0.3928,0.1132,1.8504,0.8576,0.4771,1.5339,0.7599,1.0423,0.6773,0.8336,1.7712,0.8091,0.4043,1.0222,-0.1129,0.9502,0.0088,0.4861,0.3612,0.8433,0.2515,0.4422,0.685,1.2743,0.7804,0.1613,1.5845,0.7917,0.52,1.0362,1.4553,0.9064,0.2002,1.8907,0.2633,0.7887,0.631,0.4691,0.033,1.1351,0.3764,1.1897,0.8717,0.3118,0.5847,BRCACancer
Utah__B06,1.2566,-0.0841,0.5792,1.3546,0.0275,1.1032,1.416,1.2558,1.0091,0.0523,0.663,-0.6011,1.0828,0.1999,-0.0943,1.3674,0.6734,0.3971,0.9385,1.0676,0.5792,0.3891,0.8602,0.0286,0.3628,-0.2267,0.3086,-0.0478,0.6525,0.7521,0.7218,1.6836,1.0216,0.748,1.2056,0.4539,1.5007,0.2939,1.5786,0.2573,-0.0887,1.3956,0.8503,0.2802,1.4358,0.5914,0.6971,0.6007,0.5586,1.2783,0.5053,0.0583,0.9729,-0.3907,0.8584,0.0728,0.5274,-0.0139,0.3251,0.4629,0.1049,0.3113,0.8016,0.4476,0.0056,1.3938,0.7187,0.4002,1.0289,1.627,1.4233,0.2479,1.9739,0.2111,0.5568,0.2582,0.4733,-0.1417,1.0197,0.3382,0.7222,1.5615,0.3757,0.585,BRCACancer
Utah__B07,1.5513,0.2606,1.0235,1.6028,0.5138,1.4799,1.8168,1.682,1.4636,0.4452,1.1193,0.033,1.5465,1.1212,0.2699,1.7519,1.1335,0.6612,1.3403,1.6559,0.8816,0.5482,1.2148,0.5452,0.9028,0.2564,1.0713,-0.1155,1.5568,1.0057,0.9278,2.0738,1.6613,1.3215,1.4768,0.9613,2.1568,0.8338,2.1403,0.5106,0.3251,1.8207,1.1202,0.261,1.8213,0.8726,1.3097,1.0208,1.1095,1.792,1.0321,0.4366,1.4186,0.0257,1.2765,-0.0018,0.6798,0.486,0.8574,0.5065,0.5956,0.9823,1.4052,0.9039,0.0924,1.8335,0.9919,0.6667,1.4521,2.1551,2.0958,0.452,2.268,0.5048,0.8359,0.4712,0.7438,0.215,1.5135,0.6786,1.0546,2.268,0.605,0.9335,BRCACancer
Utah__B08,1.8433,0.1985,0.9469,1.5994,0.4023,1.4267,1.5686,1.4027,1.2368,0.3711,1.332,0.0726,2.429,1.2221,0.3521,1.3754,1.386,0.7614,1.2131,1.4246,0.6939,0.4894,0.8656,0.6366,0.6994,0.3141,1.1173,-0.0329,1.7578,0.7458,0.5768,1.8445,1.5663,1.4643,1.2024,0.907,1.9468,0.8673,1.903,0.7383,0.2696,2.0632,0.9817,0.226,1.6709,0.9851,1.4326,0.8409,0.8955,1.6981,1.0572,0.4735,1.0803,0.1273,0.9295,0.0215,0.667,0.444,0.7926,0.433,0.5798,0.8938,1.2641,0.827,0.0338,1.7098,0.7333,0.4788,1.1057,2.1175,1.7757,0.1869,2.7239,0.4517,0.7919,0.64,0.6442,0.392,1.1911,0.5668,0.7547,2.4708,0.5882,0.6598,Control
Utah__B09,1.4112,0.1757,0.5404,1.7438,0.2677,0.9438,1.4345,1.319,1.3351,0.2314,0.6572,-0.0455,0.5376,0.6341,0.1412,1.9616,1.357,0.3441,1.1172,1.0603,0.6189,0.3232,1.0191,0.4246,0.5532,0.1086,0.8029,-0.054,0.5214,1.2017,1.0196,2.6368,1.1501,0.6153,1.3963,0.7197,2.012,0.6436,1.3959,0.2458,0.162,0.8235,1.1283,0.2407,1.3917,0.4587,0.9781,0.7966,0.6723,1.8255,0.6103,0.3705,1.0942,-0.0968,0.8686,-0.0231,0.7209,0.3163,0.6986,0.6246,0.4622,0.6171,1.0746,0.6669,0.0856,1.727,0.7128,0.8406,1.2557,1.0519,1.3195,0.1053,1.2899,0.089,0.6653,0.6032,0.6017,0.1039,1.1683,0.9168,0.925,0.6148,0.2862,0.5273,Control
Utah__B10,1.5563,0.1033,0.4016,1.7659,0.1718,1.0406,1.5664,1.5029,1.3763,0.3075,0.6677,-0.0735,1.1497,0.7832,0.1651,1.7964,1.762,0.2959,0.973,1.0835,0.7594,0.3826,0.9582,0.3903,0.4288,0.1564,0.8277,-0.064,0.7428,0.8956,0.8288,2.5141,1.5148,0.8556,1.488,0.59,1.5794,0.5045,1.366,0.1305,0.1011,1.2185,0.9529,0.2891,1.5729,0.6131,1.0456,0.7291,0.7626,1.7394,0.6316,0.2383,0.9202,-0.0692,0.9729,-0.0554,0.6102,0.1761,0.5039,0.4213,0.3403,0.5989,0.9463,0.774,0.1302,1.5017,0.6968,0.5586,1.2484,1.5784,1.4252,0.0997,1.7199,0.2639,0.6547,0.3894,0.5713,0.1701,1.2365,0.5319,0.8549,1.2125,0.3211,0.433,Control
Utah__B11,1.6021,0.204,0.7652,1.7147,0.3071,1.2072,1.4935,1.2841,1.35,0.6665,1.2506,-0.0904,1.5768,1.3307,0.2253,1.422,2.0348,0.6457,1.1572,1.1989,0.7444,0.4924,0.8689,0.4206,0.47,0.2937,0.9367,-0.0597,1.5661,0.8651,0.6971,2.092,1.7252,1.1084,1.3382,0.8401,1.9276,0.825,1.3481,0.5448,0.244,2.2269,0.9308,0.247,1.5697,0.8086,1.0275,0.7415,0.9184,1.6375,0.9134,0.4532,0.9405,-0.0522,0.96,0.015,0.5357,0.3957,0.759,0.4453,0.376,0.6699,1.2114,0.8229,0.0903,1.558,0.6268,0.5536,1.1064,2.0197,1.7626,0.2016,2.566,0.5094,0.69,0.4745,0.7113,0.1673,1.1771,0.5827,0.8262,2.12,0.5457,0.629,Control
Utah__B12,1.1014,0.0614,0.3024,1.3783,0.1142,0.5564,1.2122,1.1807,1.113,0.224,0.5516,-0.0398,0.6504,0.2946,0.1298,1.731,0.998,0.3376,0.8883,0.7359,0.4803,0.1687,1.0292,0.2813,0.5175,0.1041,0.4094,-0.1713,0.2857,1.0179,0.7332,2.5645,1.1653,0.3847,1.2842,0.6012,1.5991,0.3406,0.9902,-0.0048,0.0495,0.5941,0.6594,0.2197,1.0209,0.2503,0.7638,0.5889,0.4836,1.4211,0.4982,0.1848,0.7469,-0.1087,0.6759,-0.0057,0.613,0.2992,0.5235,0.3131,0.2893,0.4531,0.777,0.5307,0.074,1.3388,0.6122,0.4809,1.0496,0.9948,1.4078,-0.0046,0.8779,0.0439,0.5564,0.3528,0.3611,0.0214,0.7665,0.5605,0.8296,0.763,0.1357,0.6427,Control
Utah__C01,1.6048,0.3085,1.0661,2.1196,0.5734,1.38,1.6227,1.4373,1.4476,0.6328,1.3263,-0.1335,2.0292,1.2701,0.3028,1.4636,1.5999,0.8136,1.2148,1.3153,0.7852,0.5233,1.1534,0.782,0.7545,0.4278,1.2058,-0.1984,1.3652,1.1769,1.01,2.2111,1.8466,1.1459,1.4466,1.1118,1.9287,1.0392,1.7841,0.6677,0.2874,1.926,1.0434,0.3616,1.5829,0.7174,1.348,0.8729,1.0062,1.903,1.0379,0.5618,1.167,-0.0058,0.9902,0.0114,0.7845,0.5529,0.9687,0.5762,0.6366,0.9132,1.4302,1.0105,0.1335,1.6252,0.8615,0.6277,1.2559,1.9439,1.9876,0.1571,2.5149,0.5487,0.8126,0.3542,0.7726,0.3961,1.3942,0.6386,1.1356,2.1796,0.5979,0.8489,BRCACancer
Utah__C02,1.6074,0.2225,0.8568,1.2679,0.3915,1.2322,1.6381,1.441,1.1796,0.6139,1.1502,0.0138,1.667,1.3797,0.4252,1.4342,1.4708,0.8137,1.1465,1.2847,0.8654,0.4088,1.0308,0.7062,0.8253,0.4244,1.0213,-0.1547,1.9433,0.6527,0.7336,1.9153,1.6794,1.1652,1.3945,1.0656,2.0466,1.0675,1.6107,0.5368,0.2584,1.6017,0.8743,0.345,1.6166,0.6319,1.3977,0.7238,1.1563,1.6208,1.072,0.5152,0.9944,0.1277,1.0013,0.0668,0.5194,0.5078,0.8616,0.3462,0.6791,1.0707,1.5139,1.0832,0.1241,1.5747,0.8958,0.4751,1.2553,2.0182,1.5529,0.3128,2.3698,0.4716,0.7302,0.5746,0.6407,0.4638,1.3934,0.5512,0.9434,2.2475,0.5401,0.8786,BRCACancer
Utah__C03,1.4117,0.3132,1.1582,1.5485,0.4689,1.376,1.6651,1.5388,1.3531,0.6491,1.2215,0.084,1.8485,1.4151,0.4809,1.4849,1.192,0.7098,1.3497,1.341,0.9047,0.5109,1.1489,0.8422,1.0087,0.5432,1.1628,-0.174,1.5216,0.8636,0.7258,2.027,1.928,1.4076,1.3917,1.2288,2.1791,1.2166,1.8662,0.3794,0.4091,1.7339,0.9953,0.3054,1.6499,0.7647,1.5257,0.9301,1.1505,1.816,1.1353,0.6534,1.2159,0.1151,1.0868,0.0173,0.6452,0.6919,0.9484,0.3827,0.8146,1.4041,1.6895,1.1488,0.1377,1.6109,0.9552,0.6092,1.3089,1.9771,1.8112,0.4182,2.3733,0.4831,0.9752,0.6565,0.725,0.5578,1.5355,0.5661,1.1593,2.1639,0.3693,0.9835,BRCACancer
Utah__C04,0.6565,0.11,0.6414,1.1466,0.2017,0.7702,0.853,0.9331,0.6519,0.4411,0.9667,0.0882,1.1332,0.8068,0.3524,0.9879,1.9992,0.5298,0.9525,0.822,0.4058,0.1937,0.6082,0.5496,0.6261,0.3184,0.627,-0.1958,0.4712,0.5403,0.4163,1.1877,1.454,0.7597,0.9029,0.7735,2.1606,0.7129,0.985,0.1881,0.21,1.5907,0.6343,0.1283,1.0992,0.3558,1.0751,0.5598,0.6745,1.4351,0.963,0.2623,0.6903,0.1095,0.6028,0.0094,0.4421,0.3579,0.7873,0.2371,0.518,0.8036,1.2122,0.7381,0.0527,1.1806,0.4318,0.4237,0.7431,0.7627,0.7409,0.0134,1.9305,0.0901,0.572,0.5339,0.3671,0.3576,0.6827,0.2574,0.7667,1.8969,0.2559,0.4598,Control
