@relation data

@attribute id string
@attribute 10975 numeric
@attribute 126328 numeric
@attribute 1327 numeric
@attribute 1329 numeric
@attribute 1337 numeric
@attribute 1340 numeric
@attribute 1345 numeric
@attribute 1349 numeric
@attribute 1350 numeric
@attribute 1351 numeric
@attribute 1537 numeric
@attribute 2108 numeric
@attribute 2109 numeric
@attribute 2110 numeric
@attribute 27089 numeric
@attribute 29796 numeric
@attribute 374291 numeric
@attribute 4694 numeric
@attribute 4695 numeric
@attribute 4696 numeric
@attribute 4697 numeric
@attribute 4698 numeric
@attribute 4700 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 4704 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4709 numeric
@attribute 4710 numeric
@attribute 4711 numeric
@attribute 4712 numeric
@attribute 4713 numeric
@attribute 4714 numeric
@attribute 4715 numeric
@attribute 4716 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4720 numeric
@attribute 4722 numeric
@attribute 4723 numeric
@attribute 4724 numeric
@attribute 4725 numeric
@attribute 4726 numeric
@attribute 4728 numeric
@attribute 4729 numeric
@attribute 4731 numeric
@attribute 51079 numeric
@attribute 54205 numeric
@attribute 54539 numeric
@attribute 55967 numeric
@attribute 6389 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 6392 numeric
@attribute 7381 numeric
@attribute 7384 numeric
@attribute 7385 numeric
@attribute 7386 numeric
@attribute 7388 numeric
@attribute 9167 numeric
@attribute 9377 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B09,0.627,0.295,1.0465,0.6068,0.1883,0.7656,0.5457,0.8799,0.8554,0.4954,0.7386,0.7741,0.1646,0.4222,0.9408,0.2953,0.1431,1.6251,0.2948,0.1982,0.8456,0.6282,1.5054,0.1214,0.0239,0.6136,0.8892,0.1688,0.954,0.4164,0.0672,0.905,0.7071,0.1628,0.2403,1.3844,0.5373,0.6147,0.949,0.7681,1.1601,0.7795,0.7495,1.0284,0.4474,0.7832,0.9939,0.1724,1.1787,0.6283,0.2477,0.4436,0.2944,0.7277,1.2252,0.3809,0.731,0.6782,0.5291,0.5328,1.4026,1.0712,0.5916,0.7985,0.7318,Control
Utah__B10,0.6508,0.2948,0.8013,0.4893,0.1199,0.9059,0.499,0.7609,0.6749,0.6097,0.8214,0.5518,0.089,0.3317,0.9166,0.5585,0.0507,1.6945,0.462,0.312,0.6742,0.677,1.1246,0.1664,0.1869,0.6458,0.8815,0.217,0.9189,0.4473,0.0195,0.7304,1.1806,-0.0032,0.4082,1.2947,0.343,0.6491,1.0085,0.9163,1.3385,1.0085,1.0633,0.9498,0.3348,0.5796,0.82,0.0305,0.6828,0.6641,0.2093,0.5293,0.3338,0.9172,1.2257,0.5075,0.6757,0.6588,0.244,0.6849,1.4916,0.4499,0.5645,0.9013,0.607,Control
Utah__B11,1.3207,0.8972,0.9991,0.7824,-0.0364,1.1616,0.7345,0.8653,0.9083,1.7942,1.2681,0.737,0.5672,0.4601,1.6894,0.9602,0.3773,2.5041,0.8721,0.359,0.8135,0.6018,1.9889,0.5658,0.5485,0.7507,0.7773,0.7018,1.4601,0.7536,0.2814,0.8909,1.5263,0.3329,1.1154,1.6156,0.869,1.3172,1.5987,1.444,1.4277,1.1851,1.1188,1.0266,0.367,0.8622,1.1001,0.0992,0.5728,0.8738,0.6345,0.4372,0.7743,1.3587,1.053,0.5882,0.7575,0.8883,0.5714,1.1126,1.65,0.5786,0.332,0.842,1.2891,Control
Utah__B12,0.3305,0.138,0.8651,0.4229,0.0584,0.5612,0.5683,0.6382,0.5188,0.2112,0.5346,0.4673,0.0596,0.3215,0.6505,0.176,0.1152,1.2715,0.3595,0.3221,0.4104,0.4823,0.6996,0.113,-0.2055,0.4007,0.7261,0.09,0.5802,0.3039,-0.0735,0.6233,0.3284,-0.025,0.3152,1.2642,0.2393,0.409,0.6894,0.4036,0.8733,0.5406,0.5378,0.8827,0.3972,0.3704,0.8823,0.0012,0.7754,0.4271,-0.0163,0.3148,-0.0112,0.4684,1.0845,0.305,0.7862,0.7572,0.1851,0.359,1.0184,0.7091,0.5998,0.5309,0.6964,Control
Utah__C01,1.0831,0.6183,0.7895,0.7837,0.0676,1.1791,0.8454,1.0025,0.776,1.0437,1.3068,0.7659,0.3738,0.6434,1.221,0.8096,0.4349,1.4627,0.6135,0.4894,1.0912,0.6304,1.6581,0.6064,0.3618,0.9719,0.8325,0.6262,1.0727,0.637,0.099,0.9843,1.5333,0.1175,1.0971,1.7723,0.6388,0.9033,1.1206,1.0344,1.4572,1.2422,1.2078,1.4712,0.3547,0.7102,0.9512,0.2551,0.9004,1.0107,0.5316,0.6828,0.5472,1.0083,1.3266,0.6907,1.0861,0.6185,0.4755,1.1358,1.8352,0.7672,0.6876,0.9121,0.8284,BRCACancer
Utah__C02,1.0216,0.6764,0.7559,0.781,-0.0803,1.2463,0.7476,0.9238,0.8597,1.049,1.3556,0.6157,0.1952,0.564,1.3028,0.8422,0.5334,1.2867,0.7631,0.3646,1.099,0.713,1.6474,0.7327,0.4881,0.8145,0.8258,0.4876,0.8911,0.5402,0.2543,0.9976,1.7772,0.0614,1.0902,1.8363,0.591,0.836,1.1851,1.1386,1.5396,1.2611,1.2108,1.4106,0.2354,0.7477,0.9111,0.2382,0.7572,0.7915,0.5295,0.6739,0.7676,1.0711,1.3564,0.6521,1.0347,0.4393,0.3493,1.1213,1.7337,0.8181,0.6308,0.929,0.6925,BRCACancer
Utah__C03,0.9423,0.8157,1.0633,0.9147,0.346,1.1934,0.8905,1.0451,1.0295,0.9807,1.4297,0.6896,0.4049,0.7047,1.3475,0.8063,0.587,1.4458,0.7662,0.4861,1.1361,0.805,1.5156,0.7679,0.4486,1.0079,0.8522,0.7747,1.0221,0.7759,0.169,1.1825,1.617,0.071,1.2238,1.862,0.7453,1.0527,1.2869,0.9295,1.5887,1.291,1.3458,1.6483,0.3273,0.7791,1.1313,0.3896,1.0246,0.9463,0.6164,0.7921,0.6978,0.93,1.6283,0.7487,1.1682,0.6903,0.5785,1.2664,1.8873,1.0288,0.8793,0.9306,0.7003,BRCACancer
Utah__C04,0.8009,0.5387,0.8746,0.5728,0.0647,1.183,0.6427,0.7422,0.4192,0.8774,0.8464,0.5757,0.0767,0.191,0.6701,0.7089,0.3969,1.1664,0.6709,0.3778,0.6764,0.3862,1.4735,0.5326,0.1629,0.4948,0.5658,0.2494,0.7895,0.2454,-0.1255,0.7086,0.8434,-0.074,0.8817,1.4385,0.2397,0.5514,0.881,0.6059,1.0572,0.7209,1.0655,1.1282,0.1632,0.5011,0.6168,0.2469,0.597,0.527,0.3946,0.713,0.658,0.9816,1.1661,0.3217,0.7976,0.6404,0.2372,0.6719,1.398,0.9122,0.2214,0.4822,0.6857,Control
Utah__C05,0.7287,0.602,0.6923,0.5855,0.3149,1.0938,0.5557,0.7641,0.4252,0.8032,1.1406,0.3926,0.0237,0.3042,0.8469,0.6513,0.3825,1.4563,0.7187,0.3862,0.7516,0.3444,1.0976,0.3902,0.2021,0.6173,0.6128,0.1478,0.7381,0.3416,0.036,0.6538,1.2002,-0.0411,1.034,1.4559,0.3884,0.4415,0.8351,0.7407,1.1356,0.8533,1.0831,1.0544,0.1492,0.5528,0.5454,0.2025,0.4576,0.4681,0.3742,0.559,0.6919,0.9556,1.1811,0.4922,0.6722,0.2671,0.1019,0.8863,1.5107,0.6722,0.2989,0.7204,0.6025,BRCACancer
Utah__C06,0.5365,0.2763,0.7211,0.1397,-0.4359,0.6389,0.4476,0.3645,0.2058,0.4638,0.3631,0.2383,0.1154,-0.0831,0.9137,0.0887,0.0064,1.0484,0.3371,0.1481,0.213,0.0254,0.3267,-0.0377,-0.1539,-0.0261,0.2988,0.0331,0.4388,0.0929,-0.1431,0.2829,0.2049,0.0034,0.3287,0.6375,0.114,0.3852,0.535,0.5196,0.3493,0.1781,0.4401,0.5202,0.0518,0.3901,0.4258,0.0946,0.1816,0.3081,0.0189,0.1121,0.3022,0.2075,0.5456,0.1129,0.6351,0.1296,-0.0014,0.1247,0.6021,0.4428,0.1978,0.4226,0.3947,Control
Utah__C07,0.8501,0.4868,0.4892,0.5258,-0.1894,1.1386,0.4814,0.7252,0.548,0.8626,1.2321,0.5476,0.0974,0.308,0.925,0.6998,0.3521,1.1897,0.6382,0.2522,0.7256,0.5843,1.2735,0.359,0.2384,0.6571,0.6874,0.2861,0.8953,0.3928,0.1517,0.6786,1.5071,-0.0319,0.758,1.3805,0.368,0.5993,0.8986,0.8265,1.3681,0.9553,0.9994,1.1444,0.2354,0.5928,0.5974,0.1699,0.5286,0.5415,0.268,0.5601,0.5413,0.7877,1.3036,0.3928,0.8004,0.3144,0.4287,0.9156,1.5768,0.3875,0.4178,0.7459,0.5838,Control
Utah__C08,1.072,0.619,0.8342,0.6697,0.1893,1.2502,0.6857,0.9843,0.6625,1.0409,1.2089,0.7006,0.1321,0.4954,1.0727,0.7381,0.4855,1.508,0.6842,0.4108,1.0805,0.6355,1.7981,0.6209,0.5707,0.8357,0.7006,0.4209,0.9057,0.4533,0.0791,0.8572,1.5951,0.1091,0.9711,1.6369,0.4984,0.8393,1.2399,1.1331,1.4778,1.1318,1.0971,1.2513,0.1996,0.7387,0.6598,0.2315,0.6161,0.7404,0.4568,0.6291,0.6242,1.001,1.3774,0.5288,0.7793,0.3945,0.504,1.0133,1.7106,0.725,0.4463,0.7863,0.7484,Control
Utah__C09,0.7767,0.4866,0.7596,0.6979,0.1667,1.1967,0.6615,0.6318,0.6515,0.9141,1.355,0.5205,0.1063,0.4674,1.2784,0.6833,0.3428,1.3507,0.6992,0.3477,0.8702,0.5722,1.3418,0.5261,0.2844,0.6178,0.6625,0.3333,0.6914,0.439,0.0718,0.822,1.441,0.062,0.9479,1.3061,0.4563,0.7054,1.1523,0.9246,1.3559,1.0329,1.1079,1.1829,0.1408,0.5835,0.6852,0.2646,0.4443,0.5915,0.3826,0.5808,0.6987,0.8345,1.3229,0.5199,0.9494,0.2257,0.3364,0.8739,1.4311,0.5534,0.4564,0.822,0.6238,Control
Utah__C10,0.7095,0.5493,0.7055,0.7016,0.0174,1.2937,0.5589,0.6524,0.5325,0.9215,1.5956,0.5176,0.1613,0.4593,1.1781,0.7243,0.4683,1.4222,0.8553,0.3289,0.7438,0.634,1.3774,0.5455,0.3221,0.6537,0.8341,0.3628,0.7084,0.6072,0.1086,0.8343,1.9601,-0.0149,1.0908,1.5594,0.4196,0.6468,1.1656,0.843,1.5033,1.1274,1.1432,1.1322,0.2293,0.6558,0.8018,0.1996,0.4285,0.6359,0.4168,0.5758,0.6982,0.8747,1.3605,0.5734,0.838,0.3225,0.3024,1.1393,1.5757,0.5582,0.4655,0.966,0.6777,BRCACancer
Utah__C11,1.1102,0.6737,0.9654,0.7572,0.1504,1.1343,0.702,1.0994,0.6182,1.104,1.2811,0.666,0.3014,0.4935,1.2449,0.7386,0.5285,1.5706,0.8074,0.4838,1.0672,0.706,1.8941,0.6211,0.4447,0.745,0.7204,0.5369,1.1044,0.6145,-0.0074,0.8864,1.5056,0.1248,0.8855,1.7978,0.6112,0.8281,1.2142,1.0891,1.464,1.1127,1.2279,1.3527,0.134,0.6965,0.8159,0.2719,0.7562,0.9328,0.5991,0.7501,0.6782,1.1253,1.3338,0.5237,1.0872,0.6994,0.3734,0.9925,1.7281,0.682,0.6132,0.8389,0.8669,Control
Utah__C12,0.8079,0.4569,0.6223,0.4553,0.3031,1.1791,0.5753,0.6191,0.342,0.6843,1.0065,0.4791,0.1277,0.0839,0.643,0.5068,0.3314,1.3563,0.6436,0.2013,0.5997,0.3017,1.1984,0.416,0.2361,0.4339,0.6261,0.1952,0.6854,0.2656,-0.0499,0.5157,0.9949,-0.011,0.5534,1.3202,0.2649,0.5544,0.7791,0.6825,0.8691,0.7919,0.907,1.0139,0.1151,0.6377,0.5813,0.1997,0.3479,0.3854,0.3238,0.2879,0.6242,0.7821,1.0622,0.3506,0.5756,0.213,0.1274,0.5797,1.2909,0.2418,0.194,0.6024,0.6003,BRCACancer
Utah__D01,0.721,0.4268,1.0339,0.5381,0.1452,0.865,0.5485,0.8517,0.5725,0.4202,0.7661,0.6564,0.0797,0.4582,1.1434,0.4084,0.1477,1.088,0.3177,0.3819,0.7274,0.5977,1.0383,0.2876,0.26,0.6606,1.0319,0.3125,0.8728,0.4072,-0.0482,0.8071,0.8475,0.0157,0.2943,1.5425,0.5339,0.4032,0.8795,0.5372,1.203,0.8972,0.8947,1.2675,0.3157,0.6446,0.816,0.1251,1.1356,0.7408,0.331,0.407,0.2295,0.8086,1.2408,0.4728,1.2078,0.8001,0.349,0.5914,1.6251,0.7138,0.6249,0.9263,0.5186,BRCACancer
