@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10297 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2002 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2309 numeric
@attribute 23533 numeric
@attribute 2885 numeric
@attribute 29119 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 3265 numeric
@attribute 3611 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4292 numeric
@attribute 4609 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 595 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7157 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 83439 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5406,-0.1109,0.234,-0.104,1.8848,0.2481,-0.0127,0.307,0.3412,0.5283,0.6608,0.5651,1.2512,1.5674,-0.1185,0.4751,0.379,0.2849,1.4497,1.1609,1.415,0.3209,0.9927,2.524,0.8913,0.7155,1.2242,1.0238,0.9645,1.5704,1.2045,0.1856,1.8048,0.9765,0.5921,0.421,0.1606,0.9869,1.2871,0.1247,0.7411,1.1911,0.4684,0.7033,0.3239,0.5293,0.2534,0.1696,-0.0574,0.5807,0.0321,0.0983,Control
Utah__A12,0.3543,-0.2798,0.1796,0.0276,1.6147,0.5844,0.1107,0.1436,0.1156,0.3826,0.4377,0.2961,0.7218,1.1338,-0.1525,0.3882,0.349,0.1934,1.237,0.8022,0.869,0.2252,0.9269,2.6251,0.7401,0.4748,0.9277,1.0841,0.7457,1.6025,0.9724,-0.1209,1.2884,0.6537,0.3092,0.184,0.0686,0.3517,1.1725,0.0055,0.5264,0.746,0.3617,0.6547,0.0568,0.141,0.1319,0.0117,0.0584,0.4971,0.0919,0.0157,Control
Utah__B01,0.6849,-0.4401,0.2351,-0.0503,2.2548,0.4146,0.0172,0.1758,-0.0625,0.3787,0.5976,0.5081,0.9716,1.513,-0.1225,0.6682,0.5532,0.1464,1.3927,1.349,1.5378,0.5831,1.1103,2.6035,1.7721,0.5275,1.4936,1.2976,1.0602,1.9253,1.579,-0.1709,1.5393,0.7649,0.6422,0.1378,-0.025,1.0963,1.6457,-0.2002,0.9155,1.2677,0.5194,1.5171,0.5433,0.6634,0.1456,0.3697,-0.0189,0.7117,-0.0076,-0.0335,Control
Utah__B02,0.4887,-0.0752,0.3172,-0.0949,2.3678,0.3948,-0.0214,0.3923,0.2679,0.6586,0.816,0.4163,1.3378,1.6209,-0.0901,0.5401,0.4937,0.3374,1.5987,1.5275,1.5353,0.4317,1.1732,3.2009,1.3407,0.7129,1.4558,1.3956,1.3465,2.0769,1.7588,0.2103,1.7139,1.0793,0.6051,0.4073,0.2649,0.8395,1.8628,0.1157,0.8818,1.2043,0.503,1.5889,0.3813,0.8429,0.3476,0.2675,-0.0432,0.868,0.167,0.0178,Control
Utah__B03,0.618,-0.1613,0.315,-0.0687,2.4214,0.0572,-0.0516,0.3166,0.0957,0.5588,0.6437,0.4305,1.1244,1.5833,-0.1128,0.647,0.5412,0.2578,1.4047,1.4034,1.6324,0.4775,1.017,2.9618,1.3657,0.7586,1.5497,1.2952,1.119,1.9938,1.9606,0.0948,1.7231,0.9322,0.6391,0.3033,0.1564,1.0159,1.7257,0.0397,0.9292,1.2156,0.5507,1.4157,0.3991,0.7188,0.2265,0.2878,-0.0466,0.6967,0.1555,0.0641,BRCACancer
Utah__B04,1.0125,-0.1877,0.5641,-0.0997,2.1529,0.437,-0.018,0.2218,0.1963,0.5084,0.6265,1.1553,1.3669,1.6575,-0.1384,1.0867,0.8001,0.1672,1.3618,1.1022,1.3972,0.528,0.9954,2.4663,1.892,0.8105,1.609,1.4994,1.2478,2.0074,1.5843,0.1053,1.892,0.7103,0.7937,0.3598,0.0836,1.5005,1.725,0.0261,1.4407,1.2674,0.8243,1.3965,0.9977,0.5053,0.3723,0.1641,-0.0358,0.6286,0.2276,-0.0661,BRCACancer
Utah__B05,0.5078,-0.2156,0.2621,-0.0412,2.01,0.2543,0.0442,0.1931,0.2248,0.4305,0.6992,0.4127,1.1669,1.5074,-0.1483,0.5288,0.4937,0.23,1.3511,1.3343,1.274,0.4167,0.8446,2.3855,0.7214,0.6977,1.1758,1.1414,0.9807,2.163,1.6637,0.0058,1.7712,0.8091,0.4861,0.3612,0.134,0.7646,1.4207,0.0519,0.7814,1.2093,0.4555,0.979,0.5982,0.5991,0.2503,0.0484,0.0079,0.6254,0.1488,-0.0072,BRCACancer
Utah__B06,0.4508,-0.529,0.1927,0.0519,1.9793,0.3568,-0.005,-0.0943,-0.0883,0.1636,0.3683,0.4762,0.7683,1.1253,-0.1124,0.4849,0.4638,-0.0263,1.1516,0.9006,1.0432,0.5083,0.6295,2.1283,1.0619,0.358,1.137,1.0547,0.7105,1.4569,1.3797,-0.3337,1.2783,0.5053,0.5274,-0.0139,-0.0858,0.7277,1.4508,-0.2336,0.7812,0.9821,0.3236,0.7955,0.2007,0.1854,-0.0476,-0.0602,0.0185,0.5369,0.0896,-0.0893,BRCACancer
Utah__B07,0.6026,-0.0713,0.3497,-0.0637,2.3394,0.4279,-0.0147,0.2699,0.2682,0.6203,0.7663,0.538,1.4254,1.6451,-0.1084,0.6284,0.6575,0.3789,1.6959,1.4505,1.5847,0.5131,1.1546,2.9543,1.2925,0.7416,1.5902,1.4427,1.3477,2.0896,1.5748,0.191,1.792,1.0321,0.6798,0.486,0.203,1.0106,1.951,0.1106,1.1794,1.3289,0.5811,1.3438,0.2734,0.7614,0.3825,0.1444,-0.0352,0.7399,0.286,-0.102,BRCACancer
Utah__B08,0.3104,-0.0234,0.2739,-0.0915,1.9728,0.671,-0.0666,0.3521,0.3391,0.6297,0.7068,0.2982,1.155,1.6528,-0.0845,0.4248,0.3883,0.3671,1.849,1.3196,1.4566,0.2738,1.1963,3.0594,0.9571,0.7226,1.3514,1.5826,1.0552,1.8077,1.132,0.1855,1.6981,1.0572,0.667,0.444,0.2826,0.7915,1.5728,0.2393,0.7595,1.3009,0.3902,0.9937,0.2446,0.5332,0.2636,0.2687,-0.0348,0.8371,0.0681,0.0249,Control
Utah__B09,1.0313,-0.172,0.3131,-0.1001,1.9714,0.5622,-0.04,0.1412,0.1856,0.4484,0.6215,0.8457,1.3513,1.6703,-0.1297,0.8415,0.5804,0.2529,1.4371,1.1152,1.1871,0.3708,0.7747,2.2033,1.5045,0.7318,1.4071,1.3856,1.0407,1.6827,1.491,0.1349,1.8255,0.6103,0.7209,0.3163,0.0768,1.4496,1.5204,0.1129,1.2234,1.2638,0.7376,1.3463,0.8958,0.4636,0.371,0.1852,-0.0308,0.3752,0.1414,-0.0849,Control
Utah__B10,0.7046,-0.1139,0.3812,-0.0671,2.1065,0.2574,-2e-04,0.1651,0.2207,0.3712,0.4803,0.7948,1.0806,1.5222,-0.1108,0.846,0.5864,0.2365,1.2525,0.9866,1.2219,0.394,0.7997,2.7107,1.474,0.6439,1.4557,1.2765,1.0392,2.015,1.4619,0.0478,1.7394,0.6316,0.6102,0.1761,0.0931,1.0408,1.466,0.0599,1.057,1.1026,0.6824,1.0612,0.6981,0.3786,0.1519,0.1091,-0.0039,0.5534,0.1516,0.0164,Control
Utah__B11,0.4604,-0.1184,0.3754,-0.0579,1.9275,0.6168,-0.0171,0.2253,0.1322,0.4509,0.6847,0.5667,1.1408,1.7628,-0.0939,0.622,0.5468,0.4132,1.6487,1.1679,1.3353,0.3464,1.0451,2.7007,1.1873,0.7083,1.4217,1.3764,1.0564,1.9382,1.24,0.1458,1.6375,0.9134,0.5357,0.3957,0.2148,0.8756,1.3773,0.1143,0.9509,1.2622,0.5422,1.1013,0.4894,0.5929,0.1803,0.1352,-0.007,0.6291,0.2017,-0.0046,Control
Utah__B12,0.8008,-0.1134,0.2559,-0.0966,1.7512,0.1725,-0.0579,0.1298,0.0697,0.3638,0.5036,0.7413,0.9547,1.3374,-0.1254,0.7691,0.5003,0.2142,1.0663,0.8072,0.9353,0.3476,0.7152,1.1689,2.132,0.6225,1.1501,1.1129,0.9981,1.2222,1.1456,0.0789,1.4211,0.4982,0.613,0.2992,0.0569,1.193,1.2915,0.0638,1.0116,0.8093,0.6069,1.5674,0.5399,0.1559,0.2255,0.1392,-0.0179,0.3193,-0.0027,-0.0394,Control
Utah__C01,0.4944,-0.0975,0.4922,-0.0943,1.9901,0.4062,-0.0121,0.3028,0.3291,0.6847,0.8,0.7749,1.6889,1.8228,-0.1623,0.6705,0.627,0.4401,1.7054,1.4027,1.5,0.3848,0.9066,2.7689,1.0024,0.7609,1.3664,1.3659,1.3215,2.0354,1.2568,0.2252,1.903,1.0379,0.7845,0.5529,0.2317,1.2209,1.7093,0.0818,1.0359,1.3698,0.5683,1.0498,0.7764,0.7981,0.4319,0.0936,-0.0133,0.7916,0.1749,-0.1143,BRCACancer
Utah__C02,0.4671,0.0227,0.3202,-0.0572,1.9165,0.5755,0.0186,0.4252,0.3903,0.7019,0.7799,0.4103,1.5715,1.5148,-0.1383,0.4598,0.4933,0.5316,1.7043,1.2912,1.2035,0.3477,1.3597,3.0103,1.217,0.6836,1.4157,1.3914,1.3841,1.9216,1.2932,0.2894,1.6208,1.072,0.5194,0.5078,0.2893,0.7437,1.7086,0.2067,0.9083,1.1809,0.551,1.4029,0.2089,0.6507,0.3406,0.2103,-0.0113,0.8772,0.1995,-0.0042,BRCACancer
Utah__C03,0.458,0.0197,0.4262,-0.0456,2.1618,0.4873,-0.0175,0.4809,0.5815,0.9231,0.9758,0.554,1.923,1.5281,-0.1236,0.5712,0.6136,0.5973,1.8623,1.5875,1.3543,0.4829,1.2076,2.8765,1.1642,0.7401,1.5104,1.3048,1.4812,2.1422,1.2173,0.4337,1.816,1.1353,0.6452,0.6919,0.3753,0.8609,1.8787,0.1351,1.1329,1.3061,0.5454,1.3397,0.4674,0.7597,0.5286,0.2785,0.0068,0.9409,0.39,-0.0746,BRCACancer
Utah__C04,0.2442,0.0178,0.1623,-0.0697,1.3327,0.5661,-0.0164,0.3524,0.2044,0.5682,0.6323,0.1532,1.2282,1.2653,-0.092,0.2874,0.2246,0.409,1.6302,1.034,0.862,0.1201,1.0122,1.8067,0.7919,0.5423,0.7955,1.1165,0.8543,1.3223,0.7671,0.3081,1.4351,0.963,0.4421,0.3579,0.2509,0.5582,1.0573,0.1876,0.4567,0.8775,0.3434,0.9743,0.1563,0.3999,0.1749,0.1841,-0.0094,0.3715,-0.1339,0.0085,Control
Utah__C05,0.2222,-0.0185,0.2354,-0.051,1.4813,0.0563,5e-04,0.4092,0.2443,0.5706,0.5801,0.2679,1.0841,1.157,-0.095,0.2348,0.2831,0.2915,1.382,0.9924,0.8806,0.1332,1.0945,2.1495,0.762,0.5665,0.937,1.1142,1.0445,1.636,0.8638,0.2248,1.4746,0.8555,0.3541,0.2775,0.089,0.5088,1.2742,0.1692,0.4931,0.9549,0.4068,0.9509,0.1428,0.3324,0.1017,0.0586,-0.0301,0.494,0.0081,-0.011,BRCACancer
Utah__C06,0.0362,-0.1833,0.0065,-0.0481,0.521,0.06,0.0241,0.0742,0.0875,0.25,0.2288,0.1707,0.4463,0.5373,-0.0777,0.1177,-0.0431,0.1733,0.6194,0.5292,0.3181,0.1236,0.2166,0.5165,0.0543,0.225,0.2206,0.2189,0.2789,0.3699,0.3392,-0.0112,0.6234,0.3,0.1726,0.1565,0.1103,0.2868,0.3849,0.1546,0.0625,0.1375,0.1388,0.2232,0.0263,0.1048,0.079,0.041,0.0059,0.0019,-0.0154,-0.0023,Control
Utah__C07,0.3665,-0.0423,0.2194,-0.0557,1.6858,0.5162,0.0108,0.3463,0.2375,0.551,0.6551,0.3275,1.2108,1.2729,-0.1069,0.3741,0.3842,0.3587,1.4717,1.0157,1.0205,0.2227,0.9361,2.6705,0.7706,0.5542,1.1736,1.1021,1.0766,1.8423,1.0366,0.1955,1.5948,0.7808,0.354,0.291,0.2273,0.5416,1.4035,0.1886,0.6257,1.0207,0.4461,0.9462,0.0568,0.2932,0.2012,0.0713,-0.0138,0.6067,0.094,-0.0411,Control
Utah__C08,0.3599,-0.1272,0.2387,-0.086,1.7876,0.5073,-0.0166,0.3466,0.3613,0.6146,0.7092,0.318,1.3935,1.422,-0.1181,0.4146,0.4749,0.4274,1.5912,1.2052,1.2848,0.3114,1.4125,2.94,1.1544,0.6328,1.2968,1.2657,1.1848,1.8845,1.1417,0.2624,1.5956,0.9573,0.4706,0.3765,0.194,0.6051,1.4509,0.1645,0.8111,1.2186,0.4069,1.1725,0.1691,0.7209,0.2777,0.2249,0.0241,0.6941,0.052,-0.036,Control
Utah__C09,0.293,-0.0022,0.2096,-0.0899,1.7951,0.4873,-0.036,0.3166,0.3014,0.5812,0.6399,0.2449,1.2396,1.2543,-0.1102,0.2952,0.3396,0.3039,1.5173,1.0391,0.9616,0.2692,1.1879,2.8642,0.8052,0.6346,1.1689,1.2637,1.1446,2.0143,1.0607,0.2592,1.4942,0.8657,0.4155,0.3748,0.1551,0.506,1.3951,0.2432,0.6941,0.94,0.3624,1.1097,0.205,0.3954,0.2525,0.1513,-0.0681,0.5565,0.0545,0.0089,Control
Utah__C10,0.2989,-0.0295,0.3011,-0.0436,1.7965,0.5164,0.0033,0.3069,0.3362,0.5856,0.6162,0.2671,1.2523,1.2466,-0.0874,0.3433,0.4492,0.3144,1.5597,1.0221,1.0131,0.2494,1.3475,2.9712,1.2129,0.547,1.2759,1.3937,1.3112,2.1015,1.0398,0.2235,1.5345,0.8389,0.3739,0.3093,0.1796,0.4842,1.5473,0.162,0.7272,0.9337,0.431,1.2926,0.1167,0.4424,0.1946,0.1898,-0.0265,0.7194,0.0023,-0.0463,BRCACancer
Utah__C11,0.3093,0.0183,0.2391,-0.0814,1.7453,0.5266,-0.0424,0.4279,0.3988,0.699,0.8067,0.2616,1.6242,1.5471,-0.0688,0.3865,0.3923,0.5154,1.8242,1.3764,1.346,0.3027,1.2104,3.118,1.0469,0.7405,1.2004,1.27,1.258,1.9033,1.0752,0.4322,1.6696,1.0236,0.5591,0.4616,0.3027,0.6124,1.5501,0.2435,0.8182,1.2273,0.4173,1.4188,0.2273,0.6502,0.3801,0.2763,-0.0454,0.8077,0.1029,0.0371,Control
Utah__C12,0.2174,-0.0667,0.1639,-0.046,1.1651,0.5271,-0.0248,0.2377,0.193,0.5121,0.5441,0.2104,0.9018,1.142,-0.0788,0.2864,0.1706,0.3067,1.7563,0.9209,0.842,0.0671,1.1042,2.3528,0.7697,0.5107,0.7596,0.978,0.8622,1.3512,0.6171,0.2172,1.3945,0.8239,0.2591,0.3217,0.1549,0.4542,0.951,0.1424,0.4133,0.7611,0.3683,0.9394,0.1178,0.2727,0.1739,0.1484,-0.0054,0.4151,0.0435,-0.0044,BRCACancer
Utah__D01,1.0636,-0.1249,0.3944,-0.0881,1.9058,0.067,-0.061,0.1698,0.1236,0.5906,0.6814,1.0362,1.506,1.5919,-0.1209,0.8254,0.5816,0.3705,1.3557,1.2884,1.0924,0.4403,0.8762,2.0213,1.9684,0.781,1.312,1.1977,1.1323,1.3371,1.3663,0.0861,1.6488,0.7443,0.8608,0.3833,0.1647,1.5094,1.628,0.063,1.1326,1.1862,0.7155,1.735,0.8471,0.4303,0.3702,0.34,-0.0434,0.3578,-0.0683,-0.0423,BRCACancer
Utah__D02,0.29,0.0353,0.2793,-0.0917,1.6829,0.6996,-0.0556,0.4119,0.2127,0.6233,0.7157,0.2696,1.3454,1.405,-0.0851,0.3446,0.3323,0.4595,1.8667,1.244,1.0392,0.2178,1.097,3.0284,0.8261,0.6342,1.1682,1.7062,1.1777,1.9303,0.9756,0.2798,1.6835,0.9003,0.4283,0.408,0.2134,0.6586,1.3323,0.2698,0.7378,1.0483,0.4371,1.093,0.2353,0.6437,0.246,0.1909,-0.0316,0.5376,0.006,0.1669,BRCACancer
Utah__D03,0.2453,-0.0122,0.2753,-0.0478,1.6806,0.6645,-0.0364,0.2744,0.212,0.5962,0.6516,0.2722,1.2996,1.4209,-0.0873,0.3101,0.3007,0.3398,2.0563,1.1086,0.9939,0.2563,0.9931,2.5073,0.6963,0.565,1.0319,1.2071,1.1437,1.8491,0.7997,0.1827,1.6203,0.8992,0.4051,0.3551,0.2424,0.568,1.3704,0.1585,0.5983,0.8941,0.3852,0.8545,0.265,0.4158,0.226,0.0493,-0.0077,0.534,-0.0614,-0.0308,BRCACancer
Utah__D04,0.3035,-0.0105,0.3026,-0.07,1.7992,0.4635,-0.0253,0.3893,0.2198,0.627,0.7083,0.3455,1.3234,1.6436,-0.1019,0.4031,0.3386,0.4751,1.8459,1.2634,1.0957,0.2711,1.3329,2.9967,0.9872,0.681,1.2443,1.2969,1.1996,1.7452,1.105,0.2835,1.6468,0.9744,0.5809,0.3882,0.2318,0.7533,1.3615,0.0894,0.832,1.1819,0.4295,1.0936,0.3038,0.6748,0.2527,0.2199,-0.0147,0.5306,0.0417,-0.0193,BRCACancer
Utah__D05,0.3347,-0.036,0.3905,-0.0511,1.9456,0.6609,0.0045,0.2821,0.2132,0.6951,0.6631,0.3727,1.5731,1.5329,-0.0993,0.4223,0.3597,0.3408,1.9115,1.1475,1.1538,0.2802,0.9093,3.2833,0.6885,0.587,1.1472,1.4346,1.2299,1.8837,0.9971,0.1559,1.6712,0.8024,0.4972,0.3742,0.1897,0.5676,1.6094,0.1008,0.7056,1.0939,0.4499,0.8109,0.2888,0.4539,0.2625,0.061,-0.023,0.8629,0.2176,-0.049,BRCACancer
Utah__D06,0.3872,-0.0517,0.3339,-0.088,1.9107,0.5346,-0.0137,0.4043,0.3836,0.6815,0.7732,0.3767,1.6243,1.5268,-0.1096,0.4539,0.4621,0.5254,1.7587,1.3624,1.2325,0.3378,1.3477,3.1241,1.0555,0.755,1.2669,1.3722,1.3096,1.9011,1.1845,0.3207,1.6859,1.0468,0.6032,0.4335,0.3299,0.778,1.6458,0.1509,0.8872,1.2103,0.4936,1.2293,0.2631,0.6893,0.3501,0.2864,-0.0382,0.7175,0.1227,-0.0312,BRCACancer
Utah__D07,0.3051,0.0321,0.2785,-0.0772,1.8203,0.6867,-0.014,0.2881,0.5041,0.6895,0.7523,0.2978,1.6978,1.4392,-0.0626,0.3588,0.364,0.4486,1.9849,1.3086,1.0634,0.2335,0.8679,2.9513,0.7092,0.7124,1.2295,1.3325,1.3201,1.8587,1.1748,0.2915,1.6863,0.9191,0.5068,0.4509,0.2388,0.6449,1.6109,0.1823,0.8114,1.2859,0.4091,0.9873,0.1504,0.5811,0.3738,0.1477,-0.068,0.7571,0.1406,0.0427,Control
Utah__D08,0.261,-0.0941,0.2177,-0.0675,1.5527,0.4531,0.0229,0.1811,0.1908,0.551,0.5744,0.2486,1.156,1.2707,-0.123,0.3108,0.299,0.3274,1.6509,1.0805,1.118,0.1408,1.0275,2.5412,0.8029,0.6194,0.9784,1.1655,0.915,1.5985,0.9885,0.1395,1.507,0.7999,0.3761,0.3464,0.2653,0.4511,1.2191,0.1165,0.548,0.9046,0.3126,0.8974,0.1545,0.3421,0.2518,0.1386,-0.0027,0.407,-0.0291,0.0239,Control
Utah__D09,0.3569,-0.0991,0.2872,-0.0891,1.7313,0.5288,-0.0045,0.348,0.1183,0.6326,0.6828,0.3259,1.3426,1.436,-0.1023,0.3839,0.3227,0.4255,1.7155,1.2043,1.1808,0.2253,1.248,3.0452,1.1322,0.6717,1.1492,1.2703,1.2235,1.7435,1.0877,0.2419,1.5424,1.0233,0.4795,0.4112,0.2121,0.5432,1.51,0.1592,0.7366,1.0586,0.4424,1.3545,0.1833,0.6083,0.2369,0.2498,-0.0171,0.736,-0.0205,-0.0264,Control
Utah__D10,0.2666,-0.089,0.1619,-0.0826,1.466,0.302,-0.0098,0.1775,0.27,0.447,0.6253,0.2945,1.0112,1.5974,-0.0787,0.3543,0.3322,0.399,1.6651,1.0164,1.0884,0.2028,1.0674,2.6488,0.6911,0.6726,1.0523,1.1901,0.9133,1.6299,0.8371,0.1692,1.6398,0.8307,0.4352,0.3425,0.1904,0.5479,1.2569,0.1193,0.6156,1.2026,0.3731,0.9515,0.1506,0.347,0.2038,0.1425,-0.0465,0.5869,0.1182,0.0101,Control
