@relation data

@attribute id string
@attribute 10818 numeric
@attribute 117145 numeric
@attribute 1796 numeric
@attribute 1975 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 1981 numeric
@attribute 208 numeric
@attribute 2246 numeric
@attribute 2247 numeric
@attribute 2248 numeric
@attribute 2249 numeric
@attribute 2250 numeric
@attribute 2251 numeric
@attribute 2252 numeric
@attribute 2253 numeric
@attribute 2254 numeric
@attribute 2255 numeric
@attribute 2260 numeric
@attribute 2261 numeric
@attribute 2263 numeric
@attribute 2264 numeric
@attribute 2475 numeric
@attribute 2549 numeric
@attribute 26281 numeric
@attribute 27006 numeric
@attribute 2885 numeric
@attribute 29904 numeric
@attribute 30849 numeric
@attribute 3265 numeric
@attribute 3643 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 5140 numeric
@attribute 51422 numeric
@attribute 5170 numeric
@attribute 51719 numeric
@attribute 5289 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53632 numeric
@attribute 54106 numeric
@attribute 5494 numeric
@attribute 55437 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5571 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 57521 numeric
@attribute 57761 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 6009 numeric
@attribute 6194 numeric
@attribute 6198 numeric
@attribute 64223 numeric
@attribute 6654 numeric
@attribute 6794 numeric
@attribute 7248 numeric
@attribute 7249 numeric
@attribute 7529 numeric
@attribute 8074 numeric
@attribute 81617 numeric
@attribute 8660 numeric
@attribute 8817 numeric
@attribute 8822 numeric
@attribute 8823 numeric
@attribute 92335 numeric
@attribute 9365 numeric
@attribute 9965 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.616,0.5692,0.4613,0.5935,0.3468,0.1182,1.1197,0.6608,-0.1256,-0.1159,-0.2164,0.0257,-0.0163,-0.2145,-0.1513,-0.2006,0.0681,-0.0166,0.041,-0.1283,-0.0132,-0.0898,0.6508,0.2875,-0.1104,-0.1943,1.5674,0.2359,0.7362,0.2849,0.1338,1.415,2.524,1.0021,0.2398,0.7155,0.9803,1.076,1.2242,1.0238,1.2045,0.1856,0.0374,0.2791,1.6245,0.0998,1.0445,-0.1344,1.0966,0.7936,1.243,1.8048,0.9765,0.5921,0.421,0.2286,0.0662,0.4071,1.2871,0.2647,1.2386,1.015,0.341,0.7411,0.5103,0.9603,0.2233,2.4022,0.0519,0.4371,0.5538,0.0151,0.0324,-0.0757,0.5037,-0.0378,-0.088,Control
Utah__A12,0.2737,0.5736,0.3907,0.2244,0.2636,0.0267,1.0201,0.4377,0.0118,-0.0989,-0.4625,-0.2259,0.1485,0.042,-0.1429,-0.233,-0.0853,0.0625,0.0317,-0.1423,-0.0338,0.0244,0.6145,0.2155,-0.2986,-0.2344,1.1338,-0.0376,0.5739,0.1934,-0.0949,0.869,2.6251,0.4703,0.2497,0.4748,0.7942,0.5475,0.9277,1.0841,0.9724,-0.1209,0.2195,0.3105,1.3223,0.1359,0.9707,-0.0019,0.6934,0.6998,0.9241,1.2884,0.6537,0.3092,0.184,0.0641,-0.1398,0.2448,1.1725,0.2492,1.0661,0.6513,0.2028,0.5264,0.2249,0.4355,0.122,1.7834,-0.1252,0.14,0.2125,0.1554,0.114,0.0035,0.1695,-0.1317,-0.2629,Control
Utah__B01,0.6951,1.4376,0.1867,1.2313,0.5552,0.1042,1.1974,0.5976,-0.0031,-0.174,-0.5972,-0.2987,-0.0294,-0.0451,-0.1819,-0.4197,-0.1256,-0.087,0.0367,-0.4449,0.0372,-0.2595,0.8735,0.267,-0.3079,-0.5789,1.513,0.1499,0.8374,0.1464,0.0737,1.5378,2.6035,1.5326,0.3739,0.5275,1.1098,1.0901,1.4936,1.2976,1.579,-0.1709,0.1644,0.3658,1.69,0.1123,1.3654,-0.1924,0.8896,1.026,1.0479,1.5393,0.7649,0.6422,0.1378,0.1758,-0.2264,0.5505,1.6457,0.6224,1.885,1.0517,0.1769,0.9155,0.3047,1.1559,0.0572,2.4564,-0.3029,0.2163,0.2877,-0.0059,-0.0965,-0.0291,0.6347,-0.0944,-0.3589,Control
Utah__B02,0.5922,1.1438,0.7837,1.0861,0.5042,0.2616,1.5649,0.816,-0.0859,-0.0652,-0.1883,0.1037,0.0035,0.0285,-0.133,-0.2217,0.0194,-0.0575,0.056,-0.1108,-0.0247,-0.0705,0.9577,0.2746,-0.0689,-0.1345,1.6209,0.4147,0.8919,0.3374,0.1509,1.5353,3.2009,1.1026,0.3679,0.7129,1.1281,0.9838,1.4558,1.3956,1.7588,0.2103,0.1622,0.261,1.7045,0.1548,1.4322,-0.1054,1.1773,1.128,1.2721,1.7139,1.0793,0.6051,0.4073,0.2602,0.13,0.4639,1.8628,0.5333,1.8882,1.2088,0.5258,0.8818,0.6644,1.1575,0.286,2.6982,-0.14,0.3935,0.5391,0.0758,0.1131,-0.056,0.6761,-0.0678,-0.1347,Control
Utah__B03,0.5816,1.113,0.5385,1.0418,0.4785,0.156,1.3982,0.6437,-0.0315,-0.1705,-0.3065,-0.0334,0.0047,0.04,-0.1101,-0.2695,0.0127,-0.0197,0.1457,-0.2206,0.0225,-0.1013,0.8905,0.2259,-0.2017,-0.2301,1.5833,0.2385,0.8602,0.2578,0.1229,1.6324,2.9618,1.1232,0.2937,0.7586,1.1875,1.0424,1.5497,1.2952,1.9606,0.0948,0.0793,0.2854,1.6007,0.1297,1.4131,-0.1515,1.1106,1.1263,1.1418,1.7231,0.9322,0.6391,0.3033,0.1947,-0.0517,0.5275,1.7257,0.5142,1.7957,1.0655,0.3461,0.9292,0.5412,1.1168,0.2534,2.6786,-0.0834,0.2425,0.4452,-0.0281,-0.0651,-0.0588,0.6357,0.0164,-0.2183,BRCACancer
Utah__B04,0.6971,1.0973,0.4073,0.9362,0.6533,0.0577,1.2814,0.6265,-0.0996,-0.0759,-0.363,-0.173,-0.0721,-0.0108,-0.1764,-0.2748,-0.0842,0.0019,0.1162,-0.1824,-0.0542,-0.0425,1.0211,0.5753,-0.17,-0.219,1.6575,0.2383,0.8119,0.1672,0.1589,1.3972,2.4663,1.1732,0.7195,0.8105,1.3878,1.0987,1.609,1.4994,1.5843,0.1053,0.1488,0.3876,1.7155,0.1331,1.4252,-0.0834,0.7283,1.058,0.9219,1.892,0.7103,0.7937,0.3598,0.4004,-0.0431,0.6234,1.725,0.7918,1.127,1.107,0.176,1.4407,0.4698,0.9852,0.3403,2.053,-0.1088,0.2499,0.3533,0.0299,-0.0034,-0.0806,0.7864,-0.0394,-0.1065,BRCACancer
Utah__B05,0.4277,0.7741,0.3233,0.8259,0.4763,0.1951,1.2332,0.6992,-0.0593,-0.0673,-0.3219,-0.0725,0.0645,-0.1076,-0.231,-0.399,-0.1586,-0.0049,0.0064,-0.1072,-0.1125,-0.007,0.7963,0.3761,-0.3766,-0.224,1.5074,0.1667,0.6736,0.23,0.0846,1.274,2.3855,0.7552,0.3209,0.6977,0.8891,0.8576,1.1758,1.1414,1.6637,0.0058,0.1364,0.4771,1.589,0.0752,1.1955,-0.0544,0.8291,0.7962,0.9818,1.7712,0.8091,0.4861,0.3612,0.1386,0.0924,0.3737,1.4207,0.4626,1.3763,0.9788,0.2569,0.7814,0.4259,0.819,0.236,2.5809,-0.0356,0.1976,0.5362,0.036,0.1463,-0.0724,0.4762,-0.2658,-0.1412,BRCACancer
Utah__B06,0.4462,0.8075,0.2353,0.8235,0.4834,-0.0568,0.935,0.3683,0.0111,-0.1371,-0.6498,-0.461,-0.0233,-0.2376,-0.0884,-0.3615,-0.1125,-0.0479,-0.115,-0.4164,0.0897,-0.2487,0.6837,0.2406,-0.3839,-0.6865,1.1253,-0.0498,0.5792,-0.0263,-0.0178,1.0432,2.1283,0.8616,0.1742,0.358,0.909,0.8503,1.137,1.0547,1.3797,-0.3337,0.1631,0.2802,1.3167,0.0066,1.1453,-0.0568,0.7161,0.9534,0.8586,1.2783,0.5053,0.5274,-0.0139,-0.028,-0.3239,0.4064,1.4508,0.4239,1.2121,0.8575,0.0408,0.7812,0.126,0.9774,-0.0292,2.1886,-0.1394,0.0691,0.0148,-0.0911,-0.1102,0.0184,0.3682,-0.2048,-0.473,BRCACancer
Utah__B07,0.664,1.274,0.7762,1.1493,0.6448,0.1512,1.5009,0.7663,-0.1018,-0.0343,-0.2239,0.0084,0.029,-0.1086,-0.1585,-0.2048,-0.0125,-0.0094,0.0812,-0.0361,-0.0764,0.0146,0.9581,0.291,-0.1027,-0.1998,1.6451,0.2513,0.8816,0.3789,0.0648,1.5847,2.9543,1.2137,0.4083,0.7416,1.2671,1.1202,1.5902,1.4427,1.5748,0.191,0.1819,0.261,1.7533,0.2652,1.5367,-0.0641,1.1502,1.1489,1.3023,1.792,1.0321,0.6798,0.486,0.3018,0.0749,0.4293,1.951,0.5464,1.6571,1.177,0.3887,1.1794,0.6223,1.2515,0.3584,2.5831,-0.0243,0.3599,0.3436,0.0042,0.1205,-0.0894,0.8211,-0.1241,-0.0731,BRCACancer
Utah__B08,0.5736,0.5319,0.8182,0.6176,0.4036,0.1545,1.3215,0.7068,-0.0839,-0.0327,-0.0475,0.1325,-0.1011,-0.0736,-0.1015,-0.1688,0.025,-0.0259,0.0355,-0.0265,-0.0369,-0.0672,0.6954,0.1985,-0.0778,-0.0998,1.6528,0.2429,0.6939,0.3671,0.1607,1.4566,3.0594,0.8737,0.23,0.7226,0.983,0.9817,1.3514,1.5826,1.132,0.1855,0.0615,0.226,1.96,0.1984,1.1639,-0.0854,1.1604,0.8418,1.3442,1.6981,1.0572,0.667,0.444,0.2101,0.183,0.423,1.5728,0.2786,1.399,1.007,0.4049,0.7595,0.6929,0.9965,0.2979,2.5998,0.0496,0.3419,0.4616,-0.0358,0.0854,-0.1078,0.5429,0.0245,-0.0387,Control
Utah__B09,0.724,0.9177,0.2345,1.036,0.6301,0.0797,1.0805,0.6215,-0.112,-0.0425,-0.1779,0.001,-0.085,-0.1097,-0.1033,-0.2607,-0.0907,-0.0717,0.1324,-0.1885,-0.0384,-0.0656,0.8142,0.4404,-0.0397,-0.1826,1.6703,0.1814,0.6189,0.2529,0.1222,1.1871,2.2033,1.2275,0.5483,0.7318,1.3821,1.1283,1.4071,1.3856,1.491,0.1349,0.1684,0.2407,1.868,0.0262,1.2231,-0.2037,0.7263,0.9832,0.7949,1.8255,0.6103,0.7209,0.3163,0.293,-0.1276,0.7033,1.5204,0.6373,1.5232,0.9742,0.2012,1.2234,0.4205,0.9819,0.2879,2.1615,-0.0844,0.1736,0.4013,-0.0711,-0.0164,-0.093,0.6485,-0.0768,-0.0226,Control
Utah__B10,0.5776,0.8861,0.3391,0.5858,0.4406,0.0422,1.2437,0.4803,-0.0332,-0.0506,-0.261,0.0563,0.0161,0.0338,-0.1917,-0.1619,-0.058,-0.0319,0.0274,-0.1021,-0.0724,-0.0796,0.7702,0.434,-0.0696,-0.2048,1.5222,0.1434,0.7594,0.2365,0.0609,1.2219,2.7107,0.8519,0.5143,0.6439,1.2241,0.9529,1.4557,1.2765,1.4619,0.0478,0.1469,0.2891,1.589,0.185,1.2254,-0.0837,0.7556,0.7334,0.8996,1.7394,0.6316,0.6102,0.1761,0.1734,-0.0321,0.3825,1.466,0.5819,1.0829,0.8469,0.1828,1.057,0.3316,0.8228,0.2045,2.0657,-0.0296,0.1759,0.3729,-0.0434,0.1207,-0.017,0.5009,-0.1415,-0.1343,Control
Utah__B11,0.5602,0.638,0.6762,0.4813,0.3572,0.3278,1.4846,0.6847,-0.0858,0.0432,-0.2344,0.0927,-0.0126,-0.1536,-0.1808,-0.0824,-0.0163,0.0099,0.0154,-0.0516,-0.0197,-0.0695,0.798,0.3916,-0.1078,-0.2496,1.7628,0.1933,0.7444,0.4132,0.1529,1.3353,2.7007,0.8423,0.4018,0.7083,1.1163,0.9308,1.4217,1.3764,1.24,0.1458,0.1706,0.247,1.6435,0.1458,1.1593,-0.099,0.9577,0.8504,0.9778,1.6375,0.9134,0.5357,0.3957,0.1901,0.2154,0.3893,1.3773,0.3501,1.1215,0.9909,0.3489,0.9509,0.5012,0.8501,0.2233,2.3984,-0.0825,0.2913,0.4412,0.0241,0.1095,-0.0488,0.471,-0.0575,-0.0597,Control
Utah__B12,0.4671,0.7496,0.085,0.5873,0.4847,0.1108,0.8002,0.5036,-0.0652,-0.1027,-0.2511,-0.0278,-0.0946,0.0058,-0.0545,-0.2092,0.021,0.0573,0.061,-0.0989,-0.0566,-0.083,0.673,0.3545,-0.1909,-0.3519,1.3374,0.0688,0.4803,0.2142,4e-04,0.9353,1.1689,1.1449,0.5073,0.6225,1.0845,0.6594,1.1501,1.1129,1.1456,0.0789,0.0964,0.2197,1.2372,0.0957,1.0025,-0.0356,0.5534,0.6051,0.4198,1.4211,0.4982,0.613,0.2992,0.2039,-0.0393,0.3487,1.2915,0.4302,0.9804,0.8328,0.185,1.0116,0.2795,0.7467,0.2656,1.8274,-0.088,0.1383,0.3179,-0.0258,0.0682,-0.1938,0.5618,-0.1063,-0.1595,Control
Utah__C01,0.6561,0.8306,0.7354,0.8912,0.5352,0.3383,1.5806,0.8,-0.1056,-0.0532,-0.2874,-0.0048,-0.0365,-0.0113,-0.2378,-0.1905,-0.1062,0.003,0.0671,-0.0315,-0.1034,-0.0625,0.9638,0.5123,-0.1574,-0.2525,1.8228,0.3437,0.7852,0.4401,0.2268,1.5,2.7689,0.8297,0.5383,0.7609,1.2359,1.0434,1.3664,1.3659,1.2568,0.2252,0.1966,0.3616,1.6139,0.1452,1.2128,-0.064,1.0304,1.1033,1.213,1.903,1.0379,0.7845,0.5529,0.3008,0.0535,0.4644,1.7093,0.5314,1.2082,1.0064,0.4775,1.0359,0.7165,1.2192,0.3633,2.4782,-0.1109,0.2888,0.4838,0.0681,0.2079,-0.1075,0.6782,-0.0316,-0.1506,BRCACancer
Utah__C02,0.51,0.7075,0.6828,0.6329,0.4474,0.2827,1.6007,0.7799,-0.0745,0.0402,-0.1226,0.1964,0.0175,-0.1064,-0.1168,-0.1237,5e-04,0.0761,0.0893,0.0505,-0.0813,0.0574,0.9303,0.3313,-0.0764,0.0015,1.5148,0.341,0.8654,0.5316,0.1254,1.2035,3.0103,0.8379,0.3351,0.6836,1.0706,0.8743,1.4157,1.3914,1.2932,0.2894,0.1582,0.345,1.5178,0.2145,1.2237,-0.1076,1.1488,1.0349,1.0972,1.6208,1.072,0.5194,0.5078,0.2216,0.1334,0.3541,1.7086,0.3786,1.2565,0.9107,0.492,0.9083,0.7582,1.0354,0.3759,2.3894,-0.0646,0.2426,0.4106,0.088,0.1919,-0.0357,0.4858,-0.0408,-0.0783,BRCACancer
Utah__C03,0.6057,0.9169,0.9061,0.8897,0.5075,0.3148,1.6657,0.9758,-0.0709,0.0014,-0.1239,0.0899,-0.0211,-0.1124,-0.1604,-0.1369,0.0826,-0.028,0.1674,0.0501,-0.0979,0.0479,1.043,0.3107,-0.161,-0.0347,1.5281,0.4446,0.9047,0.5973,0.1927,1.3543,2.8765,0.9474,0.4006,0.7401,1.1284,0.9953,1.5104,1.3048,1.2173,0.4337,0.166,0.3054,1.6451,0.2605,1.3215,-0.0922,1.1146,1.3339,1.2281,1.816,1.1353,0.6452,0.6919,0.3653,0.2753,0.4329,1.8787,0.5107,1.4443,1.0733,0.6108,1.1329,0.8179,1.2816,0.4922,2.4479,-0.1167,0.3262,0.51,0.0029,0.2106,-0.0863,0.7168,-0.1162,-0.0565,BRCACancer
Utah__C04,0.3618,0.3488,0.2849,0.4989,0.3117,0.145,1.0363,0.6323,-0.0645,0.0869,-0.029,0.2397,0.0582,-0.087,-0.1199,-0.1642,0.0506,0.0041,0.0586,0.0314,-0.0732,0.0307,0.4922,0.1726,-0.2124,0.043,1.2653,0.1476,0.4058,0.409,0.0619,0.862,1.8067,0.6768,0.1468,0.5423,0.629,0.6343,0.7955,1.1165,0.7671,0.3081,0.117,0.1283,1.4438,0.1725,0.8073,-0.0678,0.7272,0.6716,0.7966,1.4351,0.963,0.4421,0.3579,0.1581,0.2173,0.1876,1.0573,0.2427,1.3111,0.6162,0.395,0.4567,0.5473,0.6097,0.2886,2.157,0.2264,0.2129,0.5045,0.0819,0.3056,-0.0321,0.3013,-0.0015,-0.0425,Control
Utah__C05,0.3516,0.5649,0.2831,0.4156,0.2919,0.1913,1.2366,0.5801,-0.0306,-0.0821,-0.0835,0.1379,-0.0407,-0.0127,-0.1539,-0.1103,-0.0385,0.067,-8e-04,-0.0023,-0.0478,0.1571,0.6016,0.2058,-0.0133,-0.0385,1.157,0.1319,0.5259,0.2915,0.0416,0.8806,2.1495,0.5779,0.2084,0.5665,0.7244,0.5513,0.937,1.1142,0.8638,0.2248,0.1631,0.2599,1.2039,0.1792,0.8391,-0.1458,0.7652,0.7184,0.8935,1.4746,0.8555,0.3541,0.2775,0.1816,0.1457,0.2155,1.2742,0.29,1.0769,0.6148,0.3816,0.4931,0.5451,0.6055,0.331,2.1878,0.0945,0.1665,0.4153,0.0887,0.2042,-0.0321,0.3231,0.0259,-0.0862,BRCACancer
