@relation data

@attribute id string
@attribute 103 numeric
@attribute 10621 numeric
@attribute 10622 numeric
@attribute 10623 numeric
@attribute 11035 numeric
@attribute 11128 numeric
@attribute 11277 numeric
@attribute 1147 numeric
@attribute 171568 numeric
@attribute 23586 numeric
@attribute 29108 numeric
@attribute 29110 numeric
@attribute 340061 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3456 numeric
@attribute 3551 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3606 numeric
@attribute 3627 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 51082 numeric
@attribute 51728 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5437 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 55703 numeric
@attribute 55718 numeric
@attribute 57506 numeric
@attribute 5970 numeric
@attribute 6352 numeric
@attribute 661 numeric
@attribute 81030 numeric
@attribute 834 numeric
@attribute 84265 numeric
@attribute 8517 numeric
@attribute 8737 numeric
@attribute 90865 numeric
@attribute 9447 numeric
@attribute 9533 numeric
@attribute 9641 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,1.6026,0.6437,-0.0065,1.0023,0.7532,0.6219,0.4044,1.3304,0.4028,1.0452,1.1272,1.4862,1.0132,-0.0774,-0.238,0.1638,0.7924,-0.1461,0.7748,0.711,0.1299,0.3294,0.0675,0.4948,0.1813,1.1005,2.0611,0.6785,0.8617,0.8767,0.8973,0.6742,0.711,0.846,0.7589,0.4166,0.8524,0.869,1.2245,2.7709,0.3683,0.631,2.698,0.2603,0.326,1.1039,-0.1286,0.2983,0.5785,0.4751,Control
Utah__A12,1.4581,0.3356,-0.0067,0.9854,0.4895,0.2271,0.4189,0.8268,0.1792,0.586,0.6747,0.9638,0.8894,-0.1859,-0.2651,-0.0023,0.6939,-0.3253,0.759,0.5223,0.1091,0.0367,0.1169,0.323,0.0502,1.0527,1.6799,0.5195,0.8384,0.5827,0.6337,0.5294,0.7826,0.9515,0.497,0.1153,0.6196,0.42,0.8238,2.6816,0.4035,0.349,2.5262,0.2488,0.1215,0.9329,-0.0768,0.2712,0.4694,0.4377,Control
Utah__B01,1.7914,0.8166,-0.1321,1.2657,0.6806,0.5155,0.4771,1.2599,0.4282,1.2244,0.3938,1.1783,1.0979,-0.2677,-0.588,-0.0846,0.6467,0.1146,0.984,1.0294,-0.0468,0.173,0.4448,0.4679,-0.132,1.5169,2.5332,0.5498,1.0068,0.885,0.5247,0.5571,0.8662,1.0235,0.3209,0.5031,1.104,0.64,1.2082,1.5428,0.5441,0.5835,2.3757,0.2825,0.0231,1.2376,-0.1308,0.5306,0.8095,0.6695,Control
Utah__B02,2.1313,0.7405,-0.0153,1.5025,0.9751,0.6657,0.9366,1.2798,0.5233,1.2714,1.296,1.4167,1.4599,-0.1136,-0.3223,-0.0179,0.5761,-0.1293,1.1073,1.431,0.1005,0.3142,0.4755,0.826,0.3306,1.4394,3.0801,1.023,1.1167,0.9798,1.0367,0.7054,1.0667,1.2088,0.7714,0.4512,1.2397,0.9561,1.5865,2.4707,0.641,0.8072,2.7824,0.5136,0.3715,1.3566,-0.0928,0.6006,0.9005,0.8221,Control
Utah__B03,1.952,0.7246,-0.0267,1.3865,0.7822,0.579,0.6399,1.2715,0.4482,1.1912,0.952,1.3571,1.3144,-0.0523,-0.4006,-0.0143,0.589,-0.1293,1.0527,1.234,-0.042,0.2193,0.2521,0.6393,0.1455,1.4822,2.6611,0.75,1.0032,0.8284,0.8148,0.595,0.9483,1.1992,0.6098,0.4274,1.0419,0.7896,1.4088,2.2618,0.5871,0.7484,2.7121,0.3228,0.1943,1.3666,-0.0737,0.6504,0.7883,0.7026,BRCACancer
Utah__B04,1.8976,0.4443,0.0467,1.1953,0.7234,0.6536,0.4233,1.0648,0.3529,0.9751,0.4645,1.1208,1.0559,-0.1063,-0.3814,0.0739,0.7568,-0.2235,1.3054,0.6965,-0.0135,0.1777,0.1711,0.5934,0.1663,1.6554,1.6784,0.631,0.851,0.784,0.6093,0.4756,0.8338,0.6159,0.3947,0.3618,0.8941,0.9074,1.1378,2.4805,0.5553,0.6325,2.1058,0.1683,0.1092,1.2819,-0.0771,0.5477,0.5894,0.7638,BRCACancer
Utah__B05,1.7632,0.5314,-0.0093,1.1869,0.8076,0.4579,0.7231,1.014,0.3036,0.8079,1.1164,1.1206,0.8394,-0.237,-0.4515,-0.0274,0.7242,-0.175,0.875,1.7203,-0.0427,0.1425,0.1046,0.5636,0.3583,1.2575,2.6321,0.8762,0.976,0.6993,0.7161,0.6659,0.8989,0.6801,0.6307,0.2473,0.9565,0.6736,1.3013,2.507,0.4048,0.7343,2.7917,0.2058,0.0503,1.1517,-0.1466,0.4378,0.547,0.5762,BRCACancer
Utah__B06,1.5036,0.5747,-0.0338,1.0221,0.6012,0.3194,0.3596,1.0869,0.1119,0.9707,-0.025,1.0555,0.7456,-0.0658,-0.5109,0.0519,0.5198,0.004,0.8773,0.6245,-0.0236,-0.0037,0.2827,0.375,-0.2035,1.1971,1.5065,0.3146,0.6212,0.4416,0.3441,0.4378,0.7192,0.5665,0.1865,0.2944,0.7195,0.3759,0.8403,1.8032,0.3738,0.4853,2.6404,0.1776,-0.1238,1.0414,-0.0802,0.5147,0.6292,0.5765,BRCACancer
Utah__B07,2.0755,0.8183,-0.0584,1.5433,1.0435,0.6726,0.8005,1.466,0.5188,1.4273,1.0403,1.6585,1.4569,-0.0758,-0.4244,0.0466,0.5295,0.0935,1.23,0.7264,-0.0061,0.2977,0.3577,0.9114,0.2571,1.4782,2.1472,0.8608,1.0913,0.8258,0.9643,0.519,1.1566,0.9882,0.6016,0.4965,1.1979,0.9754,1.4289,2.7516,0.7575,0.9465,2.9973,0.4844,0.2316,1.5139,-0.0721,0.8682,0.8387,0.9334,BRCACancer
Utah__B08,1.7339,0.62,0.0241,1.2536,0.9673,0.5541,0.685,1.4125,0.4797,1.045,1.561,1.4214,1.2365,-0.1563,-0.2665,0.0445,0.6924,-0.1354,0.8827,0.9363,0.0749,0.4446,0.1796,0.7093,0.3121,1.1937,1.9421,0.8947,1.0278,0.8937,1.0342,0.7393,0.9479,0.7849,0.9357,0.455,0.9537,0.9536,1.2913,2.5966,0.4538,0.5848,2.9687,0.2611,0.408,1.2054,-0.0165,0.2754,0.7065,0.6531,Control
Utah__B09,1.6109,0.4964,-0.0697,0.8881,0.5626,0.593,0.201,0.9264,0.2754,0.8122,0.1906,1.048,0.8171,0.0636,-0.2469,-0.1112,0.6804,-0.2734,1.0353,0.2352,-0.0041,0.0211,-0.1641,0.5641,0.1162,1.3948,2.0058,0.6684,0.8123,0.6411,0.5649,0.4232,0.5953,0.7082,0.387,0.3779,0.8672,0.8553,1.1066,2.3715,0.6056,0.6929,1.5975,0.1754,0.1209,1.1835,-0.0948,0.1971,0.4913,0.5174,Control
Utah__B10,1.8845,0.4702,-0.0595,1.0006,0.4244,0.4774,0.4445,1.0238,0.2637,0.97,0.4788,1.0717,0.9914,-0.0511,-0.201,-0.1215,0.5733,-0.1868,0.9748,0.7201,0.0115,0.0663,0.1899,0.4406,0.1617,1.4899,1.5834,0.5277,0.6926,0.8447,0.5254,0.5061,0.8108,0.6915,0.3781,0.2372,0.6392,0.6907,0.9814,2.3408,0.4513,0.4414,2.0704,0.1889,0.1869,1.2488,-0.1364,0.3423,0.5725,0.4208,Control
Utah__B11,1.861,0.4632,-0.0535,1.2835,0.7864,0.4794,0.9021,1.1915,0.3276,1.0836,1.3667,1.19,1.1716,-0.1495,-0.2433,-0.0785,0.6849,-0.0097,0.8859,0.7743,-0.0553,0.1697,0.0463,0.4815,0.2927,1.3346,1.9234,0.8519,1.2088,0.7926,0.8894,0.8273,0.8171,1.0406,0.755,0.3615,0.7756,0.8885,1.2399,2.5833,0.5039,0.4988,3.1049,0.3366,0.1841,1.192,-0.0689,0.5004,0.7088,0.6215,Control
Utah__B12,1.5189,0.198,0.0241,0.5995,0.3257,0.2927,0.1355,0.5364,0.245,0.5371,0.0973,0.7154,0.699,-0.2589,-0.1103,-0.0079,0.5872,-0.0369,1.0454,0.3508,-0.0015,-0.0136,-0.0485,0.5287,0.1119,1.2785,1.6026,0.3619,0.5463,0.5868,0.4045,0.2059,0.616,0.2866,0.2547,0.099,0.6903,0.6598,0.8164,1.6724,0.3935,0.4785,1.4114,0.1225,0.0387,0.7991,0.0276,0.2139,0.275,0.6355,Control
Utah__C01,1.9119,0.6607,0.0766,1.3676,1.0859,0.6693,0.9071,1.3655,0.5858,1.0441,1.4642,1.3094,1.2943,-0.1417,-0.4084,-0.0339,0.7371,-0.1061,1.169,1.1008,0.097,0.3568,0.5267,0.7641,0.4205,1.4469,1.9244,1.0686,1.0292,0.944,1.0894,0.6895,1.0033,0.8537,0.8688,0.3697,1.0173,1.131,1.4533,2.3045,0.6165,0.7676,2.7769,0.3129,0.4122,1.3997,-0.0731,0.5652,0.8084,0.8468,BRCACancer
Utah__C02,1.992,0.5572,0.0065,1.4013,0.8776,0.6431,1.1696,1.2167,0.5456,0.9786,1.5826,1.278,1.5626,-0.238,-0.3095,-0.0644,0.6234,-0.0736,1.047,0.8129,0.1439,0.223,0.1517,0.8344,0.4173,1.3929,2.0396,1.0972,0.8734,0.89,1.1473,0.7028,1.0841,1.0179,0.984,0.3665,0.9986,1.0231,1.5348,2.5108,0.7777,0.7593,2.7461,0.476,0.4796,1.399,-0.1017,0.7319,0.796,0.8773,BRCACancer
Utah__C03,2.102,0.6749,0.0356,1.5113,1.1776,0.7973,1.1809,1.3615,0.6734,1.1741,1.6314,1.3357,1.7857,-0.2698,-0.1778,-0.0379,0.5464,-0.2707,1.1645,0.9292,0.0437,0.3358,0.5354,1.0166,0.5306,1.3899,2.1689,1.248,0.9284,0.9698,1.2697,0.7546,1.2054,1.0147,1.1057,0.4354,1.1281,1.2164,1.7061,2.783,0.7394,0.9683,2.7602,0.5606,0.5733,1.5349,-0.0959,0.7714,0.8911,0.9847,BRCACancer
Utah__C04,1.4528,0.2963,0.1088,0.7493,0.6632,0.3967,0.6501,0.7516,0.4235,0.4869,1.1487,0.8036,0.9784,0.0232,-0.1767,0.1721,0.6937,-0.193,0.6266,0.5141,-0.0894,0.1811,0.0563,0.6365,0.3162,0.8832,2.1508,0.7385,0.6029,0.7355,1.0875,0.4103,0.7416,0.6635,0.7739,0.1508,0.6577,0.8869,1.2407,2.7032,0.3497,0.4698,2.1555,0.2031,0.3737,0.7189,-0.0716,0.0927,0.3635,0.4483,Control
Utah__C05,1.7518,0.2699,-0.0482,0.8769,0.6383,0.3366,0.5652,0.7983,0.2609,0.5572,1.5001,0.8822,1.1192,-0.156,-0.3438,0.0447,0.4843,-0.2599,0.6928,0.8293,-0.0152,0.1285,0.0915,0.6281,0.3611,1.0739,1.6729,0.7379,0.6234,0.6592,0.9064,0.3906,0.6505,0.5592,0.8224,0.1407,0.59,0.7759,1.1552,2.2306,0.3726,0.3427,2.3336,0.2634,0.153,0.8602,-0.0099,0.2094,0.5183,0.5312,BRCACancer
Utah__C06,0.6412,0.0837,-0.1087,0.0495,0.079,-0.1095,0.0435,0.1771,0.1431,-0.0218,0.0644,0.304,0.3297,-0.1278,-0.55,0.0182,0.7808,-0.3011,0.3259,0.1887,0.0975,-0.0955,0.1061,0.3585,0.0448,0.3822,0.8963,0.4776,0.0708,0.5479,0.3542,0.3575,0.3275,0.2049,0.5702,-0.082,0.3538,0.2328,0.5912,1.6124,0.1401,0.2161,0.4304,-0.0636,0.0221,0.3055,-0.1533,0.1563,-0.0083,0.1027,Control
Utah__C07,1.8049,0.4447,0.0976,1.1226,0.6077,0.4139,0.6117,0.972,0.4104,0.6557,1.2534,1.0417,1.1193,-0.0986,-0.4221,0.0884,0.6376,-0.1289,0.7662,0.5503,0.065,0.1671,0.0666,0.5604,0.2335,1.1209,1.6637,0.7583,0.5835,0.7628,0.943,0.5529,0.7777,0.82,0.7846,0.1644,0.6476,0.811,1.2031,3.1317,0.4411,0.523,2.2277,0.2039,0.2331,1.1427,-0.0913,0.3657,0.5324,0.5802,Control
Utah__C08,1.9199,0.6476,-0.0901,1.2641,0.7927,0.551,0.9235,1.195,0.5312,0.9574,1.4158,1.2683,1.2802,-0.0709,-0.3754,-0.0938,0.5607,-0.0085,0.8504,0.712,0.0795,0.2121,0.4848,0.6374,0.2983,1.2493,1.9033,0.9513,0.8775,0.7545,0.9042,0.6917,0.8713,0.8703,0.9318,0.3826,0.9993,0.8995,1.4,2.4721,0.5029,0.5725,2.4941,0.3615,0.3751,1.2888,-0.0399,0.5856,0.6828,0.7001,Control
Utah__C09,1.9739,0.4079,-0.0044,1.0663,0.6585,0.3983,0.7111,0.9379,0.3188,0.6628,1.1284,0.8938,1.3005,0.0895,-0.3424,0.0781,0.6611,-0.234,0.8242,1.0336,-0.0467,0.2804,0.3375,0.5848,0.3001,1.196,1.946,0.9308,0.6606,0.6776,0.8093,0.5444,0.8793,0.7126,0.856,0.1974,0.7468,0.8331,1.278,2.3773,0.531,0.6008,2.1397,0.2797,0.3247,1.2188,-0.0225,0.1902,0.5784,0.6056,Control
Utah__C10,2.0623,0.3884,0.075,1.3126,0.5216,0.3977,0.9621,0.8374,0.3795,0.6197,1.4858,0.918,1.3655,-0.2652,-0.2995,-0.0091,0.494,-0.0472,0.8353,1.1539,-0.0578,0.113,0.5343,0.582,0.3948,1.3181,2.007,0.8267,0.641,0.787,0.9478,0.5362,0.8137,0.8202,0.9446,0.1707,0.6693,0.8685,1.2172,2.122,0.6803,0.3655,2.2507,0.335,0.2655,1.2409,-0.0406,0.255,0.7901,0.6978,BRCACancer
Utah__C11,1.9789,0.7076,0.0228,1.1612,0.8125,0.6967,0.9454,1.1954,0.4855,1.0515,1.3885,1.2362,1.4241,-0.1184,-0.4492,-0.1177,0.5581,-0.0741,0.8964,0.7547,-0.0881,0.2423,0.1117,0.7211,0.4367,1.2045,1.9605,1.0403,0.871,0.9656,1.1262,0.6419,0.8979,0.8528,1.0046,0.348,1.0161,1.0597,1.5603,2.9017,0.7053,0.8135,2.5306,0.3787,0.4903,1.3211,-0.1458,0.3754,0.7312,0.6989,Control
Utah__C12,1.4129,0.1302,0.0069,0.5144,0.3727,0.2748,0.4758,0.6328,0.2747,0.3658,1.0159,0.7148,0.8864,-0.0431,-0.2242,0.0266,0.7343,-0.2868,0.5623,0.4373,0.0616,0.0648,0.1758,0.5026,0.2632,0.8912,1.4375,0.7585,0.4334,0.4603,0.8535,0.3993,0.5745,0.5692,0.9139,0.0869,0.6078,0.6477,1.1479,2.6901,0.3758,0.3388,1.6632,0.0968,0.2021,0.7801,-0.0175,-0.0075,0.4384,0.4361,BRCACancer
Utah__D01,1.7167,0.56,-0.076,1.0407,0.7961,0.6171,0.5756,0.9758,0.3988,0.8063,0.378,0.9553,1.0965,-0.1082,-0.3038,-0.1313,0.5515,-0.1783,1.2541,0.3828,0.0755,0.0769,-0.0318,0.764,0.1272,1.5223,1.6606,0.6064,0.7664,0.7094,0.7527,0.4312,0.8592,0.4946,0.4119,0.3787,1.1401,0.8602,1.2261,1.1817,0.5108,0.7366,2.3326,0.1876,0.1174,1.2199,-0.1196,0.3624,0.5872,0.6847,BRCACancer
Utah__D02,1.8168,0.4568,0.0738,1.1921,0.648,0.5197,0.7828,0.9709,0.4885,0.6131,1.1006,0.9414,1.1937,-0.1522,-0.2602,0.058,0.4281,-0.216,0.8039,0.644,-0.0182,0.1338,0.1827,0.6057,0.3895,1.2184,1.8134,0.8553,0.732,0.7473,1.0343,0.5519,0.8663,0.7561,0.9663,0.2055,0.8614,0.9403,1.4141,2.9126,0.5734,0.5623,2.0576,0.2404,0.3654,1.1322,-0.0197,0.152,0.6538,0.5612,BRCACancer
Utah__D03,1.8559,0.3677,-0.0501,1.0438,0.6455,0.3534,0.5897,0.8277,0.268,0.608,1.2282,0.8828,1.2765,-0.1801,-0.3736,-0.0613,0.6176,-0.0727,0.8155,0.5978,0.0583,0.0766,0.2198,0.5843,0.2968,1.0942,1.6918,0.6728,0.6038,0.7632,1.0427,0.3306,0.7285,0.4906,0.8972,0.1479,0.7221,0.8089,1.2419,2.6369,0.4737,0.4962,2.3576,0.1546,0.3056,0.9273,0.0247,0.1652,0.5281,0.6116,BRCACancer
Utah__D04,1.9098,0.4185,-0.1028,0.9579,0.7591,0.5072,0.7823,1.0682,0.4433,0.7944,1.4016,1.002,1.2298,-0.2426,-0.3751,-0.0096,0.6184,-0.2186,0.894,0.7156,0.0113,0.1521,0.0599,0.6337,0.4215,1.2616,1.9513,0.8695,0.833,0.6541,1.0373,0.5696,0.7448,0.642,0.9875,0.2737,0.7812,0.9256,1.3386,2.181,0.5682,0.5125,2.7657,0.2569,0.1994,1.0755,-0.0714,0.2499,0.5745,0.6698,BRCACancer
Utah__D05,1.9856,0.3873,-0.0425,1.1674,0.778,0.4351,0.9276,1.0563,0.4086,0.8324,1.4121,1.1108,1.4781,-0.093,-0.2263,0.0361,0.5009,-0.218,0.9202,0.666,0.1601,0.2531,0.2694,0.5744,0.3113,1.219,2.198,0.8458,0.7063,0.6712,1.1353,0.4707,0.8725,0.6901,0.9027,0.1521,0.757,0.9355,1.3071,2.7399,0.5797,0.5403,2.8873,0.2755,0.3744,1.1811,-0.1193,0.2915,0.5625,0.6643,BRCACancer
Utah__D06,1.9751,0.6424,-0.0088,1.3263,0.9836,0.6727,0.9964,1.2845,0.5762,0.9962,1.2411,1.2466,1.473,-0.2958,-0.3635,-0.0566,0.4707,0.0205,1.0235,0.5987,-0.0107,0.1775,0.0466,0.6832,0.3621,1.3989,2.086,0.9199,0.971,0.9148,1.0805,0.6526,0.9856,0.8725,0.9889,0.3364,0.6756,1.1091,1.468,2.3902,0.6068,0.6276,2.8236,0.3101,0.4206,1.3461,-0.1134,0.4985,0.73,0.7695,BRCACancer
Utah__D07,1.9972,0.4874,-0.062,1.2773,0.8305,0.5971,0.911,1.1579,0.4795,0.8835,1.3912,1.2203,1.2904,-0.1776,-0.1896,0.0701,0.4776,-0.2483,0.9081,0.7646,-0.0333,0.1785,0.0984,0.6772,0.3796,1.1585,1.9997,0.9429,0.8139,0.7456,1.1236,0.5082,0.9298,0.83,1.0055,0.2357,0.9177,1.052,1.4913,3.0345,0.6072,0.7447,2.7678,0.3833,0.5088,1.3063,-0.0198,0.348,0.6282,0.7319,Control
Utah__D08,1.6969,0.4293,0.0083,0.9499,0.5403,0.3176,0.5819,0.9017,0.2751,0.653,0.968,0.8499,1.1336,-0.094,-0.3753,-0.1009,0.4567,-0.1249,0.7363,0.7793,0.1216,0.0287,0.1482,0.5483,0.2239,1.0411,1.7568,0.6491,0.6036,0.7536,0.836,0.4327,0.5765,0.5707,0.4783,0.1329,0.7018,0.6857,1.1777,2.4011,0.4628,0.4661,2.5681,0.1775,0.2535,0.9809,0.0456,0.1235,0.3914,0.5306,Control
Utah__D09,1.9165,0.6469,0.0466,1.1988,0.7807,0.5305,0.923,1.0917,0.459,0.8541,1.1975,1.0318,1.4101,0.0524,-0.0987,-0.1124,0.6144,-0.0224,0.882,0.819,0.0231,0.1465,0.2313,0.6962,0.33,1.256,2.0723,0.8992,0.7641,0.7514,0.8928,0.4761,0.9054,0.7744,0.8945,0.2698,0.9224,0.9186,1.3852,2.2572,0.6774,0.5833,2.5194,0.3354,0.2596,1.2095,-0.1171,0.3907,0.661,0.6511,Control
Utah__D10,1.761,0.5522,-0.0276,0.953,0.6596,0.4764,0.8151,1.1025,0.323,0.8396,1.5457,1.1257,1.2054,-0.238,-0.1439,0.0326,0.5728,-0.2692,0.6619,0.7498,0.0944,0.1979,0.1433,0.5422,0.2627,0.9598,1.7488,0.7693,1.1467,0.7759,0.9457,0.75,0.6916,0.607,0.9824,0.2549,0.7743,0.8034,1.2282,2.9058,0.3978,0.4863,3.3841,0.2805,0.2504,0.9573,-0.0582,0.2554,0.6101,0.4955,Control
Utah__D11,1.0542,0.4072,-0.0102,0.4715,0.2275,0.0613,0.1212,0.3623,0.1765,0.1661,0.1962,0.4695,0.4779,-0.2442,-0.6068,0.0346,0.5813,-0.4182,0.4698,0.346,0.0578,0.0396,0.0348,0.3027,-0.0355,0.6449,1.1938,0.4999,0.353,0.3981,0.5415,0.3802,0.4061,0.4476,0.396,0.0134,0.5068,0.4052,0.8611,1.6545,0.2936,0.2517,1.0838,-0.0103,0.0597,0.5137,-0.0605,0.0343,0.2919,0.18,Control
Utah__D12,1.5591,0.4107,-0.0382,0.7421,0.5345,0.4122,0.4521,0.9289,0.3424,0.6002,1.1259,1.0076,0.8986,-0.1418,-0.2748,-0.0273,0.5819,-0.1899,0.5645,0.5411,-0.0871,0.1156,-0.0269,0.5561,0.1784,0.9431,1.7741,0.7984,0.6449,0.6912,0.8795,0.4696,0.505,0.4855,0.7306,0.1478,0.6769,0.7192,1.3548,2.5658,0.4177,0.4276,2.5153,0.1543,0.0974,0.8326,-0.1067,0.131,0.4123,0.3729,Control
