@relation data

@attribute id string
@attribute 107 numeric
@attribute 10746 numeric
@attribute 108 numeric
@attribute 1081 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 163688 numeric
@attribute 1839 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 2002 numeric
@attribute 2185 numeric
@attribute 23236 numeric
@attribute 2488 numeric
@attribute 26279 numeric
@attribute 2767 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2796 numeric
@attribute 2797 numeric
@attribute 2798 numeric
@attribute 2885 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 3972 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4313 numeric
@attribute 4323 numeric
@attribute 468 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 51806 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 64600 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 775 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 81579 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.0037,1.2941,-0.0447,-0.034,0.1771,-0.0329,0.1431,1.647,-0.1336,0.4234,0.063,1.1347,0.1301,0.2803,-0.018,0.1056,0.3242,0.8778,0.6393,-0.0545,0.0638,-0.0695,0.5344,0.6091,0.0899,0.0928,-0.3022,1.5523,-0.0209,0.2904,0.5047,0.8112,0.4282,1.0631,1.4146,-0.0378,0.0111,1.776,0.9048,0.7039,-0.1323,-0.0577,1.309,2.4753,-0.0237,-0.188,0.0868,-0.0228,0.2053,-0.2421,1.4793,0.5867,-0.0621,0.1848,0.4595,0.9115,0.9113,-0.0051,0.3263,0.9853,0.9922,1.8347,0.9926,0.5001,1.1692,-0.0585,0.9096,-0.012,0.8205,0.6056,0.4262,0.7193,0.5432,0.4749,0.8719,1.2804,-0.1158,0.6276,-0.0689,0.7415,1.1993,0.2186,-0.0803,-0.0098,-0.0141,2.2562,0.7584,2.1908,0.0769,0.1602,0.099,-0.0087,0.6099,0.4877,0.2803,0.1612,0.0479,0.3358,0.9881,Control
Utah__A12,0.1315,1.1227,0.0846,0.204,0.2876,0.106,0.1753,0.9007,-0.1268,0.0378,0.0567,0.8684,0.1369,0.5029,0.1048,0.0937,0.1578,0.665,0.1726,0.0163,0.3108,-0.0414,0.1356,0.3465,0.0149,0.0532,-0.213,1.1373,0.1077,0.2032,0.458,0.3529,0.5382,0.7342,0.8721,0.2376,0.2631,1.3066,0.4492,0.643,-0.116,-0.1637,1.2577,2.575,0.0476,-0.2893,-0.0741,0.1872,0.2143,0.0537,0.8977,0.2473,-0.0411,0.1567,0.156,0.786,0.9203,-0.3279,0.1184,0.5269,0.9975,1.3126,0.6672,0.0834,0.7211,-0.243,0.8992,-0.0032,0.6982,0.3165,0.1908,0.7238,0.2172,0.2151,0.5241,1.1644,-0.2151,0.2806,0.2204,0.5292,0.783,0.1258,-0.0359,0.0132,0.0573,1.7774,0.602,1.965,0.1727,0.5306,0.2651,0.1424,0.4145,0.2663,0.1534,0.1712,-0.0081,0.1246,0.7081,Control
Utah__B01,0.1108,1.628,0.0389,0.0679,0.25,0.0013,0.1403,1.2525,-0.1404,0.1165,0.0597,1.2269,-0.0138,0.8139,0.0118,0.1035,0.1905,0.9724,0.3587,0.0146,0.0595,-0.0625,0.5769,0.5895,0.1257,-0.0244,-0.2553,1.5002,-0.0131,0.1584,0.7067,0.7916,0.6486,0.9628,1.5366,0.1802,0.4556,2.2101,0.9653,0.8326,-0.1563,-0.2926,1.79,2.5536,0.019,-0.5906,0.0687,0.0475,0.2591,0.0377,1.4475,0.2449,-0.0318,0.1884,0.3047,0.7574,0.9718,-0.2682,0.5839,0.9472,0.918,1.5662,0.7793,0.2353,1.4726,-0.3431,1.1077,-0.027,0.7305,0.6567,0.1449,0.6186,0.6547,0.2922,0.9051,1.6434,-0.3703,0.611,0.0701,0.9141,1.2709,0.1574,-0.0381,0.0526,-0.0412,2.4459,1.5527,1.8265,-0.1601,0.3381,0.3706,-0.0327,0.7835,0.4253,0.2493,0.2308,-0.0075,0.526,1.4565,Control
Utah__B02,0.0233,1.656,-0.0187,0.0396,0.2884,-0.0035,0.1148,1.7995,-0.1385,0.3118,-0.0012,1.3173,0.08,0.6435,-0.0267,0.1452,0.411,1.1045,0.2607,-0.067,0.0183,0.0707,0.34,0.704,0.1034,0.058,-0.2589,1.6034,0.0254,0.3404,0.5934,0.6638,0.8422,1.324,1.5341,0.0786,0.1939,2.0489,1.0422,0.8882,-0.1482,-0.0778,2.1022,3.1429,0.0351,-0.1537,0.0142,-0.0695,0.3629,-0.0877,1.8017,0.5812,-0.0654,0.2594,0.5813,0.9736,1.0268,-0.1548,0.3378,0.785,1.3109,1.7427,1.0963,0.5218,1.2781,0.0077,1.2259,-0.0273,1.0395,0.6188,0.4126,0.8924,0.5326,0.648,1.006,1.8632,-0.0355,0.5836,0.0543,0.8807,1.2116,0.4168,-0.0632,0.0182,-0.0299,2.7299,1.4591,2.189,0.0854,0.2735,0.3654,0.0412,0.6112,0.5478,0.3582,0.1033,-0.0539,0.7468,1.4297,Control
Utah__B03,-0.0151,1.7085,-0.0213,0.0213,0.2657,-0.009,0.112,1.5743,-0.1297,0.2259,0.003,1.3028,0.0668,0.6377,-0.0568,0.1393,0.334,1.0646,0.3661,0.0167,0.1616,-0.0014,0.4581,0.6633,0.1195,0.1028,-0.2684,1.5674,-0.0379,0.2646,0.6638,0.7044,0.7215,1.1414,1.6305,0.1213,0.2142,2.2094,0.9362,0.9078,-0.1082,-0.0756,1.9957,2.9071,0.0795,-0.2824,-0.0039,0.0177,0.3548,-0.0831,1.6027,0.4731,-0.0366,0.2379,0.5116,0.9021,1.0272,-0.1715,0.3907,0.9095,1.1496,1.7521,0.9479,0.3786,1.2859,-0.0871,1.1588,-0.0395,0.9334,0.6536,0.3093,0.7386,0.6021,0.5031,1.0673,1.7244,-0.1353,0.6389,-0.0701,0.9276,1.2222,0.269,-0.0499,0.0164,-0.0484,2.6651,1.4948,2.042,0.0256,0.2655,0.2806,-0.0252,0.7042,0.5171,0.3219,0.0897,-0.0491,0.5674,1.3839,BRCACancer
Utah__B04,0.0312,1.7879,-0.0182,0.0076,0.2717,-0.0145,0.0924,1.7749,-0.2223,0.4276,-0.0191,1.5564,0.1428,0.2333,-0.0234,0.1181,0.2374,1.4373,0.8222,-0.05,-0.0423,-0.0557,1.0542,0.6721,0.0612,0.1024,-0.2007,1.6385,-0.102,0.1782,0.9323,1.0224,0.7962,0.8347,1.3969,-0.0286,0.0708,2.5339,1.1656,1.0835,-0.1566,-0.1916,1.3704,2.4183,0.0473,-0.2884,-0.0659,0.0322,0.4159,-0.1513,1.6955,0.4117,-0.1142,0.333,0.3866,0.8631,1.2233,-0.0225,0.6402,1.5857,1.1215,1.9229,0.7243,0.2317,1.159,-0.0864,1.1528,-0.0128,0.8511,0.8115,0.3653,0.7718,0.6629,0.4092,0.9176,1.7237,-0.0978,0.7718,0.011,1.4335,1.2706,0.3471,-0.1014,-0.0327,-0.0127,2.1452,1.4654,1.8968,-0.0211,0.1714,0.5323,0.0595,1.1106,0.5915,0.3229,-0.0356,-0.1594,0.4342,1.7384,BRCACancer
Utah__B05,0.0971,1.2915,0.0219,0.1481,0.2407,0.0753,0.085,1.6009,-0.1957,0.2881,0.0226,1.0664,0.1,0.4397,0.0386,0.1352,0.2082,0.91,0.1639,-0.092,0.0963,-0.1221,0.2673,0.5904,0.2018,0.0435,-0.1924,1.4949,0.0478,0.2381,0.5168,0.6201,0.5735,0.7116,1.2745,4e-04,0.101,1.8667,0.9795,0.7094,-0.2752,-0.2367,1.8238,2.3386,-0.027,-0.3381,-0.077,0.0534,0.2031,-0.1003,1.6773,0.4203,-0.1119,0.1137,0.5511,0.9923,0.8631,-0.1351,0.1887,0.8601,1.0903,1.8007,0.8239,0.418,1.0395,-0.1091,0.96,0.0035,0.6559,0.4972,0.3668,0.8588,0.2535,0.4482,0.8413,1.4156,-0.157,0.5382,0.0348,0.7814,1.2163,0.2846,-0.1106,-0.0135,0.0514,2.5472,1.2033,2.0581,0.0802,0.3113,0.2313,0.1058,0.5174,0.379,0.3293,-0.2134,-0.0596,0.3933,1.2603,BRCACancer
Utah__B06,-8e-04,1.285,0.076,0.1348,0.1237,-0.0411,0.0647,1.1394,-0.1503,-0.0293,-0.0659,1.0237,-0.0205,0.4873,-0.0104,0.0621,-0.0844,0.8459,0.3007,0.0212,0.2231,-0.1509,0.3375,0.3913,0.1268,0.0835,-0.2052,1.1292,-0.2698,-0.0061,0.6232,0.5546,0.4832,0.3639,1.0451,0.0997,0.0431,1.7181,0.7172,0.7294,-0.1341,-0.3632,1.6057,2.0849,-0.116,-0.6717,-0.0073,0.1204,0.2704,0.1558,1.3882,0.1163,0.0084,0.1528,0.2702,0.5286,0.7513,-0.3816,0.1906,0.7212,0.8558,1.3023,0.5177,0.075,0.9915,-0.3876,0.8689,0.0677,0.4405,0.5394,-0.0057,0.3984,0.4694,0.1103,0.6527,1.4461,-0.3849,0.4167,-0.1634,0.7812,1.0038,-0.0707,-0.0897,-0.0817,-0.0632,2.1772,1.2894,1.5456,-0.1649,0.2679,0.2494,-0.0603,0.5292,0.258,0.1636,0.1779,0.0067,0.2134,1.0772,BRCACancer
Utah__B07,0.0391,1.7764,-0.041,0.0259,0.3381,0.0244,0.0305,1.8352,-0.1607,0.3871,-0.0688,1.4653,0.1379,0.2878,-0.02,0.1993,0.2864,1.2186,0.3325,0.0033,0.0652,0.0306,0.3625,0.7489,0.3419,0.082,-0.1876,1.6266,0.0423,0.38,0.755,0.7949,0.9173,1.0629,1.5831,-0.0224,-0.0317,2.0706,1.1074,1.0578,-0.1459,-0.0812,2.0842,2.8997,0.1347,-0.1638,-0.0887,-0.0114,0.4161,-0.1888,1.8805,0.5681,-0.0749,0.2893,0.6457,1.0257,1.149,-0.1569,0.2531,0.9385,1.3787,1.8217,1.0487,0.45,1.4248,0.0298,1.2841,-0.0073,1.0919,0.6951,0.4908,0.8714,0.514,0.6019,1.0379,1.9525,-0.1391,0.6869,-0.0464,1.1751,1.3281,0.3629,-0.1119,-0.0017,-0.029,2.7059,1.3429,2.1058,5e-04,0.1944,0.5052,0.0766,0.7886,0.6192,0.4718,0.1123,-0.043,0.6871,1.5062,BRCACancer
Utah__B08,-0.0051,1.5716,-0.0526,-0.0567,0.2855,-0.0384,0.1778,1.7385,-0.1052,0.2252,-0.0075,1.2449,0.1198,0.3114,-0.0716,0.1498,0.3701,0.8992,0.2795,-0.0574,0.0677,0.1001,0.2896,0.6844,0.1069,0.0626,-0.188,1.6339,-0.14,0.3687,0.4308,0.6383,0.5576,1.1051,1.4559,-0.044,0.1509,1.8635,0.9122,0.7679,-0.1314,-0.0026,1.6359,3.0033,0.118,-0.1929,-0.0012,-0.0165,0.4351,-0.1383,1.7224,0.7038,-0.023,0.173,0.5907,1.0223,1.0355,-0.0317,0.242,0.7048,1.325,1.7268,1.0739,0.4866,1.0959,0.1317,0.9394,0.0161,0.8346,0.682,0.4491,0.8138,0.4389,0.5861,0.9504,1.5696,0.0038,0.4964,-0.013,0.7597,1.3019,0.5462,-0.0741,0.0169,-0.0415,2.443,1.1707,2.4631,0.1187,0.1849,0.3628,0.0394,0.4253,0.5316,0.3157,-0.0151,-0.0504,0.4259,1.0655,Control
Utah__B09,-0.0189,1.4431,-0.0568,0.0326,0.2227,-0.0341,0.1192,1.5841,-0.1501,0.1847,0.0435,1.3404,0.13,0.4007,-0.0452,0.1634,0.1553,1.1945,0.7363,-0.0356,0.2535,-0.0155,0.9284,0.6796,0.1438,0.1701,-0.2645,1.6507,0.0701,0.2599,0.8773,0.9852,0.6223,0.8169,1.1881,-0.046,-0.1351,2.5792,1.0417,0.9975,-0.1598,-0.1848,1.8216,2.1589,-0.0275,-0.2896,0.1212,-0.0848,0.2198,-0.2375,1.5556,0.3254,-0.0493,0.1426,0.5114,0.7716,1.0551,-0.1108,0.6761,1.539,0.9241,1.8556,0.6235,0.3845,1.1094,-0.093,0.879,-0.0285,0.7075,0.7372,0.3222,0.7302,0.6346,0.4682,1.0045,1.5166,-0.1475,0.8632,-0.0782,1.2186,1.2673,0.3244,-0.0699,0.0025,-0.072,2.528,1.1532,2.1245,0.0754,0.2256,0.4444,-0.0149,1.0466,0.5367,0.3217,0.0831,-0.0231,0.4177,1.5814,Control
Utah__B10,0.0631,1.6097,-0.0263,0.0918,0.2004,-0.0107,0.0524,1.522,-0.169,0.2112,-0.0199,1.3804,0.0671,0.3354,-0.0056,0.0767,0.1797,1.0831,0.579,0.0681,0.1483,0.0453,0.6993,0.4932,0.1187,0.1911,-0.1951,1.509,-0.0313,0.2443,0.6944,0.7306,0.5832,0.8396,1.2227,-0.026,-0.024,2.4684,0.9442,0.8801,-0.1606,-0.1797,1.0794,2.6593,-0.085,-0.1427,0.1111,-0.0435,0.3058,-0.094,1.5076,0.2981,-0.0904,0.1451,0.2587,0.7027,1.0905,-0.2745,0.405,1.1167,1.0196,1.7685,0.645,0.2534,0.9404,-0.0653,0.9826,-0.0609,0.7799,0.624,0.1829,0.5573,0.4269,0.3461,0.9284,1.4615,-0.1357,0.5773,0.0312,1.0541,1.1165,0.2328,-0.0924,-0.0567,7e-04,2.1794,1.174,2.0672,0.1539,0.335,0.3383,0.0785,0.6703,0.4219,0.2009,-0.0298,-0.0022,0.2882,1.5141,Control
