@relation data

@attribute id string
@attribute 10053 numeric
@attribute 10618 numeric
@attribute 10717 numeric
@attribute 1174 numeric
@attribute 1176 numeric
@attribute 1211 numeric
@attribute 1213 numeric
@attribute 130340 numeric
@attribute 1362 numeric
@attribute 1522 numeric
@attribute 152503 numeric
@attribute 162 numeric
@attribute 164 numeric
@attribute 1777 numeric
@attribute 1785 numeric
@attribute 23431 numeric
@attribute 23557 numeric
@attribute 2495 numeric
@attribute 2512 numeric
@attribute 2580 numeric
@attribute 25977 numeric
@attribute 26258 numeric
@attribute 2647 numeric
@attribute 27131 numeric
@attribute 2799 numeric
@attribute 286451 numeric
@attribute 3312 numeric
@attribute 3482 numeric
@attribute 375 numeric
@attribute 388552 numeric
@attribute 4074 numeric
@attribute 408 numeric
@attribute 4952 numeric
@attribute 51429 numeric
@attribute 5286 numeric
@attribute 54885 numeric
@attribute 55330 numeric
@attribute 5878 numeric
@attribute 6272 numeric
@attribute 6456 numeric
@attribute 6643 numeric
@attribute 6810 numeric
@attribute 6844 numeric
@attribute 7037 numeric
@attribute 7163 numeric
@attribute 7164 numeric
@attribute 81567 numeric
@attribute 8301 numeric
@attribute 84062 numeric
@attribute 8546 numeric
@attribute 8673 numeric
@attribute 8729 numeric
@attribute 8773 numeric
@attribute 8775 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 9026 numeric
@attribute 9685 numeric
@attribute 9698 numeric
@attribute 9829 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B08,0.306,2.0298,1.1439,0.3637,0.395,0.9739,1.9742,0.2093,1.6167,1.8604,-0.074,1.0069,1.8101,0.8523,0.9136,0.8442,0.478,1.4633,1.218,0.5736,0.2897,1.3936,0.4966,0.9599,2.1255,1.1303,1.8175,1.0136,1.0134,0.3139,2.5585,0.9946,0.3258,0.9183,1.0244,0.1488,0.4959,1.181,0.956,-0.0853,1.457,1.0104,1.4257,1.2784,0.2743,-0.1125,0.3864,1.7056,0.3327,1.066,1.8731,1.0096,1.4648,0.9524,0.9178,0.8045,0.3885,1.147,1.1949,0.0613,Control
Utah__B09,0.1475,2.0441,1.0858,0.0463,0.5854,1.0324,1.6578,0.2362,1.0732,0.9282,-0.1066,0.5852,1.6146,0.2818,1.048,0.6111,0.1964,2.4908,0.9965,0.7446,0.2469,1.0694,0.2626,0.9071,1.1972,0.9182,1.3225,1.3822,1.1472,0.012,1.9243,1.1122,0.2917,0.8829,1.048,-0.0066,0.2356,0.8549,0.5904,-0.1222,1.1938,0.7957,1.6074,1.4077,0.8405,-0.1972,0.432,2.4887,0.5631,1.313,1.2884,1.1175,1.4201,0.6261,0.7482,0.5936,0.4271,1.2767,1.4356,0.0295,Control
Utah__B10,-0.0084,2.0329,1.0905,0.1949,0.4754,0.9602,1.713,0.2392,1.2048,1.1287,-0.0751,0.5754,1.4417,0.3782,0.8029,0.6672,0.2319,1.9717,0.66,0.6652,0.1464,0.9975,0.3256,0.6807,1.5253,0.7883,1.101,1.4296,0.9228,0.0332,2.0492,0.9922,0.1493,0.846,0.8804,-0.0475,0.3065,0.929,0.6933,-0.1623,1.2996,0.7207,1.2783,1.233,0.3386,-0.0688,0.3491,2.188,0.4637,1.2572,1.5997,0.9438,1.2354,0.6524,0.8655,0.5418,0.1675,1.1863,1.404,0.0222,Control
Utah__B11,0.1171,2.1343,0.9839,0.2701,0.445,0.9697,1.921,0.156,1.5083,1.5564,-0.0722,0.8788,1.6385,0.9395,0.821,0.7562,0.566,2.2957,0.9694,0.6539,0.1308,1.0575,0.654,0.7618,2.0698,0.8871,1.3161,1.1161,0.9299,0.0552,1.9636,0.9185,0.2485,0.8147,1.0542,0.088,0.6882,1.1257,1.1084,-0.0757,1.4099,1.0446,1.3672,1.2444,0.2295,-0.0461,0.3113,1.9879,0.4104,1.1001,1.8732,0.9962,1.3413,0.8979,0.8002,0.813,0.2233,1.1031,1.2078,0.0518,Control
Utah__B12,0.0027,2.1951,0.9101,0.0896,0.424,0.7945,1.2218,0.197,0.6232,0.9415,-0.0545,0.4913,1.1831,0.0564,0.7963,0.3529,-0.0653,1.596,0.8898,0.728,0.1902,0.6889,-0.0098,0.5885,0.9476,0.5584,0.9337,1.1612,0.9047,0.0278,1.4597,0.9591,0.1335,0.6731,0.7477,-0.046,-0.0909,0.7283,0.459,-0.0537,0.7892,0.7065,0.9019,1.1325,0.4308,-0.0706,0.1477,2.0493,0.4861,1.0528,1.0156,0.8386,1.0119,0.5353,0.7676,0.4461,0.3383,1.0222,1.3366,-0.0659,Control
Utah__C01,0.0967,2.2326,1.1715,0.2857,0.5622,1.1222,2.03,0.273,1.6601,1.7221,-0.0355,1.1841,1.8715,0.8541,1.1723,0.8279,0.5273,1.9257,1.3345,0.8382,0.1902,1.2121,0.7231,1.1228,2.1994,0.8423,1.5921,1.4243,1.1741,0.2546,2.4218,1.3226,0.4061,0.992,1.1777,-0.0769,0.1624,1.3005,1.1171,-0.1537,1.4686,1.1904,1.5576,1.5213,0.3154,-0.0619,0.7208,2.1503,0.5399,1.1531,1.6646,1.2776,1.2954,1.047,1.241,0.89,0.4655,1.2965,1.4595,0.0734,BRCACancer
Utah__C02,0.201,2.2005,1.1977,0.401,0.5303,0.8901,1.7602,0.2834,1.5325,1.5916,-0.0363,1.0636,1.6755,0.8785,0.9692,0.7458,0.5187,1.5354,1.0921,0.7738,0.2454,1.1024,0.5957,0.8344,1.9029,0.8769,1.638,1.2722,0.9565,0.3108,2.3346,0.9193,0.2815,1.0591,0.9342,0.0338,0.5502,1.2419,1.0328,-0.1277,1.5958,1.1101,1.5926,1.3344,0.2643,-0.0922,0.4847,1.4834,0.4001,1.0879,1.626,1.0381,1.0788,0.9965,0.5806,0.9324,0.6716,1.2446,1.372,0.124,BRCACancer
Utah__C03,0.0706,2.26,1.3923,0.4267,0.5534,1.0899,1.8988,0.2552,1.6565,1.9268,-0.0466,1.1684,1.8538,1.0648,1.2029,0.797,0.4035,1.8953,1.653,0.9581,0.3181,1.2718,0.8132,1.1775,2.0047,0.8306,1.7584,1.5455,1.1881,0.4479,2.5132,1.1742,0.3112,0.8973,1.0452,0.0013,0.5117,1.224,0.9895,-0.1372,1.4856,1.2169,1.8293,1.676,0.286,-0.0415,0.6475,1.8333,0.5407,1.1293,1.7108,1.2676,1.2268,1.1346,1.0435,1.0272,0.7451,1.2745,1.4392,0.1227,BRCACancer
Utah__C04,0.2025,1.6051,0.6184,0.2029,0.1865,0.6186,1.5147,0.1346,1.1138,1.4146,-0.056,0.9245,1.2526,0.5542,0.7561,0.3554,0.1072,1.8007,1.1709,0.5609,0.2381,0.9658,0.2222,0.4839,1.6847,0.6147,1.6545,0.8305,0.9701,0.2605,2.0561,0.8207,0.1606,0.6165,0.6294,-0.0471,0.1772,1.2561,0.6726,-0.1156,0.7864,0.7804,1.4951,0.9099,0.0854,-0.0295,0.1359,1.1817,0.229,0.5957,1.2848,0.8104,0.9533,0.9172,0.4332,0.7731,0.425,0.7575,0.9223,0.0975,Control
Utah__C05,0.0649,1.8328,0.818,0.2248,0.2913,0.6253,1.6214,0.1593,1.3367,1.6633,-0.0668,0.8786,1.3044,0.5643,0.7316,0.4269,0.3069,1.0276,0.7249,0.5766,0.2186,0.88,0.3839,0.4958,1.881,0.4635,1.3412,1.0126,0.8408,0.2791,2.1991,0.802,0.1832,0.7204,0.5833,-0.0031,0.4505,1.2273,0.7577,-0.137,1.0083,0.7908,1.2532,0.7925,0.0383,-0.0823,0.2503,1.2428,0.2574,0.7137,1.3408,0.8198,0.716,0.7665,0.4056,0.6835,0.3283,0.7449,0.9687,-0.0471,BRCACancer
Utah__C06,0.0634,0.6392,0.2142,0.0354,0.1951,0.4475,0.5638,0.1805,0.1163,0.6143,-0.0855,0.2045,0.4757,0.0893,0.3999,-0.0654,-0.1388,0.5505,-0.0455,0.2807,-0.0275,0.2919,-0.0014,0.1858,0.5274,0.3456,0.8726,0.3727,0.6616,0.0059,0.5923,0.3065,-0.0093,0.1913,0.0961,-0.0886,4e-04,0.4979,0.1156,-0.1471,0.2336,0.2804,0.4481,0.4136,0.0446,-0.1222,0.1091,0.4491,0.1245,0.265,0.6161,0.3445,0.2024,0.3381,-0.0158,0.1402,0.1224,0.2252,0.4535,0.0613,Control
Utah__C07,0.047,1.9535,0.8468,0.2469,0.3894,0.6797,1.7352,0.1802,1.4068,1.459,-0.0442,0.8514,1.444,0.6355,0.7852,0.5144,0.2423,1.0143,0.7918,0.6085,0.1492,0.9241,0.3227,0.5161,1.8692,0.6514,1.3977,1.1366,0.8607,0.2216,2.244,0.803,0.1514,0.664,0.7426,0.0223,0.4062,1.2165,0.7191,-0.1228,1.0562,0.883,1.395,1.105,0.1672,-0.0918,0.344,1.2749,0.2132,0.8713,1.4463,0.9414,0.9554,0.8469,0.3804,0.7719,0.3412,0.9663,1.101,0.0685,Control
Utah__C08,0.2278,2.0009,0.9461,0.3385,0.3371,0.8232,1.804,0.2292,1.5943,1.5278,-0.0718,1.0265,1.6574,0.872,0.9127,0.7518,0.4104,1.3737,1.0478,0.6041,0.1871,1.1827,0.5846,0.6576,2.0081,0.8734,1.6174,1.0455,0.8791,0.245,2.3019,0.912,0.2661,0.892,1.065,0.0683,0.4059,1.1683,0.8585,-0.1247,1.4426,0.8991,1.5818,1.1283,0.2045,-0.0732,0.3008,1.3738,0.3416,0.9966,1.3322,1.0349,1.1144,0.958,0.4344,0.8371,0.501,1.0591,1.223,0.0919,Control
Utah__C09,0.0712,2.0909,0.9844,0.2049,0.3206,0.7123,1.606,0.2331,1.2886,1.4707,-0.0402,0.8867,1.441,0.7854,0.7991,0.5096,0.3443,1.1302,0.9078,0.6314,0.1724,1.0147,0.4209,0.565,1.8693,0.6344,1.6121,1.1577,0.9492,0.255,2.2182,0.801,0.1753,0.7751,0.6752,0.0561,0.2793,1.2592,0.7483,-0.0977,1.2132,0.8288,1.4535,1.0761,0.1752,-0.1157,0.421,1.2225,0.2994,0.889,1.6135,0.8709,0.8968,0.8402,0.321,0.7492,0.392,1.0614,1.1698,0.0164,Control
Utah__C10,-0.0207,2.0785,1.0802,0.349,0.3643,0.66,1.5657,0.1637,1.1433,1.6235,-0.0076,0.8933,1.3786,0.6446,0.7768,0.5025,0.4176,1.1113,0.8066,0.645,0.1685,0.9662,0.3994,0.483,1.9041,0.6794,1.3767,1.1318,0.8445,0.1665,2.0713,0.8119,0.1654,0.886,0.5886,0.0178,0.3276,1.24,0.9271,-0.108,1.3758,0.8166,1.3639,1.2743,0.0931,-0.0598,0.4361,1.1612,0.3138,0.9936,1.6722,0.8571,0.8173,0.871,0.3939,0.7655,0.4042,1.1131,1.2051,0.1122,BRCACancer
Utah__C11,0.1257,2.1784,1.1243,0.3665,0.3527,0.9906,1.8548,0.1768,1.5647,1.6183,-0.1024,1.0167,1.6949,0.799,1.0543,0.6657,0.4553,1.6444,1.1472,0.7148,0.2337,1.1434,0.5601,0.8515,1.9591,0.8619,1.5783,1.1798,1.0284,0.3179,2.303,0.9986,0.3274,0.8801,1.0418,0.01,0.336,1.2832,0.9467,-0.1198,1.2177,0.9706,1.8718,1.2843,0.2464,-0.1068,0.3829,1.4335,0.3033,0.908,1.5178,1.0683,1.167,1.0312,0.6747,0.8874,0.5764,1.1234,1.2165,0.0496,Control
Utah__C12,-0.0359,1.5744,0.6776,0.1985,0.1477,0.6024,1.4152,0.194,0.7626,1.256,-0.0831,0.7566,1.1085,0.4184,0.6655,0.2591,0.2355,0.6612,0.661,0.4933,0.1277,0.816,0.2305,0.3509,1.3443,0.4758,1.4701,0.7441,0.822,0.2096,1.6437,0.7544,0.1263,0.6268,0.5259,-0.0863,0.1978,1.1157,0.4622,-0.0937,0.9629,0.615,1.3148,0.6567,0.2094,-0.0811,0.2175,1.0343,0.21,0.6112,1.1652,0.7006,0.9171,0.7975,0.2604,0.6916,0.4255,0.6319,0.8361,0.0442,BRCACancer
Utah__D01,-0.0492,1.9769,1.0479,0.151,0.5316,1.1165,1.6207,0.1708,1.0667,1.3514,-0.1211,0.8303,1.5365,0.4128,1.1379,0.5843,0.2265,1.3801,1.0433,0.8766,0.2188,0.842,0.2549,0.9484,1.463,0.761,1.2223,1.3212,1.0234,0.1203,1.8799,1.1966,0.36,0.8221,0.9504,-0.0479,-0.0028,1.0423,0.7258,-0.1278,1.2129,0.9456,1.4679,1.2702,0.743,-0.1482,0.253,2.4584,0.5865,1.224,1.2954,1.1376,1.2171,0.7693,1.1193,0.6202,0.6108,1.1939,1.5245,-0.0648,BRCACancer
Utah__D02,0.2103,2.022,0.8886,0.3247,0.2379,0.7332,1.6999,0.1784,1.192,1.5949,-0.0401,1.0748,1.5261,0.5534,0.8526,0.5444,0.4151,1.1389,1.1022,0.6614,0.2058,1.1282,0.4522,0.7055,1.748,0.651,1.3377,1.0712,0.8526,0.4753,2.0863,0.8868,0.2093,0.8548,0.7364,-0.0492,0.3046,1.3947,0.8789,-0.0712,1.4735,0.7717,1.562,1.0242,0.3512,-0.1208,0.3546,1.2993,0.2987,0.8413,1.6731,0.9992,1.0605,0.9467,0.4332,0.832,0.6692,1.0474,1.1445,0.0894,BRCACancer
Utah__D03,0.1749,2.0461,0.889,0.2774,0.3442,0.6791,1.7737,0.1069,1.0969,1.5496,-0.0264,0.9531,1.4219,0.7121,0.8203,0.415,0.2162,1.1961,1.1111,0.6445,0.1498,1.0043,0.3625,0.6416,1.9802,0.5639,1.5129,1.0437,0.9233,0.3101,2.2029,0.8987,0.1174,0.7406,0.6044,0.0066,0.366,1.2169,0.9086,-0.1143,1.1741,0.7772,1.5397,1.1191,0.2929,-0.0552,0.356,1.3969,0.2656,0.8232,1.5191,0.9562,1.0538,0.8667,0.5125,0.7465,0.5121,0.9286,1.1055,0.0536,BRCACancer
Utah__D04,0.0871,2.146,1.0363,0.1756,0.3014,0.8407,1.8406,0.0422,1.4945,1.8285,-0.0779,1.0949,1.667,0.6277,0.9094,0.5935,0.2186,1.2919,1.1789,0.6785,0.2149,1.0836,0.4813,0.7401,2.0801,0.7502,1.4745,1.2277,0.9795,0.4715,2.25,0.9771,0.2732,0.8074,0.8171,0.0393,0.2695,1.2788,1.0834,-0.0854,1.3439,0.8177,1.5456,1.2013,0.2645,-0.1446,0.2656,1.5769,0.3757,0.9581,1.5908,1.0243,1.0621,0.9076,0.6987,0.8548,0.3545,0.9567,1.2024,0.0739,BRCACancer
