@relation data

@attribute id string
@attribute 10892 numeric
@attribute 1147 numeric
@attribute 1445 numeric
@attribute 23118 numeric
@attribute 2533 numeric
@attribute 27040 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3551 numeric
@attribute 3635 numeric
@attribute 3702 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4690 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 50852 numeric
@attribute 51466 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 55740 numeric
@attribute 55824 numeric
@attribute 5588 numeric
@attribute 5728 numeric
@attribute 5788 numeric
@attribute 5970 numeric
@attribute 6885 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7189 numeric
@attribute 7334 numeric
@attribute 7408 numeric
@attribute 7454 numeric
@attribute 7535 numeric
@attribute 84433 numeric
@attribute 8517 numeric
@attribute 8767 numeric
@attribute 8915 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 9402 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B09,1.0725,0.9264,1.1465,1.9533,1.62,1.1403,1.3485,1.81,0.1786,1.8353,1.5552,0.1308,2.3066,0.2574,1.0353,1.4523,2.2096,1.1918,2.19,0.8186,1.3948,2.0058,0.8107,0.9226,1.5354,1.3467,0.7545,1.3758,1.4133,1.5101,0.144,1.2076,-0.1007,1.7117,1.0608,1.4452,3.3649,1.1066,1.2589,0.0435,0.1394,0.6896,1.1749,0.4505,0.9618,0.8615,0.6615,0.1209,0.8336,0.6411,1.0941,1.6522,1.3136,1.4387,0.8931,1.6174,Control
Utah__B10,0.964,1.0238,1.0055,1.7899,1.7114,1.1106,1.0551,1.6122,0.1905,2.2728,0.9697,0.1544,2.7686,1.0187,0.9748,1.4319,2.4083,1.555,2.1628,0.849,1.4899,1.5834,0.9623,0.936,1.857,0.9879,0.6656,1.4219,1.3009,1.4831,0.0571,1.0985,-0.0763,1.2286,0.6976,1.0377,3.7943,0.9814,1.2515,0.0445,0.1135,0.6789,0.9863,0.4305,0.8514,0.8525,0.5504,0.1869,1.2452,0.6016,1.5382,1.7357,1.9387,1.0385,0.9695,1.3415,Control
Utah__B11,1.0007,1.1915,1.179,1.4195,1.4463,1.3214,1.5841,2.2447,0.5792,2.8443,0.8701,0.0912,3.233,1.9479,0.8859,1.297,1.8135,1.4096,2.0631,0.5999,1.3346,1.9234,1.2645,0.8215,1.6469,0.9296,0.7307,1.3896,1.4039,1.2771,0.1549,1.1737,-0.0869,1.1418,0.7076,0.873,2.9867,1.2399,1.1079,0.0731,0.1454,0.7147,0.9346,0.5174,1.3003,0.6942,0.4342,0.1841,1.5837,0.812,2.0711,1.5131,1.9301,0.6083,1.4106,1.4487,Control
Utah__B12,0.9304,0.5364,0.8547,1.7252,1.6129,0.9199,1.0731,1.7604,0.215,1.7167,1.2283,0.2232,2.3598,0.4024,1.0454,1.3352,2.1578,1.0659,2.0993,0.6673,1.2785,1.6026,0.7254,0.8481,1.3045,1.2275,0.6438,1.1323,1.1321,1.1896,0.0881,1.1854,-0.0626,1.4659,0.7482,1.1894,3.4553,0.8164,1.0504,-0.0029,0.0993,0.5791,0.917,0.1587,0.662,0.867,0.5715,0.0387,0.6136,0.3701,0.8855,1.2247,0.6883,1.2054,0.5738,1.4162,Control
Utah__C01,1.1142,1.3655,1.5851,1.4607,1.6647,1.4159,1.8071,2.2517,0.4225,2.9316,1.4132,0.2747,2.769,0.2784,1.169,1.5654,1.9035,1.5805,2.3319,0.7684,1.4469,1.9244,1.4035,1.0623,1.4803,1.3544,0.784,1.3372,1.393,1.2928,0.2341,1.2645,-0.0722,1.2383,0.7159,1.2172,3.137,1.4533,1.259,0.067,0.1604,0.8392,0.9126,0.8553,1.4182,0.97,0.7296,0.4122,1.4137,0.823,1.52,1.6565,1.8839,0.9237,1.5839,1.5128,BRCACancer
Utah__C02,1.0655,1.2167,1.4015,1.4316,1.2941,1.6332,1.8887,2.2318,0.536,2.9686,1.2103,0.2,3.0079,0.2899,1.047,1.428,2.2294,1.9668,2.1667,0.7315,1.3929,2.0396,1.0244,0.939,1.9378,1.3159,0.7057,1.3839,1.4194,1.3266,0.2982,1.4919,-0.0527,1.0747,0.7148,0.7415,3.0521,1.5348,1.2585,0.0542,0.2294,0.7556,0.8016,0.7593,1.335,1.1243,0.7749,0.4796,1.5391,0.928,1.8474,1.9699,2.1965,0.7432,1.4798,1.5886,BRCACancer
Utah__C03,1.1484,1.3615,1.6779,1.4817,1.502,1.8595,1.8338,2.1033,0.3719,2.9111,1.6142,0.3637,2.8232,0.047,1.1645,1.5688,2.4499,2.0464,2.5597,0.8888,1.3899,2.1689,1.2356,1.0188,1.7379,1.6898,0.763,1.4737,1.33,1.2561,0.4421,1.6126,-0.0535,1.2252,0.8983,0.8584,3.2391,1.7061,1.3127,0.076,0.187,1.0042,0.9673,0.8636,1.492,1.4598,0.8984,0.5733,1.5831,0.9827,2.0737,2.0717,2.4621,0.9764,1.519,1.6294,BRCACancer
Utah__C04,0.8014,0.7516,1.1652,0.9901,0.9442,1.5863,1.1721,1.3136,0.182,2.3679,0.6407,0.3392,2.8481,0.3113,0.6266,1.1186,1.5026,1.4599,1.4822,0.508,0.8832,2.1508,0.8136,0.603,1.3588,0.93,0.5627,0.7962,1.1358,0.8383,0.3168,1.1875,-0.0553,0.7065,0.4667,0.5566,2.3609,1.2407,0.7404,0.0029,0.1243,0.5949,0.4842,0.555,1.0413,0.833,0.3471,0.3737,0.8582,0.4695,1.5864,1.7615,1.9319,0.4544,1.3048,1.69,Control
Utah__C05,0.7341,0.7983,1.1247,1.0128,1.0051,1.3739,1.3348,1.4923,0.2783,2.9456,0.4692,0.1792,3.3104,0.1213,0.6928,1.1531,1.8113,1.6196,1.6514,0.4415,1.0739,1.6729,0.7753,0.6235,1.4905,0.8783,0.5872,0.9303,1.1334,0.928,0.2336,1.1349,-0.0836,0.6803,0.4365,0.5074,2.8029,1.1552,0.7819,-0.0078,0.146,0.7867,0.5792,0.481,1.0452,0.847,0.421,0.153,1.1411,0.609,1.5636,1.6326,1.9464,0.4521,1.3431,1.0461,BRCACancer
Utah__C06,0.3405,0.1771,0.4859,0.3532,0.2776,0.5573,0.4509,0.5392,0.0233,1.2009,0.6336,-0.1064,1.5148,0.8288,0.3259,0.5717,0.5641,0.6474,0.6114,0.0517,0.3822,0.8963,0.1762,0.0984,0.2488,0.3567,0.2414,0.2515,0.2098,0.4412,-0.0017,0.4391,-0.0956,0.2504,0.1312,0.2861,0.9052,0.5912,0.1868,-0.073,0.0264,0.2052,0.1453,0.1583,0.6407,0.3572,0.075,0.0221,0.3025,0.0577,0.7669,0.9764,0.8649,0.2612,0.4559,0.5858,Control
Utah__C07,0.793,0.972,1.0743,1.086,1.065,1.4495,1.4084,1.6938,0.3552,3.1778,1.0835,0.176,3.002,0.2874,0.7662,1.2081,1.9781,1.8538,1.7465,0.5696,1.1209,1.6637,0.7513,0.6529,1.6735,0.8794,0.5747,1.1545,1.1209,1.0885,0.2044,1.1096,-0.0636,0.7405,0.5869,0.5401,2.9546,1.2031,1.0637,0.019,0.1654,0.6435,0.6104,0.4987,0.9909,0.8826,0.4811,0.2331,1.257,0.6744,1.9807,1.9472,2.6194,0.5717,1.1911,1.4754,Control
Utah__C08,1.0432,1.195,1.2218,1.2903,1.149,1.6053,1.4862,1.6575,0.5732,2.8132,1.1247,0.2422,2.908,0.8844,0.8504,1.2603,2.2188,1.7599,1.8921,0.6091,1.2493,1.9033,1.0106,0.7047,1.9,1.1569,0.6543,1.2713,1.2897,1.1859,0.2711,1.4179,-0.0631,1.0325,0.7723,0.6034,2.7065,1.4,1.103,0.1105,0.2218,0.8229,0.7784,0.6343,1.2863,0.8823,0.6357,0.3751,1.4574,0.7539,1.9382,2.0522,2.3782,0.6171,1.5614,1.5274,Control
Utah__C09,0.785,0.9379,1.2049,1.1449,1.1875,1.3823,1.3805,1.4245,0.3376,2.9442,0.9361,0.1651,3.0768,0.3064,0.8242,1.307,2.0951,1.785,1.9531,0.4695,1.196,1.946,0.7525,0.7612,1.7098,1.0367,0.6561,1.1501,1.2876,1.1108,0.268,1.2727,-0.0898,0.8281,0.5487,0.5046,3.0082,1.278,1.0486,0.0277,0.136,0.7536,0.5749,0.558,1.0165,0.9619,0.5774,0.3247,1.2899,0.8141,1.8153,1.7214,2.2364,0.5408,1.2047,1.307,Control
Utah__C10,0.775,0.8374,1.171,1.2723,1.0935,1.34,1.5635,1.8403,0.5215,2.9239,0.9317,0.1817,3.2487,0.8259,0.8353,1.3959,2.3549,1.8911,1.9044,0.5882,1.3181,2.007,0.8958,0.7254,2.2502,0.9925,0.5675,1.2514,1.4217,1.0914,0.2323,1.2658,-0.1042,0.6715,0.4854,0.4828,2.9802,1.2172,1.0876,0.0047,0.1553,0.7522,0.5728,0.5604,1.106,0.9971,0.6662,0.2655,1.6064,0.8168,1.7169,1.7324,1.9869,0.6646,1.3798,1.3057,BRCACancer
Utah__C11,1.0091,1.1954,1.4261,1.2912,1.2599,1.6935,1.5317,1.8114,0.3346,2.5689,0.9934,0.0438,2.8457,0.3176,0.8964,1.3801,2.3212,1.8211,2.1046,0.6143,1.2045,1.9605,0.9825,0.7047,1.6333,1.458,0.7633,1.1799,1.2941,1.1242,0.4405,1.5555,-0.1105,1.0654,0.8213,0.6107,2.8343,1.5603,1.0904,0.1569,0.1766,0.8104,0.8038,0.7842,1.4576,1.0848,0.6758,0.4903,1.2793,0.8564,2.0495,2.3141,2.4246,0.7067,1.6217,1.7164,Control
Utah__C12,0.6588,0.6328,1.0388,1.0406,0.8296,1.4712,1.0892,1.4396,0.3684,2.21,0.5956,0.2059,2.7382,0.2138,0.5623,1.0058,1.5769,1.4716,1.4293,0.3954,0.8912,1.4375,0.6994,0.4181,1.2283,0.8903,0.5307,0.7623,0.9928,0.6991,0.2261,1.1375,-0.0909,0.6459,0.494,0.453,2.3964,1.1479,0.6934,0.0033,0.0944,0.5372,0.5524,0.4425,0.9831,0.7969,0.4289,0.2021,0.8352,0.5127,1.5943,1.8413,2.109,0.3972,1.0429,1.5451,BRCACancer
Utah__D01,1.2598,0.9758,1.2242,1.6634,1.9192,1.259,1.6174,2.09,0.3231,2.1951,1.5675,0.1499,2.7066,0.9622,1.2541,1.5218,2.42,1.2833,2.4474,0.7231,1.5223,1.6606,1.1312,0.9163,1.5975,1.5528,0.8044,1.2857,1.2195,1.3944,0.0953,1.4414,-0.0833,1.7322,0.9963,1.5047,3.4148,1.2261,1.2539,0.0633,0.16,0.7654,1.0441,0.4269,1.049,0.9003,0.6974,0.1174,0.9018,0.5319,1.1482,1.8907,1.6752,1.2738,1.087,1.4682,BRCACancer
Utah__D02,0.979,0.9709,1.3964,1.2708,0.9637,1.4505,1.7962,1.9902,0.6471,3.2311,0.9745,0.0614,3.5199,1.0386,0.8039,1.2547,1.8943,1.54,1.8164,0.5283,1.2184,1.8134,0.8067,0.7355,1.6644,1.0717,0.6557,1.1494,1.7441,1.0319,0.2885,1.2024,-0.0634,0.9243,0.5722,0.6567,2.8847,1.4141,1.0174,0.0529,0.0944,0.7325,0.6395,0.7153,1.1593,0.7853,0.5614,0.3654,1.1607,0.7671,1.3539,1.8628,2.1616,0.5357,1.3752,1.7425,BRCACancer
Utah__D03,0.8128,0.8277,1.2779,1.1816,1.0598,1.499,1.656,1.7566,0.4027,2.9359,1.0098,0.2707,3.2818,0.1309,0.8155,1.2684,1.7211,1.5561,1.8177,0.5479,1.0942,1.6918,0.9051,0.6432,1.5201,1.0047,0.5857,1.0202,1.2292,0.8686,0.1917,1.2233,-0.0344,0.9142,0.5214,0.5664,2.9806,1.2419,0.8984,0.0165,0.1387,0.5624,0.5887,0.6223,1.1628,0.743,0.4954,0.3056,1.0298,0.5591,1.5264,1.4718,2.1659,0.4832,1.215,1.5578,BRCACancer
Utah__D04,0.986,1.0682,1.3128,1.401,1.2539,1.3791,1.484,1.7364,0.3932,2.6528,0.8751,0.1384,2.9595,0.2513,0.894,1.2744,1.948,1.4476,1.8177,0.5084,1.2616,1.9513,1.1169,0.7852,1.7029,1.0508,0.7031,1.2215,1.3219,1.1519,0.2922,1.3274,-0.0678,1.1455,0.6178,0.7511,2.8744,1.3386,1.0279,0.0801,0.1161,0.7656,0.6672,0.7394,1.3416,0.7791,0.512,0.1994,1.2532,0.7108,1.3943,1.8927,2.0614,0.4749,1.572,1.4843,BRCACancer
Utah__D05,0.8399,1.0563,1.3274,1.2197,1.2994,1.353,1.795,2.0916,0.3235,3.3253,1.0406,0.1862,3.3174,0.3057,0.9202,1.3858,1.8928,1.5393,2.0973,0.6585,1.219,2.198,1.1292,0.8249,1.3795,0.933,0.6079,1.1295,1.4639,1.0518,0.1649,1.0651,-0.0596,0.8184,0.5547,0.566,3.1226,1.3071,0.9925,-0.0288,0.1685,0.6987,0.5919,0.7413,1.2783,0.9202,0.477,0.3744,1.3992,0.7433,1.2331,1.5699,2.0618,0.6157,1.436,1.4359,BRCACancer
Utah__D06,1.0886,1.2845,1.423,1.461,1.2335,1.5319,1.7084,2.0113,0.5583,2.7675,1.0945,0.0621,2.9277,0.2582,1.0235,1.4413,2.3011,1.7367,2.1549,0.6604,1.3989,2.086,1.1674,0.8378,1.7895,1.2578,0.7781,1.2429,1.3996,1.2257,0.3293,1.5069,-0.1117,1.0854,0.7531,0.7758,2.9375,1.468,1.1641,0.0896,0.1628,0.8304,0.8111,0.8081,1.3022,0.9348,0.6947,0.4206,1.4732,0.8799,1.7307,1.9822,2.2455,0.7346,1.5215,1.5467,BRCACancer
Utah__D07,0.8742,1.1579,1.3768,1.1994,1.0929,1.6037,1.7381,1.9684,0.4857,2.9879,1.0341,-0.0064,3.1505,0.7798,0.9081,1.356,2.1855,1.7927,2.0057,0.5666,1.1585,1.9997,0.9307,0.6752,1.4295,1.1825,0.7349,1.2075,1.3586,1.2167,0.3002,1.2439,-0.0679,0.783,0.7256,0.6431,3.0718,1.4913,1.1037,0.0477,0.1428,0.8018,0.6187,0.7482,1.3614,1.0305,0.6327,0.5088,1.3647,0.8697,1.6058,2.1802,2.3432,0.6489,1.4147,1.6596,Control
