@relation data

@attribute id string
@attribute 1072 numeric
@attribute 5147 numeric
@attribute 596 numeric
@attribute 836 numeric
@attribute 841 numeric
@attribute 8837 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__F01,0.7088,0.3583,1.4131,0.9699,1.2819,1.6087,Control
Utah__F02,0.5875,0.4216,0.9499,1.2342,1.3858,1.6894,Control
Utah__F03,0.6558,0.2626,0.4833,1.2832,1.2057,1.4674,Control
Utah__F04,0.5737,0.289,1.453,1.0366,1.3083,1.6823,Control
Utah__F05,0.5616,0.4627,0.6012,1.0097,1.2489,1.5289,Control
Utah__F06,0.4484,0.2318,0.4547,1.0544,0.8074,1.279,Control
Utah__F07,0.5887,0.3713,1.6938,1.2138,1.404,1.6797,Control
Utah__F09,0.8771,0.421,0.8031,1.2498,1.336,1.6097,Control
Utah__F10,0.6809,0.4636,1.2179,1.3649,1.4115,1.7617,Control
Utah__F11,0.5555,0.3071,0.5114,1.1929,1.0949,1.404,Control
Utah__F12,0.5162,0.3346,1.2317,1.1174,1.3293,1.7958,Control
Utah__G01,0.6839,0.3095,0.5153,1.0513,1.1525,1.4651,Control
Utah__G02,0.4228,0.2607,0.6034,0.9681,0.9852,1.359,Control
Utah__G03,0.7878,0.5037,0.9931,1.1684,1.4138,1.698,Control
Utah__G04,0.8263,0.3944,0.8266,1.1358,1.2406,1.4499,BRCACancer
Utah__G05,0.5541,-0.008,0.7816,0.5159,0.7548,1.1293,BRCACancer
Utah__G06,0.4754,0.2865,0.5826,1.1883,1.2744,1.717,BRCACancer
Utah__G07,0.389,0.2173,0.7069,0.9353,1.1293,1.2158,Control
Utah__G08,0.5527,0.3662,0.566,1.1602,1.1963,1.5859,Control
Utah__G09,0.5026,0.1924,0.3955,0.7373,1.0652,1.3782,Control
Utah__G10,0.4592,0.3168,0.3603,0.9982,1.1803,1.475,BRCACancer
Utah__G11,0.3939,0.1185,0.4741,0.4383,0.5856,0.8669,BRCACancer
Utah__G12,0.6068,0.2901,0.574,1.0494,1.2882,1.6061,BRCACancer
Utah__H01,0.5322,0.2519,0.5936,0.7598,0.9075,1.1852,Control
Utah__H02,0.3996,0.1962,0.5313,0.7286,0.7864,1.1101,Control
Utah__H03,0.6108,0.2487,0.7771,1.0144,1.0471,1.1937,Control
Utah__H04,0.5632,0.2827,0.8627,0.845,1.2196,1.5184,Control
Utah__H06,0.3618,0.3442,0.5625,0.8676,1.0932,1.3294,Control
Utah__H07,0.5271,0.1915,0.7025,0.8859,1.161,1.4534,BRCACancer
Utah__H08,0.6639,0.2754,0.4391,0.8312,0.9132,1.4653,BRCACancer
Utah__H09,0.3311,0.0631,0.9265,0.6645,0.819,1.2779,BRCACancer
Utah__H10,0.5801,0.2071,0.6309,0.8345,1.084,1.4324,BRCACancer
Utah__H11,0.3826,0.2395,0.4461,1.08,1.2701,1.5594,BRCACancer
Utah__H12,0.6789,0.5601,0.7156,1.2279,1.3959,1.7532,BRCACancer
Utah__I01,0.5936,0.4202,1.1464,1.2563,1.4234,1.9305,Control
Utah__I02,0.4401,0.2638,1.3962,0.7595,1.0883,1.3985,Control
Utah__I03,0.4351,0.1706,0.54,0.7649,0.8443,1.033,Control
Utah__I04,0.6335,0.3655,0.5118,0.8526,1.0932,1.4888,Control
Utah__I05,0.5289,0.2872,0.4851,0.913,0.9372,1.2346,Control
Utah__I06,0.6266,0.3209,0.4864,0.8454,1.0209,1.4349,Control
Utah__I07,0.8916,0.4933,0.7986,0.998,1.3997,1.9738,Control
Utah__I08,0.6961,0.4331,0.6383,1.2673,1.3948,1.7674,Control
Utah__I09,0.5971,0.1456,0.523,0.8164,1.0204,1.338,Control
Utah__I10,0.6963,0.4669,0.9497,1.1991,1.3998,1.6703,Control
Utah__I11,0.4211,0.2562,0.5633,0.7078,0.9857,1.2295,Control
Utah__I12,0.5217,0.3081,0.6858,0.8869,1.1263,1.34,Control
Utah__I13,0.4791,0.2377,0.82,1.0678,1.1154,1.4915,Control
Utah__J01,0.5133,0.2064,0.5186,0.7761,0.8904,1.1583,Control
Utah__J02,0.4832,0.248,0.7502,0.797,1.0352,1.3138,Control
Utah__J03,0.7676,0.529,0.5543,1.2684,1.2588,1.5981,Control
Utah__J04,0.6903,0.38,1.0853,0.9548,1.1563,1.4126,Control
Utah__J05,0.6614,0.2968,1.8826,0.9446,1.0553,1.715,Control
Utah__J06,0.4785,0.2104,1.5549,1.102,1.3947,1.7816,Control
Utah__J07,1.0023,0.5151,0.9028,1.2525,1.311,1.6914,Control
Utah__J08,0.8076,0.3694,1.0689,1.0973,1.2344,1.5356,Control
Utah__J09,0.4876,0.2445,1.3948,0.8763,1.191,1.3931,Control
Utah__J10,0.8445,0.3646,1.6901,1.0188,1.3199,1.7736,Control
Utah__J11,0.6565,0.2084,1.401,0.8589,1.1176,1.6428,Control
Utah__J12,0.5479,0.2057,1.6913,0.8408,1.2879,1.4511,Control
Utah__K01,0.9409,0.5385,0.9176,1.215,1.4578,2.0093,BRCACancer
Utah__K02,0.7216,0.3915,1.1635,1.1777,1.263,1.7503,BRCACancer
Utah__K03,0.4825,0.3143,0.8855,0.9591,1.37,1.8266,BRCACancer
Utah__K04,0.6438,0.3986,1.0401,1.2742,1.4731,1.9672,BRCACancer
Utah__K05,0.6266,0.4228,1.1608,0.6944,1.0664,1.4432,Control
Ontario__AA3226,0.6452,0.2663,0.3389,1.1103,1.2876,1.7702,Control
Ontario__AB3227,0.5392,0.4245,1.3267,0.5895,1.1579,1.626,Control
Ontario__AC3228,0.4715,0.2554,0.5362,0.961,1.4542,1.4136,Control
Ontario__AD3231,0.6063,0.355,1.4606,0.6763,1.3892,2.1618,Control
Ontario__AE1543,0.6448,0.2543,0.825,1.0103,0.9708,1.283,Control
Ontario__AF3229,0.5258,0.4507,0.562,1.267,1.4034,2.1361,Control
Ontario__AG3230,0.3031,0.2732,0.7127,1.109,1.166,1.9713,Control
Ontario__AH3232,0.4529,0.1706,0.7757,0.7465,1.2083,1.5711,Control
Ontario__AI3233,0.7034,0.4198,1.4742,0.8209,1.1396,1.488,Control
Ontario__AJ3234,0.6855,0.3835,1.2691,0.7748,1.1418,1.6853,Control
Ontario__AK3235,0.5207,0.3578,1.162,0.9595,1.2468,1.3941,Control
Ontario__AL3236,0.6976,0.2339,1.0661,0.6379,1.0024,1.209,Control
Ontario__AM3237,0.5666,0.3313,1.4052,0.8656,1.002,1.4658,Control
Ontario__AN757,0.472,0.3544,0.6875,1.3195,1.28,1.4947,Control
Ontario__C474,0.7452,0.1792,0.3647,1.1437,1.2179,1.363,Control
Ontario__D480,0.5426,0.2496,0.7914,1.2268,1.0265,1.16,Control
Ontario__E519,0.6601,0.5831,0.893,1.0485,1.4019,1.746,Control
Ontario__F548,0.3693,0.1805,0.6181,1.1682,1.0371,1.1842,Control
Ontario__G660,0.7525,0.2738,0.1319,0.9833,0.5028,1.1583,Control
Ontario__H663,0.5989,0.2592,0.761,0.8481,0.8237,1.1389,Control
Ontario__I782,0.4935,0.1735,1.2327,1.1836,1.2052,1.2444,Control
Ontario__J787,0.5444,0.2921,0.2508,1.195,1.2261,1.3405,Control
Ontario__K1162,0.7111,0.3855,1.1175,0.9398,1.1315,1.4857,BRCACancer
Ontario__L1176,0.4196,0.262,0.8451,1.1835,1.2061,1.662,BRCACancer
Ontario__M1263,0.6725,0.3313,1.1935,1.0199,1.0593,1.0999,BRCACancer
Ontario__P1075,0.6866,0.178,0.5051,1.1128,1.3492,1.4592,BRCACancer
Ontario__Q1080,0.6325,0.1881,0.38,1.1962,1.3073,1.3489,BRCACancer
Ontario__R1104,0.7635,0.3392,0.6221,1.0948,1.1921,1.3328,BRCACancer
Ontario__S1133,0.5391,0.2218,0.678,0.8964,1.2899,1.5722,BRCACancer
Ontario__T1463,0.8222,0.3892,1.4515,0.9254,1.2792,1.7262,BRCACancer
Ontario__U2017,0.4178,0.1998,0.5656,0.9643,1.1306,1.8076,BRCACancer
Ontario__V432,0.1209,0.1939,0.8922,0.6703,1.2082,1.9086,BRCACancer
Ontario__W433,0.5588,0.3737,1.5132,0.6535,0.722,1.4507,BRCACancer
Ontario__X524,0.4688,0.6276,0.9045,0.7893,1.3679,2.0031,BRCACancer
Ontario__Y546,0.5332,0.1374,0.3478,0.9362,0.9216,1.0801,BRCACancer
Ontario__Z3225,0.8598,0.5014,1.642,0.9503,1.2847,1.7928,Control
