@relation data

@attribute id string
@attribute 113612 numeric
@attribute 123745 numeric
@attribute 124975 numeric
@attribute 151056 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 1573 numeric
@attribute 1579 numeric
@attribute 2053 numeric
@attribute 239 numeric
@attribute 240 numeric
@attribute 242 numeric
@attribute 246 numeric
@attribute 247 numeric
@attribute 257202 numeric
@attribute 26279 numeric
@attribute 2678 numeric
@attribute 2686 numeric
@attribute 2687 numeric
@attribute 27306 numeric
@attribute 284541 numeric
@attribute 2876 numeric
@attribute 2877 numeric
@attribute 2878 numeric
@attribute 2880 numeric
@attribute 2882 numeric
@attribute 30814 numeric
@attribute 391013 numeric
@attribute 4048 numeric
@attribute 4051 numeric
@attribute 4056 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5730 numeric
@attribute 5740 numeric
@attribute 5742 numeric
@attribute 5743 numeric
@attribute 57834 numeric
@attribute 64600 numeric
@attribute 6916 numeric
@attribute 80142 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8529 numeric
@attribute 8681 numeric
@attribute 873 numeric
@attribute 874 numeric
@attribute 9536 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.2972,0.063,0.1637,0.1164,-0.2516,0.0379,-0.0599,-0.1115,-0.014,-0.0298,-0.1562,-0.199,0.2598,0.7856,1.2366,-0.0089,-0.0315,0.0382,-0.059,0.0638,-0.1142,0.1449,0.0868,-0.0337,-0.3221,0.7151,-0.0317,0.0463,-0.0806,0.5329,-0.0209,-0.0378,1.9366,0.1752,-0.2443,-0.0237,0.0868,-0.0228,0.2053,-0.2421,0.2837,-0.1359,1.1264,0.6984,-0.1302,-0.0689,0.5595,0.3797,0.099,0.2803,0.1612,0.0479,-0.1866,0.3358,0.3232,0.0254,0.1759,Control
Utah__A12,0.2713,0.0567,0.108,0.2372,-0.4004,-0.1051,-0.0049,-0.1079,-0.0975,-0.0128,-0.0619,0.0785,0.4708,0.9091,0.8875,0.0111,0.1873,-0.0521,0.0798,0.3108,-0.1514,-0.0026,-0.1158,0.1538,-0.1062,0.9182,-0.06,-0.0018,0.058,0.6833,0.1077,0.2376,1.9183,0.1973,-0.2514,0.0476,-0.0741,0.1872,0.2143,0.0537,-0.0453,-0.1149,1.3124,0.234,-0.0763,0.2204,0.4365,0.1421,0.2651,0.1534,0.1712,-0.0081,-0.0061,0.1246,0.1851,-0.1059,0.3696,Control
Utah__B01,0.3753,0.0597,0.0095,0.2232,-0.3855,-0.1109,-0.0056,-0.0882,-0.0351,-0.0426,0.0373,-0.2553,0.8899,0.7589,1.3086,-0.1532,0.0754,-0.1149,0.0279,0.0595,-0.1317,0.2762,-0.2227,-0.0024,-0.1521,1.2775,0.182,-0.0433,-0.105,0.9321,-0.0131,0.1802,1.8556,0.0666,-0.5615,0.019,0.0687,0.0475,0.2591,0.0377,-0.2459,-0.0288,0.964,0.4798,-0.0875,0.0701,0.6123,0.3026,0.3706,0.2493,0.2308,-0.0075,-0.1467,0.526,0.3313,-0.1457,0.1521,Control
Utah__B02,0.4449,-0.0012,0.0796,0.2347,-0.219,-0.0087,-0.1222,-0.1094,-0.0964,-0.0085,-0.026,-0.187,0.7316,0.8109,1.5293,-0.0501,0.0328,0.0455,-0.117,0.0183,0.0384,0.4013,0.0463,0.0204,-0.1751,1.6777,0.1012,0.0308,-0.1046,1.1193,0.0254,0.0786,2.2113,0.2132,-0.0644,0.0351,0.0142,-0.0695,0.3629,-0.0877,0.2468,-0.0099,1.0825,1.0292,-0.0952,0.0543,0.5494,0.5923,0.3654,0.3582,0.1033,-0.0539,-0.119,0.7468,0.5656,0.1062,0.3658,Control
Utah__B03,0.3532,0.003,0.0542,0.2334,-0.2206,-0.0384,-0.0472,-0.0897,-0.0485,-0.0478,-0.1059,-0.0536,0.6726,0.1283,1.42,0.0123,0.0774,0.0259,-0.0663,0.1616,-0.0185,0.2623,0.0095,-0.0472,-0.0902,1.4912,0.0995,-0.0985,-0.1035,1.0073,-0.0379,0.1213,2.1589,0.1701,-0.2688,0.0795,-0.0039,0.0177,0.3548,-0.0831,0.0327,-0.0679,0.5417,0.9794,-0.0247,-0.0701,0.6151,0.4484,0.2806,0.3219,0.0897,-0.0491,-0.1406,0.5674,0.5565,0.0401,0.1817,BRCACancer
Utah__B04,0.3904,-0.0191,0.0694,0.1944,-0.3905,-0.0818,-0.1062,-0.0624,-0.1241,-0.0522,-0.1098,-0.145,0.466,0.7881,1.3528,-0.0717,-0.1486,-0.0724,-0.075,-0.0423,0.0129,0.161,0.0042,-0.041,-0.2953,1.2646,-0.0086,-0.0593,-0.1027,0.6318,-0.102,-0.0286,1.6361,0.0879,-0.1842,0.0473,-0.0659,0.0322,0.4159,-0.1513,-0.0328,-0.0469,1.0606,0.5505,-0.1614,0.011,1.1472,0.4358,0.5323,0.3229,-0.0356,-0.1594,-0.1719,0.4342,0.2491,-0.0502,-0.0294,BRCACancer
Utah__B05,0.415,0.0226,0.0602,0.159,-0.3637,-0.1031,-0.0977,-0.1165,-0.1199,-0.093,-0.0925,-0.1758,0.3384,0.4008,1.2637,-0.1016,0.113,-0.0441,-0.1357,0.0963,-0.1017,0.1118,0.0108,0.003,-0.2156,0.923,-0.0674,0.0759,-0.1023,0.617,0.0478,4e-04,1.9074,0.0455,-0.0733,-0.027,-0.077,0.0534,0.2031,-0.1003,0.4331,-0.1646,0.9804,0.5485,-0.1755,0.0348,0.6597,0.3692,0.2313,0.3293,-0.2134,-0.0596,-0.1712,0.3933,0.211,0.0711,0.3939,BRCACancer
Utah__B06,0.1991,-0.0659,0.0266,0.2696,-0.1736,-0.1553,-0.0466,-0.0498,-0.0235,-0.014,0.0326,0.0842,0.4036,0.3462,1.0792,-0.2451,0.0045,-0.2182,0.0276,0.2231,-0.1689,-0.0024,-0.285,0.0612,-0.1466,0.8147,0.0754,-0.0535,0.0756,0.3791,-0.2698,0.0997,1.8894,0.232,-0.4926,-0.116,-0.0073,0.1204,0.2704,0.1558,-0.345,-0.0381,0.6378,0.2156,-0.1009,-0.1634,0.5729,0.1214,0.2494,0.1636,0.1779,0.0067,-0.1144,0.2134,0.0991,-0.2679,-0.1643,BRCACancer
Utah__B07,0.537,-0.0688,0.0209,0.1998,-0.2115,-0.0492,-0.1135,-0.0962,-0.0952,-0.0376,-0.0142,-0.1664,0.5584,0.9394,1.5443,-0.0156,0.007,-0.0482,-0.0505,0.0652,-0.0328,0.4298,0.0275,0.0173,-0.248,1.3032,0.0168,0.0411,-0.1071,0.814,0.0423,-0.0224,2.0708,0.1785,-0.0032,0.1347,-0.0887,-0.0114,0.4161,-0.1888,0.0222,-0.1098,1.027,0.5084,-0.1057,-0.0464,0.6478,0.5122,0.5052,0.4718,0.1123,-0.043,-0.1171,0.6871,0.3468,0.0361,0.1028,BRCACancer
Utah__B08,0.3422,-0.0075,0.089,0.1527,-0.2597,-0.1168,-0.0364,-0.007,-0.0382,0.0297,-0.0492,-0.2282,0.4247,1.7208,1.4774,0.0084,0.0764,0.1028,-0.1401,0.0677,-0.0096,0.2064,0.1288,-0.0647,-0.3194,0.8567,0.068,-0.076,-0.1799,0.6764,-0.14,-0.044,2.1129,0.2577,-0.0477,0.118,-0.0012,-0.0165,0.4351,-0.1383,0.1323,0.0104,1.8683,0.7447,-0.0514,-0.013,0.4867,0.4687,0.3628,0.3157,-0.0151,-0.0504,-0.1368,0.4259,0.5179,0.1077,0.221,Control
Utah__B09,0.2167,0.0435,0.0816,0.1432,-0.3902,-0.1415,-0.0849,-0.0723,-0.1345,-0.1074,-0.1439,-0.2083,0.4017,1.0418,1.3944,-0.0154,0.0282,-0.1345,-0.0228,0.2535,0.0558,0.1497,0.0266,-0.0208,-0.2459,0.799,0.1179,-0.0828,-0.0923,0.5037,0.0701,-0.046,1.2763,0.0517,-0.1856,-0.0275,0.1212,-0.0848,0.2198,-0.2375,0.0899,-0.0179,1.4117,0.2501,-0.065,-0.0782,0.9005,0.3893,0.4444,0.3217,0.0831,-0.0231,-0.0506,0.4177,0.2461,-0.0081,0.1193,Control
Utah__B10,0.2423,-0.0199,0.1366,0.172,-0.2027,-0.0619,-0.1308,-0.1137,-0.1474,-0.1448,-0.0612,-0.1274,0.4068,0.6538,1.1111,-0.0411,-0.0079,-0.0734,-0.0895,0.1483,-0.0419,0.0312,0.0799,0.0428,-0.2466,0.6218,-0.02,-0.134,-0.1227,0.5396,-0.0313,-0.026,1.8119,0.0874,-0.0765,-0.085,0.1111,-0.0435,0.3058,-0.094,0.3036,-0.0671,0.9545,0.4845,-0.1224,0.0312,0.875,0.3099,0.3383,0.2009,-0.0298,-0.0022,-0.1283,0.2882,0.1347,-0.0026,-0.0661,Control
Utah__B11,0.3454,0.006,0.0717,0.1959,-0.129,-0.0565,-0.1364,-0.0765,-0.0914,-0.0477,-0.0692,-0.1249,0.454,1.3535,1.4954,-0.0258,0.0527,0.0379,-0.0903,0.0073,-0.0808,0.1514,0.1628,0.02,-0.0761,1.066,-0.1108,0.0011,-0.1534,0.5965,0.0439,-0.0022,2.2796,0.2176,-0.0111,0.0552,-0.0328,-0.0623,0.4457,-0.0829,0.2179,-0.0157,1.5783,0.5699,-0.1192,0.0108,0.6914,0.3724,0.3644,0.2179,-0.0988,-0.0585,-0.0867,0.375,0.3947,0.242,0.0701,Control
Utah__B12,0.1268,0.0252,-0.0046,0.1028,-0.1437,-0.1052,-0.0896,-0.1049,-0.14,-0.1207,-0.1081,-0.1886,0.4388,0.4084,1.1703,-0.1427,-0.0458,-0.0491,0.0023,0.1601,-0.1454,0.1499,0.0897,-0.0793,-0.2547,1.1561,-0.0951,-0.0196,-0.0103,0.2632,-0.1864,-0.0612,1.3214,0.2739,-0.0907,-0.0067,-0.007,0.0404,0.206,-0.2481,-0.0589,0.038,0.6988,0.3542,-0.1257,-0.0435,0.7557,0.3992,0.3684,0.2491,-0.156,-0.1125,-0.1259,0.4113,0.0468,0.0565,-0.0554,Control
Utah__C01,0.4226,-0.0154,0.0577,0.2626,-0.3675,-0.066,-0.1166,-0.0799,-0.1283,-0.0734,-0.0843,-0.0742,0.4547,0.9132,1.7645,-0.0513,-0.022,0.0058,-0.078,0.0153,-0.0584,0.2821,0.0544,-0.0589,-0.2946,1.1879,0.0017,0.0165,-0.0928,0.8528,-0.0132,-0.0928,2.3386,0.1071,-0.1016,0.0018,-0.0334,0.0065,0.4403,-0.197,0.4879,-0.0608,1.4971,0.8488,-0.1566,0.0189,1.0409,0.6653,0.454,0.4326,0.0607,-0.1148,-0.1517,0.6413,0.4718,0.0363,0.1787,BRCACancer
Utah__C02,0.5379,0.0245,0.071,0.1986,-0.2437,-0.1161,-0.1268,-0.0855,-0.138,-0.0067,-0.106,-0.1887,0.6201,1.1239,1.4383,0.0367,-0.026,0.0343,-0.0562,0.3071,-0.0222,0.2748,0.1115,-0.0148,-0.2456,1.1321,0.0184,-0.0046,-0.0599,0.8807,-0.1048,-0.0184,1.9118,0.0578,0.0619,0.0208,-0.0544,-0.0144,0.3927,-0.1472,0.4393,-0.0082,1.5187,0.727,-0.1013,-0.0027,0.508,0.653,0.4532,0.4646,0.0471,-0.1234,-0.0335,0.5847,0.5064,0.0925,0.1033,BRCACancer
Utah__C03,0.4942,0.0064,0.0227,0.2071,-0.2723,0.0522,-0.0887,-0.1587,-0.123,-0.0499,-0.1284,-0.1341,0.494,1.106,1.6781,-0.0329,-0.1158,-0.0405,-0.0522,0.1887,-0.0909,0.36,0.079,-0.0145,-0.1527,1.1389,-0.0104,0.0899,-0.0827,1.0765,0.019,-0.0189,1.9679,0.1012,0.0771,0.0219,-0.088,0.0393,0.3827,-0.1392,0.2935,-0.1274,1.448,0.5382,-0.1289,-0.0752,0.7507,0.7499,0.4613,0.6252,0.1195,-0.116,-0.0771,0.8837,0.6,0.1245,0.1651,BRCACancer
Utah__C04,0.1872,0.0556,0.1898,0.06,-0.229,0.1572,-0.147,0.0456,-0.0829,-0.0519,-0.0245,-0.2505,0.3337,1.2987,1.2641,-0.0126,-0.1208,0.0759,-0.1497,0.3173,-0.0186,0.1601,0.257,-0.0758,-0.2427,1.069,-0.0791,-0.0246,-0.1072,0.4413,-0.169,-0.1653,1.8005,0.2246,0.0488,-0.0011,0.0801,0.0383,0.2208,-0.1074,0.2277,0.0137,1.9628,0.4005,-0.1112,0.0131,0.3187,0.5314,0.2892,0.2093,-0.2828,-0.1657,-0.1523,0.3559,0.3508,0.0307,-0.0087,Control
Utah__C05,0.2878,0.0791,0.124,0.1239,-0.1044,-0.0826,-0.1083,0.0494,-0.115,-0.0385,-0.0897,-0.348,0.353,0.3544,1.1574,-0.051,0.0215,0.0463,-0.1069,0.2773,-0.0271,0.1701,0.1863,0.0182,-0.361,0.5805,-0.0953,-0.054,-0.0871,0.652,-0.0829,-0.0752,1.8731,0.2468,0.1103,0.0406,-0.0121,0.025,0.1459,-0.1833,0.2361,-0.0472,0.9103,0.5344,-0.0972,-0.0323,0.3629,0.4716,0.1854,0.2234,-0.2682,-0.024,-0.1101,0.3473,0.3566,0.1198,0.1012,BRCACancer
Utah__C06,-0.1312,0.0624,0.1749,0.0013,-0.242,-0.2369,-0.1538,0.0414,-0.226,-0.0025,-0.0876,-0.3713,0.2216,0.2079,0.4295,0.0876,0.188,0.0668,-0.0537,0.2196,-0.019,-0.0491,0.083,-0.006,-0.1187,0.6334,0.0919,0.0189,-0.0867,0.3142,-0.0468,0.0111,0.4401,0.171,-0.2161,0.2108,0.0635,0.094,-0.042,-0.1022,-0.0228,-0.1071,0.4755,0.2797,-0.0313,-0.0747,0.1794,0.0972,0.0139,0.0612,-0.0247,0.0995,0.4225,0.0358,0.0444,-0.0706,0.393,Control
Utah__C07,0.2884,0.0763,0.1539,0.1118,-0.3143,-0.0202,-0.1113,-0.1148,-0.0416,-0.1048,-0.0796,-0.279,0.3011,1.0274,1.0582,-0.0033,-0.044,0.0323,-0.0956,0.103,-0.0773,0.1434,0.1708,-0.0404,-0.1269,0.5343,-0.0977,0.0617,-0.1729,0.7332,0.0801,-0.0599,1.8982,0.0944,0.0706,-0.0429,-0.0287,0.0291,0.2488,-0.0878,0.2361,-0.04,1.4481,0.4332,-0.0519,1e-04,0.3678,0.4877,0.2309,0.2513,-0.2151,-0.0686,-0.0666,0.3038,0.3721,-0.0103,0.0594,Control
Utah__C08,0.4673,0.0109,0.1164,0.1618,-0.1864,-0.1193,-0.0985,-0.074,-0.135,0.0496,-0.0525,-0.1124,0.6234,1.258,1.3188,-0.0098,-0.0086,-0.0355,-0.0434,0.0834,-0.092,0.2577,0.0276,0.0056,-0.1914,0.5398,0.0723,-0.028,-0.1369,1.0382,-0.0809,-0.1385,2.0409,0.1242,-0.1119,0.0917,-0.1033,-0.0238,0.3016,-0.1446,0.2831,-0.0899,1.4794,0.5091,-0.0558,0.0147,0.4055,0.5256,0.3669,0.4008,0.0058,-0.0459,-0.0843,0.4823,0.5617,-0.045,0.2948,Control
Utah__C09,0.3786,0.0336,0.1149,0.0611,-0.0946,0.0724,-0.1301,-0.0314,-0.1259,0.0276,-0.077,-0.2323,0.3829,0.8415,1.2401,0.0354,-0.0521,0.0816,-0.1408,0.0662,-0.0091,0.2062,0.1564,-0.1093,-0.0899,0.7703,0.0641,0.0038,-0.1124,0.6719,0.0388,-0.1094,1.8823,0.2012,-0.0342,0.0863,-0.0495,-0.004,0.1721,-0.2298,0.2641,-0.0319,1.0495,0.638,-0.018,0.0574,0.4007,0.5052,0.2113,0.2686,-0.1519,0.0148,0.0127,0.3823,0.325,0.0579,0.1321,Control
Utah__C10,0.426,0.0031,0.082,0.169,-0.2166,-0.0893,-0.068,-0.1051,-0.0514,0.0041,-0.0035,-0.2796,0.5228,0.8486,1.3425,0.0056,-0.0162,-0.0151,-0.1258,0.3341,-0.0472,0.1718,0.225,-0.0457,-0.1786,0.7218,-0.0031,0.0721,-0.0798,0.8422,-0.0623,-0.0263,1.9691,0.0183,0.1022,-0.0792,-0.0793,0.0259,0.2889,-0.1188,0.2862,-0.0281,1.4804,0.6454,-0.1109,0.0337,0.43,0.4736,0.3835,0.2571,-0.0983,-0.067,-0.0865,0.2763,0.4662,0.153,0.1331,BRCACancer
Utah__C11,0.3987,0.0333,0.161,0.1048,-0.1663,0.025,-0.0531,-0.0333,-0.0331,-0.0239,-0.105,-0.0937,0.5363,1.503,1.4528,0.0676,-0.0417,0.0114,-0.1411,0.1967,-0.1426,0.3343,0.169,0.0092,-0.1851,1.0112,-9e-04,0.0043,-0.1596,0.9902,-0.0258,-0.0472,2.0986,0.1858,0.0074,0.0166,0.1232,-0.0753,0.2669,-0.185,0.24,-0.0585,1.6517,0.5798,-0.0603,0.0069,0.4719,0.6571,0.3596,0.4462,0.1019,-0.0187,0.0219,0.708,0.5724,0.2497,0.2025,Control
Utah__C12,0.089,0.0559,0.0838,0.0638,-0.0421,-0.0258,-0.1142,-0.0542,-0.1026,-0.0843,-0.0965,-0.0821,0.3238,1.5172,1.2554,0.0648,0.1062,0.0318,-0.0805,0.2032,0.0312,0.132,0.1723,-0.1174,-0.3174,0.7655,-0.0766,-0.0928,-0.0917,0.481,-0.1733,-0.0881,1.5075,0.1122,0.0996,0.0443,0.0117,-0.0404,0.1718,-0.0759,0.1327,-0.0657,1.9585,0.3722,-0.0285,0.0062,0.2942,0.3704,0.3364,0.2575,-0.1631,-0.0177,-0.0957,0.3505,0.2101,0.0393,0.2073,BRCACancer
Utah__D01,0.2032,0.0762,0.147,0.1364,-0.3415,-0.1101,-0.1078,-0.0787,-0.1247,0.0352,-0.115,-0.2968,0.635,0.2329,1.5824,0.0148,0.03,-0.0934,0.0206,0.1592,-0.0191,0.3299,-0.0477,-0.0388,-0.385,0.7844,0.0976,-0.0142,-0.1099,0.4766,0.0178,0.0161,1.7622,0.1951,-0.1886,0.1129,0.0747,-0.1434,0.2321,-0.0974,-0.0264,-0.2172,0.647,0.2798,-0.0689,-0.024,1.1224,0.4876,0.5022,0.3491,-0.0259,-0.025,0.0089,0.8333,0.3461,0,0.3325,BRCACancer
Utah__D02,0.4253,0.0551,0.1549,0.0399,-0.1376,0.0371,-0.072,-0.0165,-0.0556,-0.0676,-0.124,0.0059,0.3051,1.5848,1.5604,0.0165,0.0965,0.1147,-0.1028,0.1956,-0.0926,0.1529,0.1811,0.0751,-0.1313,0.6487,0.0883,-0.0733,-0.1437,0.8237,-0.0768,-0.1848,1.6918,0.1775,0.0374,0.0752,0.0461,-0.0308,0.2454,-0.1101,0.3494,-0.0266,1.9494,0.3598,-0.1348,-0.0071,0.3354,0.5027,0.2886,0.3646,-0.1359,-0.0317,-0.0704,0.3313,0.1814,0.1098,0.2227,BRCACancer
Utah__D03,0.2635,0.0323,0.013,0.1287,-0.1096,0.0083,-0.0942,-0.0994,-0.0933,-0.0601,-0.0984,-0.1989,0.1253,1.6364,1.4818,-0.0057,-0.0334,-0.02,-0.0586,0.1987,-0.0616,0.1375,0.1241,0.083,-0.1469,0.8064,0.0571,0.0574,-0.1163,0.6658,-0.0989,-0.1306,2.2046,0.1446,0.0731,0.0258,-0.1173,-0.0428,0.2299,-0.2016,0.1038,-0.0752,1.7308,0.2958,-0.1134,0.0156,0.462,0.5151,0.288,0.2643,-0.2498,-0.0791,-0.1054,0.3864,0.3511,0.0387,0.1789,BRCACancer
