@relation data

@attribute id string
@attribute 10274 numeric
@attribute 10403 numeric
@attribute 1058 numeric
@attribute 1060 numeric
@attribute 1062 numeric
@attribute 1063 numeric
@attribute 10726 numeric
@attribute 10735 numeric
@attribute 11004 numeric
@attribute 11130 numeric
@attribute 11243 numeric
@attribute 147841 numeric
@attribute 151246 numeric
@attribute 151648 numeric
@attribute 220134 numeric
@attribute 22919 numeric
@attribute 23122 numeric
@attribute 23279 numeric
@attribute 23332 numeric
@attribute 23421 numeric
@attribute 2491 numeric
@attribute 25909 numeric
@attribute 25936 numeric
@attribute 332 numeric
@attribute 348235 numeric
@attribute 348995 numeric
@attribute 3619 numeric
@attribute 378708 numeric
@attribute 3796 numeric
@attribute 401541 numeric
@attribute 4085 numeric
@attribute 4928 numeric
@attribute 5048 numeric
@attribute 54820 numeric
@attribute 54821 numeric
@attribute 54908 numeric
@attribute 5501 numeric
@attribute 55055 numeric
@attribute 55143 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 55166 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 55746 numeric
@attribute 55839 numeric
@attribute 55920 numeric
@attribute 57082 numeric
@attribute 57122 numeric
@attribute 57405 numeric
@attribute 57551 numeric
@attribute 5885 numeric
@attribute 5903 numeric
@attribute 5905 numeric
@attribute 6232 numeric
@attribute 6249 numeric
@attribute 6396 numeric
@attribute 64105 numeric
@attribute 64946 numeric
@attribute 699 numeric
@attribute 701 numeric
@attribute 7514 numeric
@attribute 79003 numeric
@attribute 79019 numeric
@attribute 79023 numeric
@attribute 79172 numeric
@attribute 79682 numeric
@attribute 79902 numeric
@attribute 79980 numeric
@attribute 80152 numeric
@attribute 80776 numeric
@attribute 81565 numeric
@attribute 81929 numeric
@attribute 81930 numeric
@attribute 8243 numeric
@attribute 83540 numeric
@attribute 8379 numeric
@attribute 84643 numeric
@attribute 9126 numeric
@attribute 91687 numeric
@attribute 9183 numeric
@attribute 9184 numeric
@attribute 9212 numeric
@attribute 9735 numeric
@attribute 9793 numeric
@attribute 991 numeric
@attribute 9985 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5421,0.1988,0.0315,0.7583,-0.0109,-0.0129,0.1912,1.6636,-0.0305,-0.05,0.5168,-0.1513,0.1204,0.0475,0.0093,1.1409,0.6362,1.2161,0.7508,0.2645,0.1229,0.5368,0.5252,-0.0179,0.5038,1.1805,0.2939,0.0983,1.2853,0.0531,0.0805,1.5011,1.027,0.7436,-0.135,0.2425,2.3685,0.7001,-0.0444,1.4043,0.8055,0.0718,1.3121,0.9195,1.0854,0.4705,1.3981,0.8453,0.7947,0.1289,0.6917,0.1909,0.9571,0.0563,1.537,1.5053,1.8914,0.7028,1.0817,0.6637,0.2591,0.6158,0.1033,0.0406,0.0503,1.3635,1.1639,0.2065,0.7725,0.2401,0.0758,0.6726,0.5958,0.5155,0.3121,1.5763,1.1136,0.0717,1.3269,0.0811,0.155,-0.1104,1.2003,0.4765,0.8386,2.6773,-0.0297,0.7148,0.9399,-0.0143,0.4383,Control
Utah__A12,0.4842,0.1625,0.1596,0.7239,0.0225,-0.0593,0.1402,1.135,0.0839,-0.1791,0.5943,-0.4804,0.1127,-0.0483,-0.0656,0.7675,0.5084,0.6661,0.6485,0.2998,0.0363,0.3667,0.4116,-0.1083,0.2004,0.6981,0.0881,0.2983,1.6308,-0.0149,-0.0271,0.9983,0.6094,0.3166,-0.3131,0.3024,2.2305,0.4026,-0.0102,1.3673,0.5922,0.0679,0.7706,0.4397,1.0669,0.4647,0.7557,0.7982,0.8197,-0.0482,0.5206,0.0347,0.6099,-0.0516,1.1419,1.1051,1.7896,0.3972,1.1771,0.3639,0.2543,0.2165,0.1401,0.0581,-0.1022,1.2219,0.6144,0.0433,0.5926,0.2098,0.1112,0.4995,0.3501,0.3926,0.2858,1.1268,0.715,-0.0445,0.8735,-0.0388,0.2556,-0.1021,0.7935,0.3114,0.4624,2.036,-0.0451,0.3794,0.6081,0.1261,0.092,Control
Utah__B01,0.7104,0.2532,-0.087,1.228,0.0061,0.0793,0.1284,1.7396,0.0651,-0.0524,0.8441,-0.4255,0.097,-0.0222,-0.0857,0.9814,0.765,1.2409,0.9281,0.7031,0.1067,0.7901,0.6543,-0.1263,0.5351,1.3692,0.1189,0.1833,1.7664,0.0685,0.311,1.5386,1.1907,0.656,-0.1072,0.5498,2.3297,0.77,3e-04,1.712,0.7636,-0.0251,1.1077,0.8732,1.3157,0.3114,1.284,0.8396,1.07,0.0749,0.8595,0.1915,0.9631,-0.0994,1.521,1.7265,2.2311,0.56,1.3917,0.7003,0.4857,0.488,0.015,0.0536,0.0219,1.7034,1.3728,0.0495,0.8316,0.1828,0.225,0.7782,0.7126,0.5241,0.3449,1.5253,1.1616,0.0875,1.4119,0.029,0.1302,-0.0916,1.3419,0.4891,0.7711,2.6108,-0.0264,1.0097,0.9095,-0.0689,0.6095,Control
Utah__B02,0.6773,0.3221,0.1229,1.0457,0.0808,0.0903,0.2554,1.7103,0.0104,0.0281,0.9569,-0.143,0.1769,0.0674,0.0151,1.1933,0.764,1.2743,0.9177,0.5373,0.1433,0.6555,0.6098,-0.0309,0.5645,1.6739,0.3742,0.2029,1.7425,-0.0094,0.2438,1.58,1.1053,0.765,-0.0851,0.5627,2.5529,0.809,0.0289,1.9033,0.8265,0.1008,1.4914,0.8907,1.46,0.5378,1.322,1.1069,1.2532,0.1464,1.0789,0.2385,1.059,-0.0659,1.5968,1.6481,2.3767,0.8331,1.9264,0.7167,0.5685,0.339,0.1738,0.1043,-0.0014,1.8357,1.4724,0.2147,0.8063,0.2849,0.2278,0.857,0.795,0.6991,0.4246,1.6631,1.2628,0.1144,1.5432,0.124,0.2145,-0.1978,1.3208,0.5815,0.8013,2.8385,0.111,0.851,0.9548,0.0037,0.8742,Control
Utah__B03,0.7078,0.2971,0.0704,1.137,0.0085,0.0119,0.2296,1.7284,0.0392,0.0286,0.871,-0.2822,0.1852,-0.0156,0.0311,1.1141,0.7988,1.2511,0.9339,0.4278,0.1006,0.811,0.6534,-0.0651,0.526,1.5439,0.2534,0.1468,1.5754,0.0471,0.2881,1.5835,1.1358,0.6574,-0.0484,0.503,2.5353,0.7588,-0.0124,1.851,0.7571,0.0404,1.3276,0.8938,1.4361,0.4864,1.394,0.9659,1.1913,0.1128,0.9036,0.1178,0.9747,-0.0973,1.5013,1.6883,2.3678,0.7115,1.6043,0.7163,0.4628,0.4141,0.1092,0.0796,0.0094,1.7707,1.3017,0.0947,0.7832,0.2244,0.185,0.8573,0.6813,0.5867,0.5481,1.6727,1.1939,0.0798,1.4605,0.0549,0.1419,-0.067,1.2809,0.5706,0.7358,2.8283,-0.0365,0.9054,0.914,-0.0324,0.6162,BRCACancer
Utah__B04,0.9773,0.2528,0.1094,1.1861,0.0586,0.1237,0.2714,1.7251,-0.053,-0.0972,0.9496,-0.1898,0.0732,0.0394,-0.0487,0.8608,1.1071,1.0018,1.1859,0.4692,0.0735,0.8219,0.8626,-0.0288,0.3577,1.1715,0.2662,0.0604,1.9312,0.2449,0.0767,1.4658,1.2689,0.8762,-0.1972,0.3774,2.0291,0.4309,-0.0494,1.5588,0.5645,-0.0276,1.1193,0.8647,1.4746,0.3902,1.7222,0.8837,0.9669,0.0139,0.9761,0.234,0.7512,-0.1377,1.7048,1.2338,2.2081,0.6553,0.9407,0.8096,0.4417,0.4766,-0.0209,0.0565,-0.0442,1.7366,1.0636,0.2373,0.5953,0.2657,0.1666,0.7244,0.4449,0.5195,0.3124,1.4736,0.9446,0.0973,1.3812,0.0934,0.3524,-5e-04,1.0119,0.4394,0.5219,2.1554,0.0646,0.8243,0.9347,0.0368,0.5669,BRCACancer
Utah__B05,0.5951,0.3195,0.1463,0.9496,0.0787,0.0438,0.2668,1.4761,0.0143,-0.0526,0.826,-0.283,0.0911,0.0089,-0.0264,0.9525,0.6982,0.9274,0.8425,0.3395,0.0352,0.4981,0.5402,0.0114,0.1971,0.9233,0.2208,0.1649,1.5356,-0.0472,0.0878,1.4299,1.0199,0.5779,-0.1483,0.379,2.402,0.5817,0.0065,1.5265,0.7511,0.0112,1.0649,0.6826,1.1345,0.4743,1.3946,0.828,0.8706,0.1026,0.8561,0.1696,0.8207,0.0515,1.538,1.4095,2.1497,0.6004,1.3057,0.5892,0.4239,0.312,0.0288,0.112,-0.0352,1.5073,1.038,0.2508,0.7527,0.2294,0.3017,0.6349,0.6834,0.4917,0.3294,1.5289,1.0483,0.0535,1.2874,0.0451,0.2356,-0.1057,1.1017,0.4603,0.5832,2.3554,0.0767,0.7717,0.8534,0.0695,0.6745,BRCACancer
Utah__B06,0.4827,0.0363,-0.2062,0.9921,-0.052,0.0375,0.1611,1.3595,0.0914,-0.2305,0.5915,-0.5078,0.0543,-0.1276,-0.2584,0.7362,0.5908,0.9107,0.7832,0.3446,0.0455,0.6672,0.471,-0.2356,0.2367,1.152,-0.1277,0.0773,1.4679,-0.017,0.1349,1.1077,0.8809,0.4947,-0.1688,0.4386,2.0922,0.5524,0.1014,1.4275,0.5844,-0.0764,0.725,0.607,1.043,0.2791,1.0385,0.5578,0.8442,0.0067,0.5922,-0.0199,0.6985,-0.2272,1.2117,1.1964,2.0017,0.3207,0.9885,0.551,0.2503,0.6869,-0.1061,0.0709,-0.0537,1.5224,0.9994,-0.1081,0.5858,0.1223,0.1446,0.6564,0.2934,0.3903,0.1588,1.3136,0.6882,-0.0695,1.0458,0.0231,0.0412,-0.4338,0.9524,0.359,0.5652,2.4089,-0.163,0.6839,0.7215,-0.046,0.2683,BRCACancer
Utah__B07,0.7382,0.4268,0.0936,1.1725,0.1236,0.0936,0.3306,1.7275,0.0138,0.0054,0.9924,-0.1982,0.1654,0.0237,0.1083,1.0544,0.8612,1.3192,1.0485,0.5137,0.1094,0.7942,0.734,-0.0915,0.587,1.7645,0.3198,0.1274,1.8124,0.0565,0.1406,1.6716,1.3307,0.8296,-0.0205,0.6755,2.409,0.7717,0.0032,1.8167,0.8625,0.1127,1.328,1.0218,1.6092,0.6179,1.587,1.099,1.2255,0.1756,1.1185,0.2391,1.0969,-0.0633,1.6419,1.7504,2.4848,0.8164,1.6784,0.7698,0.5527,0.6631,0.1507,0.1604,0.0584,1.8412,1.6278,0.2036,0.8949,0.3007,0.2684,0.8859,0.8517,0.6523,0.4428,1.6092,1.1406,0.114,1.527,0.1796,0.2802,-0.1368,1.3507,0.639,0.9158,2.837,0.0426,1.0442,1.0473,0.1232,0.9002,BRCACancer
Utah__B08,0.5136,0.3733,0.0903,0.6895,0.0338,0.0394,0.1446,1.6605,0.0144,-0.0069,0.6285,-0.1084,0.1297,0.0255,0.1053,1.25,0.6592,1.2957,0.7344,0.5153,0.2856,0.4892,0.5333,0.0625,0.6203,1.3184,0.3364,0.1535,1.738,0.0215,0.1604,1.5115,1.0544,0.7393,-0.0438,0.4136,2.5428,0.7394,0.0081,1.6648,0.9738,-0.0043,1.4491,0.8441,1.2332,0.6118,1.0913,0.8888,0.8896,0.1783,0.8,0.2969,1.0573,-0.0376,1.7995,1.5769,2.1407,0.7409,1.0812,0.6588,0.3661,0.507,0.0355,0.146,0.0858,1.5257,1.257,0.159,0.7987,0.1536,0.0405,0.7723,0.7182,0.6476,0.4721,1.5644,1.2643,0.2264,1.4466,0.0752,0.1492,0.0205,1.2957,0.4144,0.8232,2.7351,-0.0249,0.8123,0.9474,0.0374,0.5119,Control
Utah__B09,0.8123,0.1887,-0.0724,1.0852,0.0198,-1e-04,0.253,1.653,-0.0403,-0.0702,0.684,-0.3282,0.009,-0.0707,-0.0011,0.8159,0.9304,0.9911,1.0553,0.649,0.1395,0.883,0.5709,-0.1123,0.3069,0.8519,0.1915,0.12,1.9608,0.2004,-0.0879,1.2768,1.2482,0.796,-0.252,0.2952,1.9465,0.4013,-0.0853,1.383,0.4531,-0.0606,1.0016,0.8004,1.2345,0.3966,1.7033,0.6695,0.7476,0.0877,0.8575,0.1741,0.6225,-0.0761,1.7059,1.4186,1.8475,0.6143,1.3086,0.8093,0.3095,0.7302,-0.1401,0.0345,-0.0159,1.5431,1.0073,0.144,0.5029,0.1239,0.1534,0.5928,0.5516,0.526,0.2803,1.6537,0.9904,0.0799,1.3662,0.0322,0.2411,-0.1929,1.0161,0.2386,0.5256,2.0341,-0.1133,0.7865,0.8868,-0.0708,0.5681,Control
Utah__B10,0.6935,0.1416,0.0942,1.001,0.0322,-0.0042,0.1623,1.6063,-0.0281,-0.0975,0.6598,-0.2239,0.0955,-7e-04,0.0071,0.9069,0.8442,1.0058,0.925,0.3377,-0.0044,0.6547,0.5861,-0.1385,0.3388,0.9785,0.1682,0.158,1.6521,0.01,0.0411,1.2331,1.0115,0.6084,-0.1231,0.2891,2.308,0.4104,-0.0039,1.5659,0.6059,0.0017,1.068,0.7337,1.4158,0.3954,1.3325,0.7582,0.909,0.0372,0.7513,0.0483,0.6568,-0.07,1.4166,1.2824,2.2728,0.4763,0.931,0.5851,0.2687,0.7134,0.0629,0.0534,-0.0201,1.5028,0.8472,0.1306,0.4651,0.1514,0.1282,0.5485,0.3622,0.4003,0.1009,1.3579,0.9379,0.0684,1.2673,0.0226,0.2197,-0.1508,1.003,0.4191,0.4898,2.3666,-0.0174,0.6015,0.7269,0.0139,0.3153,Control
Utah__B11,0.5377,0.2831,0.1068,0.6886,0.0914,0.0764,0.1985,1.5242,-0.012,-0.0011,0.5648,-0.1332,0.1438,0.0616,0.0926,0.9675,0.7288,1.0086,0.7962,0.2642,0.1737,0.5312,0.5568,0.1236,0.4118,0.8844,0.2605,0.2268,1.7214,0.0105,0.1467,1.4932,0.9539,0.6906,-0.071,0.4465,2.4062,0.5474,-0.0062,1.5627,0.7992,0.0763,1.0503,0.7459,1.2459,0.6321,1.1345,0.9112,1.0011,0.1666,0.8461,0.2707,0.9472,0.0873,1.7265,1.2623,2.3438,0.6464,1.0886,0.6147,0.4173,0.4775,0.1019,0.1864,0.122,1.3787,0.9857,0.1903,0.8412,0.1595,0.1678,0.853,0.4657,0.4797,0.4113,1.4368,1.095,0.1957,1.4691,0.0824,0.234,-0.0295,1.1151,0.5241,0.8465,2.3787,0.0267,0.7058,0.9089,0.1257,0.4204,Control
Utah__B12,0.6491,0.0932,0.1682,0.978,-0.0531,-0.0875,0.1198,1.2063,-0.0017,-0.1239,0.7513,-0.2897,-0.0392,-0.0777,-0.0333,0.6916,0.7724,0.6895,0.8529,0.2823,-0.0896,0.6453,0.3715,0.0033,0.0541,0.7739,0.1221,-0.013,1.5176,0.1163,-0.122,0.9855,0.8257,0.7034,-0.1704,0.0433,1.6786,0.1213,-0.1597,1.0086,0.2469,-0.0597,0.7906,0.5953,0.9429,0.2457,1.3875,0.4842,0.5642,0.0103,0.702,0.0039,0.3379,-0.1382,1.2802,0.9457,1.5299,0.5925,0.7391,0.5063,0.2121,0.3023,0.0065,-0.0548,-0.0995,1.0742,0.5148,0.1419,0.1629,0.0552,0.0305,0.5126,0.2643,0.4286,0.1643,1.2822,0.7278,-0.1073,0.894,-0.073,0.3075,-0.2099,0.5943,0.2973,0.2241,1.4602,-0.0842,0.4757,0.4763,-0.044,0.3743,Control
Utah__C01,0.7256,0.2698,0.089,0.812,0.0711,0.089,0.2176,1.7034,0.0227,-0.0127,0.9128,-0.1578,0.109,0.0641,0.0891,1.0947,0.8254,1.2091,0.9554,0.3508,0.1245,0.6399,0.601,-0.0503,0.4399,1.3116,0.35,0.1712,1.7132,0.1006,0.1037,1.628,1.1347,0.8813,-0.0876,0.4771,2.1841,0.5376,0.012,1.576,0.709,0.0786,1.3657,0.8757,1.3607,0.7743,1.2738,0.9976,1.0112,0.1643,0.9434,0.2889,0.8876,-0.0517,1.7544,1.3918,2.0799,0.9139,1.0081,0.7742,0.5336,0.2366,0.1074,0.2088,0.0376,1.4695,1.2836,0.1349,0.7902,0.2683,0.1326,0.7853,0.7456,0.621,0.5538,1.5935,1.2151,0.1267,1.6316,0.0673,0.2927,-0.1383,1.1505,0.407,0.7854,2.3573,0.0407,0.8589,1.055,0.1212,0.6792,BRCACancer
