@relation data

@attribute id string
@attribute 10692 numeric
@attribute 221391 numeric
@attribute 23596 numeric
@attribute 5995 numeric
@attribute 6010 numeric
@attribute 611 numeric
@attribute 94233 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__I09,0.1537,0.0099,0.4621,-0.1013,0.0118,0.0398,0.1783,Control
Utah__I10,0.0473,-0.0513,0.6909,-0.1252,-0.0242,0.0184,0.0778,Control
Utah__I11,0.0972,0.049,0.5223,-0.0338,-0.0207,-0.0341,0.0714,Control
Utah__I12,0.0549,-0.0578,0.5808,-0.1397,-0.1315,-0.0361,0.1159,Control
Utah__I13,0.0841,-0.0803,0.542,-0.082,0.0424,-0.0906,0.1023,Control
Utah__J01,0.0336,-0.1643,0.3479,-0.0526,-0.001,-0.0088,0.0887,Control
Utah__J02,0.0206,-0.0327,0.5014,-0.0961,-0.1061,-0.0035,0.0208,Control
Utah__J03,0.0624,-0.1196,0.6915,-0.0687,-0.0067,0.1066,0.0642,Control
Utah__J04,0.0135,-0.069,0.6559,-0.1141,-0.027,-0.1274,0.1033,Control
Utah__J05,0.084,-0.0368,0.5521,-0.2174,-0.0129,-0.1,0.012,Control
Utah__J06,0.0863,0.0694,0.4982,-0.099,-0.0027,-0.0743,0.1021,Control
Utah__J07,0.0176,-0.0541,0.7162,-0.1016,-0.0117,-0.0395,0.1406,Control
Utah__J08,0.1486,-0.013,0.519,-0.1521,0.0325,-0.1684,0.0928,Control
Utah__J09,0.0437,0.033,0.3665,-0.1704,-0.0757,0.0486,-0.0425,Control
Utah__J10,0.0308,-0.1002,0.5569,-0.1148,-0.0505,-0.1056,0.0097,Control
Utah__J11,0.207,-0.069,0.318,-0.1267,0.0164,-0.0123,0.0396,Control
Utah__J12,0.0174,-0.0658,0.354,-0.1157,-0.0602,0.0607,0.0897,Control
Utah__K01,0.0347,-0.0415,0.7218,-0.1398,-0.0487,-0.0105,0.0756,BRCACancer
Utah__K02,0.0469,-0.0501,0.7496,-0.1519,-0.0249,-0.023,0.0885,BRCACancer
Utah__K03,0.1196,0.0072,0.4955,-0.0924,-0.0498,-0.0557,0.142,BRCACancer
Utah__K04,0.1056,-0.1263,0.5278,-0.132,-0.0345,-0.0137,0.0526,BRCACancer
Utah__K05,0.0364,-0.0825,0.4259,-0.0892,-0.105,0.1305,0.04,Control
Ontario__AA_RR-849,0.0536,-0.0403,0.3877,-0.1174,-0.0139,-0.0323,0.1407,BRCACancer
Ontario__AE_RR-3300,0,0.0041,0.7923,-0.1209,-4e-04,0.0267,0.0784,Control
Ontario__AF_RR-3276,0.0997,-0.0435,0.427,-0.0915,-0.0262,-0.2398,0.027,Control
Ontario__AG_RR-3298,0.0629,-0.0196,0.3833,-0.0968,0.0642,-0.0361,0.0277,Control
Ontario__AH_RR-3295,0.0594,-0.0561,0.5684,-0.1319,-0.0808,0.0186,0.1237,Control
Ontario__AI_RR-3291,0.006,-0.0972,0.6929,-0.159,-0.0585,-0.0573,0.0825,Control
Ontario__AJ_RR-3296,0.0473,0.0051,0.445,-0.0687,0.0302,0.0704,0.1557,Control
Ontario__AM_RR-1949,0.044,-0.0122,0.3041,-0.0959,0.035,-0.0619,0.0094,Control
Ontario__AN_RR-3297,0.0404,-0.0997,0.4344,-0.0817,-0.0608,-0.0441,0.0748,Control
Ontario__AO_RR-3288,0.0081,-0.0339,0.6289,-0.1105,-0.067,-0.0377,0.1288,Control
Ontario__AP_RR-3280,-0.0011,-0.0131,0.4179,-0.1087,-0.0572,-0.0937,0.0876,Control
Ontario__AR_RR-3278,0.0637,-0.0577,0.5858,-0.1624,0.0157,-0.0468,0.0461,Control
Ontario__AS_RR-3277,0.0355,-0.1127,0.5111,-0.0556,-0.0465,-0.0115,0.2227,Control
Ontario__A_RR96-12,0.0506,-0.0515,0.5621,-0.139,-0.0337,-0.0216,0.0867,BRCACancer
Ontario__B_RR-1519,0.1895,0.0174,0.561,-0.1065,-0.0736,0.0818,0.048,BRCACancer
Ontario__C_RR-3293,0.1208,-0.0242,0.6058,-0.0568,-0.0344,0.0063,0.0566,BRCACancer
Ontario__D_RR-3301,0.0335,-0.1371,0.4686,-0.0658,0.0124,0.0337,0.1092,BRCACancer
Ontario__E_RR-2070,0.029,-0.0678,0.6786,-0.1885,0.007,-0.0289,0.0806,BRCACancer
Ontario__J_RR-1226,-0.003,0.032,0.606,-0.123,0.0035,0.1192,0.0166,BRCACancer
Ontario__K_RR-3290,0.0116,-0.0167,0.8527,-0.1,0.0176,0.0368,0.1039,Control
Ontario__L_RR-3286,0.1116,0.0161,0.7035,-0.1516,-0.0663,0.037,-0.0334,Control
Ontario__N_RR-3294,0.0334,-0.1136,0.3497,-0.2062,-0.1243,-0.114,0.0242,Control
Ontario__O_RR-3285,0.0756,-0.0229,0.5274,-0.1368,-0.0104,-0.1154,0.0602,Control
Ontario__P_RR-3274,0.0146,-0.1051,0.4948,-0.1066,-0.056,-0.0694,0.083,Control
Ontario__Q_RR-3283,0.1212,-0.0967,0.6335,-0.125,-0.0654,-0.1559,0.096,Control
Ontario__RR-3275,0.077,-0.1557,0.4954,-0.0397,-0.0987,-0.0284,0.1576,Control
Ontario__RR-3281,0.012,-0.1154,0.2221,-0.1525,-0.161,-0.1652,0.1399,Control
Ontario__RR-3287,0.081,-0.1086,0.4626,-0.0296,-0.0943,0.0359,0.1302,BRCACancer
Ontario__RR-3289,0.0578,-0.0381,0.6026,-0.1176,0.0191,0.0367,0.0253,Control
Ontario__RR-3299,0.1867,-0.0809,0.5058,-0.088,0.0239,0.0846,0.1055,BRCACancer
Ontario__T_RR-3292,0.0425,-0.0423,0.5402,-0.1736,-0.1117,-0.1493,0.0837,Control
Ontario__U_RR-2236,0.0714,-0.0843,0.7585,-0.1077,0.0357,-0.0048,0.0732,BRCACancer
Ontario__V_RR-1455,0.25,-0.0962,0.521,-0.1644,-0.0399,-0.0081,0.0539,BRCACancer
Ontario__W_RR-922,0.1101,-0.0188,0.556,-0.0818,-0.0186,-0.0217,0.0474,BRCACancer
Ontario__X_RR-1083,-0.0023,0.0211,0.5295,-0.0752,0.0225,0.0065,0.0657,BRCACancer
Ontario__Y_RR-841,0.139,-0.0586,0.2783,-0.1245,-0.0712,-0.0609,0.1557,BRCACancer
Ontario__Z_RR-778,0.0542,-0.0563,0.5318,-0.0946,-0.0602,0.0142,0.0599,BRCACancer
