@relation data

@attribute id string
@attribute 10423 numeric
@attribute 113026 numeric
@attribute 138429 numeric
@attribute 200576 numeric
@attribute 23236 numeric
@attribute 23396 numeric
@attribute 253430 numeric
@attribute 27124 numeric
@attribute 3612 numeric
@attribute 3613 numeric
@attribute 3628 numeric
@attribute 3631 numeric
@attribute 3632 numeric
@attribute 3633 numeric
@attribute 3636 numeric
@attribute 3705 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 4329 numeric
@attribute 4952 numeric
@attribute 51196 numeric
@attribute 51477 numeric
@attribute 51763 numeric
@attribute 5286 numeric
@attribute 5287 numeric
@attribute 5288 numeric
@attribute 5289 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5297 numeric
@attribute 5298 numeric
@attribute 5305 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5333 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 55300 numeric
@attribute 55361 numeric
@attribute 55586 numeric
@attribute 56623 numeric
@attribute 5728 numeric
@attribute 64768 numeric
@attribute 7167 numeric
@attribute 79837 numeric
@attribute 8394 numeric
@attribute 8395 numeric
@attribute 8396 numeric
@attribute 84812 numeric
@attribute 8821 numeric
@attribute 8867 numeric
@attribute 8871 numeric
@attribute 89869 numeric
@attribute 9562 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,1.7036,0.0782,-0.125,1.1373,0.6182,0.219,0.5587,0.1437,0.9712,0.3399,0.3382,0.9597,0.1683,0.6117,0.9575,0.3275,-0.2273,0.6849,0.5332,0.2777,-0.0447,0.1724,0.7813,0.9851,0.3232,-0.0949,1.076,1.2242,1.0238,0.9645,1.5704,1.3359,0.5461,1.0429,1.4507,0.5666,-0.0643,0.2382,1.1671,0.6251,0.7716,1.1079,0.1453,0.1612,0.9869,0.3045,-0.1353,1.0422,0.2108,0.1173,0.8549,-0.0276,0.3112,1.0121,0.0791,-0.1102,0.9776,Control
Utah__A12,1.2275,0.0147,-0.2962,0.8852,0.1347,0.0321,0.1789,0.178,0.5623,0.1879,0.4123,0.752,0.1733,0.6458,0.593,0.2564,-0.3233,0.5386,0.2493,0.0644,-0.0408,-0.0228,0.576,0.4685,0.2151,-0.1454,0.5475,0.9277,1.0841,0.7457,1.6025,0.8145,0.6279,0.3198,0.8356,0.2326,-0.0433,0.2807,0.8362,0.245,0.6792,0.6446,0.0489,-0.0411,0.3517,0.1136,-0.3626,0.6897,0.1075,-0.045,0.4884,0.1269,0.2402,0.4694,0.1999,-0.1073,0.7096,Control
Utah__B01,1.3426,-0.2169,-0.5246,1.4461,0.3275,0.0024,0.5569,-0.0056,0.8609,0.349,0.486,1.0765,0.0885,0.7117,0.7299,0.235,-0.5937,0.9971,0.4884,0.3838,-0.0065,-0.0061,0.7795,1.0517,0.3996,-0.1725,1.0901,1.4936,1.2976,1.0602,1.9253,1.2939,0.8437,0.7333,1.417,0.2302,-0.034,0.2532,1.4003,0.5104,1.0161,0.8851,-0.2029,-0.0269,1.0963,0.2264,-0.306,0.8052,0.368,0.1655,0.6962,0.1368,0.6379,1.0874,0.3013,-0.072,0.6044,Control
Utah__B02,1.9055,0.0334,-0.0836,1.4257,0.226,0.3491,0.509,0.0613,0.838,0.4882,0.4826,1.2357,0.2141,1.0328,1.097,0.3643,-0.1361,1.0117,0.5786,0.34,-0.1033,0.2626,1.0298,0.8858,0.5039,-0.0984,0.9838,1.4558,1.3956,1.3465,2.0769,1.393,0.9335,0.6384,1.7916,0.5612,-0.0676,0.5147,1.468,0.4882,1.2626,1.3234,0.123,0.2444,0.8395,0.3223,0.0502,1.0901,0.4138,0.0631,0.99,0.0541,0.3949,1.0249,0.2161,-0.0989,0.8049,Control
Utah__B03,1.6907,-0.0631,-0.2528,1.5227,0.3352,0.2819,0.5181,0.0531,0.8253,0.3775,0.4787,1.1601,0.1724,0.907,1.0121,0.3303,-0.2422,0.9534,0.4207,0.3284,-0.0232,0.1946,0.8936,0.9359,0.4969,-0.1206,1.0424,1.5497,1.2952,1.119,1.9938,1.3248,0.8311,0.7733,1.5811,0.4548,-0.0389,0.316,1.4472,0.5496,1.1066,1.1582,0.0237,0.1399,1.0159,0.2822,-0.071,1.0038,0.3303,0.0675,0.8443,0.051,0.5167,1.0473,0.1904,-0.0166,0.823,BRCACancer
Utah__B04,1.2045,-0.0846,-0.1825,1.7233,0.8077,0.2676,0.6752,0.0995,0.7108,0.2719,0.4545,1.5262,0.2983,0.8249,1.0269,0.5612,-0.3251,1.3396,0.2771,0.2829,-0.1069,0.0878,0.6781,1.1594,0.4601,-0.131,1.0987,1.609,1.4994,1.2478,2.0074,1.4823,0.7627,1.4684,1.6792,0.3945,-0.1163,0.2756,1.3972,0.7434,0.9457,0.7882,0.0723,0.104,1.5005,0.3655,-0.1278,0.8395,0.6228,0.1155,0.7192,0.0409,0.6697,1.1827,0.3497,-0.1386,0.5905,BRCACancer
Utah__B05,1.5219,-0.0206,-0.2341,1.2807,0.1257,0.1973,0.423,0.1118,0.6979,0.2104,0.447,1.1034,0.119,0.6839,0.8496,0.3548,-0.3028,0.7066,0.3849,0.2043,-0.1292,0.0809,0.8014,0.8099,0.2972,-0.1677,0.8576,1.1758,1.1414,0.9807,2.163,1.3104,0.726,0.7728,1.66,0.4028,-0.1141,0.34,1.0175,0.5848,0.8805,1.0453,0.017,0.0961,0.7646,0.1778,-0.0812,0.9501,0.3238,-0.0575,0.6799,0.0144,0.2229,0.9661,0.1765,-0.1533,0.7912,BRCACancer
Utah__B06,1.0146,-0.2873,-0.5312,1.1762,0.2674,-0.133,0.3922,-0.0798,0.6407,0.1026,0.3411,0.8429,-0.0702,0.5644,0.6788,0.1249,-0.5867,0.5947,0.2119,0.2727,0.0608,-0.1818,0.4538,0.7086,0.245,-0.1447,0.8503,1.137,1.0547,0.7105,1.4569,0.9843,0.6657,0.5284,1.3543,0.1037,0.006,0.0836,0.999,0.4449,0.7335,0.5484,-0.2521,-0.1121,0.7277,0.0907,-0.5339,0.6709,0.2342,0.1197,0.487,0.0704,0.3383,0.8201,0.0374,-0.0014,0.4005,BRCACancer
Utah__B07,1.7831,-4e-04,-0.2113,1.605,0.3003,0.3106,0.6036,0.061,0.9049,0.3913,0.5177,1.3707,0.2118,0.9782,1.1713,0.3147,-0.1681,0.9043,0.5236,0.3755,-0.0789,0.2993,0.9857,1.1681,0.6182,-0.0915,1.1202,1.5902,1.4427,1.3477,2.0896,1.4546,0.9531,0.8357,1.8749,0.5483,-0.0771,0.5453,1.6168,0.5754,1.29,1.1781,0.0935,0.3932,1.0106,0.3564,-0.0794,1.0998,0.3783,0.0715,0.9532,0.0419,0.5009,1.191,0.2181,-0.0707,0.9296,BRCACancer
Utah__B08,1.9823,0.0752,-0.0706,1.2265,0.2454,0.3476,0.5542,0.0611,0.9309,0.4947,0.3845,0.9422,0.2489,0.855,1.1149,0.3626,-0.1113,0.6699,0.6133,0.3258,-0.0587,0.2682,0.863,1.0244,0.3552,-0.0797,0.9817,1.3514,1.5826,1.0552,1.8077,1.2811,0.7325,0.5704,1.7077,0.6819,-0.0253,0.3487,1.2187,0.5589,1.0038,1.1513,0.1896,0.2363,0.7915,0.2985,0.0056,0.9952,0.2678,0.0729,0.9379,-0.0158,0.2451,1.03,0.1646,-0.0839,1.0236,Control
Utah__B09,1.0873,-0.0535,-0.1837,1.5047,0.7187,0.2768,0.6465,0.0986,0.6222,0.2022,0.2666,1.207,0.2726,0.745,0.9745,0.5325,-0.299,1.0904,0.1242,0.2917,-0.0712,0.1373,0.6802,1.048,0.4564,-0.11,1.1283,1.4071,1.3856,1.0407,1.6827,1.399,0.6168,1.461,1.5313,0.3094,-0.0516,0.2507,1.1976,0.7236,0.7622,0.7246,0.0614,0.0601,1.4496,0.2158,-0.0297,0.7235,0.4124,0.1079,0.6705,3e-04,0.7392,0.9931,0.2268,-0.0688,0.3341,Control
Utah__B10,1.2412,-0.052,-0.2341,1.4862,0.5557,0.1789,0.5346,0.0068,0.6607,0.1583,0.3033,1.1495,0.1473,0.7988,0.8275,0.3928,-0.1943,0.9431,0.197,0.1493,-0.0892,0.0534,0.5543,0.8804,0.3245,-0.1082,0.9529,1.4557,1.2765,1.0392,2.015,1.1697,0.652,1.0355,1.4806,0.2826,-0.0925,0.2002,1.0868,0.5548,0.9422,0.7263,0.0508,0.0348,1.0408,0.1543,-0.1175,0.7506,0.3343,0.015,0.5588,0.0055,0.5271,0.9484,0.2031,-0.0613,0.5816,Control
Utah__B11,1.5728,0.0339,-0.1363,1.3621,0.4208,0.3394,0.5319,0.0539,0.9118,0.4018,0.5507,1.0336,0.2231,0.7503,1.1145,0.3759,-0.1707,0.755,0.3551,0.2485,-0.0991,0.1429,0.7619,1.0542,0.3372,-0.0673,0.9308,1.4217,1.3764,1.0564,1.9382,1.2359,0.7122,0.7297,1.6798,0.6189,-0.0352,0.3198,1.1631,0.4739,0.8895,0.9622,0.1049,0.1642,0.8756,0.2247,0.0843,0.8454,0.208,0.1133,0.7108,0.0091,0.3639,1.1093,0.1844,-0.1038,1.0509,Control
Utah__B12,0.8306,-0.006,-0.1781,1.2201,0.3939,0.1911,0.393,0.0694,0.3882,0.1195,0.1381,1.1052,0.2744,0.5984,0.8199,0.3684,-0.1882,1.0554,0.0947,0.1335,-0.08,0.0615,0.4,0.7477,0.3394,-0.1126,0.6594,1.1501,1.1129,0.9981,1.2222,1.1903,0.4631,1.1722,1.3869,0.235,-0.1122,0.1791,1.175,0.513,0.4367,0.2678,0.1466,0.0401,1.193,0.1252,-0.1125,0.3641,0.2571,0.0065,0.4772,-0.0476,0.5639,0.7994,0.1939,0.0011,0.3432,Control
Utah__C01,1.5907,0.0389,-0.2211,1.5085,0.6284,0.479,0.7952,0.0621,0.8103,0.487,0.4005,1.3299,0.2364,0.9188,1.31,0.4945,-0.255,0.9844,0.4658,0.4061,-0.1422,0.2046,0.8986,1.1777,0.4546,-0.1379,1.0434,1.3664,1.3659,1.3215,2.0354,1.512,0.9491,0.9829,2.07,0.8229,-0.122,0.3364,1.2554,0.741,0.8681,1.2147,0.1309,0.2644,1.2209,0.3557,0.0239,1.1359,0.3744,0.1281,0.8353,0.011,0.2914,1.1835,0.2388,-0.1559,0.9246,BRCACancer
Utah__C02,1.7568,0.0905,-0.1659,1.4222,0.2602,0.4535,0.5709,0.1076,0.751,0.4043,0.4963,1.1625,0.272,0.9592,1.2417,0.3589,-0.0996,0.8294,0.5218,0.2815,-0.0963,0.3882,0.963,0.9342,0.6396,-0.1156,0.8743,1.4157,1.3914,1.3841,1.9216,1.3356,0.8874,0.6121,1.8661,0.65,-0.1036,0.5151,1.4863,0.5558,0.954,1.2658,0.2486,0.3457,0.7437,0.2854,0.0621,1.1374,0.3469,0.0216,0.8639,0.0564,0.3541,0.9331,0.3125,-0.1542,0.7894,BRCACancer
Utah__C03,1.8401,0.0712,-0.0769,1.4934,0.2617,0.5487,0.5195,0.0413,0.8806,0.4358,0.5046,1.5135,0.2695,0.9239,1.5256,0.4085,-0.1094,0.9892,0.522,0.3112,-0.1338,0.4677,1.0953,1.0452,0.6386,-0.0872,0.9953,1.5104,1.3048,1.4812,2.1422,1.5281,1.0652,0.807,2.2592,0.8153,-0.1006,0.6766,1.6089,0.6095,0.97,1.379,0.2141,0.5005,0.8609,0.3631,0.1231,1.2342,0.368,0.0187,1.006,-0.0026,0.373,1.1859,0.3009,-0.0891,0.9319,BRCACancer
Utah__C04,1.4591,0.098,0.0207,0.8479,0.1036,0.4832,0.3401,0.1348,0.4406,0.2416,0.1847,0.592,0.2321,0.453,1.1136,0.3006,-0.1207,0.4634,0.2674,0.1606,-0.0886,0.2868,0.6656,0.6294,0.2102,-0.0858,0.6343,0.7955,1.1165,0.8543,1.3223,1.0119,0.471,0.3837,1.3792,0.5112,-0.0507,0.2743,1.1772,0.2979,0.4234,0.7631,0.3596,0.2092,0.5582,0.1808,0.0618,0.7264,0.1577,0.0058,0.6146,-0.0543,0.1469,0.6546,0.1096,-0.0909,0.5579,Control
Utah__C05,1.4596,0.0841,-0.0053,0.9709,0.1343,0.3757,0.3401,0.0274,0.4764,0.2948,0.2638,0.7598,0.2275,0.6118,1.0463,0.327,-0.0825,0.5049,0.2705,0.1832,-0.0675,0.3342,0.5943,0.5833,0.3004,-0.041,0.5513,0.937,1.1142,1.0445,1.636,1.0335,0.505,0.3552,1.42,0.4578,-0.0549,0.2419,1.1237,0.3168,0.5319,0.7343,0.3484,0.1478,0.5088,0.1562,0.0092,0.693,0.1092,-0.0652,0.5759,-0.0475,0.115,0.7231,0.1158,-0.0859,0.5068,BRCACancer
Utah__C06,0.4718,0.2194,-0.0437,0.3063,0.0014,0.0965,0.0913,0.1921,0.105,0.0278,0.1739,0.2133,0.172,0.1334,0.4566,0.2853,-0.1836,0.1843,-0.1654,-0.0093,-0.0297,0.0642,0.2448,0.0961,-0.0211,-0.0543,0.2402,0.2206,0.2189,0.2789,0.3699,0.3901,0.1904,0.1722,0.3368,0.1341,-0.0509,0.0437,0.4169,0.0768,-0.0333,0.2794,0.0782,-0.0446,0.2868,0.0362,-0.0526,0.245,0.0649,-0.1002,0.1053,-0.031,-0.1048,0.1747,0.0567,-0.0307,-0.1186,Control
Utah__C07,1.5507,0.0507,-0.1088,1.1967,0.2128,0.316,0.2948,0.0859,0.6543,0.2596,0.2875,0.8784,0.2084,0.7631,0.9536,0.2925,-0.0821,0.6286,0.3463,0.1514,-0.0514,0.2634,0.73,0.7426,0.3426,-0.0923,0.6444,1.1736,1.1021,1.0766,1.8423,1.119,0.6164,0.4741,1.4462,0.415,-0.0835,0.3132,1.098,0.4054,0.7289,0.8989,0.1754,0.1872,0.5416,0.1762,0.005,0.8862,0.191,-0.0496,0.7154,-8e-04,0.2155,0.7127,0.1628,-0.0547,0.7005,Control
Utah__C08,1.6846,0.0718,-0.1238,1.315,0.1185,0.4309,0.5289,0.1498,0.8068,0.3898,0.489,1.037,0.2165,0.8869,1.0162,0.3543,-0.1536,0.733,0.5415,0.2661,-0.0598,0.3159,0.8667,1.065,0.4586,-0.1224,0.892,1.2968,1.2657,1.1848,1.8845,1.3004,0.7752,0.474,1.5518,0.5224,-0.0492,0.3562,1.4112,0.4848,0.8054,1.1338,0.1093,0.2621,0.6051,0.2664,-0.0923,1.022,0.139,0.049,0.8019,-0.026,0.2797,1.003,0.2596,-0.0885,0.8598,Control
Utah__C09,1.4918,0.1047,0.0103,1.2183,0.1288,0.3895,0.3849,0.1559,0.5398,0.3263,0.3752,0.9847,0.2414,0.7181,0.9796,0.386,-0.0452,0.6413,0.1959,0.1753,-0.0374,0.2819,0.6686,0.6752,0.375,-0.0787,0.6047,1.1689,1.2637,1.1446,2.0143,1.0489,0.6539,0.4309,1.384,0.4887,-0.0527,0.3314,1.2637,0.3637,0.8316,0.7796,0.2459,0.2655,0.506,0.2335,-0.0699,1.077,0.219,0.0136,0.7261,-0.0715,0.1482,0.8099,0.2056,-0.0482,0.5714,Control
Utah__C10,1.4665,0.0929,-0.092,1.2541,0.1241,0.3843,0.3743,0.1013,0.474,0.2692,0.437,1.0462,0.1747,0.8288,0.9635,0.2997,-0.0242,0.6687,0.2989,0.1654,-0.0907,0.2638,0.7186,0.5886,0.4478,-0.0965,0.6187,1.2759,1.3937,1.3112,2.1015,1.0521,0.7515,0.3469,1.4574,0.5366,-0.0678,0.3188,1.2567,0.3635,0.7678,0.8095,0.2557,0.1848,0.4842,0.1386,0.0484,0.7356,0.1522,0.0029,0.7138,0.0094,0.2059,0.636,0.2235,-0.0589,0.5222,BRCACancer
Utah__C11,1.7546,0.153,-0.0996,1.2123,0.2008,0.4766,0.5988,0.098,0.7178,0.4045,0.3724,1.0694,0.2878,0.8585,1.1975,0.4032,-0.0313,0.8652,0.4259,0.3274,-0.0674,0.3802,0.9486,1.0418,0.534,-0.0722,0.903,1.2004,1.27,1.258,1.9033,1.3157,0.7982,0.6221,1.7486,0.6509,-0.034,0.4198,1.551,0.5801,0.8563,1.1582,0.1047,0.3425,0.6124,0.2492,0.1879,1.0579,0.2725,0.0601,0.9037,0.0013,0.2569,1.0272,0.2613,-0.0459,0.8712,Control
Utah__C12,1.3139,0.077,-0.0626,0.8993,0.0816,0.3527,0.2786,0.0746,0.3974,0.1532,0.1602,0.5675,0.2252,0.5367,0.8062,0.2384,0.0183,0.4356,0.1288,0.1263,-0.0176,0.2034,0.5178,0.5259,0.4268,-0.078,0.4794,0.7596,0.978,0.8622,1.3512,0.9009,0.4512,0.3041,1.1058,0.3364,-0.0558,0.2274,1.1264,0.3757,0.4395,0.5732,0.1273,0.0711,0.4542,0.0329,0.0663,0.5563,0.174,2e-04,0.5559,-0.0116,0.1068,0.5062,0.0996,-0.0837,0.4994,BRCACancer
Utah__D01,0.9775,0.0495,-0.2593,1.3693,0.5904,0.2773,0.7589,0.1486,0.5472,0.3883,0.2844,1.3533,0.3731,0.6958,1.1517,0.5487,-0.2896,1.3224,0.1814,0.36,-0.0863,0.2138,0.6767,0.9504,0.4562,-0.113,1.0776,1.312,1.1977,1.1323,1.3371,1.4913,0.8168,1.4861,1.7728,0.4982,-0.0898,0.3134,1.4351,0.7172,0.6723,0.5779,-4e-04,0.2252,1.5094,0.2808,-0.1894,0.6829,0.4144,0.1977,0.6988,-0.0344,0.8207,1.0074,0.3114,-0.0439,0.375,BRCACancer
Utah__D02,1.5564,0.1181,-0.0758,1.251,0.1389,0.4186,0.4459,0.1247,0.5178,0.316,0.2461,0.8268,0.251,0.7029,1.0863,0.3623,-0.0283,0.6997,0.4086,0.2093,-0.0583,0.323,0.6904,0.7364,0.717,-0.0677,0.716,1.1682,1.7062,1.1777,1.9303,1.2052,0.7313,0.4395,1.4931,0.4936,-0.0353,0.2864,1.1922,0.5599,0.7146,0.833,0.2009,0.2837,0.6586,0.1605,0.133,0.8419,0.2186,0.1812,0.7122,-0.0172,0.1778,0.6815,0.1756,-0.0863,0.5773,BRCACancer
Utah__D03,1.4568,0.105,-0.0776,1.1238,0.1297,0.3642,0.3795,0.0693,0.573,0.294,0.2761,0.8634,0.2448,0.7069,1.1009,0.3705,-0.0657,0.5901,0.202,0.1174,-0.0963,0.2345,0.6351,0.6044,0.542,-0.0853,0.6478,1.0319,1.2071,1.1437,1.8491,1.1835,0.6637,0.4712,1.5735,0.5112,-0.0625,0.2836,1.2135,0.4416,0.6387,0.8344,0.1753,0.1334,0.568,0.1391,0.062,0.7198,0.1561,0.0122,0.6335,-0.0154,0.2182,0.6497,0.1608,-0.1132,0.4569,BRCACancer
Utah__D04,1.5703,0.1528,-0.0728,1.2329,0.2608,0.4227,0.5574,0.1169,0.6669,0.4587,0.3552,0.9829,0.2667,0.6596,1.1717,0.3726,-0.0673,0.6653,0.2753,0.2732,-0.0728,0.2813,0.6974,0.8171,0.5108,-0.0659,0.8132,1.2443,1.2969,1.1996,1.7452,1.2921,0.6902,0.6035,1.7508,0.707,-0.0494,0.3443,1.3193,0.5126,0.6565,0.7908,0.1275,0.2326,0.7533,0.1884,0.0643,0.8394,0.2627,0.0211,0.7818,0.0093,0.2336,0.9054,0.1828,-0.051,0.6041,BRCACancer
Utah__D05,1.5228,0.0508,-0.1286,1.1859,0.1398,0.4468,0.4158,0.0802,0.5554,0.4026,0.3964,1.0647,0.2251,0.7599,1.1875,0.3422,-0.0734,0.6857,0.2672,0.2453,-0.0932,0.2427,0.7685,0.7233,0.3685,-0.1052,0.7162,1.1472,1.4346,1.2299,1.8837,1.2463,0.802,0.4559,1.7049,0.6452,-0.0622,0.2865,1.0528,0.3662,0.8755,1.0495,0.157,0.1377,0.5676,0.1446,-5e-04,0.8319,0.2386,-9e-04,0.7832,0.0472,0.1721,0.8413,0.1676,-0.0816,0.6062,BRCACancer
Utah__D06,1.6881,0.0936,-0.1741,1.4051,0.2126,0.4663,0.6254,0.0719,0.6974,0.4003,0.4054,1.0996,0.2774,0.8896,1.2454,0.3853,-0.1266,0.8167,0.438,0.2879,-0.0867,0.353,0.9262,1.0133,0.6344,-0.1282,0.8743,1.2669,1.3722,1.3096,1.9011,1.4085,0.8992,0.6061,1.7435,0.7549,-0.0768,0.4396,1.5016,0.5841,0.9344,1.2108,0.1623,0.3769,0.778,0.3125,0.0322,1.1441,0.2458,0.0713,0.8923,0.0343,0.2811,1.0721,0.2588,-0.0923,0.8174,BRCACancer
