@relation data

@attribute id string
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 216 numeric
@attribute 55902 numeric
@attribute 84532 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__H07,-0.2686,-0.516,-0.0642,-0.1283,-0.1272,0.8499,0.327,0.5673,BRCACancer
Utah__H08,-0.1475,-0.3079,0.0023,-0.1134,-0.1738,0.6344,0.2444,0.3935,BRCACancer
Utah__H09,-0.0773,-0.3461,0.0775,-0.1376,-0.3114,0.133,0.1308,0.4064,BRCACancer
Utah__H10,0.0519,-0.2981,-0.0048,-0.1541,-0.0403,0.5328,0.2389,0.4426,BRCACancer
Utah__H11,-0.1424,-0.4109,0.0928,-0.1212,-0.1398,0.8765,0.1956,0.4384,BRCACancer
Utah__H12,-0.1682,-0.4028,0.0377,-0.0592,-0.1073,0.8982,0.3036,0.7023,BRCACancer
Utah__I01,-0.0937,-0.3648,0.0284,-0.1211,-0.0348,0.5566,0.2372,0.6892,Control
Utah__I02,-0.0828,-0.4434,0.0884,-0.0702,-0.2716,0.5441,0.2009,0.4468,Control
Utah__I03,-0.145,-0.3039,-0.0034,-0.0464,-0.0521,0.2565,0.104,0.4493,Control
Utah__I04,-0.052,0.0041,0.0266,-0.0781,-0.0727,1.1697,0.3759,0.7542,Control
Utah__I05,-0.1076,-0.1294,0.0967,-0.17,-0.2136,0.5518,0.4047,0.7193,Control
Utah__I06,-0.1101,-0.1568,0.0748,-0.1047,-0.0881,0.8269,0.2817,0.6216,Control
Utah__I07,-0.1844,-0.3085,0.0841,-0.078,-0.0352,0.7259,0.4989,0.8206,Control
Utah__I08,-0.0916,-0.2719,0.0399,-0.0356,-0.1579,1.0108,0.2549,0.6258,Control
Utah__I09,-0.0429,-0.43,0.1421,-0.0361,-0.0314,1.3105,0.2624,0.4928,Control
Utah__I10,-0.0812,-0.2613,-0.0422,-0.1549,-0.1471,1.1823,0.3378,0.7053,Control
Utah__I11,-0.0981,-0.1378,0.1622,-0.0203,-0.1283,0.6439,0.0823,0.3304,Control
Utah__I12,-0.2547,-0.2833,0.027,-0.1928,-0.1607,0.9816,0.2554,0.5927,Control
Utah__I13,-0.1585,-0.1686,0.0222,-0.147,-0.1218,0.9249,0.2319,0.6871,Control
Utah__J01,-0.1054,-0.2607,-0.0194,-0.1423,-0.1621,1.0058,0.2249,0.5016,Control
Utah__J02,-0.1198,-0.1851,0.0202,-0.0464,-0.1393,0.3893,0.2279,0.5502,Control
Utah__J03,-0.1103,-0.2717,-0.0375,-0.0856,-0.1122,0.9759,0.3126,0.7699,Control
Utah__J04,-0.1307,-0.2215,-0.0465,-0.1637,-0.2304,0.8349,0.343,0.7592,Control
Utah__J05,-0.1207,-0.0592,0.089,-0.1285,-0.0731,0.476,0.2773,0.5557,Control
Utah__J06,-0.0822,-0.2296,0.0571,-0.1234,-0.0297,0.7162,0.2159,0.5814,Control
Utah__J07,-0.0987,-0.2303,-7e-04,-0.1129,-0.0676,1.0777,0.4542,0.7824,Control
Utah__J08,-0.1896,-0.202,0.0582,-0.085,-0.0442,0.8717,0.3143,0.6353,Control
Utah__J09,-0.0683,-0.2311,0.0847,-0.0982,-0.0986,0.4518,0.1672,0.5818,Control
Utah__J10,-0.1824,-0.2051,0.0426,-0.14,-0.0944,0.6161,0.3371,0.716,Control
Utah__J11,-0.1077,-0.2509,-0.0235,-0.168,-0.1033,0.5606,0.2224,0.7404,Control
Utah__J12,-0.2015,-0.2729,-0.0131,-0.1203,-0.0982,0.2468,0.1348,0.5678,Control
Utah__K01,-0.0767,-0.3038,0.0112,-0.1262,-0.0339,1.3878,0.5351,0.7312,BRCACancer
Utah__K02,-0.0868,-0.2251,-0.0201,-0.1175,-0.0827,1.2428,0.3958,0.6933,BRCACancer
Utah__K03,-0.169,-0.1506,0.019,-0.1063,-0.1106,0.531,0.2184,0.6049,BRCACancer
Utah__K04,-0.117,-0.2027,-0.007,-0.1408,-0.0672,0.8234,0.3053,0.79,BRCACancer
Utah__K05,-0.0751,-0.101,0.0173,-0.0671,-0.1149,0.8221,0.2981,0.5558,Control
Ontario__AA3226,-0.0846,-0.3636,-0.0195,-0.1505,-0.0524,0.4638,0.1782,0.4349,Control
Ontario__AB3227,-0.0928,-0.3437,0.0392,-0.0926,-0.0013,1.2029,0.3409,0.6833,Control
Ontario__AC3228,-0.0624,-0.3471,-0.0173,-0.0829,-0.0757,0.7384,0.3197,0.5467,Control
Ontario__AD3231,-0.1277,-0.3133,0.08,-0.0774,-0.1319,0.9975,0.3494,0.7027,Control
Ontario__AE1543,-0.099,-0.0907,0.0641,-0.1544,-0.1559,0.9356,0.3133,0.5467,Control
Ontario__AF3229,-0.1936,-0.2754,-0.0173,-0.0764,-0.1385,0.3072,0.3664,0.4165,Control
Ontario__AG3230,-0.0785,-0.345,0.0276,-0.1064,-0.1227,0.9153,0.3654,0.6501,Control
Ontario__AH3232,-0.1859,-0.2458,0.0561,-0.0644,-0.1654,0.443,0.2561,0.4893,Control
Ontario__AI3233,-0.1451,-0.3824,-0.0487,-0.0283,-0.0183,1.0806,0.4024,0.7406,Control
Ontario__AJ3234,-0.1251,-0.1607,0.091,-0.0954,-0.1347,1.3085,0.3891,0.7331,Control
Ontario__AK3235,-0.0701,-0.2646,0.0644,-0.0587,-0.0623,1.0773,0.3585,0.5486,Control
Ontario__AL3236,-0.0771,-0.4646,0.0703,-0.13,-0.0201,1.0093,0.2995,0.7119,Control
Ontario__AM3237,-0.1966,-0.3465,-0.0959,-0.1831,-0.1625,1.1992,0.3755,0.7517,Control
Ontario__AN757,-0.0659,-0.2946,0.0642,-0.1126,-0.0912,0.6447,0.2538,0.6306,Control
Ontario__C474,-0.2176,-0.2633,-0.0822,-0.143,-0.1909,0.8994,0.2043,0.3782,Control
Ontario__D480,-0.1261,-0.0923,0.0883,-0.117,-0.0742,0.7759,0.1891,0.5118,Control
Ontario__E519,-0.1989,-0.433,-0.0482,-0.1798,-0.0765,0.3176,0.488,0.6888,Control
Ontario__F548,-0.1018,-0.2964,0.0818,-0.0774,-0.1559,0.666,0.0891,0.4623,Control
Ontario__G660,-0.0766,-0.1762,0,-0.0362,-0.0459,0.8772,0.315,0.5517,Control
Ontario__H663,-0.0499,-0.0883,0.1112,-0.0879,-0.0322,0.8939,0.3907,0.6419,Control
Ontario__I782,-0.0534,-0.2872,3e-04,-0.1709,-0.0325,0.6152,0.135,0.6867,Control
Ontario__J787,-0.1022,-0.2773,-0.0527,-0.0838,-0.086,0.9018,0.3567,0.597,Control
Ontario__K1162,-0.1134,-0.2155,0.0559,-0.1558,-0.129,1.4699,0.4374,0.8278,BRCACancer
Ontario__L1176,-0.1009,-0.2609,-0.0925,-0.0925,-0.1087,0.5991,0.2488,0.5574,BRCACancer
Ontario__M1263,-0.0929,-0.1412,-0.0274,-0.1227,-0.1314,1.1672,0.3558,0.5946,BRCACancer
Ontario__P1075,-0.1537,-0.363,0.0461,-0.0938,-0.0372,0.4842,0.138,0.5994,BRCACancer
Ontario__Q1080,-0.0532,-0.1241,0.0926,-0.1096,-0.1358,0.4515,0.1593,0.482,BRCACancer
Ontario__R1104,-0.1394,-0.262,-0.0341,-0.1525,-0.0725,0.7484,0.2737,0.7657,BRCACancer
Ontario__S1133,-0.116,-0.2444,0.0237,-0.0842,0.0156,0.4589,0.1818,0.3733,BRCACancer
Ontario__T1463,-0.1274,-0.3087,-0.0403,-0.1407,-0.1317,1.1747,0.4026,0.857,BRCACancer
Ontario__U2017,-0.0848,-0.2311,0.0642,-0.073,-0.1678,0.9889,0.2222,0.6208,BRCACancer
Ontario__V432,-0.1999,-0.3048,-0.013,-0.1419,-0.2069,0.4416,0.1768,0.4589,BRCACancer
Ontario__W433,-0.2231,-0.5275,-0.0038,-0.07,-0.137,1.2378,0.3721,0.6096,BRCACancer
Ontario__X524,-0.0732,-0.3356,0.0729,-0.1273,-0.0615,0.3452,0.4827,0.6589,BRCACancer
Ontario__Y546,-0.0584,-0.0747,-0.0167,-0.0442,-0.1226,0.6211,0.1816,0.3947,BRCACancer
Ontario__Z3225,-0.1284,-0.4234,0.0025,-0.16,-0.1265,1.3481,0.5463,0.934,Control
