@relation data

@attribute id string
@attribute 10076 numeric
@attribute 3454 numeric
@attribute 3456 numeric
@attribute 3716 numeric
@attribute 5967 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 7297 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__H12,0.0232,1.5836,-0.1233,1.8019,-0.1904,2.485,2.2493,1.0562,BRCACancer
Utah__I01,-1e-04,1.2063,0.0487,2.107,-0.1055,2.9415,2.2593,1.0979,Control
Utah__I02,0.0923,0.9558,0.0276,1.7585,-0.126,1.8837,1.5619,0.7413,Control
Utah__I03,0.0344,0.8893,-0.1867,1.5474,-0.0448,1.646,1.5195,0.5468,Control
Utah__I04,0.0573,1.5,-0.0059,1.8455,-0.0692,2.2056,2.3164,1.2838,Control
Utah__I05,0.127,1.201,-0.081,1.5957,-0.2232,1.5825,2.0148,1.224,Control
Utah__I06,0.0992,1.2438,-0.067,1.8572,-0.1467,1.9404,2.0907,1.1145,Control
Utah__I07,0.0336,1.4863,-0.0917,1.8685,-0.1765,2.3044,2.3619,1.4447,Control
Utah__I08,-0.0349,1.3571,0.0815,1.9085,-0.1787,2.2756,1.8509,1.0467,Control
Utah__I09,0.0753,1.2178,-0.0399,1.5454,-0.1855,1.6644,1.9485,1.0003,Control
Utah__I10,0.0493,1.5347,-0.0316,1.7745,-0.1445,2.5196,2.2521,1.1602,Control
Utah__I11,0.1427,0.6497,-0.3435,1.5234,0.0278,1.9671,1.1888,0.4847,Control
Utah__I12,0.0676,1.3746,-0.0424,1.6705,-0.1749,1.7328,1.7607,0.8727,Control
Utah__I13,0.0452,1.3315,-0.0329,1.8306,-0.1174,2.1713,1.9351,1.0534,Control
Utah__J01,0.0457,1.0943,-0.1844,1.5537,-0.1773,1.7388,1.5998,0.7776,Control
Utah__J02,0.0371,1.3551,0.0139,1.7306,-0.0383,1.6191,1.7002,0.9085,Control
Utah__J03,0.0492,1.5429,-0.2023,1.902,-0.1637,2.1024,1.9455,1.0449,Control
Utah__J04,0.0581,1.5029,-0.1902,1.8971,-0.1987,2.0494,2.0571,1.0841,Control
Utah__J05,0.0335,1.0531,-0.3902,1.7789,-0.1239,1.5754,1.7068,0.9994,Control
Utah__J06,0.0857,0.9523,0.0145,1.8779,-0.0569,2.5135,2.0259,1.0548,Control
Utah__J07,0.0399,1.6395,-0.147,1.8834,-0.1561,2.6034,2.4212,1.2424,Control
Utah__J08,0.053,1.3366,-0.2839,1.6942,-0.2021,2.0083,2.2124,1.1409,Control
Utah__J09,0.0041,0.8843,-0.1923,1.8922,-0.0935,2.2165,1.5235,0.8702,Control
Utah__J10,0.0479,1.4413,-0.1676,2.0993,-0.1281,2.1396,1.8977,1.0826,Control
Utah__J11,0.0183,1.2434,-0.1509,2.1172,-0.1522,2.2325,2.0275,1.0507,Control
Utah__J12,0.0392,1.0492,0.1346,1.8884,-0.1833,2.3917,1.9105,0.8141,Control
Utah__K01,0.0363,1.744,-0.1077,1.9574,-0.1908,2.7631,2.6629,1.2557,BRCACancer
Utah__K02,0.0358,1.5681,-0.1042,2.0394,-0.1506,2.3078,2.1948,1.1111,BRCACancer
Utah__K03,0.0096,1.3086,-0.0976,1.8679,-0.0301,2.1969,1.8635,0.8597,BRCACancer
Utah__K04,0.0458,1.489,-0.2783,1.9048,-0.2668,2.1768,2.2416,1.1088,BRCACancer
Utah__K05,0.0379,1.2125,-0.248,1.6999,-0.2602,1.7026,1.8217,1.0273,Control
Ontario__AA3226,0.0026,1.4674,-0.2012,1.8514,-0.1834,2.2349,1.6137,1.0075,Control
Ontario__AB3227,0.0552,1.6334,-0.1361,1.6994,-0.2085,2.2176,2.3231,1.1374,Control
Ontario__AC3228,0.097,1.4348,-0.2707,1.8224,-0.0613,2.1353,1.7846,0.8007,Control
Ontario__AD3231,0.0851,1.6403,-0.1801,1.9594,-0.0488,2.1615,2.0487,1.2872,Control
Ontario__AE1543,0.0904,1.0927,-0.2666,1.6757,-0.1467,2.1412,2.2218,0.9512,Control
Ontario__AF3229,-0.0212,1.6143,0.0851,1.8517,-0.1422,3.0492,1.8939,1.0471,Control
Ontario__AG3230,-0.0185,1.3175,0.2824,1.8262,-0.1761,2.1548,1.8711,0.9583,Control
Ontario__AH3232,0.0279,1.2757,-0.2627,1.7479,-0.1106,1.9431,1.3947,0.6403,Control
Ontario__AI3233,0.0574,1.5334,-0.0617,1.5742,-0.1438,1.8012,2.3438,0.9796,Control
Ontario__AJ3234,0.0365,1.4622,-0.2136,1.5889,-0.0818,1.8365,2.3542,1.155,Control
Ontario__AK3235,0.1157,1.3108,-0.16,1.7016,-0.069,2.093,2.1472,0.8754,Control
Ontario__AL3236,0.0664,1.182,-0.2889,1.5045,-0.1225,2.0003,2.2789,0.8825,Control
Ontario__AM3237,-0.0043,1.3735,-0.0478,1.9895,-0.1541,1.8293,2.2261,0.9745,Control
Ontario__AN757,0.0656,1.4837,-0.1037,1.9196,-0.093,2.0797,1.5626,0.9244,Control
Ontario__C474,0.0682,1.2162,-0.0241,1.7102,-0.2613,2.5914,2.1442,0.9904,Control
Ontario__D480,0.1221,0.9117,-0.152,1.9164,-0.0765,1.8823,1.6401,0.9141,Control
Ontario__E519,-0.0047,1.7072,-0.0698,1.702,-0.1287,2.3507,2.3055,1.424,Control
Ontario__F548,-0.0113,1.0243,-0.049,1.7719,-0.1735,1.5998,1.2159,0.4795,Control
Ontario__G660,0.0568,0.7919,-0.3561,1.9128,-0.0925,1.7046,1.7615,1.0794,Control
Ontario__H663,-0.0122,1.2528,-0.2023,1.8866,-0.2025,1.4138,1.8029,0.9106,Control
Ontario__I782,0.0439,1.1576,-0.204,2.0555,-0.0583,1.3868,1.6665,0.7784,Control
Ontario__J787,0.0482,1.1672,-0.1268,1.9722,-0.166,1.6915,1.7327,1.1822,Control
Ontario__K1162,0.0511,1.3373,-0.1772,1.6195,-0.2047,2.1629,2.3516,1.0007,BRCACancer
Ontario__L1176,0.0791,1.039,-0.0944,2.0056,-0.1718,2.0904,1.6764,0.7113,BRCACancer
Ontario__M1263,0.034,1.2248,-0.1089,1.6438,-0.0779,2.0524,2.2525,0.9885,BRCACancer
Ontario__P1075,0.0531,1.0626,-0.074,1.6265,-0.0165,1.5733,1.6026,1.2435,BRCACancer
Ontario__Q1080,-0.0022,0.731,-0.2649,1.732,-0.2002,1.5478,1.3051,1.1274,BRCACancer
Ontario__R1104,0.0455,1.4931,-0.1055,2.0912,-0.1089,2.2411,1.8381,1.0623,BRCACancer
Ontario__S1133,0.0855,1.4498,-0.1837,2.0583,-0.1109,1.4676,1.2212,1.1545,BRCACancer
Ontario__T1463,0.0581,1.5467,-0.3249,1.8019,-0.1096,2.1241,2.5739,1.0293,BRCACancer
Ontario__U2017,0.0719,1.4334,0.124,1.4642,-0.1904,2.3839,1.9884,0.7725,BRCACancer
Ontario__V432,-0.0352,0.9003,0.0495,2.0232,-0.2188,3.096,2.0366,0.8388,BRCACancer
Ontario__W433,-0.0129,1.6713,-0.1743,1.5634,-0.2309,1.9086,2.1451,1.0418,BRCACancer
Ontario__X524,0.0031,1.7813,-0.028,1.7397,-0.0251,2.5486,2.0031,1.5627,BRCACancer
Ontario__Y546,-9e-04,0.9438,-0.1451,1.3702,-0.1155,1.9995,1.6072,0.8567,BRCACancer
Ontario__Z3225,-0.003,1.8099,-0.1926,1.5529,-0.1667,2.242,2.5719,1.0464,Control
