@relation data

@attribute id string
@attribute 28378 numeric
@attribute 712 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 715 numeric
@attribute 716 numeric
@attribute Class {Control,BRCACancer}

@data
Ontario__AK3235,-0.0375,0.2098,0.3241,0.0019,0.0435,-0.0696,Control
Ontario__AL3236,0.1261,0.0217,0.1518,-0.1213,0.0923,-0.0563,Control
Ontario__AM3237,-0.0411,0.1361,0.2382,-0.0682,0.1369,-0.0012,Control
Ontario__AN757,-0.0598,0.0978,0.1027,-0.1485,0.04,-0.0368,Control
Ontario__C474,0.1192,0.0599,0.211,-0.033,0.0171,-0.0716,Control
Ontario__D480,-0.0934,0.0122,0.2374,0.0963,-0.0015,-0.0869,Control
Ontario__E519,-0.0818,-0.1981,0.0638,-0.143,0.0416,0.0224,Control
Ontario__F548,0.1843,0.0688,0.1697,-0.0869,0.0294,-0.0441,Control
Ontario__G660,-0.2185,-0.0855,0.2756,0.0417,0.0499,-0.0263,Control
Ontario__H663,0.1449,0.2026,0.054,0.03,0.0478,-0.0484,Control
Ontario__I782,0.1353,0.0087,0.129,0.1728,-0.0115,-0.0641,Control
Ontario__J787,0.0208,0.5773,0.5037,0.1059,0.0976,-0.0327,Control
Ontario__K1162,-0.1035,0.0796,0.1419,0.1344,0.0182,-0.1033,BRCACancer
Ontario__L1176,-0.1234,0.1331,0.26,-0.0244,-0.0085,0.0206,BRCACancer
Ontario__M1263,-0.1346,0.1826,0.1691,-0.0306,0.0316,0.0031,BRCACancer
Ontario__P1075,0.1269,0.0293,0.0674,0.0248,6e-04,-0.0622,BRCACancer
Ontario__Q1080,-0.0861,-0.0684,0.1682,-0.0694,0.1225,-0.0102,BRCACancer
Ontario__R1104,0.0797,0.2075,0.0986,0.0905,0.0656,-0.0095,BRCACancer
Ontario__S1133,0.125,0.0931,0.1376,-0.0431,0.0133,-0.0467,BRCACancer
Ontario__T1463,-0.092,-0.0041,0.0615,0.0194,0.1042,-0.0319,BRCACancer
Ontario__U2017,0.1025,-0.0242,0.0952,0.1066,0.0391,-0.0733,BRCACancer
Ontario__V432,-0.0264,-0.1633,-0.0508,-0.0538,0.0513,0.0508,BRCACancer
Ontario__W433,-0.005,0.0441,0.1663,-0.0974,0.0854,-0.0264,BRCACancer
Ontario__X524,-0.2249,-0.0781,-0.0172,-0.1025,0.1226,0.2246,BRCACancer
Ontario__Y546,0.106,-0.1932,0.0407,0.0396,0.0177,-0.0067,BRCACancer
Ontario__Z3225,0.0181,0.1754,0.1519,-0.006,0.0566,-0.0864,Control
