@relation data

@attribute id string
@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10371 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10507 numeric
@attribute 10570 numeric
@attribute 1072 numeric
@attribute 1400 numeric
@attribute 1809 numeric
@attribute 2064 numeric
@attribute 2242 numeric
@attribute 23129 numeric
@attribute 23365 numeric
@attribute 23396 numeric
@attribute 2534 numeric
@attribute 27289 numeric
@attribute 2909 numeric
@attribute 2932 numeric
@attribute 3320 numeric
@attribute 3326 numeric
@attribute 3672 numeric
@attribute 3688 numeric
@attribute 387 numeric
@attribute 388 numeric
@attribute 389 numeric
@attribute 391 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4637 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54209 numeric
@attribute 55558 numeric
@attribute 56896 numeric
@attribute 57556 numeric
@attribute 5788 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 6093 numeric
@attribute 6237 numeric
@attribute 7094 numeric
@attribute 7305 numeric
@attribute 79784 numeric
@attribute 80031 numeric
@attribute 8482 numeric
@attribute 8829 numeric
@attribute 8851 numeric
@attribute 9037 numeric
@attribute 91584 numeric
@attribute 9475 numeric
@attribute 971 numeric
@attribute 9723 numeric
@attribute 9826 numeric
@attribute 9855 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B01,1.0659,0.1365,0.1206,0.8394,0.4973,1.5533,-0.1225,0.4608,-0.0366,0.0881,-0.0543,0.0972,0.3352,0.5734,0.0179,1.5006,0.0639,0.507,0.6768,0.7447,1.996,0.0496,2.1261,0.7514,0.6348,0.6248,1.0037,0.2383,0.6904,-0.0141,1.4742,-0.0849,1.6217,0.9893,0.9828,0.1651,0.1314,-0.0293,-0.2103,0.0717,0.035,-0.0209,-0.0178,3.0532,0.7893,1.2213,1.4478,0.8365,1.9534,1.1185,-0.2452,-0.1418,0.1351,-0.0142,-0.1571,-0.0014,0.2394,0.9061,0.1432,-0.1962,0.6015,0.2094,1.4565,Control
Utah__B02,1.0979,0.6621,0.0591,0.9224,0.6747,1.6474,0.056,0.7317,-0.003,-0.0089,0.2792,0.6048,0.6978,0.592,0.3658,1.543,0.0294,0.5541,0.5494,0.873,2.0691,0.0761,2.3064,0.6791,1.3363,0.8885,1.3509,0.6129,0.6753,7e-04,1.7967,-0.0528,1.8974,1.1028,0.9868,0.2996,0.0584,0.0889,0.0317,-0.0515,0.3108,-0.1175,-0.0495,3.2716,0.7121,1.6052,1.3656,1.3038,2.3404,1.6459,0.0162,-0.1152,0.3391,-0.0763,0.2322,-0.0169,0.0514,0.8748,0.3046,-0.1325,0.639,0.2091,1.4297,Control
Utah__B03,1.0898,0.3629,-0.0564,0.8616,0.1932,1.6083,-0.0083,0.6323,-0.0248,-0.0016,0.1054,0.3274,0.5587,0.3546,0.2984,1.6673,0.0196,0.6381,0.6557,0.9221,1.9213,0.0701,2.352,0.6843,1.032,0.7096,1.2629,0.3956,0.6776,-0.0644,1.6853,-0.082,1.7026,1.1024,0.9203,0.2065,0.0879,-0.016,-0.0103,-0.0386,0.2246,-0.0644,-0.0652,3.3711,0.7853,1.4444,1.4288,1.0956,2.1366,1.3608,-0.0541,-0.1148,0.3217,-0.0348,-0.0031,-0.0064,0.1358,0.927,0.2925,-0.133,0.601,0.1676,1.3839,BRCACancer
Utah__B04,1.2262,0.3213,-0.0169,0.4458,0.6152,1.6876,-0.019,0.4694,-0.0081,-0.0413,0.2069,0.3013,0.5923,0.6939,0.2841,2.1402,-0.01,0.7892,1.0929,0.6259,1.2682,0.05,2.5848,0.9809,0.8486,0.6637,0.859,0.4876,0.6264,-0.004,1.8672,-0.0726,1.4198,1.1247,1.2065,0.2908,0.1168,0.1167,-0.0175,0.0234,0.201,-0.0398,-0.0829,3.6222,0.863,1.2636,1.4607,0.8165,2.2441,0.887,-0.1364,-0.1721,0.2515,-0.0727,0.0485,0.03,0.2059,1.0175,0.1019,-0.1227,0.638,0.247,1.7384,BRCACancer
Utah__B05,1.0059,0.3812,0.0169,0.5725,0.5651,1.5091,-0.0048,0.763,0.0194,0.0265,0.2357,0.2423,0.5413,0.554,0.2135,1.5799,-0.0083,0.5182,0.5382,0.7698,1.7994,0.0516,2.25,0.6826,1.0747,0.8759,1.1287,0.4536,0.4418,0.0671,1.5188,-0.119,1.7638,1.0039,0.7662,0.3097,0.0986,0.1504,-0.053,0.1446,0.1199,-0.0287,-0.0098,3.0657,0.5003,1.5148,1.1766,1.4111,2.3134,1.4397,-0.0821,-0.1932,0.3251,-0.0088,0.0138,0.0565,0.1772,0.6712,0.1464,-0.069,0.4604,0.3044,1.2603,BRCACancer
Utah__B06,0.8495,-0.0018,-0.0459,0.5134,0.3202,1.2435,-0.1985,0.3086,-0.1243,0.0871,-0.0803,0.095,0.3155,0.4391,-0.1179,1.4278,0.0103,0.3904,0.4945,0.6535,1.61,0.0392,2.1238,0.5849,0.3768,0.2081,0.6453,0.1169,0.4369,0.0422,1.2268,-0.1643,1.4013,0.8515,0.6788,0.0614,0.0952,-0.0396,-0.2509,-0.0612,-0.1467,-0.0322,0.0497,3.1833,0.5144,0.801,1.2276,0.4572,1.6104,0.8275,-0.4062,-0.0752,-0.0165,-0.0242,-0.48,0.0595,0.2368,0.7012,0.173,-0.1656,0.4812,0.0798,1.0772,BRCACancer
Utah__B07,1.0538,0.5216,-0.0206,0.6705,0.6189,1.6891,0.0107,0.7274,-0.0233,-0.003,0.2795,0.5125,0.7586,0.7265,0.3272,1.7729,-0.0087,0.7198,0.6372,0.7891,1.8502,0.0223,2.5678,0.9059,0.9812,0.619,1.1277,0.5413,0.6892,0.0453,1.8993,-0.0892,1.7871,1.2468,1.0181,0.3375,0.0464,0.1151,0.0276,0.0034,0.3368,-0.0879,-0.0443,3.4779,0.7406,1.5362,1.5876,1.1185,2.3218,1.3994,-0.0076,-0.1185,0.3151,-0.0866,0.0486,-0.0075,0.0629,1.0905,0.5647,-0.0978,0.6755,0.2531,1.5062,BRCACancer
Utah__B08,1.0364,0.6865,-0.0484,0.5729,1.1202,1.5601,0.0519,0.6561,-0.0202,-0.0399,0.3511,0.6531,0.6044,0.9911,0.3643,1.1603,0.0211,0.5268,0.4347,0.6312,1.3647,0.0262,2.3017,0.5718,1.2844,0.754,1.1316,0.4605,0.5631,0.0559,1.7656,-0.0614,1.6564,1.2158,0.7429,0.2136,0.013,8e-04,0.1206,-0.1127,0.2267,-0.113,-0.1,2.8629,0.5019,1.6231,1.3563,1.3611,2.6882,1.7111,0.0673,-0.1362,0.3239,-0.0461,0.1927,-0.0231,0.0081,0.8589,0.2914,-0.1079,0.5494,0.1225,1.0655,Control
Utah__B09,1.1135,0.1356,-0.0465,0.5944,0.7181,1.8436,0.0554,0.7466,-0.0055,-0.0266,0.1961,0.2322,0.4148,0.9128,0.2933,2.0697,-0.1122,0.6989,0.8491,0.9533,1.9038,0.015,2.7756,0.9711,0.6974,0.5502,1.0165,0.3294,0.5249,0.0652,1.7992,-0.0639,1.6782,0.8107,0.9226,0.1976,0.0288,0.0214,-0.0162,-0.1013,0.2436,-0.0874,-0.0786,3.3649,0.6642,1.0937,1.4409,0.729,2.4784,0.6916,-0.1343,-0.1224,0.2948,-0.1135,-0.0041,-0.0124,0.1939,0.87,0.3814,-0.1795,0.4902,0.1964,1.5814,Control
Utah__B10,0.9908,0.1947,-0.0075,0.292,0.6503,1.5481,0.0045,0.4013,0.0474,0.067,0.2316,0.2282,0.4785,0.5953,0.195,1.7842,-0.0434,0.527,0.8535,0.513,1.2988,-0.0084,2.375,0.6125,1.1784,0.6978,0.8509,0.4027,0.4793,0.0184,1.6407,-0.0881,1.3077,0.9623,0.936,0.1968,0.0514,0.0634,-0.0025,0.0342,0.1816,-0.0342,-0.0966,3.7943,0.8311,1.3575,1.2925,0.7429,2.2601,0.8152,-0.0467,-0.1335,0.2134,-0.0655,0.0434,0.0233,0.101,0.7896,0.0968,-0.1386,0.482,0.1409,1.5141,Control
Utah__B11,1.1639,0.4795,0.0533,0.2225,1.3885,1.6085,-0.0127,0.6673,-0.0111,0.009,0.1422,0.4904,0.6406,0.7745,0.356,1.4134,0.0866,0.5592,0.6309,0.5689,1.5813,0.0842,2.2158,0.5495,1.1647,0.7852,1.0942,0.4989,0.5085,0.0899,1.7095,-0.0628,1.5607,1.2645,0.8215,0.2315,0.0813,0.0851,0.0793,-0.0162,0.2132,-0.0421,-0.0653,2.9867,0.5887,1.5026,1.2964,1.3888,2.7068,1.6665,-0.0178,-0.1194,0.3206,-0.0235,3e-04,-0.0053,0.0723,0.8853,0.1674,-0.0881,0.6825,0.1912,1.1301,Control
Utah__B12,0.8491,0.0873,-0.0536,0.4199,0.4912,1.7292,0.0138,0.329,-0.0388,-0.0235,0.0791,0.2127,0.4118,0.3134,0.2073,1.9103,-0.0051,0.4195,0.7771,0.6029,1.3176,-0.0284,2.3939,0.7263,0.5036,0.2797,0.5915,0.1574,0.4083,0.0134,1.5581,-0.0956,1.2162,0.7254,0.8481,0.1696,0.0587,0.1075,-0.0251,-0.0257,0.2259,-0.1172,-0.0375,3.4553,0.6848,0.8806,1.0477,0.5465,1.8963,0.6157,-0.1234,-0.1669,0.181,-0.139,-0.0223,-0.0102,0.062,0.5595,0.2177,-0.12,0.4122,0.0996,1.488,Control
Utah__C01,1.3524,0.548,0.0107,0.4605,0.9059,1.7643,-0.0193,0.6214,0.0041,0.0063,0.3409,0.8622,0.9074,0.6701,0.4962,1.58,-0.0705,0.6616,0.6791,0.5545,1.3685,0.0583,2.1644,0.8875,1.225,0.9605,1.3501,0.6682,0.71,0.1146,1.9696,-0.1097,1.7911,1.4035,1.0623,0.3495,0.1606,0.1212,0.0252,0.0895,0.2947,-0.0688,-0.0748,3.137,0.757,1.7459,1.4223,1.2618,2.7223,1.8694,-0.0372,-0.1819,0.4102,-0.0054,0.1379,0.003,0.1946,0.8606,0.3522,-0.1046,0.8779,0.2692,1.3248,BRCACancer
Utah__C02,0.9581,0.6876,0.0452,0.4203,0.8901,1.6815,0.0677,0.5793,0.0503,-0.0199,0.4028,0.5858,0.7475,0.7151,0.4705,1.3461,-0.1038,0.4957,0.4696,0.5728,1.3481,0.0752,2.1843,0.513,1.2292,0.7849,1.2976,0.6723,0.5742,0.1092,1.8433,-0.1142,1.5866,1.0244,0.939,0.3528,0.0957,0.1178,0.0931,-0.0559,0.3809,-0.0703,-0.0448,3.0521,0.5463,1.6782,1.3154,1.1293,2.6942,1.6283,0.022,-0.1517,0.4235,-0.075,0.3559,0.0262,0.0905,0.8845,0.5497,-0.0906,0.6943,0.2782,1.0933,BRCACancer
Utah__C03,1.0854,0.6684,0.0362,0.7594,0.7679,1.8131,0.1142,0.9034,0.0594,-0.0248,0.5958,0.8188,0.9826,0.7888,0.5661,1.6334,-0.1352,0.7072,0.5803,0.5639,1.5629,0.0714,2.4996,0.7352,1.3805,0.969,1.2592,0.7461,0.7189,0.1287,2.124,-0.1213,1.8376,1.2356,1.0188,0.4483,0.1255,0.1509,0.1336,0.0357,0.5991,-0.0674,-0.0628,3.2391,0.7605,1.9148,1.377,1.3279,2.8307,1.7828,0.0211,-0.1585,0.3975,-0.0762,0.1328,0.061,0.0696,0.8779,0.361,-0.0931,0.8203,0.2989,1.3439,BRCACancer
Utah__C04,0.836,0.4975,0.002,0.3962,1.0295,1.7106,0.1054,0.6236,0.0261,0.035,0.2151,0.4481,0.5593,0.8025,0.5004,0.8656,-0.0844,0.3591,0.2982,0.6882,1.4496,0.0443,2.1766,0.3298,0.8381,0.5401,1.0169,0.3627,0.3291,0.176,1.8394,-0.0697,1.4141,0.8136,0.603,0.2554,-0.0131,0.1431,0.1586,0.0488,0.2538,-0.0762,-0.0775,2.3609,0.409,1.4356,0.8563,1.0667,3.0767,1.4398,-0.0032,-0.1213,0.4338,-0.0691,0.2128,0.0048,0.0367,0.4442,0.0993,-0.0485,0.423,0.0843,0.7196,Control
Utah__C05,0.7579,0.4098,-0.0297,0.0938,0.4774,1.4689,0.0521,0.356,0.0538,-0.0131,0.2554,0.4882,0.5517,0.3596,0.3925,0.9248,-0.1469,0.2926,0.2458,0.5846,1.0251,0.085,1.7247,0.3798,1.1737,0.5474,1.0562,0.5374,0.3986,0.0782,1.5956,-0.1047,1.1751,0.7753,0.6235,0.2776,0.0887,0.1016,0.0789,-0.0396,0.2131,-0.0581,-0.0632,2.8029,0.4719,1.4894,0.9371,0.9617,2.4838,1.4944,0.0146,-0.1588,0.2991,-0.058,0.2407,0.0229,0.0172,0.4309,0.1225,-0.0646,0.495,0.1229,0.7005,BRCACancer
Utah__C06,0.235,-0.123,-0.1157,0.0513,0.7909,0.6576,0.1089,0.2426,0.0336,0.0548,0.0971,-0.0457,0.1117,0.1325,0.1124,0.5527,-0.0448,0.2417,0.1294,0.5773,0.5561,-0.0705,0.7491,0.2993,0.3271,0.3279,0.4201,0.133,0.1862,-0.0088,0.843,-0.0424,1.0569,0.1762,0.0984,0.1195,0.0304,0.082,0.0568,-0.0352,0.0103,-0.0503,-0.0557,0.9052,0.0209,0.4981,0.3785,0.3801,1.1742,0.4487,-0.0826,-0.121,0.1947,-0.0756,-0.1084,-0.0206,0.0676,-0.0682,-0.0282,-0.1588,0.086,-0.0413,0.4255,Control
Utah__C07,0.7021,0.3756,0.0106,0.0604,0.8751,1.5509,0.0647,0.3528,0.029,-0.0157,0.2485,0.3958,0.5843,0.7752,0.3326,1.1562,-0.1168,0.4582,0.3844,0.5294,1.0281,0.026,2.1035,0.3451,1.0134,0.6793,0.9889,0.547,0.3783,0.0966,1.8096,-0.0972,1.423,0.7513,0.6529,0.2359,0.0575,0.0863,0.1106,0.0777,0.243,-0.1059,-0.0593,2.9546,0.4022,1.4913,1.0716,0.8342,2.9447,1.3167,0.0402,-0.1268,0.3362,-0.1177,0.0485,-0.0321,0.0279,0.6721,0.1874,-0.086,0.4269,0.2098,0.7427,Control
Utah__C08,0.9445,0.48,0.0348,0.3229,0.7584,1.5012,0.0474,0.471,0.0603,8e-04,0.3735,0.5104,0.6051,0.7533,0.4479,1.1159,-0.0549,0.5717,0.4246,0.6174,1.3835,0.0788,1.9631,0.4811,1.1098,0.8111,1.0931,0.599,0.5688,0.0333,1.7274,-0.0744,1.4776,1.0106,0.7047,0.343,0.0774,0.1039,0.0345,-0.0061,0.2088,-0.0599,-0.0608,2.7065,0.3509,1.5335,1.304,1.1952,2.5452,1.4092,-0.0274,-0.0891,0.3395,-0.0418,0.2293,0.0169,0.0394,0.8274,0.3029,-0.1527,0.5836,0.1939,0.8988,Control
Utah__C09,0.9282,0.5019,-0.0283,0.2878,0.7532,1.5409,0.1055,0.5777,-0.0258,-0.0382,0.313,0.3338,0.5861,0.6371,0.4064,1.144,-0.0787,0.4104,0.3059,0.5888,1.3452,0.016,2.0022,0.4766,1.183,0.7831,0.9786,0.5227,0.5416,0.0432,1.5931,-0.072,1.3022,0.7525,0.7612,0.2713,-0.0098,0.0651,0.0962,-0.1128,0.2832,-0.1135,-0.0983,3.0082,0.4522,1.5619,0.9872,1.1188,2.6424,1.3572,-0.0075,-0.0844,0.3493,-0.0792,0.1675,-0.0538,0.0287,0.6525,0.3001,-0.1168,0.5051,0.1893,0.8368,Control
Utah__C10,0.7745,0.5057,0.0055,0.3112,0.9778,1.4611,0.0796,0.496,0.0538,0.0062,0.3481,0.3596,0.7235,0.6256,0.4011,1.0423,-0.1536,0.3436,0.3537,0.4129,1.2656,0.0683,1.8158,0.3523,1.0914,0.8293,1.0986,0.626,0.3953,0.0371,1.6422,-0.0917,1.2929,0.8958,0.7254,0.3201,0.0445,0.0959,0.0817,-0.0076,0.1644,-0.0796,-0.0267,2.9802,0.3496,1.5966,0.8787,1.1213,2.6443,1.552,-0.0064,-0.1182,0.3101,-0.0795,0.1982,0.0046,0.0353,0.7797,0.2726,-0.0522,0.6741,0.1979,0.8464,BRCACancer
Utah__C11,1.0414,0.4879,-0.0339,0.4323,1.0506,1.7772,0.0931,0.5579,-0.02,-0.0127,0.4113,0.5654,0.6249,0.7385,0.4937,1.3013,0.0246,0.6376,0.3967,0.5583,1.3754,0.0051,2.1552,0.5739,1.1333,0.7553,1.2071,0.5915,0.6464,0.0679,1.9285,-0.0205,1.7338,0.9825,0.7047,0.3222,0.0365,0.0616,0.1406,-0.0736,0.3812,-0.0926,-0.0966,2.8343,0.508,1.7928,1.2914,1.18,2.8696,1.4838,0.0199,-0.1094,0.4796,-0.0765,0.4247,-0.0528,0.008,0.7408,0.3505,-0.0812,0.5936,0.2295,1.0187,Control
Utah__C12,0.6417,0.216,-0.0508,0.2473,1.2394,1.368,0.1203,0.3417,0.0757,0.0403,0.2036,0.2661,0.3394,0.7312,0.3694,0.7822,-0.0465,0.3236,0.2972,0.4873,1.0982,0.0455,2.0521,0.2969,0.8722,0.6742,0.8646,0.3958,0.2904,0.0977,1.7319,-0.079,1.1742,0.6994,0.4181,0.2422,0.0582,0.0979,0.1391,-0.0172,0.1821,-0.0898,-0.0273,2.3964,0.4645,1.498,0.7916,0.9356,3.3993,1.1274,-0.0746,-0.0943,0.3436,-0.0877,0.2596,-0.0021,0.0336,0.3917,0.4513,-0.0512,0.3135,0.0939,0.5849,BRCACancer
Utah__D01,1.1757,0.1414,-0.1028,0.5571,0.4492,2.0143,0.0335,0.5087,-0.0345,-0.0482,0.1336,0.4924,0.584,0.327,0.2938,2.0938,-0.0213,0.736,0.8331,0.5782,1.4229,-0.0045,2.6286,0.8636,0.5735,0.4393,0.928,0.3525,0.7323,-0.0468,1.8112,-0.0571,1.6003,1.1312,0.9163,0.2203,0.1192,0.0773,-0.0134,-0.0777,0.3727,-0.0641,-0.0716,3.4148,0.7422,1.2341,1.3696,0.8114,1.9736,1.0557,-0.126,-0.1246,0.194,-0.0723,0.023,0.0159,0.0766,0.7475,0.3413,-0.1849,0.6958,0.2338,1.4712,BRCACancer
