@relation data

@attribute id string
@attribute 10454 numeric
@attribute 1378 numeric
@attribute 1432 numeric
@attribute 1535 numeric
@attribute 2002 numeric
@attribute 2212 numeric
@attribute 2214 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3565 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3654 numeric
@attribute 3676 numeric
@attribute 3684 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3725 numeric
@attribute 4615 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4843 numeric
@attribute 51135 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5743 numeric
@attribute 5777 numeric
@attribute 5970 numeric
@attribute 6300 numeric
@attribute 65108 numeric
@attribute 6772 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 718 numeric
@attribute 7189 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.1424,0.6191,1.1347,1.2908,0.3242,0.3511,1.8302,1.3471,2.8363,1.2714,1.7007,0.3524,2.8119,0.9494,0.1166,3.124,0.404,1.6963,1.579,1.14,0.105,0.711,-0.199,-0.1162,-0.1018,0.0292,0.5416,2.2855,1.7635,2.4404,2.3467,1.6694,0.976,1.0631,1.1999,2.2298,0.6044,1.1005,2.0611,0.6785,-0.0388,1.7821,0.9853,1.8347,0.9926,-0.0585,0.8205,0.6984,1.7032,1.2245,-0.1158,1.0392,1.4881,1.0642,2.0524,0.1125,0.0373,1.4151,2.5597,0.191,0.0033,0.774,Control
Utah__A12,0.0771,0.5826,0.8684,0.8075,0.1578,0.139,1.8122,1.1994,0.9324,1.1795,1.7701,0.4539,2.4849,0.7225,0.2403,3.2121,1.423,0.6982,1.6508,0.7894,0.1801,0.5223,-0.1645,0.1121,-0.0274,0.0923,0.1804,1.9675,1.0449,1.8741,1.8196,1.4495,0.4637,0.7342,1.2871,2.2178,0.2647,1.0527,1.6799,0.5195,-5e-04,0.9866,0.5269,1.3126,0.6672,-0.243,0.6982,0.234,1.3553,0.8238,-0.2151,1.0593,1.4931,0.8178,1.7473,0.1519,0.0208,0.8916,1.583,0.098,-0.0052,0.4296,Control
Utah__B01,0.1004,0.7592,1.2269,1.1438,0.1905,0.5498,1.1598,1.7687,1.9549,1.4348,1.9761,0.3534,2.4956,1.5085,0.1883,2.7881,0.1918,0.1725,2.1328,1.2711,0.0182,1.0294,-0.2119,0.082,-0.179,0.067,0.1775,2.5521,1.1671,2.1261,1.7648,1.7935,0.9815,0.9628,1.2621,2.1998,0.422,1.5169,2.5332,0.5498,-0.031,1.9428,0.9472,1.5662,0.7793,-0.3431,0.7305,0.4798,1.5206,1.2082,-0.3703,0.7893,2.2112,1.3503,1.6757,0.0712,0.2077,1.5859,1.955,0.2251,-0.0467,0.7244,Control
Utah__B02,0.2542,0.8991,1.3173,1.6781,0.411,0.5883,1.9255,1.6106,3.0428,1.9917,2.4429,0.6645,3.2744,1.9116,0.165,3.4135,0.0962,0.8176,2.3156,1.4757,0.1201,1.431,-0.1484,0.0766,-5e-04,-0.1004,0.6876,2.6743,1.6613,2.3064,2.4369,1.861,0.9702,1.324,1.7984,2.7449,0.6922,1.4394,3.0801,1.023,0.0418,1.9385,0.785,1.7427,1.0963,0.0077,1.0395,1.0292,1.9574,1.5865,-0.0355,1.4393,2.5759,1.3441,2.0639,0.0817,0.1293,1.9248,2.4527,0.432,0.15,0.9004,Control
Utah__B03,0.1655,1.0078,1.3028,1.4362,0.334,0.5962,1.5268,1.7219,2.6432,1.7141,2.2659,0.3199,2.9192,1.5674,0.1801,3.1471,0.9984,0.7522,2.3143,1.3652,0.1329,1.234,-0.2217,0.0824,-0.0955,-0.1084,0.5198,2.8286,1.6281,2.352,2.2962,1.8576,1.0222,1.1414,1.5767,2.6401,0.6455,1.4822,2.6611,0.75,0.0065,1.9094,0.9095,1.7521,0.9479,-0.0871,0.9334,0.9794,1.7834,1.4088,-0.1353,1.1728,2.399,1.3782,1.7886,0.0384,0.1735,2.0306,2.3827,0.1665,0.1063,0.9167,BRCACancer
Utah__B04,0.2139,0.6629,1.5564,1.3901,0.2374,0.5854,1.2648,1.9304,0.9219,1.4604,1.9858,0.2557,2.4295,1.5322,0.1881,2.5913,0.2544,0.8273,1.7134,1.2646,0.1888,0.6965,-0.1591,0.0383,-0.0666,-0.0411,0.48,3.1096,1.5522,2.5848,2.1018,2.1389,1.3224,0.8347,1.523,2.1512,0.4357,1.6554,1.6784,0.631,-0.0552,1.5092,1.5857,1.9229,0.7243,-0.0864,0.8511,0.5505,1.5984,1.1378,-0.0978,1.1601,2.4126,1.4211,1.8958,0.0586,-0.0211,1.9059,1.6029,0.3252,-0.0362,0.7801,BRCACancer
Utah__B05,0.0446,0.5768,1.0664,1.5921,0.2082,0.2513,2.3319,1.3705,1.0836,1.7288,2.0649,0.6649,3.1115,1.485,0.2124,3.3073,0.2944,0.2616,2.0152,1.2345,0.1583,1.7203,-0.1406,0.1435,0.0053,0.0574,0.503,2.5204,1.253,2.25,2.2065,1.7979,0.8028,0.7116,1.8099,2.0618,0.3339,1.2575,2.6321,0.8762,-0.0428,1.5165,0.8601,1.8007,0.8239,-0.1091,0.6559,0.5485,1.8115,1.3013,-0.157,1.2179,2.1061,1.0368,2.1324,0.1419,0.0523,1.0032,1.9613,0.3702,0.2309,0.815,BRCACancer
Utah__B06,-0.0761,0.558,1.0237,1.2704,-0.0844,0.4905,0.8144,1.3656,0.7374,1.4462,2.2239,0.2555,2.5202,1.3187,0.1488,2.8133,0.5518,0.406,1.7597,1.0215,0.4059,0.6245,-0.0506,0.1087,-0.1578,0.134,0.0324,2.4311,1.105,2.1238,1.7476,1.4884,0.7458,0.3639,1.0353,2.3609,0.2471,1.1971,1.5065,0.3146,-0.1107,1.5876,0.7212,1.3023,0.5177,-0.3876,0.4405,0.2156,1.2967,0.8403,-0.3849,0.6205,2.2475,1.0295,1.4019,0.0949,0.2272,1.4803,2.0407,0.0857,-0.1559,0.5795,BRCACancer
Utah__B07,0.2675,1.042,1.4653,1.8964,0.2864,0.6625,1.5982,1.7459,1.1829,1.9161,2.5472,0.639,3.0003,1.7644,0.2733,3.0899,0.1989,1.3816,2.2236,1.4838,0.0934,0.7264,-0.021,0.0214,0.0253,-0.051,0.5723,2.8199,1.6973,2.5678,2.4698,1.8836,1.1777,1.0629,1.6607,2.7341,0.8682,1.4782,2.1472,0.8608,-0.0205,2.1622,0.9385,1.8217,1.0487,0.0298,1.0919,0.5084,1.8171,1.4289,-0.1391,1.2411,2.7103,1.4575,2.1589,0.0667,0.1821,2.1011,2.3214,0.1955,-0.0405,0.8628,BRCACancer
Utah__B08,0.2055,0.7497,1.2449,1.3762,0.3701,0.4991,1.5397,1.3735,1.4275,1.5303,2.0182,0.3488,2.8931,1.1174,0.1762,3.1689,0.2813,0.8476,2.0001,1.576,0.1003,0.9363,-0.0275,0.0231,-0.0542,-0.0531,0.6678,2.0244,1.6412,2.3017,2.4991,1.5898,0.9417,1.1051,1.5679,2.7248,0.7303,1.1937,1.9421,0.8947,-0.0309,1.9195,0.7048,1.7268,1.0739,0.1317,0.8346,0.7447,1.909,1.2913,0.0038,1.3087,1.6236,1.1072,2.4005,0.1417,0.0136,1.8056,2.7565,0.1823,0.0444,0.8182,Control
Utah__B09,0.1828,0.6587,1.3404,1.4865,0.1553,0.2411,1.171,1.9533,1.3994,1.3485,1.81,0.1786,1.8353,1.5552,0.1308,2.3066,0.2574,0.547,1.5016,1.1099,0.0255,0.2352,-0.3103,-0.1715,-0.0332,-0.0622,0.4462,2.6159,1.4726,2.7756,1.935,2.0995,1.1346,0.8169,1.1609,1.7796,0.4316,1.3948,2.0058,0.6684,0.0062,1.4008,1.539,1.8556,0.6235,-0.093,0.7075,0.2501,1.4837,1.1066,-0.1475,1.1169,2.0819,1.2589,1.9835,0.0909,0.0192,1.3845,1.3879,0.0665,0.0101,0.6896,Control
Utah__B10,0.1107,0.4865,1.3804,1.0489,0.1797,0.3133,2.1799,1.7899,1.7916,1.0551,1.6122,0.1905,2.2728,0.9697,0.1544,2.7686,1.0187,0.6708,1.828,0.9769,0.0296,0.7201,-0.3158,-0.0462,-0.1447,0.0159,0.4104,2.9699,1.3844,2.375,2.0908,2.0355,1.0493,0.8396,1.5174,2.2051,0.3022,1.4899,1.5834,0.5277,-0.0471,1.3703,1.1167,1.7685,0.645,-0.0653,0.7799,0.4845,1.5573,0.9814,-0.1357,1.2748,2.1333,1.2515,1.6909,0.0554,-0.0298,1.4821,1.7983,0.0895,-0.0822,0.6789,Control
Utah__B11,0.211,1.0519,1.3549,1.2033,0.2409,0.3452,2.1709,1.4195,2.0557,1.5841,2.2447,0.5792,2.8443,0.8701,0.0912,3.233,1.9479,0.4263,1.9411,1.3996,0.0066,0.7743,-0.1722,0.1011,-0.0512,0.0446,0.442,2.3521,1.6429,2.2158,2.2446,1.7208,1.078,0.9395,1.7232,2.5806,1.0361,1.3346,1.9234,0.8519,-0.0045,1.3519,0.9569,1.6655,0.929,-0.0483,0.6731,0.5699,1.6761,1.2399,-0.0541,1.4084,2.019,1.1079,2.5514,0.0992,-0.0083,1.7936,2.6058,0.159,0.1401,0.7147,Control
Utah__B12,0.0689,0.5172,1.1246,1.2159,0.1437,0.1556,0.7028,1.7252,1.0517,1.0731,1.7604,0.215,1.7167,1.2283,0.2232,2.3598,0.4024,0.0275,1.0953,0.9395,0.1107,0.3508,-0.2783,-0.1306,-0.169,0.0957,0.2965,2.5317,1.2001,2.3939,1.8021,1.898,0.9426,0.4563,1.1758,1.901,0.1899,1.2785,1.6026,0.3619,-0.056,0.9859,1.3776,1.4468,0.5105,-0.1049,0.5247,0.3542,1.47,0.8164,-0.0987,1.0715,1.9946,1.0504,1.5744,0.0652,-0.035,1.466,0.9947,0.2954,-0.0896,0.5791,Control
Utah__C01,0.3152,1.1328,1.4497,1.8046,0.3199,0.579,1.4317,1.4607,1.6346,1.8071,2.2517,0.4225,2.9316,1.4132,0.2747,2.769,0.2784,0.7637,1.9432,1.483,0.2271,1.1008,-0.107,0.1967,-0.0373,-0.0625,0.8198,2.5029,2.0664,2.1644,2.5079,1.8655,1.2478,1.1862,1.842,2.7686,0.8051,1.4469,1.9244,1.0686,-0.0558,1.7979,1.229,1.9339,1.0546,-0.0017,0.9253,0.8488,2.0321,1.4533,-0.1108,1.193,1.9997,1.259,2.3286,0.0883,0.0847,2.0013,2.557,0.4871,0.1362,0.8392,BRCACancer
Utah__C02,0.2295,0.7444,1.1894,1.5792,0.4445,0.4979,1.2332,1.4316,1.5095,1.8887,2.2318,0.536,2.9686,1.2103,0.2,3.0079,0.2899,0.6235,1.945,1.2321,0.0517,0.8129,-0.1012,0.0997,0.0295,0.0014,0.7406,2.3866,1.7069,2.1843,2.4799,1.9093,0.8611,1.0171,1.6785,2.7501,0.8894,1.3929,2.0396,1.0972,0.0096,1.6205,0.7082,1.6487,1.0889,0.1321,1.06,0.727,1.9521,1.5348,-0.0339,1.3788,2.081,1.2585,2.3928,0.1421,0.0522,1.5999,2.4186,0.4205,0.0055,0.7556,BRCACancer
Utah__C03,0.3199,0.8921,1.3579,2.0768,0.5012,0.6318,1.9565,1.4817,1.2396,1.8338,2.1033,0.3719,2.9111,1.6142,0.3637,2.8232,0.047,1.3299,1.9476,1.336,0.1151,0.9292,-0.0701,0.063,0.1194,-0.0369,0.8827,2.6177,2.1094,2.4996,2.7044,1.8951,1.1874,1.1467,1.9216,2.6602,1.0529,1.3899,2.1689,1.248,-0.0315,1.8818,0.8439,1.846,1.1527,0.1195,1.2113,0.5382,2.0526,1.7061,-0.0566,1.351,2.4788,1.3127,2.4922,0.1245,0.1188,1.8384,2.4219,0.5574,0.1808,1.0042,BRCACancer
Utah__C04,0.1174,0.4404,0.6766,1.1838,0.3704,0.2477,0.567,0.9901,2.0212,1.1721,1.3136,0.182,2.3679,0.6407,0.3392,2.8481,0.3113,0.0143,1.3643,1.0634,0.2468,0.5141,-0.2033,-0.0076,-0.115,-0.0026,0.5769,1.7479,1.678,2.1766,2.5286,1.5105,0.6283,0.6556,1.4581,2.2591,0.4094,0.8832,2.1508,0.7385,-0.011,0.9805,0.5393,1.4608,0.979,0.1138,0.5763,0.4005,1.8407,1.2407,0.1038,1.1349,1.3735,0.7404,2.499,0.1062,0.0404,0.8504,1.9993,0.1232,0.0161,0.5949,Control
Utah__C05,0.0896,0.5525,0.7992,1.1889,0.4282,0.35,1.0002,1.0128,1.2721,1.3348,1.4923,0.2783,2.9456,0.4692,0.1792,3.3104,0.1213,0.4989,1.3817,1.2799,0.0107,0.8293,-0.1575,0.0093,-0.0163,-0.0419,0.5822,2.1441,1.7092,1.7247,2.7433,1.6132,0.6115,0.561,1.6559,2.5097,0.4592,1.0739,1.6729,0.7379,-0.0157,0.9753,0.4731,1.5008,0.8706,0.079,0.6294,0.5344,1.833,1.1552,-0.0177,1.1614,1.8099,0.7819,1.9697,0.0984,0.0384,0.9217,2.4737,0.1546,0.0323,0.7867,BRCACancer
Utah__C06,0.0349,0.0813,0.2537,0.6279,0.0872,-0.0473,-0.3379,0.3532,0.7035,0.4509,0.5392,0.0233,1.2009,0.6336,-0.1064,1.5148,0.8288,0.2754,0.3207,0.2906,0.0271,0.1887,-0.0101,0.1291,-0.082,0.0544,0.2579,0.612,0.5922,0.7491,1.3164,0.8039,0.0456,0.2724,0.5813,0.6673,0.025,0.3822,0.8963,0.4776,0.0334,-0.0041,0.4341,0.6402,0.3107,-0.0824,0.402,0.2797,0.6184,0.5912,-0.1105,0.8292,0.6652,0.1868,0.7769,-4e-04,0.2162,0.219,0.3606,-0.1009,-0.137,0.2052,Control
Utah__C07,0.1074,0.5733,0.9322,1.2071,0.3642,0.2391,0.9467,1.086,1.1656,1.4084,1.6938,0.3552,3.1778,1.0835,0.176,3.002,0.2874,0.9656,1.5034,0.9703,0.145,0.5503,-0.1611,-0.0458,0.0135,0.0167,0.586,1.9482,1.5432,2.1035,2.4071,1.7137,0.5995,0.8757,1.6241,2.6064,0.351,1.1209,1.6637,0.7583,0.0013,1.1923,0.619,1.6223,0.7954,0.0854,0.9341,0.4332,1.7964,1.2031,-0.0074,1.1266,1.5005,1.0637,2.1308,0.0479,0.1022,1.0059,2.2097,0.2344,-0.04,0.6435,Control
Utah__C08,0.1548,0.6637,1.0155,1.3173,0.3645,0.3653,1.4036,1.2903,1.562,1.4862,1.6575,0.5732,2.8132,1.1247,0.2422,2.908,0.8844,1.0073,1.666,1.0925,0.2661,0.712,-0.1195,0.1921,0.0032,7e-04,0.6909,2.1553,1.6216,1.9631,2.3205,1.6992,0.871,0.7973,1.5593,2.386,0.6244,1.2493,1.9033,0.9513,-0.0301,1.5827,0.7114,1.6232,0.9733,0.0196,0.9597,0.5091,1.8873,1.4,-0.0332,1.2139,2.1564,1.103,2.2263,0.0867,0.0585,1.1095,2.4333,0.3381,0.2598,0.8229,Control
Utah__C09,0.1176,0.7493,0.9567,1.1808,0.3339,0.2705,1.2023,1.1449,2.3816,1.3805,1.4245,0.3376,2.9442,0.9361,0.1651,3.0768,0.3064,0.8587,1.6396,0.965,-0.0083,1.0336,-0.2114,0.0028,0.0176,-0.036,0.6143,2.2749,1.5475,2.0022,2.4969,1.755,0.5834,1.0962,1.7397,2.6383,0.4062,1.196,1.946,0.9308,-0.0092,1.1351,0.563,1.5206,0.881,0.0653,0.8678,0.638,1.9502,1.278,0.063,1.2102,2.0331,1.0486,2.0636,0.1279,0.044,1.1115,2.2441,0.4074,0.0368,0.7536,Control
Utah__C10,0.1343,0.848,1.0218,1.0291,0.3241,0.4615,1.5016,1.2723,1.2761,1.5635,1.8403,0.5215,2.9239,0.9317,0.1817,3.2487,0.8259,0.3493,1.7803,1.1501,0.0132,1.1539,-0.177,0.0879,0.0539,-0.0222,0.5706,2.117,1.7018,1.8158,2.5379,1.8527,0.5113,0.8773,1.8492,2.7421,0.5824,1.3181,2.007,0.8267,-0.0111,1.0123,0.5243,1.5613,0.854,0.0709,0.9916,0.6454,1.7776,1.2172,-0.0024,1.6129,1.9981,1.0876,2.1618,0.0606,0.0142,1.3342,2.3095,0.1751,0.094,0.7522,BRCACancer
Utah__C11,0.256,0.6818,1.0379,1.5617,0.4473,0.4067,1.4302,1.2912,1.6417,1.5317,1.8114,0.3346,2.5689,0.9934,0.0438,2.8457,0.3176,1.2746,1.5978,1.2313,0.1757,0.7547,-0.2148,0.0783,-0.0704,-0.0302,0.8586,2.2434,1.9732,2.1552,2.5192,1.7474,0.8911,1.0199,1.7277,2.3962,0.6415,1.2045,1.9605,1.0403,0.0345,1.5215,0.813,1.6979,1.0401,0.1131,1.06,0.5798,1.9409,1.5603,-7e-04,1.2094,2.0464,1.0904,2.5133,0.0253,0.0981,1.2505,2.3628,0.2305,0.0894,0.8104,Control
Utah__C12,0.1335,0.4191,0.6049,1.0051,0.2536,0.1,0.6363,1.0406,0.9171,1.0892,1.4396,0.3684,2.21,0.5956,0.2059,2.7382,0.2138,0.4973,1.2181,0.8711,0.2054,0.4373,-0.1327,-0.0592,0.0302,-0.0137,0.4968,1.7347,1.3949,2.0521,2.272,1.4628,0.4351,0.791,1.2737,1.8709,0.4096,0.8912,1.4375,0.7585,0.0024,0.7351,0.5599,1.4198,0.8388,0.0013,0.5511,0.3722,1.7646,1.1479,-0.03,1.2331,1.3457,0.6934,2.3985,0.0316,0.1354,0.7825,1.2752,0.088,-0.0469,0.5372,BRCACancer
Utah__D01,0.2925,0.6688,1.4617,1.5575,0.1844,0.379,0.365,1.6634,0.7339,1.6174,2.09,0.3231,2.1951,1.5675,0.1499,2.7066,0.9622,0.1263,1.8286,1.3158,0.1738,0.3828,-0.3265,-0.1094,-0.0697,0.0376,0.5007,2.6501,1.4428,2.6286,2.2017,1.9326,1.3661,0.5089,1.3188,2.3411,0.6568,1.5223,1.6606,0.6064,0.0266,1.401,1.7525,1.677,0.7586,-0.1456,0.7018,0.2798,1.7437,1.2261,-0.1236,0.9092,2.1035,1.2539,1.7341,0.015,0.1926,2.2568,1.8407,0.2691,-0.0508,0.7654,BRCACancer
Utah__D02,0.2371,0.7524,0.9554,1.3373,0.431,0.2282,1.3152,1.2708,1.2106,1.7962,1.9902,0.6471,3.2311,0.9745,0.0614,3.5199,1.0386,0.4468,1.6002,1.1362,0.0487,0.644,-0.0909,0.0271,-0.035,0.0269,0.6875,2.4249,1.4966,2.1921,2.3533,1.7786,0.685,0.9631,1.4584,2.3325,0.5414,1.2184,1.8134,0.8553,-0.0187,1.1327,0.7584,1.712,0.9158,0.114,0.8454,0.3598,1.9911,1.4141,0.087,1.4387,1.7056,1.0174,2.8805,0.0426,0.0734,1.204,2.1645,0.3824,0.1064,0.7325,BRCACancer
