@relation data

@attribute id string
@attribute 10018 numeric
@attribute 10451 numeric
@attribute 11214 numeric
@attribute 121512 numeric
@attribute 1894 numeric
@attribute 221472 numeric
@attribute 2245 numeric
@attribute 23229 numeric
@attribute 23263 numeric
@attribute 23365 numeric
@attribute 23370 numeric
@attribute 23385 numeric
@attribute 23421 numeric
@attribute 25791 numeric
@attribute 26230 numeric
@attribute 26574 numeric
@attribute 27018 numeric
@attribute 27237 numeric
@attribute 29 numeric
@attribute 393 numeric
@attribute 4168 numeric
@attribute 4803 numeric
@attribute 4804 numeric
@attribute 50649 numeric
@attribute 50650 numeric
@attribute 51107 numeric
@attribute 55851 numeric
@attribute 5599 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 572 numeric
@attribute 57449 numeric
@attribute 57580 numeric
@attribute 5879 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 6453 numeric
@attribute 64857 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 7074 numeric
@attribute 7189 numeric
@attribute 7204 numeric
@attribute 7314 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7531 numeric
@attribute 83464 numeric
@attribute 835 numeric
@attribute 836 numeric
@attribute 84033 numeric
@attribute 8874 numeric
@attribute 8878 numeric
@attribute 89846 numeric
@attribute 8997 numeric
@attribute 9181 numeric
@attribute 9459 numeric
@attribute 9500 numeric
@attribute 9826 numeric
@attribute 9828 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C08,0.6372,0.5429,1.2149,0.4454,0.2568,0.8336,-0.0117,0.4318,0.1056,0.7533,0.9777,0.9854,0.4376,-0.0661,0.0624,0.9806,0.9328,0.0282,0.476,1.1996,-0.0485,-0.0344,-0.1209,-0.003,1.237,1.347,1.0956,1.0589,0.9323,0.1782,0.1844,0.0268,1.3119,0.3509,-0.0597,0.5077,0.07,0.5441,0.8108,1.225,0.4734,0.8229,0.2826,0.6977,1.3753,0.1809,0.7651,0.864,1.1341,0.8462,0.2389,0.543,1.3951,0.9613,-0.0324,0.9532,1.4507,0.3622,0.5836,0.0446,Control
Utah__C09,0.5199,0.4509,1.0711,0.3796,0.1412,0.8789,0.01,0.1989,0.0724,0.6371,0.8055,0.9778,0.2146,-0.0758,-0.0091,0.7192,0.6664,0.0461,0.4326,1.0942,-0.0226,0.0401,-0.031,-0.0406,1.1493,1.3769,0.9701,0.7813,0.731,0.045,0.1465,0.0282,1.3276,0.4522,-0.0669,0.3205,0.0552,0.4405,0.6951,0.9644,0.3507,0.7536,0.2178,0.4294,1.1446,0.1355,0.4588,0.5459,1.137,0.8785,0.106,0.4166,1.4121,0.8342,-0.0552,1.0103,1.0803,0.3228,0.5051,0.0284,Control
Utah__C10,0.5951,0.5557,0.998,0.3144,0.1926,0.9995,0.0049,0.2538,0.0639,0.6256,0.7991,1.1449,0.3152,-0.0084,0.0261,0.8011,0.9969,0.1475,0.3932,1.0875,-0.0362,-0.0298,-0.0531,0.0115,1.2425,1.4544,0.9611,0.6542,0.7937,0.1174,0.1704,0.0758,1.2387,0.3496,-0.0684,0.3837,0.0107,0.386,0.7278,0.9586,0.335,0.7522,0.2649,0.5781,1.1774,0.1093,0.614,0.4819,1.0874,0.9156,0.1918,0.4331,1.5201,0.8024,-0.0084,1.022,1.1283,0.2784,0.6741,-0.016,BRCACancer
Utah__C11,0.7043,0.5265,1.2932,0.4493,0.1503,0.9559,0.0628,0.4551,0.1568,0.7385,1.0566,1.0667,0.328,-0.057,-0.0078,0.9881,0.7882,0.0588,0.5982,1.343,-0.0423,-0.0108,-0.0489,-0.0044,1.353,1.3974,1.0742,1.0132,0.961,0.0743,0.29,0.0869,1.4857,0.508,-0.0354,0.3404,0.1059,0.7028,0.8178,1.2332,0.5057,0.8104,0.2644,0.4639,1.4443,0.1525,0.8526,0.8198,1.2353,0.8346,0.1949,0.6122,1.4882,1.0805,-0.0279,1.0293,1.4731,0.3557,0.5936,0.076,Control
Utah__C12,0.5136,0.3765,0.9291,0.2559,0.0446,0.4895,0.0324,0.1824,0.0417,0.7312,0.7773,0.7044,0.1788,0.0012,-0.0222,0.6331,0.6523,0.1009,0.3556,1.0316,-0.0843,0.0645,-0.0226,-0.0141,0.8042,0.8582,0.6818,0.6454,0.6389,-0.0177,0.1464,0.0446,0.9747,0.4645,-0.0546,0.1839,-0.0193,0.3157,0.4174,0.7972,0.2766,0.5372,0.2044,0.4201,0.9311,0.0688,0.5925,0.3002,0.7288,0.5451,0.097,0.3747,1.1651,0.7503,-0.0268,0.6202,0.9527,0.137,0.3135,-0.0473,BRCACancer
Utah__D01,0.7391,0.8495,1.8013,0.8771,0.0345,1.2372,0.0237,0.5657,0.1843,0.327,1.2386,0.8602,0.4947,-0.1099,0.0286,0.9544,0.2122,0.0035,0.6263,1.4135,-0.0939,-0.002,-0.1407,-0.0815,1.4891,0.9147,0.4695,1.1365,1.1273,0.1004,0.1559,-0.0655,1.6912,0.7422,-0.0242,0.6153,0.053,0.4948,1.1288,1.1947,0.7014,0.7654,0.6176,0.354,1.1976,0.272,0.7669,0.8808,1.34,0.6655,0.2868,0.7893,1.3383,1.2519,-0.0184,1.0828,1.466,0.4411,0.6958,-0.0254,BRCACancer
Utah__D02,0.5971,0.5604,1.1879,0.4045,0.1195,0.9297,0.0052,0.3517,0.0794,0.9189,0.9748,0.8622,0.3889,-0.0554,0.0125,0.8315,1.0351,0.0608,0.4661,1.1525,-0.0096,-9e-04,-0.0283,-0.0295,1.1596,1.2868,0.8269,0.7929,0.8742,0.072,0.2033,0.0525,1.3044,0.4827,-0.046,0.282,0.0283,0.5153,0.7383,1.0658,0.4294,0.7325,0.2956,0.4723,1.1824,0.1655,0.6858,0.6739,1.1306,0.8968,0.1103,0.5513,1.4147,0.8538,-0.0503,0.9263,1.2174,0.334,0.4423,0.117,BRCACancer
Utah__D03,0.5564,0.5088,1.1916,0.3861,0.1382,1.1128,-0.0187,0.1955,0.057,0.8065,0.9285,0.9598,0.2254,-0.0586,-2e-04,0.7275,0.863,0.0341,0.4609,1.1834,-0.0857,0.0324,0.0063,-0.0353,1.0348,1.127,0.7086,0.6973,0.7957,0.1063,0.2315,0.0505,1.4127,0.4075,-0.07,0.233,0.0452,0.493,0.6003,0.9216,0.2874,0.5624,0.313,0.4277,1.1709,0.1781,0.6254,0.4523,1.1215,0.8455,0.1006,0.4097,1.3846,0.8698,-0.0343,0.8885,1.1286,0.2284,0.5451,-0.0247,BRCACancer
Utah__D04,0.7129,0.5279,1.3333,0.59,0.1551,0.9955,0.0158,0.2757,0.1062,0.8192,0.9285,1.1014,0.2301,-0.0204,-0.0312,0.8898,0.6914,0.0316,0.5329,1.1415,-0.0232,0.0294,-0.0748,-0.0314,1.2027,1.2394,1.0142,0.8644,0.9358,0.0863,0.2212,0.0453,1.414,0.4112,-0.0582,0.2809,0.0604,0.4703,0.8315,1.1907,0.538,0.7656,0.3103,0.3465,1.2855,0.168,0.6558,0.8029,1.2283,0.7887,0.114,0.5562,1.3427,0.9094,-0.0538,0.9567,1.3503,0.2723,0.6864,0.0307,BRCACancer
Utah__D05,0.5878,0.5752,1.1776,0.5094,0.2236,1.2114,0.0083,0.1905,0.0529,0.8073,0.7525,1.1645,0.2423,-0.0182,0.0532,0.8776,0.6278,0.1488,0.5189,1.1496,-0.0545,0.059,-0.0719,-0.0055,1.2714,1.4584,1.0347,0.7921,0.8189,0.1482,0.1803,0.0813,1.4204,0.5978,-0.0741,0.1905,0.0503,0.3465,0.7064,1.1084,0.3831,0.6987,0.333,0.391,1.2835,0.108,0.6534,0.6352,1.1698,0.9086,0.1653,0.4554,1.6182,0.8936,8e-04,1.061,1.2973,0.1752,0.7578,-0.0061,BRCACancer
Utah__D06,0.674,0.6209,1.3043,0.5436,0.2616,1.1167,-0.002,0.3606,0.0911,0.755,1.036,1.1167,0.3638,-0.0452,-0.0057,0.9369,0.7123,0.038,0.548,1.2968,-0.0348,0.0076,-0.069,-0.0172,1.4216,1.4948,0.9278,1.1561,1.0279,0.2215,0.3165,0.0307,1.5355,0.555,-0.0277,0.3926,0.1317,0.6156,0.886,1.2173,0.5321,0.8304,0.3453,0.393,1.3991,0.2637,0.6491,0.8133,1.4117,1.0307,0.1792,0.6448,1.5669,1.039,-0.0267,1.1448,1.3783,0.4,0.721,0.0364,BRCACancer
Utah__D07,0.6303,0.5896,1.2627,0.4721,0.1981,0.8924,0.0212,0.3958,0.0984,0.9124,0.7279,1.1036,0.2854,-0.0422,0.0279,0.8688,0.9081,0.1008,0.5424,1.3145,0.0039,0.0259,-0.0613,0.0016,1.2966,1.4585,1.0795,1.0501,0.8845,0.1169,0.228,0.0724,1.4907,0.3617,-0.0711,0.2441,0.0903,0.5025,0.8111,1.288,0.4021,0.8018,0.2755,0.2878,1.4288,0.1589,0.7076,0.7704,1.2971,1.0886,0.1341,0.536,1.6324,0.9534,-0.0116,1.047,1.3495,0.3139,0.5801,0.0329,Control
Utah__D08,0.4469,0.424,0.9972,0.3663,0.138,0.7555,-0.0025,0.2423,0.0794,0.6361,0.7259,0.8662,0.1948,0.0208,-0.0012,0.6691,0.5373,0.0325,0.4317,0.9839,-0.0656,0.0983,-0.1253,-0.0161,1.0466,1.0454,0.513,0.6594,0.6651,0.0865,0.2537,0.0198,1.1771,0.5215,-0.0274,0.2406,0.0125,0.3999,0.5506,0.9314,0.3519,0.5567,0.2219,0.5278,1.0113,0.1159,0.549,0.5502,0.9564,0.8835,0.1709,0.4073,1.2717,0.7492,0.0019,0.7058,1.1095,0.2528,0.4559,0.0456,Control
Utah__D09,0.6187,0.4984,1.1217,0.375,0.1875,0.9731,0.0282,0.2849,0.0866,0.6435,0.9276,1.0673,0.3294,-0.0941,0.0544,0.8467,0.6674,0.0805,0.4703,1.1708,-0.0901,0.0136,-0.111,-0.0169,1.2272,1.3622,0.972,0.92,0.821,0.1667,0.202,0.0747,1.3073,0.4527,-0.032,0.4278,0.0902,0.4575,0.7371,1.0754,0.3937,0.6841,0.2801,0.4986,1.2394,0.1414,0.6052,0.7072,1.1541,0.963,0.1889,0.5037,1.4837,0.9387,-0.0169,1.0257,1.3249,0.2997,0.6653,0.0166,Control
Utah__D10,0.5206,0.4066,1.1582,0.4652,0.1486,0.613,0.0224,0.2607,0.0592,0.7423,0.7662,0.8948,0.1984,-0.0497,-0.0158,0.9269,0.9929,0.0573,0.4468,0.8863,-0.0293,0.0032,-0.0767,-0.0277,1.0212,1.1629,1.3341,0.8182,0.8936,0.1152,0.1809,0.0106,1.2723,0.2713,-0.041,0.2228,0.1061,0.3963,0.6175,1.21,0.5408,0.6148,0.2385,0.4889,1.1817,0.0989,0.6443,0.728,0.9451,0.9678,0.1255,0.4725,1.2452,0.8922,-0.0064,0.7449,1.244,0.3625,0.4449,-0.0076,Control
Utah__D11,0.2641,0.2152,0.7351,0.2085,-0.1233,0.1697,0.001,0.1373,0.1215,0.4432,0.5288,0.413,0.0634,-0.1256,0.0328,0.48,0.2833,-0.0425,0.2544,0.5999,-0.0803,-0.0314,-0.1718,-0.0498,0.5906,0.4888,0.2819,0.3413,0.3657,0.0115,0.1739,-0.0971,0.8285,0.3377,0.0029,0.1645,-0.0378,0.198,0.2635,0.5013,0.269,0.3625,0.143,0.5926,0.5462,0.1561,0.3727,0.161,0.546,0.5269,0.0883,0.3567,0.7879,0.5494,-0.0362,0.3111,0.7278,0.1027,0.216,0.0514,Control
Utah__D12,0.3984,0.3732,1.09,0.3534,0.0393,0.6061,-0.008,0.1887,0.1096,0.6077,0.6917,0.7635,0.1552,-0.029,-0.0458,0.7158,0.6532,0.0585,0.4639,1.025,-0.0208,0.0124,-0.0419,-0.0724,0.8614,1.0228,0.6891,0.65,0.7228,-0.0063,0.3169,0.0197,1.195,0.3181,-0.0182,0.1612,0.1148,0.3681,0.4739,0.9956,0.339,0.4381,0.1741,0.6319,1.1582,0.1604,0.6389,0.5331,0.7904,0.7048,0.1023,0.4696,1.1103,0.7734,-0.048,0.629,1.2957,0.2251,0.4497,0.0166,Control
Utah__E01,0.458,0.435,1.084,0.3108,0.2201,0.7858,-0.0372,0.179,0.0108,0.3136,0.7635,0.9211,0.3262,-0.0206,-0.0311,0.786,0.2493,0.0445,0.415,1.136,-0.0253,-0.0258,-0.1044,-0.0404,1.0293,1.1604,0.6254,0.6859,0.7225,0.0484,0.0506,0.0491,1.3092,0.2781,-0.0276,0.1715,0.0567,0.4157,0.5953,0.8975,0.2924,0.5331,0.1832,0.3144,1.2032,0.026,0.4724,0.4771,0.9882,0.5489,0.0799,0.4151,1.3269,0.7907,-0.0331,0.8299,1.2557,0.2168,0.4754,-0.0901,BRCACancer
Utah__E02,0.7117,0.6535,1.195,0.3484,0.2396,0.884,-0.0193,0.514,0.107,1.0125,1.0051,1.055,0.3441,-0.0514,-0.062,0.9161,0.8481,0.0378,0.4847,1.1592,-0.0657,0.0101,-0.0696,-0.0183,1.5303,1.5505,1.0446,0.9235,0.8469,0.1158,0.2484,0.0842,1.3238,0.487,-0.0513,0.5064,0.0407,0.4605,0.8881,1.0286,0.3552,0.7733,0.2634,0.3999,1.3175,0.1055,0.7498,0.7548,1.4,1.0825,0.2025,0.4914,1.5433,0.91,0.0058,1.1196,1.2886,0.3575,0.5574,-0.0329,Control
Utah__E03,0.5693,0.4968,1.2627,0.5031,0.1669,0.9128,0.0403,0.3347,0.0789,0.8321,0.9713,1.0212,0.3281,-0.0122,-0.0094,0.9912,0.8771,0.0791,0.5717,1.337,0.0042,-8e-04,-0.0335,0.0015,1.1252,1.5023,1.1971,0.9809,0.9375,0.0787,0.2674,0.1206,1.4023,0.4225,-0.0766,0.2791,0.1263,0.5104,0.5972,1.2022,0.451,0.7224,0.26,0.3404,1.4675,0.1385,0.6574,0.8405,1.0286,0.9086,0.1968,0.4675,1.498,0.9815,-0.0543,0.9835,1.4449,0.2978,0.5934,0.0012,Control
Utah__E04,0.7287,0.5653,1.1494,0.4318,0.2659,1.0581,-0.0348,0.4408,0.1437,0.87,1.0968,1.2219,0.5646,-0.0244,0.0175,0.861,1.0109,0.0632,0.6066,1.5061,-0.0256,-0.0138,0.0062,0.0036,1.3659,1.6809,0.9571,1.1388,0.8741,0.1229,0.3343,0.1564,1.4507,0.5622,-0.0901,0.5568,0.1213,0.6826,0.8595,1.2456,0.4797,0.811,0.3147,0.2756,1.4746,0.2034,0.7563,0.7715,1.5064,0.9967,0.3042,0.5423,1.6585,1.1171,-0.0151,1.2449,1.4001,0.4246,0.7349,0.0114,Control
Utah__E05,0.6907,0.6342,1.0901,0.3033,0.1929,0.6283,-0.0431,0.3853,0.089,1.0256,0.7318,0.953,0.4226,-0.0642,0.0522,0.7812,0.8276,0.0388,0.395,0.9498,-0.0751,0.0342,-0.1041,0.0161,1.3086,1.2832,0.688,0.9273,0.6415,0.0323,0.1632,0.0127,1.126,0.4911,-0.0697,0.5426,0.0085,0.4249,0.9182,0.9873,0.2916,0.6313,0.3349,0.5048,1.0503,0.1043,0.5584,0.5388,1.1976,0.9626,0.231,0.5164,1.4247,0.79,0.0335,0.8672,1.214,0.3264,0.4902,-0.0169,Control
Utah__E06,0.6024,0.5516,1.17,0.531,0.1081,1.059,-0.0231,0.2364,-0.0524,0.346,0.4842,0.9088,0.227,-0.0069,0.0942,0.5869,0.0884,-0.0256,0.3483,0.7685,-0.1075,0.1017,-0.2416,0.0042,1.0394,0.9697,0.5496,0.6201,0.707,0.0828,0.0742,-0.0377,1.1472,0.5269,0.0194,0.1235,0.0159,0.2577,0.7624,0.9045,0.3135,0.5298,0.3842,0.377,0.8041,0.1574,0.3966,0.6763,0.9292,0.8535,0.1216,0.4164,1.1993,0.6039,0.066,0.8191,1.1019,0.1734,0.6533,0.006,BRCACancer
Utah__E07,0.7056,0.589,1.2421,0.385,0.1788,1.1757,0.0281,0.3177,0.0911,0.8084,0.9106,1.1135,0.3025,-0.0415,0.0195,0.8391,0.8237,0.005,0.5418,1.3015,-0.0224,0.0058,-0.0336,-0.0194,1.1767,1.3791,0.9381,0.7918,0.8592,0.152,0.2417,0.0784,1.4573,0.6451,-0.0398,0.2672,0.1199,0.5758,0.8198,1.1498,0.4298,0.6981,0.3361,0.6369,1.3495,0.1721,0.7034,0.6512,1.4243,0.8865,0.1624,0.5216,1.6041,0.9026,-0.0146,1.1923,1.3216,0.2498,0.6926,0.0624,BRCACancer
Utah__E08,0.6339,0.5485,1.2758,0.4889,0.1912,1.1893,-0.0013,0.3668,0.073,0.7772,0.9898,1.1369,0.3934,-0.0713,0.0017,0.9623,0.7315,0.024,0.5138,1.3939,-0.0412,-0.0109,-0.005,-0.0394,1.4104,1.5717,1.0533,1.0338,0.9708,0.0956,0.256,0.0739,1.4739,0.4706,-0.091,0.3645,0.07,0.549,0.8485,1.1701,0.5017,0.7796,0.2399,0.3809,1.4776,0.1681,0.7016,0.7804,1.3195,0.9934,0.1564,0.5321,1.6412,1.0664,-0.0159,1.1161,1.4835,0.3013,0.6567,-0.0367,Control
Utah__E09,0.6591,0.4523,1.1662,0.3724,0.1902,0.8707,-0.0205,0.3339,0.0744,1.0497,0.8982,0.9311,0.3898,-0.0374,0.0072,0.8973,1.1427,0.0682,0.4666,1.2403,-0.0224,0.0434,-0.018,0.0267,1.2019,1.4136,1.1454,0.9124,0.8292,0.0322,0.278,0.0949,1.349,0.4067,-0.0922,0.3608,0.0939,0.4995,0.7464,1.0951,0.4202,0.7972,0.2528,0.6214,1.315,0.123,0.7421,0.7809,1.2266,1.0584,0.15,0.4942,1.4665,0.8987,-0.0155,1.0184,1.3042,0.3549,0.5615,-0.0356,BRCACancer
Utah__E10,0.7886,0.8345,1.4274,0.5951,0.464,1.2393,-0.0261,0.4597,-0.0092,0.8274,1.0082,1.1473,0.4516,-0.0543,0.0435,1.0536,0.7627,0.0284,0.4965,1.1706,-0.0434,0.0172,-0.1065,-0.024,1.4786,1.541,0.8782,1.0637,1.0806,0.1503,0.1345,0.0337,1.5525,0.546,-0.0825,0.4221,0.1429,0.5174,1.0414,1.286,0.4648,0.7862,0.4436,0.3199,1.4289,0.1703,0.7242,0.8644,1.448,1.2444,0.1587,0.633,1.5029,0.9569,0.0066,1.1884,1.3913,0.3823,0.7684,-0.0215,BRCACancer
Utah__E11,0.4378,0.4492,1.0159,0.3307,0.0563,0.5342,-0.0065,0.2681,0.0458,0.9124,0.7599,0.9024,0.2199,-0.0421,0.0222,0.731,0.7717,0.1242,0.4251,0.9648,-0.0474,0.0174,-0.105,-0.0236,1.0819,1.2733,0.7899,0.7364,0.669,0.0151,0.2388,0.0765,1.2675,0.3734,-0.0342,0.3354,0.0506,0.4093,0.6365,1.055,0.2959,0.6948,0.194,0.3258,1.1182,0.0918,0.5881,0.5828,1.1895,0.8545,0.1557,0.4255,1.3954,0.8006,-0.0211,0.8964,1.2619,0.2617,0.4792,0.0304,Control
Utah__E12,0.3571,0.4731,0.9388,0.3234,0.0433,0.5144,-0.0619,0.2844,-0.0037,0.503,0.5425,0.7728,0.0983,-0.1233,-0.0265,0.645,0.3505,-0.0496,0.3458,0.9222,-0.0047,0.0132,-0.1018,-0.1397,1.0148,1.1446,0.6436,0.5699,0.6376,0.0268,0.0541,-0.0628,1.2928,0.2377,-0.0703,0.0894,0.0377,0.1855,0.4659,0.9475,0.2163,0.6,0.1748,0.2776,1.0014,-0.0012,0.5616,0.5184,0.8237,0.6085,-0.0157,0.3918,1.2315,0.6866,-0.0194,0.6397,1.0226,0.237,0.3715,-0.0644,BRCACancer
Utah__F01,0.8551,0.6462,1.4261,0.5738,0.2973,1.0484,-0.0354,0.4671,0.1122,0.6569,1.2857,1.1367,0.4188,-0.0477,0.0323,1.0402,0.7933,-0.0092,0.5815,1.4431,-0.0998,-0.0097,-0.1713,-0.0295,1.3535,1.3415,0.8955,1.264,1.0675,0.107,0.2496,0.0276,1.4925,0.5425,-0.0753,0.6154,0.084,0.7541,0.9704,1.262,0.5634,0.8464,0.3711,0.6828,1.4628,0.1852,0.8361,0.8163,1.4355,0.9699,0.3498,0.6417,1.5198,1.2096,-0.0138,1.1517,1.4615,0.398,0.765,-0.0338,Control
Utah__F02,0.7839,0.6863,1.3244,0.4445,0.3323,1.298,-0.0065,0.4006,0.1562,0.6029,1.1233,1.2285,0.5066,0.0145,0.0115,0.9343,0.7498,0.0706,0.5467,1.4333,-0.0394,0.0362,-0.0897,-0.0021,1.4604,1.5299,1.0251,1.1094,0.9597,0.2633,0.2855,0.1102,1.4269,0.6855,-0.0825,0.4797,0.1347,0.6651,0.9519,1.2298,0.5534,0.887,0.3822,0.5869,1.5331,0.1979,0.7952,0.8095,1.4894,1.2342,0.3025,0.6419,1.6309,1.1618,-0.0205,1.2776,1.4217,0.3576,0.7529,0.0784,Control
Utah__F03,0.5799,0.5699,1.1737,0.431,0.3439,0.9166,-0.0067,0.3944,0.0548,0.8192,0.8699,1.124,0.2243,-0.0601,0.0705,0.8397,0.6331,0.0378,0.4554,1.1309,-0.0603,-0.0037,-0.1179,-0.008,1.2366,1.35,1.1749,1.0431,0.8977,0.1963,0.2638,-0.0126,1.3842,0.516,-0.086,0.3392,0.1274,0.4443,0.7463,1.1858,0.382,0.8112,0.2961,0.612,1.3347,0.1861,0.6312,0.7248,1.1434,1.2832,0.1593,0.4672,1.4411,0.8881,-0.017,1.045,1.1627,0.2919,0.6659,-0.07,Control
Utah__F04,0.7146,0.7417,1.5653,0.6805,0.1535,1.2214,-0.0698,0.534,0.0826,0.6783,0.9956,1.0157,0.2932,-0.0962,0.0168,0.9863,0.4664,-0.042,0.563,1.3457,-0.0713,0.0227,-0.1285,-0.0718,1.3531,1.098,0.8808,1.1785,1.1006,0.1531,0.1758,-0.0644,1.5639,0.6106,-0.0932,0.2657,0.1216,0.4313,0.997,1.2879,0.5522,0.7467,0.4478,0.5249,1.4527,0.2017,0.7574,0.782,1.2658,1.0366,0.1399,0.66,1.4764,1.1563,-0.0181,1.0272,1.5254,0.4045,0.6089,-0.0174,Control
Utah__F05,0.6295,0.5765,1.1594,0.4756,0.229,1.1007,-0.0085,0.4644,0.1098,0.9691,0.991,1.0937,0.3901,-0.0268,0.0294,0.9256,0.7712,0.0825,0.5463,1.2761,-0.0372,0.0342,-0.0556,-0.0049,1.3471,1.4983,1.0427,0.9999,0.9228,0.1374,0.2708,0.0626,1.3222,0.4658,-0.0683,0.5081,0.0738,0.5762,0.7676,1.158,0.3716,0.7266,0.2826,0.627,1.4161,0.1202,0.7476,0.6383,1.3088,1.0097,0.1896,0.5449,1.5449,1.0247,-8e-04,1.0431,1.4088,0.3817,0.7078,0.0503,Control
Utah__F06,0.734,0.5804,1.09,0.5697,0.232,0.898,0.0409,0.2335,0.0202,0.8538,0.6628,1.0841,0.2548,-0.0409,0.0266,0.8132,0.9026,0.0384,0.3765,0.9938,-0.1597,0.0254,-0.1085,-0.0288,0.9355,1.0861,0.9833,0.7605,0.7851,0.1935,0.0988,0.0013,1.2265,0.4184,-0.1111,0.2347,0.0868,0.3483,0.5554,1.0984,0.3655,0.6804,0.2772,0.6384,1.1109,0.1332,0.6796,0.5906,0.8832,1.0544,0.1282,0.4093,1.2612,0.7227,-0.0048,0.8356,1.1644,0.162,0.7201,-0.0423,Control
Utah__F07,0.8416,0.7423,1.4853,0.4667,0.1933,1.1353,-0.0136,0.5083,0.127,0.6932,1.1964,1.0483,0.4776,-0.0616,-0.0605,1.0576,0.8192,0.0174,0.5225,1.2777,-0.0252,-0.0314,-0.0915,-0.0386,1.562,1.3029,0.7412,1.0279,0.9449,0.0853,0.2337,0.0178,1.4387,0.5331,-0.0961,0.7008,0.0483,0.6176,1.0482,1.1342,0.5329,0.756,0.4548,0.6331,1.2907,0.1952,0.7301,0.7281,1.3639,1.2138,0.3158,0.6753,1.4566,1.1393,-0.0587,1.1899,1.4393,0.4322,0.6139,-0.0209,Control
Utah__F09,0.8517,0.718,1.2752,0.5957,0.4739,1.4188,-0.0011,0.434,0.1557,0.7142,1.0472,1.3026,0.3876,-0.0172,-0.0301,1.0767,0.9115,0.0527,0.6216,1.4572,-0.0127,-0.0529,0.0073,0.0281,1.2474,1.7419,1.2703,1.2081,1.1527,0.1988,0.353,0.0596,1.4626,0.5036,-0.0416,0.5649,0.1675,0.7162,0.9535,1.3723,0.5376,0.8907,0.3669,0.5879,1.6495,0.2292,0.7904,0.9004,1.3826,1.2498,0.2186,0.5965,1.7739,1.1417,-0.0471,1.2613,1.4775,0.4087,0.9886,0.0445,Control
Utah__F10,0.8391,0.7889,1.3948,0.6508,0.3616,1.5299,-0.0025,0.4526,0.1194,0.8159,1.0771,1.2684,0.4694,-0.0554,0.0262,0.9738,0.829,0.0399,0.6144,1.4424,0.001,0.0096,-0.0564,-0.0444,1.5909,1.6356,1.2845,1.0664,1.0694,0.2867,0.229,0.0809,1.5431,0.5634,-0.0745,0.5544,0.157,0.6577,1.1028,1.2918,0.6083,0.8845,0.4377,0.4101,1.5598,0.2179,0.7383,0.9786,1.4908,1.3649,0.2662,0.6158,1.6643,1.1107,-0.0212,1.3532,1.4404,0.3509,0.9224,0.0751,Control
Utah__F11,0.6047,0.4783,1.2047,0.5961,0.2348,1.0946,0.0103,0.2469,0.0841,0.7945,0.9276,1.096,0.2703,-0.0108,0.0037,0.8614,0.8237,0.1098,0.5518,1.3188,-0.0372,0.031,-0.0808,-0.0077,1.088,1.3991,1.3096,0.9915,1.0069,0.1478,0.2728,0.0675,1.4202,0.3016,-0.0947,0.2439,0.1614,0.5173,0.629,1.307,0.479,0.7774,0.2833,0.3625,1.5253,0.1252,0.597,0.7778,1.1777,1.1929,0.1465,0.5329,1.5075,0.9747,-0.0116,1.0187,1.3304,0.2536,0.691,0.0796,Control
Utah__F12,0.7734,0.8999,1.673,0.8613,0.3678,0.9156,-0.0547,0.4685,-0.0507,0.7039,0.9189,1.042,0.3613,-0.0594,-0.045,1.0324,0.6721,-0.064,0.5394,1.1207,-0.0313,-0.0578,-0.117,-0.0815,1.4957,1.1297,0.915,1.0993,1.1777,0.1513,0.1744,-0.0626,1.6644,0.6088,-0.1135,0.3019,0.094,0.3628,1.0312,1.3205,0.589,0.8032,0.5754,0.7654,1.3454,0.1487,0.692,0.7616,1.3551,1.1174,0.0834,0.7126,1.432,0.9957,-0.0368,1.1138,1.5031,0.3771,0.7801,-0.0187,Control
Utah__G01,0.632,0.5626,1.3452,0.8196,0.2391,1.2327,0.0711,0.3406,0.1138,0.6504,0.8763,1.1557,0.3655,-0.0613,0.1079,0.9002,0.6304,0.0061,0.6045,1.0792,-0.0752,0.0482,-0.0675,-0.0531,1.1796,1.2322,0.7529,0.8917,0.9331,0.1894,0.296,-0.0541,1.5006,0.5387,-0.0275,0.1661,0.0832,0.4356,0.7577,1.1949,0.5914,0.7339,0.3908,0.5902,1.3457,0.2072,0.6851,0.8466,1.1611,1.0513,0.0862,0.6104,1.3137,0.8696,-0.0479,1.0433,1.3642,0.2677,0.7917,0.0286,Control
Utah__G02,0.6971,0.4514,1.1156,0.4851,0.1434,0.9208,0.0077,0.2352,0.0845,0.8012,0.8323,1.1234,0.2848,2e-04,-0.0186,0.71,0.599,0.0564,0.4688,1.1231,-0.0422,-0.0453,0.022,-0.0281,0.9758,1.0779,0.831,0.7866,0.7759,0.1026,0.1978,0.0964,1.3137,0.4417,-0.1004,0.2176,0.093,0.4473,0.7526,1.1441,0.3605,0.6491,0.262,0.4365,1.1951,0.1446,0.6577,0.7061,1.1957,0.9681,0.1017,0.4457,1.4347,0.8462,-0.0368,0.8407,1.3257,0.2433,0.562,0.035,Control
