@relation data

@attribute id string
@attribute 1431 numeric
@attribute 2271 numeric
@attribute 3418 numeric
@attribute 4190 numeric
@attribute 4967 numeric
@attribute 50 numeric
@attribute 6389 numeric
@attribute 8803 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B10,0.6668,0.3327,0.4893,0.67,1.0822,0.3117,1.2257,0.4041,Control
Utah__B11,0.6204,0.4603,0.7667,0.7746,1.0526,0.4909,1.053,0.3781,Control
Utah__B12,0.732,0.251,0.2705,0.3659,0.7078,0.379,1.0845,0.2223,Control
Utah__C01,0.9933,0.6217,0.7832,0.6722,1.3278,0.6781,1.3266,0.5262,BRCACancer
Utah__C02,0.8256,0.684,0.7591,0.7135,1.1513,0.5983,1.3564,0.339,BRCACancer
Utah__C03,0.9534,0.7313,0.8706,0.7823,1.3156,0.7325,1.6283,0.5013,BRCACancer
Utah__C04,0.7973,0.4104,0.4817,0.4558,0.7909,0.4342,1.1661,0.3424,Control
Utah__C05,0.4825,0.3574,0.5635,0.4676,0.9898,0.4628,1.1811,0.2971,BRCACancer
Utah__C06,0.1801,0.03,0.2099,0.1708,0.1486,0.1667,0.5456,0.1968,Control
Utah__C07,0.5461,0.4722,0.6351,0.4727,1.042,0.4522,1.3036,0.3489,Control
Utah__C08,0.6465,0.5106,0.759,0.5445,1.0364,0.5633,1.3774,0.3899,Control
Utah__C09,0.6719,0.4844,0.6231,0.5431,1.0912,0.4941,1.3229,0.4401,Control
Utah__C10,0.552,0.4961,0.5405,0.5988,1.073,0.5159,1.3605,0.2826,BRCACancer
Utah__C11,0.8147,0.5215,0.8326,0.6094,1.0525,0.6726,1.3338,0.4503,Control
Utah__C12,0.5735,0.3178,0.477,0.4046,0.7476,0.3599,1.0622,0.3198,BRCACancer
Utah__D01,0.7923,0.3449,0.5256,0.5309,0.9993,0.5101,1.2408,0.3789,BRCACancer
Utah__D02,0.6642,0.4512,0.5958,0.453,1.0409,0.5711,1.1265,0.3445,BRCACancer
Utah__D03,0.627,0.4361,0.5445,0.456,1.124,0.4766,1.269,0.3179,BRCACancer
Utah__D04,0.7375,0.5076,0.6415,0.5263,1.1261,0.5338,1.2286,0.332,BRCACancer
Utah__D05,0.5911,0.5295,0.6529,0.5787,1.0972,0.5114,1.2925,0.3904,BRCACancer
Utah__D06,0.7813,0.5914,0.7474,0.7019,1.1653,0.6728,1.2446,0.3968,BRCACancer
Utah__D07,0.6559,0.4767,0.7463,0.5633,1.1662,0.5869,1.3382,0.3515,Control
Utah__D08,0.5267,0.3154,0.482,0.4145,0.8677,0.437,1.0976,0.2806,Control
Utah__D09,0.6444,0.5705,0.6787,0.6437,1.0817,0.5301,1.2601,0.37,Control
Utah__D10,0.5135,0.4075,0.7896,0.6631,0.8737,0.4605,1.0649,0.3816,Control
Utah__D11,0.4712,0.0807,0.2902,0.3805,0.4103,0.2556,0.8522,0.3079,Control
Utah__D12,0.5524,0.3384,0.5782,0.4329,0.828,0.5277,1.0132,0.4844,Control
Utah__E01,0.668,0.4723,0.6243,0.4864,1.0082,0.4513,1.1948,0.3465,BRCACancer
Utah__E02,0.6162,0.5383,0.6973,0.7244,1.1577,0.5929,1.4357,0.3608,Control
Utah__E03,0.6741,0.4202,0.7601,0.5983,1.0748,0.6372,1.2866,0.4143,Control
Utah__E04,0.785,0.6032,0.7885,0.6822,1.1188,0.6613,1.411,0.5043,Control
Utah__E05,0.6057,0.6099,0.5655,0.6754,1.0044,0.4303,1.2342,0.3492,Control
Utah__E06,0.6634,0.4145,0.4302,0.584,0.9334,0.2916,0.9958,0.2001,BRCACancer
Utah__E07,0.748,0.544,0.6743,0.5909,1.1277,0.6106,1.3565,0.3132,BRCACancer
Utah__E08,0.7321,0.4954,0.7576,0.696,1.1832,0.5875,1.3628,0.4109,Control
Utah__E09,0.6889,0.451,0.8235,0.6874,1.0583,0.5724,1.1658,0.2771,BRCACancer
Utah__E10,0.7197,0.6383,0.79,0.8031,1.2734,0.6591,1.3458,0.4622,BRCACancer
Utah__E11,0.5253,0.3344,0.5785,0.523,0.9745,0.4657,1.1806,0.3388,Control
Utah__E12,0.5145,0.3332,0.4541,0.428,0.7875,0.3857,1.0407,0.318,BRCACancer
Utah__F01,0.8661,0.5616,0.7237,0.7351,1.1344,0.6437,1.4136,0.4444,Control
Utah__F02,0.7577,0.6745,0.744,0.7715,1.212,0.6677,1.4492,0.5302,Control
Utah__F03,0.7054,0.4738,0.6523,0.6344,1.1443,0.5331,1.3007,0.3344,Control
Utah__F04,0.8603,0.4316,0.6991,0.6447,0.9701,0.5425,1.2079,0.4621,Control
Utah__F05,0.7146,0.5534,0.7805,0.698,1.1644,0.5977,1.3985,0.4716,Control
Utah__F06,0.5242,0.5319,0.6248,0.5291,1.0022,0.4048,1.1381,0.3542,Control
Utah__F07,0.7973,0.4809,0.603,0.7002,1.103,0.5646,1.4297,0.3501,Control
Utah__F09,0.8726,0.7536,0.8134,0.8407,1.2738,0.7302,1.4937,0.4488,Control
Utah__F10,0.7985,0.7437,0.7832,0.8078,1.3063,0.6689,1.466,0.483,Control
Utah__F11,0.7319,0.5413,0.7801,0.5687,1.1281,0.548,1.2216,0.5252,Control
Utah__F12,0.8029,0.6126,0.6027,0.6184,1.2001,0.5493,1.3162,0.3671,Control
Utah__G01,0.7615,0.5546,0.7471,0.5653,1.2068,0.5754,1.0659,0.2991,Control
Utah__G02,0.6526,0.4085,0.6019,0.5194,1.0523,0.4468,1.1091,0.2004,Control
Utah__G03,0.8206,0.7358,0.7322,0.8105,1.2372,0.6342,1.3407,0.4434,Control
Utah__G04,0.6845,0.5877,0.7454,0.6507,1.3617,0.623,1.3967,0.3332,BRCACancer
Utah__G05,0.6057,0.2799,0.4345,0.3684,0.6105,0.3362,0.8804,0.3324,BRCACancer
Utah__G06,0.6698,0.6443,0.6049,0.5834,1.3155,0.5206,1.2797,0.3025,BRCACancer
Utah__G07,0.5913,0.5133,0.5722,0.5374,0.9625,0.5427,1.2313,0.3996,Control
Utah__G08,0.8043,0.5512,0.7131,0.718,1.1612,0.5806,1.2861,0.3885,Control
Utah__G09,0.717,0.5135,0.5285,0.502,0.8601,0.4098,1.1127,0.4228,Control
Utah__G10,0.5802,0.3873,0.5784,0.5354,1.0974,0.3834,1.1522,0.2354,BRCACancer
Utah__G11,0.4844,0.3018,0.3689,0.3868,0.5114,0.1717,0.6532,0.24,BRCACancer
Utah__G12,0.6312,0.4994,0.4942,0.5531,1.2441,0.4834,1.2529,0.269,BRCACancer
Utah__H01,0.5981,0.4089,0.447,0.4894,0.933,0.3481,1.0629,0.2622,Control
Utah__H02,0.6025,0.3657,0.6686,0.4397,0.9638,0.6218,1.1659,0.4118,Control
Utah__H03,0.6073,0.3747,0.5791,0.5455,0.9104,0.472,1.1165,0.4718,Control
Utah__H04,0.8849,0.5055,0.7612,0.6059,1.0508,0.7061,1.3248,0.4231,Control
Utah__H06,0.6894,0.4568,0.7193,0.4644,0.9872,0.5278,1.1694,0.3263,Control
Utah__H07,0.746,0.4548,0.5527,0.6354,0.9344,0.605,1.1764,0.4606,BRCACancer
Utah__H08,0.6116,0.3812,0.4518,0.4917,0.9861,0.491,1.007,0.3479,BRCACancer
Utah__H09,0.7269,0.3825,0.2952,0.4554,0.555,0.299,0.9563,0.2293,BRCACancer
Utah__H10,0.8011,0.3807,0.4446,0.6039,0.8892,0.3879,1.0123,0.2207,BRCACancer
Utah__H11,0.5196,0.6662,0.4721,0.6937,1.1222,0.3845,1.1985,0.2581,BRCACancer
Utah__H12,0.7773,0.6524,0.7697,0.7512,1.2781,0.5863,1.3872,0.572,BRCACancer
Utah__I01,0.7847,0.5578,0.7729,0.7374,1.0894,0.6726,1.3225,0.4324,Control
Utah__I02,0.6076,0.4473,0.4689,0.4651,0.8649,0.4074,1.0897,0.2541,Control
Utah__I03,0.4305,0.2614,0.4186,0.445,0.8583,0.3803,0.9956,0.2596,Control
Utah__I04,0.7301,0.5142,0.796,0.6671,1.2604,0.5759,1.524,0.4234,Control
Utah__I05,0.6802,0.4578,0.6964,0.5693,1.0717,0.5684,1.2996,0.3281,Control
Utah__I06,0.648,0.4438,0.5901,0.5388,1.1601,0.5119,1.4088,0.1398,Control
Utah__I07,0.9882,0.6807,0.8943,0.7557,1.2688,0.6925,1.4587,0.4107,Control
Utah__I08,0.7603,0.7059,0.6016,0.8482,1.2289,0.5156,1.5381,0.374,Control
Utah__I09,0.5995,0.4345,0.4625,0.5429,0.9596,0.4046,1.2241,0.351,Control
Utah__I10,0.8576,0.5963,0.8459,0.7948,1.1253,0.6183,1.3089,0.4827,Control
Utah__I11,0.5044,0.3389,0.4188,0.606,0.8706,0.297,1.0887,0.2112,Control
Utah__I12,0.6282,0.5327,0.5299,0.6511,0.9278,0.5179,1.166,0.3839,Control
Utah__I13,0.6846,0.4236,0.6192,0.6406,1.0954,0.5811,1.4412,0.3134,Control
Utah__J01,0.6079,0.2257,0.4626,0.3883,0.947,0.4671,1.1004,0.4079,Control
Utah__J02,0.6921,0.3831,0.4226,0.4847,0.9796,0.4462,1.3017,0.468,Control
Utah__J03,0.7544,0.7707,0.8894,0.8073,1.2925,0.6382,1.5032,0.3513,Control
Utah__J04,0.805,0.5274,0.6832,0.7964,1.1278,0.6696,1.3338,0.3664,Control
Utah__J05,0.8078,0.3859,0.4951,0.5474,0.9667,0.4946,1.1386,0.2792,Control
Utah__J06,0.7622,0.477,0.5119,0.6273,1.0263,0.5192,1.2649,0.2851,Control
Utah__J07,0.918,0.6697,0.8627,0.8195,1.2579,0.7431,1.4357,0.5142,Control
Utah__J08,0.7694,0.5126,0.6637,0.6315,1.0808,0.5005,1.3183,0.3854,Control
Utah__J09,0.6571,0.3732,0.4279,0.6941,0.7859,0.4369,1.3379,0.2096,Control
Utah__J10,0.8728,0.5724,0.7121,0.8355,1.1849,0.708,1.4587,0.5886,Control
Utah__J11,0.8337,0.3888,0.672,0.57,1.0907,0.6247,1.2959,0.3436,Control
Utah__J12,0.7033,0.3617,0.599,0.5079,1.0085,0.4437,1.2535,0.4697,Control
Utah__K01,0.8843,0.7055,0.8689,0.7355,1.476,0.7293,1.3099,0.4819,BRCACancer
Utah__K02,0.8833,0.6346,0.738,0.7411,1.2639,0.6134,1.445,0.4813,BRCACancer
Utah__K03,0.8242,0.4608,0.6357,0.6947,1.1171,0.4954,1.1751,0.4783,BRCACancer
Utah__K04,0.8599,0.565,0.7897,0.6675,1.2144,0.6649,1.4631,0.5903,BRCACancer
Utah__K05,0.8435,0.4798,0.6262,0.5667,0.9816,0.5715,1.0718,0.3307,Control
Ontario__AA3226,0.6377,0.4357,0.5908,0.5894,0.7531,0.5364,1.3692,0.3221,Control
Ontario__AB3227,0.805,0.5136,0.6392,0.7086,1.3151,0.6239,1.119,0.3253,Control
Ontario__AC3228,0.7399,0.5591,0.6323,0.7244,0.9282,0.5963,1.4936,0.4318,Control
Ontario__AD3231,0.9449,0.4286,0.4345,0.6894,1.2761,0.7169,1.3179,0.3755,Control
Ontario__AE1543,0.6864,0.4125,0.601,0.6822,0.982,0.5825,1.4006,0.2702,Control
Ontario__AF3229,0.9453,0.9461,0.6355,0.707,0.7998,0.4392,1.4075,0.2985,Control
Ontario__AG3230,0.8921,0.6305,0.7706,0.8225,0.9123,0.603,1.3803,0.5231,Control
Ontario__AH3232,0.6934,0.3471,0.4794,0.5717,0.7825,0.462,1.415,0.2925,Control
Ontario__AI3233,0.8989,0.5052,0.653,0.9169,1.4125,0.5894,1.2935,0.4701,Control
Ontario__AJ3234,0.9698,0.6032,0.5482,0.5871,1.4058,0.6268,1.0601,0.3542,Control
Ontario__AK3235,0.9225,0.4829,0.6208,0.8573,1.2373,0.6221,1.3727,0.3531,Control
Ontario__AL3236,0.8265,0.3257,0.591,0.6893,1.2047,0.5662,1.2736,0.3432,Control
Ontario__AM3237,0.8044,0.3991,0.6578,0.8571,1.2153,0.7783,1.4125,0.4322,Control
Ontario__AN757,0.6067,0.6538,0.6454,0.8258,1.0095,0.5754,1.4642,0.5808,Control
Ontario__C474,0.6266,0.5025,0.5238,0.5307,0.8405,0.4162,1.2623,0.3274,Control
Ontario__D480,0.629,0.3682,0.4903,0.5975,1.0976,0.5051,1.3136,0.2422,Control
Ontario__E519,0.5368,0.4565,0.9145,0.4691,1.075,0.3786,1.1112,0.4176,Control
Ontario__F548,0.3612,0.4055,0.4747,0.5638,0.7959,0.1988,1.1102,0.2058,Control
Ontario__G660,0.6578,0.3252,0.5265,0.3795,1.0344,0.5468,1.0889,0.3093,Control
Ontario__H663,0.7722,0.5895,0.6124,0.7691,1.0327,0.638,1.1746,0.5345,Control
Ontario__I782,0.631,0.4928,0.4939,0.7291,1.0302,0.5505,1.2622,0.4142,Control
Ontario__J787,0.8011,0.5823,0.8637,0.7153,0.9795,0.7889,1.3907,0.5826,Control
Ontario__K1162,0.8121,0.6661,0.7613,0.7328,1.4333,0.5237,1.2239,0.3822,BRCACancer
Ontario__L1176,0.9018,0.4456,0.5233,0.8389,0.9676,0.7094,1.4118,0.5008,BRCACancer
Ontario__M1263,0.851,0.5653,0.6136,0.8764,1.1508,0.6576,1.3384,0.512,BRCACancer
Ontario__P1075,0.6282,0.2758,0.9408,0.4505,0.9331,0.5066,1.4023,0.2322,BRCACancer
Ontario__Q1080,0.6293,0.3232,0.804,0.3958,0.7396,0.3558,1.5096,0.2245,BRCACancer
Ontario__R1104,0.8905,0.7126,0.569,0.8085,0.9861,0.7616,1.4267,0.7674,BRCACancer
Ontario__S1133,0.6072,0.3477,0.5376,0.6466,0.7141,0.4395,1.3339,0.2208,BRCACancer
Ontario__T1463,0.864,0.5816,0.5957,0.6003,1.513,0.595,1.3125,0.4538,BRCACancer
Ontario__U2017,0.8228,0.489,0.6097,0.5741,0.9218,0.5226,1.0068,0.4725,BRCACancer
Ontario__V432,0.7041,0.3797,0.4945,0.5231,0.8179,0.347,1.1618,0.3058,BRCACancer
Ontario__W433,0.8692,0.4825,0.6005,0.5101,1.2415,0.5465,0.9545,0.4238,BRCACancer
Ontario__X524,0.5526,0.4679,0.8949,0.407,1.1053,0.4093,0.9568,0.3759,BRCACancer
Ontario__Y546,0.3877,0.4737,0.5391,0.3088,0.7497,0.2668,0.967,0.3173,BRCACancer
Ontario__Z3225,0.6331,0.6652,0.7758,0.6298,1.5094,0.5887,1.1528,0.512,Control
