@relation data

@attribute id string
@attribute 10011 numeric
@attribute 10062 numeric
@attribute 10370 numeric
@attribute 10891 numeric
@attribute 1387 numeric
@attribute 1843 numeric
@attribute 1854 numeric
@attribute 1962 numeric
@attribute 2033 numeric
@attribute 2168 numeric
@attribute 2195 numeric
@attribute 3295 numeric
@attribute 3303 numeric
@attribute 3320 numeric
@attribute 335 numeric
@attribute 336 numeric
@attribute 3725 numeric
@attribute 4023 numeric
@attribute 4199 numeric
@attribute 4609 numeric
@attribute 4792 numeric
@attribute 4843 numeric
@attribute 51 numeric
@attribute 5154 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5465 numeric
@attribute 5469 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5743 numeric
@attribute 5925 numeric
@attribute 5970 numeric
@attribute 6256 numeric
@attribute 65003 numeric
@attribute 6667 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 7025 numeric
@attribute 7124 numeric
@attribute 8204 numeric
@attribute 8431 numeric
@attribute 8648 numeric
@attribute 948 numeric
@attribute 9611 numeric
@attribute 9612 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.527,0.1619,0.7118,-0.0852,1.3339,2.8675,0.5739,0.1785,1.7953,-0.1494,-0.092,0.7778,2.4424,0.6377,0.0487,-0.1073,1.0631,-0.2022,0.0743,0.9858,2.0611,-0.0388,0.9671,0.2353,1.2025,1.5981,1.2442,0.3412,1.7375,0.9113,-0.0051,1.7363,0.0123,0.9531,0.9148,0.3263,0.9853,1.8347,0.9926,0.6984,0.8355,1.2245,0.5704,0.6213,1.8738,0.8919,1.1274,-0.0634,0.191,1.7121,-0.0337,0.9808,1.1662,1.5011,0.3381,Control
Utah__A12,0.5514,0.0133,0.7268,0.0032,0.7983,2.4411,0.5236,0.0958,1.0459,0.0348,-0.0167,0.7539,3.4299,0.5292,0.0177,-0.0389,0.7342,-0.0561,0.1176,0.9286,1.6799,-5e-04,0.497,0.4062,0.9215,1.6271,1.0289,0.0775,1.1594,0.9203,-0.3279,1.3776,0.1257,0.9027,1.3159,0.1184,0.5269,1.3126,0.6672,0.234,0.4273,0.8238,0.3863,0.3842,1.2763,0.6648,0.6719,0.0236,0.098,1.404,0.0213,0.9154,0.9789,0.948,0.1734,Control
Utah__B01,0.887,0.0253,0.6843,-0.0173,1.305,2.7456,0.7325,0.0762,1.7251,0.03,-0.0567,0.9236,2.4226,0.7447,-0.0306,0.1787,0.9628,-0.0083,-0.0667,1.0881,2.5332,-0.031,0.7862,0.1887,1.4577,1.9184,1.5918,0.2839,1.5683,0.9718,-0.2682,1.8027,-0.0505,1.0473,0.9602,0.5839,0.9472,1.5662,0.7793,0.4798,0.8919,1.2082,0.3795,0.4868,1.7271,0.9454,1.1633,-0.1002,0.2251,2.2014,0.0911,1.1399,1.5161,1.3492,0.1406,Control
Utah__B02,1.0502,0.1602,1.1888,-0.1006,1.342,3.6715,0.8104,0.1108,1.784,-0.1167,-0.0943,1.127,2.714,0.873,0.1321,0.0557,1.324,0.0899,0.0607,1.1427,3.0801,0.0418,1.0047,0.4217,1.4219,2.0553,1.7587,0.3331,1.8635,1.0268,-0.1548,2.0535,0.0887,1.2766,1.0651,0.3378,0.785,1.7427,1.0963,1.0292,0.8229,1.5865,0.6502,0.7752,2.0178,1.1624,1.2628,-0.0256,0.432,2.1569,-0.1041,1.244,1.6666,1.3629,0.404,Control
Utah__B03,0.9652,0.1027,1.0291,-0.0047,1.3124,3.4936,0.7319,0.0824,1.7618,0.0038,-0.0868,1.1305,2.8541,0.9221,0.1085,0.0966,1.1414,-0.0733,-0.0051,1.0069,2.6611,0.0065,0.9521,0.1054,1.5109,1.9803,1.9459,0.3049,1.7099,1.0272,-0.1715,2.0162,-0.0396,1.1829,0.646,0.3907,0.9095,1.7521,0.9479,0.9794,0.8578,1.4088,0.5473,0.6541,1.9408,1.0886,1.2554,-0.0806,0.1665,1.9516,-0.0583,1.2479,1.8234,1.347,0.3504,BRCACancer
Utah__B04,0.742,0.084,0.8579,-0.0825,1.5339,1.9879,0.5456,0.0826,1.9323,-0.1434,-0.0968,0.9647,2.3569,0.6259,0.1125,-0.0071,0.8347,0.0066,0.0996,0.9881,1.6784,-0.0552,0.6576,0.4232,1.5671,1.9926,1.5967,0.4194,1.4259,1.2233,-0.0225,1.639,0.0723,1.0672,1.2146,0.6402,1.5857,1.9229,0.7243,0.5505,0.8418,1.1378,0.7011,0.3827,1.6992,1.0415,1.3129,-0.0551,0.3252,1.7,0.0763,1.4346,1.7564,1.7098,0.4644,BRCACancer
Utah__B05,0.7654,0.1795,0.828,-0.0316,1.3523,3.4238,0.7654,0.0725,1.773,-0.1284,-0.0299,0.7706,2.9123,0.7698,0.106,0.0057,0.7116,-0.0785,0.0753,0.857,2.6321,-0.0428,0.6291,0.2711,1.1566,2.133,1.6704,0.2944,1.454,0.8631,-0.1351,1.8498,0.0593,1.0246,1.0401,0.1887,0.8601,1.8007,0.8239,0.5485,0.7045,1.3013,0.5899,0.6417,1.7117,0.9612,0.9651,-0.0114,0.3702,2.2996,0.1337,1.1519,0.7283,1.2809,0.3364,BRCACancer
Utah__B06,0.7479,-0.0291,0.5739,0.1175,0.9722,1.8901,0.4711,0.0885,1.3562,0.1496,-0.1304,0.8792,2.3863,0.6535,-0.0272,0.149,0.3639,-0.0649,0.0033,0.6699,1.5065,-0.1107,0.5519,0.1626,1.1199,1.4956,1.4068,0.1601,1.2113,0.7513,-0.3816,1.7036,-0.1152,0.7864,0.9661,0.1906,0.7212,1.3023,0.5177,0.2156,0.575,0.8403,0.2885,0.1875,1.4515,0.6954,0.8266,-0.1677,0.0857,1.4535,-0.015,0.8889,1.2202,1.0052,-0.0307,BRCACancer
Utah__B07,1.0471,0.2038,1.2187,-0.0414,1.4398,2.3538,0.776,0.1044,1.9229,-0.1687,-0.1109,1.1896,3.1707,0.7891,0.1477,0.046,1.0629,-0.0089,0.1184,1.1266,2.1472,-0.0205,1.0862,0.3941,1.5493,2.0668,1.5879,0.3568,1.777,1.149,-0.1569,2.0138,0.0665,1.2151,1.0411,0.2531,0.9385,1.8217,1.0487,0.5084,0.9641,1.4289,0.58,0.6481,1.9479,1.152,1.3701,-0.0219,0.1955,2.0278,-0.0477,1.336,1.8151,1.5167,0.4087,BRCACancer
Utah__B08,0.7895,0.1997,1.0823,-0.1089,1.2348,2.4257,0.7908,0.1377,1.6835,-0.1539,-0.0521,1.024,3.3059,0.6312,0.1851,-0.0679,1.1051,0.0445,0.0884,1.1628,1.9421,-0.0309,1.1642,0.6687,1.3231,1.8123,1.1769,0.3128,1.8406,1.0355,-0.0317,1.9852,0.0425,1.0681,1.4374,0.242,0.7048,1.7268,1.0739,0.7447,0.8068,1.2913,0.6699,0.8454,2.0201,1.0455,1.2143,-0.0086,0.1823,2.3286,-0.1415,0.993,1.4364,1.3484,0.4248,Control
Utah__B09,0.5527,0.1129,0.7396,-0.1303,1.42,2.3892,0.494,0.0177,1.8933,-0.0933,-0.093,0.6042,2.4561,0.9533,0.0578,-0.0358,0.8169,-0.059,0.1156,0.7963,2.0058,0.0062,0.6627,0.481,1.3758,1.6995,1.5101,0.3137,1.3308,1.0551,-0.1108,1.6626,0.0119,0.8428,1.3304,0.6761,1.539,1.8556,0.6235,0.2501,0.777,1.1066,0.6848,0.3985,1.645,0.8033,1.2176,-0.123,0.0665,1.2704,-0.08,1.1511,1.01,1.6871,0.3902,Control
Utah__B10,0.6471,-0.0155,0.7369,-0.0637,1.2259,2.7317,0.4581,0.1009,1.7331,-0.0397,-0.0747,0.8633,3.5989,0.513,0.1467,-0.0206,0.8396,0.0771,0.026,0.818,1.5834,-0.0471,0.6515,0.3289,1.4219,1.9994,1.4831,0.2097,1.351,1.0905,-0.2745,1.6734,0.0224,0.9935,1.1605,0.405,1.1167,1.7685,0.645,0.4845,0.687,0.9814,0.5278,0.4541,1.7677,0.8051,1.0332,0.0501,0.0895,1.7507,-0.0395,1.2083,1.1783,1.4337,0.2723,Control
Utah__B11,0.8764,0.1068,1.0167,-0.0544,1.3433,2.7891,0.7984,0.0432,1.8454,-0.0708,-0.0567,0.9302,4.4503,0.5689,0.2204,0.018,0.9395,-0.0642,0.0788,1.0313,1.9234,-0.0045,0.9927,0.4489,1.3896,1.9301,1.2771,0.2812,1.5938,0.8979,-0.1753,1.7789,0.0916,0.9883,1.4164,0.3123,0.9569,1.6655,0.929,0.5699,0.8014,1.2399,0.6804,0.8434,1.9107,0.9661,1.0197,0.12,0.159,2.4466,0.0082,1.147,1.6329,1.5089,0.388,Control
Utah__B12,0.3432,-0.089,0.5719,-0.0655,1.2857,2.0359,0.2818,0.03,1.5964,-0.1405,-0.0986,0.5672,2.3509,0.6029,0.1386,-0.041,0.4563,-0.0497,0.03,0.7445,1.6026,-0.056,0.5185,0.2543,1.1323,1.2838,1.1896,0.2106,0.8302,0.7255,-0.1048,1.3614,0.044,0.654,1.0709,0.6519,1.3776,1.4468,0.5105,0.3542,0.4537,0.8164,0.6412,0.276,1.3197,0.7664,1.0407,-0.0165,0.2954,1.1861,-0.1544,0.9746,1.2046,1.3465,0.2956,Control
Utah__C01,1.1323,0.2522,1.1137,-0.0537,1.5436,2.6503,0.6254,0.085,2.0796,-0.1604,-0.0537,1.0717,2.6368,0.5545,0.0446,-0.0493,1.1862,-0.0017,0.03,0.9109,1.9244,-0.0558,0.9984,0.4387,1.3372,2.0178,1.2928,0.3583,1.8142,0.8639,-0.0299,1.8994,0.086,1.2721,1.0896,0.3616,1.229,1.9339,1.0546,0.8488,0.9265,1.4533,0.8584,0.5494,2.0538,1.2149,1.2256,-0.0526,0.4871,2.0502,0.0899,1.248,1.4939,1.6044,0.5355,BRCACancer
Utah__C02,1.0236,0.1563,1.3195,-0.0276,1.2473,2.573,0.5802,0.1543,1.6719,-0.0403,-0.0214,1.1424,2.9224,0.5728,0.1146,-0.0572,1.0171,-0.0016,0.2024,1.3049,2.0396,0.0096,0.971,0.675,1.3839,1.9151,1.3266,0.2867,1.8752,1.0809,-0.1685,1.7968,0.1118,1.2637,1.3757,0.2437,0.7082,1.6487,1.0889,0.727,0.7443,1.5348,0.6347,0.6105,1.9529,1.1704,1.1904,0.0901,0.4205,1.9519,0.0379,1.1911,1.196,1.3229,0.4234,BRCACancer
Utah__C03,1.0601,0.3331,1.355,-0.0435,1.5083,2.5247,0.7397,0.143,1.9159,-0.1672,-0.0234,1.0362,2.9313,0.5639,0.0634,-0.0441,1.1467,0.0509,0.0815,1.1726,2.1689,-0.0315,0.9885,0.5925,1.4737,2.1142,1.2561,0.4313,1.9197,1.0198,-0.1013,2.0433,0.1303,1.3665,1.0878,0.2667,0.8439,1.846,1.1527,0.5382,0.8462,1.7061,0.78,0.6915,2.0263,1.349,1.2795,0.0379,0.5574,1.7877,0.0587,1.2983,1.4355,1.4617,0.5911,BRCACancer
Utah__C04,0.4393,0.004,0.897,-0.008,1.0889,2.882,0.4107,0.01,1.3993,-0.1652,-0.0258,0.4328,1.8514,0.6882,0.0835,0.0169,0.6556,-0.0271,0.132,1.0028,2.1508,-0.011,0.6666,0.5666,0.7962,1.3741,0.8383,0.2122,1.4465,0.7329,-0.0527,1.7243,0.1222,0.748,1.4431,0.2023,0.5393,1.4608,0.979,0.4005,0.507,1.2407,0.5793,0.4849,1.725,0.985,0.9356,0.069,0.1232,1.5369,-0.0865,0.8314,0.8418,1.1426,0.412,Control
Utah__C05,0.5037,0.0306,1.0138,-0.012,1.0149,2.4938,0.3047,0.1059,1.4347,-0.1236,-0.0235,0.6033,2.7412,0.5846,0.1343,-0.0741,0.561,-0.048,0.0915,1.0743,1.6729,-0.0157,0.6216,0.3942,0.9303,1.6573,0.928,0.1887,1.4313,0.8033,-0.1001,1.6893,0.0715,0.7946,0.9962,0.1357,0.4731,1.5008,0.8706,0.5344,0.3939,1.1552,0.6012,0.5635,1.81,1.0237,0.7774,0.0307,0.1546,1.4064,0.0434,0.9061,0.9307,1.043,0.3645,BRCACancer
Utah__C06,0.2223,-0.0799,0.2166,-0.0407,0.5342,1.0873,-0.0613,-0.0247,0.544,-0.116,-0.0609,0.1002,0.0425,0.5773,0.237,-0.0499,0.2724,-0.2139,-0.046,0.311,0.8963,0.0334,0.0588,0.0886,0.2515,0.5143,0.4412,-0.029,0.2325,0.2386,-0.0712,0.7922,0.1012,0.2525,0.3976,0.0318,0.4341,0.6402,0.3107,0.2797,-0.0393,0.5912,0.2871,0.2697,0.4354,0.389,0.3509,0.0836,-0.1009,0.3147,-0.0993,0.219,0.0421,0.3588,0.1467,Control
Utah__C07,0.5644,0.0749,1.0706,-0.033,1.1525,2.174,0.5146,0.1065,1.5619,-0.0874,-0.0594,0.8113,2.9821,0.5294,0.0202,2e-04,0.8757,-0.023,0.0689,0.9365,1.6637,0.0013,0.718,0.5385,1.1545,1.8435,1.0885,0.2,1.6462,1.0296,-0.0334,1.7439,0.119,1.0876,1.5688,0.1667,0.619,1.6223,0.7954,0.4332,0.5386,1.2031,0.5384,0.47,1.8041,0.8866,0.8519,0.0851,0.2344,1.7029,0.159,1.0968,0.9958,1.1554,0.3143,Control
Utah__C08,0.7685,0.2302,1.0433,-0.0095,1.3209,2.6956,0.5791,0.1085,1.7402,-0.1946,-0.0449,0.9153,2.7568,0.6174,0.0611,-0.1181,0.7973,-0.1069,0.0674,1.3507,1.9033,-0.0301,0.9463,0.5718,1.2713,1.8817,1.1859,0.3353,1.9429,0.9672,-0.0554,1.7684,0.0856,1.2054,1.1237,0.2738,0.7114,1.6232,0.9733,0.5091,0.7634,1.4,0.6352,0.5737,1.9976,1.0655,1.0566,0.017,0.3381,2.1738,0.0533,1.1235,0.8137,1.4054,0.3812,Control
Utah__C09,0.6819,0.0933,1.1122,-0.0626,1.17,3.352,0.4602,0.0647,1.436,-0.1331,-0.0692,0.8301,3.017,0.5888,0.1284,-0.1518,1.0962,0.0833,0.1432,1.1555,1.946,-0.0092,0.6233,0.4076,1.1501,1.9987,1.1108,0.1886,1.4737,0.9538,-0.0345,1.602,0.0738,1.0114,1.2905,0.1461,0.563,1.5206,0.881,0.638,0.4841,1.278,0.6238,0.4932,1.7929,1.0073,0.9083,0.0385,0.4074,1.473,0.0508,1.0606,1.2294,1.1615,0.3603,Control
Utah__C10,0.8578,0.0483,1.2518,-0.0213,1.0482,3.1446,0.3256,0.1025,1.3706,-0.1337,-0.0427,0.9825,3.3635,0.4129,0.1709,-0.0253,0.8773,-0.0299,0.0761,1.2943,2.007,-0.0111,0.6626,0.5628,1.2514,2.0775,1.0914,0.1505,1.3969,1.1131,-0.0991,1.5008,0.1381,1.0904,1.496,0.143,0.5243,1.5613,0.854,0.6454,0.4739,1.2172,0.582,0.569,1.7409,1.023,0.8116,0.0866,0.1751,1.4992,-0.0811,1.12,1.1473,1.1063,0.3491,BRCACancer
Utah__C11,0.9645,0.2455,1.1733,-0.095,1.3615,2.5143,0.6314,0.1099,1.8082,-0.1409,-0.0927,0.8268,2.6642,0.5583,0.1701,0.0186,1.0199,-0.1142,0.092,1.175,1.9605,0.0345,0.9295,0.5267,1.1799,1.8986,1.1242,0.3919,1.7776,0.9707,-0.168,1.7259,0.0988,1.094,1.3767,0.2985,0.813,1.6979,1.0401,0.5798,0.7245,1.5603,0.651,0.7966,1.9386,1.1999,1.2001,0.0978,0.2305,1.8813,0.0624,1.0538,1.0801,1.4601,0.4992,Control
Utah__C12,0.5047,0.0188,0.8011,-0.0773,0.9045,1.752,0.353,0.056,1.3033,-0.1273,-0.0365,0.3594,2.0727,0.4873,0.1119,0.0126,0.791,-0.0459,0.0835,1.0827,1.4375,0.0024,0.4964,0.5103,0.7623,1.4002,0.6991,0.1446,1.1059,0.8246,-0.1347,1.4375,0.0915,0.5978,1.6225,0.1455,0.5599,1.4198,0.8388,0.3722,0.3333,1.1479,0.4353,0.4522,1.6085,0.8569,0.7293,0.0053,0.088,1.3128,-0.1856,0.6734,0.8466,1.0842,0.2949,BRCACancer
Utah__D01,0.6548,0.0422,0.7406,-0.066,1.4633,1.6548,0.6379,-0.0295,1.9131,-0.1043,-0.0917,0.9337,1.8189,0.5782,-0.0023,-0.0226,0.5089,-0.0509,-0.0285,0.8845,1.6606,0.0266,0.6528,0.1704,1.2857,1.3874,1.3944,0.3561,1.2856,0.8162,-0.1095,1.5554,0.0203,0.8913,0.7507,0.8266,1.7525,1.677,0.7586,0.2798,0.7678,1.2261,0.7192,0.2885,1.6636,1.0304,1.3172,-0.0128,0.2691,1.4849,-0.0895,1.0675,1.6487,1.6049,0.5202,BRCACancer
Utah__D02,0.5998,0.1287,1.119,-0.0897,1.3231,2.3666,0.3593,0.0373,1.7262,-0.1846,-0.045,0.8042,2.5457,0.4979,0.1245,-0.0657,0.9631,-0.072,0.0983,1.0764,1.8134,-0.0187,0.6385,0.6371,1.1494,1.923,1.0319,0.2977,1.6839,0.9929,-0.0224,1.7481,0.1137,0.9028,1.6749,0.1983,0.7584,1.712,0.9158,0.3598,0.6171,1.4141,0.557,0.593,1.968,1.1407,0.9813,0.0355,0.3824,1.8484,0.009,1.0167,0.9282,1.3554,0.4414,BRCACancer
Utah__D03,0.5871,-0.0244,1.0956,-0.0949,1.1635,2.0047,0.3731,0.0356,1.6352,-0.1563,-0.0907,0.6877,2.9834,0.496,0.1148,-0.0832,0.88,0.0891,0.1007,0.9861,1.6918,-0.0443,0.6508,0.6503,1.0202,1.8496,0.8686,0.17,1.4346,0.8793,-0.0579,1.7646,0.1077,0.858,1.6077,0.1406,0.7527,1.6481,0.9147,0.2958,0.5284,1.2419,0.6229,0.5465,1.8848,0.9649,0.9392,-0.0252,0.3039,1.3461,-0.1473,0.9575,1.3105,1.2441,0.3894,BRCACancer
Utah__D04,0.7426,0.0896,1.1407,-0.0639,1.2884,2.3981,0.481,0.1193,1.7776,-0.123,-0.0593,0.8688,3.3706,0.4971,0.0776,-0.1399,0.7995,-0.107,0.0236,1.2816,1.9513,-0.0098,0.9115,0.4961,1.2215,1.7559,1.1519,0.2452,1.7009,0.8964,-0.1218,1.7879,0.0916,1.0383,1.3858,0.2901,0.7928,1.6749,0.9905,0.5315,0.6546,1.3386,0.7176,0.5952,2.0009,1.1244,1.0958,-0.0388,0.2301,1.7134,-0.1226,1.0191,1.6643,1.4346,0.463,BRCACancer
Utah__D05,0.8192,0.1965,1.3147,-0.0544,1.1492,3.5015,0.3734,0.1268,1.5737,-0.0519,-0.0225,1.0783,3.4392,0.5302,0.0988,-0.039,0.754,0.3111,0.1161,0.9132,2.198,0.0289,0.7623,0.6252,1.1295,1.8809,1.0518,0.2338,1.5987,0.9383,-0.1235,1.8644,0.1303,1.1803,1.6395,0.1172,0.6554,1.6996,0.8171,0.4363,0.601,1.3071,0.7119,0.4562,1.9199,1.0671,0.9351,0.1305,0.2115,1.8043,0.1056,1.1345,1.5937,1.2154,0.4128,BRCACancer
Utah__D06,0.8835,0.1862,1.1565,-0.0863,1.3435,2.7256,0.5933,-0.0106,1.7506,-0.1706,-0.0887,1.03,3.031,0.5056,0.1776,0.043,0.9539,-0.0166,0.0534,1.2944,2.086,0.0164,1.0067,0.4844,1.2429,1.8966,1.2257,0.3679,1.9578,0.9729,-0.0271,1.7852,0.0748,1.1832,1.2384,0.2738,0.7797,1.7145,1.0635,0.5501,0.7653,1.468,0.7243,0.5159,2.0765,1.1449,1.1695,0.0127,0.3946,1.7632,-0.0424,1.1215,1.3337,1.4526,0.4542,BRCACancer
Utah__D07,0.8053,0.1454,1.1812,-0.0749,1.2675,2.6984,0.572,0.0405,1.6982,-0.0954,-0.0336,0.8642,2.6441,0.5469,0.1968,-0.0791,0.885,-0.0228,0.1962,0.8773,1.9997,0.049,0.8739,0.5927,1.2075,1.8583,1.2167,0.2912,1.8204,1.0382,-0.0681,2.0129,0.1091,1.1204,1.5107,0.162,0.6879,1.7148,0.9348,0.5309,0.6652,1.4913,0.684,0.5305,2.0355,1.0955,1.0636,0.0254,0.2332,1.5868,0.0642,1.1721,0.9769,1.3898,0.4105,Control
