@relation data

@attribute id string
@attribute 10140 numeric
@attribute 10200 numeric
@attribute 10438 numeric
@attribute 10766 numeric
@attribute 10950 numeric
@attribute 11044 numeric
@attribute 11157 numeric
@attribute 11340 numeric
@attribute 118460 numeric
@attribute 132430 numeric
@attribute 140886 numeric
@attribute 1656 numeric
@attribute 167227 numeric
@attribute 170506 numeric
@attribute 196513 numeric
@attribute 2023 numeric
@attribute 2026 numeric
@attribute 2027 numeric
@attribute 219988 numeric
@attribute 22803 numeric
@attribute 22894 numeric
@attribute 23016 numeric
@attribute 23019 numeric
@attribute 23404 numeric
@attribute 23517 numeric
@attribute 23644 numeric
@attribute 23658 numeric
@attribute 246175 numeric
@attribute 255967 numeric
@attribute 25804 numeric
@attribute 25904 numeric
@attribute 26986 numeric
@attribute 27257 numeric
@attribute 27258 numeric
@attribute 28960 numeric
@attribute 29883 numeric
@attribute 3313 numeric
@attribute 3329 numeric
@attribute 4848 numeric
@attribute 4849 numeric
@attribute 4850 numeric
@attribute 5042 numeric
@attribute 5073 numeric
@attribute 51010 numeric
@attribute 51013 numeric
@attribute 51690 numeric
@attribute 51691 numeric
@attribute 5393 numeric
@attribute 5394 numeric
@attribute 54464 numeric
@attribute 54512 numeric
@attribute 54766 numeric
@attribute 55802 numeric
@attribute 56915 numeric
@attribute 57472 numeric
@attribute 57819 numeric
@attribute 6499 numeric
@attribute 694 numeric
@attribute 7832 numeric
@attribute 80153 numeric
@attribute 80336 numeric
@attribute 80349 numeric
@attribute 84186 numeric
@attribute 87178 numeric
@attribute 8761 numeric
@attribute 9125 numeric
@attribute 9337 numeric
@attribute 9652 numeric
@attribute 9924 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,3.5868,1.0038,0.3057,0.7532,0.687,0.658,0.6169,0.7767,0.9955,0.001,-0.0747,1.8155,0.9263,1.1278,0.3402,1.5398,0.8078,0.0596,1.5074,1.473,1.4764,0.3655,2.4571,1.355,1.2048,1.1681,0.6287,1.2531,1.6382,0.3199,0.6662,1.851,0.6065,0.7191,0.4143,1.1241,1.0018,0.2964,1.2304,0.4633,0.7005,0.7658,0.8585,1.3315,0.9331,0.2694,1.2435,1.2246,0.9684,1.2924,0.2943,-0.2753,0.5895,0.7814,0.7276,0.0906,0.5301,2.3677,1.3635,0.4517,0.1967,0.4847,0.5018,1.05,0.9063,0.8377,1.5793,1.2887,0.8905,Control
Utah__A12,3.2574,0.5022,0.1516,0.2934,0.3204,0.5858,0.5776,0.4337,0.6183,0.0864,-0.2512,1.159,0.8137,0.8551,0.1191,1.4049,0.4903,-0.1221,1.1133,1.0715,1.0104,0.4624,1.8112,0.8438,1.1318,0.9387,0.5906,0.8239,1.0336,0.192,0.7114,1.2938,0.354,0.7853,0.2904,0.8385,0.9381,0.1971,0.7656,0.2268,0.4787,0.5738,0.6433,0.6145,0.6645,0.1536,1.2587,1.1096,0.9394,1.1363,0.2184,-0.2221,0.5821,0.5179,0.7136,0.2083,0.4658,1.7184,1.0778,0.3061,-0.004,0.3196,0.1159,0.8534,0.9204,0.8427,1.508,1.2327,0.5001,Control
Utah__B01,3.2386,1.2826,0.5831,0.4172,0.6824,1.0313,1.2035,1.1526,0.4815,-0.0347,-0.0856,1.9273,1.0643,1.4553,0.2125,1.8782,1.0063,-0.0086,1.6737,1.5624,1.7576,0.6795,2.2361,1.3905,1.3899,1.1417,1.1078,1.6114,1.6905,0.0692,0.9046,2.7529,0.5,1.0611,0.3494,1.7004,1.5378,0.4548,1.4134,0.3753,0.9509,0.5907,0.8871,1.6161,0.8483,0.1889,1.7378,1.3949,1.1823,1.6379,0.119,-0.2001,0.88,0.4665,1.0061,0.089,0.6133,2.1231,1.7444,0.5567,0.2102,0.6978,0.5247,1.5538,1.3358,1.3413,1.9798,1.702,1.3407,Control
Utah__B02,3.7275,1.0922,0.4536,0.6816,0.9115,0.9326,1.1216,1.0833,1.2754,-0.0047,-0.1477,2.0071,1.211,1.5317,0.3414,2.1213,0.935,0.1032,1.7276,1.6388,1.6786,0.583,2.4648,1.6517,1.4434,1.412,1.1524,1.5497,1.5025,0.3583,0.999,2.7836,0.6795,1.0283,0.4889,1.6087,1.6827,0.51,1.3049,0.5932,0.8927,0.7647,0.944,1.5818,1.1249,0.5119,1.864,1.5829,1.415,1.6205,0.2783,-0.1919,0.9052,0.9363,1.094,0.3106,0.9262,2.6768,2.2178,0.5241,0.2957,0.6478,0.3609,1.643,1.4867,1.3295,2.2982,1.8442,1.2583,Control
Utah__B03,3.6384,1.2094,0.4977,0.5431,0.7647,0.9945,1.0534,0.9802,0.9401,-0.0113,-0.1638,1.9763,1.1878,1.5433,0.3542,2.0733,0.9556,0.0866,1.6524,1.6191,1.6672,0.5551,2.4418,1.4565,1.4688,1.2579,0.9878,1.7152,1.5981,0.2981,0.8893,2.8192,0.6115,0.8997,0.4052,1.574,1.5814,0.5255,1.3437,0.4768,0.9337,0.7498,0.8835,1.5594,1.0029,0.2762,1.8573,1.4727,1.284,1.7276,0.1556,-0.1735,0.9262,0.6728,1.0726,0.2689,0.7742,2.586,1.9719,0.5024,0.1809,0.6325,0.4421,1.4575,1.337,1.2524,2.202,1.8051,1.1444,BRCACancer
Utah__B04,2.6739,0.9309,0.3484,0.6452,0.5284,1.2954,0.858,0.6225,0.818,-0.0167,-0.1601,1.6682,1.31,1.5479,0.2779,1.7165,0.5926,0.0022,1.4556,1.4725,1.2144,0.6201,2.3126,1.1353,1.3638,1.0022,0.4544,2.0541,1.9914,0.1593,0.7841,2.1322,0.4354,0.4732,0.3815,1.1614,1.2815,0.4346,1.3139,0.4765,1.2431,0.5903,0.9376,0.9888,0.8349,0.2437,1.3814,1.1961,1.1391,1.8211,0.2463,-0.179,0.9332,0.3961,1.0555,0.1407,0.718,2.0849,1.4186,0.4518,0.2185,0.4029,0.8457,1.2605,1.092,1.2734,1.8849,1.5993,0.9085,BRCACancer
Utah__B05,3.575,0.9906,0.3878,0.563,0.7173,0.8783,0.8508,0.6981,1.025,0.0095,-0.2058,1.8025,1.0221,1.1981,0.223,1.95,0.5587,0.0375,1.5155,1.381,1.4248,0.4862,2.3861,1.0973,1.1823,1.1465,0.7357,1.6298,1.509,0.3483,0.7626,2.5962,0.5555,0.7397,0.4355,1.2904,1.2371,0.3464,1.2004,0.4334,0.7069,0.7835,0.8084,1.1231,0.7089,0.1919,1.5443,1.2096,1.1607,1.4776,0.3148,-0.2441,0.7382,0.5553,0.8185,0.3054,0.664,2.209,1.5282,0.3435,0.1586,0.5561,0.2763,1.1067,1.2604,1.0065,1.7294,1.4394,0.8396,BRCACancer
Utah__B06,2.8726,1.1502,0.2338,0.373,0.5281,0.8054,0.8058,0.6609,0.3894,0.1344,-0.3144,1.5585,0.8758,1.1944,0.0344,1.5599,0.7244,-0.0577,1.4485,1.3233,1.334,0.4861,1.9168,1.0967,1.2528,0.9338,0.4704,1.3854,1.3801,-0.0603,0.5979,2.1684,0.3201,0.6552,0.2054,1.1371,1.2008,0.4592,1.1205,0.2313,0.7772,0.49,0.6244,1.005,0.6172,-0.103,1.452,1.1732,0.8737,1.4285,0.0395,-0.3199,0.6931,0.1376,0.7704,-0.064,0.4761,1.9059,1.1811,0.4265,0.0158,0.4514,0.3058,1.2881,0.9946,1.0948,1.5907,1.4086,1.0648,BRCACancer
Utah__B07,3.7299,1.0756,0.3974,0.7276,0.7913,1.057,1.0546,1.139,1.0683,0.011,-0.1889,2.1025,1.3101,1.6847,0.4972,2.0162,1.0202,0.2041,1.7978,1.6768,1.7672,0.7536,2.5605,1.5192,1.5255,1.369,0.9194,1.7693,1.6778,0.3208,1.0023,2.5409,0.6885,0.9249,0.5416,1.5501,1.5847,0.5209,1.428,0.651,1.0064,0.8249,0.9184,1.6657,1.2005,0.3969,1.858,1.61,1.4694,1.8468,0.2721,-0.1868,0.958,0.6446,1.1179,0.2844,0.9344,2.4479,1.6867,0.503,0.3094,0.6219,0.532,1.674,1.2815,1.4326,2.2496,1.9087,1.343,BRCACancer
Utah__B08,3.7448,0.8197,0.2419,0.8073,0.5574,0.7085,0.7125,0.8167,1.1,0.0634,-0.0433,1.7961,1.1647,1.2999,0.2715,1.7884,1.1416,0.1477,1.6349,1.526,1.6178,0.408,2.5314,1.5212,1.2828,1.3023,0.8318,1.0488,1.4604,0.4197,0.7168,1.9936,0.7288,0.7941,0.4319,1.296,1.1355,0.3665,1.1999,0.5071,0.654,0.8927,0.8124,1.5299,1.1614,0.4468,1.6358,1.3276,1.0414,1.4193,0.3585,-0.1742,0.6246,0.9574,0.917,0.1893,0.6177,2.4811,1.4141,0.4186,0.182,0.5322,0.3296,1.1802,1.081,1.0929,1.9728,1.5674,1.1173,Control
Utah__B09,2.4526,0.9567,0.4286,0.6221,0.6474,1.1456,0.7648,0.5741,0.6615,-0.115,-0.1728,1.9809,1.1801,1.2231,0.1973,1.3564,0.7287,0.0321,1.4198,1.3441,1.1229,0.5404,2.1555,0.944,1.1742,0.9133,0.3894,1.8934,1.9699,0.1423,0.6297,2.729,0.5509,0.3482,0.3126,1.234,1.4058,0.3072,1.3693,0.3971,1.0913,0.6473,0.9701,1.075,0.6069,-0.0098,1.4504,1.2125,1.0056,1.6954,0.1166,-0.1447,0.7352,0.1211,0.8023,0.0103,0.4901,2.2726,1.6603,0.3125,0.1859,0.3179,1.0221,0.9439,0.9144,0.965,1.5973,1.3938,0.8784,Control
Utah__B10,2.7989,0.7223,0.3329,0.5007,0.4115,0.9031,0.5797,0.5798,0.6969,-0.0572,-0.1685,1.5731,1.1447,1.33,0.1329,1.4305,0.5135,-0.0559,1.4626,1.2847,1.178,0.4313,2.3012,0.9685,1.3671,0.9172,0.6346,1.5988,1.6991,0.1347,0.7251,1.9195,0.5024,0.6513,0.2768,1.0349,1.1916,0.2149,1.1407,0.3609,0.9152,0.7671,0.7464,0.9867,0.7328,0.0302,1.4574,1.2312,1.0007,1.7389,0.1853,-0.2867,0.6544,0.2824,0.8287,0.023,0.4954,2.2933,1.353,0.3945,0.0884,0.3212,0.561,1.1424,1.0346,0.9214,1.6478,1.564,0.7456,Control
Utah__B11,3.1971,0.5873,0.2454,0.6363,0.5309,0.7854,0.7925,0.7868,0.9548,-0.0038,-0.0731,1.5579,1.2877,1.2083,0.3772,1.4965,0.6236,0.1333,1.6777,1.5461,1.4705,0.4294,2.4247,0.9698,1.2038,1.0853,0.9901,1.1655,1.5159,0.4016,0.7978,1.8837,0.6218,0.8224,0.4604,1.0512,1.052,0.2424,1.1664,0.61,0.8188,0.8267,0.8179,1.2137,0.8849,0.305,1.5652,1.2045,1.1045,1.5229,0.443,-0.1379,0.7804,0.8065,1.0474,0.3736,0.6086,2.042,1.6438,0.3803,0.0522,0.7086,0.4182,1.0096,1.0603,0.9976,1.6546,1.4345,0.8728,Control
Utah__B12,1.7174,0.5678,0.2599,0.4405,0.3966,0.9884,0.5359,0.3358,0.7495,-0.1134,-0.1354,1.3121,0.8374,0.9671,0.0547,1.2109,0.5218,-0.028,1.0555,1.0111,0.755,0.3259,1.8942,0.6816,0.9764,0.8206,0.0707,1.5477,1.7672,0.0952,0.5253,2.1451,0.248,0.2403,0.1474,0.7581,0.9193,0.2341,1.0422,0.3307,0.8619,0.467,0.6778,0.6995,0.4446,-0.0305,1.0982,0.7387,0.8504,1.3118,0.2272,-0.2534,0.5677,0.0607,0.5975,-0.1972,0.4712,2.203,1.33,0.176,0.1418,0.1221,0.7507,0.6303,0.6986,0.8421,1.46,0.9787,0.6017,Control
Utah__C01,3.1347,1.053,0.3567,0.7635,0.5118,0.9249,0.72,0.8923,0.9758,-0.0638,-0.1738,1.6777,1.2636,1.277,0.2767,1.8327,0.7482,0.1398,1.6631,1.6073,1.4708,0.5993,2.4691,1.4578,1.268,1.3637,0.4946,1.2891,1.6821,0.2584,0.7781,2.2131,0.5893,0.7051,0.5189,1.0863,1.1796,0.4201,1.3148,0.7324,0.9149,0.6242,0.9303,1.4179,1.2301,0.5874,1.3381,1.2615,1.1654,1.4913,0.3658,-0.2392,0.924,0.9469,0.9101,0.3983,0.8471,2.106,1.5597,0.5081,0.2991,0.5532,0.54,1.1945,1.2295,1.1811,1.9234,1.6014,1.226,BRCACancer
Utah__C02,3.3044,0.6512,0.2313,0.6959,0.4584,0.8338,0.7966,0.8152,1.1859,0.0459,-0.1046,1.5654,1.1199,1.273,0.2748,1.7628,0.8921,0.1503,1.5011,1.4665,1.3686,0.5433,2.4313,1.4789,1.3183,1.3123,0.7506,1.1526,1.3278,0.4013,0.8541,2.0117,0.6815,0.8449,0.3304,1.1583,1.256,0.4854,1.066,0.712,0.7452,0.74,0.8235,1.3386,1.0553,0.5134,1.4335,1.4393,1.1956,1.5395,0.3502,-0.1856,0.8265,0.9721,0.9119,0.4378,0.9034,2.4229,1.7199,0.4688,0.2453,0.4273,0.3405,1.1845,1.235,1.1058,1.9081,1.6311,1.1183,BRCACancer
Utah__C03,3.4656,1.2186,0.4146,0.8606,0.5982,1.0505,0.9536,0.9429,1.2799,-0.0767,-0.1558,1.8364,1.2058,1.4281,0.413,1.998,1.1677,0.2647,1.6827,1.5651,1.5237,0.577,2.5263,1.5889,1.3361,1.5403,0.5145,1.4108,1.487,0.3939,0.8463,2.137,0.71,0.7167,0.5546,1.2815,1.3371,0.5698,1.2733,0.8617,0.8839,0.74,0.7909,1.4762,1.0819,0.7326,1.5459,1.4,1.3763,1.678,0.4306,-0.2117,0.8658,0.9272,1.0073,0.3843,1.1162,2.3657,1.6551,0.5397,0.3831,0.5698,0.3928,1.2195,1.3474,1.2255,2.0315,1.6995,1.3625,BRCACancer
Utah__C04,2.9553,0.4721,0.1747,0.5405,0.5021,0.5652,0.342,0.3804,1.0144,-0.1149,-0.108,1.5004,0.6329,0.6777,0.0494,1.5149,0.8744,0.0566,1.1794,1.0761,0.9145,0.1747,2.0797,0.9504,0.7503,1.0552,0.226,0.679,1.0548,0.2947,0.4404,1.8227,0.5643,0.2377,0.2652,0.8947,0.8355,0.2371,0.7046,0.538,0.3643,0.8655,0.5654,0.7883,0.608,0.2423,0.7412,0.8553,0.7052,0.9437,0.3527,-0.2656,0.4544,0.6164,0.4745,0.062,0.5673,2.3976,1.249,0.1822,0.1744,0.3221,0.1397,0.4887,0.7223,0.6182,1.3962,0.9841,0.6127,Control
Utah__C05,3.1249,0.7105,0.135,0.5254,0.3738,0.5435,0.4448,0.4231,1.0999,0.0294,-0.0742,1.2192,0.7696,0.8075,0.0428,1.6856,0.5374,-0.014,1.1087,1.0785,0.9974,0.2021,2.2214,1.0459,0.9167,1.0442,0.2322,0.789,1.0243,0.3078,0.4498,1.5392,0.3644,0.5369,0.225,0.7902,0.9305,0.3656,0.6777,0.4767,0.4691,0.8519,0.5221,0.813,0.7803,0.1758,1.0189,0.8604,0.7696,1.1043,0.3007,-0.166,0.4712,0.5225,0.603,0.1802,0.5611,2.2397,1.0945,0.2185,0.118,0.2391,0.1681,0.6855,0.8393,0.7271,1.6512,1.2388,0.7484,BRCACancer
Utah__C06,0.5309,0.2272,0.0665,0.319,0.1778,0.2482,0.1496,0.1585,0.3165,0.0732,-0.1612,0.6802,0.2243,0.2106,-0.1593,0.6874,0.307,-0.0967,0.3862,0.2857,0.341,0.304,0.505,0.2622,0.3366,0.451,-0.1627,0.0348,0.4007,0.1955,-0.043,1.1311,0.1122,0.0536,0.0096,0.2651,0.2916,-0.0606,0.3094,0.1741,0.1365,0.3016,0.2927,0.3579,0.2659,0.0158,0.6452,0.4179,0.3472,0.3242,0.1095,-0.1663,0.2119,0.1626,0.1941,-0.1642,0.2144,0.8684,0.604,0.048,-0.0071,0.063,0.0411,0.0183,0.1869,0.3955,0.3954,0.2091,0.1591,Control
Utah__C07,3.5661,0.6612,0.1613,0.634,0.4457,0.6286,0.5202,0.5655,1.1253,-0.0241,-0.049,1.3753,0.9469,1.0202,0.139,1.7139,0.7942,-0.0215,1.2673,1.2006,1.1061,0.339,2.4556,1.1055,1.0797,1.1504,0.3819,0.9648,1.2275,0.2929,0.6107,1.5298,0.5438,0.6618,0.2629,0.8881,1.0217,0.3629,0.8963,0.4151,0.5719,0.7299,0.6117,0.9306,0.7107,0.2196,1.1927,1.2374,1.0075,1.3147,0.3245,-0.2595,0.6551,0.5682,0.7161,0.2981,0.6861,2.1884,1.3415,0.3522,0.0677,0.2711,0.2297,0.7629,0.9327,0.8034,1.5931,1.2885,0.7675,Control
Utah__C08,3.6354,0.7075,0.1816,0.6476,0.3966,0.7099,0.5856,0.8331,1.1036,-0.0505,-0.1239,1.5334,1.0546,1.1638,0.2632,1.6537,0.878,0.0462,1.5969,1.4472,1.4477,0.4308,2.4846,1.4483,1.2088,1.2883,0.5614,1.0153,1.3452,0.3351,0.7634,1.7571,0.7042,0.77,0.4547,1.0443,1.1522,0.2478,1.0931,0.6215,0.6536,0.8452,0.8686,1.384,1.0249,0.367,1.445,1.306,1.1029,1.5556,0.3715,-0.1542,0.7378,0.8758,0.8508,0.4371,0.7447,2.1796,1.5501,0.4286,0.1404,0.4239,0.2847,1.3231,1.0239,0.9707,1.6221,1.5725,1.103,Control
Utah__C09,3.1946,0.5421,0.2045,0.7292,0.5042,0.7211,0.5261,0.5357,1.0316,0.0159,-0.0858,1.3542,1.0003,1.0334,0.0804,1.7585,0.7298,0.0295,1.2142,1.0995,1.0318,0.3648,2.281,1.1703,1.0784,1.1145,0.3338,0.8448,1.1184,0.3498,0.6285,1.5153,0.5564,0.6218,0.3043,0.7699,1.0247,0.2933,0.7726,0.4687,0.5423,0.7514,0.6097,0.7976,0.7784,0.2922,1.2848,1.2064,0.9943,1.4199,0.3389,-0.1214,0.634,0.6575,0.7998,0.4097,0.7557,2.0536,1.6018,0.3147,0.107,0.2396,0.2275,1.0134,1.0815,0.8208,1.6444,1.3819,0.7955,Control
Utah__C10,3.1246,0.5823,0.1711,0.6047,0.3777,0.6685,0.6123,0.5233,1.0829,-0.028,-0.0883,1.3217,1.0024,1.0085,0.0831,1.7942,0.5268,0.0866,1.277,1.0882,0.9401,0.388,2.1985,1.2017,1.1808,1.1337,0.5412,1.0068,1.0323,0.3726,0.6878,1.4886,0.4333,0.6537,0.2994,0.7518,1.05,0.2788,0.7793,0.5109,0.6469,0.7056,0.5757,0.8348,0.8524,0.3006,1.2837,1.2206,0.9945,1.3747,0.3857,-0.0947,0.7221,0.7479,0.8772,0.3683,0.7893,2.3969,1.5964,0.3079,0.0901,0.27,0.1801,0.9123,1.0485,0.9609,1.8001,1.4937,0.7823,BRCACancer
